id	a69e1384-d0ce-4ad7-b1b1-fe5c38aa6cb8	108c8f50-ed04-436c-b49e-dcdb1da0b827
106479412	0.0	0.0
79173	98.0	153.0
106480404	0.0	0.0
106479411	0.0	0.0
79172	757.0	614.0
106480403	0.0	0.0
106479410	0.0	0.0
79175	1117.0	862.0
106480406	0.0	0.0
79174	6809.0	3795.0
106480405	0.0	0.0
79177	1247.0	1339.0
92140	10316.0	7283.0
106480408	0.0	1.0
79176	520.0	1393.0
106480407	0.0	0.0
80168	0.0	0.0
80167	905.0	524.0
79178	991.0	796.0
341019	270.0	99.0
162073	2197.0	2166.0
106480411	0.0	0.0
80169	2640.0	2697.0
106480410	0.0	0.0
644548	3.0	0.0
80164	111.0	1270.0
80162	2983.0	14810.0
80161	283.0	290.0
150094	2.0	3.0
106479409	0.0	0.0
106479408	0.0	0.0
106479407	0.0	0.0
100874399	3.0	1.0
106479406	0.0	0.0
644566	1.0	0.0
100874398	0.0	0.0
106479405	1.0	0.0
100874397	0.0	0.0
106479404	0.0	0.0
100874396	0.0	0.0
106479403	1.0	0.0
106480413	0.0	0.0
106479402	0.0	0.0
106480412	0.0	0.0
106479401	0.0	0.0
100996746	0.0	0.0
106480415	1.0	1.0
106479400	0.0	0.0
79161	3803.0	7470.0
106480414	0.0	0.0
106480417	0.0	2.0
100874390	0.0	0.0
106480416	0.0	0.0
79166	0.0	0.0
106480419	0.0	0.0
79165	975.0	1168.0
106480418	15.0	3.0
80157	1811.0	86.0
79168	24.0	23.0
79167	1.0	0.0
80155	2896.0	1780.0
79169	1038.0	1808.0
80154	217.0	197.0
284889	33.0	20.0
106480420	0.0	0.0
106480422	0.0	0.0
106480421	2.0	0.0
80153	2051.0	3021.0
80152	2017.0	1922.0
150084	31.0	40.0
80150	764.0	332.0
729500	4.0	7.0
644576	5.0	0.0
106479439	2.0	0.0
106479438	1.0	1.0
79191	649.0	1352.0
106479437	0.0	1.0
79190	146.0	9.0
106479436	0.0	0.0
106479435	0.0	0.0
79192	7.0	14.0
729505	1.0	1.0
106479434	1.0	0.0
106479433	1.0	0.0
100996738	0.0	4.0
106479432	0.0	0.0
106479431	0.0	0.0
729501	0.0	0.0
106479430	0.0	0.0
92162	595.0	371.0
80185	905.0	725.0
80184	2302.0	1234.0
80183	190.0	714.0
106479429	0.0	0.0
106479428	0.0	0.0
644588	2.0	2.0
106479427	0.0	0.0
79180	6935.0	16250.0
106479426	0.0	0.0
106479425	0.0	0.0
106479424	0.0	0.0
106479423	0.0	0.0
79184	1986.0	1472.0
106479422	0.0	0.0
79183	2377.0	1868.0
106479421	1.0	0.0
595100	0.0	0.0
106479420	0.0	0.0
92154	785.0	667.0
595101	64.0	27.0
79188	8587.0	10728.0
79187	4.0	2.0
80179	1300.0	1083.0
80178	30.0	119.0
100418905	0.0	0.0
80177	1482.0	703.0
402429	11.0	20.0
80176	2652.0	1023.0
162083	0.0	0.0
100418902	2.0	2.0
106480400	0.0	0.0
402424	0.0	0.0
343641	0.0	0.0
644578	0.0	0.0
80174	632.0	768.0
80173	2017.0	1585.0
113419	11790.0	8398.0
55322	1574.0	916.0
55321	54.0	169.0
55320	1026.0	771.0
55326	1241.0	1371.0
55325	3538.0	3480.0
284459	3944.0	4264.0
55324	4792.0	4292.0
55323	2638.0	3210.0
55329	441.0	283.0
55328	1192.0	929.0
55327	3023.0	1632.0
284451	4.0	6.0
345930	34.0	109.0
729597	13.0	9.0
113402	3254.0	3580.0
729595	75.0	50.0
55333	3975.0	1842.0
55332	657.0	1712.0
55331	1396.0	782.0
55330	947.0	1260.0
55337	1619.0	2717.0
55336	195.0	317.0
55335	305.0	352.0
55334	6572.0	4357.0
55339	5036.0	5741.0
284443	2101.0	970.0
137406	0.0	0.0
333932	0.0	0.0
55340	224.0	71.0
55344	507.0	621.0
55343	1476.0	1876.0
79310	0.0	0.0
55342	3344.0	2979.0
79313	0.0	0.0
55341	3066.0	2496.0
284439	9773.0	3129.0
79312	0.0	0.0
80304	715.0	493.0
79315	78.0	38.0
80303	1460.0	870.0
55347	4054.0	2998.0
79314	0.0	0.0
100996492	104.0	1539.0
55346	427.0	202.0
79317	0.0	0.0
55345	213.0	203.0
79316	0.0	0.0
80301	7425.0	5633.0
284434	406.0	130.0
284433	0.0	0.0
79318	0.0	0.0
55349	1349.0	1231.0
100996490	0.0	0.0
333929	119.0	189.0
548637	6.0	2.0
333926	298.0	467.0
55351	110.0	39.0
55350	2.0	2.0
100137047	16.0	4.0
55355	13.0	47.0
79300	0.0	0.0
100996485	18.0	5.0
55353	5518.0	6651.0
79302	0.0	0.0
55352	4808.0	4731.0
284428	0.0	0.0
100137049	31.0	28.0
79301	0.0	0.0
55359	7.0	11.0
284427	30.0	57.0
55357	1135.0	4974.0
79306	0.0	0.0
55356	267.0	136.0
284424	1.0	0.0
79308	0.0	0.0
548645	929.0	801.0
284422	4.0	5.0
548644	166.0	215.0
79309	0.0	0.0
729564	36.0	39.0
729566	0.0	0.0
729565	6.0	7.0
113457	31.0	22.0
92304	8.0	50.0
92305	6969.0	7580.0
729561	66.0	56.0
80319	875.0	433.0
80318	1002.0	859.0
80317	715.0	387.0
80316	0.0	0.0
55362	1952.0	4533.0
55361	2155.0	2867.0
79331	0.0	0.0
55366	3745.0	2979.0
55365	379.0	1188.0
80321	2768.0	2168.0
55364	4979.0	2445.0
80320	118.0	47.0
55363	53.0	3.0
79334	0.0	0.0
80326	69.0	102.0
80325	1804.0	2525.0
79336	1.0	1.0
80324	958.0	1235.0
79339	2.0	0.0
80323	338.0	132.0
55367	922.0	1836.0
284498	3.0	3.0
113444	2640.0	2792.0
80308	2358.0	2988.0
80307	112.0	201.0
80306	3938.0	3577.0
80305	1705.0	2554.0
55370	745.0	789.0
80309	28.0	0.0
80311	1419.0	725.0
79322	0.0	0.0
80310	3965.0	1460.0
79321	0.0	0.0
79324	0.0	0.0
100996466	0.0	0.0
55374	735.0	866.0
79323	13.0	4.0
80315	7271.0	1079.0
80314	4131.0	2898.0
55379	6755.0	5347.0
80313	1409.0	1702.0
80312	186.0	79.0
113452	2460.0	4095.0
113451	709.0	2392.0
284486	70.0	57.0
284485	2.0	1.0
729587	0.0	0.0
729582	318.0	677.0
729583	5.0	3.0
55380	0.0	0.0
80339	5.0	1.0
55384	344.0	58.0
55388	14.0	39.0
80344	11893.0	11415.0
80343	2.0	1.0
80342	235.0	191.0
80341	6.0	7.0
80347	6259.0	7072.0
80346	942.0	1324.0
80345	302.0	444.0
729574	0.0	0.0
92312	158.0	538.0
80329	28.0	329.0
80328	41.0	552.0
80327	0.0	0.0
79342	1.0	0.0
80333	610.0	89.0
80332	709.0	85.0
80331	12130.0	8310.0
79346	0.0	0.0
80336	994.0	2319.0
80335	13035.0	11745.0
284467	32.0	27.0
162427	3955.0	5307.0
619555	0.0	0.0
619552	0.0	0.0
619553	0.0	0.0
619556	0.0	1.0
162417	1486.0	1930.0
392302	15.0	9.0
125476	1167.0	1309.0
392301	2.0	1.0
149465	233.0	221.0
149466	2161.0	2034.0
149461	0.0	0.0
392305	7.0	8.0
392308	0.0	0.0
392307	16.0	17.0
392309	1.0	2.0
149478	670.0	941.0
149473	1480.0	2082.0
137492	2489.0	1541.0
402193	1.0	4.0
402191	0.0	3.0
149483	112.0	107.0
150468	7.0	19.0
150465	1489.0	1491.0
392335	23.0	12.0
619518	22.0	8.0
619519	10.0	8.0
441783	14.0	11.0
392343	2.0	0.0
149420	3160.0	3868.0
441775	2.0	1.0
619505	0.0	0.0
441771	0.0	0.0
441781	0.0	0.0
414189	407.0	396.0
9601	34031.0	33848.0
392311	0.0	0.0
9600	3526.0	4435.0
392310	1.0	0.0
392313	4.0	1.0
100526842	3.0	4.0
55300	2169.0	1017.0
149428	376.0	1025.0
414196	10.0	0.0
414194	4.0	0.0
55304	5328.0	2998.0
55303	2486.0	1598.0
55301	5.0	92.0
55308	3732.0	2981.0
414197	20.0	17.0
9612	7748.0	7149.0
9610	154.0	691.0
392322	0.0	0.0
9611	9482.0	6382.0
441795	1.0	0.0
55311	1915.0	3362.0
55315	905.0	872.0
55314	2017.0	967.0
55313	2377.0	1550.0
125488	348.0	256.0
55312	2521.0	1801.0
9605	1334.0	1963.0
55319	1207.0	763.0
9603	246.0	3292.0
55317	1743.0	1496.0
9604	4988.0	3636.0
55316	3432.0	3651.0
9609	4849.0	3768.0
9607	720.0	44.0
100874087	0.0	0.0
9620	1668.0	1016.0
100874086	0.0	0.0
100874085	1.0	0.0
100874084	0.0	0.0
9623	0.0	1.0
392256	1.0	9.0
100874089	2.0	0.0
392255	159.0	15.0
9622	326.0	11.0
100874088	1.0	0.0
162387	1385.0	1879.0
100526820	45.0	62.0
402146	10.0	7.0
100874083	2.0	0.0
100874082	0.0	0.0
402143	5.0	2.0
100874081	1.0	0.0
100874080	1.0	5.0
414130	1.0	0.0
100526825	33.0	1.0
9616	3601.0	4242.0
9617	543.0	446.0
414135	0.0	0.0
9615	0.0	0.0
414133	0.0	0.0
414134	0.0	0.0
9618	3586.0	5287.0
414131	0.0	2.0
9619	1280.0	1010.0
414132	1.0	0.0
9630	4813.0	1408.0
9631	2008.0	1148.0
100874075	0.0	0.0
644482	0.0	0.0
100874074	4.0	6.0
100874073	0.0	0.0
392262	0.0	1.0
392265	0.0	1.0
9635	3.0	5.0
100874079	0.0	0.0
9632	5036.0	2607.0
100874078	1.0	0.0
392267	4.0	2.0
441736	77.0	20.0
9633	153.0	223.0
100874077	4.0	1.0
92292	5.0	3.0
92293	172.0	1.0
441733	77.0	20.0
100526831	0.0	0.0
100526830	3.0	1.0
402135	8.0	3.0
92291	0.0	0.0
402134	0.0	0.0
100874072	25.0	3.0
402133	0.0	0.0
100874071	2.0	1.0
100874070	0.0	0.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	1.0	0.0
100526836	22.0	9.0
100526835	135.0	111.0
9627	191.0	86.0
414149	48.0	97.0
9628	1075.0	830.0
9625	369.0	659.0
9626	0.0	0.0
9629	0.0	2.0
644495	0.0	0.0
9641	1416.0	3372.0
644496	12.0	0.0
9640	4921.0	3702.0
9645	3507.0	3728.0
404785	2.0	0.0
619499	0.0	0.0
9646	6850.0	4817.0
9643	16915.0	12372.0
9644	3593.0	2354.0
644498	1.0	4.0
402125	2.0	0.0
402123	0.0	0.0
644491	0.0	0.0
106480394	0.0	0.0
106480393	0.0	0.0
414152	4.0	2.0
106480396	0.0	0.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	3.0	0.0
402117	0.0	5.0
106480399	0.0	0.0
402116	0.0	1.0
9638	777.0	136.0
9639	2472.0	1389.0
9636	579.0	1337.0
414157	2.0	0.0
9637	2857.0	3622.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	32.0	26.0
106480391	0.0	0.0
9652	6291.0	3603.0
100874098	0.0	0.0
404770	0.0	0.0
9653	2877.0	2869.0
100874097	5.0	9.0
9650	1322.0	518.0
100874096	0.0	0.0
9651	271.0	502.0
100874095	0.0	0.0
9656	4033.0	2532.0
9657	1698.0	1849.0
392242	0.0	0.0
9654	708.0	556.0
9655	2357.0	1556.0
100874090	2.0	0.0
402112	2.0	6.0
162394	2488.0	2212.0
100874094	43.0	14.0
100874093	6.0	6.0
100874092	13.0	7.0
100874091	3.0	6.0
9649	2193.0	1244.0
9647	4014.0	3032.0
9648	5416.0	2553.0
414169	5.0	3.0
9663	4261.0	3824.0
402183	0.0	0.0
7002	1.0	3.0
149371	2298.0	925.0
7001	13149.0	16386.0
9662	635.0	394.0
9667	4722.0	4738.0
7004	1273.0	526.0
392298	3.0	1.0
7003	8079.0	5245.0
9668	1522.0	1058.0
7006	230.0	339.0
9665	8877.0	6885.0
7005	1750.0	2322.0
9666	4168.0	2122.0
106480369	0.0	0.0
106480368	1.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	1.0	0.0
106479374	2.0	0.0
106479373	1.0	0.0
106480372	0.0	0.0
106479372	0.0	0.0
106480371	0.0	0.0
106479371	0.0	0.0
137392	1237.0	706.0
106479370	3.0	0.0
106480374	0.0	0.0
106480373	0.0	1.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	528.0	573.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	2074.0	2267.0
150353	12.0	16.0
9659	2537.0	2630.0
150350	2.0	2.0
106480370	0.0	0.0
7011	2864.0	2647.0
9674	2259.0	1566.0
9675	2658.0	1582.0
7010	2484.0	659.0
7013	2301.0	1349.0
9672	3479.0	10325.0
9673	3079.0	2405.0
7012	9.0	0.0
9678	2345.0	2011.0
7015	0.0	0.0
7014	3104.0	2703.0
9679	7080.0	6561.0
619464	0.0	0.0
7016	2575.0	2355.0
9677	1250.0	1470.0
106479369	0.0	0.0
106479368	0.0	0.0
106480379	0.0	0.0
106479367	0.0	0.0
162333	2.0	56.0
106479366	0.0	0.0
9670	5540.0	6153.0
106479365	3.0	0.0
9671	7831.0	1112.0
402176	4.0	1.0
106479364	0.0	0.0
402175	1.0	0.0
106479363	0.0	0.0
106479362	13.0	4.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	0.0
106479360	1.0	2.0
106480385	1.0	0.0
106480384	1.0	0.0
106480387	1.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	585.0	672.0
106480388	0.0	0.0
7008	3110.0	11182.0
150365	245.0	84.0
7007	246.0	115.0
9669	9961.0	10726.0
7009	83799.0	92723.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	230.0	403.0
9685	8425.0	4194.0
7021	0.0	0.0
9686	6733.0	3463.0
343381	61.0	30.0
619452	0.0	0.0
9683	4288.0	3724.0
7024	3929.0	2623.0
402160	22.0	25.0
7023	629.0	759.0
9684	2412.0	1821.0
9689	6242.0	3876.0
7026	4046.0	1699.0
441727	26.0	13.0
619455	10.0	3.0
7025	1785.0	605.0
392275	3.0	3.0
9687	115.0	187.0
9688	4200.0	4481.0
7027	5530.0	2787.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	1.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	0.0	0.0
9681	1235.0	1301.0
106479398	0.0	0.0
9682	4586.0	4503.0
106479397	3.0	4.0
7020	62.0	52.0
106479396	3.0	0.0
106479395	0.0	0.0
106480350	37.0	48.0
106479394	0.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	0.0
106479391	0.0	0.0
106479390	0.0	0.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	4.0	1.0
150379	0.0	189.0
106480355	0.0	0.0
7019	3735.0	2379.0
7018	49.0	43.0
150372	279.0	1251.0
392281	27.0	27.0
9696	992.0	1542.0
7033	32185.0	951.0
9697	5969.0	2922.0
7032	79.0	0.0
7035	3081.0	376.0
9694	2946.0	2366.0
392285	0.0	3.0
9695	3836.0	4655.0
7037	7439.0	2490.0
7036	0.0	16.0
619445	23.0	41.0
9698	8719.0	6232.0
7039	942.0	5608.0
7038	6318659.0	2100688.0
9699	5.0	81.0
392288	0.0	0.0
619448	0.0	0.0
106480358	3.0	1.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	0.0	1.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	434.0	287.0
106479387	3.0	1.0
9693	6196.0	2561.0
106479386	0.0	0.0
9690	4887.0	3448.0
7031	79.0	3.0
106479385	0.0	1.0
7030	5931.0	8474.0
402152	0.0	0.0
106479384	1.0	1.0
106480361	0.0	0.0
106479383	0.0	0.0
106480360	23.0	9.0
106479382	0.0	0.0
106480363	12.0	4.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	5853.0	4807.0
150383	851.0	1033.0
150384	181.0	110.0
392292	0.0	0.0
150381	141.0	265.0
7044	22.0	6.0
7043	1897.0	912.0
7046	2915.0	5268.0
7045	1729.0	10465.0
7048	15191.0	6224.0
100874003	0.0	0.0
7047	5.0	4.0
106479339	0.0	0.0
100874002	107.0	98.0
100874001	6.0	6.0
103352539	137.0	128.0
106479338	0.0	0.0
7049	3079.0	481.0
106479337	0.0	0.0
55281	998.0	546.0
106479336	0.0	1.0
106480325	0.0	0.0
55280	2003.0	1736.0
106480324	0.0	0.0
729648	75.0	9.0
106479335	0.0	0.0
100996438	0.0	0.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	920.0	397.0
7040	1148.0	4819.0
106479332	0.0	0.0
100996435	3.0	1.0
106480329	0.0	0.0
55284	2515.0	1558.0
106480328	6.0	1.0
106479331	0.0	0.0
55283	228.0	273.0
7042	743.0	177.0
106479330	0.0	0.0
7041	1533.0	3028.0
55282	6.0	23.0
55289	38.0	50.0
55288	4130.0	3078.0
80243	2127.0	664.0
55287	2.0	1.0
79258	142.0	8.0
106480330	0.0	0.0
55286	159.0	53.0
106480332	3.0	4.0
106480331	0.0	0.0
106480334	0.0	0.0
106480333	0.0	1.0
100874007	18.0	1.0
100874006	3.0	3.0
100874005	6.0	0.0
100874004	0.0	0.0
100874009	0.0	0.0
404718	1.0	0.0
100874008	20.0	11.0
729630	1.0	0.0
7054	5.0	11.0
7057	3379.0	3058.0
92211	27.0	12.0
7056	4689.0	1406.0
7059	2247.0	1807.0
106479329	0.0	0.0
7058	2985.0	831.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	0.0	0.0
106479325	0.0	0.0
55291	10473.0	6203.0
106480335	0.0	1.0
106479324	0.0	0.0
55290	778.0	622.0
106480338	4.0	3.0
106479323	0.0	0.0
80228	5916.0	9562.0
106479322	0.0	0.0
106480337	0.0	0.0
7051	59.0	521.0
55296	672.0	604.0
106479321	0.0	0.0
55295	1783.0	1563.0
7050	5842.0	5463.0
106479320	1.0	0.0
106480339	0.0	0.0
55294	1527.0	1888.0
7053	3.0	25.0
55293	1943.0	1045.0
7052	7105.0	6080.0
729635	0.0	0.0
100996420	0.0	0.0
55299	1854.0	2014.0
80233	2746.0	3902.0
55298	2496.0	2956.0
80232	7298.0	7494.0
106480341	3.0	0.0
80231	114.0	96.0
55297	2359.0	1715.0
106480340	0.0	0.0
106480343	0.0	0.0
80237	18.0	56.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	123.0	49.0
106480344	1.0	0.0
80230	4373.0	5388.0
7066	16.0	3.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	1467.0	368.0
729665	5.0	0.0
7067	5701.0	6205.0
92249	3030.0	1803.0
100874025	0.0	1.0
7069	129.0	1427.0
100874024	0.0	0.0
100874023	0.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	0.0	1.0
106479357	0.0	0.0
106480302	1.0	1.0
7060	2224.0	1611.0
106480305	0.0	0.0
79272	1.0	0.0
106479356	3.0	6.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	8.0	19.0
92241	553.0	405.0
106479354	0.0	0.0
79274	0.0	0.0
729667	0.0	0.0
106480307	0.0	0.0
729666	4.0	2.0
106480306	0.0	0.0
79273	1.0	1.0
106479353	0.0	1.0
7064	1470.0	1920.0
106480309	2.0	0.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	0.0	0.0
729668	0.0	0.0
80267	3699.0	1596.0
106479350	0.0	0.0
80264	1214.0	2007.0
106480310	0.0	0.0
106480312	3.0	3.0
106480311	1.0	0.0
100874029	2.0	4.0
100874028	1.0	2.0
100874027	0.0	0.0
730647	1.0	4.0
343332	1.0	1.0
644403	0.0	0.0
80263	958.0	312.0
80262	1270.0	955.0
343338	0.0	0.0
7077	21133.0	9540.0
100874010	0.0	0.0
7076	4663.0	70852.0
92235	11.0	8.0
7079	234.0	13.0
7078	1885.0	255.0
100874014	8.0	29.0
100874013	2.0	2.0
729650	0.0	1.0
106479349	0.0	0.0
100874012	7.0	1.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	0.0	3.0
106480314	1.0	0.0
106480313	2.0	0.0
729659	0.0	1.0
106479346	13.0	8.0
7071	6790.0	2791.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	2665.0	6917.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	5789.0	5014.0
103352540	1.0	0.0
106480318	0.0	0.0
106479343	0.0	0.0
7072	5293.0	5024.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	3330.0	2809.0
729658	1.0	1.0
106479341	0.0	0.0
7074	484.0	5334.0
106480319	0.0	0.0
106479340	0.0	0.0
80256	1444.0	1662.0
80255	5688.0	2398.0
79269	3608.0	1785.0
80254	2613.0	2432.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	385.0	219.0
106480323	0.0	0.0
106480322	2.0	4.0
100874018	2.0	1.0
100874016	2.0	17.0
644414	39.0	11.0
100874015	0.0	0.0
343326	3.0	7.0
100874019	0.0	0.0
7088	3613.0	628.0
100874043	81.0	7.0
7087	37.0	903.0
100874042	18.0	12.0
100874041	0.0	1.0
7089	6098.0	8495.0
100874040	0.0	0.0
100874047	0.0	0.0
100874046	0.0	0.0
100874045	0.0	0.0
79290	1.0	16.0
404766	0.0	0.0
100874044	20.0	4.0
7080	12432.0	23976.0
79291	0.0	0.0
7082	9974.0	5720.0
79294	0.0	0.0
7084	3865.0	4680.0
402100	0.0	1.0
79296	0.0	0.0
7083	130.0	395.0
7086	21282.0	28022.0
79297	0.0	0.0
729602	1.0	0.0
104472714	0.0	0.0
104472715	19181.0	9352.0
79299	0.0	0.0
104472716	32.0	7.0
104472717	9.0	12.0
104472718	0.0	0.0
284532	2.0	0.0
644425	0.0	0.0
100874048	63.0	212.0
644429	0.0	0.0
7099	1178.0	470.0
100874032	79.0	38.0
7098	1161.0	724.0
100874031	1.0	2.0
100874030	1.0	0.0
92255	2641.0	1288.0
644444	0.0	0.0
100874036	1.0	0.0
100874035	3.0	3.0
644442	0.0	0.0
100874034	10.0	10.0
92259	1674.0	1476.0
100874033	1.0	0.0
7091	2728.0	373.0
7090	3460.0	5781.0
7093	80.0	36.0
79283	0.0	0.0
7092	190.0	41.0
79282	0.0	0.0
7095	24404.0	12871.0
7094	27743.0	21752.0
7097	387.0	539.0
7096	149.0	121.0
104472713	0.0	6.0
79289	1.0	0.0
284525	5.0	1.0
106480301	0.0	0.0
80279	10688.0	13411.0
106480300	1.0	0.0
80270	408.0	1194.0
284521	9.0	10.0
100874039	6.0	0.0
644435	19.0	18.0
100874038	0.0	0.0
100874037	0.0	0.0
80274	966.0	255.0
80273	2184.0	1536.0
80271	2532.0	3824.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	0.0	0.0
106479319	30.0	18.0
100874069	84.0	79.0
106479318	0.0	0.0
100874068	17.0	2.0
106479317	5.0	1.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	0.0	1.0
100874066	0.0	0.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	0.0	5.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	0.0	2.0
106479310	0.0	0.0
92285	1983.0	1339.0
100874060	31.0	22.0
92283	655.0	414.0
404734	273.0	451.0
644449	0.0	0.0
100874054	5.0	38.0
100874053	0.0	0.0
106479309	0.0	1.0
100874052	1.0	1.0
729610	0.0	0.0
100874051	0.0	1.0
106479308	0.0	0.0
100874058	391.0	262.0
106479307	1.0	1.0
100874057	0.0	0.0
106479306	1.0	1.0
644464	17.0	18.0
100874056	0.0	0.0
106479305	0.0	0.0
100874055	0.0	2.0
106479304	1.0	0.0
92270	851.0	662.0
106479303	0.0	0.0
106479302	0.0	0.0
106479301	0.0	0.0
729617	7.0	7.0
106479300	0.0	0.0
729611	3.0	4.0
80298	1744.0	2132.0
729608	2.0	1.0
644459	99.0	58.0
100874059	0.0	0.0
79412	1.0	10.0
79411	1434.0	1915.0
79414	599.0	963.0
127933	6486.0	2958.0
79413	14045.0	11462.0
79415	2695.0	5238.0
284576	6.0	55.0
55449	1998.0	1305.0
284573	0.0	0.0
140913	0.0	0.0
115948	243.0	207.0
55450	1079.0	8282.0
152905	10.0	7.0
55454	1303.0	1595.0
79400	77.0	25.0
55451	7.0	5.0
115950	493.0	737.0
284565	955.0	1212.0
92400	2994.0	1725.0
115939	2473.0	3780.0
55466	1442.0	1592.0
284551	1.0	0.0
752014	0.0	0.0
55472	18.0	12.0
55471	721.0	842.0
152926	1861.0	2245.0
284546	1.0	0.0
284541	2.0	1.0
140947	0.0	0.0
92421	1575.0	1793.0
729687	1.0	2.0
729686	0.0	0.0
729682	0.0	0.0
729689	6.0	2.0
548594	0.0	0.0
548593	1.0	0.0
55486	3177.0	3739.0
100996597	0.0	0.0
100996590	1.0	0.0
548599	0.0	1.0
548596	59.0	32.0
729678	3605.0	3318.0
729677	8.0	0.0
79441	1075.0	753.0
79443	7575.0	5562.0
79442	5987.0	1584.0
79444	1.0	16.0
79447	636.0	834.0
115992	778.0	842.0
79446	1538.0	1828.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	6.0	5.0
100874100	2.0	1.0
79470	0.0	1.0
79473	0.0	0.0
79476	0.0	0.0
100996570	118.0	101.0
100996571	3.0	0.0
100874106	0.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	0.0
284593	6.0	1.0
100874108	0.0	0.0
100874107	1.0	0.0
140909	0.0	0.0
100996567	3.0	0.0
100996569	13.0	12.0
79465	187.0	216.0
100996564	1.0	0.0
79469	24.0	8.0
127943	72.0	41.0
92427	3.0	7.0
140901	2120.0	2584.0
140902	0.0	5.0
619434	3.0	0.0
619431	10.0	11.0
149345	2980.0	3748.0
392428	1.0	4.0
137362	0.0	0.0
619418	0.0	0.0
125336	50.0	29.0
152992	1459.0	1407.0
9700	24.0	57.0
9701	6309.0	6154.0
392451	2.0	0.0
392454	0.0	2.0
392459	1.0	1.0
9711	1691.0	2330.0
9712	1557.0	1030.0
392465	74.0	184.0
9710	3656.0	2587.0
441899	0.0	2.0
441898	0.0	0.0
441897	0.0	1.0
441896	2.0	3.0
441893	0.0	0.0
9704	1614.0	1866.0
152940	12.0	2.0
9705	10.0	7.0
9702	3556.0	2149.0
9703	12833.0	9112.0
9708	30.0	21.0
9709	18264.0	9396.0
9706	2093.0	1303.0
9722	47.0	51.0
9723	178.0	193.0
9720	30.0	14.0
9721	202.0	190.0
392433	0.0	0.0
392437	16.0	12.0
55421	3825.0	2895.0
55425	2236.0	1750.0
55423	34.0	72.0
55422	3938.0	1928.0
9715	37.0	51.0
9716	4272.0	2733.0
9719	1103.0	1228.0
9717	28.0	28.0
9718	483.0	316.0
9730	4696.0	2706.0
9733	4421.0	4494.0
9734	363.0	701.0
9731	3169.0	1647.0
9732	801.0	381.0
55432	1457.0	738.0
100	304.0	631.0
101	270.0	390.0
102	10535.0	5879.0
103	19028.0	16242.0
55435	1362.0	692.0
104	1309.0	812.0
105	2.0	0.0
107	1706.0	970.0
9726	2233.0	2038.0
108	103.0	49.0
9727	3832.0	5286.0
109	1570.0	628.0
9724	4565.0	2127.0
55437	1116.0	1924.0
9725	2411.0	2065.0
9728	7389.0	2715.0
9729	8.0	8.0
150280	1.0	1.0
392371	94.0	93.0
9741	30628.0	29974.0
644353	21.0	15.0
100286948	0.0	0.0
9744	1193.0	950.0
392375	1.0	2.0
9745	529.0	32.0
644357	0.0	0.0
392374	1.0	0.0
441869	126.0	168.0
9742	7883.0	4761.0
392377	0.0	0.0
9743	1209.0	670.0
392376	0.0	1.0
441864	0.0	0.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	195.0	121.0
106479297	0.0	0.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	0.0	0.0
