id	47807887-8bda-45be-a466-4970f198ce4d	5d2510c8-c5a0-439d-8111-357824c00c2b
688	10320.0	5147.0
79966	7420.0	9603.0
53354	875.0	201.0
100270950	0.0	0.0
689	29433.0	13562.0
100270951	0.0	1.0
79968	277.0	194.0
92922	515.0	654.0
53358	293.0	152.0
79969	1093.0	597.0
92960	392.0	311.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	2895.0	966.0
7661	2.0	4.0
100422952	0.0	0.0
5001	869.0	378.0
100422953	0.0	0.0
5002	1056.0	1734.0
100422954	0.0	0.0
5003	37.0	44.0
100422955	0.0	0.0
5004	5.0	2.0
100270938	0.0	0.0
100422957	0.0	0.0
100422959	0.0	0.0
146167	2.0	2.0
690	0.0	0.0
79991	1131.0	968.0
653604	0.0	1.0
79990	823.0	2404.0
100270937	0.0	0.0
79993	3658.0	1163.0
401903	0.0	0.0
694	9070.0	4172.0
641616	5.0	0.0
79992	20.0	3.0
695	234.0	88.0
100270943	0.0	1.0
696	3.0	1.0
699	50.0	90.0
79998	545.0	101.0
100505704	0.0	0.0
134187	5.0	6.0
100505702	90.0	32.0
641613	4.0	1.0
401904	35.0	15.0
641614	0.0	0.0
100422960	0.0	0.0
5010	137.0	156.0
7673	270.0	156.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	1791.0	1234.0
101927067	35.0	26.0
100422964	0.0	0.0
5013	1.0	0.0
100422965	7.0	8.0
100422966	0.0	0.0
5015	0.0	0.0
100422967	1.0	0.0
100422969	0.0	0.0
100270923	2.0	0.0
53371	3608.0	1188.0
146177	30.0	7.0
100270924	0.0	0.0
79980	935.0	514.0
100270925	0.0	0.0
100270926	10.0	11.0
79982	3784.0	1836.0
79981	2.0	1.0
79983	74.0	15.0
53373	12818.0	4354.0
80975	40.0	22.0
79986	453.0	72.0
100420308	0.0	0.0
100420307	37.0	13.0
79987	1133.0	354.0
5005	7.0	2.0
79989	1252.0	270.0
5007	7936.0	2196.0
100420303	0.0	2.0
5008	62.0	56.0
5009	41.0	0.0
100420300	52.0	23.0
92949	518.0	248.0
7682	9.0	6.0
100422850	1.0	0.0
5020	3.0	6.0
7681	42.0	3.0
100422851	0.0	0.0
5021	43.0	113.0
100422852	1.0	0.0
7683	8.0	6.0
100422853	0.0	0.0
5023	14.0	13.0
100422854	0.0	0.0
5024	6.0	4.0
100422855	0.0	0.0
5025	1378.0	1102.0
101929651	8.0	1.0
100422856	0.0	0.0
5026	24.0	6.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	3.0	0.0
101929655	16.0	1.0
5016	81.0	107.0
5017	610.0	77.0
7678	252.0	89.0
5018	9959.0	5679.0
5019	2990.0	659.0
5030	15.0	12.0
7693	2061.0	1139.0
100422861	0.0	0.0
7692	1526.0	1122.0
5031	121.0	103.0
100422862	0.0	0.0
7695	1791.0	717.0
5032	411.0	506.0
100422863	0.0	0.0
5033	2520.0	1161.0
7694	1076.0	491.0
100422864	0.0	0.0
5034	27926.0	16701.0
7697	702.0	259.0
101929664	4.0	1.0
7696	295.0	87.0
101929665	21.0	4.0
100422866	0.0	0.0
5036	8512.0	4891.0
7699	1986.0	838.0
101927003	29.0	8.0
100422867	0.0	0.0
5037	90446.0	48693.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	2.0	0.0
7691	1130.0	358.0
7690	2492.0	901.0
254013	507.0	189.0
100420207	5.0	0.0
5027	254.0	104.0
100420206	0.0	0.0
5028	163.0	237.0
5029	1404.0	331.0
100420203	20.0	12.0
100420200	1.0	1.0
100422860	10.0	10.0
5042	42.0	8.0
100422873	1.0	0.0
100422874	0.0	0.0
5045	12607.0	7451.0
100422876	0.0	0.0
5046	231.0	57.0
5047	0.0	1.0
100292290	0.0	0.0
100422878	0.0	1.0
5048	14566.0	4445.0
100422879	0.0	0.0
101927015	3.0	5.0
101927017	0.0	1.0
105377880	0.0	0.0
256646	1.0	1.0
256643	1360.0	694.0
55902	2411.0	1087.0
55901	222.0	263.0
55900	2900.0	2422.0
55906	1135.0	388.0
100420213	0.0	0.0
55905	7632.0	2975.0
55904	9687.0	4536.0
5052	19249.0	8179.0
100422883	0.0	0.0
55909	1608.0	610.0
5053	40.0	13.0
100422884	0.0	0.0
5054	11261.0	6487.0
55908	8.0	11.0
55907	2017.0	1371.0
5055	17.0	9.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	6901.0	2398.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	101.0	0.0
101929688	0.0	0.0
5050	622.0	842.0
5051	2024.0	734.0
5049	8348.0	3974.0
55911	401.0	178.0
55917	1972.0	950.0
100420224	1.0	2.0
55916	1139.0	236.0
100420223	0.0	0.0
101929690	0.0	0.0
100422880	0.0	0.0
55915	2916.0	1275.0
100422881	0.0	2.0
55914	7174.0	3602.0
5063	3940.0	71.0
100422894	0.0	0.0
5064	1195.0	4816.0
100422895	0.0	0.0
100422896	0.0	0.0
5066	16162.0	9971.0
5067	337.0	2.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	147.0	195.0
100419246	0.0	0.0
254050	280.0	70.0
5062	5832.0	2870.0
55920	4065.0	6105.0
254048	4130.0	1602.0
55924	649.0	195.0
55922	787.0	475.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	7757.0	3252.0
5075	153.0	1.0
5076	1.0	1.0
5077	1.0	0.0
55929	4003.0	2375.0
5078	0.0	0.0
101929620	0.0	0.0
5079	13.0	4.0
101929624	4.0	0.0
254065	1664.0	869.0
101929623	10.0	25.0
5071	544.0	131.0
5073	4674.0	2711.0
55930	5950.0	2035.0
55937	296.0	182.0
100420253	38.0	3.0
5087	14579.0	4953.0
5088	7.0	5.0
5089	8325.0	4347.0
5080	192.0	78.0
5081	0.0	0.0
101929639	57.0	20.0
5082	1539.0	859.0
256691	1143.0	153.0
5083	144.0	118.0
101929637	0.0	0.0
102725541	3.0	1.0
79913	618.0	307.0
79912	1395.0	532.0
79915	264.0	151.0
100420259	4.0	2.0
100420258	21.0	7.0
100420257	3.0	12.0
79917	472.0	304.0
79919	5.0	44.0
79918	1282.0	696.0
5096	2069.0	1024.0
5097	1950.0	1919.0
5098	540.0	224.0
5099	2283.0	758.0
100420260	0.0	0.0
254042	548.0	213.0
5090	3986.0	5034.0
5091	1199.0	1757.0
5092	5006.0	2844.0
5093	12469.0	4612.0
5094	34709.0	14889.0
5095	2698.0	880.0
100270899	0.0	0.0
100270895	1.0	1.0
79902	2235.0	1172.0
55957	309.0	265.0
79901	51390.0	10285.0
100270891	2.0	0.0
55954	1165.0	520.0
79903	1994.0	1661.0
100420269	0.0	0.0
79906	2026.0	767.0
79905	38.0	102.0
79908	53.0	6.0
55959	5138.0	3372.0
55958	4354.0	1373.0
112724	1547.0	550.0
100420275	0.0	0.0
90288	373.0	76.0
28338	0.0	0.0
28339	0.0	0.0
254099	0.0	0.0
28337	0.0	0.0
106736475	0.0	0.0
653590	15.0	2.0
28334	0.0	0.0
28335	0.0	0.0
100420281	1.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	0.0	1.0
28348	0.0	0.0
90271	523.0	507.0
90273	51.0	45.0
112714	1.0	1.0
28341	0.0	0.0
28342	0.0	0.0
28340	0.0	0.0
653583	372.0	441.0
28345	0.0	0.0
28346	0.0	0.0
28343	0.0	0.0
28344	0.0	0.0
100420287	1.0	0.0
100420295	0.0	0.0
100420293	3.0	0.0
28316	45.0	11.0
28317	1.0	0.0
28314	0.0	0.0
28315	0.0	0.0
28318	0.0	0.0
112703	172.0	189.0
28312	0.0	0.0
28313	0.0	0.0
101929602	5.0	5.0
653598	1.0	1.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	94.0	46.0
28329	0.0	0.0
28320	0.0	0.0
401898	0.0	0.0
112770	2114.0	1364.0
105377820	0.0	0.0
112755	67.0	61.0
112752	2185.0	1686.0
28305	0.0	0.0
28306	2.0	1.0
28304	0.0	0.0
28309	0.0	0.0
28307	2.0	0.0
28301	1.0	0.0
28300	2.0	0.0
124739	204.0	219.0
112744	0.0	0.0
388403	3661.0	2098.0
388401	5.0	0.0
388407	7.0	38.0
376412	28.0	13.0
653509	3.0	1.0
90441	2344.0	1128.0
388551	3.0	0.0
388552	536.0	558.0
122011	7.0	1.0
148641	470.0	96.0
102216342	0.0	2.0
388550	4.0	3.0
102216341	0.0	0.0
653505	1.0	1.0
641518	12.0	31.0
641517	0.0	0.0
641515	0.0	1.0
388536	506.0	340.0
388533	24.0	19.0
388531	13.0	12.0
148645	0.0	0.0
388532	6.0	1.0
340595	23.0	404.0
340596	189.0	12.0
90427	2487.0	1694.0
340598	0.0	3.0
161635	5.0	0.0
340591	629.0	211.0
388574	6.0	11.0
388569	302.0	177.0
388566	706.0	569.0
388567	230.0	90.0
388564	92.0	228.0
124641	0.0	0.0
90459	771.0	325.0
653519	115.0	91.0
388561	906.0	352.0
388559	35.0	18.0
124637	372.0	56.0
388558	1519.0	353.0
388555	0.0	5.0
388553	1.0	1.0
701	54.0	146.0
340571	0.0	0.0
705	713.0	303.0
706	2062.0	2030.0
340578	2.0	0.0
708	2758.0	1892.0
100505881	4003.0	1701.0
90485	116.0	74.0
90488	6886.0	1882.0
220717	236.0	80.0
100529855	10.0	2.0
388595	0.0	1.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	1114.0	996.0
90480	2037.0	4064.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	0.0
122046	0.0	0.0
653550	0.0	0.0
28499	0.0	0.0
388588	227.0	889.0
710	15356.0	9111.0
28497	0.0	0.0
28498	0.0	0.0
653553	60.0	60.0
711	0.0	0.0
712	2646.0	1370.0
340562	0.0	2.0
713	3195.0	1384.0
714	2106.0	1214.0
641556	0.0	0.0
715	12787.0	1944.0
716	14573.0	1603.0
28491	0.0	0.0
717	260.0	144.0
28492	0.0	0.0
718	14846.0	8561.0
719	881.0	211.0
28490	0.0	0.0
100505876	3951.0	2222.0
219731	262.0	16.0
100505877	2.0	1.0
100505875	19.0	17.0
122042	0.0	0.0
388585	0.0	5.0
388581	15.0	114.0
122038	0.0	0.0
388579	3.0	0.0
720	3490.0	1142.0
721	4554.0	1580.0
722	12.0	4.0
724	2.0	0.0
725	7.0	1.0
726	872.0	320.0
100505879	0.0	0.0
727	434.0	222.0
728	547.0	145.0
729	163.0	2.0
340554	449.0	170.0
219743	1535.0	1135.0
339562	0.0	0.0
653566	76.0	21.0
653567	37.0	13.0
28479	7.0	0.0
339559	270.0	181.0
28473	5.0	4.0
28474	37.0	7.0
28471	17.0	0.0
340547	10.0	6.0
730	9183.0	415.0
28477	0.0	0.0
731	0.0	2.0
28478	0.0	0.0
732	0.0	0.0
28475	0.0	0.0
124685	3.0	1.0
733	50.0	47.0
28476	0.0	0.0
734	2404.0	1310.0
735	3.0	1.0
738	7581.0	3085.0
340544	138.0	52.0
219738	431.0	339.0
28470	0.0	0.0
340542	1975.0	882.0
219736	1878.0	447.0
340543	439.0	4.0
136647	1786.0	1155.0
100505894	628.0	525.0
100505892	2.0	0.0
100505893	0.0	0.0
219752	0.0	0.0
7710	2359.0	764.0
653557	1.0	2.0
100505890	0.0	0.0
7709	2125.0	1241.0
28484	0.0	0.0
28485	0.0	0.0
28482	0.0	0.0
740	6314.0	2073.0
28483	3.0	0.0
741	495.0	1024.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	7567.0	225.0
28487	0.0	0.0
7701	1880.0	778.0
745	105.0	254.0
7700	883.0	343.0
746	3255.0	3081.0
747	285.0	180.0
7703	3528.0	5658.0
7702	1172.0	468.0
340533	175.0	18.0
7705	6536.0	2233.0
28480	0.0	0.0
7704	13248.0	1223.0
219749	1281.0	619.0
28481	3.0	0.0
7707	6683.0	2217.0
7706	2875.0	1190.0
339541	80.0	43.0
100270879	4.0	2.0
171017	2432.0	825.0
768215	0.0	0.0
340526	3363.0	2821.0
340527	164.0	114.0
100270887	1.0	1.0
146059	1363.0	895.0
768217	0.0	0.0
750	36.0	8.0
768216	0.0	1.0
768211	816.0	63.0
752	877.0	1118.0
753	1229.0	1303.0
171019	2.0	23.0
754	19332.0	14996.0
768213	0.0	0.0
755	2095.0	1581.0
340529	3.0	0.0
768212	0.0	0.0
100270885	0.0	0.0
7712	59.0	19.0
757	9372.0	2886.0
7711	194.0	63.0
758	2.0	0.0
100270880	0.0	0.0
100505845	0.0	0.0
759	3.0	7.0
7716	10367.0	1930.0
134082	0.0	0.0
134083	0.0	0.0
158055	56.0	111.0
7718	463.0	246.0
158056	941.0	685.0
158038	805.0	3.0
7730	6.0	1.0
100505832	228.0	7.0
7732	43.0	51.0
219771	8049.0	3286.0
219770	3.0	3.0
100270868	2.0	0.0
100270869	0.0	0.0
339535	128.0	0.0
340515	2.0	0.0
100270875	0.0	0.0
760	276.0	567.0
256714	19.0	30.0
100270876	0.0	0.0
761	316.0	232.0
768206	75.0	37.0
762	1754.0	312.0
763	9.0	0.0
100270871	0.0	0.0
256710	32.0	22.0
100270872	1.0	1.0
764	0.0	0.0
765	1.0	0.0
100270873	7.0	8.0
766	6.0	54.0
100270874	0.0	1.0
767	30.0	45.0
768	2.0	2.0
732275	0.0	0.0
100270870	5.0	2.0
100505835	20.0	3.0
7727	513.0	450.0
158046	44.0	91.0
7726	5529.0	2178.0
7728	1403.0	589.0
100505839	3.0	10.0
7741	1683.0	788.0
100505865	36.0	24.0
7743	3174.0	1210.0
339521	0.0	0.0
100270857	0.0	0.0
339524	72.0	14.0
770	2046.0	2787.0
100270864	0.0	0.0
771	2188.0	2605.0
205147	26.0	4.0
773	80.0	79.0
100270867	0.0	0.0
774	427.0	6.0
340508	5.0	1.0
775	182.0	548.0
776	1476.0	236.0
777	30.0	17.0
778	86.0	48.0
100505869	31.0	7.0
779	0.0	0.0
7733	864.0	358.0
7738	933.0	308.0
7737	699.0	588.0
340501	2.0	0.0
7739	10496.0	1440.0
158078	2887.0	1152.0
7750	7452.0	3870.0
7752	696.0	330.0
100505854	2724.0	1145.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	2507.0	1290.0
7753	1006.0	570.0
219793	0.0	2.0
219790	118.0	80.0
122060	912.0	372.0
100270846	0.0	0.0
339512	4.0	0.0
100270847	2.0	0.0
100270848	3.0	0.0
780	20478.0	16234.0
781	5659.0	789.0
100270853	10.0	2.0
782	486.0	1424.0
339505	1.0	6.0
783	136.0	192.0
103689912	30.0	145.0
784	446.0	867.0
103689911	63.0	6.0
785	240.0	39.0
786	1.0	0.0
100270850	3.0	4.0
100270851	4.0	1.0
788	817.0	277.0
100270852	4.0	5.0
7745	4383.0	1940.0
789	0.0	0.0
103689918	0.0	0.0
103689917	4.0	1.0
732253	0.0	0.0
158062	32.0	134.0
7746	993.0	705.0
171024	1940.0	369.0
7748	1331.0	867.0
171023	9442.0	2640.0
103689913	0.0	0.0
171022	70.0	152.0
158067	831.0	309.0
103689915	3.0	0.0
7761	488.0	201.0
7760	1148.0	1685.0
7763	39769.0	13786.0
5100	12.0	16.0
7762	94.0	106.0
5101	830.0	60.0
7764	4175.0	2951.0
100270839	6.0	4.0
339500	950.0	405.0
100270835	0.0	0.0
339501	0.0	1.0
100270836	0.0	1.0
790	3245.0	1455.0
100270837	0.0	0.0
100270838	0.0	0.0
793	9.0	15.0
794	15.0	89.0
100270844	0.0	0.0
795	0.0	0.0
796	1.0	7.0
797	8.0	14.0
100270840	15.0	8.0
798	0.0	0.0
799	9.0	7.0
100270841	24.0	7.0
7756	11115.0	5009.0
7755	751.0	1173.0
7757	425.0	292.0
101929580	79.0	32.0
158011	0.0	0.0
100505806	412.0	249.0
7770	1043.0	449.0
101929581	7.0	4.0
7772	1508.0	497.0
7771	729.0	287.0
5110	4474.0	1581.0
101929582	0.0	0.0
5111	2673.0	1908.0
7773	509.0	302.0
7776	1560.0	552.0
7775	604.0	387.0
101929589	0.0	0.0
100419416	0.0	1.0
100270832	15.0	10.0
100270833	17.0	8.0
100270834	0.0	1.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	230.0	5.0
7767	935.0	947.0
5105	13.0	1.0
7766	122.0	67.0
5106	2426.0	1827.0
7769	2492.0	1300.0
100420401	14.0	2.0
7768	438.0	253.0
5108	17364.0	6272.0
101929590	0.0	0.0
101929591	36.0	18.0
7781	79.0	496.0
7780	1717.0	1408.0
7783	6.0	0.0
7782	910.0	309.0
5121	6337.0	1536.0
5122	57.0	20.0
7784	143.0	242.0
5125	1934.0	5206.0
7786	977.0	737.0
90423	541.0	141.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	3.0	1.0
100420415	59.0	82.0
5116	2417.0	1048.0
100420414	7.0	18.0
100505826	24.0	12.0
90417	6343.0	504.0
5118	2804.0	3653.0
90416	1796.0	582.0
7779	3529.0	960.0
100420412	0.0	0.0
5119	6209.0	3927.0
158035	18.0	2.0
100420410	0.0	0.0
7791	13498.0	4371.0
5130	3168.0	1308.0
5132	12.0	2.0
90411	16765.0	3044.0
5133	137.0	31.0
5134	2993.0	1782.0
90410	2078.0	1120.0
7798	2975.0	1322.0
5136	5623.0	1210.0
146053	78.0	54.0
146050	1838.0	801.0
146057	1408.0	610.0
103091864	51.0	96.0
103091863	0.0	0.0
5126	1596.0	1151.0
7789	518.0	146.0
5127	6621.0	4739.0
5128	1999.0	1249.0
100505812	197.0	137.0
5129	2526.0	1613.0
90407	1317.0	1232.0
5140	150.0	26.0
100422971	3.0	1.0
5141	2858.0	1436.0
100422972	0.0	0.0
5142	1009.0	362.0
100422973	0.0	0.0
5143	111.0	1259.0
100422974	3.0	0.0
5144	979.0	650.0
100422975	0.0	0.0
5145	5.0	6.0
5146	39.0	31.0
100422977	0.0	0.0
101929530	0.0	0.0
5147	910.0	659.0
100422978	0.0	0.0
100422979	1.0	0.0
101929539	63.0	14.0
100419324	3.0	2.0
254128	1016.0	624.0
254122	40.0	35.0
5137	392.0	422.0
7799	11600.0	2631.0
5138	1475.0	1038.0
5139	424.0	516.0
100422970	0.0	0.0
5151	1991.0	1302.0
100422982	0.0	0.0
5152	547.0	914.0
100422983	0.0	0.0
5153	254.0	363.0
100422984	0.0	0.0
5154	356.0	971.0
100422985	0.0	0.0
5155	1048.0	1738.0
100422986	0.0	0.0
5156	1281.0	171.0
100422987	0.0	1.0
5157	5666.0	2014.0
100422988	0.0	0.0
5158	1431.0	623.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	10.0	9.0
5150	4821.0	2310.0
100049076	38.0	5.0
5148	31.0	6.0
5149	1.0	0.0
100422980	0.0	0.0
100422981	1.0	0.0
5162	3366.0	2120.0
100422993	1.0	0.0
5163	596.0	219.0
100422994	0.0	0.0
5164	3061.0	1442.0
100422995	0.0	0.0
5165	204.0	167.0
100422996	0.0	0.0
5166	28484.0	11691.0
100422997	2.0	0.0
5167	16584.0	540.0
5168	1000.0	2943.0
5169	58.0	12.0
101929559	3.0	1.0
101929557	0.0	0.0
5160	6347.0	3688.0
5161	0.0	0.0
256764	13287.0	622.0
254100	163.0	95.0
254102	1271.0	1669.0
5159	3764.0	6494.0
100422990	2.0	0.0
100422991	0.0	0.0
100422992	1.0	0.0
5173	0.0	0.0
100420341	84.0	21.0
5174	8.0	12.0
5175	9278.0	12702.0
5176	6648.0	1989.0
5178	2865.0	236.0
5179	24.0	6.0
5170	2914.0	999.0
5172	46596.0	698.0
100420342	0.0	1.0
5184	4598.0	1989.0
5187	39775.0	25918.0
5188	1474.0	609.0
5189	2576.0	905.0
254173	5.0	84.0
254170	3360.0	959.0
100420359	1.0	0.0
100420358	5.0	8.0
100420356	2.0	2.0
100420354	0.0	1.0
5195	1743.0	1238.0
5196	2.0	4.0
5197	0.0	0.0
5198	1571.0	743.0
5199	73.0	64.0
254187	81.0	24.0
5190	3737.0	2676.0
5191	888.0	488.0
5192	1392.0	821.0
5193	1302.0	410.0
5194	4381.0	1322.0
100270790	1.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	1.0	0.0
105375380	0.0	0.0
53400	1.0	0.0
53405	1406.0	1048.0
100420377	0.0	0.0
53409	1.0	0.0
100420376	0.0	0.0
53407	1738.0	1082.0
100419392	5.0	1.0
100419391	25.0	18.0
101929520	0.0	0.0
768219	0.0	0.0
768218	0.0	0.0
768222	0.0	0.0
254158	20.0	6.0
53410	0.0	0.0
768220	2.0	2.0
100420393	6.0	0.0
100420392	0.0	0.0
112609	38.0	3.0
28457	22.0	4.0
28458	79.0	3.0
28452	5.0	2.0
28450	87.0	33.0
28455	69.0	14.0
28453	0.0	0.0
28454	19.0	0.0
90390	1179.0	477.0
28468	222.0	28.0
653458	0.0	0.0
28469	0.0	0.0
101340251	4.0	4.0
101340250	0.0	0.0
101340252	2.0	1.0
28462	0.0	0.0
28463	3.0	0.0
28461	56.0	7.0
28466	5.0	1.0
28467	70.0	4.0
653464	323.0	419.0
28464	19.0	1.0
28465	151.0	20.0
653489	14.0	6.0
28438	0.0	0.0
28435	0.0	0.0
28439	157.0	85.0
653492	0.0	0.0
28430	0.0	0.0
28433	0.0	0.0
28434	91.0	16.0
28431	0.0	0.0
28432	0.0	0.0
28448	213.0	14.0
28449	8.0	8.0
28446	1.0	0.0
28447	1.0	0.0
28440	0.0	0.0
28441	1.0	2.0
653483	223.0	177.0
28444	251.0	26.0
28445	8.0	1.0
28442	357.0	93.0
653486	0.0	0.0
28443	0.0	0.0
28415	1.0	0.0
28416	0.0	0.0
28413	0.0	0.0
28414	52.0	8.0
28419	0.0	0.0
28417	2.0	0.0
28418	1.0	0.0
124626	1.0	0.0
388503	0.0	1.0
28411	5.0	0.0
28412	31.0	5.0
28410	24.0	3.0
388507	267.0	193.0
653499	6.0	7.0
28426	20.0	2.0
28427	0.0	0.0
28424	48.0	4.0
28425	2.0	2.0
28428	2.0	0.0
28429	4.0	1.0
28422	0.0	0.0
28423	236.0	31.0
28420	11.0	5.0
28421	0.0	1.0
102723099	13.0	2.0
388524	3.0	1.0
124602	486.0	6.0
388523	71.0	5.0
112611	664.0	310.0
28405	0.0	0.0
28408	119.0	18.0
28409	16.0	6.0
112616	1866.0	1165.0
28406	0.0	0.0
28407	1.0	1.0
388514	15.0	2.0
28400	15.0	4.0
388512	6.0	1.0
28401	8.0	0.0
134359	652.0	380.0
158326	142.0	6.0
339263	265.0	226.0
401730	0.0	0.0
146336	0.0	0.0
401725	0.0	2.0
401720	18.0	38.0
90557	412.0	443.0
90550	938.0	696.0
158314	6.0	34.0
106478999	0.0	1.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	1.0
106478994	0.0	0.0
391850	0.0	0.0
106478993	0.0	0.0
339256	0.0	1.0
106478992	0.0	0.0
339257	1.0	0.0
106478991	4.0	1.0
339258	0.0	1.0
106478990	0.0	0.0
800	19584.0	9826.0
801	15577.0	10674.0
802	0.0	1.0
342892	160.0	60.0
804	0.0	0.0
805	37485.0	21102.0
342898	0.0	0.0
342897	59.0	13.0
806	68.0	16.0
401718	16.0	7.0
807	10.0	1.0
401717	18.0	13.0
808	18675.0	10147.0
158345	96.0	69.0
339240	1.0	0.0
90586	4.0	7.0
339241	2.0	0.0
90589	6.0	7.0
378884	37.0	59.0
339244	0.0	0.0
653404	0.0	1.0
90580	692.0	647.0
391825	0.0	0.0
391827	5.0	0.0
810	2.0	0.0
811	70533.0	35496.0
340221	1.0	3.0
813	8377.0	3421.0
814	135.0	54.0
815	0.0	6.0
816	4341.0	3811.0
401708	3.0	0.0
817	3830.0	1789.0
818	1500.0	784.0
819	3523.0	2304.0
90576	164.0	163.0
339230	1032.0	780.0
339231	1852.0	1570.0
339229	708.0	1398.0
122335	0.0	0.0
124997	2207.0	884.0
340217	0.0	0.0
124995	3653.0	1872.0
378881	0.0	0.0
820	15.0	2.0
821	78034.0	17457.0
822	12114.0	8518.0
823	12892.0	6897.0
824	15577.0	7060.0
825	101.0	190.0
826	20462.0	17015.0
827	296.0	73.0
134391	0.0	0.0
829	6494.0	4551.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	8.0	7.0
106478966	0.0	1.0
106478965	2.0	2.0
161931	5.0	3.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	1.0	0.0
106478962	11.0	2.0
653423	0.0	0.0
106478961	0.0	0.0
106478960	2.0	0.0
653427	0.0	0.0
340205	28.0	13.0
340206	0.0	1.0
388228	720.0	418.0
830	9391.0	3104.0
831	20095.0	7292.0
832	16705.0	9579.0
833	3790.0	2355.0
834	279.0	176.0
835	3139.0	986.0
836	1168.0	1037.0
837	966.0	664.0
838	1.0	3.0
342865	0.0	0.0
340204	0.0	0.0
839	746.0	492.0
90594	618.0	367.0
100505993	0.0	0.0
106478959	0.0	0.0
106478958	14.0	1.0
100505994	430.0	29.0
106478957	9.0	4.0
106478956	1.0	0.0
641451	1.0	0.0
106478955	0.0	0.0
106478954	4.0	0.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	91.0	61.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	2.0	1.0
90592	571.0	360.0
7809	0.0	0.0
840	1039.0	624.0
841	1825.0	1128.0
842	2621.0	1572.0
843	932.0	1109.0
844	21.0	8.0
136991	1.0	1.0
845	208.0	128.0
342850	0.0	1.0
846	0.0	0.0
7802	7789.0	947.0
847	24277.0	6722.0
7804	5509.0	950.0
7803	12808.0	3368.0
7805	6094.0	2657.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	0.0	0.0
376267	590.0	828.0
106478986	0.0	0.0
106478985	5.0	3.0
106478984	0.0	0.0
388254	1.0	0.0
106478983	0.0	0.0
388255	5.0	1.0
106478982	2.0	0.0
339201	730.0	485.0
653447	898.0	336.0
106478981	1.0	0.0
106478980	0.0	0.0
28594	1.0	1.0
7818	4501.0	2322.0
28595	4.0	2.0
148979	55.0	43.0
28592	7.0	1.0
28593	0.0	0.0
28599	0.0	0.0
401744	0.0	0.0
28597	0.0	7.0
401742	0.0	0.0
641455	1.0	1.0
7813	1993.0	707.0
857	103636.0	12429.0
641457	0.0	0.0
7812	56574.0	18386.0
858	36128.0	8376.0
641456	1.0	0.0
859	0.0	1.0
28591	1.0	1.0
106478979	0.0	0.0
106478978	1.0	0.0
106478977	20.0	0.0
106478976	3.0	0.0
106478975	3.0	0.0
106478974	2.0	0.0
106478973	38.0	22.0
106478972	9.0	7.0
653435	5.0	3.0
106478971	15.0	12.0
653436	1.0	0.0
106478970	2.0	0.0
653437	3.0	0.0
146330	2415.0	2271.0
146325	0.0	0.0
860	301.0	1394.0
861	480.0	1933.0
862	570.0	163.0
653440	337.0	278.0
863	231.0	356.0
653441	170.0	65.0
864	449.0	60.0
865	3712.0	2976.0
866	0.0	0.0
867	1696.0	1168.0
868	4021.0	1033.0
869	111.0	76.0
134353	428.0	311.0
641467	27.0	54.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	18.0	1.0
219402	2388.0	1734.0
106478923	0.0	0.0
7840	3074.0	1082.0
106478922	0.0	0.0
100505964	1.0	0.0
106478921	0.0	0.0
106478920	11.0	3.0
7841	3638.0	2830.0
388276	0.0	0.0
388275	7.0	1.0
388272	562.0	253.0
871	5789.0	9717.0
873	2274.0	1465.0
874	95.0	364.0
875	152.0	31.0
7832	50055.0	8416.0
100505967	0.0	0.0
7837	942.0	2600.0
106478919	1.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
