id	1ab1536f-cc6c-499c-b555-96c62327471d	1789335d-a47c-438f-baf3-09aa990bdf7e
9612	3885.0	4693.0
9610	172.0	172.0
392322	0.0	0.0
9611	2032.0	2797.0
441795	0.0	0.0
55311	2062.0	2257.0
55315	703.0	694.0
55314	842.0	226.0
55313	794.0	953.0
125488	165.0	634.0
55312	918.0	579.0
9605	780.0	1033.0
55319	349.0	583.0
9603	326.0	722.0
55317	987.0	798.0
9604	1896.0	1503.0
55316	1885.0	1734.0
9609	1142.0	833.0
9607	1299.0	131.0
100874087	0.0	0.0
9620	518.0	1453.0
100874086	0.0	0.0
100874085	0.0	1.0
100874084	0.0	0.0
9623	0.0	1.0
392256	9.0	28.0
100874089	0.0	0.0
392255	0.0	29.0
9622	463.0	121.0
100874088	0.0	0.0
162387	510.0	291.0
100526820	17.0	43.0
402146	0.0	6.0
100874083	0.0	0.0
100874082	0.0	0.0
402143	5.0	2.0
100874081	0.0	0.0
100874080	0.0	3.0
414130	0.0	0.0
100526825	0.0	0.0
9616	2603.0	2250.0
9617	121.0	253.0
414135	0.0	0.0
9615	1.0	3.0
414133	0.0	0.0
414134	0.0	0.0
9618	1948.0	1769.0
414131	1.0	0.0
9619	943.0	970.0
414132	2.0	0.0
9630	666.0	483.0
9631	482.0	727.0
100874075	0.0	0.0
644482	0.0	0.0
100874074	10.0	3.0
100874073	1.0	0.0
392262	0.0	0.0
392265	0.0	0.0
9635	0.0	1.0
100874079	0.0	0.0
9632	627.0	323.0
100874078	0.0	0.0
392267	1.0	2.0
441736	4.0	39.0
9633	77.0	109.0
100874077	0.0	0.0
92292	15.0	1.0
92293	0.0	145.0
441733	6.0	5.0
100526831	1.0	0.0
100526830	0.0	4.0
402135	0.0	1.0
92291	1.0	2.0
402134	0.0	0.0
100874072	0.0	1.0
402133	0.0	0.0
100874071	0.0	4.0
100874070	0.0	0.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	41.0	41.0
100526835	12.0	4.0
9627	7.0	89.0
414149	55.0	2.0
9628	443.0	294.0
9625	96.0	144.0
9626	0.0	0.0
9629	0.0	0.0
644495	0.0	0.0
9641	1183.0	1465.0
644496	0.0	2.0
9640	1593.0	1788.0
9645	570.0	488.0
404785	0.0	0.0
619499	0.0	0.0
9646	1607.0	1857.0
9643	5378.0	4104.0
9644	616.0	734.0
644498	1.0	2.0
402125	0.0	2.0
402123	0.0	0.0
644491	0.0	0.0
106480394	0.0	1.0
106480393	0.0	0.0
414152	5.0	64.0
106480396	0.0	0.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	1.0	0.0
402117	0.0	0.0
106480399	0.0	0.0
402116	0.0	1.0
9638	113.0	268.0
9639	340.0	471.0
9636	3558.0	3060.0
414157	1.0	0.0
9637	1210.0	1222.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	12.0	25.0
106480391	0.0	0.0
9652	1335.0	1121.0
100874098	0.0	0.0
404770	0.0	0.0
9653	790.0	1071.0
100874097	0.0	0.0
9650	425.0	326.0
100874096	0.0	0.0
9651	51.0	258.0
100874095	0.0	0.0
9656	897.0	1291.0
9657	432.0	793.0
392242	0.0	0.0
9654	269.0	408.0
9655	361.0	433.0
100874090	2.0	0.0
402112	1.0	2.0
162394	1086.0	2309.0
100874094	7.0	10.0
100874093	0.0	2.0
100874092	6.0	2.0
100874091	2.0	4.0
9649	602.0	372.0
9647	1319.0	1749.0
9648	667.0	819.0
414169	1.0	3.0
9663	1091.0	1283.0
402183	0.0	1.0
7002	0.0	8.0
149371	367.0	485.0
7001	13351.0	7862.0
9662	87.0	265.0
9667	2768.0	3366.0
7004	852.0	737.0
392298	1.0	0.0
7003	739.0	575.0
9668	217.0	347.0
7006	131.0	171.0
9665	2040.0	3244.0
7005	609.0	388.0
9666	828.0	926.0
106480369	0.0	0.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	0.0	0.0
106479373	1.0	1.0
106480372	0.0	0.0
106479372	0.0	0.0
106480371	0.0	0.0
106479371	0.0	0.0
137392	298.0	517.0
106479370	0.0	0.0
106480374	0.0	0.0
106480373	0.0	0.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	428.0	319.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	447.0	478.0
150353	1.0	7.0
9659	1545.0	1816.0
150350	1.0	37.0
106480370	1.0	0.0
7011	901.0	1352.0
9674	1277.0	1982.0
9675	649.0	780.0
7010	241.0	340.0
7013	420.0	588.0
9672	4202.0	3530.0
9673	1063.0	1083.0
7012	0.0	0.0
9678	838.0	1325.0
7015	3.0	79.0
7014	1217.0	2337.0
9679	4002.0	5174.0
619464	0.0	0.0
7016	1412.0	1316.0
9677	634.0	448.0
106479369	0.0	0.0
106479368	1.0	1.0
106480379	1.0	0.0
106479367	0.0	0.0
162333	3.0	4.0
106479366	0.0	0.0
9670	3330.0	1969.0
106479365	0.0	1.0
9671	533.0	1747.0
402176	4.0	4.0
106479364	0.0	0.0
402175	1.0	3.0
106479363	0.0	0.0
106479362	1.0	1.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	0.0
106479360	0.0	0.0
106480385	0.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	252.0	305.0
106480388	0.0	0.0
7008	4109.0	2191.0
150365	852.0	1278.0
7007	51.0	48.0
9669	4149.0	6474.0
7009	34681.0	27885.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	78.0	73.0
9685	1847.0	1763.0
7021	0.0	0.0
9686	563.0	320.0
343381	2.0	1.0
619452	0.0	0.0
9683	1375.0	1683.0
7024	981.0	1564.0
402160	10.0	1.0
7023	435.0	570.0
9684	754.0	1406.0
9689	1571.0	1915.0
7026	703.0	1544.0
441727	4.0	10.0
619455	0.0	1.0
7025	157.0	946.0
392275	21.0	17.0
9687	35.0	43.0
9688	2376.0	2466.0
7027	1283.0	2038.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	0.0	0.0
9681	356.0	571.0
106479398	0.0	0.0
9682	1510.0	1347.0
106479397	0.0	0.0
7020	18.0	37.0
106479396	0.0	0.0
106479395	0.0	0.0
106480350	17.0	50.0
106479394	0.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	0.0
106479391	0.0	0.0
106479390	0.0	0.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	0.0	2.0
150379	0.0	0.0
106480355	0.0	0.0
7019	635.0	1023.0
7018	2.0	511.0
150372	1685.0	1035.0
392281	39.0	48.0
9696	787.0	1502.0
7033	7100.0	72317.0
9697	702.0	1219.0
7032	1.0	101.0
7035	193.0	1086.0
9694	1262.0	846.0
392285	0.0	0.0
9695	2045.0	2597.0
7037	1178.0	1261.0
7036	20.0	85.0
619445	11.0	84.0
9698	1794.0	2059.0
7039	663.0	200.0
7038	2299927.0	976744.0
9699	21.0	4.0
392288	0.0	0.0
619448	0.0	0.0
106480358	0.0	0.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	1.0	0.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	129.0	145.0
106479387	1.0	1.0
9693	689.0	741.0
106479386	0.0	0.0
9690	1321.0	1309.0
7031	0.0	69.0
106479385	0.0	0.0
7030	2652.0	2192.0
402152	0.0	0.0
106479384	0.0	1.0
106480361	0.0	0.0
106479383	0.0	0.0
106480360	1.0	10.0
106479382	0.0	0.0
106480363	2.0	0.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	1756.0	1534.0
150383	503.0	712.0
150384	28.0	47.0
392292	0.0	0.0
150381	320.0	375.0
7044	6.0	7.0
7043	225.0	409.0
7046	650.0	991.0
7045	2112.0	3337.0
7048	2220.0	3822.0
100874003	0.0	0.0
7047	0.0	2.0
106479339	0.0	0.0
100874002	36.0	23.0
100874001	1.0	2.0
103352539	50.0	91.0
106479338	0.0	0.0
7049	228.0	586.0
106479337	0.0	0.0
55281	698.0	885.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	652.0	1074.0
106480324	0.0	1.0
729648	11.0	30.0
106479335	0.0	0.0
100996438	0.0	0.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	100.0	93.0
7040	3057.0	4477.0
106479332	0.0	0.0
100996435	0.0	3.0
106480329	0.0	0.0
55284	803.0	659.0
106480328	3.0	3.0
106479331	0.0	0.0
55283	200.0	20.0
7042	52.0	55.0
106479330	0.0	0.0
7041	1139.0	1026.0
55282	4.0	12.0
55289	79.0	58.0
55288	1109.0	771.0
80243	194.0	221.0
55287	5.0	2.0
79258	21.0	49.0
106480330	0.0	0.0
55286	15.0	8.0
106480332	0.0	0.0
106480331	0.0	0.0
106480334	0.0	0.0
106480333	2.0	1.0
100874007	2.0	4.0
100874006	0.0	3.0
100874005	1.0	0.0
100874004	0.0	0.0
100874009	0.0	0.0
404718	0.0	1.0
100874008	0.0	7.0
729630	0.0	1.0
7054	19.0	17.0
7057	378.0	409.0
92211	44.0	142.0
7056	651.0	1105.0
7059	332.0	722.0
106479329	0.0	0.0
7058	295.0	457.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	0.0	0.0
106479325	0.0	0.0
55291	2064.0	3192.0
106480335	1.0	3.0
106479324	0.0	0.0
55290	260.0	243.0
106480338	3.0	0.0
106479323	0.0	0.0
80228	5259.0	3906.0
106479322	0.0	0.0
106480337	0.0	0.0
7051	15.0	40.0
55296	247.0	170.0
106479321	0.0	0.0
55295	697.0	510.0
7050	1416.0	1192.0
106479320	0.0	1.0
106480339	0.0	0.0
55294	619.0	698.0
7053	0.0	4.0
55293	394.0	417.0
7052	4465.0	3343.0
729635	0.0	0.0
100996420	0.0	0.0
55299	617.0	855.0
80233	1856.0	2045.0
55298	1197.0	1091.0
80232	2154.0	2314.0
106480341	1.0	0.0
80231	82.0	210.0
55297	830.0	653.0
106480340	0.0	0.0
106480343	0.0	2.0
80237	15.0	225.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	221.0	93.0
106480344	0.0	0.0
80230	2938.0	2899.0
7066	1.0	13.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	157.0	120.0
729665	0.0	0.0
7067	2574.0	1937.0
92249	977.0	811.0
100874025	1.0	0.0
7069	1050.0	19.0
100874024	0.0	0.0
100874023	0.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	1.0	0.0
106479357	0.0	0.0
106480302	0.0	0.0
7060	77.0	158.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	0.0	3.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	3.0	10.0
92241	669.0	2623.0
106479354	0.0	0.0
79274	0.0	0.0
729667	0.0	2.0
106480307	0.0	0.0
729666	2.0	2.0
106480306	0.0	0.0
79273	0.0	2.0
106479353	0.0	0.0
7064	2540.0	2136.0
106480309	0.0	0.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	0.0	0.0
729668	0.0	0.0
80267	585.0	594.0
106479350	0.0	0.0
80264	145.0	302.0
106480310	0.0	0.0
106480312	1.0	0.0
106480311	0.0	0.0
100874029	2.0	0.0
100874028	0.0	0.0
100874027	0.0	0.0
730647	0.0	1.0
343332	0.0	0.0
644403	0.0	0.0
80263	185.0	130.0
80262	391.0	371.0
343338	0.0	1.0
7077	4036.0	5692.0
100874010	0.0	0.0
7076	7063.0	12085.0
92235	2.0	4.0
7079	6.0	19.0
7078	95.0	42.0
100874014	13.0	5.0
100874013	1.0	0.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	1.0	2.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	0.0	0.0
106480314	0.0	0.0
106480313	0.0	0.0
729659	0.0	1.0
106479346	0.0	0.0
7071	1075.0	763.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	5093.0	2814.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	1832.0	2948.0
103352540	7.0	6.0
106480318	0.0	0.0
106479343	0.0	1.0
7072	712.0	1772.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	1362.0	1282.0
729658	0.0	0.0
106479341	0.0	0.0
7074	180.0	632.0
106480319	0.0	0.0
106479340	0.0	0.0
80256	967.0	733.0
80255	1290.0	848.0
79269	932.0	952.0
80254	837.0	979.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	45.0	40.0
106480323	0.0	0.0
106480322	0.0	3.0
100874018	0.0	1.0
100874016	1.0	0.0
644414	18.0	6.0
100874015	0.0	0.0
343326	7.0	2.0
100874019	0.0	2.0
7088	644.0	1050.0
100874043	2.0	3.0
7087	85.0	50.0
100874042	6.0	9.0
100874041	0.0	0.0
7089	2256.0	2937.0
100874040	0.0	0.0
100874047	0.0	0.0
100874046	0.0	0.0
100874045	0.0	0.0
79290	2.0	17.0
404766	0.0	0.0
100874044	51.0	7.0
7080	7422.0	5598.0
79291	0.0	0.0
7082	1438.0	1261.0
79294	0.0	0.0
7084	1966.0	1126.0
402100	0.0	0.0
79296	0.0	0.0
7083	613.0	1745.0
7086	18087.0	11685.0
79297	0.0	0.0
729602	3.0	4.0
104472714	0.0	0.0
104472715	1001.0	1751.0
79299	0.0	0.0
104472716	2.0	10.0
104472717	10.0	9.0
104472718	0.0	0.0
284532	1.0	0.0
644425	0.0	1.0
100874048	28.0	47.0
644429	0.0	0.0
7099	326.0	406.0
100874032	33.0	36.0
7098	377.0	369.0
100874031	2.0	3.0
100874030	0.0	0.0
92255	468.0	410.0
644444	0.0	0.0
100874036	0.0	0.0
100874035	0.0	0.0
644442	0.0	0.0
100874034	6.0	3.0
92259	1102.0	956.0
100874033	0.0	0.0
7091	133.0	883.0
7090	3277.0	3858.0
7093	30.0	74.0
79283	0.0	0.0
7092	27.0	46.0
79282	0.0	0.0
7095	6509.0	6474.0
7094	10239.0	12800.0
7097	465.0	401.0
7096	134.0	236.0
104472713	34.0	189.0
79289	0.0	0.0
284525	0.0	7.0
106480301	0.0	0.0
80279	6157.0	7584.0
106480300	0.0	1.0
80270	1218.0	839.0
284521	3.0	2.0
100874039	0.0	1.0
644435	3.0	4.0
100874038	0.0	0.0
100874037	0.0	0.0
80274	1026.0	172.0
80273	1199.0	1190.0
80271	1466.0	1105.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	0.0	0.0
106479319	7.0	2.0
100874069	18.0	32.0
106479318	0.0	0.0
100874068	4.0	15.0
106479317	2.0	1.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	0.0	0.0
100874066	0.0	0.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	0.0	0.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	0.0	1.0
106479310	0.0	0.0
92285	409.0	431.0
100874060	34.0	1.0
92283	82.0	124.0
404734	265.0	321.0
644449	0.0	0.0
100874054	4.0	6.0
100874053	0.0	0.0
106479309	1.0	0.0
100874052	0.0	0.0
729610	0.0	1.0
100874051	0.0	0.0
106479308	0.0	1.0
100874058	74.0	154.0
106479307	0.0	0.0
100874057	0.0	0.0
106479306	0.0	0.0
644464	8.0	32.0
100874056	0.0	0.0
106479305	0.0	0.0
100874055	0.0	2.0
106479304	0.0	0.0
92270	179.0	188.0
106479303	0.0	0.0
106479302	0.0	0.0
106479301	0.0	1.0
729617	6.0	14.0
106479300	0.0	0.0
729611	0.0	7.0
80298	394.0	409.0
729608	0.0	0.0
644459	3.0	13.0
100874059	0.0	0.0
79412	10.0	55.0
79411	545.0	471.0
79414	288.0	493.0
127933	2212.0	2745.0
79413	1801.0	3212.0
79415	3268.0	5879.0
284576	2.0	3.0
55449	423.0	527.0
284573	0.0	0.0
140913	0.0	1.0
115948	1147.0	131.0
55450	172.0	354.0
152905	4.0	2.0
55454	279.0	549.0
79400	9.0	58.0
55451	0.0	0.0
115950	446.0	388.0
284565	135.0	193.0
92400	833.0	817.0
115939	3063.0	3220.0
55466	766.0	564.0
284551	0.0	3.0
752014	0.0	0.0
55472	2.0	3.0
55471	256.0	382.0
152926	708.0	1742.0
284546	0.0	0.0
284541	0.0	0.0
140947	0.0	3.0
92421	696.0	361.0
729687	1.0	1.0
729686	1.0	0.0
729682	0.0	0.0
729689	1.0	0.0
548594	0.0	0.0
548593	1.0	0.0
55486	1729.0	2176.0
100996597	0.0	0.0
100996590	0.0	1.0
548599	1.0	0.0
548596	156.0	36.0
729678	1690.0	1530.0
729677	12.0	3.0
79441	245.0	504.0
79443	1653.0	1434.0
79442	1500.0	700.0
79444	23.0	24.0
79447	421.0	485.0
115992	954.0	2032.0
79446	1357.0	979.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	1.0	2.0
100874100	0.0	0.0
79470	0.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	5.0	45.0
100996571	1.0	3.0
100874106	1.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	0.0
284593	0.0	0.0
100874108	0.0	0.0
100874107	0.0	0.0
140909	0.0	0.0
100996567	9.0	55.0
100996569	2.0	2.0
79465	22.0	11.0
100996564	0.0	1.0
79469	0.0	1.0
127943	56.0	108.0
92427	8.0	18.0
140901	727.0	743.0
140902	0.0	0.0
619434	0.0	1.0
619431	2.0	7.0
149345	1370.0	1134.0
392428	1.0	3.0
137362	0.0	0.0
619418	0.0	0.0
125336	6.0	1.0
152992	519.0	550.0
9700	43.0	311.0
9701	3603.0	4089.0
392451	2.0	3.0
392454	0.0	1.0
392459	0.0	0.0
9711	1407.0	1442.0
9712	433.0	675.0
392465	38.0	47.0
9710	858.0	821.0
441899	0.0	0.0
441898	1.0	1.0
441897	0.0	0.0
441896	1.0	1.0
441893	0.0	0.0
9704	759.0	1160.0
152940	3.0	0.0
9705	3.0	4.0
9702	731.0	1235.0
9703	4564.0	3790.0
9708	8.0	1.0
9709	15607.0	12000.0
9706	491.0	390.0
9722	4.0	9.0
9723	252.0	8.0
9720	0.0	0.0
9721	698.0	284.0
392433	0.0	0.0
392437	37.0	37.0
55421	883.0	1304.0
55425	463.0	675.0
55423	389.0	1529.0
55422	530.0	597.0
9715	35.0	31.0
9716	948.0	1067.0
9719	941.0	943.0
9717	4.0	39.0
9718	378.0	308.0
9730	1062.0	964.0
9733	1407.0	1770.0
9734	395.0	457.0
9731	1017.0	761.0
9732	208.0	202.0
55432	366.0	416.0
100	405.0	1114.0
101	515.0	1521.0
102	1768.0	2623.0
103	6877.0	8196.0
55435	313.0	317.0
104	383.0	1069.0
105	17.0	64.0
107	484.0	212.0
9726	833.0	1037.0
108	3.0	14.0
9727	1506.0	1573.0
109	315.0	432.0
9724	584.0	542.0
55437	350.0	337.0
9725	667.0	1527.0
9728	824.0	982.0
9729	0.0	0.0
150280	1.0	2.0
392371	22.0	24.0
9741	9288.0	8648.0
644353	9.0	63.0
100286948	0.0	0.0
9744	1199.0	6332.0
392375	0.0	0.0
9745	92.0	56.0
644357	0.0	1.0
392374	0.0	0.0
441869	145.0	741.0
9742	1440.0	1697.0
392377	0.0	0.0
9743	186.0	168.0
392376	0.0	0.0
441864	0.0	0.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	67.0	111.0
106479297	0.0	0.0
106479296	0.0	0.0
106480295	0.0	1.0
106479295	0.0	0.0
111	30.0	202.0
106480294	0.0	0.0
106479294	0.0	0.0
112	710.0	672.0
106480297	4.0	0.0
106479293	0.0	0.0
113	87.0	188.0
106479292	0.0	0.0
106480296	0.0	0.0
114	0.0	1.0
106479291	0.0	0.0
106480299	0.0	0.0
115	3002.0	1353.0
106480298	0.0	0.0
106479290	0.0	0.0
116	1.0	0.0
117	1.0	83.0
118	7324.0	7935.0
9737	790.0	834.0
119	46.0	159.0
9738	194.0	369.0
150275	22.0	18.0
9735	178.0	389.0
9736	358.0	318.0
414254	0.0	1.0
106480291	0.0	0.0
150274	743.0	890.0
106480290	0.0	0.0
9739	1259.0	1642.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	442.0	501.0
100874197	0.0	2.0
150291	2.0	6.0
9752	1.0	0.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	0.0
619383	10.0	12.0
9750	159.0	2543.0
150290	108.0	171.0
100874194	0.0	0.0
9755	771.0	757.0
9753	108.0	146.0
100874199	0.0	0.0
9754	376.0	377.0
100874198	0.0	2.0
392387	0.0	0.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	1.0	0.0
100874191	0.0	1.0
106479286	0.0	1.0
120	3526.0	4026.0
100874190	0.0	1.0
106479285	0.0	0.0
106479284	0.0	0.0
106479283	0.0	0.0
123	1147.0	1476.0
106707175	0.0	0.0
106479282	0.0	0.0
124	0.0	1.0
414260	0.0	1.0
106479281	0.0	0.0
125	7.0	1230.0
106479280	0.0	0.0
126	1.0	25.0
127	0.0	1.0
402249	0.0	0.0
128	3457.0	3384.0
9748	1502.0	1441.0
9749	823.0	870.0
9746	1576.0	2962.0
9747	291.0	284.0
100286929	0.0	0.0
392391	0.0	0.0
392390	0.0	0.0
7101	3.0	0.0
9760	217.0	1001.0
9761	13366.0	8629.0
619373	2.0	10.0
7100	141.0	264.0
392350	2.0	5.0
9766	1787.0	1755.0
7103	91.0	45.0
644378	0.0	0.0
9767	299.0	157.0
7102	554.0	1864.0
7105	986.0	1044.0
9764	611.0	731.0
9765	431.0	592.0
7104	4.0	5.0
106480269	0.0	0.0
402246	0.0	0.0
441884	0.0	3.0
130	0.0	3.0
131	0.0	0.0
402240	0.0	3.0
132	1626.0	1021.0
441891	0.0	0.0
106480273	0.0	0.0
133	1749.0	204.0
106480272	0.0	0.0
134	503.0	346.0
106480275	0.0	0.0
135	19.0	33.0
106480274	21.0	16.0
136	14.0	38.0
106480277	3.0	3.0
137	1.0	1.0
106480276	0.0	1.0
106480279	0.0	0.0
106480278	0.0	0.0
9759	520.0	659.0
150297	1.0	0.0
9757	1188.0	2001.0
9758	0.0	0.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	715.0	818.0
392360	0.0	0.0
9774	2439.0	2890.0
7112	847.0	2906.0
9771	296.0	332.0
7111	256.0	301.0
9772	2596.0	2727.0
644384	1.0	0.0
9777	2310.0	2167.0
7114	49004.0	124713.0
9778	1143.0	1153.0
7113	726.0	393.0
9775	2381.0	2922.0
7116	2.0	22.0
9776	4559.0	3747.0
441878	0.0	0.0
7115	7.0	37.0
392368	1.0	0.0
402236	0.0	0.0
441873	0.0	0.0
9770	616.0	3177.0
141	686.0	847.0
441871	0.0	0.0
142	4050.0	8639.0
441870	0.0	0.0
143	1233.0	1398.0
106480284	0.0	0.0
144	0.0	0.0
106480283	0.0	0.0
162282	0.0	5.0
106480286	6.0	22.0
146	9.0	14.0
106480285	0.0	0.0
147	57.0	16.0
106480288	0.0	0.0
148	7.0	2.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	1.0	1.0
7107	787.0	594.0
7106	5568.0	4992.0
7109	256.0	220.0
9768	217.0	726.0
7108	2863.0	2116.0
106480280	2.0	9.0
106480282	0.0	0.0
106480281	0.0	0.0
9784	7642.0	7276.0
9785	1561.0	2113.0
7120	0.0	0.0
644397	88.0	71.0
9782	17.0	20.0
7123	1329.0	1518.0
9783	80.0	205.0
7122	1077.0	2896.0
619351	0.0	3.0
7125	17.0	45.0
9788	826.0	674.0
9789	2946.0	2575.0
414208	4.0	5.0
7124	6.0	105.0
9786	308.0	444.0
7127	2024.0	2842.0
7126	1956.0	1400.0
9787	65.0	331.0
221002	70.0	295.0
106479259	0.0	0.0
106480248	0.0	0.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	0.0	0.0
106479256	0.0	0.0
106480249	0.0	0.0
9780	2894.0	3604.0
150	79.0	1423.0
106479255	0.0	0.0
9781	302.0	371.0
106479254	0.0	0.0
151	43.0	50.0
152	89.0	192.0
106479253	0.0	1.0
644390	61.0	36.0
153	26.0	46.0
106479252	0.0	0.0
154	55.0	167.0
106480251	0.0	0.0
106479251	0.0	0.0
155	2.0	3.0
106479250	0.0	0.0
106480250	0.0	0.0
156	3970.0	9437.0
106480253	0.0	0.0
157	467.0	1066.0
106480252	0.0	0.0
106480255	0.0	1.0
158	2269.0	2332.0
159	1360.0	1218.0
106480254	0.0	2.0
106480257	0.0	8.0
106480256	0.0	1.0
7118	43.0	227.0
7117	128.0	951.0
9779	1659.0	1972.0
414212	23.0	30.0
414213	0.0	0.0
7132	4496.0	4668.0
9796	149.0	237.0
441818	0.0	0.0
7134	459.0	248.0
9793	1276.0	1527.0
7133	2861.0	6081.0
9794	766.0	1152.0
7136	38.0	127.0
7135	90.0	68.0
7138	6.0	6.0
9797	1582.0	2334.0
619343	1.0	4.0
7137	0.0	1.0
9798	4364.0	5321.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	0.0
106480259	0.0	0.0
106479248	0.0	0.0
619349	0.0	1.0
106480258	0.0	0.0
106479247	0.0	0.0
106479246	0.0	0.0
160	3381.0	3069.0
106479245	0.0	0.0
9791	2140.0	2939.0
161	2728.0	3222.0
106479244	0.0	1.0
162	6640.0	6905.0
9792	594.0	1908.0
106479243	0.0	0.0
163	7559.0	7069.0
7130	20.0	4.0
106479242	0.0	0.0
9790	1377.0	1635.0
164	2311.0	2225.0
106479241	0.0	0.0
165	1721.0	3777.0
106480262	0.0	0.0
106479240	0.0	0.0
166	33093.0	29481.0
106480261	0.0	2.0
167	0.0	0.0
106480264	0.0	0.0
106480263	0.0	0.0
150248	6.0	37.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	0.0	1.0
150244	48.0	44.0
7128	592.0	2108.0
414224	4.0	2.0
106480260	0.0	1.0
7143	2.0	34.0
392392	0.0	0.0
7142	0.0	0.0
7145	4193.0	4127.0
441849	0.0	0.0
7146	17.0	36.0
392399	0.0	0.0
7148	156.0	550.0
414228	0.0	0.0
106480226	0.0	0.0
106480225	0.0	7.0
441843	7.0	2.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	0.0	0.0
106479278	0.0	0.0
172	249.0	469.0
106479277	0.0	0.0
173	0.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	1.0	0.0
7141	0.0	3.0
106479275	0.0	0.0
175	1503.0	1202.0
7140	1.0	151.0
106479274	0.0	0.0
176	87.0	8.0
106479273	0.0	0.0
177	219.0	886.0
137290	0.0	0.0
106479272	0.0	0.0
178	650.0	702.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	1.0	1.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	0.0	2.0
106480234	1.0	0.0
414236	3.0	9.0
7139	0.0	24.0
414235	5.0	8.0
414230	0.0	0.0
7153	213.0	1109.0
149281	0.0	1.0
7156	533.0	667.0
7155	3519.0	4776.0
7158	810.0	586.0
7157	1496.0	2641.0
343495	1.0	0.0
162239	300.0	346.0
7159	1269.0	989.0
106480237	0.0	0.0
106479269	0.0	1.0
106480236	0.0	0.0
181	1.0	1.0
106480239	0.0	0.0
106479268	0.0	0.0
182	1177.0	829.0
106479267	0.0	0.0
106480238	0.0	0.0
183	37.0	110.0
7150	2117.0	2475.0
221017	1.0	0.0
106479266	0.0	0.0
106479265	0.0	0.0
185	2.0	50.0
106479264	0.0	0.0
186	0.0	0.0
402273	0.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	1936.0	1585.0
106479262	0.0	0.0
