id	7b33490c-6699-4393-8085-803afadbc344	864475a1-413c-46f8-8227-9ae03a71a5fc
442910	6.0	0.0
106481343	0.0	0.0
85457	2167.0	2257.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	626.0	241.0
442913	0.0	0.0
85452	27.0	8.0
442914	0.0	0.0
50	5029.0	9129.0
85453	2151.0	956.0
442915	0.0	0.0
85450	2928.0	3162.0
51	3910.0	4588.0
442916	0.0	0.0
85451	2552.0	1876.0
52	5357.0	5183.0
442917	0.0	0.0
53	2478.0	2092.0
442918	0.0	0.0
54	451.0	1601.0
442919	0.0	0.0
55	120.0	216.0
442909	0.0	0.0
56	0.0	11.0
58	27.0	9.0
59	3271.0	2566.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	16.0	3.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	110.0	21.0
106481350	1.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	0.0	0.0
85446	417.0	115.0
442900	0.0	0.0
106481355	1.0	0.0
85443	12.0	7.0
442901	0.0	0.0
85444	1810.0	826.0
442902	0.0	0.0
60	290807.0	266069.0
85441	1496.0	1944.0
442903	34.0	2.0
85442	748.0	453.0
442904	0.0	0.0
442905	0.0	0.0
62	17.0	15.0
85440	1309.0	1425.0
442907	12.0	6.0
442908	0.0	0.0
66	0.0	2.0
67	9.0	12.0
68	3.0	3.0
344595	441.0	185.0
69	4.0	5.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	340.0	70.0
106481321	0.0	0.0
85479	0.0	44.0
106481322	0.0	0.0
85476	2909.0	2926.0
85477	291.0	101.0
70	27.0	27.0
85474	8.0	26.0
71	224610.0	351561.0
72	175.0	154.0
73	17.0	7.0
74	0.0	0.0
75	19.0	6.0
106481327	0.0	2.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6512.0	6675.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	1427.0	1019.0
81	22966.0	48758.0
85463	1954.0	787.0
82	2.0	5.0
85464	2422.0	1170.0
83	5.0	1.0
85461	3570.0	3365.0
85462	8794.0	1186.0
86	2021.0	2360.0
87	3069.0	4590.0
85460	2085.0	1402.0
88	24.0	2.0
89	2.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5235.0	6489.0
106481300	0.0	0.0
91	2795.0	1398.0
92	1087.0	608.0
93	912.0	565.0
94	1170.0	742.0
95	338.0	343.0
97	1052.0	576.0
98	1294.0	694.0
344561	0.0	0.0
728661	2837.0	1910.0
728664	1.0	0.0
106481305	0.0	0.0
261734	1387.0	2387.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	11.0	23.0
106481309	9.0	4.0
246119	20.0	8.0
106481307	0.0	0.0
261735	2.0	0.0
106481308	0.0	0.0
3804	0.0	2.0
3805	8.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	9.0	3.0
3809	2.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	248.0	96.0
3800	163.0	39.0
3801	6190.0	7604.0
3802	2.0	0.0
728695	0.0	0.0
285735	3.0	0.0
261726	2779.0	1938.0
728698	5.0	8.0
3814	0.0	1.0
3815	11255.0	103.0
3816	311.0	2700.0
261729	1528.0	22.0
3817	527.0	15.0
3818	267.0	52.0
222166	3757.0	1643.0
3811	1.0	0.0
3812	1.0	1.0
285740	0.0	0.0
285741	67.0	71.0
728689	10.0	17.0
3827	1.0	2.0
246100	0.0	0.0
3820	146.0	31.0
3821	27.0	7.0
3822	1.0	0.0
3823	0.0	0.0
3824	83.0	15.0
645402	0.0	0.0
403313	1037.0	848.0
403314	1.0	1.0
728637	1.0	0.0
728638	116.0	170.0
728633	10.0	0.0
728632	72.0	60.0
728635	53.0	12.0
3836	2208.0	2202.0
222183	145.0	91.0
3837	8103.0	10936.0
3838	828.0	2111.0
3839	2681.0	2088.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1710.0	2086.0
3832	328.0	494.0
3833	123.0	368.0
3834	6.0	4.0
3835	6691.0	4253.0
728620	0.0	0.0
403300	0.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	891.0	278.0
3848	4.0	0.0
3849	0.0	0.0
222171	36.0	187.0
728619	4.0	0.0
3840	4396.0	5428.0
3841	2354.0	905.0
3842	8422.0	4500.0
3843	7840.0	9950.0
3844	0.0	1.0
3845	1913.0	1236.0
3846	9.0	2.0
645423	0.0	0.0
3860	4.0	63.0
246126	2622.0	1493.0
728658	670.0	970.0
728655	3.0	2.0
728657	3.0	0.0
728656	5.0	0.0
3858	2288.0	765.0
3859	4.0	0.0
246135	3.0	0.0
3850	7.0	4.0
3851	0.0	2.0
3852	1.0	230.0
645414	0.0	0.0
3853	0.0	136.0
3854	0.0	9.0
3855	101251.0	237269.0
3856	63900.0	60804.0
3857	0.0	0.0
728640	8.0	1.0
645431	38.0	17.0
728642	362.0	266.0
728641	2.0	5.0
645434	11.0	2.0
645432	6.0	0.0
285704	1380.0	1513.0
728643	5.0	1.0
222194	3173.0	2007.0
285708	0.0	0.0
1204	0.0	0.0
1203	4429.0	2337.0
1201	1678.0	1688.0
1200	6692.0	12600.0
3861	0.0	37.0
645426	50.0	12.0
645425	0.0	0.0
1209	9445.0	8464.0
3866	23.0	792.0
1208	0.0	0.0
1207	5293.0	5200.0
3868	1.0	64.0
285311	0.0	0.0
3880	7060.0	66443.0
3881	0.0	0.0
285313	375.0	5.0
100128537	1283.0	169.0
3882	0.0	1.0
100128536	2.0	3.0
285314	2.0	0.0
285315	1045.0	547.0
1215	4.0	2.0
100141515	0.0	13.0
1213	19092.0	23623.0
1212	5119.0	5490.0
1211	9168.0	23580.0
3872	16.0	1942.0
3875	30684.0	42370.0
3876	14.0	23.0
3879	3.0	3.0
3890	1.0	0.0
3891	31.0	2.0
3892	316.0	373.0
100128525	8.0	15.0
285326	0.0	0.0
1230	72.0	124.0
285329	2.0	2.0
440097	10.0	0.0
440093	21.0	28.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	3.0
3887	96.0	107.0
3888	0.0	1.0
100631239	1.0	0.0
3889	310.0	93.0
100128516	86.0	19.0
285331	1212.0	852.0
100128512	0.0	0.0
285335	95.0	24.0
100128514	0.0	0.0
1241	927.0	642.0
1240	246.0	223.0
1238	208.0	31.0
1237	1.0	3.0
1236	59.0	29.0
1235	5.0	4.0
1234	214.0	79.0
1233	32.0	11.0
1232	3.0	6.0
3895	15213.0	14839.0
100128511	241.0	134.0
100631247	1.0	0.0
3897	70.0	113.0
100631248	0.0	0.0
3898	494.0	3688.0
100631249	0.0	0.0
3899	18.0	394.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1385.0	1149.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	117.0	37.0
100631254	1.0	0.0
100128503	2.0	0.0
285349	514.0	138.0
574501	4.0	1.0
574502	0.0	0.0
1244	30.0	12.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	2.0	0.0
574507	0.0	0.0
574508	1.0	0.0
574509	0.0	0.0
1264	289.0	140.0
1263	1447.0	3520.0
1262	18.0	2.0
116966	517.0	53.0
100887755	2.0	0.0
1261	6.0	7.0
100887754	3.0	0.0
1260	0.0	0.0
116969	358.0	2.0
1259	78.0	94.0
1258	5.0	35.0
440061	0.0	0.0
100887750	37.0	7.0
100887746	16.0	0.0
100887744	4.0	0.0
1272	221.0	0.0
1271	360.0	1.0
100887749	48.0	87.0
1270	17.0	5.0
100887748	1.0	0.0
440044	83.0	65.0
1269	132.0	2.0
440051	2.0	0.0
1268	38.0	13.0
440050	0.0	1.0
1267	4639.0	5164.0
1266	8998.0	8553.0
100887740	0.0	0.0
1265	16906.0	7512.0
1286	3811.0	3143.0
1285	5126.0	2645.0
1284	8787.0	11822.0
1282	5223.0	7222.0
1281	9142.0	8392.0
1280	1.0	3.0
440078	158.0	69.0
440077	1.0	0.0
440087	149.0	50.0
1278	10451.0	7099.0
1277	6528.0	12319.0
440081	64.0	50.0
116938	0.0	0.0
1297	48.0	1.0
116931	55.0	23.0
1296	1550.0	3569.0
1295	6029.0	18848.0
116933	1.0	1.0
1294	77.0	386.0
1293	2715.0	1148.0
116935	38.0	92.0
1292	8044.0	2970.0
440068	1.0	0.0
1291	10337.0	2052.0
116937	3.0	1.0
440067	1.0	0.0
1290	1146.0	932.0
440073	183.0	49.0
440072	24.0	1.0
1289	883.0	884.0
1288	196.0	26.0
1287	2487.0	1257.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1427.0	750.0
440021	0.0	0.0
442673	4.0	3.0
10018	4554.0	848.0
126328	3824.0	4107.0
442676	0.0	0.0
126326	170.0	80.0
1299	1641.0	18.0
1298	2725.0	102.0
10011	2762.0	3499.0
10010	3153.0	2240.0
10013	4297.0	2648.0
128989	2593.0	5102.0
10015	9536.0	8939.0
10014	4617.0	5167.0
10017	47.0	9.0
10016	6654.0	5321.0
10020	1459.0	920.0
114335	0.0	0.0
114336	0.0	0.0
126321	1732.0	1437.0
10029	0.0	0.0
442668	0.0	0.0
10022	5.0	1.0
10021	14.0	398.0
10024	30.0	69.0
128977	2934.0	2139.0
103021165	1.0	0.0
10023	391.0	427.0
103021164	4.0	2.0
10026	3075.0	2753.0
10025	3621.0	5564.0
116986	152.0	40.0
116985	6976.0	15400.0
116988	4616.0	5559.0
116987	2110.0	2284.0
114327	2273.0	990.0
440043	0.0	0.0
126308	2182.0	1832.0
440041	0.0	0.0
126306	21.0	11.0
151306	24.0	3.0
100128590	6.0	0.0
100128596	1.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	18.0	49.0
440026	3408.0	2833.0
440023	0.0	0.0
10008	934.0	115.0
10007	3353.0	6106.0
10009	1556.0	2341.0
116984	5609.0	1967.0
116983	1237.0	1374.0
151313	96.0	85.0
10000	3641.0	3125.0
128954	0.0	0.0
10002	29.0	8.0
10001	1486.0	1028.0
10004	167.0	70.0
10003	105.0	19.0
10006	3640.0	2764.0
10005	1548.0	1366.0
126370	0.0	0.0
285352	223.0	205.0
100128579	0.0	0.0
285359	505.0	248.0
126375	189.0	279.0
126374	1128.0	1784.0
153918	0.0	0.0
100128574	1.0	0.0
285362	3857.0	4212.0
285367	1452.0	2292.0
285368	689.0	561.0
100128569	270.0	51.0
126364	56.0	80.0
100128560	0.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	2.0	3.0
344191	0.0	0.0
126353	38.0	830.0
751071	229.0	305.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	2.0
106481284	0.0	0.0
106481285	1.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	0.0	0.0
106481282	0.0	0.0
285381	1912.0	1305.0
106481283	0.0	0.0
285382	128.0	32.0
106481280	0.0	0.0
165918	931.0	652.0
106481281	4.0	0.0
165904	7.0	0.0
285386	138.0	780.0
138307	140.0	1.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	1.0
106481290	2.0	0.0
100128541	2.0	0.0
138311	767.0	165.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	0.0
126299	2966.0	2984.0
106481259	0.0	0.0
728716	0.0	1.0
126298	1953.0	1677.0
728710	0.0	2.0
126295	292.0	339.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	160.0	117.0
645318	0.0	1.0
645317	80.0	44.0
151242	40.0	156.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	29819.0	28535.0
100287908	0.0	0.0
645332	668.0	317.0
126282	396.0	395.0
100287902	10.0	9.0
163227	518.0	323.0
100287900	0.0	0.0
163223	349.0	199.0
106481275	3.0	1.0
106481276	1.0	0.0
106481273	1.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	24.0	14.0
106481278	0.0	0.0
645328	2.0	5.0
151254	27.0	27.0
645326	2.0	11.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	0.0	0.0
163259	265.0	93.0
645345	259.0	151.0
200403	1.0	3.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	1200.0	606.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	4.0	10.0
728732	3.0	0.0
728734	1.0	0.0
126272	418.0	299.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	740.0	1110.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	3.0	0.0
114299	25.0	2.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	2.0	7.0
728723	374.0	84.0
106481253	2.0	0.0
107133522	0.0	0.0
106481254	4.0	0.0
107133524	14.0	7.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	4.0	3.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	6.0
645348	1.0	4.0
106481250	0.0	0.0
645369	9.0	0.0
645368	0.0	0.0
645367	1.0	3.0
106481217	0.0	0.0
200424	725.0	595.0
106481218	2.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	21.0	10.0
645360	0.0	0.0
106481219	1.0	0.0
106481220	6.0	14.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	831.0	659.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	1.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	15.0	1.0
645387	762.0	471.0
645382	0.0	0.0
645381	19.0	8.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	4.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	5.0	4.0
106481207	2.0	0.0
106481204	0.0	0.0
106481205	1.0	3.0
106481208	1.0	0.0
106481209	0.0	0.0
3902	121.0	17.0
3903	187.0	373.0
106481210	0.0	0.0
3904	7.0	4.0
3906	0.0	0.0
106481213	5.0	0.0
106481214	0.0	0.0
3908	1123.0	119.0
106481211	0.0	0.0
3909	107.0	108.0
106481212	0.0	0.0
684959	0.0	0.0
151234	45.0	6.0
151230	957.0	829.0
728798	20.0	5.0
3913	12635.0	21671.0
3914	187.0	9154.0
3915	9724.0	16025.0
3916	22287.0	44962.0
3918	4892.0	22525.0
3910	1688.0	1131.0
3911	7485.0	16997.0
3912	14305.0	3202.0
728782	11.0	26.0
728780	55.0	153.0
3924	10.0	19.0
3925	3189.0	4313.0
3927	6490.0	10201.0
3929	4.0	0.0
3920	9689.0	13715.0
3921	29271.0	46946.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	1319.0	4043.0
3937	479.0	227.0
3938	4.0	5.0
3939	15865.0	19392.0
3930	1420.0	727.0
100873179	0.0	0.0
3931	1059.0	409.0
3932	263.0	52.0
3933	0.0	1.0
3934	196.0	3922.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	9.0	6.0
3947	1.0	5.0
3948	6.0	0.0
3949	462.0	3505.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	23393.0	40673.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	5.0	10.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	50.0	37.0
3958	4882.0	71069.0
3959	37109.0	24489.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	593.0	206.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	295.0	23.0
3952	0.0	9.0
3953	532.0	617.0
3954	2243.0	1815.0
3955	385.0	335.0
3956	3333.0	5432.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	20.0	1.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	12.0	10.0
728746	0.0	0.0
728748	5.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	60.0	128.0
1303	1119.0	290.0
107133502	1.0	0.0
1302	613.0	100.0
1301	8.0	143.0
1300	110.0	97.0
3960	99.0	8.0
3963	6.0	2.0
3964	2641.0	2779.0
1308	933.0	252.0
3965	478.0	881.0
1307	5757.0	6091.0
151295	86.0	49.0
1306	1704.0	1310.0
100189589	4.0	3.0
728774	0.0	0.0
728773	0.0	0.0
3980	1706.0	1945.0
100287932	3137.0	2771.0
3981	1030.0	532.0
728776	36.0	45.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	37050.0	8459.0
1315	8338.0	8174.0
1314	15271.0	11295.0
1312	6607.0	6061.0
1311	7.0	469.0
100329135	0.0	0.0
1310	1.0	70.0
574537	0.0	0.0
3972	0.0	2.0
3973	49.0	1.0
3975	3.0	0.0
3976	436.0	846.0
3977	7909.0	938.0
1318	37.0	44.0
3978	1900.0	2049.0
1317	1535.0	1379.0
728763	7.0	5.0
3990	100.0	34.0
645313	0.0	0.0
3991	325.0	362.0
645312	0.0	0.0
3992	547.0	510.0
645311	2.0	0.0
728769	1049.0	782.0
1330	0.0	0.0
1327	24106.0	26381.0
1326	805.0	159.0
1325	24.0	10.0
3982	0.0	0.0
3983	15928.0	10390.0
3984	2594.0	2990.0
3985	7200.0	7616.0
3987	2786.0	2493.0
3988	2838.0	4059.0
1329	7579.0	10661.0
116809	0.0	0.0
100128416	15.0	16.0
1340	11745.0	12900.0
1337	7857.0	6993.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3452.0	9989.0
100128410	0.0	1.0
3995	778.0	761.0
100128412	0.0	0.0
3996	1394.0	1075.0
3998	12784.0	10740.0
1339	1.0	0.0
285440	3642.0	3676.0
285441	0.0	0.0
1352	861.0	667.0
1351	10183.0	11585.0
1350	20785.0	23929.0
1349	6226.0	5239.0
1348	1.0	1.0
1347	6445.0	6569.0
1346	1278.0	1817.0
1345	7894.0	7123.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	44.0	6.0
1363	31703.0	2903.0
1362	4755.0	9885.0
1361	9.0	18.0
1360	2.0	0.0
1359	5.0	24.0
1358	7.0	1.0
1357	0.0	0.0
1356	609.0	362.0
1355	2626.0	2298.0
1353	3142.0	2051.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	2.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	96.0	11.0
285464	739.0	432.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3288.0	1354.0
1373	214.0	174.0
1371	1055.0	812.0
1370	5.0	2.0
1369	0.0	0.0
1368	219.0	591.0
100873209	0.0	1.0
1366	8624.0	21944.0
1365	14034.0	23061.0
1364	23642.0	67853.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	7.0	39.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	0.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	1.0
100873233	0.0	2.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	2772.0	1768.0
116843	1814.0	819.0
1384	3112.0	2603.0
116842	161.0	32.0
1382	1551.0	3677.0
116844	102.0	716.0
1381	13900.0	70.0
1380	61.0	11.0
440176	4.0	14.0
440184	1.0	0.0
1379	1.0	4.0
1378	8.0	11.0
1376	1471.0	2157.0
1375	146.0	138.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	0.0	9.0
100873239	2.0	0.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	228.0	449.0
1396	361.0	621.0
1395	24.0	1.0
1394	48.0	336.0
1393	877.0	376.0
1392	0.0	2.0
285407	13.0	7.0
116835	580.0	263.0
1390	1791.0	845.0
1389	7368.0	6903.0
1388	8403.0	7509.0
1387	6910.0	3897.0
116841	1940.0	2013.0
1386	4804.0	1995.0
116840	2485.0	1911.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	1.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	1.0
100873250	0.0	0.0
116828	117.0	60.0
100873255	1.0	0.0
100873254	10.0	6.0
100873253	0.0	0.0
285412	1.0	0.0
100873252	0.0	0.0
100287898	435.0	35.0
100287895	0.0	0.0
285419	19.0	16.0
1399	4666.0	3092.0
1398	5046.0	5343.0
1397	10044.0	28885.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	0.0	2.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	2.0
100287887	521.0	487.0
285429	23.0	4.0
100287880	0.0	1.0
440193	306.0	618.0
100873248	0.0	0.0
100873247	2.0	0.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	3.0	0.0
10130	14779.0	11326.0
153830	3376.0	4037.0
645280	4.0	0.0
440138	335.0	218.0
440132	0.0	0.0
440142	14.0	6.0
10139	2792.0	3037.0
126208	1543.0	1643.0
126206	0.0	0.0
126205	0.0	0.0
107133497	282.0	12.0
126204	0.0	0.0
107133499	0.0	0.0
128866	10733.0	13708.0
10131	2102.0	4005.0
10134	18324.0	19131.0
107133494	0.0	0.0
10133	2068.0	5929.0
128869	1653.0	2072.0
10136	0.0	0.0
10135	2276.0	4397.0
100128493	0.0	0.0
103021294	10.0	31.0
10138	1164.0	1059.0
100128496	0.0	0.0
10137	4191.0	3480.0
128861	0.0	0.0
128862	0.0	0.0
10141	2.0	1.0
10140	12857.0	2402.0
128864	33.0	5.0
440125	0.0	1.0
440131	0.0	0.0
10143	0.0	0.0
128854	783.0	547.0
10142	4606.0	2809.0
10144	7077.0	5294.0
10147	6889.0	4427.0
100128483	0.0	0.0
10146	6881.0	5646.0
128859	0.0	0.0
10149	247.0	238.0
10148	34.0	97.0
128853	867.0	270.0
440159	0.0	0.0
10117	4.0	0.0
440163	5.0	5.0
10110	68.0	40.0
10112	57.0	183.0
10111	3455.0	3410.0
10114	7413.0	4775.0
10113	3182.0	3082.0
128848	0.0	0.0
10116	4248.0	3031.0
165829	5.0	7.0
100128469	43.0	3.0
153842	8.0	4.0
440145	1121.0	1381.0
10129	1305.0	971.0
440153	0.0	0.0
10128	5763.0	10501.0
100033799	0.0	0.0
107133486	7.0	0.0
10121	5254.0	6709.0
100128465	0.0	1.0
10120	5820.0	8142.0
10123	820.0	324.0
138234	1.0	2.0
10125	105.0	23.0
10124	1065.0	303.0
10127	1969.0	2508.0
10126	3700.0	3102.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	60.0	12.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	15.0	1.0
106481182	2.0	1.0
285489	102.0	2272.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	4.0	0.0
10107	0.0	0.0
10106	10581.0	7997.0
106481199	0.0	1.0
10109	8320.0	12688.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3231.0	3457.0
10100	525.0	370.0
10103	16599.0	49613.0
106481194	0.0	0.0
10102	1509.0	1546.0
106481195	0.0	0.0
10105	3040.0	2955.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	664.0	56.0
440119	207.0	15.0
126235	0.0	0.0
126231	162.0	56.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	58.0	112.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	94.0	64.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	1.0	0.0
106481162	0.0	0.0
106481160	1.0	0.0
100128427	0.0	1.0
440107	1.0	0.0
440104	2422.0	282.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	9.0	2.0
100128423	2.0	0.0
128879	0.0	0.0
106481172	2.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	41.0	4.0
10090	4886.0	2509.0
10093	7373.0	8202.0
10092	7724.0	8364.0
10095	5388.0	11575.0
645204	9.0	5.0
10094	9245.0	13992.0
645203	3.0	8.0
10097	8128.0	7296.0
10096	6350.0	8320.0
645201	0.0	1.0
163115	546.0	29.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	6.0	6.0
106481143	0.0	0.0
114194	0.0	0.0
138162	645.0	153.0
106481144	0.0	0.0
114195	1.0	0.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	13.0	2.0
106481145	0.0	0.0
151126	39.0	0.0
106481146	0.0	1.0
10099	23953.0	27309.0
10098	3618.0	1029.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	0.0
645212	1410.0	1341.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	114.0	20.0
106481156	2.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	4.0	21.0
415116	3466.0	6026.0
645207	0.0	0.0
645206	183.0	42.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	6.0	8.0
114182	1.0	0.0
10071	7.0	2.0
645220	0.0	0.0
728851	27.0	28.0
