id	b9e52e4e-4f2b-446d-8065-b399f9fec644	4ae6d828-f8b3-4c8b-8d6a-575ef51e329b
352966	18.0	8.0
7373	19317.0	15362.0
352965	25.0	23.0
7376	6405.0	6778.0
7375	4231.0	4190.0
352967	0.0	0.0
100422545	0.0	9.0
7378	705.0	8442.0
101927320	0.0	0.0
100422546	2.0	1.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	8.0	97.0
101927324	0.0	3.0
101927323	15.0	18.0
352962	81.0	329.0
101927327	2.0	0.0
7372	2219.0	1463.0
352964	3.0	3.0
100133262	0.0	0.0
7371	1014.0	644.0
352963	1.0	0.0
100133265	0.0	1.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	1.0	1.0
7385	11311.0	6743.0
7384	11925.0	9848.0
7386	3855.0	2722.0
7389	7351.0	4959.0
376940	2204.0	1139.0
7388	5341.0	3669.0
100422558	10.0	4.0
101927332	0.0	0.0
7381	14085.0	9706.0
102723489	659.0	180.0
7380	51.0	6.0
102723487	49.0	5.0
102723483	0.0	0.0
100422550	0.0	0.0
388925	0.0	1.0
7398	3034.0	1906.0
7399	11.0	3.0
7390	3193.0	1982.0
101927347	0.0	0.0
7392	10563.0	6214.0
7391	2640.0	2987.0
100133285	7.0	0.0
102723475	1.0	3.0
388910	0.0	0.0
102723472	0.0	0.0
352999	15.0	22.0
352990	46.0	16.0
374308	60.0	0.0
122402	1308.0	39.0
122409	0.0	1.0
388948	6.0	6.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	7841.0	4635.0
388931	11.0	16.0
388939	77.0	133.0
100422581	19.0	10.0
100422582	2.0	1.0
100422598	1.0	0.0
408187	0.0	1.0
388965	1.0	0.0
388962	915.0	501.0
388963	519.0	1376.0
388960	0.0	0.0
100422591	0.0	3.0
100422595	0.0	0.0
388969	2562.0	1590.0
92597	2745.0	1857.0
92595	697.0	339.0
134429	926.0	296.0
92591	142.0	48.0
388951	2.0	2.0
134430	2586.0	1441.0
100147811	1.0	1.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	135.0	106.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	75.0	0.0
100147827	2.0	3.0
100147828	0.0	0.0
100147830	0.0	5.0
100147832	2.0	8.0
100147833	0.0	0.0
103724390	7.0	3.0
100147834	0.0	1.0
100147835	0.0	0.0
100147836	3.0	8.0
100147837	1.0	1.0
100505385	16.0	53.0
100505383	0.0	3.0
374354	3290.0	1991.0
374355	0.0	0.0
103724389	1.0	52.0
103724388	0.0	0.0
103724387	15.0	4.0
103724386	2.0	0.0
100133203	0.0	0.0
100133204	46.0	23.0
100133205	176.0	173.0
100133206	2.0	0.0
122416	2735.0	416.0
65121	0.0	0.0
677837	8.0	2.0
677838	0.0	0.0
65123	4878.0	3895.0
677835	0.0	0.0
65122	0.0	0.0
677836	2.0	0.0
65125	9713.0	6704.0
677833	3.0	1.0
102723508	99.0	29.0
92745	7401.0	7079.0
65124	2194.0	1202.0
677834	1.0	4.0
100505566	26.0	52.0
677831	0.0	0.0
677832	25.0	5.0
100505567	1.0	2.0
80759	247.0	143.0
80758	48.0	110.0
80757	178.0	154.0
144165	1268.0	3551.0
100505561	0.0	7.0
677839	11.0	5.0
79770	11164.0	5993.0
80762	22810.0	13161.0
79772	153.0	343.0
80761	32.0	115.0
80760	5204.0	8286.0
388667	0.0	0.0
79774	325.0	204.0
79777	2203.0	1911.0
79776	115.0	10.0
80765	207.0	165.0
80764	2896.0	1886.0
80763	3293.0	55.0
79778	940.0	2774.0
92737	3.0	0.0
677840	0.0	0.0
92736	0.0	1.0
158798	0.0	2.0
677848	0.0	0.0
677849	1.0	1.0
677846	1.0	0.0
677847	0.0	0.0
100505557	1.0	0.0
677844	0.0	0.0
677845	1.0	0.0
677842	0.0	0.0
677843	0.0	0.0
388662	44.0	26.0
80746	953.0	622.0
80745	751.0	626.0
653857	323.0	190.0
79760	645.0	539.0
79762	5756.0	19936.0
79763	5075.0	2555.0
80755	355.0	310.0
79768	1031.0	1072.0
79767	2388.0	4418.0
677850	0.0	0.0
677815	1.0	3.0
677816	0.0	0.0
677813	0.0	0.0
677814	18.0	43.0
677811	5.0	3.0
90102	957.0	2498.0
677812	0.0	0.0
677810	7.0	5.0
388695	1004.0	654.0
80778	871.0	450.0
79791	2230.0	2694.0
677819	6.0	0.0
100505583	1.0	0.0
677817	0.0	0.0
79792	5544.0	5612.0
677818	0.0	0.0
79794	12286.0	28599.0
79797	833.0	553.0
79796	665.0	544.0
80781	15583.0	10683.0
79799	0.0	0.0
79798	1970.0	1385.0
388685	36.0	225.0
119180	0.0	0.0
677826	4.0	3.0
219833	286.0	132.0
677827	2.0	0.0
100505576	14.0	59.0
100505573	2738.0	783.0
677825	0.0	0.0
92755	35.0	25.0
677822	0.0	0.0
677823	1.0	0.0
677820	1.0	0.0
677821	0.0	0.0
144193	50.0	45.0
79780	1974.0	1332.0
79782	3.0	2.0
144195	3.0	7.0
677828	8.0	2.0
79781	4936.0	4140.0
677829	1.0	0.0
79784	18568.0	21844.0
79783	256.0	604.0
80772	1642.0	1630.0
79786	6401.0	4140.0
79785	232.0	49.0
80777	5276.0	3737.0
79788	525.0	274.0
80776	482.0	348.0
388677	69.0	25.0
80775	759.0	479.0
80774	197.0	584.0
79789	2823.0	542.0
92749	32.0	3.0
92747	2.0	12.0
90121	7459.0	3591.0
219844	261.0	135.0
90120	2346.0	2087.0
158763	2.0	25516.0
651249	2.0	6.0
220832	7.0	10.0
146779	0.0	0.0
677885	8.0	29.0
677882	2.0	6.0
677883	0.0	0.0
651250	916.0	438.0
132141	0.0	1.0
219855	110.0	282.0
219854	1330.0	810.0
90113	35.0	71.0
653895	1.0	0.0
80789	2643.0	2064.0
144132	844.0	448.0
144124	0.0	0.0
388698	5.0	6.0
388699	0.0	4.0
388697	15.0	25.0
100505518	1.0	1.0
80790	3685.0	1996.0
89122	3544.0	1984.0
158787	488.0	154.0
100505540	0.0	0.0
219865	0.0	9.0
100505547	2.0	8.0
132158	336.0	355.0
100505545	0.0	0.0
90141	833.0	585.0
132160	2141.0	1720.0
90139	6117.0	867.0
340665	1.0	2.0
219858	0.0	0.0
100505532	55.0	20.0
90134	5.0	8.0
219875	0.0	0.0
90133	732.0	561.0
92799	4469.0	3797.0
219874	1.0	0.0
651258	1.0	0.0
90135	3008.0	2485.0
219873	0.0	0.0
100505536	9.0	1.0
92797	471.0	231.0
219870	0.0	0.0
339674	2.0	3.0
339669	0.0	0.0
100505538	189.0	61.0
340654	1.0	9.0
219869	0.0	0.0
339665	223.0	208.0
100133053	0.0	0.0
55722	307.0	221.0
55721	821.0	457.0
55720	2620.0	1612.0
55726	1347.0	885.0
55723	76.0	315.0
55729	8142.0	5318.0
55728	2336.0	742.0
55727	4646.0	2331.0
105377108	4.0	1.0
219899	2099.0	1026.0
220869	335.0	219.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	0.0	0.0
55733	2088.0	1273.0
400	9607.0	6923.0
641808	81.0	32.0
55732	176.0	234.0
401	1.0	0.0
55731	2060.0	2269.0
402	4011.0	2238.0
403	4476.0	2597.0
55737	7937.0	6302.0
205251	1012.0	987.0
405	4317.0	2704.0
55735	2046.0	1093.0
406	663.0	5821.0
55734	1336.0	704.0
407	54.0	32.0
408	645.0	600.0
409	778.0	1402.0
55739	5924.0	3356.0
55738	5939.0	5640.0
327658	0.0	0.0
327657	1.0	1.0
327659	1.0	0.0
653808	5.0	0.0
100133074	0.0	0.0
55740	3130.0	2663.0
102723562	0.0	0.0
100133079	0.0	0.0
410	2730.0	2737.0
55744	2240.0	1751.0
411	638.0	834.0
80700	18018.0	13554.0
79711	295.0	315.0
55743	1250.0	1229.0
412	1712.0	1466.0
79710	2118.0	1602.0
79713	45.0	74.0
55742	4525.0	3577.0
414	10197.0	8941.0
55741	1771.0	2018.0
79712	1904.0	1243.0
55748	23757.0	15910.0
415	7.0	19.0
100505506	9.0	4.0
416	6.0	0.0
79714	1271.0	742.0
55746	3748.0	2962.0
79717	4873.0	2985.0
417	7.0	7.0
55745	3744.0	1967.0
79716	1091.0	1221.0
418	33.0	0.0
79719	4780.0	2864.0
419	12.0	1.0
79718	14339.0	11616.0
55749	4962.0	3512.0
102723555	1.0	0.0
220885	9.0	7.0
55751	5703.0	2261.0
55750	1735.0	1463.0
420	454.0	24.0
102723553	0.0	1.0
421	6747.0	4524.0
55755	4163.0	7460.0
340618	0.0	0.0
55754	13796.0	13335.0
55753	9859.0	490.0
55752	4299.0	4799.0
79701	4419.0	3458.0
55759	1609.0	1023.0
427	72573.0	25730.0
55758	5392.0	3643.0
79703	338.0	1368.0
205272	1.0	0.0
55757	1782.0	1827.0
79706	2683.0	2087.0
55756	1474.0	1319.0
429	0.0	3.0
79705	1010.0	866.0
79707	2087.0	1119.0
79709	2105.0	2654.0
256815	15.0	65.0
101927273	0.0	0.0
101927275	182.0	81.0
7402	14618.0	10847.0
7401	0.0	1.0
80714	2077.0	314.0
101927279	22.0	8.0
653820	3.0	8.0
100133093	0.0	0.0
80712	0.0	1.0
102723547	0.0	1.0
55762	549.0	425.0
55761	7932.0	5824.0
430	49.0	61.0
55760	2176.0	2531.0
79731	1245.0	1060.0
432	821.0	125.0
79730	828.0	578.0
340602	8.0	3.0
79733	2.0	25.0
433	21.0	47.0
55766	3557.0	3593.0
434	10.0	13.0
55765	3.0	736.0
79735	4948.0	4161.0
435	2576.0	1702.0
55764	2862.0	2301.0
55763	2748.0	2442.0
79734	666.0	1434.0
436	37.0	18.0
55769	3532.0	5544.0
79736	461.0	272.0
438	10.0	12.0
79739	455.0	123.0
55768	2017.0	1940.0
439	6159.0	3058.0
79738	1461.0	593.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	4.0	0.0
80709	1706.0	2794.0
677803	1.0	0.0
7411	2416.0	2228.0
677800	9.0	3.0
7410	6194.0	3882.0
677801	4.0	1.0
101927289	114.0	67.0
7412	292.0	495.0
101927288	35.0	13.0
80704	9.0	26.0
102723538	0.0	0.0
80701	0.0	0.0
677808	7.0	2.0
677809	0.0	0.0
677806	2.0	1.0
80705	708.0	397.0
677807	3.0	3.0
55773	2271.0	2009.0
440	1186.0	1354.0
100652997	0.0	4.0
55771	97.0	81.0
79720	4426.0	3191.0
443	258.0	33.0
55770	3065.0	2017.0
79722	8.0	2.0
444	12635.0	4393.0
55777	1648.0	751.0
55776	1678.0	1291.0
445	15903.0	17536.0
55775	432.0	531.0
79724	3640.0	2396.0
79723	525.0	321.0
447	9.0	3.0
79726	4470.0	3240.0
7404	1.0	0.0
7403	3590.0	2096.0
79725	943.0	346.0
449	0.0	0.0
79728	917.0	680.0
55779	868.0	556.0
55778	898.0	618.0
79727	1.0	0.0
7405	1991.0	1270.0
7408	2702.0	6493.0
7407	3756.0	4341.0
79729	1921.0	3089.0
7409	113.0	214.0
101927295	7.0	0.0
7422	40451.0	30548.0
100422711	0.0	0.0
7421	794.0	554.0
100422712	16.0	7.0
7424	3614.0	2798.0
7423	7713.0	3798.0
80737	689.0	588.0
80736	241.0	108.0
100422716	0.0	0.0
65109	1509.0	665.0
65108	17684.0	16165.0
55780	1648.0	1307.0
80739	65.0	110.0
450	2.0	0.0
55784	1712.0	3944.0
79751	1093.0	951.0
80740	7.0	246.0
451	0.0	0.0
79750	138.0	81.0
55783	2390.0	1756.0
79753	1492.0	976.0
55781	1941.0	1137.0
79752	2767.0	1953.0
454	3.0	1.0
79755	1089.0	1661.0
55788	7964.0	7794.0
455	4.0	3.0
55787	2107.0	1782.0
79754	1146.0	731.0
55786	1213.0	696.0
80742	1252.0	1022.0
55785	2786.0	1339.0
80741	149.0	121.0
92715	1390.0	1638.0
7415	22082.0	18380.0
79759	259.0	134.0
7414	10181.0	10161.0
79758	1935.0	863.0
7417	3770.0	2595.0
55789	77.0	864.0
92714	2499.0	3757.0
7416	7724.0	7265.0
7419	7655.0	3238.0
7418	1.0	2.0
65110	5827.0	3121.0
7431	132830.0	127973.0
7430	41214.0	27097.0
7433	513.0	103.0
7432	20.0	13.0
7434	12.0	4.0
80726	1624.0	1567.0
65117	6866.0	4434.0
80725	110.0	940.0
80724	4319.0	2156.0
80723	442.0	285.0
102723518	0.0	0.0
55791	1114.0	660.0
55790	17634.0	2059.0
80728	1639.0	819.0
460	15.0	4.0
102723513	35.0	3.0
80727	5060.0	3666.0
462	6.0	13.0
55795	2862.0	2273.0
79740	2.0	3.0
463	7902.0	5422.0
55794	1033.0	646.0
55793	8084.0	1810.0
79742	1202.0	1035.0
102723510	61.0	7.0
79744	842.0	640.0
466	1674.0	1147.0
55799	232.0	132.0
467	13810.0	62783.0
55798	1792.0	1117.0
468	18549.0	12439.0
79746	2055.0	580.0
80731	99.0	94.0
55796	1617.0	982.0
79745	4295.0	6160.0
469	0.0	0.0
79748	0.0	0.0
79747	0.0	1.0
7425	7.0	14.0
7428	3609.0	1650.0
92703	2235.0	1492.0
7429	0.0	1.0
7442	10.0	21.0
7441	0.0	0.0
7444	979.0	694.0
7443	646.0	515.0
101927233	59.0	54.0
254251	705.0	374.0
471	3495.0	5560.0
472	4424.0	2308.0
473	16592.0	7776.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	4326.0	2722.0
103689846	0.0	0.0
476	190111.0	71176.0
103689845	0.0	1.0
477	218.0	162.0
478	10.0	6.0
479	12.0	9.0
100135756	0.0	0.0
7436	3143.0	430.0
7439	148.0	94.0
7451	13.0	22.0
7450	5916.0	10052.0
7453	6900.0	19626.0
7455	13.0	0.0
100147744	0.0	0.0
7454	121.0	309.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	1.0	1.0
7456	2099.0	1999.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	0.0	0.0
254263	22.0	37.0
480	4.0	6.0
481	61626.0	27434.0
482	530.0	272.0
483	4907.0	6015.0
484	3.0	1.0
100133100	1.0	0.0
485	2.0	8.0
486	28.0	22.0
487	109.0	85.0
488	21509.0	12172.0
100133103	1.0	0.0
489	1875.0	1040.0
7448	53.0	18.0
7447	63.0	11.0
7462	88.0	481.0
100147751	0.0	1.0
7461	749.0	1089.0
100147752	5.0	3.0
7464	348.0	1504.0
100147754	0.0	0.0
7466	14633.0	4313.0
100147755	0.0	0.0
7465	3477.0	7200.0
100422635	11.0	0.0
100147756	0.0	0.0
7468	4539.0	2958.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	9.0	3.0
100147759	0.0	0.0
490	3064.0	1478.0
491	14.0	3.0
492	1.0	0.0
493	6835.0	7013.0
495	178.0	15.0
254225	1146.0	569.0
496	59.0	34.0
254228	245.0	126.0
498	39413.0	22629.0
7458	19349.0	13438.0
100147750	7.0	19.0
7473	266.0	728.0
100147762	0.0	0.0
7472	69.0	1.0
100422642	10.0	6.0
7475	8.0	21.0
134701	8.0	3.0
7474	1088.0	1474.0
100422644	0.0	0.0
7477	116.0	280.0
100147766	0.0	0.0
101927265	0.0	5.0
7476	3.0	96.0
100147767	0.0	0.0
7479	1.0	0.0
100147768	0.0	0.0
7478	0.0	0.0
100147769	0.0	0.0
254240	3.0	0.0
7471	9.0	1.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	2897.0	2977.0
100147760	0.0	1.0
100147761	0.0	0.0
7484	8.0	20.0
7483	578.0	210.0
7486	910.0	575.0
7485	2081.0	1736.0
100422656	3.0	0.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	3213.0	2725.0
7480	104.0	11.0
100419004	0.0	0.0
7482	271.0	140.0
100419006	0.0	0.0
7481	557.0	26.0
100419005	0.0	0.0
100133139	1.0	0.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	14.0	7.0
7494	0.0	0.0
100422666	4.0	2.0
7499	224.0	21.0
7498	34.0	482.0
7490	2.0	1.0
100420005	2.0	2.0
100420003	19.0	5.0
100422674	2.0	0.0
100419023	2.0	0.0
254272	1.0	1.0
100419029	0.0	0.0
101927215	30.0	1.0
101927217	54.0	98.0
100419028	18.0	28.0
101927219	0.0	0.0
55700	5093.0	9318.0
254268	10.0	2.0
55704	1559.0	903.0
55703	972.0	516.0
122706	0.0	0.0
55702	2122.0	1285.0
55701	8789.0	4866.0
55707	3656.0	4970.0
55706	1345.0	1105.0
122704	3085.0	2488.0
55705	5977.0	4164.0
100420012	3.0	0.0
100422686	0.0	0.0
55709	848.0	459.0
101927221	470.0	344.0
101927220	0.0	0.0
100419031	4.0	24.0
101927222	0.0	0.0
101927224	0.0	0.0
100133161	77.0	20.0
100133162	0.0	1.0
100133163	0.0	0.0
100419038	0.0	0.0
100133168	1.0	1.0
55711	259.0	237.0
55715	1495.0	2706.0
55714	2258.0	723.0
55713	1432.0	920.0
100420028	6.0	7.0
102723590	4.0	0.0
55719	2512.0	1788.0
55718	4106.0	2610.0
55717	5212.0	3371.0
55716	1595.0	3131.0
100420033	0.0	1.0
100420030	2.0	1.0
100419040	0.0	0.0
100419042	7.0	1.0
677798	0.0	0.0
158724	0.0	0.0
677799	6.0	11.0
100419041	0.0	0.0
120103	979.0	636.0
65080	1664.0	1312.0
65082	1121.0	1098.0
100422690	2.0	1.0
100422691	18.0	18.0
122769	331.0	255.0
65084	1717.0	957.0
65083	3457.0	2852.0
100420044	0.0	1.0
100420043	2.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	21.0	6.0
92691	270.0	479.0
100420049	2.0	2.0
65095	3236.0	2415.0
65094	1248.0	750.0
100420047	0.0	0.0
100420046	1.0	0.0
100420055	0.0	0.0
132112	0.0	0.0
100419068	0.0	0.0
158747	2565.0	1047.0
100420051	16.0	9.0
100419062	1.0	0.0
677778	32.0	20.0
677779	4.0	0.0
677776	1.0	2.0
677777	2.0	1.0
90060	1464.0	1992.0
146760	110.0	32.0
100419069	0.0	0.0
146754	78.0	31.0
122742	0.0	0.0
122740	0.0	0.0
100419070	2.0	12.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	11.0	6.0
122748	0.0	0.0
677780	0.0	0.0
100420063	0.0	3.0
100419075	12.0	5.0
100419074	14.0	4.0
90050	374.0	161.0
144110	760.0	464.0
146771	4.0	2.0
144100	2918.0	2219.0
144106	17.0	9.0
677796	5.0	11.0
677797	4.0	3.0
144108	3086.0	1471.0
677794	2.0	1.0
677795	0.0	0.0
677792	0.0	0.0
677793	10.0	2.0
677790	2.0	0.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	220.0	95.0
120146	0.0	0.0
100505477	0.0	0.0
100419098	0.0	0.0
100505474	88.0	1.0
100505475	26.0	0.0
100419095	0.0	0.0
100420080	0.0	1.0
90070	0.0	0.0
90075	341.0	191.0
134728	670.0	416.0
388610	293.0	629.0
388611	14.0	291.0
146705	795.0	826.0
388650	1158.0	478.0
122786	1189.0	424.0
120126	0.0	0.0
388646	4.0	9.0
146713	17.0	5.0
146712	407.0	332.0
388649	5.0	7.0
349075	332.0	139.0
100505494	257.0	361.0
100505495	309.0	211.0
120114	4.0	2.0
388633	10.0	8.0
146723	0.0	0.0
388630	150.0	88.0
146722	18.0	216.0
122773	533.0	338.0
219902	1008.0	1213.0
65244	1671.0	1919.0
100505683	68.0	13.0
65243	48.0	91.0
90204	1245.0	653.0
100505687	614.0	290.0
90203	1706.0	1130.0
65249	1045.0	1687.0
102723626	2.0	0.0
79890	408.0	1132.0
100505681	144.0	81.0
79892	3915.0	3199.0
79891	1526.0	731.0
120071	2596.0	1739.0
79894	3687.0	2741.0
79893	5370.0	4099.0
79896	1961.0	560.0
79895	195.0	113.0
388789	1897.0	1779.0
79898	650.0	408.0
120065	0.0	0.0
120066	0.0	0.0
79897	504.0	422.0
28299	19.0	289.0
79899	228.0	255.0
92856	3187.0	2183.0
219931	892.0	736.0
100505678	120.0	28.0
100505679	2.0	2.0
100505676	14.0	0.0
220906	2670.0	1543.0
65258	2741.0	1338.0
80868	26.0	23.0
168002	82.0	28.0
653737	33.0	68.0
79883	151.0	128.0
79882	5113.0	3125.0
79885	4290.0	2247.0
79884	1867.0	851.0
79887	1049.0	886.0
79886	2615.0	1602.0
79888	2107.0	2887.0
219927	2332.0	1566.0
65251	966.0	834.0
65250	3191.0	3160.0
65264	11239.0	10106.0
65263	1792.0	1087.0
65266	29.0	6.0
65265	5490.0	2030.0
65268	341.0	131.0
65267	445.0	216.0
90226	0.0	9.0
102723605	0.0	0.0
220930	532.0	237.0
641776	0.0	0.0
219938	2.0	16.0
65260	1891.0	734.0
100505696	1316.0	1058.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	349.0	85.0
653753	0.0	0.0
100505692	22.0	11.0
653758	2.0	0.0
388799	1.0	5.0
80896	366.0	586.0
388795	8.0	5.0
80895	2434.0	2657.0
388796	905.0	804.0
220929	2077.0	887.0
132014	819.0	1223.0
349149	10.0	2.0
100505641	12435.0	8620.0
219965	0.0	0.0
219960	0.0	0.0
653789	4.0	2.0
653794	11.0	6.0
677763	4.0	2.0
100505648	642.0	549.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	5849.0	8631.0
349136	3842.0	5172.0
90233	946.0	434.0
677769	0.0	0.0
677767	17.0	5.0
219972	400.0	539.0
677768	23.0	28.0
677765	2.0	0.0
219970	12.0	4.0
100505633	56.0	0.0
677766	0.0	0.0
205327	1009.0	520.0
146664	19.0	23.0
653781	2.0	0.0
653784	3188.0	2244.0
677774	3.0	0.0
677775	37.0	5.0
100505636	236.0	133.0
677772	19.0	8.0
677773	0.0	0.0
677770	2.0	1.0
677771	0.0	0.0
219968	0.0	1.0
219988	3161.0	2139.0
100505663	0.0	0.0
408029	0.0	2.0
220979	147.0	171.0
219986	0.0	0.0
90268	1111.0	897.0
219983	7.0	4.0
219982	0.0	0.0
219981	0.0	0.0
220972	4019.0	2204.0
220974	0.0	0.0
28231	48.0	394.0
28232	4433.0	2465.0
28234	1.0	34.0
158674	4.0	4.0
340784	0.0	0.0
220965	514.0	54.0
349114	265.0	304.0
219995	1.0	4.0
146691	16685.0	6881.0
219990	0.0	0.0
339799	391.0	478.0
220963	3031.0	2480.0
501	8979.0	2875.0
651144	0.0	2.0
90249	34.0	11.0
504	2.0	0.0
506	46839.0	20713.0
100505659	0.0	0.0
507	0.0	0.0
509	12661.0	7316.0
101927195	0.0	0.0
168090	18.0	0.0
100505601	8.0	31.0
101978785	172.0	40.0
339781	2.0	3.0
594840	0.0	0.0
594842	30.0	4.0
220992	172.0	79.0
339788	0.0	0.0
339789	4.0	6.0
339779	0.0	0.0
79810	1469.0	531.0
55843	154.0	221.0
55841	6150.0	3695.0
79812	1857.0	2805.0
513	5203.0	2824.0
79811	10113.0	5373.0
55840	118.0	81.0
79814	163.0	129.0
55847	1791.0	1079.0
514	14219.0	11192.0
55846	3948.0	2303.0
515	10662.0	6488.0
79813	6182.0	3238.0
79816	1059.0	371.0
516	7052.0	3210.0
55845	12563.0	10838.0
79815	1275.0	1822.0
517	14650.0	13009.0
55844	2691.0	1916.0
518	12006.0	6640.0
79818	401.0	249.0
79817	1980.0	477.0
256949	958.0	681.0
55848	1153.0	916.0
79819	970.0	409.0
220988	21909.0	13095.0
594837	10.0	4.0
594838	10.0	28.0
594839	31.0	60.0
220980	18.0	17.0
339778	162.0	86.0
55850	1476.0	1500.0
339768	73.0	83.0
520	2.0	0.0
55854	5045.0	3317.0
521	7275.0	3417.0
522	5640.0	3666.0
55853	2.0	1.0
523	8527.0	6997.0
55852	9245.0	3094.0
79801	14.0	96.0
79800	1142.0	864.0
55851	3105.0	3235.0
525	2.0	14.0
55858	4120.0	4207.0
79803	1554.0	1075.0
55857	2682.0	1143.0
79802	160.0	16.0
526	5234.0	8362.0
55856	2102.0	1516.0
79805	60.0	64.0
527	2418.0	2080.0
528	6620.0	4348.0
55855	9.0	7.0
79804	107.0	16.0
529	8364.0	8381.0
79807	799.0	642.0
79809	1108.0	688.0
256957	7.0	6.0
55859	2932.0	274.0
100505624	16.0	13.0
100505621	6.0	1.0
7500	0.0	0.0
339761	18.0	11.0
80818	2848.0	1604.0
80817	1076.0	769.0
80816	559.0	16.0
339766	0.0	5.0
55861	123.0	137.0
55860	4593.0	3816.0
79830	1010.0	568.0
105377240	0.0	0.0
340745	3.0	0.0
79832	2866.0	1977.0
80821	975.0	1083.0
533	9054.0	6932.0
80820	162.0	169.0
79831	548.0	455.0
102723680	0.0	0.0
55863	2035.0	1415.0
79834	2063.0	1724.0
534	354.0	68.0
535	7269.0	6005.0
55862	3888.0	4044.0
79833	936.0	523.0
340749	2.0	2.0
105377243	0.0	0.0
55869	1576.0	1303.0
79836	908.0	191.0
537	13327.0	14002.0
79838	272.0	190.0
538	1167.0	736.0
55867	4.0	1.0
79837	3616.0	3298.0
539	5447.0	3629.0
79839	274.0	182.0
594855	0.0	0.0
7512	110.0	3.0
594857	0.0	0.0
7511	3933.0	2824.0
339751	16.0	28.0
55872	9.0	61.0
256933	4.0	0.0
540	508.0	195.0
55871	1142.0	752.0
55870	9352.0	3380.0
541	8.0	5.0
542	0.0	1.0
55876	395.0	1175.0
543	0.0	0.0
79820	56.0	43.0
544	0.0	0.0
79823	668.0	365.0
545	2735.0	1456.0
546	6949.0	3704.0
79822	1454.0	166.0
79825	391.0	112.0
547	677.0	39.0
7503	24665.0	7697.0
100505616	149.0	80.0
55879	2.0	4.0
549	1656.0	1344.0
79827	531.0	37.0
7504	209.0	92.0
79829	2828.0	1478.0
7507	2348.0	1437.0
79828	772.0	308.0
641700	453.0	284.0
7508	5645.0	5504.0
100505619	0.0	0.0
101927150	6.0	8.0
653707	0.0	0.0
101927152	1.0	0.0
101927155	461.0	278.0
7520	22971.0	19499.0
92822	1341.0	1188.0
80835	4.0	0.0
101927158	12.0	35.0
80834	0.0	0.0
80833	1659.0	991.0
339742	3.0	1.0
653702	386.0	617.0
339745	1772.0	1217.0
550	8195.0	6938.0
79850	996.0	1343.0
551	0.0	0.0
339736	0.0	0.0
79852	13.0	80.0
552	2272.0	66.0
256987	1890.0	2528.0
553	11.0	5.0
554	159.0	115.0
79854	31.0	53.0
79853	2.0	1.0
55885	9439.0	22780.0
79856	5083.0	21628.0
55884	5707.0	3318.0
100652885	0.0	0.0
7514	11410.0	8296.0
79858	2077.0	916.0
558	2779.0	3338.0
92815	39.0	78.0
7516	44.0	59.0
55889	1.0	1.0
7515	2975.0	2611.0
55888	503.0	279.0
7518	305.0	360.0
7517	599.0	570.0
7532	6069.0	5061.0
100422821	2.0	0.0
7531	43875.0	30191.0
7534	34638.0	36343.0
100422823	0.0	0.0
7533	4323.0	5561.0
101927167	63.0	28.0
100422824	2.0	1.0
65217	6.0	5.0
80824	3669.0	2838.0
100422826	0.0	0.0
340719	712.0	769.0
80823	1022.0	359.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	14499.0	12801.0
80829	5245.0	3842.0
100422829	0.0	0.0
144097	1059.0	1155.0
55894	0.0	0.0
55893	4674.0	4192.0
55892	1393.0	863.0
563	4.0	0.0
79841	112.0	104.0
55891	7.0	1.0
79840	40.0	14.0
80832	155.0	218.0
79843	50.0	41.0
55898	6254.0	4459.0
80831	7.0	9.0
55897	88.0	41.0
566	3.0	50.0
79842	810.0	249.0
79845	294.0	232.0
567	91879.0	200291.0
80830	3432.0	3459.0
79844	57.0	21.0
79847	804.0	483.0
7525	3662.0	2112.0
79846	589.0	314.0
79849	7.0	10.0
79848	1304.0	714.0
7526	8.0	9.0
