id	6546c35d-64c9-43bb-b68d-9258161c3b1f	35ab4cea-1680-483e-90fb-94c129a2c7a5
85458	3339.0	1208.0
106481345	0.0	0.0
85459	1336.0	538.0
106481346	0.0	0.0
85456	13330.0	10882.0
442910	4.0	1.0
106481343	0.0	0.0
85457	4694.0	2340.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	737.0	326.0
442913	0.0	0.0
85452	34.0	64.0
442914	0.0	0.0
50	7681.0	3842.0
85453	3404.0	1766.0
442915	0.0	0.0
85450	5313.0	4161.0
51	5197.0	4376.0
442916	0.0	0.0
85451	3186.0	2456.0
52	5232.0	3760.0
442917	0.0	0.0
53	3118.0	3219.0
442918	0.0	0.0
54	1548.0	6667.0
442919	0.0	0.0
55	260.0	274.0
442909	0.0	2.0
56	5.0	3.0
58	33.0	19.0
59	4117.0	10652.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	12.0	22.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	86.0	114.0
106481350	1.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	0.0	0.0
85446	709.0	446.0
442900	0.0	0.0
106481355	0.0	1.0
85443	12.0	91.0
442901	0.0	0.0
85444	2249.0	925.0
442902	0.0	0.0
60	473875.0	282244.0
85441	2842.0	1865.0
442903	20.0	18.0
85442	1186.0	1212.0
442904	0.0	0.0
442905	0.0	0.0
62	22.0	10.0
85440	2556.0	1202.0
442907	12.0	37.0
442908	0.0	0.0
66	0.0	0.0
67	8.0	10.0
68	4.0	7.0
344595	537.0	246.0
69	7.0	6.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	3.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	530.0	307.0
106481321	1.0	0.0
85479	23.0	88.0
106481322	0.0	0.0
85476	4086.0	2174.0
85477	335.0	321.0
70	31.0	13.0
85474	20.0	39.0
71	307251.0	213265.0
72	271.0	202.0
73	49.0	8.0
74	0.0	0.0
75	27.0	16.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	7823.0	7166.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	2035.0	1280.0
81	26736.0	31049.0
85463	3727.0	1028.0
82	1.0	6.0
85464	1976.0	1706.0
83	19.0	2.0
85461	4631.0	4204.0
85462	11656.0	3229.0
86	2485.0	2140.0
87	2659.0	7357.0
85460	3182.0	1846.0
88	24.0	18.0
89	5.0	4.0
728675	1.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	5481.0	4793.0
106481300	0.0	0.0
91	3218.0	1894.0
92	1142.0	807.0
93	1262.0	901.0
94	1176.0	3132.0
95	329.0	356.0
97	838.0	622.0
98	946.0	903.0
344561	1.0	0.0
728661	3268.0	2329.0
728664	2.0	0.0
106481305	0.0	0.0
261734	2995.0	1769.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	28.0	20.0
106481309	48.0	9.0
246119	20.0	6.0
106481307	0.0	1.0
261735	5.0	0.0
106481308	0.0	0.0
3804	1.0	0.0
3805	12.0	9.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	1.0
106481310	4.0	5.0
3809	8.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	246.0	543.0
3800	358.0	205.0
3801	6453.0	6325.0
3802	2.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	2764.0	2252.0
728698	3.0	6.0
3814	1.0	16.0
3815	11212.0	1897.0
3816	580.0	130.0
261729	1367.0	312.0
3817	764.0	155.0
3818	132.0	71.0
222166	4529.0	2383.0
3811	1.0	1.0
3812	0.0	0.0
285740	3.0	1.0
285741	37.0	37.0
728689	20.0	14.0
3827	0.0	0.0
246100	0.0	0.0
3820	95.0	227.0
3821	24.0	24.0
3822	2.0	2.0
3823	0.0	0.0
3824	76.0	88.0
645402	0.0	0.0
403313	1059.0	680.0
403314	0.0	0.0
728637	3.0	0.0
728638	46.0	28.0
728633	1.0	0.0
728632	44.0	39.0
728635	57.0	29.0
3836	2821.0	2208.0
222183	261.0	269.0
3837	13315.0	10309.0
3838	1341.0	1517.0
3839	3047.0	1913.0
728629	0.0	0.0
403304	2.0	0.0
403305	0.0	0.0
3831	2592.0	3126.0
3832	288.0	279.0
3833	110.0	151.0
3834	1.0	5.0
3835	5327.0	6055.0
728620	2.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	1417.0	550.0
3848	13.0	52.0
3849	2.0	3.0
222171	91.0	4833.0
728619	8.0	2.0
3840	5647.0	4697.0
3841	2373.0	1059.0
3842	10826.0	5514.0
3843	11679.0	7084.0
3844	1.0	0.0
3845	2076.0	1468.0
3846	5.0	16.0
645423	0.0	0.0
3860	15.0	337.0
246126	1969.0	1669.0
728658	686.0	670.0
728655	4.0	0.0
728657	6.0	5.0
728656	7.0	1.0
3858	1775.0	1534.0
3859	1.0	1.0
246135	0.0	0.0
3850	7.0	6.0
3851	1.0	3.0
3852	4.0	1831.0
645414	0.0	0.0
3853	14.0	1036.0
3854	0.0	109.0
3855	107860.0	64484.0
3856	103706.0	54698.0
3857	0.0	0.0
728640	1.0	5.0
645431	39.0	24.0
728642	445.0	491.0
728641	3.0	6.0
645434	9.0	0.0
645432	4.0	18.0
285704	1814.0	1393.0
728643	12.0	4.0
222194	3558.0	2130.0
285708	0.0	0.0
1204	2.0	0.0
1203	3905.0	2104.0
1201	2149.0	1257.0
1200	9335.0	9388.0
3861	7.0	618.0
645426	41.0	41.0
645425	1.0	0.0
1209	10960.0	11194.0
3866	14.0	319.0
1208	0.0	0.0
1207	7776.0	4727.0
3868	4.0	170.0
285311	0.0	0.0
3880	3507.0	12626.0
3881	2.0	2.0
285313	349.0	98.0
100128537	1561.0	577.0
3882	0.0	0.0
100128536	1.0	0.0
285314	2.0	0.0
285315	1517.0	722.0
1215	4.0	33.0
100141515	1.0	4.0
1213	28084.0	18011.0
1212	5063.0	6948.0
1211	9945.0	13354.0
3872	65.0	5469.0
3875	42455.0	37839.0
3876	27.0	20.0
3879	4.0	0.0
3890	0.0	1.0
3891	43.0	12.0
3892	545.0	211.0
100128525	5.0	4.0
285326	0.0	0.0
1230	150.0	606.0
285329	5.0	2.0
440097	8.0	1.0
440093	21.0	12.0
3883	0.0	0.0
3884	1.0	0.0
3885	1.0	0.0
3886	0.0	0.0
100128521	0.0	1.0
3887	84.0	60.0
3888	2.0	1.0
100631239	0.0	0.0
3889	214.0	110.0
100128516	76.0	22.0
285331	1712.0	1224.0
100128512	0.0	0.0
285335	115.0	16.0
100128514	0.0	0.0
1241	508.0	473.0
1240	619.0	1072.0
1238	166.0	136.0
1237	4.0	20.0
1236	114.0	422.0
1235	12.0	6.0
1234	203.0	469.0
1233	24.0	104.0
1232	2.0	71.0
3895	24436.0	10874.0
100128511	187.0	214.0
100631247	1.0	5.0
3897	90.0	90.0
100631248	0.0	0.0
3898	675.0	3277.0
100631249	0.0	0.0
3899	41.0	105.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1608.0	1050.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	202.0	74.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	667.0	371.0
574501	1.0	3.0
574502	0.0	0.0
1244	54.0	14.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	555.0	884.0
1263	2190.0	2547.0
1262	13.0	9.0
116966	636.0	108.0
100887755	1.0	0.0
1261	17.0	9.0
100887754	2.0	0.0
1260	0.0	0.0
116969	223.0	51.0
1259	89.0	92.0
1258	4.0	15.0
440061	0.0	0.0
100887750	47.0	11.0
100887746	18.0	12.0
100887744	4.0	0.0
1272	228.0	24.0
1271	286.0	110.0
100887749	33.0	45.0
1270	55.0	33.0
100887748	1.0	1.0
440044	82.0	27.0
1269	375.0	67.0
440051	1.0	0.0
1268	66.0	33.0
440050	1.0	0.0
1267	7027.0	6366.0
1266	11707.0	13327.0
100887740	0.0	0.0
1265	24107.0	14860.0
1286	4248.0	1455.0
1285	4715.0	2119.0
1284	14902.0	35696.0
1282	7105.0	28509.0
1281	6496.0	20029.0
1280	3.0	5.0
440078	234.0	139.0
440077	1.0	1.0
440087	94.0	24.0
1278	9600.0	22014.0
1277	5607.0	31970.0
440081	52.0	119.0
116938	0.0	0.0
1297	28.0	61.0
116931	187.0	77.0
1296	1940.0	5095.0
1295	8984.0	12839.0
116933	3.0	1.0
1294	171.0	1099.0
1293	3482.0	8625.0
116935	50.0	51.0
1292	7397.0	23058.0
440068	0.0	5.0
1291	15090.0	12291.0
116937	4.0	3.0
440067	2.0	5.0
1290	1256.0	2191.0
440073	120.0	70.0
440072	10.0	8.0
1289	977.0	2999.0
1288	465.0	92.0
1287	3553.0	1169.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1439.0	3127.0
440021	0.0	0.0
442673	3.0	3.0
10018	5129.0	2488.0
126328	3185.0	4189.0
442676	2.0	1.0
126326	151.0	951.0
1299	1284.0	973.0
1298	2503.0	1158.0
10011	3068.0	3065.0
10010	2789.0	3186.0
10013	5998.0	3818.0
128989	3095.0	2094.0
10015	11209.0	8226.0
10014	7028.0	7194.0
10017	45.0	56.0
10016	6614.0	5974.0
10020	2473.0	964.0
114335	0.0	0.0
114336	0.0	0.0
126321	2577.0	2946.0
10029	0.0	1.0
442668	1.0	0.0
10022	9.0	2.0
10021	16.0	234.0
10024	40.0	65.0
128977	3184.0	2242.0
103021165	0.0	0.0
10023	749.0	454.0
103021164	5.0	6.0
10026	3349.0	1888.0
10025	4851.0	4841.0
116986	143.0	486.0
116985	10712.0	12942.0
116988	5708.0	6335.0
116987	3250.0	2220.0
114327	2661.0	2142.0
440043	0.0	0.0
126308	2861.0	3310.0
440041	0.0	0.0
126306	21.0	107.0
151306	33.0	53.0
100128590	17.0	6.0
100128596	1.0	2.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	2.0	0.0
440027	17.0	27.0
440026	3393.0	3103.0
440023	0.0	0.0
10008	571.0	1242.0
10007	3949.0	3521.0
10009	2093.0	2636.0
116984	9958.0	3338.0
116983	1559.0	2086.0
151313	88.0	117.0
10000	5506.0	3680.0
128954	0.0	0.0
10002	48.0	28.0
10001	1670.0	1326.0
10004	114.0	243.0
10003	106.0	87.0
10006	4166.0	3444.0
10005	1346.0	1406.0
126370	0.0	0.0
285352	321.0	262.0
100128579	0.0	0.0
285359	369.0	168.0
126375	250.0	302.0
126374	1339.0	3170.0
153918	0.0	1.0
100128574	2.0	1.0
285362	5138.0	3705.0
285367	1534.0	1795.0
285368	902.0	1072.0
100128569	277.0	121.0
126364	87.0	330.0
100128560	0.0	0.0
285370	0.0	2.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	2.0
344191	0.0	0.0
126353	18.0	151.0
751071	275.0	324.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	38.0	19.0
106481282	0.0	0.0
285381	2172.0	1486.0
106481283	0.0	0.0
285382	95.0	253.0
106481280	1.0	0.0
165918	1285.0	895.0
106481281	0.0	1.0
165904	7.0	12.0
285386	91.0	248.0
138307	97.0	211.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	4.0
106481290	1.0	0.0
100128541	2.0	2.0
138311	843.0	2001.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	1.0
106481292	0.0	0.0
645323	0.0	1.0
126299	2774.0	3726.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2812.0	2203.0
728710	1.0	0.0
126295	286.0	205.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	5.0	0.0
106481269	1.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	187.0	100.0
645318	0.0	0.0
645317	99.0	42.0
151242	30.0	124.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	38912.0	19387.0
100287908	0.0	0.0
645332	708.0	554.0
126282	328.0	1294.0
100287902	8.0	16.0
163227	527.0	697.0
100287900	1.0	0.0
163223	367.0	260.0
106481275	2.0	1.0
106481276	0.0	0.0
106481273	1.0	1.0
106481274	0.0	0.0
106481279	2.0	0.0
106481277	0.0	0.0
151258	42.0	479.0
106481278	1.0	0.0
645328	0.0	3.0
151254	62.0	28.0
645326	15.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	11.0	11.0
163259	295.0	180.0
645345	84.0	108.0
200403	0.0	5.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	993.0	634.0
106481237	0.0	1.0
106481238	0.0	1.0
728737	3.0	3.0
728732	2.0	3.0
728734	2.0	0.0
126272	300.0	215.0
106481242	0.0	0.0
107133511	2.0	0.0
114294	930.0	796.0
106481243	1.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	0.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	3.0	1.0
114299	17.0	14.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	3.0	8.0
728723	545.0	322.0
106481253	0.0	0.0
107133522	0.0	0.0
106481254	1.0	0.0
107133524	8.0	14.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	8.0	18.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	5.0	51.0
645368	0.0	0.0
645367	0.0	3.0
106481217	0.0	0.0
200424	894.0	1274.0
106481218	1.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	35.0	15.0
645360	1.0	0.0
106481219	0.0	1.0
106481220	10.0	4.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	884.0	613.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	1.0
106481236	2.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	11.0	2.0
645387	483.0	613.0
645382	0.0	0.0
645381	32.0	7.0
106481202	0.0	0.0
106481203	1.0	0.0
106481200	3.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	4.0
106481207	2.0	1.0
106481204	1.0	0.0
106481205	1.0	1.0
106481208	1.0	0.0
106481209	0.0	0.0
3902	472.0	185.0
3903	485.0	1284.0
106481210	0.0	0.0
3904	5.0	38.0
3906	0.0	0.0
106481213	4.0	1.0
106481214	0.0	0.0
3908	1121.0	619.0
106481211	0.0	0.0
3909	139.0	435.0
106481212	0.0	0.0
684959	0.0	0.0
151234	27.0	10.0
151230	1085.0	723.0
728798	5.0	3.0
3913	18495.0	16907.0
3914	405.0	7589.0
3915	16759.0	13318.0
3916	31282.0	25139.0
3918	8694.0	9676.0
3910	1384.0	3711.0
3911	14045.0	15490.0
3912	17144.0	16266.0
728782	23.0	12.0
728780	44.0	106.0
3924	7.0	6.0
3925	3283.0	4794.0
3927	8379.0	13935.0
3929	1.0	13.0
3920	13402.0	9377.0
3921	33106.0	36631.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	2352.0	5073.0
3937	533.0	1338.0
3938	1.0	1.0
3939	25102.0	19060.0
3930	1637.0	1301.0
100873179	0.0	0.0
3931	1159.0	701.0
3932	199.0	587.0
3933	0.0	1.0
3934	44.0	501.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	23.0	10.0
3947	5.0	3.0
3948	5.0	0.0
3949	1710.0	1647.0
100873169	0.0	3.0
3940	0.0	0.0
100873168	2.0	0.0
3945	29981.0	17695.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	4.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	9.0	6.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	115.0	402.0
3958	3161.0	23796.0
3959	37002.0	34437.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	0.0
199223	725.0	453.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	236.0	171.0
3952	2.0	9.0
3953	456.0	338.0
3954	3296.0	2322.0
3955	445.0	907.0
3956	3492.0	14149.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	33.0	18.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	1.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	40.0	8.0
728746	0.0	0.0
728748	4.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	86.0	891.0
1303	1033.0	1163.0
107133502	1.0	0.0
1302	1959.0	396.0
1301	27.0	61.0
1300	45.0	158.0
3960	87.0	46.0
3963	10.0	20.0
3964	2975.0	2754.0
1308	1150.0	578.0
3965	830.0	3123.0
1307	8876.0	4841.0
151295	48.0	56.0
1306	1538.0	7149.0
100189589	1.0	19.0
728774	0.0	0.0
728773	0.0	1.0
3980	2944.0	1424.0
100287932	3182.0	2675.0
3981	1464.0	786.0
728776	38.0	30.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	70448.0	14415.0
1315	11245.0	6952.0
1314	19695.0	12234.0
1312	5823.0	7074.0
1311	7.0	838.0
100329135	0.0	4.0
1310	3.0	48.0
574537	0.0	0.0
3972	2.0	18.0
3973	18.0	9.0
3975	2.0	0.0
3976	759.0	1206.0
3977	11960.0	2304.0
1318	89.0	61.0
3978	2226.0	2080.0
1317	2551.0	1459.0
728763	6.0	3.0
3990	264.0	96.0
645313	0.0	0.0
3991	406.0	535.0
645312	0.0	0.0
3992	835.0	785.0
645311	1.0	1.0
728769	1044.0	941.0
1330	0.0	0.0
1327	18943.0	23073.0
1326	1367.0	444.0
1325	20.0	21.0
3982	0.0	2.0
3983	29806.0	10999.0
3984	2650.0	3822.0
3985	11274.0	4904.0
3987	2994.0	2462.0
3988	4278.0	6639.0
1329	6132.0	8211.0
116809	0.0	0.0
100128416	20.0	25.0
1340	8150.0	10522.0
1337	5864.0	6575.0
1336	0.0	0.0
1332	0.0	2.0
1331	0.0	0.0
3993	4952.0	4059.0
100128410	1.0	0.0
3995	914.0	1025.0
100128412	0.0	0.0
3996	2117.0	2452.0
3998	15082.0	7466.0
1339	4.0	1.0
285440	3033.0	1663.0
285441	4.0	1.0
1352	1057.0	695.0
1351	9160.0	10298.0
1350	17972.0	17773.0
1349	5318.0	4914.0
1348	3.0	1.0
1347	5325.0	4645.0
1346	889.0	960.0
1345	6527.0	6851.0
1343	1.0	1.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	46.0	18.0
1363	34745.0	38407.0
1362	6969.0	4375.0
1361	5.0	2.0
1360	2.0	5.0
1359	7.0	227.0
1358	10.0	4.0
1357	0.0	1.0
1356	384.0	361.0
1355	3162.0	2053.0
1353	2892.0	1777.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	115.0	83.0
285464	1135.0	804.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3248.0	2406.0
1373	584.0	183.0
1371	915.0	707.0
1370	3.0	0.0
1369	0.0	0.0
1368	944.0	3339.0
100873209	1.0	0.0
1366	11162.0	8321.0
1365	16307.0	20910.0
1364	71152.0	30484.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	4.0	12.0
100873201	1.0	0.0
100873208	0.0	1.0
100873207	0.0	0.0
100873206	0.0	0.0
100873205	1.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3246.0	2172.0
116843	1934.0	1150.0
1384	3834.0	2601.0
116842	123.0	97.0
1382	2235.0	5917.0
116844	131.0	414.0
1381	8133.0	2250.0
1380	53.0	21.0
440176	2.0	2.0
440184	2.0	1.0
1379	8.0	4.0
1378	14.0	42.0
1376	1633.0	1153.0
1375	156.0	195.0
128821	1.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	1.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	1.0	40.0
100873239	0.0	1.0
100873222	1.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	113.0	166.0
1396	587.0	766.0
1395	38.0	98.0
1394	39.0	54.0
1393	624.0	275.0
1392	0.0	2.0
285407	12.0	14.0
116835	465.0	1709.0
1390	1629.0	1352.0
1389	9322.0	6640.0
1388	9952.0	9139.0
1387	13786.0	7028.0
116841	2828.0	2000.0
1386	6032.0	3213.0
116840	3747.0	2734.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	1.0	0.0
116828	114.0	133.0
100873255	1.0	2.0
100873254	8.0	7.0
100873253	0.0	0.0
285412	1.0	1.0
100873252	1.0	1.0
100287898	462.0	158.0
100287895	0.0	0.0
285419	40.0	42.0
1399	5948.0	3995.0
1398	6432.0	4606.0
1397	11510.0	23983.0
100873259	2.0	0.0
100873258	0.0	2.0
100873257	4.0	1.0
100873256	0.0	1.0
100873240	3.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	385.0	553.0
285429	12.0	25.0
100287880	0.0	0.0
440193	249.0	1000.0
100873248	0.0	0.0
100873247	6.0	3.0
100873246	0.0	0.0
100873245	2.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	24468.0	10800.0
153830	5296.0	4254.0
645280	3.0	2.0
440138	678.0	226.0
440132	0.0	1.0
440142	13.0	3.0
10139	3451.0	4120.0
126208	1918.0	2341.0
126206	1.0	0.0
126205	0.0	0.0
107133497	234.0	57.0
126204	0.0	0.0
107133499	0.0	0.0
128866	13760.0	13825.0
10131	2845.0	2261.0
10134	19264.0	20535.0
107133494	0.0	0.0
10133	2658.0	2985.0
128869	2138.0	2219.0
10136	1.0	0.0
10135	3277.0	2701.0
100128493	1.0	1.0
103021294	37.0	20.0
10138	1371.0	1411.0
100128496	0.0	0.0
10137	8293.0	3217.0
128861	0.0	1.0
128862	0.0	0.0
10141	2.0	1.0
10140	16633.0	2448.0
128864	36.0	20.0
440125	5.0	1.0
440131	2.0	8.0
10143	0.0	0.0
128854	1308.0	855.0
10142	7957.0	3522.0
10144	10593.0	6476.0
10147	11219.0	4752.0
100128483	0.0	0.0
10146	9038.0	6180.0
128859	0.0	0.0
10149	224.0	308.0
10148	37.0	241.0
128853	649.0	262.0
440159	0.0	0.0
10117	12.0	2.0
440163	13.0	5.0
10110	54.0	63.0
10112	52.0	93.0
10111	5508.0	2929.0
10114	11956.0	6440.0
10113	3614.0	2769.0
128848	0.0	0.0
10116	5426.0	3850.0
165829	10.0	7.0
100128469	74.0	26.0
153842	0.0	7.0
440145	866.0	779.0
10129	1594.0	1901.0
440153	0.0	0.0
10128	6847.0	4336.0
100033799	0.0	0.0
107133486	25.0	4.0
10121	7506.0	8241.0
100128465	2.0	1.0
10120	7025.0	5995.0
10123	715.0	1336.0
138234	2.0	1.0
10125	85.0	170.0
10124	1442.0	976.0
10127	3336.0	2255.0
10126	4106.0	2778.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	95.0	28.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	13.0	9.0
106481182	2.0	2.0
285489	55.0	658.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	2.0
10107	0.0	1.0
10106	18659.0	9382.0
106481199	1.0	1.0
10109	9519.0	11489.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	3.0	0.0
10101	2904.0	3637.0
10100	324.0	192.0
10103	20396.0	11140.0
106481194	0.0	0.0
10102	1671.0	1507.0
106481195	0.0	0.0
10105	4585.0	2328.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	672.0	253.0
440119	164.0	254.0
126235	0.0	1.0
126231	252.0	66.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	3.0	0.0
442775	48.0	129.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	61.0	87.0
106481167	1.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	5.0
440107	2.0	2.0
440104	2182.0	1027.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	0.0
128876	3.0	1.0
100128420	11.0	12.0
100128423	0.0	0.0
128879	0.0	1.0
106481172	1.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	18.0	17.0
10090	9908.0	4664.0
10093	7968.0	11710.0
10092	7732.0	8130.0
10095	6055.0	10813.0
645204	2.0	4.0
10094	7242.0	10260.0
645203	4.0	3.0
10097	10598.0	8435.0
10096	7363.0	7139.0
645201	0.0	1.0
163115	402.0	145.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	6.0
106481143	1.0	0.0
114194	0.0	0.0
138162	589.0	444.0
106481144	0.0	0.0
114195	3.0	8.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	10.0	4.0
106481145	0.0	0.0
151126	8.0	11.0
106481146	0.0	0.0
10099	24737.0	24345.0
10098	3004.0	1165.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	0.0
645212	1635.0	1187.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	2.0
106481152	1.0	2.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	1.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	84.0	31.0
106481156	1.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	12.0	11.0
415116	5342.0	5172.0
