id	c739af4b-e4b6-46c4-8131-a9fe926468c6	99946511-4d29-4d85-9789-6b326261eb0c
414	7566.0	3671.0
55741	1701.0	1722.0
79712	1784.0	594.0
55748	18950.0	8307.0
415	15.0	15.0
100505506	11.0	14.0
416	3.0	0.0
79714	910.0	338.0
55746	3844.0	1552.0
79717	3986.0	1670.0
417	7.0	0.0
55745	3181.0	780.0
79716	1588.0	1029.0
418	30.0	0.0
79719	3828.0	1732.0
419	23.0	3.0
79718	15588.0	5053.0
55749	7322.0	1138.0
102723555	1.0	0.0
220885	10.0	34.0
55751	7357.0	408.0
55750	1963.0	315.0
420	332.0	11.0
102723553	0.0	4.0
421	5678.0	2523.0
55755	4356.0	21402.0
340618	0.0	0.0
55754	13742.0	4045.0
55753	8314.0	160.0
55752	4778.0	1094.0
79701	3625.0	5545.0
55759	1483.0	466.0
427	73657.0	10443.0
55758	6069.0	1164.0
79703	650.0	945.0
205272	1.0	0.0
55757	2447.0	404.0
79706	2697.0	1864.0
55756	1519.0	732.0
429	14.0	0.0
79705	1597.0	284.0
79707	1572.0	909.0
79709	2108.0	1048.0
256815	62.0	236.0
101927273	1.0	0.0
101927275	254.0	98.0
7402	19465.0	2581.0
7401	0.0	0.0
80714	2991.0	118.0
101927279	23.0	0.0
653820	7.0	0.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	0.0	0.0
55762	694.0	128.0
55761	10109.0	1487.0
430	36.0	53.0
55760	2003.0	1040.0
79731	1977.0	431.0
432	537.0	179.0
79730	1266.0	197.0
340602	5.0	2.0
79733	24.0	0.0
433	19.0	38.0
55766	3173.0	6138.0
434	15.0	17.0
55765	30.0	117.0
79735	6288.0	2798.0
435	2452.0	1786.0
55764	3924.0	2885.0
55763	3449.0	962.0
79734	658.0	1056.0
436	24.0	2.0
55769	4964.0	910.0
79736	561.0	92.0
438	11.0	0.0
79739	955.0	44.0
55768	2809.0	880.0
439	6030.0	3800.0
79738	1308.0	175.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	2.0	1.0
80709	2781.0	2020.0
677803	3.0	0.0
7411	2630.0	1072.0
677800	6.0	3.0
7410	5028.0	1600.0
677801	4.0	1.0
101927289	100.0	0.0
7412	921.0	316.0
101927288	47.0	2.0
80704	67.0	6.0
102723538	0.0	0.0
80701	0.0	0.0
677808	1.0	7.0
677809	0.0	0.0
677806	9.0	0.0
80705	1720.0	323.0
677807	1.0	1.0
55773	2671.0	444.0
440	1804.0	826.0
100652997	1.0	0.0
55771	177.0	73.0
79720	5997.0	3641.0
443	305.0	9.0
55770	2658.0	741.0
79722	13.0	0.0
444	13682.0	994.0
55777	1854.0	310.0
55776	1501.0	918.0
445	14942.0	17173.0
55775	617.0	181.0
79724	3203.0	2168.0
79723	555.0	214.0
447	30.0	1.0
79726	5239.0	816.0
7404	1.0	0.0
7403	4849.0	399.0
79725	858.0	165.0
449	0.0	0.0
79728	543.0	131.0
55779	1497.0	51.0
55778	921.0	127.0
79727	4.0	1.0
7405	2547.0	313.0
7408	3366.0	5117.0
7407	3448.0	5050.0
79729	2311.0	789.0
7409	377.0	456.0
101927295	2.0	0.0
7422	52659.0	3393.0
100422711	0.0	0.0
7421	766.0	461.0
100422712	15.0	1.0
7424	4786.0	1677.0
7423	5751.0	6058.0
80737	924.0	105.0
80736	486.0	44.0
100422716	0.0	0.0
65109	1634.0	200.0
65108	19375.0	11892.0
55780	1893.0	1194.0
80739	337.0	19.0
450	5.0	1.0
55784	1832.0	980.0
79751	1164.0	869.0
80740	184.0	98.0
451	1.0	0.0
79750	153.0	5.0
55783	2594.0	586.0
79753	1562.0	704.0
55781	1675.0	705.0
79752	3701.0	842.0
454	2.0	0.0
79755	1058.0	556.0
55788	9563.0	3601.0
455	2.0	1.0
55787	2815.0	506.0
79754	720.0	744.0
55786	1048.0	349.0
80742	1270.0	1121.0
55785	2991.0	193.0
80741	377.0	134.0
92715	1504.0	1779.0
7415	17656.0	11748.0
79759	128.0	24.0
7414	31789.0	4110.0
79758	2096.0	1191.0
7417	4264.0	1802.0
55789	236.0	79.0
92714	2930.0	2287.0
7416	8516.0	3836.0
7419	8453.0	2126.0
7418	2.0	0.0
65110	6146.0	1791.0
7431	211333.0	95628.0
7430	53261.0	26129.0
7433	486.0	70.0
7432	72.0	17.0
7434	20.0	1.0
80726	6831.0	799.0
65117	9381.0	1172.0
80725	182.0	580.0
80724	3507.0	1260.0
80723	710.0	94.0
102723518	0.0	0.0
55791	3223.0	451.0
55790	13199.0	723.0
80728	1398.0	583.0
460	27.0	4.0
102723513	27.0	0.0
80727	2556.0	607.0
462	4.0	5.0
55795	3088.0	808.0
79740	12.0	1.0
463	7521.0	2913.0
55794	570.0	770.0
55793	9260.0	949.0
79742	1228.0	710.0
102723510	60.0	9.0
79744	844.0	430.0
466	2728.0	612.0
55799	246.0	72.0
467	108648.0	12121.0
55798	1584.0	1307.0
468	35667.0	8637.0
79746	2131.0	1282.0
80731	36.0	6.0
55796	1601.0	402.0
79745	5355.0	2720.0
469	0.0	0.0
79748	0.0	1.0
79747	4.0	0.0
7425	15.0	201.0
7428	2872.0	324.0
92703	2155.0	1188.0
7429	5.0	0.0
7442	23.0	1.0
7441	1.0	0.0
7444	1420.0	182.0
7443	867.0	361.0
101927233	90.0	8.0
254251	732.0	145.0
471	2423.0	7115.0
472	5251.0	672.0
473	18803.0	4314.0
103689844	0.0	0.0
474	0.0	7.0
103689843	0.0	0.0
475	4182.0	9465.0
103689846	0.0	0.0
476	142334.0	33575.0
103689845	0.0	0.0
477	356.0	28.0
478	34.0	11.0
479	33.0	3.0
100135756	0.0	0.0
7436	2456.0	112.0
7439	218.0	112.0
7451	10.0	0.0
7450	7940.0	16310.0
7453	8387.0	8081.0
7455	9.0	2.0
100147744	0.0	0.0
7454	561.0	369.0
100422624	0.0	0.0
101927242	2.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	2.0	0.0
7456	4122.0	1736.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	0.0	0.0
254263	60.0	29.0
480	12.0	5.0
481	65118.0	26972.0
482	1211.0	129.0
483	4222.0	2635.0
484	1.0	1.0
100133100	1.0	0.0
485	3.0	0.0
486	14.0	5.0
487	145.0	34.0
488	25222.0	1692.0
100133103	0.0	0.0
489	2342.0	1418.0
7448	62.0	13.0
7447	57.0	1.0
7462	454.0	581.0
100147751	1.0	0.0
7461	712.0	536.0
100147752	4.0	1.0
7464	565.0	677.0
100147754	0.0	0.0
7466	11418.0	3266.0
100147755	0.0	0.0
7465	10947.0	1635.0
100422635	7.0	0.0
100147756	0.0	0.0
7468	3770.0	792.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	14.0	1.0
100147759	0.0	0.0
490	4416.0	1305.0
491	18.0	2.0
492	0.0	0.0
493	10704.0	1865.0
495	138.0	9.0
254225	597.0	81.0
496	118.0	28.0
254228	256.0	103.0
498	37554.0	17851.0
7458	20007.0	2794.0
100147750	15.0	8.0
7473	161.0	134.0
100147762	0.0	0.0
7472	13.0	0.0
100422642	2.0	1.0
7475	6.0	84.0
134701	7.0	4.0
7474	1175.0	616.0
100422644	0.0	0.0
7477	96.0	235.0
100147766	0.0	0.0
101927265	0.0	0.0
7476	7.0	1.0
100147767	0.0	0.0
7479	4.0	0.0
100147768	0.0	0.0
7478	0.0	0.0
100147769	0.0	0.0
254240	5.0	0.0
7471	15.0	0.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	2658.0	1723.0
100147760	0.0	0.0
100147761	1.0	0.0
7484	3.0	0.0
7483	712.0	47.0
7486	1132.0	66.0
7485	2622.0	1152.0
100422656	2.0	1.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	2275.0	1065.0
7480	61.0	16.0
100419004	0.0	0.0
7482	250.0	20.0
100419006	0.0	0.0
7481	770.0	58.0
100419005	0.0	0.0
100133139	1.0	2.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	4.0	0.0
7494	0.0	0.0
100422666	8.0	3.0
7499	240.0	1.0
7498	74.0	1.0
7490	5.0	1.0
100420005	0.0	3.0
100420003	10.0	0.0
100422674	8.0	0.0
100419023	3.0	0.0
254272	2.0	0.0
100419029	0.0	0.0
101927215	56.0	16.0
101927217	70.0	48.0
100419028	21.0	3.0
101927219	0.0	0.0
55700	11432.0	4750.0
254268	24.0	0.0
55704	2095.0	222.0
55703	898.0	263.0
122706	2.0	0.0
55702	1905.0	2307.0
55701	6417.0	2123.0
55707	3525.0	3325.0
55706	1414.0	623.0
122704	3150.0	7272.0
55705	6467.0	1656.0
100420012	4.0	0.0
100422686	0.0	0.0
55709	720.0	19.0
101927221	896.0	224.0
101927220	0.0	2.0
100419031	36.0	0.0
101927222	2.0	0.0
101927224	0.0	0.0
100133161	19.0	0.0
100133162	1.0	2.0
100133163	0.0	0.0
100419038	0.0	0.0
100133168	0.0	0.0
55711	286.0	44.0
55715	1701.0	1895.0
55714	2323.0	1161.0
55713	1508.0	150.0
100420028	7.0	0.0
102723590	2.0	0.0
55719	2351.0	493.0
55718	4160.0	883.0
55717	6883.0	700.0
55716	2115.0	1271.0
100420033	0.0	0.0
100420030	3.0	0.0
100419040	0.0	0.0
100419042	2.0	0.0
677798	0.0	0.0
158724	0.0	0.0
677799	13.0	9.0
100419041	0.0	1.0
120103	1454.0	311.0
65080	1587.0	456.0
65082	874.0	1134.0
100422690	2.0	0.0
100422691	15.0	1.0
122769	331.0	124.0
65084	2475.0	522.0
65083	2904.0	1105.0
100420044	1.0	0.0
100420043	3.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	16.0	4.0
92691	236.0	60.0
100420049	1.0	0.0
65095	3134.0	1943.0
65094	1076.0	1407.0
100420047	0.0	0.0
100420046	4.0	1.0
100420055	0.0	0.0
132112	1.0	0.0
100419068	0.0	0.0
158747	2460.0	171.0
100420051	20.0	0.0
100419062	2.0	0.0
677778	62.0	5.0
677779	1.0	0.0
677776	1.0	0.0
677777	10.0	1.0
90060	1266.0	415.0
146760	100.0	35.0
100419069	0.0	0.0
146754	106.0	8.0
122742	0.0	0.0
122740	0.0	0.0
100419070	10.0	1.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	10.0	0.0
122748	0.0	0.0
677780	0.0	0.0
100420063	3.0	1.0
100419075	14.0	0.0
100419074	14.0	0.0
90050	122.0	81.0
144110	478.0	255.0
146771	4.0	1.0
144100	3157.0	80.0
144106	34.0	4.0
677796	13.0	0.0
677797	1.0	2.0
144108	4381.0	714.0
677794	3.0	0.0
677795	0.0	0.0
677792	0.0	0.0
677793	6.0	3.0
677790	3.0	0.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	220.0	155.0
120146	0.0	0.0
100505477	0.0	0.0
100419098	1.0	0.0
100505474	75.0	1.0
100505475	19.0	0.0
100419095	0.0	0.0
100420080	2.0	0.0
90070	0.0	0.0
90075	284.0	60.0
134728	951.0	317.0
388610	470.0	212.0
388611	41.0	1624.0
146705	1012.0	402.0
388650	1135.0	173.0
122786	1869.0	229.0
120126	0.0	0.0
388646	5.0	1.0
146713	42.0	4.0
146712	488.0	307.0
388649	6.0	3.0
349075	355.0	64.0
100505494	274.0	40.0
100505495	575.0	612.0
120114	13.0	0.0
388633	14.0	0.0
146723	0.0	0.0
388630	180.0	8.0
146722	54.0	220.0
122773	972.0	23.0
219902	1485.0	547.0
65244	2525.0	1357.0
100505683	100.0	30.0
65243	92.0	74.0
90204	736.0	759.0
100505687	524.0	152.0
90203	1346.0	995.0
65249	1533.0	264.0
102723626	0.0	0.0
79890	542.0	422.0
100505681	164.0	227.0
79892	3907.0	1098.0
79891	948.0	395.0
120071	2598.0	495.0
79894	3273.0	2106.0
79893	5863.0	1231.0
79896	1180.0	350.0
79895	263.0	40.0
388789	2102.0	2044.0
79898	433.0	249.0
120065	0.0	0.0
120066	0.0	0.0
79897	628.0	618.0
28299	2513.0	395.0
79899	233.0	103.0
92856	2828.0	2850.0
219931	890.0	252.0
100505678	140.0	1.0
100505679	5.0	0.0
100505676	19.0	4.0
220906	3002.0	1163.0
65258	2994.0	270.0
80868	43.0	2.0
168002	45.0	8.0
653737	66.0	105.0
79883	148.0	80.0
79882	5730.0	644.0
79885	4360.0	2902.0
79884	2129.0	613.0
79887	961.0	263.0
79886	3786.0	893.0
79888	2698.0	2145.0
219927	2271.0	3673.0
65251	839.0	333.0
65250	3101.0	370.0
65264	8595.0	6174.0
65263	1238.0	1694.0
65266	36.0	2.0
65265	4657.0	1954.0
65268	438.0	123.0
65267	301.0	126.0
90226	0.0	6.0
102723605	0.0	0.0
220930	588.0	100.0
641776	0.0	0.0
219938	8.0	0.0
65260	940.0	481.0
100505696	2501.0	208.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	424.0	29.0
653753	0.0	0.0
100505692	41.0	7.0
653758	59.0	23.0
388799	27.0	9.0
80896	510.0	143.0
388795	27.0	1.0
80895	2581.0	3804.0
388796	801.0	826.0
220929	2128.0	731.0
132014	1284.0	1149.0
349149	13.0	1.0
100505641	12412.0	2776.0
219965	0.0	0.0
219960	0.0	0.0
653789	9.0	5.0
653794	0.0	0.0
677763	4.0	2.0
100505648	1171.0	251.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	4549.0	9479.0
349136	3090.0	3744.0
90233	821.0	102.0
677769	0.0	0.0
677767	12.0	6.0
219972	716.0	657.0
677768	24.0	19.0
677765	0.0	0.0
219970	18.0	0.0
100505633	14.0	1.0
677766	0.0	0.0
205327	1313.0	266.0
146664	41.0	3.0
653781	9.0	0.0
653784	2343.0	4386.0
677774	0.0	0.0
677775	0.0	22.0
100505636	387.0	43.0
677772	1.0	6.0
677773	1.0	0.0
677770	0.0	0.0
677771	0.0	0.0
219968	3.0	0.0
219988	3396.0	204.0
100505663	0.0	0.0
408029	0.0	0.0
220979	248.0	86.0
219986	0.0	0.0
90268	1466.0	472.0
219983	0.0	4.0
219982	2.0	0.0
219981	0.0	0.0
220972	3825.0	1104.0
220974	0.0	0.0
28231	88.0	67.0
28232	5423.0	1401.0
28234	17.0	0.0
158674	2.0	11.0
340784	2.0	0.0
220965	737.0	8.0
349114	540.0	3.0
219995	2.0	1.0
146691	16350.0	3709.0
219990	0.0	0.0
339799	317.0	196.0
220963	3694.0	1361.0
501	7023.0	1295.0
651144	1.0	1.0
90249	45.0	3.0
504	4.0	0.0
506	39586.0	14172.0
100505659	1.0	0.0
507	0.0	1.0
509	10830.0	6149.0
101927195	0.0	0.0
168090	34.0	0.0
100505601	31.0	42.0
101978785	359.0	6.0
339781	5.0	5.0
594840	0.0	0.0
594842	37.0	58.0
220992	102.0	42.0
339788	1.0	0.0
339789	5.0	0.0
339779	0.0	0.0
79810	1018.0	270.0
55843	309.0	390.0
55841	4881.0	1000.0
79812	1880.0	722.0
513	4373.0	19019.0
79811	11061.0	1673.0
55840	298.0	147.0
79814	117.0	24.0
55847	1503.0	993.0
514	14302.0	34562.0
55846	4124.0	1149.0
515	9810.0	3871.0
79813	4354.0	920.0
79816	714.0	327.0
516	6531.0	5951.0
55845	12713.0	11186.0
79815	1483.0	488.0
517	14195.0	10486.0
55844	2744.0	1247.0
518	11145.0	6134.0
79818	277.0	85.0
79817	2381.0	88.0
256949	1024.0	674.0
55848	1209.0	793.0
79819	1512.0	349.0
220988	28208.0	6388.0
594837	16.0	0.0
594838	12.0	0.0
594839	35.0	23.0
220980	31.0	3.0
339778	303.0	47.0
55850	1597.0	2892.0
339768	594.0	1036.0
520	0.0	1.0
55854	5955.0	992.0
521	5932.0	13080.0
522	5546.0	5074.0
55853	12.0	3.0
523	7928.0	2595.0
55852	8953.0	730.0
79801	61.0	24.0
79800	1337.0	213.0
55851	3600.0	3449.0
525	6.0	4.0
55858	4895.0	1509.0
79803	765.0	1058.0
55857	4853.0	596.0
79802	117.0	2.0
526	5914.0	3502.0
55856	2150.0	1141.0
79805	86.0	29.0
527	3117.0	358.0
528	6207.0	1746.0
55855	11.0	1.0
79804	113.0	11.0
529	6961.0	5549.0
79807	1045.0	210.0
79809	1587.0	237.0
256957	7.0	0.0
55859	3143.0	698.0
100505624	16.0	0.0
100505621	17.0	0.0
7500	0.0	0.0
339761	15.0	0.0
80818	2671.0	382.0
80817	1459.0	257.0
80816	935.0	3.0
339766	262.0	0.0
55861	230.0	5.0
55860	5486.0	2608.0
79830	899.0	107.0
105377240	0.0	0.0
340745	0.0	0.0
79832	3317.0	990.0
80821	1558.0	308.0
533	7165.0	7571.0
80820	375.0	110.0
79831	456.0	313.0
102723680	0.0	0.0
55863	2127.0	696.0
79834	2319.0	408.0
534	258.0	43.0
535	9532.0	7491.0
55862	3985.0	2557.0
79833	673.0	882.0
340749	3.0	1.0
105377243	0.0	0.0
55869	1665.0	1297.0
79836	4737.0	219.0
537	12388.0	9765.0
79838	592.0	59.0
538	1707.0	396.0
55867	15.0	0.0
79837	3921.0	669.0
539	5759.0	8501.0
79839	448.0	124.0
594855	0.0	0.0
7512	124.0	1.0
594857	0.0	0.0
7511	3920.0	1398.0
339751	17.0	28.0
55872	19.0	18.0
256933	2.0	0.0
540	563.0	14.0
55871	972.0	562.0
55870	9421.0	975.0
541	4.0	8.0
542	0.0	0.0
55876	899.0	421.0
543	0.0	0.0
79820	64.0	50.0
544	0.0	0.0
79823	740.0	301.0
545	2450.0	304.0
546	7855.0	1578.0
79822	1627.0	32.0
79825	316.0	125.0
547	483.0	1.0
7503	28713.0	163.0
100505616	262.0	38.0
55879	5.0	6.0
549	1944.0	593.0
79827	555.0	55.0
7504	483.0	45.0
79829	3718.0	531.0
7507	2628.0	1449.0
79828	768.0	163.0
641700	449.0	614.0
7508	6179.0	1536.0
100505619	0.0	0.0
101927150	5.0	7.0
653707	0.0	0.0
101927152	2.0	0.0
101927155	660.0	589.0
7520	19742.0	9503.0
92822	1533.0	409.0
80835	19.0	7.0
101927158	12.0	30.0
80834	0.0	0.0
80833	2026.0	706.0
339742	3.0	0.0
653702	525.0	1727.0
339745	2344.0	335.0
550	9998.0	7946.0
79850	755.0	606.0
551	0.0	0.0
339736	2.0	0.0
79852	37.0	103.0
552	2581.0	35.0
256987	2731.0	815.0
553	24.0	3.0
554	132.0	150.0
79854	78.0	7.0
79853	18.0	0.0
55885	8151.0	11358.0
79856	3284.0	17291.0
55884	4721.0	1704.0
100652885	3.0	0.0
7514	13472.0	3476.0
79858	2306.0	395.0
558	2592.0	1981.0
92815	53.0	79.0
7516	37.0	16.0
55889	1.0	0.0
7515	3037.0	1415.0
55888	295.0	78.0
7518	469.0	239.0
7517	592.0	186.0
7532	10010.0	1595.0
100422821	1.0	0.0
7531	42629.0	23836.0
7534	46985.0	14726.0
100422823	0.0	0.0
7533	6813.0	3443.0
101927167	66.0	9.0
100422824	1.0	0.0
65217	14.0	2.0
80824	5344.0	860.0
100422826	0.0	0.0
340719	1192.0	1743.0
80823	1096.0	164.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	9686.0	8232.0
80829	4690.0	1471.0
100422829	0.0	0.0
144097	1844.0	407.0
55894	0.0	0.0
55893	5832.0	2564.0
55892	1347.0	336.0
563	85.0	0.0
79841	242.0	17.0
55891	9.0	0.0
79840	32.0	2.0
80832	321.0	209.0
79843	43.0	12.0
55898	5754.0	4629.0
80831	3.0	0.0
55897	146.0	507.0
566	46.0	8.0
79842	312.0	501.0
79845	728.0	117.0
567	175680.0	117733.0
80830	3029.0	1836.0
79844	265.0	5.0
79847	1142.0	441.0
7525	4559.0	722.0
79846	1271.0	151.0
79849	18.0	3.0
79848	1694.0	151.0
7526	9.0	9.0
7529	27182.0	13659.0
7528	11300.0	4301.0
101927171	14.0	0.0
92806	404.0	45.0
65220	3313.0	883.0
92840	1062.0	1144.0
7541	1875.0	537.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	3515.0	474.0
7542	882.0	281.0
101927176	0.0	0.0
100422833	2.0	0.0
7545	3.0	0.0
100422834	0.0	0.0
7544	0.0	0.0
100422835	0.0	0.0
102723647	18.0	7.0
653720	546.0	7.0
100422837	0.0	0.0
80856	2113.0	336.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	36.0	0.0
79870	311.0	89.0
571	4017.0	609.0
572	3896.0	6743.0
79872	1857.0	569.0
573	5598.0	8155.0
79871	2384.0	377.0
79874	1890.0	2764.0
102723641	43.0	0.0
575	130.0	6.0
79873	667.0	1421.0
79876	3627.0	1177.0
576	898.0	621.0
340706	154.0	34.0
577	157.0	23.0
79875	5496.0	1119.0
80864	231.0	12.0
578	603.0	434.0
80863	504.0	200.0
579	77.0	2.0
79877	4550.0	1561.0
80862	908.0	51.0
7536	32438.0	7121.0
79879	291.0	403.0
7535	563.0	238.0
7538	55944.0	2981.0
7539	247.0	135.0
7552	1357.0	79.0
101927186	1.0	0.0
100422841	0.0	0.0
7551	2355.0	1644.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	492.0	141.0
7553	1386.0	681.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	2676.0	307.0
7555	28375.0	14387.0
100422846	2.0	0.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	613.0	64.0
581	2589.0	4628.0
582	385.0	97.0
583	4966.0	1433.0
79861	1.0	0.0
79863	1228.0	865.0
585	2829.0	521.0
100652899	0.0	3.0
586	294.0	473.0
79862	246.0	41.0
102723631	0.0	0.0
587	2876.0	1763.0
79865	24.0	5.0
80854	2934.0	393.0
80853	2188.0	165.0
79864	1050.0	169.0
80852	79.0	9.0
79867	3256.0	850.0
254312	1.0	0.0
79866	268.0	32.0
80851	2309.0	1160.0
79869	10122.0	1597.0
7547	0.0	0.0
7546	3.0	0.0
79868	3997.0	762.0
7549	460.0	173.0
256979	4.0	0.0
101927193	2.0	0.0
7561	922.0	287.0
7562	870.0	77.0
7565	498.0	79.0
101927111	260.0	30.0
7564	763.0	533.0
7567	469.0	292.0
7566	591.0	338.0
101927112	0.0	0.0
101927117	60.0	18.0
590	64.0	1.0
339822	3.0	0.0
593	715.0	23.0
594	2341.0	444.0
595	9941.0	24726.0
596	10207.0	563.0
597	144.0	100.0
598	4319.0	5754.0
599	7063.0	855.0
7559	1757.0	475.0
7572	7921.0	2309.0
7571	168.0	1.0
7574	1212.0	278.0
101929780	433.0	9.0
7576	1273.0	119.0
7577	0.0	0.0
101927126	70.0	0.0
101927125	1.0	13.0
101927129	0.0	0.0
7570	2105.0	509.0
339804	317.0	149.0
7569	1109.0	203.0
7568	78.0	40.0
101978719	0.0	3.0
7582	4526.0	698.0
7584	331.0	156.0
7587	3261.0	318.0
7586	4654.0	1609.0
7589	536.0	121.0
101927134	3.0	0.0
7581	3606.0	1105.0
7580	2842.0	3455.0
100652988	102.0	18.0
7579	149.0	33.0
7594	1268.0	303.0
7593	3790.0	1269.0
7596	1239.0	199.0
7597	1502.0	365.0
101927149	0.0	0.0
7592	1003.0	62.0
100652974	0.0	0.0
254359	2057.0	2021.0
100133005	37.0	7.0
101929730	17.0	0.0
101929736	42.0	28.0
55803	284.0	361.0
55802	3852.0	749.0
55801	1.0	0.0
55800	936.0	494.0
55806	805.0	162.0
100420113	0.0	0.0
55805	828.0	151.0
55809	1077.0	71.0
55808	70.0	0.0
100652909	0.0	0.0
101929746	12.0	2.0
101929743	274.0	1.0
100133024	3.0	0.0
55810	2476.0	583.0
55814	5040.0	311.0
55813	4353.0	1099.0
55812	1457.0	538.0
100652918	0.0	0.0
55811	24.0	2.0
55818	7470.0	689.0
55816	866.0	22.0
55815	141.0	26.0
55819	5104.0	3563.0
254394	1239.0	242.0
100419149	0.0	0.0
100133036	15.0	0.0
55821	0.0	4.0
101930749	0.0	0.0
100133037	1.0	2.0
100133038	16.0	4.0
55825	1898.0	349.0
101930745	0.0	0.0
55824	867.0	195.0
101930746	0.0	0.0
55823	4693.0	1459.0
101930747	0.0	0.0
55829	5442.0	2433.0
55827	5696.0	1885.0
101930744	0.0	0.0
100420143	0.0	0.0
101929760	7.0	6.0
101927102	10.0	0.0
101927101	1.0	0.0
101929768	32.0	15.0
101929765	13.0	4.0
100133040	0.0	0.0
100419158	6.0	1.0
101929769	7.0	24.0
100133044	2.0	1.0
55832	9046.0	3729.0
254398	0.0	0.0
55831	5958.0	6054.0
55830	6475.0	3054.0
55835	3823.0	55.0
100652939	6109.0	47.0
100420149	0.0	0.0
55833	3553.0	374.0
55839	392.0	61.0
55837	3774.0	1911.0
90167	2.0	0.0
677679	0.0	0.0
90161	87.0	633.0
134637	608.0	112.0
388701	14.0	5.0
100420159	65.0	0.0
100420158	10.0	0.0
388707	54.0	36.0
100420155	1.0	0.0
677681	1.0	0.0
100419178	0.0	0.0
43847	21.0	3.0
101929701	0.0	0.0
43849	2.0	63.0
28227	1059.0	958.0
122631	0.0	0.0
90187	25.0	22.0
100419187	1.0	0.0
100419185	12.0	1.0
101929716	5.0	0.0
122622	1188.0	776.0
388722	134.0	77.0
100420178	0.0	0.0
132001	712.0	333.0
388714	1.0	2.0
122618	202.0	524.0
388719	3.0	0.0
122616	3071.0	2314.0
100420190	0.0	0.0
100037280	18.0	0.0
388743	38.0	108.0
768097	11.0	4.0
768096	46.0	27.0
90199	11.0	1.0
90193	19.0	45.0
90196	4997.0	2258.0
100505591	2.0	0.0
100505592	4.0	16.0
388730	157.0	123.0
768086	37.0	0.0
119032	7749.0	2312.0
122665	0.0	0.0
388762	0.0	0.0
122664	5.0	0.0
388761	0.0	0.0
104413892	3.0	1.0
104413890	1.0	0.0
104413891	26.0	11.0
388753	1020.0	872.0
122651	0.0	0.0
119016	184.0	26.0
388759	113.0	40.0
90321	1420.0	856.0
90324	3556.0	1691.0
100270916	0.0	0.0
100270917	0.0	1.0
100270918	2.0	0.0
100270919	0.0	1.0
100270912	0.0	1.0
124790	367.0	151.0
100270913	0.0	0.0
100270914	0.0	0.0
100270915	0.0	0.0
388428	2.0	0.0
100270920	3.0	10.0
641638	3679.0	5586.0
401967	2.0	0.0
100270921	1.0	9.0
100270922	0.0	0.0
148753	293.0	1.0
148756	0.0	0.0
92979	2056.0	1553.0
90316	0.0	0.0
340485	128.0	12.0
134121	254.0	42.0
90317	589.0	170.0
653619	0.0	0.0
161725	294.0	33.0
340481	2758.0	450.0
100270909	0.0	0.0
92973	289.0	60.0
90313	2901.0	3088.0
100270905	1.0	4.0
124783	111.0	8.0
100270906	0.0	0.0
401960	2.0	1.0
100270907	1.0	1.0
100270908	0.0	0.0
146110	10.0	35.0
100270903	0.0	0.0
641649	546.0	1124.0
124773	3.0	3.0
641648	0.0	0.0
388419	41.0	0.0
401959	0.0	0.0
158104	7.0	41.0
90342	145.0	28.0
161753	390.0	27.0
339483	1249.0	455.0
653643	0.0	0.0
339487	1441.0	1518.0
339488	51.0	10.0
653645	0.0	0.0
28396	52.0	5.0
28394	3139.0	239.0
401944	179.0	45.0
28395	773.0	36.0
653650	45.0	2.0
90338	3650.0	825.0
92999	4030.0	456.0
641654	0.0	0.0
28392	2689.0	361.0
28393	70.0	7.0
28391	382.0	21.0
653639	1.0	1.0
90332	1616.0	1080.0
134145	1361.0	395.0
161742	5038.0	2115.0
90333	1528.0	115.0
340460	0.0	0.0
134147	3069.0	391.0
339476	0.0	0.0
653635	97.0	105.0
339479	134.0	5.0
401934	6.0	13.0
124751	63.0	1.0
148789	907.0	21.0
653641	0.0	0.0
90326	986.0	1704.0
90362	1952.0	2352.0
100505761	2610.0	9302.0
100505767	36.0	0.0
388474	27.0	47.0
148713	60.0	4.0
28374	0.0	0.0
28373	0.0	0.0
28378	11.0	2.0
388468	1.0	0.0
28376	0.0	0.0
28377	0.0	0.0
