id	4bc9290d-823f-4c98-8cca-f683588cbd49	1590bb02-832b-4594-a1a8-ffc0dc3b0c96
106481340	0.0	1.0
85458	1614.0	739.0
106481345	0.0	0.0
85459	989.0	1281.0
106481346	0.0	0.0
85456	6152.0	33867.0
442910	0.0	1.0
106481343	0.0	0.0
85457	2432.0	1665.0
442911	0.0	0.0
106481344	0.0	0.0
442912	2.0	1.0
85455	220.0	268.0
442913	0.0	0.0
85452	299.0	8.0
442914	0.0	0.0
50	4640.0	5381.0
85453	1233.0	1287.0
442915	0.0	0.0
85450	2656.0	2788.0
51	4209.0	3119.0
442916	0.0	0.0
85451	2609.0	2043.0
52	4112.0	1994.0
442917	0.0	0.0
53	3505.0	3537.0
442918	0.0	0.0
54	22225.0	6348.0
442919	0.0	0.0
55	380.0	592.0
442909	2.0	0.0
56	2.0	23.0
58	5.0	12.0
59	10030.0	8043.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	15.0	1.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	456.0	94.0
106481350	1.0	0.0
106481351	2.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	12.0	3.0
106481354	2.0	0.0
85446	258.0	188.0
442900	1.0	0.0
106481355	0.0	0.0
85443	28.0	6.0
442901	0.0	0.0
85444	1050.0	1382.0
442902	0.0	0.0
60	334860.0	291710.0
85441	3325.0	4531.0
442903	10.0	5.0
85442	592.0	56.0
442904	0.0	0.0
442905	0.0	0.0
62	15.0	12.0
85440	1681.0	1896.0
442907	4.0	6.0
442908	0.0	0.0
66	1.0	0.0
67	3.0	3.0
68	3.0	4.0
344595	323.0	407.0
69	2.0	5.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	8.0	3.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	428.0	79.0
106481321	0.0	0.0
85479	244.0	44.0
106481322	0.0	0.0
85476	2599.0	6940.0
85477	980.0	1545.0
70	11.0	4.0
85474	38.0	55.0
71	146699.0	289397.0
72	1240.0	392.0
73	9.0	47.0
74	1.0	0.0
75	10.0	28.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4543.0	3269.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	2.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	3.0	0.0
85465	1714.0	3641.0
81	24145.0	50035.0
85463	893.0	3990.0
82	3.0	4.0
85464	6431.0	3729.0
83	8.0	10.0
85461	3312.0	6398.0
85462	2248.0	2537.0
86	2435.0	5671.0
87	11250.0	17079.0
85460	1661.0	2322.0
88	157.0	3.0
89	14.0	4.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1988.0	3893.0
106481300	0.0	0.0
91	2001.0	3961.0
92	656.0	1861.0
93	693.0	576.0
94	8026.0	1124.0
95	146.0	546.0
97	421.0	533.0
98	673.0	305.0
344561	0.0	0.0
728661	5127.0	4451.0
728664	1.0	1.0
106481305	0.0	0.0
261734	1015.0	1351.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	15.0	20.0
106481309	10.0	1.0
246119	0.0	0.0
106481307	1.0	0.0
261735	0.0	2.0
106481308	0.0	0.0
3804	18.0	6.0
3805	19.0	81.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	2.0	0.0
106481310	15.0	6.0
3809	69.0	17.0
246123	0.0	0.0
106481311	0.0	0.0
344558	730.0	169.0
3800	221.0	33.0
3801	2628.0	4952.0
3802	33.0	1.0
728695	0.0	5.0
285735	12.0	0.0
261726	2556.0	5738.0
728698	8.0	6.0
3814	4.0	5.0
3815	2405.0	892.0
3816	173.0	25.0
261729	687.0	1204.0
3817	8.0	23.0
3818	90.0	4.0
222166	2936.0	525.0
3811	42.0	7.0
3812	12.0	3.0
285740	3.0	2.0
285741	23.0	9.0
728689	16.0	14.0
3827	4.0	1.0
246100	0.0	0.0
3820	713.0	152.0
3821	55.0	44.0
3822	18.0	44.0
3823	3.0	10.0
3824	824.0	248.0
645402	0.0	0.0
403313	859.0	468.0
403314	168.0	2.0
728637	1.0	0.0
728638	12.0	13.0
728633	0.0	0.0
728632	25.0	19.0
728635	27.0	4.0
3836	2766.0	5472.0
222183	51.0	661.0
3837	12755.0	20504.0
3838	3126.0	10136.0
3839	3591.0	4201.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2553.0	2148.0
3832	1075.0	3821.0
3833	892.0	1461.0
3834	18.0	3.0
3835	2090.0	2869.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	363.0	98.0
3848	12.0	5.0
3849	58.0	1.0
222171	323.0	289.0
728619	9.0	7.0
3840	5086.0	9121.0
3841	1453.0	241.0
3842	8150.0	5228.0
3843	8258.0	11480.0
3844	0.0	0.0
3845	3181.0	4583.0
3846	10.0	16.0
645423	0.0	0.0
3860	122.0	14497.0
246126	0.0	0.0
728658	905.0	407.0
728655	3.0	4.0
728657	2.0	6.0
728656	0.0	0.0
3858	1126.0	4234.0
3859	1.0	26.0
246135	5.0	1.0
3850	0.0	7.0
3851	1451.0	46.0
3852	993.0	187842.0
645414	1.0	0.0
3853	178.0	171583.0
3854	19.0	6979.0
3855	9676.0	53574.0
3856	9335.0	20775.0
3857	0.0	9.0
728640	0.0	2.0
645431	69.0	10.0
728642	514.0	415.0
728641	26.0	123.0
645434	10.0	2.0
645432	109.0	13.0
285704	589.0	482.0
728643	16.0	79.0
222194	2908.0	2537.0
285708	0.0	110.0
1204	0.0	0.0
1203	1315.0	891.0
1201	1488.0	1304.0
1200	20216.0	12949.0
3861	18.0	4307.0
645426	28.0	3.0
645425	1.0	0.0
1209	7398.0	9865.0
3866	348.0	10349.0
1208	0.0	0.0
1207	3697.0	7773.0
3868	71.0	71624.0
285311	0.0	0.0
3880	8627.0	126900.0
3881	7.0	83.0
285313	2180.0	67.0
100128537	2370.0	594.0
3882	0.0	17.0
100128536	1.0	0.0
285314	2.0	6.0
285315	322.0	177.0
1215	187.0	2.0
100141515	54.0	45.0
1213	22156.0	35607.0
1212	2558.0	3136.0
1211	5837.0	3324.0
3872	241.0	81383.0
3875	6124.0	8732.0
3876	2.0	3.0
3879	1.0	1.0
3890	1.0	1.0
3891	7.0	3.0
3892	53.0	358.0
100128525	7.0	1.0
285326	0.0	0.0
1230	2336.0	611.0
285329	10.0	54.0
440097	2.0	0.0
440093	15.0	17.0
3883	0.0	3.0
3884	0.0	8.0
3885	0.0	14.0
3886	0.0	0.0
100128521	1.0	0.0
3887	9.0	100.0
3888	1.0	1.0
100631239	0.0	0.0
3889	1.0	28.0
100128516	47.0	1.0
285331	1162.0	307.0
100128512	0.0	0.0
285335	42.0	41.0
100128514	0.0	0.0
1241	764.0	2657.0
1240	2527.0	572.0
1238	145.0	45.0
1237	110.0	21.0
1236	5758.0	185.0
1235	275.0	8.0
1234	1123.0	461.0
1233	817.0	80.0
1232	22.0	12.0
3895	13919.0	28142.0
100128511	12.0	19.0
100631247	0.0	1.0
3897	417.0	28.0
100631248	0.0	0.0
3898	1526.0	17442.0
100631249	0.0	0.0
3899	3292.0	38.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1535.0	1074.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	299.0	106.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	220.0	33.0
574501	2.0	1.0
574502	0.0	0.0
1244	118.0	63.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	2.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1079.0	377.0
1263	996.0	670.0
1262	195.0	10.0
116966	510.0	13.0
100887755	3.0	0.0
1261	25.0	0.0
100887754	1.0	0.0
1260	0.0	0.0
116969	37.0	2.0
1259	33.0	116.0
1258	42.0	131.0
440061	0.0	0.0
100887750	95.0	53.0
100887746	1.0	0.0
100887744	3.0	8.0
1272	900.0	1926.0
1271	94.0	1.0
100887749	11.0	6.0
1270	36.0	40.0
100887748	1.0	0.0
440044	48.0	249.0
1269	1791.0	4.0
440051	0.0	0.0
1268	1803.0	154.0
440050	0.0	4.0
1267	4658.0	7829.0
1266	9173.0	4988.0
100887740	0.0	0.0
1265	15396.0	10638.0
1286	3180.0	327.0
1285	3226.0	137.0
1284	14638.0	19556.0
1282	9848.0	16646.0
1281	20073.0	96567.0
1280	20.0	3.0
440078	126.0	75.0
440077	6.0	0.0
440087	88.0	10.0
1278	21292.0	64414.0
1277	14731.0	96187.0
440081	142.0	341.0
116938	0.0	0.0
1297	18.0	0.0
116931	144.0	84.0
1296	1300.0	622.0
1295	3861.0	3785.0
116933	2.0	0.0
1294	256.0	16662.0
1293	14433.0	23467.0
116935	33.0	28.0
1292	15741.0	8356.0
440068	23.0	195.0
1291	11318.0	4311.0
116937	12.0	21.0
440067	50.0	103.0
1290	1959.0	20072.0
440073	1534.0	68.0
440072	3.0	1.0
1289	2611.0	13746.0
1288	86.0	1930.0
1287	899.0	27261.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	5501.0	867.0
440021	0.0	0.0
442673	8.0	12.0
10018	2670.0	8908.0
126328	1670.0	959.0
442676	0.0	0.0
126326	515.0	97.0
1299	92.0	418.0
1298	745.0	366.0
10011	1798.0	1301.0
10010	3993.0	2295.0
10013	3438.0	2364.0
128989	1982.0	1133.0
10015	11879.0	6865.0
10014	4412.0	3160.0
10017	8.0	342.0
10016	4351.0	14231.0
10020	1783.0	686.0
114335	0.0	0.0
114336	0.0	0.0
126321	2471.0	2336.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	0.0
10021	20.0	0.0
10024	283.0	1097.0
128977	2215.0	1173.0
103021165	1.0	1.0
10023	571.0	370.0
103021164	5.0	2.0
10026	2571.0	969.0
10025	3097.0	2147.0
116986	1533.0	207.0
116985	13756.0	10265.0
116988	4245.0	7484.0
116987	1477.0	2193.0
114327	2085.0	483.0
440043	0.0	0.0
126308	7902.0	3004.0
440041	0.0	0.0
126306	254.0	53.0
151306	174.0	21.0
100128590	19.0	11.0
100128596	0.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	2.0	2.0
440027	8.0	11.0
440026	3351.0	3514.0
440023	0.0	0.0
10008	1901.0	567.0
10007	2873.0	3073.0
10009	3018.0	3331.0
116984	3474.0	10684.0
116983	1715.0	3300.0
151313	344.0	363.0
10000	2666.0	488.0
128954	0.0	0.0
10002	11.0	0.0
10001	1251.0	1754.0
10004	455.0	78.0
10003	177.0	46.0
10006	5934.0	7890.0
10005	1171.0	767.0
126370	0.0	0.0
285352	100.0	29.0
100128579	0.0	0.0
285359	122.0	19.0
126375	621.0	306.0
126374	821.0	151.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2313.0	1932.0
285367	1293.0	688.0
285368	238.0	145.0
100128569	209.0	166.0
126364	1417.0	289.0
100128560	3.0	3.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	3.0
344191	0.0	0.0
126353	1184.0	2839.0
751071	221.0	287.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	5.0	44.0
106481282	0.0	0.0
285381	2138.0	666.0
106481283	0.0	0.0
285382	172.0	42.0
106481280	0.0	0.0
165918	1592.0	5505.0
106481281	0.0	6.0
165904	1.0	74.0
285386	381.0	84.0
138307	2.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	12.0	1.0
106481290	0.0	2.0
100128541	3.0	0.0
138311	574.0	194.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	43.0
126299	1027.0	992.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1266.0	1666.0
728710	0.0	1.0
126295	245.0	260.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	1.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	6.0	10.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	530.0	1541.0
645318	0.0	0.0
645317	20.0	23.0
151242	105.0	358.0
106481260	0.0	0.0
106481261	1.0	2.0
647979	17782.0	21734.0
100287908	0.0	0.0
645332	187.0	255.0
126282	2137.0	1092.0
100287902	9.0	16.0
163227	650.0	453.0
100287900	0.0	0.0
163223	12.0	3.0
106481275	0.0	2.0
106481276	3.0	0.0
106481273	2.0	1.0
106481274	1.0	2.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	457.0	3.0
106481278	0.0	0.0
645328	1.0	0.0
151254	41.0	12.0
645326	3.0	3.0
106481271	1.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	10.0	1197.0
163259	322.0	657.0
645345	138.0	231.0
200403	794.0	8.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	471.0	45.0
106481237	1.0	0.0
106481238	2.0	2.0
728737	2.0	4.0
728732	0.0	4.0
728734	5.0	9.0
126272	146.0	30.0
106481242	0.0	0.0
107133511	2.0	0.0
114294	2029.0	1382.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	2.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	8.0	31.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	6.0	7.0
728723	116.0	16.0
106481253	0.0	0.0
107133522	4.0	6.0
106481254	1.0	0.0
107133524	7.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	226.0	30.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	6.0	7.0
645348	0.0	0.0
106481250	0.0	0.0
645369	152.0	11.0
645368	0.0	0.0
645367	3.0	0.0
106481217	0.0	0.0
200424	2369.0	8647.0
106481218	4.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	7.0	4.0
645360	1.0	0.0
106481219	0.0	0.0
106481220	2.0	3.0
106481221	0.0	76.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	1.0
645359	0.0	0.0
138240	2.0	0.0
138241	611.0	896.0
106481228	0.0	1.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	4.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	122.0	1.0
645387	254.0	161.0
645382	0.0	0.0
645381	20.0	60.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	3.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	5.0	2.0
106481207	9.0	4.0
106481204	0.0	0.0
106481205	2.0	0.0
106481208	7.0	7.0
106481209	0.0	0.0
3902	292.0	381.0
3903	7181.0	938.0
106481210	0.0	0.0
3904	91.0	11.0
3906	0.0	1.0
106481213	2.0	0.0
106481214	0.0	0.0
3908	2229.0	862.0
106481211	0.0	0.0
3909	5473.0	20238.0
106481212	0.0	0.0
684959	0.0	0.0
151234	10.0	0.0
151230	556.0	1355.0
728798	7.0	0.0
3913	11393.0	3838.0
3914	4830.0	89268.0
3915	8067.0	49970.0
3916	24169.0	27601.0
3918	5231.0	59592.0
3910	5285.0	2174.0
3911	7894.0	43199.0
3912	7883.0	14480.0
728782	28.0	17.0
728780	113.0	7.0
3924	8.0	5.0
3925	6520.0	14798.0
3927	17060.0	19914.0
3929	41.0	7.0
3920	11549.0	11877.0
3921	37216.0	16751.0
3923	1.0	6.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	61902.0	4792.0
3937	5653.0	1398.0
3938	10.0	3.0
3939	17538.0	87589.0
3930	5849.0	5066.0
100873179	0.0	0.0
3931	509.0	314.0
3932	4764.0	521.0
3933	2.0	1.0
3934	1784.0	9479.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	3.0
3947	1.0	4.0
3948	1.0	1.0
3949	9322.0	8852.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	18765.0	28113.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	18.0	3.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	6.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	663.0	69.0
3958	23941.0	5310.0
3959	25409.0	70555.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	842.0	136.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	587.0	245.0
3952	1.0	33.0
3953	4352.0	988.0
3954	2463.0	8061.0
3955	2558.0	306.0
3956	10896.0	4297.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	10.0	6.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	2.0	0.0
728747	5.0	0.0
728746	0.0	0.0
728748	2.0	4.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	421.0	84.0
1303	3426.0	6410.0
107133502	0.0	0.0
1302	72.0	24.0
1301	9.0	2527.0
1300	57.0	929.0
3960	171.0	47.0
3963	10.0	3137.0
3964	4232.0	4607.0
1308	182.0	50453.0
3965	7965.0	2506.0
1307	1246.0	2981.0
151295	75.0	88.0
1306	2079.0	1874.0
100189589	10.0	8.0
728774	1.0	0.0
728773	0.0	0.0
3980	1504.0	2801.0
100287932	1607.0	3759.0
3981	1524.0	777.0
728776	27.0	30.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	10631.0	12752.0
1315	8385.0	9656.0
1314	13020.0	25121.0
1312	6827.0	7715.0
1311	146.0	2045.0
100329135	4.0	0.0
1310	498.0	2.0
574537	0.0	0.0
3972	7.0	6.0
3973	1.0	0.0
3975	0.0	1.0
3976	369.0	880.0
3977	10564.0	1160.0
1318	326.0	69.0
3978	2018.0	3206.0
1317	3875.0	2484.0
728763	196.0	4.0
3990	91.0	17.0
645313	3.0	4.0
3991	531.0	461.0
645312	0.0	0.0
3992	4318.0	6483.0
645311	3.0	0.0
728769	454.0	152.0
1330	0.0	0.0
1327	14644.0	13957.0
1326	2095.0	878.0
1325	9.0	9.0
3982	9.0	0.0
3983	12155.0	20273.0
3984	3723.0	5124.0
3985	4045.0	12055.0
3987	4588.0	5532.0
3988	23458.0	7174.0
1329	2985.0	3717.0
116809	0.0	0.0
100128416	15.0	4.0
1340	5523.0	6930.0
1337	3368.0	3472.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	4363.0	2148.0
100128410	0.0	2.0
3995	2525.0	737.0
100128412	0.0	0.0
3996	1876.0	21691.0
3998	7647.0	9596.0
1339	1.0	0.0
285440	2623.0	781.0
285441	52.0	2.0
1352	822.0	756.0
1351	4322.0	6501.0
1350	11180.0	6369.0
1349	3682.0	3156.0
1348	1.0	0.0
1347	4264.0	3300.0
1346	808.0	127.0
1345	3950.0	4544.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	23.0	5.0
1363	5421.0	10674.0
1362	6366.0	12936.0
1361	399.0	1.0
1360	14.0	1.0
1359	4551.0	1067.0
1358	12.0	4.0
1357	3.0	0.0
1356	3830.0	3036.0
1355	2854.0	3776.0
1353	2568.0	1334.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	1.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	226.0	177.0
285464	667.0	805.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6809.0	5677.0
1373	93.0	49.0
1371	1384.0	5275.0
1370	2.0	2.0
1369	0.0	0.0
1368	9605.0	1204.0
100873209	0.0	1.0
1366	2943.0	8636.0
1365	515.0	34.0
1364	5320.0	7759.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	3.0	2.0
100873201	1.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	14.0	0.0
100873205	0.0	1.0
102800316	5.0	0.0
102800314	2.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4547.0	3380.0
116843	1105.0	626.0
1384	1709.0	2247.0
116842	158.0	43.0
1382	132.0	17704.0
116844	1043.0	2228.0
1381	1.0	2.0
1380	23256.0	10.0
440176	0.0	1.0
440184	3.0	0.0
1379	119.0	3.0
1378	3496.0	157.0
1376	1488.0	2277.0
1375	107.0	214.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	2.0
100873236	0.0	0.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	12.0	304.0
100873239	2.0	1.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	1.0	2.0
100873220	0.0	0.0
128820	0.0	0.0
116832	271.0	917.0
1396	757.0	118.0
1395	13.0	3.0
1394	1.0	0.0
1393	55.0	3.0
1392	0.0	0.0
285407	8.0	33.0
116835	1172.0	130.0
1390	917.0	998.0
1389	6327.0	2432.0
1388	7020.0	8643.0
1387	8032.0	9278.0
116841	1457.0	2109.0
1386	3370.0	3048.0
116840	2473.0	1456.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	2.0	0.0
100873250	0.0	0.0
116828	285.0	74.0
100873255	1.0	0.0
100873254	4.0	4.0
100873253	0.0	0.0
285412	3.0	0.0
100873252	0.0	0.0
100287898	75.0	34.0
100287895	1.0	0.0
285419	45.0	11.0
1399	6145.0	11621.0
1398	4831.0	4568.0
1397	5524.0	738.0
100873259	1.0	4.0
100873258	3.0	1.0
100873257	2.0	2.0
100873256	0.0	0.0
100873240	2.0	6.0
100873244	0.0	0.0
100873243	0.0	1.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	220.0	171.0
285429	60.0	41.0
100287880	0.0	0.0
440193	6072.0	3889.0
100873248	0.0	0.0
100873247	10.0	3.0
100873246	0.0	0.0
100873245	2.0	4.0
100873249	0.0	0.0
128872	0.0	2.0
10130	9984.0	18937.0
153830	12050.0	9115.0
645280	2.0	0.0
440138	577.0	697.0
440132	1.0	0.0
440142	4.0	0.0
10139	2077.0	2295.0
126208	1194.0	2107.0
126206	0.0	0.0
126205	0.0	1.0
107133497	2.0	0.0
126204	0.0	1.0
107133499	0.0	0.0
128866	7236.0	10263.0
10131	1997.0	4681.0
10134	10483.0	18286.0
107133494	0.0	0.0
10133	6300.0	3763.0
128869	1085.0	1852.0
10136	0.0	0.0
10135	5893.0	12824.0
100128493	0.0	0.0
103021294	16.0	25.0
10138	1076.0	803.0
100128496	1.0	0.0
10137	5162.0	6412.0
128861	0.0	0.0
128862	2.0	0.0
10141	1.0	8.0
10140	3101.0	4544.0
128864	9.0	16.0
440125	0.0	1.0
440131	7.0	0.0
10143	1.0	0.0
128854	271.0	341.0
10142	6155.0	5993.0
10144	2098.0	4100.0
10147	4408.0	3251.0
100128483	0.0	0.0
10146	10756.0	9872.0
128859	0.0	0.0
10149	1091.0	28.0
10148	457.0	47.0
128853	29.0	6.0
440159	0.0	0.0
10117	77.0	6.0
440163	2.0	1.0
10110	74.0	29.0
10112	507.0	1823.0
10111	4072.0	3746.0
10114	8105.0	7576.0
10113	3288.0	3561.0
128848	0.0	0.0
10116	4426.0	12426.0
165829	17.0	35.0
100128469	21.0	3.0
153842	7.0	3.0
440145	1285.0	2113.0
10129	2861.0	689.0
440153	0.0	0.0
10128	6399.0	8386.0
100033799	0.0	0.0
107133486	8.0	2.0
10121	7479.0	5818.0
100128465	0.0	0.0
10120	4574.0	5094.0
10123	4394.0	3168.0
138234	0.0	1.0
10125	2312.0	855.0
10124	1246.0	3156.0
10127	1775.0	2169.0
10126	1109.0	2039.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	5.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	60.0	47.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	2.0
106481184	0.0	0.0
106481181	2.0	2.0
106481182	0.0	0.0
285489	316.0	70.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	6.0	6.0
10107	1.0	0.0
10106	18148.0	15089.0
106481199	0.0	0.0
10109	26029.0	19535.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	7.0	0.0
106481190	0.0	0.0
106481191	1.0	0.0
10101	2148.0	3669.0
10100	381.0	263.0
10103	5103.0	9839.0
106481194	0.0	0.0
10102	937.0	1364.0
106481195	0.0	0.0
10105	2562.0	4163.0
285492	0.0	0.0
106481192	1.0	0.0
106481193	0.0	0.0
285498	154.0	99.0
440119	183.0	2162.0
126235	0.0	0.0
126231	235.0	198.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	2.0
442775	64.0	128.0
106481164	2.0	0.0
106481169	0.0	0.0
442777	21.0	43.0
106481167	2.0	3.0
106481168	0.0	0.0
106481161	0.0	2.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	0.0	0.0
440107	213.0	71.0
440104	1121.0	1607.0
106481176	2.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	5.0	1.0
106481179	1.0	1.0
128876	3.0	604.0
100128420	158.0	17.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	6.0	1.0
10090	1303.0	408.0
10093	7909.0	4078.0
10092	18291.0	21600.0
10095	18018.0	9109.0
645204	3.0	0.0
10094	17472.0	9597.0
645203	0.0	0.0
10097	28125.0	27588.0
10096	22515.0	20509.0
645201	1.0	0.0
163115	185.0	8.0
200504	1877.0	6.0
106481138	0.0	0.0
106481139	2.0	1.0
728833	23.0	94.0
106481143	0.0	0.0
114194	0.0	0.0
138162	330.0	214.0
106481144	0.0	0.0
114195	38.0	4.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	50.0	8.0
106481145	0.0	0.0
151126	3151.0	53.0
106481146	0.0	0.0
10099	18192.0	10489.0
10098	1171.0	1427.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	0.0
645212	590.0	297.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	34.0	1.0
106481152	1.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	1.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	32.0	59.0
106481156	0.0	0.0
114189	2.0	0.0
106481157	0.0	0.0
