id	84f524b2-4e5b-46bf-aa8a-81779ab29f90	48a39e37-0380-4465-8311-6c5c6aff522a
106481340	0.0	0.0
85458	2991.0	1269.0
106481345	0.0	0.0
85459	584.0	651.0
106481346	1.0	0.0
85456	28164.0	29220.0
442910	0.0	0.0
106481343	0.0	0.0
85457	3108.0	1274.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	118.0	1379.0
442913	0.0	0.0
85452	284.0	7.0
442914	0.0	0.0
50	10011.0	6738.0
85453	2486.0	4338.0
442915	0.0	0.0
85450	14429.0	11275.0
51	8280.0	5501.0
442916	0.0	0.0
85451	2748.0	1661.0
52	5391.0	3931.0
442917	0.0	0.0
53	4651.0	6626.0
442918	0.0	0.0
54	29713.0	8160.0
442919	0.0	0.0
55	1009.0	184.0
442909	1.0	0.0
56	3.0	8.0
58	18.0	19.0
59	16925.0	35371.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	46.0	7.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	358.0	810.0
106481350	0.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	11.0
106481354	1.0	3.0
85446	307.0	230.0
442900	0.0	0.0
106481355	1.0	0.0
85443	15.0	110.0
442901	0.0	0.0
85444	1588.0	1038.0
442902	0.0	0.0
60	655709.0	449206.0
85441	8094.0	4419.0
442903	17.0	1.0
85442	2088.0	144.0
442904	0.0	0.0
442905	0.0	0.0
62	40.0	34.0
85440	2750.0	3814.0
442907	5.0	0.0
442908	0.0	1.0
66	1.0	0.0
67	15.0	8.0
68	30.0	3.0
344595	672.0	302.0
69	4.0	7.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	3.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	318.0	77.0
106481321	1.0	0.0
85479	221.0	212.0
106481322	0.0	0.0
85476	4201.0	1574.0
85477	1219.0	106.0
70	17.0	8.0
85474	24.0	62.0
71	279708.0	226268.0
72	3880.0	11777.0
73	37.0	29.0
74	1.0	3.0
75	12.0	14.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6180.0	3728.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	1.0	1.0
106481333	1.0	0.0
85465	2433.0	3873.0
81	80691.0	99439.0
85463	2661.0	2012.0
82	6.0	3.0
85464	8657.0	2703.0
83	9.0	0.0
85461	8943.0	4864.0
85462	6504.0	5219.0
86	2460.0	3197.0
87	21538.0	58510.0
85460	1816.0	2154.0
88	564.0	21.0
89	11.0	20.0
728675	0.0	0.0
106481301	0.0	2.0
106481302	0.0	0.0
90	4008.0	5996.0
106481300	0.0	0.0
91	4955.0	2305.0
92	923.0	893.0
93	908.0	450.0
94	19989.0	2323.0
95	204.0	124.0
97	205.0	122.0
98	671.0	298.0
344561	0.0	0.0
728661	5244.0	2738.0
728664	0.0	1.0
106481305	0.0	0.0
261734	2197.0	1203.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	38.0	26.0
106481309	24.0	5.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	71.0	1.0
3805	32.0	11.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	3.0	1.0
106481310	4.0	1.0
3809	52.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1983.0	1538.0
3800	154.0	89.0
3801	5617.0	4224.0
3802	71.0	0.0
728695	0.0	5.0
285735	0.0	11.0
261726	2864.0	2431.0
728698	7.0	6.0
3814	18.0	4.0
3815	4921.0	3783.0
3816	28.0	40.0
261729	1517.0	3584.0
3817	0.0	1.0
3818	28.0	7.0
222166	8526.0	686.0
3811	189.0	1.0
3812	23.0	1.0
285740	2.0	1.0
285741	36.0	11.0
728689	17.0	30.0
3827	6.0	1.0
246100	0.0	0.0
3820	667.0	97.0
3821	90.0	8.0
3822	6.0	5.0
3823	2.0	1.0
3824	1309.0	112.0
645402	0.0	0.0
403313	627.0	881.0
403314	119.0	0.0
728637	0.0	1.0
728638	220.0	137.0
728633	0.0	0.0
728632	26.0	24.0
728635	17.0	13.0
3836	4961.0	3291.0
222183	83.0	900.0
3837	16819.0	19969.0
3838	2796.0	7696.0
3839	6653.0	3234.0
728629	1.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	3548.0	1690.0
3832	195.0	1787.0
3833	214.0	1211.0
3834	17.0	9.0
3835	1633.0	2786.0
728620	2.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	356.0	66.0
3848	296.0	369.0
3849	4.0	102.0
222171	200.0	20.0
728619	20.0	2.0
3840	9565.0	10412.0
3841	873.0	286.0
3842	8007.0	8479.0
3843	11480.0	8101.0
3844	0.0	0.0
3845	4667.0	4983.0
3846	5.0	2.0
645423	0.0	0.0
3860	195.0	684.0
246126	0.0	0.0
728658	639.0	409.0
728655	16.0	2.0
728657	2.0	0.0
728656	2.0	2.0
3858	1007.0	1240.0
3859	2.0	3.0
246135	0.0	1.0
3850	1.0	39.0
3851	5482.0	6.0
3852	364.0	522412.0
645414	0.0	0.0
3853	189.0	141210.0
3854	100.0	71141.0
3855	40935.0	1652.0
3856	60628.0	30177.0
3857	0.0	49.0
728640	3.0	5.0
645431	12.0	74.0
728642	354.0	202.0
728641	16.0	24.0
645434	14.0	0.0
645432	35.0	34.0
285704	1180.0	608.0
728643	64.0	2.0
222194	2638.0	1847.0
285708	0.0	118.0
1204	0.0	0.0
1203	1790.0	715.0
1201	2211.0	1369.0
1200	34577.0	28370.0
3861	163.0	68403.0
645426	22.0	8.0
645425	0.0	0.0
1209	14594.0	13459.0
3866	261.0	125515.0
1208	0.0	2.0
1207	3151.0	4851.0
3868	123.0	52566.0
285311	0.0	1.0
3880	32259.0	8272.0
3881	1.0	398.0
285313	8228.0	185.0
100128537	1361.0	123.0
3882	3.0	7.0
100128536	0.0	0.0
285314	5.0	5.0
285315	441.0	66.0
1215	36.0	4.0
100141515	1.0	29.0
1213	42869.0	33234.0
1212	6559.0	3856.0
1211	8520.0	5193.0
3872	378.0	295451.0
3875	43760.0	10483.0
3876	10.0	5.0
3879	0.0	0.0
3890	0.0	1657.0
3891	0.0	2.0
3892	95.0	37.0
100128525	8.0	4.0
285326	0.0	0.0
1230	3938.0	805.0
285329	24.0	15.0
440097	1.0	0.0
440093	19.0	23.0
3883	1.0	26.0
3884	0.0	99.0
3885	7.0	489.0
3886	0.0	2.0
100128521	0.0	0.0
3887	6.0	49.0
3888	0.0	5.0
100631239	0.0	0.0
3889	2.0	0.0
100128516	142.0	22.0
285331	637.0	339.0
100128512	0.0	0.0
285335	72.0	10.0
100128514	0.0	0.0
1241	1002.0	1161.0
1240	4280.0	1527.0
1238	294.0	79.0
1237	18.0	197.0
1236	520.0	505.0
1235	21.0	33.0
1234	1106.0	686.0
1233	394.0	383.0
1232	43.0	69.0
3895	20651.0	14727.0
100128511	49.0	2.0
100631247	1.0	0.0
3897	273.0	625.0
100631248	0.0	0.0
3898	5868.0	12653.0
100631249	0.0	0.0
3899	4246.0	219.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	2090.0	754.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	211.0	71.0
100631254	3.0	1.0
100128503	0.0	0.0
285349	350.0	119.0
574501	0.0	0.0
574502	0.0	0.0
1244	58.0	62.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	1.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	3683.0	2955.0
1263	4032.0	1641.0
1262	194.0	47.0
116966	365.0	22.0
100887755	0.0	1.0
1261	15.0	2.0
100887754	5.0	0.0
1260	0.0	0.0
116969	106.0	41.0
1259	29.0	71.0
1258	21.0	811.0
440061	0.0	1.0
100887750	53.0	20.0
100887746	0.0	0.0
100887744	3.0	0.0
1272	1707.0	5752.0
1271	681.0	17.0
100887749	32.0	17.0
1270	58.0	45.0
100887748	1.0	0.0
440044	37.0	19.0
1269	25.0	25.0
440051	0.0	0.0
1268	2995.0	42.0
440050	2.0	2.0
1267	5961.0	7655.0
1266	25602.0	20016.0
100887740	0.0	0.0
1265	23392.0	31573.0
1286	5820.0	272.0
1285	5040.0	119.0
1284	65392.0	100202.0
1282	32802.0	87526.0
1281	23348.0	1181061.0
1280	9.0	9.0
440078	154.0	112.0
440077	9.0	1.0
440087	124.0	22.0
1278	71640.0	844153.0
1277	20593.0	1167238.0
440081	38.0	116.0
116938	0.0	0.0
1297	5.0	0.0
116931	86.0	40.0
1296	1596.0	8467.0
1295	14674.0	26780.0
116933	2.0	0.0
1294	268.0	14874.0
1293	41131.0	285229.0
116935	22.0	23.0
1292	50207.0	132400.0
440068	4.0	19.0
1291	31150.0	91824.0
116937	6.0	12.0
440067	3.0	17.0
1290	4473.0	128308.0
440073	950.0	133.0
440072	3.0	2.0
1289	7327.0	125650.0
1288	426.0	1574.0
1287	3544.0	6701.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	7157.0	2968.0
440021	0.0	0.0
442673	1.0	6.0
10018	2201.0	3684.0
126328	2374.0	2141.0
442676	1.0	0.0
126326	1196.0	440.0
1299	32.0	228.0
1298	716.0	1558.0
10011	2459.0	1625.0
10010	3496.0	2345.0
10013	5847.0	3387.0
128989	3013.0	1180.0
10015	17468.0	6741.0
10014	8099.0	2971.0
10017	0.0	28.0
10016	5568.0	5858.0
10020	2789.0	1467.0
114335	0.0	0.0
114336	0.0	0.0
126321	3010.0	3869.0
10029	0.0	0.0
442668	0.0	0.0
10022	2.0	0.0
10021	64.0	8.0
10024	43.0	651.0
128977	2658.0	897.0
103021165	2.0	4.0
10023	799.0	170.0
103021164	4.0	5.0
10026	3053.0	2541.0
10025	7016.0	3335.0
116986	881.0	367.0
116985	21792.0	11620.0
116988	8884.0	8620.0
116987	5517.0	2944.0
114327	1491.0	945.0
440043	0.0	0.0
126308	8991.0	6462.0
440041	0.0	0.0
126306	70.0	231.0
151306	410.0	41.0
100128590	7.0	664.0
100128596	0.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	27.0	7.0
440026	5026.0	1597.0
440023	0.0	0.0
10008	1127.0	608.0
10007	3007.0	3475.0
10009	2698.0	1112.0
116984	6085.0	2806.0
116983	2380.0	2418.0
151313	457.0	558.0
10000	6371.0	4174.0
128954	0.0	0.0
10002	17.0	5.0
10001	1149.0	868.0
10004	653.0	315.0
10003	242.0	33.0
10006	5977.0	4577.0
10005	1619.0	686.0
126370	0.0	0.0
285352	90.0	105.0
100128579	0.0	0.0
285359	62.0	25.0
126375	704.0	304.0
126374	2523.0	790.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3748.0	1804.0
285367	1216.0	849.0
285368	250.0	215.0
100128569	147.0	111.0
126364	2551.0	736.0
100128560	5.0	45.0
285370	1.0	0.0
285375	3.0	0.0
102682016	0.0	0.0
153932	1.0	4.0
344191	1.0	0.0
126353	3381.0	1357.0
751071	174.0	136.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	1.0	0.0
106481288	0.0	0.0
106481289	0.0	1.0
100128553	6.0	2.0
106481282	0.0	0.0
285381	3752.0	1120.0
106481283	0.0	0.0
285382	464.0	164.0
106481280	0.0	0.0
165918	2218.0	1600.0
106481281	0.0	6.0
165904	181.0	544.0
285386	1257.0	207.0
138307	0.0	0.0
106481297	0.0	1.0
106481298	0.0	0.0
106481295	0.0	1.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	2.0	68.0
100128542	22.0	3.0
106481290	1.0	0.0
100128541	0.0	0.0
138311	1397.0	265.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	1631.0	1057.0
106481259	0.0	0.0
728716	0.0	4.0
126298	2780.0	3537.0
728710	0.0	0.0
126295	384.0	147.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	1.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	205.0	406.0
645318	0.0	0.0
645317	40.0	14.0
151242	113.0	257.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	37474.0	24996.0
100287908	0.0	0.0
645332	280.0	268.0
126282	1577.0	1887.0
100287902	10.0	10.0
163227	437.0	177.0
100287900	0.0	0.0
163223	19.0	0.0
106481275	0.0	0.0
106481276	0.0	1.0
106481273	0.0	0.0
106481274	0.0	3.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	19.0	32.0
106481278	0.0	0.0
645328	5.0	2.0
151254	42.0	115.0
645326	6.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	11.0	338.0
163259	702.0	438.0
645345	212.0	125.0
200403	443.0	25.0
107133508	0.0	1.0
106481239	0.0	0.0
163255	254.0	32.0
106481237	0.0	0.0
106481238	1.0	2.0
728737	0.0	1.0
728732	1.0	2.0
728734	2.0	1.0
126272	152.0	96.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	2008.0	1754.0
106481243	0.0	0.0
107133513	2.0	0.0
106481240	0.0	0.0
106481241	2.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	41.0	72.0
106481245	0.0	0.0
645339	0.0	2.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	2.0
106481248	1.0	0.0
106481249	0.0	0.0
107133516	11.0	13.0
728723	52.0	21.0
106481253	1.0	0.0
107133522	0.0	0.0
106481254	5.0	0.0
107133524	2.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	1.0	0.0
106481258	0.0	0.0
126259	94.0	30.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	2.0
645348	0.0	2.0
106481250	0.0	1.0
645369	31.0	273.0
645368	0.0	0.0
645367	3.0	0.0
106481217	0.0	0.0
200424	3120.0	3289.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	18.0	14.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	1.0	0.0
106481221	0.0	58.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	483.0	330.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	95.0	1.0
645387	341.0	175.0
645382	0.0	0.0
645381	33.0	6.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	5.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	3.0
106481207	0.0	2.0
106481204	0.0	0.0
106481205	5.0	0.0
106481208	1.0	2.0
106481209	0.0	0.0
3902	314.0	272.0
3903	7160.0	2580.0
106481210	0.0	0.0
3904	42.0	19.0
3906	1.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	8872.0	5774.0
106481211	0.0	0.0
3909	19534.0	136110.0
106481212	0.0	0.0
684959	0.0	0.0
151234	4.0	1.0
151230	1116.0	225.0
728798	3.0	0.0
3913	46820.0	16242.0
3914	24173.0	136130.0
3915	29114.0	52216.0
3916	47713.0	30182.0
3918	18334.0	148388.0
3910	13554.0	14184.0
3911	18173.0	18274.0
3912	26324.0	73846.0
728782	10.0	4.0
728780	270.0	3.0
3924	13.0	8.0
3925	4093.0	7650.0
3927	25720.0	28772.0
3929	4.0	9.0
3920	18119.0	19556.0
3921	26379.0	17262.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	1.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	47782.0	26711.0
3937	6741.0	2813.0
3938	7.0	1.0
3939	33688.0	81735.0
3930	4433.0	3497.0
100873179	0.0	0.0
3931	966.0	290.0
3932	1047.0	658.0
3933	3.0	31.0
3934	1305.0	246.0
100189512	0.0	0.0
105371027	1.0	2.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	4.0	2.0
3947	1.0	0.0
3948	4.0	19.0
3949	62452.0	14187.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	23375.0	26461.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	12.0	3.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	3.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	221.0	58.0
3958	35501.0	11971.0
3959	74545.0	44388.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	674.0	159.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	412.0	305.0
3952	5.0	631.0
3953	8440.0	551.0
3954	4854.0	5723.0
3955	2825.0	923.0
3956	23582.0	36410.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	6.0	0.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	9.0	4.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	2396.0	433.0
1303	16089.0	57830.0
107133502	0.0	0.0
1302	73.0	69.0
1301	18.0	16362.0
1300	82.0	10831.0
3960	572.0	13.0
3963	6.0	117.0
3964	6832.0	3484.0
1308	164.0	129535.0
3965	9348.0	2801.0
1307	4128.0	20623.0
151295	32.0	11.0
1306	4680.0	21611.0
100189589	3.0	3.0
728774	2.0	0.0
728773	0.0	2.0
3980	2330.0	2075.0
100287932	2650.0	2048.0
3981	1699.0	656.0
728776	10.0	25.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	1.0
1316	40797.0	13640.0
1315	11830.0	11302.0
1314	25043.0	22847.0
1312	14812.0	9595.0
1311	560.0	1827.0
100329135	2.0	2.0
1310	6.0	17.0
574537	0.0	0.0
3972	10.0	15.0
3973	9.0	0.0
3975	0.0	63.0
3976	2319.0	5837.0
3977	21191.0	683.0
1318	959.0	343.0
3978	1615.0	1685.0
1317	9092.0	5076.0
728763	89.0	5.0
3990	133.0	76.0
645313	5.0	2.0
3991	624.0	211.0
645312	0.0	1.0
3992	8404.0	3926.0
645311	0.0	0.0
728769	388.0	119.0
1330	1.0	0.0
1327	15140.0	10636.0
1326	3431.0	1839.0
1325	6.0	19.0
3982	14.0	0.0
3983	29067.0	3574.0
3984	4104.0	10328.0
3985	7551.0	16835.0
3987	8554.0	6974.0
3988	10844.0	10630.0
1329	5164.0	2523.0
116809	0.0	0.0
100128416	16.0	3.0
1340	7319.0	7318.0
1337	5463.0	3332.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	11294.0	1017.0
100128410	0.0	0.0
3995	4278.0	941.0
100128412	0.0	0.0
3996	2509.0	4372.0
3998	11066.0	18466.0
1339	1.0	0.0
285440	2727.0	338.0
285441	83.0	0.0
1352	1074.0	987.0
1351	7538.0	5298.0
1350	10882.0	3866.0
1349	4350.0	1639.0
1348	1.0	0.0
1347	5062.0	3104.0
1346	1478.0	294.0
1345	4931.0	3826.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	9.0	15.0
1363	7467.0	4323.0
1362	14527.0	14257.0
1361	5609.0	1.0
1360	8.0	13.0
1359	8810.0	2336.0
1358	5.0	5.0
1357	10.0	2.0
1356	1174.0	3001.0
1355	3301.0	2003.0
1353	2922.0	1362.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	1.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	162.0	51.0
285464	940.0	278.0
100873200	0.0	0.0
777774	0.0	0.0
1374	10304.0	2574.0
1373	201.0	1526.0
1371	934.0	1722.0
1370	2.0	33.0
1369	0.0	0.0
1368	26141.0	2526.0
100873209	1.0	1.0
1366	8261.0	719.0
1365	1818.0	28.0
1364	14825.0	1302.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	8.0	2.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	1.0	0.0
100873206	10.0	2.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	3.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	4665.0	2694.0
116843	897.0	858.0
1384	3500.0	2427.0
116842	69.0	19.0
1382	338.0	6755.0
116844	5182.0	374.0
1381	8.0	10.0
1380	34.0	214.0
440176	2.0	2.0
440184	5.0	2.0
1379	11.0	15.0
1378	1445.0	391.0
1376	2057.0	988.0
1375	43.0	48.0
128821	0.0	1.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	9.0	67.0
100873239	2.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	1.0	6.0
100873220	0.0	0.0
128820	0.0	0.0
116832	162.0	1280.0
1396	1444.0	89.0
1395	47.0	9.0
1394	1.0	1.0
1393	26.0	5.0
1392	0.0	0.0
285407	16.0	32.0
116835	3815.0	305.0
1390	2490.0	1014.0
1389	8470.0	4548.0
1388	9662.0	8357.0
1387	14982.0	8026.0
116841	2516.0	2518.0
1386	4021.0	2739.0
116840	6267.0	2217.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	4.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	112.0	58.0
100873255	0.0	0.0
100873254	5.0	6.0
100873253	0.0	0.0
285412	4.0	2.0
100873252	0.0	0.0
100287898	98.0	13.0
100287895	0.0	0.0
285419	107.0	84.0
1399	11082.0	8829.0
1398	11702.0	3946.0
1397	20655.0	2232.0
100873259	0.0	0.0
100873258	0.0	3.0
100873257	6.0	1.0
100873256	0.0	1.0
100873240	2.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	219.0	107.0
285429	27.0	5.0
100287880	0.0	0.0
440193	4434.0	4460.0
100873248	0.0	0.0
100873247	4.0	2.0
100873246	0.0	0.0
100873245	0.0	4.0
100873249	0.0	0.0
128872	0.0	1.0
10130	13365.0	34922.0
153830	28939.0	6834.0
645280	3.0	54.0
440138	807.0	399.0
440132	1.0	0.0
440142	2.0	0.0
10139	3689.0	2153.0
126208	2264.0	1381.0
126206	0.0	0.0
126205	0.0	0.0
107133497	2.0	0.0
126204	0.0	2.0
107133499	0.0	0.0
128866	13474.0	13340.0
10131	2697.0	3824.0
10134	22189.0	11044.0
107133494	0.0	0.0
10133	7214.0	4899.0
128869	1669.0	2881.0
10136	0.0	2.0
10135	33545.0	13955.0
100128493	0.0	0.0
103021294	85.0	79.0
10138	1135.0	998.0
100128496	2.0	0.0
10137	8042.0	4824.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	16.0
10140	4611.0	2454.0
128864	15.0	21.0
440125	1.0	0.0
440131	1.0	1.0
10143	1.0	16.0
128854	500.0	543.0
10142	8412.0	5220.0
10144	3795.0	1037.0
10147	2784.0	2649.0
100128483	1.0	0.0
10146	14807.0	11298.0
128859	0.0	0.0
10149	372.0	85.0
10148	249.0	554.0
128853	64.0	40.0
440159	0.0	0.0
10117	114.0	15.0
440163	7.0	1.0
10110	57.0	44.0
10112	89.0	1195.0
10111	4667.0	3057.0
10114	20234.0	6991.0
10113	4170.0	5353.0
128848	0.0	0.0
10116	7232.0	8273.0
165829	53.0	530.0
100128469	18.0	4.0
153842	0.0	2.0
440145	822.0	911.0
10129	12496.0	707.0
440153	0.0	0.0
10128	8117.0	6371.0
100033799	0.0	0.0
107133486	4.0	7.0
10121	15886.0	12120.0
100128465	1.0	0.0
10120	7457.0	4428.0
10123	3699.0	26957.0
138234	1.0	0.0
10125	1468.0	887.0
10124	2396.0	806.0
10127	2680.0	1427.0
10126	2252.0	2115.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	44.0	35.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	1.0
106481183	0.0	0.0
100128450	1.0	1.0
106481184	0.0	0.0
106481181	1.0	0.0
106481182	1.0	1.0
285489	871.0	14.0
100128448	0.0	1.0
126242	0.0	0.0
106481198	2.0	1.0
10107	2.0	1.0
10106	38399.0	23331.0
106481199	0.0	0.0
10109	29312.0	26617.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2973.0	2655.0
10100	1260.0	584.0
10103	2872.0	1652.0
106481194	0.0	0.0
10102	1338.0	1100.0
106481195	0.0	0.0
10105	2890.0	13758.0
285492	0.0	0.0
106481192	1.0	0.0
106481193	0.0	0.0
285498	236.0	95.0
440119	415.0	247.0
126235	0.0	1.0
126231	206.0	84.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	160.0	143.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	60.0	59.0
106481167	1.0	3.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	1.0	0.0
100128427	0.0	2.0
440107	25.0	61.0
440104	1591.0	888.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	1.0
106481179	1.0	0.0
128876	0.0	69.0
100128420	69.0	3.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	6.0	0.0
10090	1953.0	588.0
10093	9949.0	6363.0
10092	20364.0	10416.0
10095	20623.0	18925.0
645204	0.0	2.0
10094	13756.0	8248.0
645203	2.0	0.0
10097	28748.0	29758.0
10096	18359.0	15583.0
645201	1.0	1.0
163115	137.0	26.0
200504	4976.0	68.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	6.0	11.0
106481143	0.0	0.0
114194	0.0	0.0
138162	314.0	72.0
106481144	0.0	0.0
114195	58.0	8.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	29.0	13.0
106481145	1.0	0.0
151126	4938.0	78.0
106481146	0.0	0.0
10099	44049.0	19016.0
10098	1237.0	3600.0
114190	0.0	8.0
106481140	0.0	1.0
114192	2.0	0.0
645212	558.0	249.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	1.0	0.0
114184	37.0	3.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	1.0	0.0
114188	0.0	0.0
728819	25.0	55.0
106481156	0.0	1.0
