id	7e45a7f3-2613-498c-aa3b-d8cdc5001386	73848cca-19bf-4de1-90ea-1725f617c550
106481346	0.0	0.0
85456	7409.0	35021.0
442910	0.0	0.0
106481343	0.0	0.0
85457	1965.0	918.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	85.0	49.0
442913	0.0	0.0
85452	1510.0	20.0
442914	0.0	0.0
50	3574.0	3885.0
85453	516.0	2895.0
442915	0.0	0.0
85450	5881.0	2510.0
51	3092.0	4368.0
442916	0.0	0.0
85451	1234.0	1829.0
52	2143.0	3636.0
442917	0.0	0.0
53	2134.0	4603.0
442918	0.0	0.0
54	25443.0	9768.0
442919	0.0	0.0
55	187.0	314.0
442909	2.0	3.0
56	4.0	119.0
58	9.0	14.0
59	6255.0	5912.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	17.0	7.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	65.0	239.0
106481350	0.0	0.0
106481351	2.0	2.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	0.0
106481354	0.0	1.0
85446	413.0	205.0
442900	1.0	0.0
106481355	0.0	0.0
85443	14.0	31.0
442901	0.0	0.0
85444	677.0	644.0
442902	0.0	0.0
60	244320.0	304985.0
85441	2407.0	6157.0
442903	1.0	2.0
85442	1884.0	73.0
442904	0.0	0.0
442905	0.0	0.0
62	23.0	16.0
85440	959.0	2633.0
442907	1.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	3.0	9.0
68	9.0	4.0
344595	414.0	446.0
69	6.0	7.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	1115.0	148.0
106481321	0.0	0.0
85479	136.0	115.0
106481322	0.0	0.0
85476	1434.0	3596.0
85477	611.0	149.0
70	8.0	1.0
85474	10.0	21.0
71	100415.0	162032.0
72	698.0	683.0
73	28.0	27.0
74	1.0	0.0
75	17.0	24.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3443.0	3111.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	1.0
85465	734.0	1833.0
81	24779.0	34291.0
85463	598.0	705.0
82	6.0	5.0
85464	2905.0	3399.0
83	4.0	5.0
85461	2605.0	4784.0
85462	756.0	827.0
86	1071.0	2632.0
87	8007.0	7725.0
85460	673.0	5486.0
88	149.0	8.0
89	0.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1596.0	2328.0
106481300	0.0	0.0
91	1760.0	2375.0
92	416.0	646.0
93	373.0	424.0
94	6990.0	3086.0
95	99.0	107.0
97	396.0	235.0
98	477.0	415.0
344561	0.0	0.0
728661	1102.0	2473.0
728664	0.0	1.0
106481305	0.0	0.0
261734	1082.0	1016.0
106481306	0.0	0.0
106481303	0.0	1.0
106481304	0.0	0.0
728666	15.0	29.0
106481309	3.0	6.0
246119	9.0	10.0
106481307	1.0	0.0
261735	3.0	0.0
106481308	0.0	0.0
3804	10.0	9.0
3805	8.0	24.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	8.0
3809	6.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	533.0	1161.0
3800	27.0	150.0
3801	2874.0	2113.0
3802	13.0	0.0
728695	0.0	0.0
285735	20.0	6.0
261726	1270.0	2765.0
728698	4.0	10.0
3814	9.0	1449.0
3815	1298.0	511.0
3816	47.0	30.0
261729	343.0	835.0
3817	0.0	0.0
3818	45.0	28.0
222166	2818.0	1023.0
3811	21.0	4.0
3812	11.0	5.0
285740	1.0	1.0
285741	26.0	25.0
728689	11.0	11.0
3827	0.0	1.0
246100	0.0	0.0
3820	133.0	255.0
3821	29.0	63.0
3822	10.0	14.0
3823	4.0	4.0
3824	310.0	348.0
645402	0.0	0.0
403313	328.0	384.0
403314	665.0	3.0
728637	1.0	0.0
728638	113.0	109.0
728633	0.0	0.0
728632	24.0	10.0
728635	38.0	19.0
3836	1565.0	3877.0
222183	39.0	122.0
3837	6152.0	13548.0
3838	944.0	6069.0
3839	2364.0	2002.0
728629	0.0	1.0
403304	0.0	1.0
403305	0.0	0.0
3831	1430.0	1445.0
3832	224.0	1003.0
3833	203.0	777.0
3834	11.0	183.0
3835	1073.0	2602.0
728620	0.0	1.0
403300	0.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	505.0	164.0
3848	69.0	43.0
3849	7.0	245.0
222171	910.0	26.0
728619	9.0	1.0
3840	3293.0	6728.0
3841	586.0	471.0
3842	3404.0	4904.0
3843	3853.0	3585.0
3844	0.0	0.0
3845	1593.0	2905.0
3846	8.0	16.0
645423	0.0	0.0
3860	126.0	10413.0
246126	855.0	2356.0
728658	328.0	419.0
728655	6.0	0.0
728657	0.0	0.0
728656	0.0	0.0
3858	458.0	1142.0
3859	18.0	2.0
246135	0.0	0.0
3850	2.0	0.0
3851	1886.0	68.0
3852	2909.0	251734.0
645414	0.0	0.0
3853	296.0	5094.0
3854	22.0	1057.0
3855	27718.0	7442.0
3856	22668.0	20195.0
3857	0.0	2.0
728640	2.0	2.0
645431	21.0	20.0
728642	277.0	478.0
728641	22.0	2.0
645434	5.0	4.0
645432	24.0	57.0
285704	661.0	755.0
728643	5.0	2.0
222194	1124.0	2451.0
285708	0.0	81.0
1204	0.0	1.0
1203	828.0	1126.0
1201	1195.0	938.0
1200	14573.0	14700.0
3861	40.0	2198.0
645426	21.0	11.0
645425	0.0	0.0
1209	4945.0	12024.0
3866	1743.0	155804.0
1208	2.0	13.0
1207	1753.0	3421.0
3868	21.0	1771.0
285311	0.0	0.0
3880	17085.0	115893.0
3881	2.0	14.0
285313	1925.0	2606.0
100128537	168.0	220.0
3882	0.0	41.0
100128536	3.0	1.0
285314	1.0	1.0
285315	150.0	146.0
1215	13.0	4.0
100141515	5.0	11.0
1213	13231.0	25115.0
1212	2850.0	2580.0
1211	4531.0	4210.0
3872	2093.0	54450.0
3875	13203.0	7892.0
3876	10.0	5.0
3879	0.0	0.0
3890	0.0	4.0
3891	1.0	3.0
3892	47.0	68.0
100128525	1.0	4.0
285326	0.0	0.0
1230	1562.0	1805.0
285329	6.0	7.0
440097	1.0	93.0
440093	18.0	24.0
3883	0.0	3.0
3884	1.0	1.0
3885	1.0	3.0
3886	0.0	0.0
100128521	0.0	0.0
3887	14.0	15.0
3888	0.0	0.0
100631239	0.0	0.0
3889	3.0	9.0
100128516	52.0	15.0
285331	583.0	765.0
100128512	0.0	0.0
285335	23.0	26.0
100128514	0.0	3.0
1241	382.0	573.0
1240	1405.0	2721.0
1238	82.0	44.0
1237	9.0	153.0
1236	174.0	2001.0
1235	7.0	51.0
1234	561.0	2308.0
1233	196.0	1072.0
1232	18.0	5.0
3895	9045.0	8191.0
100128511	27.0	10.0
100631247	0.0	0.0
3897	51.0	98.0
100631248	0.0	0.0
3898	1046.0	7914.0
100631249	0.0	0.0
3899	940.0	117.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1062.0	701.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	103.0	69.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	102.0	102.0
574501	1.0	3.0
574502	0.0	0.0
1244	48.0	44.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	1.0
574507	0.0	0.0
574508	0.0	1.0
574509	0.0	0.0
1264	927.0	414.0
1263	1230.0	1370.0
1262	717.0	36.0
116966	224.0	12.0
100887755	0.0	0.0
1261	32.0	24.0
100887754	2.0	0.0
1260	0.0	0.0
116969	39.0	4.0
1259	11.0	49.0
1258	21.0	3.0
440061	0.0	0.0
100887750	32.0	22.0
100887746	0.0	2.0
100887744	1.0	2.0
1272	379.0	4292.0
1271	51.0	4.0
100887749	28.0	30.0
1270	35.0	17.0
100887748	1.0	0.0
440044	15.0	73.0
1269	5.0	30.0
440051	0.0	0.0
1268	167.0	46.0
440050	0.0	3.0
1267	2636.0	6775.0
1266	7300.0	24873.0
100887740	0.0	0.0
1265	8069.0	14769.0
1286	2475.0	2639.0
1285	3274.0	494.0
1284	28137.0	40528.0
1282	14662.0	31231.0
1281	16773.0	242341.0
1280	2.0	9.0
440078	92.0	111.0
440077	5.0	4.0
440087	38.0	25.0
1278	27443.0	148454.0
1277	18820.0	232381.0
440081	35.0	252.0
116938	0.0	0.0
1297	8.0	16.0
116931	35.0	108.0
1296	1108.0	4764.0
1295	6234.0	5737.0
116933	0.0	2.0
1294	614.0	17588.0
1293	15836.0	67652.0
116935	24.0	32.0
1292	15317.0	88021.0
440068	8.0	42.0
1291	9476.0	67836.0
116937	2.0	4.0
440067	6.0	66.0
1290	2081.0	24839.0
440073	332.0	28.0
440072	3.0	1.0
1289	3371.0	34321.0
1288	148.0	4176.0
1287	1098.0	13443.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2670.0	4784.0
440021	0.0	0.0
442673	1.0	5.0
10018	942.0	4575.0
126328	1435.0	2047.0
442676	0.0	0.0
126326	253.0	214.0
1299	27.0	286.0
1298	480.0	4159.0
10011	1139.0	1411.0
10010	1420.0	2972.0
10013	2405.0	3427.0
128989	1184.0	1057.0
10015	8450.0	4811.0
10014	3340.0	2523.0
10017	4.0	10.0
10016	2682.0	5686.0
10020	1447.0	2574.0
114335	0.0	0.0
114336	1.0	0.0
126321	1695.0	3020.0
10029	1.0	0.0
442668	0.0	2.0
10022	0.0	2.0
10021	115.0	78.0
10024	82.0	803.0
128977	1076.0	799.0
103021165	0.0	0.0
10023	539.0	443.0
103021164	2.0	5.0
10026	1404.0	1507.0
10025	2216.0	3508.0
116986	288.0	907.0
116985	9310.0	8554.0
116988	4473.0	4603.0
116987	1200.0	4798.0
114327	2937.0	648.0
440043	0.0	0.0
126308	2494.0	7504.0
440041	0.0	0.0
126306	26.0	389.0
151306	297.0	123.0
100128590	13.0	45.0
100128596	1.0	2.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	3.0	0.0
440027	16.0	16.0
440026	2047.0	2830.0
440023	0.0	2.0
10008	890.0	814.0
10007	1360.0	2361.0
10009	1287.0	2117.0
116984	2280.0	1886.0
116983	1189.0	1515.0
151313	254.0	359.0
10000	1578.0	2880.0
128954	0.0	0.0
10002	5.0	6.0
10001	621.0	768.0
10004	244.0	417.0
10003	81.0	37.0
10006	3230.0	4643.0
10005	901.0	871.0
126370	0.0	0.0
285352	63.0	94.0
100128579	0.0	0.0
285359	56.0	90.0
126375	260.0	307.0
126374	1073.0	550.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2031.0	1871.0
285367	713.0	755.0
285368	446.0	229.0
100128569	62.0	119.0
126364	922.0	1316.0
100128560	2.0	38.0
285370	0.0	0.0
285375	1.0	1.0
102682016	0.0	0.0
153932	2.0	7.0
344191	0.0	0.0
126353	2015.0	1026.0
751071	85.0	109.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	1.0
106481287	1.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	6.0	13.0
106481282	0.0	0.0
285381	1144.0	823.0
106481283	0.0	0.0
285382	95.0	50.0
106481280	0.0	0.0
165918	624.0	1691.0
106481281	1.0	0.0
165904	18.0	201.0
285386	573.0	1073.0
138307	1.0	21.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	4.0
100128542	3.0	3.0
106481290	0.0	0.0
100128541	0.0	16.0
138311	493.0	56.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	1.0	0.0
106481292	0.0	0.0
645323	0.0	1.0
126299	854.0	1928.0
106481259	0.0	0.0
728716	0.0	0.0
126298	706.0	2117.0
728710	0.0	0.0
126295	237.0	273.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	1.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	147.0	496.0
645318	0.0	0.0
645317	22.0	19.0
151242	160.0	221.0
106481260	0.0	0.0
106481261	2.0	1.0
647979	11643.0	13641.0
100287908	0.0	0.0
645332	175.0	282.0
126282	2878.0	2748.0
100287902	5.0	5.0
163227	235.0	286.0
100287900	0.0	0.0
163223	4.0	3.0
106481275	0.0	0.0
106481276	0.0	2.0
106481273	0.0	1.0
106481274	0.0	2.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	2.0	6.0
106481278	0.0	1.0
645328	1.0	3.0
151254	16.0	194.0
645326	2.0	5.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	15.0	9.0
163259	330.0	811.0
645345	123.0	163.0
200403	3544.0	90.0
107133508	0.0	0.0
106481239	0.0	1.0
163255	108.0	68.0
106481237	0.0	0.0
106481238	0.0	3.0
728737	3.0	1.0
728732	2.0	4.0
728734	0.0	1.0
126272	133.0	91.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1079.0	1119.0
106481243	1.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	6.0	14.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	0.0	2.0
107133516	3.0	3.0
728723	109.0	23.0
106481253	0.0	0.0
107133522	0.0	2.0
106481254	0.0	0.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	1.0
126259	24.0	57.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	3.0
645348	1.0	1.0
106481250	0.0	0.0
645369	84.0	2197.0
645368	0.0	0.0
645367	2.0	2.0
106481217	0.0	0.0
200424	1141.0	2399.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	29.0	13.0
645360	1.0	1.0
106481219	0.0	1.0
106481220	2.0	1.0
106481221	0.0	0.0
106481224	0.0	1.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	355.0	642.0
106481228	0.0	1.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	852.0	5.0
645387	199.0	325.0
645382	0.0	0.0
645381	17.0	37.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	8.0
106481201	0.0	0.0
645398	0.0	2.0
106481206	4.0	1.0
106481207	1.0	2.0
106481204	1.0	0.0
106481205	2.0	2.0
106481208	1.0	1.0
106481209	0.0	0.0
3902	144.0	1110.0
3903	3666.0	3443.0
106481210	0.0	0.0
3904	15.0	84.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2201.0	2213.0
106481211	0.0	0.0
3909	7571.0	53457.0
106481212	0.0	0.0
684959	0.0	0.0
151234	5.0	8.0
151230	375.0	418.0
728798	41.0	1.0
3913	14581.0	6662.0
3914	9216.0	32963.0
3915	7377.0	22286.0
3916	21901.0	17942.0
3918	8485.0	41586.0
3910	5834.0	3131.0
3911	7239.0	19514.0
3912	8083.0	38798.0
728782	3.0	4.0
728780	179.0	96.0
3924	4.0	3.0
3925	3026.0	4175.0
3927	9184.0	14190.0
3929	13.0	2.0
3920	8444.0	12469.0
3921	11868.0	12580.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	22814.0	19003.0
3937	2897.0	4763.0
3938	1.0	5.0
3939	10119.0	48347.0
3930	1329.0	2517.0
100873179	0.0	0.0
3931	474.0	321.0
3932	381.0	2004.0
3933	2.0	6.0
3934	13168.0	53.0
100189512	0.0	0.0
105371027	2.0	14.0
100873166	0.0	0.0
100873165	2.0	2.0
100287964	0.0	0.0
100287960	4.0	0.0
100329109	0.0	0.0
100329108	2.0	2.0
3947	6.0	1.0
3948	0.0	15.0
3949	6994.0	6858.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	9919.0	10166.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	4.0	3.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	6.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	156.0	499.0
3958	27109.0	9121.0
3959	39583.0	66144.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	1208.0	270.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	1159.0	322.0
3952	1.0	21.0
3953	2114.0	299.0
3954	1330.0	3113.0
3955	1137.0	1193.0
3956	10042.0	16289.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	8.0	7.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	2.0	8.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	675.0	382.0
1303	3813.0	19363.0
107133502	0.0	1.0
1302	41.0	133.0
1301	10.0	4019.0
1300	24.0	2790.0
3960	61.0	75.0
3963	13.0	5.0
3964	2447.0	3734.0
1308	422.0	20356.0
3965	6345.0	17308.0
1307	1899.0	16089.0
151295	23.0	39.0
1306	736.0	2007.0
100189589	10.0	1.0
728774	1.0	0.0
728773	0.0	1.0
3980	1143.0	1960.0
100287932	1186.0	1570.0
3981	702.0	661.0
728776	9.0	20.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	16820.0	6355.0
1315	4154.0	8703.0
1314	7813.0	14340.0
1312	7818.0	7436.0
1311	140.0	346.0
100329135	0.0	5.0
1310	10.0	1488.0
574537	0.0	26.0
3972	0.0	5.0
3973	1.0	0.0
3975	0.0	2.0
3976	159.0	159.0
3977	4938.0	12221.0
1318	421.0	185.0
3978	1070.0	2591.0
1317	4114.0	3821.0
728763	461.0	7.0
3990	29.0	83.0
645313	2.0	0.0
3991	140.0	111.0
645312	0.0	2.0
3992	1763.0	4931.0
645311	0.0	0.0
728769	301.0	153.0
1330	0.0	0.0
1327	8473.0	8005.0
1326	1178.0	767.0
1325	2.0	9.0
3982	1.0	0.0
3983	9188.0	6596.0
3984	1955.0	3620.0
3985	3854.0	3598.0
3987	3672.0	6472.0
3988	6186.0	6314.0
1329	2068.0	2409.0
116809	0.0	0.0
100128416	21.0	8.0
1340	4368.0	5435.0
1337	2661.0	3470.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	5921.0	1763.0
100128410	1.0	0.0
3995	1893.0	2341.0
100128412	0.0	0.0
3996	891.0	1957.0
3998	4453.0	10411.0
1339	1.0	0.0
285440	1777.0	1177.0
285441	22.0	1.0
1352	449.0	594.0
1351	3954.0	4686.0
1350	5596.0	4789.0
1349	2491.0	2940.0
1348	0.0	1.0
1347	2827.0	3594.0
1346	537.0	185.0
1345	2218.0	3348.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	8.0	7.0
1363	1932.0	6450.0
1362	5023.0	8683.0
1361	463.0	25.0
1360	11.0	6.0
1359	1317.0	876.0
1358	2.0	24.0
1357	3.0	3.0
1356	3980.0	8542.0
1355	1670.0	1417.0
1353	1049.0	1190.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	65.0	125.0
285464	383.0	367.0
100873200	0.0	0.0
777774	0.0	1.0
1374	2872.0	4011.0
1373	91.0	61.0
1371	560.0	2026.0
1370	2.0	4.0
1369	0.0	2.0
1368	9225.0	7705.0
100873209	1.0	0.0
1366	4117.0	1155.0
1365	1384.0	526.0
1364	7879.0	17006.0
100873204	2.0	1.0
100873203	0.0	0.0
100873202	8.0	6.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	5.0	11.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1573.0	2369.0
116843	521.0	2251.0
1384	1283.0	1455.0
116842	27.0	39.0
1382	188.0	1093.0
116844	1048.0	862.0
1381	5.0	10.0
1380	6.0	37.0
440176	2.0	1.0
440184	0.0	1.0
1379	18.0	35.0
1378	385.0	219.0
1376	1050.0	969.0
1375	40.0	142.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	1.0	98.0
100873239	1.0	0.0
100873222	1.0	0.0
100873221	0.0	0.0
285401	0.0	2.0
100873220	0.0	0.0
128820	0.0	0.0
116832	106.0	923.0
1396	1140.0	290.0
1395	12.0	16.0
1394	3.0	3.0
1393	9.0	8.0
1392	10.0	2.0
285407	5.0	21.0
116835	1503.0	221.0
1390	828.0	1542.0
1389	3598.0	4566.0
1388	4626.0	5185.0
1387	4321.0	6752.0
116841	919.0	2353.0
1386	1762.0	2969.0
116840	2063.0	2133.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	2.0	2.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	100.0	104.0
100873255	0.0	0.0
100873254	5.0	3.0
100873253	0.0	0.0
285412	1.0	0.0
100873252	0.0	0.0
100287898	191.0	73.0
100287895	0.0	1.0
285419	152.0	50.0
1399	2691.0	6088.0
1398	3030.0	2854.0
1397	9658.0	6151.0
100873259	1.0	0.0
100873258	1.0	1.0
100873257	2.0	3.0
100873256	0.0	0.0
100873240	2.0	2.0
100873244	0.0	1.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	142.0	196.0
285429	18.0	29.0
100287880	0.0	2.0
440193	3137.0	5067.0
100873248	0.0	0.0
100873247	0.0	4.0
100873246	0.0	0.0
100873245	1.0	4.0
100873249	0.0	0.0
128872	0.0	0.0
10130	4756.0	19764.0
153830	5999.0	8972.0
645280	3.0	9.0
440138	301.0	265.0
440132	0.0	0.0
440142	2.0	3.0
10139	1648.0	2890.0
126208	872.0	1343.0
126206	0.0	0.0
126205	0.0	0.0
107133497	0.0	0.0
126204	0.0	0.0
107133499	0.0	0.0
128866	6374.0	8028.0
10131	1206.0	2373.0
10134	10839.0	13434.0
107133494	0.0	0.0
10133	4290.0	9341.0
128869	966.0	2302.0
10136	1.0	2.0
10135	4932.0	4988.0
100128493	0.0	0.0
103021294	25.0	30.0
10138	518.0	914.0
100128496	0.0	0.0
10137	2157.0	4184.0
128861	0.0	0.0
128862	1.0	0.0
10141	2.0	42.0
10140	2891.0	3379.0
128864	14.0	9.0
440125	1.0	2.0
440131	0.0	13.0
10143	0.0	0.0
128854	191.0	421.0
10142	4498.0	3620.0
10144	1935.0	1817.0
10147	2191.0	3613.0
100128483	0.0	0.0
10146	4603.0	7303.0
128859	0.0	0.0
10149	117.0	1012.0
10148	63.0	366.0
128853	32.0	14.0
440159	0.0	0.0
10117	11.0	9.0
440163	0.0	0.0
10110	25.0	80.0
10112	124.0	955.0
10111	1980.0	2073.0
10114	5071.0	12864.0
10113	1579.0	3013.0
128848	0.0	0.0
10116	2327.0	3575.0
165829	106.0	250.0
100128469	48.0	15.0
153842	8.0	8.0
440145	591.0	770.0
10129	3278.0	1218.0
440153	0.0	0.0
10128	2864.0	4867.0
100033799	0.0	0.0
107133486	4.0	10.0
10121	5806.0	5905.0
100128465	0.0	0.0
10120	2951.0	3928.0
10123	1752.0	8898.0
138234	1.0	3.0
10125	337.0	1054.0
10124	1535.0	1359.0
10127	1028.0	1742.0
10126	1651.0	1111.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	13.0	28.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	1.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	1.0	1.0
106481182	0.0	0.0
285489	358.0	123.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	2.0
10107	3.0	36.0
10106	8515.0	15667.0
106481199	0.0	0.0
10109	13578.0	25083.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	1.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1645.0	2685.0
10100	460.0	1319.0
10103	20690.0	1141.0
106481194	0.0	0.0
10102	692.0	1110.0
106481195	0.0	0.0
10105	1072.0	2202.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	150.0	64.0
440119	96.0	95.0
126235	0.0	1.0
126231	85.0	63.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	95.0	140.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	41.0	60.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	1.0	1.0
100128427	0.0	1.0
440107	243.0	75.0
440104	1085.0	1932.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	2.0
128876	1.0	7.0
100128420	38.0	86.0
100128423	0.0	1.0
128879	0.0	0.0
106481172	0.0	2.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	5.0	1.0
10090	495.0	2360.0
10093	5430.0	5851.0
10092	9929.0	10760.0
10095	11056.0	17690.0
645204	0.0	0.0
10094	7723.0	9143.0
645203	1.0	1.0
10097	11308.0	17411.0
10096	7629.0	13630.0
645201	1.0	1.0
163115	46.0	25.0
200504	2247.0	84.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	14.0	18.0
106481143	0.0	0.0
114194	0.0	0.0
138162	1320.0	249.0
106481144	0.0	0.0
114195	30.0	15.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	10.0	15.0
106481145	0.0	0.0
151126	890.0	401.0
106481146	0.0	0.0
10099	16776.0	10721.0
10098	564.0	1623.0
114190	0.0	1.0
106481140	0.0	0.0
114192	2.0	0.0
645212	344.0	206.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	15.0	2.0
106481152	1.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	13.0	21.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	117.0	218.0
415116	4212.0	11037.0
645207	0.0	0.0
645206	23.0	8.0
442707	0.0	0.0
106481150	0.0	0.0
