id	c81a6334-9098-4add-8e64-186606676c93	f29ec34d-6066-425a-bccf-1dae2afb43a8
79714	287.0	548.0
55746	1568.0	2291.0
79717	1397.0	1684.0
417	14.0	2.0
55745	1237.0	2515.0
79716	703.0	620.0
418	0.0	0.0
79719	1244.0	2026.0
419	5.0	43.0
79718	3892.0	4181.0
55749	1997.0	3171.0
102723555	1.0	1.0
220885	9.0	15.0
55751	1256.0	1183.0
55750	793.0	1103.0
420	211.0	4.0
102723553	1.0	0.0
421	687.0	567.0
55755	2609.0	1814.0
340618	0.0	0.0
55754	11171.0	9120.0
55753	4.0	120.0
55752	4485.0	5463.0
79701	1753.0	1544.0
55759	506.0	1162.0
427	22529.0	8904.0
55758	1424.0	819.0
79703	387.0	554.0
205272	1.0	0.0
55757	652.0	681.0
79706	881.0	1000.0
55756	765.0	736.0
429	2.0	3.0
79705	1378.0	1272.0
79707	952.0	1425.0
79709	5317.0	15418.0
256815	362.0	32.0
101927273	0.0	0.0
101927275	96.0	38.0
7402	12530.0	2890.0
7401	0.0	0.0
80714	123.0	183.0
101927279	35.0	2.0
653820	8.0	54.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	2.0	0.0
55762	208.0	88.0
55761	3463.0	2557.0
430	35.0	147.0
55760	1237.0	3089.0
79731	725.0	909.0
432	337.0	147.0
79730	397.0	39.0
340602	1.0	2.0
79733	22.0	510.0
433	91.0	99.0
55766	1835.0	1059.0
434	3.0	6.0
55765	477.0	1670.0
79735	2708.0	1703.0
435	1797.0	1160.0
55764	1345.0	1221.0
55763	1616.0	1272.0
79734	560.0	960.0
436	6.0	9.0
55769	1267.0	369.0
79736	142.0	305.0
438	7.0	4.0
79739	753.0	25.0
55768	981.0	790.0
439	2183.0	2761.0
79738	710.0	429.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	0.0	2.0
80709	3859.0	3148.0
677803	0.0	1.0
7411	1071.0	2202.0
677800	0.0	2.0
7410	1958.0	2808.0
677801	0.0	0.0
101927289	7.0	5.0
7412	1111.0	1392.0
101927288	10.0	17.0
80704	1318.0	88.0
102723538	0.0	0.0
80701	0.0	1.0
677808	1.0	1.0
677809	0.0	0.0
677806	1.0	0.0
80705	175.0	67.0
677807	0.0	0.0
55773	1315.0	2229.0
440	594.0	900.0
100652997	1.0	0.0
55771	135.0	2411.0
79720	5623.0	2863.0
443	269.0	16.0
55770	1529.0	2496.0
79722	30.0	8.0
444	7655.0	7205.0
55777	873.0	368.0
55776	574.0	467.0
445	2193.0	4665.0
55775	254.0	739.0
79724	1085.0	1275.0
79723	121.0	585.0
447	4.0	12.0
79726	1387.0	1133.0
7404	1102.0	253.0
7403	1029.0	1212.0
79725	146.0	113.0
449	0.0	0.0
79728	248.0	550.0
55779	551.0	96.0
55778	369.0	286.0
79727	1.0	0.0
7405	1664.0	1282.0
7408	4992.0	6872.0
7407	2087.0	6601.0
79729	296.0	611.0
7409	1082.0	2299.0
101927295	0.0	0.0
7422	13456.0	2908.0
100422711	1.0	0.0
7421	1674.0	2434.0
100422712	14.0	4.0
7424	343.0	1113.0
7423	3270.0	2764.0
80737	250.0	66.0
80736	2588.0	113.0
100422716	0.0	0.0
65109	358.0	824.0
65108	1048.0	5020.0
55780	739.0	601.0
80739	156.0	2.0
450	0.0	0.0
55784	1151.0	1089.0
79751	790.0	1287.0
80740	11.0	11.0
451	0.0	0.0
79750	69.0	61.0
55783	843.0	822.0
79753	874.0	756.0
55781	618.0	739.0
79752	1176.0	1297.0
454	1.0	1.0
79755	183.0	614.0
55788	3225.0	1854.0
455	2.0	0.0
55787	1066.0	1358.0
79754	1078.0	1139.0
55786	214.0	52.0
80742	315.0	364.0
55785	1436.0	2817.0
80741	140.0	65.0
92715	550.0	613.0
7415	10400.0	42161.0
79759	128.0	243.0
7414	7754.0	21103.0
79758	718.0	308.0
7417	1838.0	4509.0
55789	18.0	562.0
92714	2084.0	1670.0
7416	3915.0	13148.0
7419	2198.0	4161.0
7418	0.0	0.0
65110	881.0	904.0
7431	75852.0	29999.0
7430	45288.0	20639.0
7433	4828.0	17.0
7432	22.0	0.0
7434	19.0	12.0
80726	4370.0	38.0
65117	2741.0	2375.0
80725	170.0	49.0
80724	1002.0	710.0
80723	207.0	730.0
102723518	0.0	0.0
55791	365.0	1016.0
55790	809.0	628.0
80728	199.0	387.0
460	52.0	3.0
102723513	4.0	0.0
80727	2256.0	11746.0
462	6.0	2.0
55795	1076.0	1724.0
79740	128.0	16.0
463	2477.0	1077.0
55794	322.0	688.0
55793	1329.0	418.0
79742	986.0	390.0
102723510	11.0	6.0
79744	211.0	135.0
466	842.0	1230.0
55799	126.0	32.0
467	36036.0	655.0
55798	681.0	810.0
468	15606.0	10645.0
79746	1410.0	693.0
80731	14.0	3.0
55796	1058.0	273.0
79745	2217.0	1844.0
469	0.0	0.0
79748	1.0	0.0
79747	65.0	5.0
7425	3.0	81.0
7428	1063.0	1369.0
92703	861.0	1338.0
7429	6.0	1.0
7442	4.0	12.0
7441	0.0	0.0
7444	706.0	1167.0
7443	307.0	854.0
101927233	26.0	12.0
254251	286.0	240.0
471	1493.0	2677.0
472	2234.0	1512.0
473	7319.0	4180.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	1043.0	1883.0
103689846	0.0	0.0
476	63758.0	34774.0
103689845	0.0	1.0
477	240.0	12.0
478	41.0	95.0
479	40.0	9.0
100135756	0.0	0.0
7436	995.0	159.0
7439	569.0	245.0
7451	36.0	7.0
7450	34030.0	4011.0
7453	10554.0	34585.0
7455	0.0	10.0
100147744	0.0	0.0
7454	1837.0	1612.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	2.0	1.0
7456	4028.0	5965.0
100147747	1.0	1.0
100147749	0.0	0.0
101927249	2.0	0.0
254263	32.0	19.0
480	5.0	4.0
481	7850.0	3691.0
482	204.0	70.0
483	4819.0	8485.0
484	1.0	1.0
100133100	0.0	0.0
485	1.0	5.0
486	26.0	14.0
487	22.0	38.0
488	8451.0	27166.0
100133103	0.0	0.0
489	2722.0	2365.0
7448	83.0	25.0
7447	47.0	295.0
7462	1782.0	1371.0
100147751	2.0	0.0
7461	1207.0	2788.0
100147752	4.0	2.0
7464	1765.0	917.0
100147754	0.0	0.0
7466	10350.0	1640.0
100147755	0.0	0.0
7465	2357.0	1134.0
100422635	0.0	0.0
100147756	0.0	0.0
7468	2275.0	2752.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	4.0	0.0
100147759	0.0	0.0
490	1940.0	2219.0
491	15.0	2.0
492	13.0	1.0
493	10543.0	6719.0
495	1.0	2.0
254225	449.0	850.0
496	3.0	0.0
254228	261.0	467.0
498	12346.0	25656.0
7458	8506.0	10742.0
100147750	10.0	2.0
7473	92.0	94.0
100147762	0.0	0.0
7472	581.0	836.0
100422642	0.0	0.0
7475	1.0	77.0
134701	0.0	0.0
7474	1291.0	726.0
100422644	0.0	0.0
7477	908.0	1456.0
100147766	2.0	3.0
101927265	0.0	0.0
7476	574.0	429.0
100147767	1.0	0.0
7479	6.0	3.0
100147768	0.0	0.0
7478	2.0	0.0
100147769	0.0	0.0
254240	1.0	1.0
7471	1.0	3.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	1.0
7469	882.0	1586.0
100147760	0.0	0.0
100147761	0.0	0.0
7484	18.0	4.0
7483	1020.0	386.0
7486	488.0	591.0
7485	942.0	622.0
100422656	0.0	1.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	1528.0	102.0
7480	32.0	332.0
100419004	0.0	0.0
7482	338.0	245.0
100419006	0.0	0.0
7481	181.0	27.0
100419005	0.0	0.0
100133139	2.0	0.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	1.0	3.0
7494	0.0	0.0
100422666	4.0	4.0
7499	35.0	28.0
7498	26.0	1658.0
7490	6.0	289.0
100420005	1.0	20.0
100420003	7.0	0.0
100422674	2.0	0.0
100419023	1.0	0.0
254272	4.0	0.0
100419029	0.0	0.0
101927215	25.0	4.0
101927217	9.0	5.0
100419028	17.0	15.0
101927219	0.0	0.0
55700	6575.0	9339.0
254268	8.0	1.0
55704	2333.0	1924.0
55703	419.0	1012.0
122706	0.0	0.0
55702	887.0	1051.0
55701	1708.0	2050.0
55707	3794.0	4519.0
55706	553.0	2781.0
122704	771.0	1482.0
55705	2982.0	4150.0
100420012	2.0	0.0
100422686	0.0	0.0
55709	368.0	365.0
101927221	217.0	246.0
101927220	0.0	3.0
100419031	17.0	1.0
101927222	0.0	0.0
101927224	0.0	0.0
100133161	82.0	39.0
100133162	0.0	0.0
100133163	0.0	2.0
100419038	0.0	0.0
100133168	0.0	0.0
55711	767.0	393.0
55715	3334.0	720.0
55714	127.0	427.0
55713	224.0	34.0
100420028	8.0	4.0
102723590	0.0	0.0
55719	966.0	1262.0
55718	1130.0	1469.0
55717	2465.0	3776.0
55716	1245.0	1752.0
100420033	4.0	0.0
100420030	2.0	0.0
100419040	0.0	0.0
100419042	2.0	8.0
677798	0.0	0.0
158724	0.0	0.0
677799	1.0	0.0
100419041	4.0	0.0
120103	619.0	425.0
65080	518.0	1001.0
65082	601.0	1072.0
100422690	0.0	0.0
100422691	18.0	26.0
122769	162.0	567.0
65084	646.0	507.0
65083	1842.0	8542.0
100420044	2.0	0.0
100420043	0.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	0.0	14.0
92691	33.0	74.0
100420049	0.0	0.0
65095	887.0	2772.0
65094	436.0	969.0
100420047	0.0	0.0
100420046	0.0	1.0
100420055	0.0	0.0
132112	1.0	0.0
100419068	0.0	0.0
158747	1454.0	1257.0
100420051	7.0	5.0
100419062	1.0	1.0
677778	5.0	37.0
677779	0.0	0.0
677776	1.0	0.0
677777	6.0	6.0
90060	635.0	882.0
146760	393.0	283.0
100419069	2.0	0.0
146754	342.0	111.0
122742	0.0	0.0
122740	0.0	0.0
100419070	2.0	1.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	2.0	37.0
122748	0.0	0.0
677780	0.0	0.0
100420063	5.0	5.0
100419075	10.0	16.0
100419074	0.0	1.0
90050	112.0	5.0
144110	387.0	769.0
146771	2.0	8.0
144100	1802.0	1214.0
144106	12.0	9.0
677796	9.0	16.0
677797	2.0	0.0
144108	1727.0	1467.0
677794	1.0	0.0
677795	0.0	0.0
677792	0.0	0.0
677793	4.0	2.0
677790	0.0	0.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	73.0	35.0
120146	1.0	0.0
100505477	0.0	0.0
100419098	0.0	0.0
100505474	1.0	0.0
100505475	0.0	0.0
100419095	0.0	0.0
100420080	1.0	0.0
90070	0.0	0.0
90075	94.0	79.0
134728	320.0	93.0
388610	682.0	410.0
388611	100.0	46.0
146705	417.0	725.0
388650	270.0	523.0
122786	445.0	6989.0
120126	0.0	0.0
388646	10.0	0.0
146713	8.0	4.0
146712	233.0	304.0
388649	1.0	1.0
349075	97.0	89.0
100505494	152.0	205.0
100505495	655.0	158.0
120114	291.0	56.0
388633	306.0	21.0
146723	0.0	0.0
388630	122.0	47.0
146722	1462.0	721.0
122773	170.0	44.0
219902	510.0	197.0
65244	609.0	1587.0
100505683	14.0	4.0
65243	21.0	64.0
90204	332.0	617.0
100505687	84.0	133.0
90203	1089.0	699.0
65249	671.0	1682.0
102723626	4.0	0.0
79890	3318.0	2352.0
100505681	55.0	27.0
79892	2388.0	7566.0
79891	185.0	179.0
120071	322.0	5207.0
79894	2032.0	1388.0
79893	2706.0	3334.0
79896	129.0	144.0
79895	223.0	283.0
388789	749.0	625.0
79898	158.0	121.0
120065	4.0	0.0
120066	3.0	0.0
79897	175.0	352.0
28299	709.0	3549.0
79899	841.0	1513.0
92856	1276.0	4255.0
219931	905.0	1087.0
100505678	72.0	41.0
100505679	3.0	1.0
100505676	3.0	3.0
220906	1145.0	999.0
65258	1090.0	396.0
80868	31.0	1.0
168002	162.0	121.0
653737	17.0	63.0
79883	87.0	1062.0
79882	2077.0	1261.0
79885	1487.0	504.0
79884	515.0	283.0
79887	4355.0	1553.0
79886	458.0	498.0
79888	36888.0	8263.0
219927	629.0	1384.0
65251	241.0	159.0
65250	926.0	564.0
65264	3759.0	8843.0
65263	374.0	863.0
65266	33.0	798.0
65265	1392.0	2021.0
65268	88.0	458.0
65267	32.0	66.0
90226	1.0	187.0
102723605	0.0	0.0
220930	74.0	77.0
641776	0.0	0.0
219938	1.0	0.0
65260	374.0	1558.0
100505696	781.0	138.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	48.0	25.0
653753	0.0	0.0
100505692	74.0	11.0
653758	20.0	17.0
388799	15.0	9.0
80896	1254.0	1779.0
388795	8.0	28.0
80895	821.0	1192.0
388796	438.0	1599.0
220929	800.0	547.0
132014	1983.0	1159.0
349149	8.0	3.0
100505641	5275.0	3092.0
219965	0.0	0.0
219960	0.0	0.0
653789	2.0	2.0
653794	2.0	0.0
677763	0.0	1.0
100505648	168.0	85.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	2468.0	3685.0
349136	46.0	130.0
90233	138.0	219.0
677769	0.0	0.0
677767	2.0	1.0
219972	4070.0	5281.0
677768	6.0	8.0
677765	0.0	0.0
219970	2.0	3.0
100505633	16.0	38.0
677766	0.0	0.0
205327	569.0	581.0
146664	62.0	70.0
653781	3.0	10.0
653784	500.0	2289.0
677774	0.0	0.0
677775	0.0	2.0
100505636	117.0	43.0
677772	2.0	4.0
677773	0.0	0.0
677770	1.0	1.0
677771	0.0	0.0
219968	0.0	0.0
219988	1978.0	3259.0
100505663	0.0	0.0
408029	0.0	1.0
220979	170.0	83.0
219986	0.0	0.0
90268	1000.0	2060.0
219983	0.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	2000.0	1548.0
220974	0.0	0.0
28231	2118.0	195.0
28232	2715.0	3835.0
28234	1.0	0.0
158674	5.0	3.0
340784	0.0	0.0
220965	280.0	41.0
349114	120.0	131.0
219995	3938.0	17.0
146691	5559.0	810.0
219990	0.0	0.0
339799	262.0	349.0
220963	52.0	130.0
501	1481.0	3305.0
651144	0.0	1.0
90249	12.0	179.0
504	0.0	1.0
506	14295.0	40839.0
100505659	0.0	0.0
507	1.0	0.0
509	3396.0	6771.0
101927195	0.0	0.0
168090	106.0	11.0
100505601	4.0	3.0
101978785	0.0	0.0
339781	0.0	0.0
594840	0.0	0.0
594842	31.0	15.0
220992	39.0	15.0
339788	1.0	0.0
339789	7.0	10.0
339779	0.0	0.0
79810	238.0	374.0
55843	549.0	358.0
55841	6391.0	2329.0
79812	2533.0	754.0
513	1306.0	2868.0
79811	3600.0	3004.0
55840	113.0	120.0
79814	11.0	148.0
55847	512.0	1442.0
514	6055.0	6544.0
55846	1173.0	889.0
515	3435.0	6289.0
79813	2182.0	2363.0
79816	185.0	31.0
516	1066.0	2426.0
55845	5008.0	4100.0
79815	1239.0	713.0
517	6532.0	7403.0
55844	1162.0	1688.0
518	3428.0	11080.0
79818	428.0	203.0
79817	971.0	984.0
256949	1004.0	163.0
55848	388.0	605.0
79819	252.0	42.0
220988	7878.0	13195.0
594837	4.0	8.0
594838	10.0	24.0
594839	9.0	32.0
220980	14.0	2.0
339778	14.0	0.0
55850	639.0	533.0
339768	13.0	115.0
520	1.0	0.0
55854	1681.0	3168.0
521	1818.0	1433.0
522	1742.0	2932.0
55853	8.0	1.0
523	3149.0	5531.0
55852	2992.0	2656.0
79801	85.0	622.0
79800	376.0	127.0
55851	1147.0	1225.0
525	65.0	22.0
55858	3404.0	3282.0
79803	807.0	1543.0
55857	540.0	631.0
79802	7.0	9.0
526	8675.0	9750.0
55856	986.0	503.0
79805	71.0	82.0
527	2181.0	2081.0
528	2337.0	3550.0
55855	6.0	11.0
79804	0.0	0.0
529	5264.0	4071.0
79807	353.0	396.0
79809	771.0	1285.0
256957	6.0	12.0
55859	27.0	0.0
100505624	6.0	14.0
100505621	2.0	0.0
7500	0.0	0.0
339761	6.0	18.0
80818	361.0	1165.0
80817	602.0	399.0
80816	54.0	40.0
339766	12.0	0.0
55861	165.0	227.0
55860	1743.0	2936.0
79830	322.0	504.0
105377240	0.0	0.0
340745	3.0	0.0
79832	1038.0	2083.0
80821	1215.0	950.0
533	5026.0	5303.0
80820	378.0	574.0
79831	168.0	177.0
102723680	0.0	0.0
55863	884.0	899.0
79834	5191.0	2044.0
534	29.0	18.0
535	4737.0	2921.0
55862	4094.0	2436.0
79833	262.0	515.0
340749	1.0	0.0
105377243	0.0	0.0
55869	569.0	631.0
79836	1253.0	73.0
537	9838.0	9455.0
79838	2487.0	95.0
538	1043.0	732.0
55867	2.0	1.0
79837	2196.0	2819.0
539	1745.0	3342.0
79839	603.0	277.0
594855	0.0	0.0
7512	99.0	77.0
594857	0.0	0.0
7511	1639.0	3751.0
339751	14.0	48.0
55872	27.0	574.0
256933	2.0	0.0
540	446.0	352.0
55871	395.0	121.0
55870	3342.0	2253.0
541	2.0	8.0
542	0.0	0.0
55876	423.0	540.0
543	0.0	0.0
79820	42.0	4.0
544	0.0	0.0
79823	185.0	161.0
545	854.0	1389.0
546	3207.0	2463.0
79822	459.0	114.0
79825	728.0	51.0
547	12.0	55.0
7503	22.0	18.0
100505616	32.0	57.0
55879	4.0	13.0
549	499.0	362.0
79827	663.0	1456.0
7504	216.0	6.0
79829	637.0	964.0
7507	530.0	282.0
79828	364.0	1531.0
641700	305.0	106.0
7508	2160.0	1029.0
100505619	0.0	0.0
101927150	19.0	34.0
653707	0.0	0.0
101927152	1.0	4.0
101927155	9.0	6.0
7520	7329.0	10694.0
92822	775.0	954.0
80835	16.0	7.0
101927158	4.0	1.0
80834	0.0	0.0
80833	3322.0	2862.0
339742	0.0	1.0
653702	237.0	597.0
339745	1422.0	1033.0
550	4384.0	10543.0
79850	441.0	1744.0
551	0.0	0.0
339736	0.0	1.0
79852	252.0	1070.0
552	79.0	28.0
256987	4114.0	2994.0
553	1.0	1.0
554	55.0	5.0
79854	16.0	29.0
79853	0.0	1.0
55885	6165.0	17.0
79856	702.0	165.0
55884	3066.0	2942.0
100652885	2.0	1.0
7514	4207.0	9494.0
79858	455.0	100.0
558	4209.0	4560.0
92815	33.0	70.0
7516	25.0	572.0
55889	1.0	0.0
7515	1289.0	1558.0
55888	96.0	73.0
7518	237.0	411.0
7517	408.0	445.0
7532	7118.0	13664.0
100422821	2.0	0.0
7531	15267.0	30632.0
7534	20651.0	46460.0
100422823	0.0	0.0
7533	7209.0	9784.0
101927167	156.0	189.0
100422824	0.0	0.0
65217	176.0	0.0
80824	3843.0	2241.0
100422826	0.0	0.0
340719	62.0	210.0
80823	153.0	226.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	2778.0	791.0
80829	2339.0	3429.0
100422829	0.0	0.0
144097	493.0	990.0
55894	0.0	0.0
55893	2097.0	772.0
55892	616.0	762.0
563	753.0	8.0
79841	73.0	69.0
55891	1.0	0.0
79840	30.0	31.0
80832	1069.0	1572.0
79843	190.0	68.0
55898	3101.0	4826.0
80831	1.0	1.0
55897	19.0	3.0
566	11.0	7.0
79842	141.0	161.0
79845	2181.0	419.0
567	218300.0	160894.0
80830	4200.0	5187.0
79844	288.0	24.0
79847	1088.0	910.0
7525	1921.0	3409.0
79846	174.0	176.0
79849	4.0	1.0
79848	650.0	553.0
7526	10.0	8.0
7529	11796.0	21700.0
7528	3672.0	4076.0
101927171	0.0	3.0
92806	129.0	149.0
65220	2954.0	3374.0
92840	136.0	153.0
7541	565.0	606.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	1043.0	1288.0
7542	282.0	375.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	1.0	0.0
100422834	0.0	0.0
7544	585.0	199.0
100422835	0.0	0.0
102723647	1.0	1.0
653720	4.0	3.0
100422837	0.0	0.0
80856	1121.0	1880.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	48.0	0.0
79870	316.0	49.0
571	2588.0	5565.0
572	1248.0	1460.0
79872	875.0	1078.0
573	3672.0	3353.0
79871	641.0	836.0
79874	909.0	1082.0
102723641	35.0	4.0
575	66.0	70.0
79873	481.0	261.0
79876	997.0	1664.0
576	62.0	405.0
340706	479.0	22.0
577	159.0	19.0
79875	1753.0	1797.0
80864	27.0	32.0
578	699.0	1807.0
80863	50.0	51.0
579	1.0	9.0
79877	1170.0	940.0
80862	131.0	92.0
7536	10752.0	10957.0
79879	86.0	141.0
7535	477.0	637.0
7538	120680.0	5187.0
7539	48.0	80.0
7552	114.0	21.0
101927186	0.0	0.0
100422841	1.0	1.0
7551	680.0	971.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	285.0	216.0
7553	519.0	1012.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	416.0	102.0
7555	12522.0	15192.0
100422846	5.0	0.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	219.0	308.0
581	2322.0	2497.0
582	132.0	64.0
583	1741.0	887.0
79861	3.0	5.0
79863	528.0	660.0
585	797.0	606.0
100652899	1.0	0.0
586	4083.0	2375.0
79862	137.0	135.0
102723631	0.0	0.0
587	2128.0	1333.0
79865	135.0	33.0
80854	3889.0	2802.0
80853	1482.0	1116.0
79864	360.0	133.0
80852	29.0	50.0
79867	1013.0	608.0
254312	7.0	0.0
79866	99.0	518.0
80851	1190.0	1827.0
79869	3635.0	3591.0
7547	1.0	1.0
7546	0.0	62.0
79868	993.0	678.0
7549	151.0	332.0
256979	2.0	2.0
101927193	0.0	0.0
7561	229.0	156.0
7562	252.0	172.0
7565	179.0	109.0
101927111	44.0	14.0
7564	215.0	433.0
7567	152.0	65.0
7566	285.0	370.0
101927112	0.0	0.0
101927117	11.0	4.0
590	336.0	42.0
339822	0.0	0.0
593	318.0	242.0
594	652.0	468.0
595	8639.0	5043.0
596	715.0	489.0
597	1259.0	663.0
598	6655.0	4003.0
599	3295.0	1232.0
7559	657.0	1067.0
7572	3352.0	2542.0
7571	39.0	37.0
7574	467.0	284.0
101929780	50.0	24.0
7576	413.0	165.0
7577	0.0	0.0
101927126	2.0	11.0
101927125	1.0	8.0
101927129	0.0	0.0
7570	893.0	972.0
339804	83.0	31.0
7569	278.0	313.0
7568	10.0	14.0
101978719	0.0	0.0
7582	1419.0	661.0
7584	187.0	214.0
7587	1005.0	785.0
7586	1714.0	2112.0
7589	112.0	159.0
101927134	0.0	0.0
7581	1878.0	811.0
7580	906.0	331.0
100652988	154.0	28.0
7579	76.0	103.0
7594	323.0	191.0
7593	989.0	378.0
7596	404.0	369.0
7597	514.0	562.0
101927149	0.0	0.0
7592	493.0	404.0
100652974	0.0	0.0
254359	959.0	1072.0
100133005	0.0	0.0
101929730	34.0	6.0
101929736	6.0	4.0
55803	631.0	1615.0
55802	1969.0	1049.0
55801	0.0	6.0
55800	61.0	76.0
55806	132.0	842.0
100420113	0.0	0.0
55805	985.0	31.0
55809	595.0	854.0
55808	541.0	210.0
100652909	0.0	0.0
101929746	3.0	2.0
101929743	0.0	0.0
100133024	2.0	1.0
55810	1507.0	1731.0
55814	1680.0	1120.0
55813	1189.0	3374.0
55812	295.0	185.0
100652918	0.0	0.0
55811	8.0	2.0
55818	2226.0	2048.0
55816	26.0	125.0
55815	106.0	19.0
55819	4653.0	5220.0
254394	782.0	797.0
100419149	0.0	0.0
100133036	7.0	1.0
55821	0.0	1.0
101930749	0.0	0.0
100133037	1.0	0.0
100133038	15.0	2.0
55825	720.0	324.0
101930745	0.0	0.0
55824	2821.0	1222.0
101930746	0.0	0.0
55823	2060.0	1946.0
101930747	0.0	0.0
55829	2741.0	2349.0
55827	3114.0	2631.0
101930744	0.0	0.0
100420143	1.0	2.0
101929760	4.0	30.0
101927102	2.0	1.0
101927101	0.0	2.0
101929768	24.0	17.0
101929765	0.0	2.0
100133040	0.0	0.0
100419158	2.0	0.0
101929769	5.0	1.0
100133044	0.0	0.0
55832	3194.0	6883.0
254398	0.0	1.0
55831	2779.0	1638.0
55830	1667.0	1545.0
55835	290.0	736.0
100652939	4745.0	2550.0
100420149	0.0	0.0
55833	1935.0	4289.0
55839	204.0	696.0
55837	1326.0	1244.0
90167	0.0	0.0
677679	0.0	0.0
90161	101.0	301.0
134637	288.0	393.0
388701	19.0	2.0
100420159	9.0	0.0
100420158	0.0	0.0
388707	14.0	6.0
100420155	1.0	0.0
677681	0.0	1.0
100419178	1.0	0.0
43847	10.0	137.0
101929701	0.0	0.0
43849	0.0	1.0
28227	354.0	576.0
122631	0.0	0.0
90187	4.0	4.0
100419187	0.0	0.0
100419185	11.0	16.0
101929716	3.0	1.0
122622	224.0	73.0
388722	27.0	60.0
100420178	0.0	1.0
132001	253.0	266.0
388714	5.0	1.0
122618	102.0	297.0
388719	1.0	0.0
122616	532.0	262.0
100420190	0.0	0.0
100037280	8.0	5.0
388743	2257.0	28.0
768097	5.0	6.0
768096	24.0	9.0
90199	0.0	1.0
90193	6.0	11.0
90196	2244.0	2160.0
100505591	3.0	0.0
100505592	41.0	9.0
388730	53.0	61.0
768086	12.0	0.0
119032	1593.0	1007.0
122665	0.0	0.0
388762	0.0	0.0
122664	2.0	0.0
388761	0.0	0.0
104413892	1.0	0.0
104413890	1.0	0.0
104413891	13.0	2.0
388753	280.0	688.0
122651	0.0	0.0
119016	77.0	56.0
388759	12.0	6.0
90321	480.0	556.0
90324	1845.0	1752.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	2.0	0.0
100270919	0.0	0.0
100270912	0.0	1.0
124790	71.0	68.0
100270913	0.0	0.0
100270914	1.0	0.0
100270915	0.0	0.0
388428	0.0	1.0
100270920	1.0	2.0
641638	1369.0	2357.0
401967	1.0	1.0
100270921	0.0	1.0
100270922	0.0	0.0
148753	1.0	12.0
148756	0.0	0.0
92979	817.0	1061.0
90316	0.0	0.0
340485	145.0	177.0
134121	236.0	27.0
90317	289.0	252.0
653619	0.0	0.0
161725	117.0	39.0
340481	1371.0	492.0
100270909	0.0	0.0
92973	134.0	8.0
90313	1044.0	1668.0
100270905	1.0	0.0
124783	26.0	6.0
100270906	0.0	0.0
401960	0.0	2.0
100270907	0.0	0.0
100270908	0.0	0.0
146110	5.0	14.0
100270903	0.0	0.0
641649	591.0	287.0
124773	6.0	4.0
641648	0.0	0.0
388419	0.0	1.0
401959	0.0	0.0
158104	5.0	19.0
90342	44.0	8.0
161753	194.0	109.0
339483	303.0	145.0
653643	0.0	0.0
339487	697.0	625.0
339488	85.0	39.0
653645	0.0	0.0
28396	162.0	879.0
28394	313.0	6845.0
401944	180.0	65.0
28395	196.0	1730.0
653650	16.0	28.0
90338	1188.0	360.0
92999	1294.0	604.0
641654	0.0	0.0
28392	234.0	1128.0
28393	30.0	78.0
28391	19.0	114.0
653639	4.0	7.0
90332	93.0	169.0
134145	263.0	430.0
161742	3307.0	3786.0
90333	541.0	230.0
340460	0.0	0.0
134147	577.0	1330.0
339476	0.0	0.0
653635	36.0	36.0
339479	43.0	3.0
401934	60.0	1.0
124751	27.0	5.0
148789	232.0	507.0
653641	0.0	0.0
90326	272.0	549.0
90362	318.0	99.0
100505761	712.0	454.0
100505767	5.0	5.0
388474	11.0	10.0
148713	23.0	5.0
28374	1.0	0.0
28373	0.0	0.0
28378	0.0	8.0
388468	0.0	1.0
28376	0.0	0.0
28377	1.0	7.0
102216268	4.0	0.0
340441	0.0	0.0
100505768	1.0	0.0
28370	0.0	0.0
28371	0.0	0.0
90352	1.0	0.0
90353	51.0	135.0
100505755	3.0	3.0
90355	218.0	273.0
100505753	0.0	0.0
339451	213.0	412.0
339453	26.0	16.0
653656	0.0	0.0
339456	25.0	80.0
