id	118933b6-86c7-4668-9973-424ece352a60	8d8c6603-58cf-4402-81f5-1eb8d5bb2e87
106481340	0.0	0.0
85458	1693.0	3775.0
106481345	0.0	2.0
85459	333.0	2656.0
106481346	0.0	0.0
85456	5436.0	11589.0
442910	0.0	1.0
106481343	0.0	0.0
85457	1325.0	3646.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	74.0	243.0
442913	0.0	0.0
85452	88.0	12.0
442914	0.0	0.0
50	3036.0	6650.0
85453	943.0	11163.0
442915	0.0	0.0
85450	1863.0	997.0
51	4169.0	7015.0
442916	0.0	0.0
85451	1481.0	4613.0
52	4071.0	9180.0
442917	0.0	0.0
53	2383.0	3740.0
442918	0.0	0.0
54	33094.0	2145.0
442919	0.0	0.0
55	533.0	766.0
442909	2.0	0.0
56	9.0	62.0
58	17.0	306.0
59	12170.0	5530.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	14.0	2.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	239.0	711.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	0.0	9.0
85446	110.0	663.0
442900	0.0	1.0
106481355	0.0	0.0
85443	17.0	76.0
442901	0.0	0.0
85444	1193.0	6423.0
442902	0.0	0.0
60	285840.0	334206.0
85441	1151.0	2823.0
442903	3.0	9.0
85442	675.0	10.0
442904	0.0	0.0
442905	0.0	0.0
62	21.0	30.0
85440	1067.0	5566.0
442907	6.0	7.0
442908	0.0	0.0
66	0.0	0.0
67	5.0	5.0
68	4.0	1.0
344595	523.0	489.0
69	3.0	2.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	0.0	9.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	4.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	260.0	141.0
106481321	0.0	1.0
85479	469.0	96.0
106481322	0.0	0.0
85476	2146.0	9757.0
85477	853.0	54.0
70	34.0	9.0
85474	11.0	99.0
71	132286.0	251629.0
72	4007.0	2263.0
73	8.0	146.0
74	0.0	0.0
75	12.0	34.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4328.0	5182.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	3.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	5.0
85465	947.0	5008.0
81	22013.0	49315.0
85463	1096.0	324.0
82	3.0	6.0
85464	1827.0	2994.0
83	4.0	4.0
85461	2920.0	5184.0
85462	1790.0	3927.0
86	2748.0	19612.0
87	6450.0	11469.0
85460	865.0	4715.0
88	153.0	7.0
89	2.0	4.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1614.0	4708.0
106481300	0.0	0.0
91	1216.0	7213.0
92	1015.0	1518.0
93	347.0	3474.0
94	12334.0	1290.0
95	231.0	182.0
97	258.0	1130.0
98	1095.0	781.0
344561	0.0	0.0
728661	1627.0	11298.0
728664	0.0	3.0
106481305	0.0	0.0
261734	619.0	1641.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	42.0	17.0
106481309	10.0	7.0
246119	0.0	0.0
106481307	1.0	0.0
261735	2.0	0.0
106481308	0.0	0.0
3804	7.0	0.0
3805	13.0	3.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	6.0	18.0
3809	41.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	484.0	333.0
3800	56.0	549.0
3801	2204.0	2064.0
3802	6.0	0.0
728695	0.0	0.0
285735	4.0	0.0
261726	3659.0	6959.0
728698	3.0	11.0
3814	13.0	5.0
3815	3524.0	59636.0
3816	23.0	684.0
261729	686.0	154.0
3817	1.0	80.0
3818	31.0	11.0
222166	4005.0	6816.0
3811	21.0	2.0
3812	12.0	0.0
285740	1.0	7.0
285741	57.0	75.0
728689	7.0	36.0
3827	5.0	19.0
246100	0.0	1.0
3820	737.0	68.0
3821	113.0	13.0
3822	14.0	1.0
3823	9.0	0.0
3824	565.0	47.0
645402	0.0	0.0
403313	492.0	1317.0
403314	54.0	43.0
728637	2.0	4.0
728638	50.0	192.0
728633	1.0	0.0
728632	216.0	784.0
728635	23.0	55.0
3836	1577.0	3708.0
222183	85.0	91.0
3837	5753.0	30695.0
3838	1259.0	13941.0
3839	3719.0	5521.0
728629	0.0	2.0
403304	0.0	0.0
403305	0.0	0.0
3831	1549.0	3614.0
3832	178.0	4810.0
3833	184.0	8928.0
3834	35.0	898.0
3835	1799.0	10902.0
728620	1.0	5.0
403300	0.0	0.0
645412	1.0	7.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	217.0	1318.0
3848	9.0	98.0
3849	3.0	3.0
222171	240.0	853.0
728619	4.0	11.0
3840	4286.0	14896.0
3841	983.0	1374.0
3842	4613.0	9560.0
3843	7391.0	33287.0
3844	0.0	0.0
3845	1844.0	5417.0
3846	5.0	29.0
645423	0.0	0.0
3860	143.0	27.0
246126	0.0	0.0
728658	828.0	236.0
728655	3.0	6.0
728657	0.0	6.0
728656	0.0	0.0
3858	1840.0	2342.0
3859	4.0	10.0
246135	0.0	0.0
3850	2.0	10.0
3851	3555.0	1029.0
3852	772.0	48000.0
645414	0.0	0.0
3853	16.0	687.0
3854	5.0	1685.0
3855	22084.0	20479.0
3856	15017.0	62917.0
3857	0.0	146.0
728640	10.0	10.0
645431	14.0	15.0
728642	207.0	772.0
728641	44.0	34.0
645434	15.0	14.0
645432	9.0	12.0
285704	492.0	271.0
728643	8.0	6.0
222194	2098.0	3667.0
285708	0.0	148.0
1204	0.0	0.0
1203	1754.0	1359.0
1201	1150.0	1987.0
1200	8905.0	7056.0
3861	6.0	240.0
645426	24.0	18.0
645425	0.0	0.0
1209	5057.0	8933.0
3866	504.0	4688.0
1208	1.0	33.0
1207	3885.0	18107.0
3868	13.0	2317.0
285311	0.0	0.0
3880	18360.0	72483.0
3881	1.0	13.0
285313	1300.0	140.0
100128537	526.0	233.0
3882	1.0	5.0
100128536	0.0	3.0
285314	1.0	0.0
285315	630.0	652.0
1215	77.0	2.0
100141515	5.0	2.0
1213	15938.0	32378.0
1212	3979.0	1090.0
1211	8974.0	9615.0
3872	1045.0	12002.0
3875	11734.0	18776.0
3876	3.0	7.0
3879	0.0	0.0
3890	0.0	1.0
3891	4.0	1.0
3892	34.0	128.0
100128525	6.0	2.0
285326	0.0	0.0
1230	1630.0	496.0
285329	4.0	14.0
440097	0.0	10.0
440093	16.0	32.0
3883	0.0	9.0
3884	1.0	0.0
3885	1.0	1.0
3886	2.0	0.0
100128521	0.0	0.0
3887	8.0	90.0
3888	0.0	1.0
100631239	1.0	0.0
3889	0.0	85.0
100128516	21.0	25.0
285331	611.0	698.0
100128512	0.0	0.0
285335	13.0	4.0
100128514	0.0	1.0
1241	297.0	1447.0
1240	1132.0	492.0
1238	98.0	63.0
1237	8.0	15.0
1236	407.0	101.0
1235	10.0	2.0
1234	577.0	344.0
1233	129.0	46.0
1232	8.0	2.0
3895	5315.0	10794.0
100128511	61.0	73.0
100631247	2.0	2.0
3897	90.0	614.0
100631248	0.0	7.0
3898	1206.0	5144.0
100631249	0.0	0.0
3899	1062.0	1242.0
100128505	0.0	3.0
100631250	0.0	0.0
285343	1760.0	1551.0
100631251	0.0	0.0
100631252	0.0	3.0
100631253	0.0	0.0
285346	118.0	205.0
100631254	0.0	2.0
100128503	0.0	0.0
285349	176.0	544.0
574501	2.0	10.0
574502	0.0	0.0
1244	38.0	35.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	3542.0	256.0
1263	1115.0	632.0
1262	58.0	9.0
116966	174.0	9.0
100887755	1.0	1.0
1261	4.0	2.0
100887754	7.0	36.0
1260	0.0	2.0
116969	96.0	317.0
1259	24.0	47.0
1258	13.0	48.0
440061	0.0	0.0
100887750	33.0	80.0
100887746	1.0	0.0
100887744	2.0	7.0
1272	794.0	128.0
1271	295.0	6.0
100887749	23.0	24.0
1270	13.0	59.0
100887748	0.0	0.0
440044	15.0	115.0
1269	31.0	4.0
440051	2.0	1.0
1268	424.0	7.0
440050	1.0	6.0
1267	3019.0	15737.0
1266	16913.0	37431.0
100887740	0.0	0.0
1265	9159.0	7182.0
1286	1378.0	101.0
1285	1396.0	48.0
1284	13166.0	40217.0
1282	8661.0	31238.0
1281	20278.0	79687.0
1280	25.0	799.0
440078	111.0	343.0
440077	11.0	2.0
440087	73.0	25.0
1278	24075.0	76954.0
1277	15922.0	113349.0
440081	30.0	690.0
116938	0.0	0.0
1297	7.0	302.0
116931	60.0	216.0
1296	666.0	801.0
1295	3764.0	3231.0
116933	0.0	7.0
1294	147.0	1272.0
1293	12997.0	29104.0
116935	48.0	12.0
1292	17103.0	11007.0
440068	4.0	1.0
1291	10468.0	7574.0
116937	6.0	8.0
440067	2.0	3.0
1290	1312.0	8480.0
440073	745.0	61.0
440072	2.0	12.0
1289	2236.0	13628.0
1288	113.0	62.0
1287	942.0	2088.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2213.0	1094.0
440021	0.0	29.0
442673	3.0	12.0
10018	972.0	8107.0
126328	4183.0	1751.0
442676	0.0	0.0
126326	327.0	219.0
1299	92.0	6265.0
1298	177.0	2018.0
10011	3186.0	1615.0
10010	4009.0	3301.0
10013	1795.0	10809.0
128989	2070.0	729.0
10015	7953.0	7201.0
10014	3349.0	6887.0
10017	9.0	69.0
10016	5231.0	12537.0
10020	1237.0	1232.0
114335	0.0	0.0
114336	0.0	0.0
126321	1228.0	1580.0
10029	0.0	0.0
442668	1.0	0.0
10022	1.0	2.0
10021	5.0	15.0
10024	75.0	3299.0
128977	2255.0	1264.0
103021165	0.0	0.0
10023	358.0	317.0
103021164	3.0	15.0
10026	2454.0	2462.0
10025	2218.0	3646.0
116986	255.0	160.0
116985	8034.0	7069.0
116988	3555.0	5110.0
116987	1113.0	7448.0
114327	913.0	3375.0
440043	0.0	0.0
126308	1956.0	2631.0
440041	0.0	0.0
126306	61.0	47.0
151306	199.0	21.0
100128590	7.0	25.0
100128596	1.0	1.0
151300	2.0	0.0
100128595	0.0	0.0
100128589	3.0	4.0
440027	15.0	14.0
440026	2911.0	2750.0
440023	0.0	1.0
10008	1895.0	700.0
10007	2656.0	2994.0
10009	1194.0	6156.0
116984	2120.0	709.0
116983	1127.0	3475.0
151313	549.0	1189.0
10000	1525.0	501.0
128954	0.0	0.0
10002	9.0	6.0
10001	1122.0	1657.0
10004	615.0	640.0
10003	173.0	553.0
10006	4362.0	5738.0
10005	1618.0	2515.0
126370	0.0	0.0
285352	64.0	44.0
100128579	0.0	0.0
285359	24.0	185.0
126375	585.0	711.0
126374	576.0	239.0
153918	0.0	0.0
100128574	0.0	2.0
285362	3057.0	2114.0
285367	1374.0	1119.0
285368	216.0	336.0
100128569	51.0	179.0
126364	835.0	247.0
100128560	1.0	3.0
285370	0.0	0.0
285375	2.0	10.0
102682016	0.0	0.0
153932	0.0	14.0
344191	1.0	0.0
126353	2091.0	573.0
751071	210.0	189.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	3.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	1.0	0.0
106481282	0.0	0.0
285381	3174.0	1319.0
106481283	0.0	0.0
285382	162.0	2252.0
106481280	0.0	1.0
165918	788.0	8950.0
106481281	0.0	5.0
165904	8.0	22.0
285386	727.0	61.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	2.0
100128542	2.0	0.0
106481290	1.0	2.0
100128541	0.0	1.0
138311	785.0	1347.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	50.0
126299	1092.0	5306.0
106481259	0.0	0.0
728716	0.0	0.0
126298	585.0	5765.0
728710	1.0	1.0
126295	271.0	298.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	10.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	207.0	2202.0
645318	0.0	0.0
645317	62.0	69.0
151242	317.0	93.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	14654.0	44558.0
100287908	0.0	0.0
645332	257.0	494.0
126282	751.0	1222.0
100287902	14.0	78.0
163227	842.0	872.0
100287900	0.0	0.0
163223	29.0	59.0
106481275	0.0	0.0
106481276	0.0	7.0
106481273	0.0	3.0
106481274	0.0	0.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	21.0	11.0
106481278	1.0	0.0
645328	1.0	0.0
151254	15.0	1018.0
645326	7.0	3.0
106481271	0.0	1.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	10.0	200.0
163259	376.0	2515.0
645345	307.0	252.0
200403	165.0	10.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	273.0	92.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	4.0	11.0
728732	0.0	5.0
728734	1.0	4.0
126272	133.0	268.0
106481242	0.0	0.0
107133511	3.0	5.0
114294	1610.0	908.0
106481243	0.0	0.0
107133513	2.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	8.0	70.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	2.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	7.0	1.0
728723	238.0	180.0
106481253	0.0	1.0
107133522	3.0	17.0
106481254	0.0	2.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	56.0	7.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	7.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	36.0	2050.0
645368	0.0	0.0
645367	2.0	4.0
106481217	0.0	0.0
200424	720.0	11617.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	6.0	21.0
645360	1.0	0.0
106481219	0.0	0.0
106481220	3.0	6.0
106481221	0.0	1.0
106481224	0.0	0.0
106481225	0.0	1.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	646.0	580.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	2.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	180.0	52.0
645387	360.0	232.0
645382	0.0	0.0
645381	12.0	126.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	6.0
106481207	1.0	6.0
106481204	1.0	1.0
106481205	0.0	0.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	255.0	351.0
3903	4436.0	805.0
106481210	0.0	0.0
3904	57.0	6.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2163.0	525.0
106481211	0.0	0.0
3909	4461.0	3573.0
106481212	0.0	0.0
684959	0.0	0.0
151234	3.0	0.0
151230	1003.0	8012.0
728798	2.0	0.0
3913	9688.0	6926.0
3914	5330.0	14728.0
3915	5655.0	18549.0
3916	14909.0	34823.0
3918	5930.0	9514.0
3910	6715.0	4293.0
3911	5241.0	19799.0
3912	6874.0	7385.0
728782	51.0	8.0
728780	192.0	19.0
3924	7.0	10.0
3925	6331.0	75176.0
3927	8148.0	19002.0
3929	7.0	0.0
3920	12679.0	13279.0
3921	53822.0	16544.0
3923	1.0	7.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	0.0	1.0
100873170	0.0	1.0
3936	20106.0	3695.0
3937	2346.0	1004.0
3938	4.0	57.0
3939	22647.0	87087.0
3930	2001.0	15815.0
100873179	0.0	0.0
3931	545.0	331.0
3932	971.0	1396.0
3933	4.0	2.0
3934	1326.0	853.0
100189512	0.0	0.0
105371027	1.0	0.0
100873166	0.0	1.0
100873165	1.0	5.0
100287964	0.0	0.0
100287960	2.0	0.0
100329109	0.0	0.0
100329108	2.0	12.0
3947	3.0	3.0
3948	1.0	42.0
3949	8219.0	1819.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	18566.0	15742.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	7.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	7.0	26.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	391.0	80.0
3958	60744.0	10942.0
3959	27693.0	32974.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	245.0	398.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	329.0	553.0
3952	1.0	113.0
3953	4356.0	537.0
3954	1169.0	4312.0
3955	1755.0	1654.0
3956	25955.0	5708.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	4.0	10.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	5.0	16.0
728746	0.0	0.0
728748	0.0	5.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	559.0	331.0
1303	3079.0	3883.0
107133502	0.0	0.0
1302	34.0	492.0
1301	1.0	3424.0
1300	70.0	2154.0
3960	167.0	57.0
3963	0.0	1.0
3964	3020.0	10521.0
1308	106.0	190.0
3965	5532.0	5122.0
1307	1430.0	2036.0
151295	22.0	111.0
1306	1177.0	6255.0
100189589	5.0	4.0
728774	1.0	0.0
728773	0.0	0.0
3980	793.0	6769.0
100287932	2325.0	5955.0
3981	1084.0	1499.0
728776	19.0	105.0
85508	0.0	14.0
105601840	0.0	1.0
85509	0.0	0.0
1316	24093.0	7255.0
1315	8488.0	9744.0
1314	8633.0	33318.0
1312	10605.0	1920.0
1311	250.0	636.0
100329135	1.0	1.0
1310	19.0	3540.0
574537	0.0	0.0
3972	1.0	5.0
3973	4.0	3.0
3975	0.0	0.0
3976	805.0	303.0
3977	4074.0	1262.0
1318	395.0	73.0
3978	672.0	8876.0
1317	4235.0	4436.0
728763	56.0	11.0
3990	59.0	10.0
645313	1.0	1.0
3991	190.0	134.0
645312	0.0	0.0
3992	3138.0	4153.0
645311	0.0	18.0
728769	697.0	381.0
1330	0.0	0.0
1327	23910.0	16797.0
1326	2473.0	736.0
1325	7.0	16.0
3982	8.0	0.0
3983	6293.0	6758.0
3984	1715.0	4979.0
3985	3223.0	6272.0
3987	3897.0	4732.0
3988	17035.0	4312.0
1329	6133.0	5728.0
116809	0.0	0.0
100128416	9.0	35.0
1340	10064.0	10448.0
1337	8680.0	6262.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	5761.0	9602.0
100128410	0.0	1.0
3995	2133.0	431.0
100128412	0.0	0.0
3996	1112.0	4683.0
3998	4967.0	10621.0
1339	1.0	5.0
285440	1897.0	642.0
285441	54.0	1.0
1352	525.0	895.0
1351	8947.0	5864.0
1350	17329.0	6113.0
1349	9120.0	5418.0
1348	1.0	0.0
1347	10427.0	12175.0
1346	2492.0	135.0
1345	6081.0	6969.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	14.0	73.0
1363	7759.0	3099.0
1362	3778.0	10118.0
1361	794.0	8.0
1360	24.0	656.0
1359	10795.0	134.0
1358	7.0	12.0
1357	5.0	2.0
1356	1043.0	993.0
1355	2251.0	2843.0
1353	3071.0	2640.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	2.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	53.0	122.0
285464	345.0	528.0
100873200	0.0	0.0
777774	0.0	2.0
1374	4359.0	5881.0
1373	68.0	44.0
1371	832.0	2256.0
1370	4.0	9.0
1369	0.0	0.0
1368	9190.0	853.0
100873209	1.0	0.0
1366	8096.0	6254.0
1365	806.0	5778.0
1364	7718.0	22202.0
100873204	4.0	0.0
100873203	0.0	0.0
100873202	3.0	7.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	5.0	1.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	2.0
1385	2603.0	6385.0
116843	641.0	2177.0
1384	1461.0	4802.0
116842	33.0	74.0
1382	368.0	11309.0
116844	1431.0	105.0
1381	7.0	1514.0
1380	208.0	67.0
440176	4.0	3.0
440184	3.0	1.0
1379	3.0	20.0
1378	317.0	56.0
1376	1513.0	5042.0
1375	32.0	195.0
128821	0.0	1.0
100873237	0.0	1.0
128822	0.0	10.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	13.0	58.0
100873239	0.0	4.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	0.0	2.0
100873220	0.0	0.0
128820	0.0	0.0
116832	368.0	3102.0
1396	1432.0	143.0
1395	22.0	60.0
1394	4.0	6.0
1393	51.0	3.0
1392	21.0	0.0
285407	3.0	13.0
116835	2252.0	201.0
1390	1441.0	1547.0
1389	4599.0	3767.0
1388	4487.0	17594.0
1387	3038.0	6379.0
116841	1158.0	4658.0
1386	2580.0	4809.0
116840	1449.0	3779.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	8.0
100873227	0.0	1.0
100873251	0.0	0.0
100873250	0.0	3.0
116828	67.0	108.0
100873255	0.0	0.0
100873254	0.0	3.0
100873253	0.0	1.0
285412	0.0	1.0
100873252	0.0	0.0
100287898	24.0	56.0
100287895	0.0	0.0
285419	150.0	50.0
1399	3580.0	6561.0
1398	4630.0	4193.0
1397	12164.0	5151.0
100873259	2.0	1.0
100873258	1.0	0.0
100873257	0.0	1.0
100873256	0.0	0.0
100873240	1.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	404.0	134.0
285429	12.0	39.0
100287880	0.0	0.0
440193	1161.0	3977.0
100873248	0.0	0.0
100873247	1.0	16.0
100873246	0.0	0.0
100873245	1.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	9253.0	27503.0
153830	8747.0	3787.0
645280	0.0	8.0
440138	460.0	1026.0
440132	0.0	10.0
440142	1.0	14.0
10139	1768.0	4617.0
126208	977.0	1859.0
126206	2.0	2.0
126205	0.0	101.0
107133497	1.0	0.0
126204	0.0	1.0
107133499	0.0	0.0
128866	6638.0	18206.0
10131	1483.0	2574.0
10134	13974.0	14851.0
107133494	0.0	8.0
10133	5526.0	3708.0
128869	1191.0	2633.0
10136	1.0	0.0
10135	7688.0	6485.0
100128493	0.0	0.0
103021294	21.0	71.0
10138	982.0	731.0
100128496	0.0	0.0
10137	2936.0	9562.0
128861	0.0	0.0
128862	0.0	0.0
10141	7.0	2360.0
10140	5396.0	3304.0
128864	3.0	51.0
440125	0.0	3.0
440131	4.0	2.0
10143	0.0	3.0
128854	215.0	1937.0
10142	2712.0	9646.0
10144	1373.0	1454.0
10147	1181.0	5620.0
100128483	1.0	0.0
10146	5255.0	12320.0
128859	0.0	0.0
10149	147.0	42.0
10148	78.0	59.0
128853	33.0	324.0
440159	0.0	0.0
10117	42.0	2.0
440163	1.0	0.0
10110	42.0	55.0
10112	99.0	3223.0
10111	2065.0	4112.0
10114	5224.0	6228.0
10113	3457.0	4429.0
128848	0.0	0.0
10116	4030.0	6889.0
165829	23.0	598.0
100128469	10.0	25.0
153842	6.0	3.0
440145	1665.0	3802.0
10129	3247.0	1568.0
440153	0.0	0.0
10128	5347.0	22997.0
100033799	0.0	0.0
107133486	4.0	32.0
10121	7508.0	7745.0
100128465	0.0	4.0
10120	6358.0	10632.0
10123	2151.0	9457.0
138234	1.0	18.0
10125	371.0	229.0
10124	2263.0	422.0
10127	1388.0	2693.0
10126	1593.0	3586.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	20.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	17.0	100.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	2.0
106481182	1.0	0.0
285489	272.0	1.0
100128448	0.0	0.0
126242	1.0	1.0
106481198	0.0	8.0
10107	0.0	0.0
10106	9771.0	9982.0
106481199	0.0	0.0
10109	24869.0	16543.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	60.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3653.0	7072.0
10100	699.0	2104.0
10103	3831.0	326.0
106481194	0.0	0.0
10102	1192.0	1895.0
106481195	0.0	0.0
10105	1256.0	3495.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	156.0	753.0
440119	167.0	11.0
126235	0.0	2.0
126231	114.0	257.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	63.0	141.0
106481164	0.0	2.0
106481169	0.0	0.0
442777	26.0	23.0
106481167	1.0	4.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	46.0	32.0
440104	608.0	1442.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	2.0
106481179	0.0	0.0
128876	0.0	24.0
100128420	73.0	6.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	1.0	5.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	5.0	4.0
10090	854.0	300.0
10093	9816.0	6142.0
10092	26734.0	25308.0
10095	14698.0	8833.0
645204	0.0	1.0
10094	20812.0	11847.0
645203	6.0	7.0
10097	13959.0	24873.0
10096	14173.0	19397.0
645201	0.0	2.0
163115	232.0	43.0
200504	4431.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	118.0
106481143	1.0	0.0
114194	0.0	0.0
138162	356.0	49.0
106481144	0.0	0.0
114195	18.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	13.0	31.0
106481145	0.0	0.0
151126	1972.0	30.0
106481146	0.0	1.0
10099	17438.0	15065.0
10098	880.0	1452.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	1.0
645212	544.0	849.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	15.0	3.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	31.0	310.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	330.0	19.0
