id	c3479764-edbf-49ba-afd0-9d7981b715c0	9f78aa72-143a-4277-bfdf-e1677822f8b7
28378	41.0	29.0
388468	0.0	0.0
28376	0.0	0.0
28377	0.0	0.0
102216268	0.0	1.0
340441	0.0	0.0
100505768	0.0	1.0
28370	0.0	0.0
28371	0.0	0.0
90352	0.0	1.0
90353	60.0	277.0
100505755	0.0	5.0
90355	202.0	609.0
100505753	1.0	3.0
339451	164.0	225.0
339453	40.0	20.0
653656	0.0	0.0
339456	33.0	126.0
653657	0.0	0.0
653658	30.0	32.0
28385	553.0	397.0
28383	45.0	17.0
600	8.0	5.0
28387	40.0	17.0
28388	10798.0	3664.0
601	0.0	0.0
602	9829.0	3696.0
604	7132.0	7557.0
605	766.0	3487.0
100505758	2.0	23.0
28381	1.0	0.0
606	6.0	6.0
607	1528.0	3441.0
28382	1.0	7.0
608	469.0	117.0
28380	111.0	15.0
100505785	0.0	2.0
219623	132.0	75.0
100505783	306.0	242.0
219621	28.0	3.0
401994	1.0	1.0
401993	0.0	0.0
339442	0.0	1.0
401992	0.0	0.0
28358	0.0	0.0
653689	37.0	22.0
148741	240.0	113.0
28359	1.0	0.0
90381	73.0	1797.0
339448	712.0	1358.0
28352	5.0	1.0
28353	0.0	0.0
653691	3.0	4.0
148738	1.0	1.0
28351	1.0	1.0
122145	0.0	0.0
28356	0.0	0.0
610	58.0	84.0
28357	0.0	0.0
611	110.0	119.0
28354	0.0	0.0
28355	0.0	0.0
613	5168.0	10106.0
616	0.0	0.0
617	548.0	746.0
618	19.0	29.0
90378	1382.0	4645.0
376497	2455.0	3231.0
90379	1077.0	3630.0
100505776	0.0	0.0
401983	0.0	0.0
401982	0.0	1.0
401981	0.0	7.0
653677	21.0	37.0
28369	0.0	0.0
28363	6.0	1.0
28364	2.0	1.0
28361	0.0	2.0
28362	11.0	0.0
388478	0.0	1.0
28368	0.0	0.0
622	426.0	7360.0
28365	0.0	0.0
623	193.0	51.0
340419	216.0	8.0
401973	0.0	0.0
28366	0.0	0.0
624	1952.0	819.0
627	139.0	192.0
134111	102.0	209.0
629	725.0	518.0
28360	0.0	0.0
101927074	0.0	1.0
101927075	3.0	0.0
146183	101.0	33.0
339416	74.0	52.0
79931	1426.0	26.0
55964	232.0	438.0
631	119.0	203.0
79930	2194.0	739.0
632	9.0	33.0
79933	55.0	49.0
633	66553.0	72182.0
634	688.0	664.0
79932	6061.0	3348.0
55968	3295.0	6877.0
79935	4.0	173.0
635	3.0	0.0
79934	1242.0	3110.0
636	791.0	1657.0
55967	1212.0	2461.0
637	1376.0	2199.0
79937	86.0	662.0
100505724	0.0	0.0
55966	98.0	55.0
158172	1.0	9.0
638	92.0	347.0
639	5149.0	1342.0
79939	3899.0	9248.0
101927081	0.0	0.0
55969	758.0	3204.0
101927084	2.0	18.0
158158	723.0	1028.0
219654	4739.0	1430.0
100422900	0.0	0.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	1.0	0.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	1218.0	2286.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	1537.0	2507.0
55970	5964.0	5546.0
640	170.0	30.0
100270998	2.0	1.0
641	159.0	1103.0
642	1956.0	9012.0
55975	1011.0	2016.0
100270992	0.0	1.0
158160	61.0	70.0
643	25.0	1.0
55974	1852.0	2307.0
122199	50.0	13.0
55973	2785.0	2424.0
644	2700.0	2719.0
100270994	0.0	0.0
79922	175.0	662.0
55972	706.0	916.0
645	3703.0	4627.0
79921	4359.0	10426.0
388499	1.0	2.0
79924	372.0	374.0
646	52.0	3035.0
79923	0.0	0.0
648	1625.0	2458.0
79925	159.0	126.0
649	3357.0	8174.0
79927	534.0	54.0
79929	56.0	701.0
100505718	2.0	16.0
100505741	17.0	9.0
7620	135.0	65.0
100422911	0.0	0.0
7621	353.0	583.0
100422913	2.0	2.0
100422914	0.0	0.0
102725509	102.0	206.0
339400	96.0	455.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	2.0	1.0
100422918	0.0	0.0
339403	0.0	2.0
100422919	0.0	0.0
650	6192.0	660.0
100270986	0.0	0.0
651	883.0	24.0
652	648.0	683.0
79953	117.0	438.0
653	1075.0	16.0
100270981	0.0	0.0
654	1235.0	470.0
100270982	0.0	0.0
655	360.0	5326.0
79955	89.0	31.0
100270983	0.0	0.0
79954	941.0	2509.0
656	228.0	557.0
100270984	0.0	0.0
657	1228.0	2087.0
79957	80.0	95.0
79956	2498.0	21386.0
658	62.0	61.0
79959	179.0	567.0
659	10829.0	11435.0
100505746	125.0	46.0
92912	2164.0	3003.0
79958	1738.0	1887.0
100270980	0.0	0.0
7617	28.0	187.0
100422920	0.0	0.0
7633	196.0	565.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	3.0	0.0
219670	39.0	22.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	327.0	62.0
100270974	2.0	7.0
661	1394.0	2525.0
100270975	0.0	0.0
662	375.0	371.0
79940	56.0	15.0
100270976	0.0	1.0
663	4176.0	4263.0
100270977	0.0	0.0
55997	0.0	0.0
664	998.0	1065.0
665	6523.0	6993.0
53335	197.0	2061.0
79944	241.0	580.0
666	2497.0	820.0
100270972	1.0	1.0
667	15830.0	48927.0
79943	146.0	362.0
79946	50.0	55.0
668	0.0	903.0
53339	2836.0	3699.0
669	1054.0	952.0
100505738	192.0	269.0
79948	34.0	2.0
53336	1.0	0.0
7626	668.0	1175.0
55999	0.0	1.0
79947	1959.0	1508.0
55998	0.0	1.0
7625	468.0	2184.0
92906	1472.0	2323.0
7628	0.0	0.0
79949	78.0	9.0
7627	415.0	1385.0
100505739	0.0	0.0
7629	1329.0	2222.0
161779	96.0	236.0
101929693	258.0	67.0
104533120	4.0	2.0
100422930	0.0	0.0
101927034	77.0	5.0
100422931	0.0	0.0
7644	422.0	1217.0
106903081	43.0	64.0
7643	68.0	324.0
100422934	0.0	0.0
100422935	0.0	0.0
100422936	2.0	13.0
219681	36.0	2.0
100422938	0.0	0.0
100422939	0.0	0.0
670	382.0	685.0
671	25.0	5.0
79971	4692.0	4614.0
100270963	3.0	1.0
672	284.0	2868.0
79970	175.0	667.0
53342	65.0	98.0
100270964	19.0	14.0
673	1311.0	2416.0
79973	67.0	102.0
53340	244.0	495.0
675	259.0	1552.0
53345	19.0	36.0
79974	2261.0	409.0
53346	771.0	189.0
676	1.0	2.0
79977	996.0	9308.0
53343	1621.0	1071.0
677	43000.0	22732.0
100270961	0.0	0.0
678	13794.0	5030.0
53344	630.0	1135.0
100270962	0.0	0.0
53349	1654.0	1354.0
79979	698.0	4943.0
92935	232.0	1697.0
158131	1.0	5.0
7634	4.0	4.0
53347	206.0	65.0
7637	623.0	1249.0
7639	127.0	591.0
7638	19.0	33.0
158135	174.0	329.0
100422940	1.0	0.0
219699	4927.0	5266.0
100422942	0.0	0.0
7652	4.0	2.0
100422943	1.0	1.0
100422944	1.0	2.0
100422945	0.0	5.0
101927049	1.0	0.0
100422947	0.0	0.0
100422948	0.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	2.0	7.0
79960	1529.0	1086.0
682	24864.0	45608.0
401914	0.0	1.0
683	905.0	312.0
53353	2.0	568.0
100270953	0.0	0.0
684	6331.0	4656.0
79962	97.0	220.0
79961	2161.0	1299.0
685	251.0	15.0
401911	3.0	3.0
686	1242.0	497.0
687	8261.0	2456.0
79963	18.0	31.0
688	3470.0	33723.0
79966	877.0	1251.0
53354	264.0	875.0
100270950	0.0	1.0
689	14733.0	24385.0
100270951	0.0	0.0
79968	245.0	1214.0
92922	481.0	751.0
53358	1065.0	94.0
79969	235.0	362.0
92960	218.0	417.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	930.0	1988.0
7661	1.0	0.0
100422952	0.0	0.0
5001	450.0	1477.0
100422953	0.0	0.0
5002	460.0	1446.0
100422954	0.0	0.0
5003	78.0	78.0
100422955	0.0	0.0
5004	358.0	8.0
100270938	0.0	0.0
100422957	1.0	0.0
100422959	0.0	0.0
146167	2.0	0.0
690	0.0	1.0
79991	1295.0	759.0
653604	3.0	5.0
79990	1381.0	2587.0
100270937	2.0	2.0
79993	318.0	714.0
401903	0.0	0.0
694	11881.0	16063.0
641616	0.0	1.0
79992	25.0	10.0
695	2211.0	424.0
100270943	0.0	0.0
696	8.0	4.0
699	242.0	3860.0
79998	64.0	23.0
100505704	4.0	20.0
134187	2.0	3.0
100505702	570.0	249.0
641613	0.0	3.0
401904	13.0	13.0
641614	0.0	2.0
100422960	0.0	0.0
5010	611.0	424.0
7673	140.0	72.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	640.0	3623.0
101927067	9.0	31.0
100422964	0.0	0.0
5013	47.0	3847.0
100422965	7.0	13.0
100422966	0.0	0.0
5015	37.0	79.0
100422967	0.0	0.0
100422969	0.0	0.0
100270923	0.0	0.0
53371	1332.0	1766.0
146177	47.0	5.0
100270924	0.0	0.0
79980	509.0	2494.0
100270925	0.0	1.0
100270926	2.0	1.0
79982	1479.0	1510.0
79981	0.0	8.0
79983	163.0	5315.0
53373	4790.0	2629.0
80975	8.0	8.0
79986	234.0	91.0
100420308	0.0	0.0
100420307	10.0	12.0
79987	7992.0	2797.0
5005	92.0	5.0
79989	282.0	755.0
5007	3567.0	6263.0
100420303	1.0	0.0
5008	2457.0	348.0
5009	38.0	3.0
100420300	56.0	30.0
92949	1157.0	424.0
7682	2.0	0.0
100422850	0.0	0.0
5020	1.0	4.0
7681	4.0	6.0
100422851	0.0	0.0
5021	36.0	110.0
100422852	0.0	0.0
7683	0.0	1.0
100422853	0.0	0.0
5023	836.0	200.0
100422854	0.0	0.0
5024	2.0	1.0
100422855	0.0	0.0
5025	2621.0	2465.0
101929651	0.0	0.0
100422856	0.0	0.0
5026	120.0	152.0
100422857	0.0	0.0
100422858	1.0	0.0
100422859	0.0	0.0
101929655	30.0	11.0
5016	71.0	56.0
5017	86.0	1095.0
7678	148.0	255.0
5018	5634.0	10433.0
5019	1381.0	3080.0
5030	2.0	8.0
7693	813.0	1126.0
100422861	0.0	0.0
7692	419.0	1433.0
5031	362.0	255.0
100422862	0.0	0.0
7695	427.0	608.0
5032	204.0	1365.0
100422863	0.0	0.0
5033	3461.0	5597.0
7694	218.0	102.0
100422864	0.0	1.0
5034	46190.0	56102.0
7697	186.0	435.0
101929664	36.0	2.0
7696	58.0	158.0
101929665	3.0	3.0
100422866	0.0	0.0
5036	4491.0	11726.0
7699	547.0	790.0
101927003	2.0	3.0
100422867	0.0	0.0
5037	12154.0	12933.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	1.0	1.0
7691	108.0	252.0
7690	1044.0	2543.0
254013	178.0	129.0
100420207	0.0	0.0
5027	1498.0	1451.0
100420206	0.0	0.0
5028	623.0	3616.0
5029	260.0	225.0
100420203	4.0	21.0
100420200	0.0	0.0
100422860	5.0	19.0
5042	18.0	23.0
100422873	0.0	2.0
100422874	0.0	0.0
5045	11986.0	10928.0
100422876	0.0	0.0
5046	764.0	1156.0
5047	8.0	17.0
100292290	1.0	0.0
100422878	0.0	0.0
5048	6731.0	9682.0
100422879	0.0	0.0
101927015	18.0	1.0
101927017	0.0	0.0
105377880	0.0	0.0
256646	3.0	96.0
256643	392.0	705.0
55902	5415.0	4332.0
55901	718.0	336.0
55900	582.0	1466.0
55906	344.0	197.0
100420213	0.0	0.0
55905	3531.0	3740.0
55904	5397.0	6635.0
5052	10962.0	22065.0
100422883	0.0	0.0
55909	658.0	978.0
5053	0.0	1.0
100422884	0.0	0.0
5054	27626.0	5749.0
55908	2.0	3.0
55907	1005.0	2491.0
5055	27.0	378.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	2592.0	10121.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	0.0	2.0
5050	506.0	2133.0
5051	1011.0	759.0
5049	3898.0	7798.0
55911	4044.0	749.0
55917	2832.0	2697.0
100420224	1.0	0.0
55916	560.0	1832.0
100420223	0.0	0.0
101929690	1.0	4.0
100422880	0.0	1.0
55915	852.0	1089.0
100422881	0.0	0.0
55914	4267.0	4311.0
5063	76.0	33.0
100422894	0.0	1.0
5064	1873.0	912.0
100422895	0.0	0.0
100422896	0.0	0.0
5066	9437.0	6265.0
5067	81.0	39.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	562.0	409.0
100419246	0.0	0.0
254050	35.0	24.0
5062	5952.0	35060.0
55920	5328.0	14158.0
254048	791.0	3604.0
55924	1183.0	1457.0
55922	380.0	2549.0
100422891	0.0	0.0
100422892	0.0	2.0
5074	1756.0	3749.0
5075	3.0	6.0
5076	0.0	3.0
5077	0.0	59.0
55929	1029.0	1016.0
5078	0.0	0.0
101929620	0.0	0.0
5079	276.0	184.0
101929624	0.0	0.0
254065	720.0	3475.0
101929623	72.0	4.0
5071	161.0	52.0
5073	2580.0	4855.0
55930	2485.0	507.0
55937	73.0	92.0
100420253	3.0	11.0
5087	4299.0	8618.0
5088	3.0	4.0
5089	3660.0	2887.0
5080	116.0	1496.0
5081	7.0	25.0
101929639	31.0	104.0
5082	1378.0	3226.0
256691	2241.0	90.0
5083	64.0	897.0
101929637	0.0	1.0
102725541	0.0	2.0
79913	358.0	950.0
79912	434.0	695.0
79915	117.0	1000.0
100420259	1.0	3.0
100420258	3.0	11.0
100420257	4.0	1.0
79917	170.0	314.0
79919	359.0	28.0
79918	317.0	1203.0
5096	1720.0	3175.0
5097	4979.0	1663.0
5098	3823.0	1787.0
5099	2140.0	1618.0
100420260	0.0	0.0
254042	155.0	663.0
5090	1797.0	2545.0
5091	991.0	1643.0
5092	2202.0	2180.0
5093	11055.0	17032.0
5094	14470.0	24728.0
5095	961.0	710.0
100270899	0.0	0.0
100270895	0.0	4.0
79902	1027.0	2207.0
55957	110.0	253.0
79901	15905.0	13196.0
100270891	1.0	0.0
55954	595.0	655.0
79903	1341.0	1936.0
100420269	0.0	0.0
79906	130.0	312.0
79905	381.0	241.0
79908	43.0	4.0
55959	7906.0	14727.0
55958	1694.0	3986.0
112724	426.0	1000.0
100420275	1.0	2.0
90288	31.0	13.0
28338	0.0	0.0
28339	0.0	1.0
254099	0.0	0.0
28337	0.0	2.0
106736475	0.0	0.0
653590	0.0	1.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	1.0
28349	0.0	0.0
28347	0.0	0.0
653579	4.0	16.0
28348	0.0	2.0
90271	247.0	567.0
90273	87.0	20.0
112714	2.0	0.0
28341	0.0	0.0
28342	4.0	3.0
28340	0.0	0.0
653583	398.0	615.0
28345	0.0	0.0
28346	0.0	0.0
28343	13.0	5.0
28344	0.0	1.0
100420287	1.0	0.0
100420295	0.0	0.0
100420293	0.0	1.0
28316	17.0	9.0
28317	24.0	7.0
28314	2.0	0.0
28315	31.0	32.0
28318	1218.0	72.0
112703	59.0	149.0
28312	4.0	1.0
28313	24.0	6.0
101929602	1.0	4.0
653598	0.0	0.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	177.0	5078.0
28329	0.0	0.0
28320	4.0	3.0
401898	0.0	0.0
112770	3665.0	5193.0
105377820	1.0	15.0
112755	53.0	93.0
112752	587.0	658.0
28305	109.0	18.0
28306	39.0	272.0
28304	27.0	9.0
28309	12.0	6.0
28307	206.0	24.0
28301	18.0	12.0
28300	14.0	3.0
124739	186.0	694.0
112744	6.0	0.0
388403	2217.0	813.0
388401	1.0	1.0
388407	32.0	114.0
376412	13.0	2.0
653509	506001.0	4096.0
90441	1262.0	2077.0
388551	1.0	0.0
388552	574.0	1025.0
122011	0.0	0.0
148641	18.0	78.0
102216342	20.0	9.0
388550	4.0	0.0
102216341	0.0	0.0
653505	0.0	2.0
641518	7.0	36.0
641517	0.0	0.0
641515	1.0	1.0
388536	154.0	405.0
388533	1.0	192.0
388531	7.0	29.0
148645	4.0	11.0
388532	0.0	1.0
340595	2.0	0.0
340596	5.0	25.0
90427	2053.0	1087.0
340598	1.0	0.0
161635	3.0	3.0
340591	249.0	581.0
388574	4.0	2.0
388569	122.0	340.0
388566	254.0	270.0
388567	101.0	237.0
388564	51.0	78.0
124641	0.0	0.0
90459	723.0	1076.0
653519	108.0	274.0
388561	375.0	805.0
388559	13.0	38.0
124637	113.0	154.0
388558	406.0	639.0
388555	3.0	5.0
388553	1.0	4.0
701	134.0	3397.0
340571	0.0	0.0
705	604.0	2722.0
706	6623.0	7655.0
340578	0.0	223.0
708	2080.0	7158.0
100505881	1337.0	516.0
90485	40.0	31.0
90488	2476.0	2282.0
220717	136.0	1257.0
100529855	0.0	2.0
388595	0.0	0.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	171.0	376.0
90480	1201.0	3438.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	1.0
28494	0.0	1.0
122046	11.0	7.0
653550	0.0	0.0
28499	0.0	2.0
388588	63.0	24.0
710	55075.0	14719.0
28497	5.0	3.0
28498	0.0	0.0
653553	46.0	518.0
711	0.0	0.0
712	53246.0	8734.0
340562	0.0	2.0
713	75775.0	12928.0
714	46261.0	11132.0
641556	0.0	0.0
715	40498.0	24100.0
716	41082.0	28531.0
28491	0.0	1.0
717	10024.0	2363.0
28492	0.0	0.0
718	126792.0	49011.0
719	4188.0	1155.0
28490	0.0	0.0
100505876	1529.0	2368.0
219731	13.0	28.0
100505877	0.0	1.0
100505875	40.0	10.0
122042	18.0	0.0
388585	5.0	11.0
388581	15.0	217.0
122038	0.0	0.0
388579	1.0	2.0
720	5109.0	1242.0
721	3487.0	913.0
722	23202.0	427.0
724	2.0	3.0
725	52.0	3.0
726	1501.0	431.0
100505879	37.0	7.0
727	2838.0	1331.0
728	13284.0	1432.0
729	92.0	52.0
340554	72.0	90.0
219743	901.0	4507.0
339562	21.0	6.0
653566	62.0	55.0
653567	236.0	17.0
28479	470.0	134.0
339559	167.0	321.0
28473	53.0	65.0
28474	9828.0	3558.0
28471	98.0	133.0
340547	187.0	31.0
730	42025.0	2264.0
28477	0.0	0.0
731	6.0	0.0
28478	15.0	25.0
732	399.0	0.0
28475	0.0	0.0
124685	0.0	0.0
733	15.0	47.0
28476	0.0	0.0
734	1516.0	1310.0
735	0.0	1.0
738	5122.0	5654.0
340544	0.0	65.0
219738	194.0	368.0
28470	32.0	16.0
340542	332.0	182.0
219736	77.0	284.0
340543	13.0	42.0
136647	686.0	1991.0
100505894	90.0	99.0
100505892	0.0	0.0
100505893	2.0	0.0
219752	0.0	0.0
7710	249.0	126.0
653557	0.0	1.0
100505890	0.0	0.0
7709	1146.0	854.0
28484	0.0	0.0
28485	4.0	7.0
28482	2.0	0.0
740	2763.0	3808.0
28483	73.0	54.0
741	233.0	616.0
28488	0.0	2.0
28489	0.0	0.0
28486	0.0	0.0
744	41.0	38.0
28487	0.0	0.0
7701	1410.0	2048.0
745	1174.0	438.0
7700	252.0	258.0
746	2930.0	3240.0
747	428.0	163.0
7703	1887.0	1446.0
7702	639.0	1016.0
340533	49.0	28.0
7705	2645.0	9062.0
28480	3.0	2.0
7704	398.0	37.0
219749	763.0	523.0
28481	174.0	87.0
7707	1928.0	4467.0
7706	3121.0	6277.0
339541	108.0	24.0
100270879	0.0	0.0
171017	1252.0	2996.0
768215	0.0	0.0
340526	1106.0	456.0
340527	433.0	82.0
100270887	0.0	0.0
146059	508.0	1448.0
768217	0.0	2.0
750	1.0	5.0
768216	0.0	2.0
768211	762.0	770.0
752	5226.0	1501.0
753	1663.0	740.0
171019	11.0	1.0
754	15342.0	11599.0
768213	0.0	0.0
755	963.0	566.0
340529	0.0	1.0
768212	0.0	0.0
100270885	1.0	0.0
7712	9.0	19.0
757	2088.0	1118.0
7711	98.0	109.0
758	6.0	660.0
100270880	0.0	0.0
100505845	0.0	0.0
759	32.0	4.0
7716	2744.0	3923.0
134082	0.0	0.0
134083	0.0	0.0
158055	7.0	50.0
7718	326.0	136.0
158056	120.0	168.0
158038	1.0	3.0
7730	0.0	4.0
100505832	5.0	1.0
7732	90.0	64.0
219771	5354.0	6458.0
219770	3.0	3.0
100270868	0.0	0.0
100270869	1.0	0.0
339535	56.0	374.0
340515	0.0	0.0
100270875	0.0	0.0
760	1343.0	378.0
256714	21.0	173.0
100270876	0.0	0.0
761	998.0	8.0
768206	70.0	41.0
762	712.0	7.0
763	0.0	0.0
100270871	0.0	1.0
256710	12.0	6.0
100270872	0.0	3.0
764	0.0	0.0
765	0.0	5.0
100270873	6.0	4.0
766	1.0	1.0
100270874	0.0	0.0
767	123.0	15.0
768	156.0	127.0
732275	0.0	0.0
100270870	0.0	0.0
100505835	1.0	0.0
7727	302.0	828.0
158046	7.0	12.0
7726	3899.0	4043.0
7728	257.0	324.0
100505839	19.0	177.0
7741	445.0	557.0
100505865	93.0	24.0
7743	809.0	1467.0
339521	0.0	0.0
100270857	0.0	0.0
339524	137.0	177.0
770	376.0	1011.0
100270864	0.0	0.0
771	1314.0	37457.0
205147	0.0	0.0
773	31.0	178.0
100270867	0.0	0.0
774	9.0	2507.0
340508	1.0	0.0
775	2336.0	603.0
776	789.0	50.0
777	4.0	11.0
778	48.0	51.0
100505869	23.0	12.0
779	10.0	3.0
7733	222.0	306.0
7738	377.0	618.0
7737	474.0	1500.0
340501	0.0	0.0
7739	1870.0	4388.0
158078	4521.0	1295.0
7750	2194.0	4899.0
7752	362.0	883.0
100505854	188.0	743.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	255.0	218.0
7753	332.0	938.0
219793	1.0	1.0
219790	1544.0	140.0
122060	487.0	68.0
100270846	0.0	1.0
339512	39.0	4.0
100270847	0.0	0.0
100270848	0.0	2.0
780	5631.0	39778.0
781	843.0	7012.0
100270853	4.0	1.0
782	323.0	307.0
339505	2.0	2.0
783	173.0	75.0
103689912	117.0	155.0
784	692.0	1142.0
103689911	4.0	1.0
785	177.0	208.0
786	1.0	1.0
100270850	1.0	0.0
100270851	0.0	3.0
788	1007.0	471.0
100270852	2.0	3.0
7745	1120.0	1693.0
789	0.0	0.0
103689918	0.0	0.0
103689917	1.0	0.0
732253	0.0	1.0
158062	75.0	8.0
7746	323.0	293.0
171024	9698.0	2191.0
7748	343.0	886.0
171023	3555.0	5834.0
103689913	0.0	0.0
171022	52.0	12.0
158067	66.0	235.0
103689915	1.0	5.0
7761	38.0	118.0
7760	952.0	2035.0
7763	13337.0	12732.0
5100	0.0	1.0
7762	64.0	239.0
5101	422.0	42.0
7764	2178.0	3984.0
100270839	0.0	1.0
339500	295.0	620.0
100270835	0.0	0.0
339501	0.0	3.0
100270836	0.0	0.0
790	3170.0	8316.0
100270837	0.0	0.0
100270838	0.0	0.0
793	701.0	375.0
794	168.0	65.0
100270844	0.0	0.0
795	6.0	1.0
796	1.0	0.0
797	5.0	3.0
100270840	2.0	5.0
798	0.0	0.0
799	9.0	4.0
100270841	2.0	4.0
7756	5422.0	10712.0
7755	424.0	811.0
7757	47.0	28.0
101929580	13.0	66.0
158011	0.0	0.0
100505806	528.0	307.0
7770	377.0	444.0
101929581	0.0	3.0
7772	122.0	338.0
7771	100.0	183.0
5110	2390.0	3772.0
101929582	0.0	0.0
5111	2174.0	16652.0
7773	147.0	175.0
7776	651.0	1119.0
7775	451.0	556.0
101929589	0.0	0.0
100419416	0.0	3.0
100270832	0.0	2.0
100270833	11.0	11.0
100270834	0.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	77.0	16.0
7767	187.0	190.0
5105	3.0	8.0
7766	37.0	47.0
5106	2309.0	8039.0
7769	407.0	401.0
100420401	2.0	7.0
7768	128.0	196.0
5108	6436.0	6488.0
101929590	0.0	0.0
101929591	1.0	6.0
7781	10.0	47.0
7780	11.0	2.0
7783	10.0	1.0
7782	589.0	571.0
5121	127.0	38.0
5122	26.0	119.0
7784	77.0	1302.0
5125	1985.0	6644.0
7786	1485.0	716.0
90423	296.0	650.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	1.0	2.0
100420415	19.0	58.0
5116	1854.0	2431.0
100420414	1.0	2.0
100505826	8.0	8.0
90417	388.0	2766.0
5118	9652.0	4816.0
90416	725.0	523.0
7779	2649.0	2719.0
100420412	0.0	0.0
5119	4334.0	10577.0
158035	5.0	0.0
100420410	0.0	0.0
7791	23983.0	14424.0
5130	3372.0	33916.0
5132	2.0	0.0
90411	7233.0	5390.0
5133	274.0	118.0
5134	1372.0	3006.0
90410	689.0	1392.0
7798	4134.0	4465.0
5136	714.0	214.0
146053	25.0	19.0
146050	676.0	1829.0
146057	795.0	1478.0
103091864	29.0	41.0
103091863	0.0	0.0
5126	1000.0	58.0
7789	193.0	355.0
5127	3688.0	10851.0
5128	2128.0	1875.0
100505812	246.0	183.0
5129	1557.0	1277.0
90407	1148.0	7970.0
5140	1494.0	1902.0
100422971	0.0	2.0
5141	2618.0	3921.0
100422972	0.0	0.0
5142	4968.0	606.0
100422973	0.0	0.0
5143	559.0	38.0
100422974	0.0	2.0
5144	2762.0	677.0
100422975	0.0	0.0
5145	38.0	14.0
5146	4.0	14.0
100422977	0.0	0.0
101929530	0.0	22.0
5147	801.0	947.0
100422978	0.0	0.0
100422979	2.0	3.0
101929539	15.0	23.0
100419324	0.0	1.0
254128	144.0	318.0
254122	24.0	23.0
5137	445.0	56.0
7799	2843.0	3594.0
5138	2032.0	292.0
5139	1118.0	598.0
100422970	0.0	0.0
5151	1409.0	1860.0
100422982	0.0	0.0
5152	579.0	77.0
100422983	0.0	0.0
5153	634.0	210.0
100422984	0.0	1.0
5154	1848.0	907.0
100422985	0.0	0.0
5155	1514.0	877.0
100422986	1.0	2.0
5156	3996.0	2414.0
100422987	0.0	1.0
5157	815.0	797.0
100422988	0.0	0.0
5158	298.0	455.0
100422989	1.0	0.0
100419337	0.0	0.0
101929548	2.0	3.0
5150	1090.0	1078.0
100049076	8.0	6.0
5148	182.0	55.0
5149	0.0	0.0
100422980	1.0	0.0
100422981	0.0	1.0
5162	2394.0	2306.0
100422993	0.0	0.0
5163	1415.0	1462.0
100422994	0.0	0.0
5164	1597.0	1069.0
100422995	0.0	0.0
5165	491.0	720.0
100422996	0.0	0.0
5166	3303.0	370.0
100422997	0.0	0.0
5167	180.0	1130.0
5168	8430.0	1832.0
5169	115.0	7.0
101929559	22.0	3.0
101929557	0.0	1.0
5160	2114.0	5595.0
5161	0.0	0.0
256764	120.0	5731.0
254100	44.0	121.0
254102	6854.0	5613.0
5159	21739.0	11216.0
100422990	0.0	0.0
100422991	0.0	0.0
100422992	1.0	0.0
5173	2.0	0.0
100420341	47.0	32.0
5174	5.0	13.0
5175	53905.0	8745.0
5176	19294.0	11274.0
5178	405.0	120.0
5179	104.0	12.0
5170	1862.0	2123.0
5172	275.0	16.0
100420342	0.0	0.0
5184	5343.0	6304.0
5187	13127.0	1209.0
5188	670.0	753.0
5189	696.0	2047.0
254173	25.0	90.0
254170	945.0	570.0
100420359	0.0	0.0
100420358	4.0	7.0
100420356	0.0	1.0
100420354	0.0	0.0
5195	1376.0	1193.0
5196	129.0	4.0
5197	4.0	0.0
5198	977.0	2314.0
5199	1267.0	72.0
254187	7.0	0.0
5190	1911.0	4981.0
5191	311.0	558.0
5192	647.0	1228.0
5193	294.0	677.0
5194	1401.0	2259.0
100270790	0.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	4.0	3.0
105375380	0.0	1.0
53400	0.0	0.0
53405	2921.0	188.0
100420377	0.0	0.0
53409	0.0	0.0
100420376	0.0	0.0
