id	fa77c95f-1ec9-439f-81bd-7ec7a62ecbe0	59e3ac5c-e962-4ce6-90fd-a9466e06c8c6
106481345	0.0	0.0
85459	568.0	756.0
106481346	0.0	0.0
85456	9289.0	14423.0
442910	0.0	0.0
106481343	0.0	0.0
85457	1219.0	1119.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	46.0	32.0
442913	0.0	0.0
85452	61.0	58.0
442914	0.0	0.0
50	3305.0	4859.0
85453	1251.0	1076.0
442915	0.0	0.0
85450	4641.0	4867.0
51	2757.0	3056.0
442916	0.0	0.0
85451	1466.0	1441.0
52	2410.0	5640.0
442917	0.0	0.0
53	2531.0	4156.0
442918	0.0	0.0
54	18663.0	2765.0
442919	0.0	0.0
55	234.0	120.0
442909	0.0	1.0
56	0.0	13.0
58	8.0	12.0
59	18440.0	9699.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	21.0	4.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	718.0	262.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	25.0	3.0
106481354	0.0	3.0
85446	132.0	62.0
442900	0.0	0.0
106481355	0.0	0.0
85443	12.0	57.0
442901	0.0	1.0
85444	932.0	1202.0
442902	0.0	0.0
60	236011.0	257110.0
85441	2649.0	4454.0
442903	1.0	1.0
85442	423.0	124.0
442904	0.0	0.0
442905	0.0	0.0
62	9.0	20.0
85440	1193.0	2221.0
442907	5.0	0.0
442908	0.0	0.0
66	0.0	3.0
67	3.0	2.0
68	2.0	12.0
344595	398.0	163.0
69	4.0	9.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	3.0	4.0
106481315	0.0	1.0
106481318	0.0	0.0
106481319	2.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	130.0	107.0
106481321	0.0	2.0
85479	135.0	45.0
106481322	0.0	0.0
85476	1968.0	3255.0
85477	686.0	81.0
70	24.0	7.0
85474	15.0	25.0
71	109209.0	161027.0
72	4211.0	422.0
73	11.0	14.0
74	0.0	1.0
75	7.0	11.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3231.0	2526.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	0.0
85465	812.0	2789.0
81	29074.0	35014.0
85463	997.0	1231.0
82	2.0	4.0
85464	2611.0	1619.0
83	1.0	3.0
85461	3330.0	2235.0
85462	2069.0	1266.0
86	1362.0	6174.0
87	9358.0	16442.0
85460	969.0	1940.0
88	264.0	27.0
89	11.0	8.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	2.0
90	2162.0	2935.0
106481300	0.0	0.0
91	1254.0	2930.0
92	645.0	598.0
93	439.0	495.0
94	9956.0	1360.0
95	70.0	157.0
97	213.0	349.0
98	438.0	707.0
344561	0.0	0.0
728661	1934.0	2274.0
728664	0.0	0.0
106481305	0.0	0.0
261734	812.0	977.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	10.0	11.0
106481309	11.0	6.0
246119	0.0	0.0
106481307	1.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	9.0	6.0
3805	17.0	148.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	2.0	3.0
3809	61.0	30.0
246123	0.0	0.0
106481311	0.0	0.0
344558	993.0	482.0
3800	101.0	64.0
3801	3144.0	2759.0
3802	37.0	11.0
728695	0.0	0.0
285735	0.0	0.0
261726	1675.0	3229.0
728698	3.0	4.0
3814	3.0	0.0
3815	3225.0	932.0
3816	67.0	25.0
261729	1144.0	1919.0
3817	4.0	1.0
3818	36.0	17.0
222166	3526.0	987.0
3811	27.0	6.0
3812	7.0	7.0
285740	0.0	1.0
285741	29.0	10.0
728689	10.0	11.0
3827	0.0	199.0
246100	0.0	0.0
3820	575.0	274.0
3821	99.0	101.0
3822	19.0	41.0
3823	4.0	6.0
3824	600.0	254.0
645402	0.0	0.0
403313	457.0	330.0
403314	16.0	23.0
728637	0.0	2.0
728638	8.0	23.0
728633	0.0	0.0
728632	18.0	23.0
728635	16.0	10.0
3836	1772.0	2891.0
222183	92.0	221.0
3837	7445.0	14777.0
3838	910.0	10007.0
3839	2383.0	2311.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	1831.0	1612.0
3832	214.0	4565.0
3833	188.0	4108.0
3834	9.0	8.0
3835	1144.0	3443.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	211.0	112.0
3848	57.0	68.0
3849	11.0	5.0
222171	84.0	36.0
728619	2.0	2.0
3840	3974.0	5399.0
3841	724.0	310.0
3842	4384.0	10469.0
3843	5030.0	7769.0
3844	1.0	0.0
3845	1828.0	2176.0
3846	3.0	10.0
645423	0.0	0.0
3860	295.0	158239.0
246126	0.0	2.0
728658	449.0	383.0
728655	7.0	5.0
728657	1.0	0.0
728656	2.0	0.0
3858	664.0	1230.0
3859	1.0	1.0
246135	0.0	0.0
3850	0.0	6.0
3851	2003.0	1442.0
3852	574.0	866576.0
645414	0.0	0.0
3853	449.0	161585.0
3854	16.0	4862.0
3855	19928.0	1837.0
3856	14294.0	28958.0
3857	0.0	17.0
728640	1.0	3.0
645431	26.0	27.0
728642	321.0	358.0
728641	9.0	612.0
645434	10.0	1.0
645432	35.0	24.0
285704	651.0	407.0
728643	11.0	2.0
222194	1712.0	1903.0
285708	0.0	156.0
1204	0.0	0.0
1203	902.0	951.0
1201	1065.0	1005.0
1200	15778.0	9643.0
3861	62.0	17974.0
645426	13.0	11.0
645425	0.0	0.0
1209	6123.0	9698.0
3866	147.0	228112.0
1208	0.0	0.0
1207	1973.0	6672.0
3868	27.0	45853.0
285311	0.0	0.0
3880	9840.0	156371.0
3881	2.0	198.0
285313	4349.0	411.0
100128537	157.0	138.0
3882	0.0	12.0
100128536	0.0	2.0
285314	0.0	2.0
285315	280.0	191.0
1215	81.0	14.0
100141515	5.0	6.0
1213	14450.0	20576.0
1212	3498.0	3107.0
1211	4193.0	3236.0
3872	538.0	21325.0
3875	9385.0	6941.0
3876	3.0	3.0
3879	1.0	1.0
3890	0.0	3.0
3891	3.0	1.0
3892	64.0	145.0
100128525	3.0	7.0
285326	0.0	0.0
1230	1399.0	580.0
285329	3.0	7.0
440097	5.0	72.0
440093	4.0	13.0
3883	0.0	11.0
3884	0.0	6.0
3885	1.0	63.0
3886	0.0	2.0
100128521	0.0	0.0
3887	6.0	55.0
3888	0.0	0.0
100631239	0.0	1.0
3889	0.0	3.0
100128516	52.0	13.0
285331	659.0	334.0
100128512	0.0	0.0
285335	18.0	8.0
100128514	0.0	0.0
1241	292.0	1254.0
1240	2994.0	876.0
1238	232.0	72.0
1237	31.0	87.0
1236	802.0	561.0
1235	33.0	20.0
1234	713.0	681.0
1233	180.0	229.0
1232	7.0	19.0
3895	11812.0	14458.0
100128511	43.0	24.0
100631247	1.0	3.0
3897	350.0	63.0
100631248	0.0	0.0
3898	1563.0	15573.0
100631249	0.0	0.0
3899	1914.0	149.0
100128505	1.0	1.0
100631250	0.0	0.0
285343	1130.0	738.0
100631251	0.0	2.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	110.0	54.0
100631254	2.0	5.0
100128503	0.0	0.0
285349	184.0	52.0
574501	3.0	0.0
574502	0.0	0.0
1244	35.0	55.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	4195.0	705.0
1263	1270.0	1160.0
1262	30.0	37.0
116966	162.0	19.0
100887755	1.0	2.0
1261	10.0	6.0
100887754	4.0	1.0
1260	0.0	0.0
116969	42.0	8.0
1259	16.0	20.0
1258	9.0	132.0
440061	0.0	0.0
100887750	47.0	12.0
100887746	1.0	1.0
100887744	1.0	0.0
1272	883.0	60.0
1271	216.0	22.0
100887749	18.0	18.0
1270	19.0	30.0
100887748	0.0	0.0
440044	25.0	1194.0
1269	229.0	43.0
440051	0.0	0.0
1268	439.0	77.0
440050	1.0	1.0
1267	3191.0	6148.0
1266	10187.0	6526.0
100887740	0.0	0.0
1265	8797.0	14504.0
1286	3212.0	355.0
1285	2516.0	216.0
1284	34956.0	36773.0
1282	20737.0	32305.0
1281	43171.0	201041.0
1280	96.0	8.0
440078	129.0	126.0
440077	5.0	3.0
440087	45.0	34.0
1278	70432.0	152721.0
1277	40665.0	251171.0
440081	69.0	230.0
116938	0.0	0.0
1297	12.0	32.0
116931	57.0	57.0
1296	1583.0	2595.0
1295	8899.0	6670.0
116933	0.0	0.0
1294	441.0	6646.0
1293	34502.0	61792.0
116935	22.0	14.0
1292	43057.0	37480.0
440068	5.0	87.0
1291	24936.0	31472.0
116937	1.0	3.0
440067	6.0	181.0
1290	4608.0	12927.0
440073	311.0	88.0
440072	1.0	2.0
1289	6399.0	25576.0
1288	190.0	1364.0
1287	1190.0	3669.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3557.0	2547.0
440021	0.0	0.0
442673	2.0	0.0
10018	1312.0	4236.0
126328	1385.0	2325.0
442676	0.0	0.0
126326	804.0	195.0
1299	235.0	196.0
1298	618.0	462.0
10011	1159.0	1289.0
10010	2230.0	1799.0
10013	2475.0	3298.0
128989	1310.0	1071.0
10015	7266.0	4789.0
10014	4949.0	2506.0
10017	10.0	49.0
10016	2489.0	4123.0
10020	1394.0	737.0
114335	0.0	0.0
114336	0.0	0.0
126321	1674.0	2804.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	0.0
10021	2.0	5.0
10024	47.0	1782.0
128977	1604.0	1013.0
103021165	0.0	4.0
10023	428.0	493.0
103021164	1.0	4.0
10026	1852.0	2092.0
10025	2559.0	3125.0
116986	448.0	543.0
116985	11208.0	8330.0
116988	4885.0	4763.0
116987	1837.0	2600.0
114327	692.0	516.0
440043	0.0	0.0
126308	3754.0	4381.0
440041	0.0	0.0
126306	151.0	188.0
151306	169.0	22.0
100128590	5.0	8.0
100128596	0.0	0.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	16.0	7.0
440026	1941.0	1488.0
440023	0.0	0.0
10008	827.0	675.0
10007	1545.0	2059.0
10009	1046.0	1423.0
116984	2478.0	2166.0
116983	1564.0	2431.0
151313	288.0	458.0
10000	3109.0	1115.0
128954	0.0	0.0
10002	10.0	10.0
10001	632.0	1029.0
10004	407.0	159.0
10003	212.0	32.0
10006	3320.0	5329.0
10005	775.0	860.0
126370	0.0	0.0
285352	57.0	61.0
100128579	0.0	0.0
285359	35.0	19.0
126375	618.0	119.0
126374	1134.0	305.0
153918	0.0	0.0
100128574	0.0	0.0
285362	1845.0	1452.0
285367	918.0	970.0
285368	143.0	162.0
100128569	114.0	179.0
126364	912.0	743.0
100128560	1.0	7.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	4.0
344191	0.0	0.0
126353	1591.0	310.0
751071	123.0	177.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	7.0	23.0
106481282	0.0	0.0
285381	1321.0	788.0
106481283	0.0	0.0
285382	416.0	336.0
106481280	0.0	0.0
165918	1043.0	5268.0
106481281	0.0	3.0
165904	13.0	29.0
285386	408.0	340.0
138307	28.0	13.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	1.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	91.0
100128542	1.0	1.0
106481290	1.0	0.0
100128541	2.0	1.0
138311	750.0	114.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	61.0
126299	1030.0	1355.0
106481259	0.0	0.0
728716	1.0	0.0
126298	949.0	1475.0
728710	0.0	0.0
126295	158.0	203.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	3.0
106481269	1.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	165.0	1121.0
645318	0.0	0.0
645317	27.0	7.0
151242	80.0	51.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	20787.0	17157.0
100287908	0.0	0.0
645332	128.0	272.0
126282	1417.0	3399.0
100287902	5.0	2.0
163227	290.0	141.0
100287900	0.0	0.0
163223	31.0	1.0
106481275	0.0	0.0
106481276	1.0	2.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	36.0	32.0
106481278	0.0	0.0
645328	0.0	0.0
151254	28.0	142.0
645326	3.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	8.0	82.0
163259	283.0	898.0
645345	50.0	106.0
200403	101.0	88.0
107133508	0.0	1.0
106481239	0.0	0.0
163255	162.0	42.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	1.0	2.0
728732	1.0	0.0
728734	2.0	1.0
126272	135.0	73.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	1177.0	1333.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	9.0	10.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	1.0
728724	0.0	2.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	3.0	3.0
728723	86.0	17.0
106481253	0.0	0.0
107133522	4.0	4.0
106481254	0.0	0.0
107133524	1.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	59.0	75.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	3.0
645348	0.0	0.0
106481250	0.0	0.0
645369	76.0	50.0
645368	0.0	0.0
645367	2.0	0.0
106481217	0.0	0.0
200424	1069.0	2830.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	9.0	0.0
645360	0.0	1.0
106481219	0.0	0.0
106481220	3.0	1.0
106481221	0.0	11.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	486.0	599.0
106481228	0.0	12.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	18.0	23.0
645387	262.0	279.0
645382	0.0	0.0
645381	25.0	27.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	30.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	1.0
106481207	0.0	2.0
106481204	0.0	0.0
106481205	1.0	1.0
106481208	3.0	2.0
106481209	0.0	0.0
3902	202.0	1196.0
3903	2323.0	1740.0
106481210	0.0	0.0
3904	45.0	121.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	4410.0	1904.0
106481211	0.0	0.0
3909	7340.0	8485.0
106481212	0.0	0.0
684959	0.0	0.0
151234	0.0	1.0
151230	737.0	597.0
728798	2.0	2.0
3913	18834.0	5801.0
3914	6477.0	65031.0
3915	11836.0	14646.0
3916	19630.0	23032.0
3918	5430.0	27827.0
3910	10508.0	4193.0
3911	9063.0	12496.0
3912	14111.0	8641.0
728782	10.0	3.0
728780	46.0	20.0
3924	3.0	5.0
3925	2974.0	10435.0
3927	13170.0	17637.0
3929	5.0	152.0
3920	8251.0	10118.0
3921	14100.0	11860.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	18730.0	13048.0
3937	2854.0	3218.0
3938	3.0	1.0
3939	10536.0	55486.0
3930	2361.0	2943.0
100873179	0.0	0.0
3931	573.0	257.0
3932	1391.0	1351.0
3933	2.0	0.0
3934	518.0	1751.0
100189512	0.0	0.0
105371027	1.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	1.0
3947	0.0	0.0
3948	3.0	3.0
3949	8941.0	10095.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	9375.0	13115.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	2.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	340.0	280.0
3958	17098.0	6750.0
3959	24983.0	42920.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	299.0	112.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	203.0	96.0
3952	1.0	1.0
3953	9448.0	751.0
3954	1576.0	4879.0
3955	1417.0	507.0
3956	13256.0	7605.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	2.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	5.0	3.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	1188.0	213.0
1303	8403.0	5310.0
107133502	0.0	0.0
1302	79.0	66.0
1301	346.0	1044.0
1300	115.0	1283.0
3960	93.0	24.0
3963	0.0	3.0
3964	2885.0	2958.0
1308	117.0	4118.0
3965	3620.0	6900.0
1307	3745.0	8632.0
151295	19.0	33.0
1306	3797.0	6922.0
100189589	3.0	4.0
728774	0.0	0.0
728773	0.0	0.0
3980	727.0	1956.0
100287932	1035.0	1652.0
3981	715.0	900.0
728776	7.0	24.0
85508	1.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	23767.0	10489.0
1315	5401.0	6897.0
1314	8168.0	9490.0
1312	6558.0	6564.0
1311	1007.0	1516.0
100329135	2.0	0.0
1310	32.0	8.0
574537	0.0	0.0
3972	1.0	14.0
3973	2.0	0.0
3975	0.0	0.0
3976	522.0	1321.0
3977	7504.0	470.0
1318	197.0	118.0
3978	992.0	2933.0
1317	2182.0	4307.0
728763	45.0	22.0
3990	76.0	51.0
645313	2.0	0.0
3991	310.0	305.0
645312	0.0	1.0
3992	2168.0	969.0
645311	0.0	0.0
728769	348.0	205.0
1330	0.0	0.0
1327	8714.0	10434.0
1326	1369.0	1255.0
1325	9.0	16.0
3982	6.0	1.0
3983	15247.0	3984.0
3984	2018.0	4124.0
3985	2933.0	6730.0
3987	4059.0	4647.0
3988	14402.0	8130.0
1329	2128.0	2976.0
116809	0.0	0.0
100128416	15.0	3.0
1340	3828.0	5074.0
1337	2636.0	4750.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	4256.0	2651.0
100128410	1.0	1.0
3995	1597.0	897.0
100128412	0.0	0.0
3996	1535.0	2517.0
3998	5425.0	6727.0
1339	1.0	1.0
285440	1923.0	1649.0
285441	39.0	2.0
1352	564.0	683.0
1351	3460.0	5584.0
1350	6134.0	4127.0
1349	2135.0	3407.0
1348	0.0	1.0
1347	2448.0	3043.0
1346	1077.0	171.0
1345	2760.0	5026.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	1.0	0.0
285456	8.0	7.0
1363	7358.0	5046.0
1362	5689.0	6930.0
1361	350.0	38.0
1360	12.0	5.0
1359	5959.0	5790.0
1358	2.0	1.0
1357	3.0	1.0
1356	875.0	8712.0
1355	1465.0	2455.0
1353	1672.0	1592.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	51.0	37.0
285464	349.0	367.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5049.0	4169.0
1373	175.0	132.0
1371	787.0	1132.0
1370	1.0	14.0
1369	0.0	1.0
1368	11824.0	1569.0
100873209	0.0	0.0
1366	2660.0	1255.0
1365	629.0	107.0
1364	5255.0	3352.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	10.0	10.0
100873201	1.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	2.0	3.0
100873205	0.0	0.0
102800316	0.0	1.0
102800314	1.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2544.0	3197.0
116843	816.0	1678.0
1384	1942.0	2967.0
116842	26.0	26.0
1382	881.0	2184.0
116844	643.0	7982.0
1381	255.0	1.0
1380	2418.0	707.0
440176	2.0	1.0
440184	0.0	1.0
1379	24.0	12.0
1378	705.0	188.0
1376	841.0	1154.0
1375	69.0	125.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	6.0	19.0
100873239	2.0	1.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	131.0	1303.0
1396	599.0	98.0
1395	16.0	48.0
1394	2.0	2.0
1393	44.0	7.0
1392	1.0	3.0
285407	7.0	18.0
116835	3566.0	340.0
1390	832.0	1350.0
1389	4873.0	2550.0
1388	5200.0	8111.0
1387	7282.0	8938.0
116841	1206.0	2176.0
1386	2364.0	2261.0
116840	2042.0	2320.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	2.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	1.0	0.0
116828	67.0	32.0
100873255	0.0	0.0
100873254	4.0	2.0
100873253	0.0	0.0
285412	1.0	0.0
100873252	0.0	0.0
100287898	38.0	68.0
100287895	0.0	0.0
285419	97.0	25.0
1399	4657.0	10737.0
1398	4395.0	3168.0
1397	12692.0	3174.0
100873259	0.0	0.0
100873258	3.0	1.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	222.0	172.0
285429	11.0	23.0
100287880	0.0	0.0
440193	2705.0	6470.0
100873248	0.0	0.0
100873247	1.0	4.0
100873246	0.0	0.0
100873245	4.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	6030.0	27813.0
153830	8939.0	5426.0
645280	1.0	89.0
440138	329.0	191.0
440132	1.0	3.0
440142	1.0	0.0
10139	1940.0	2610.0
126208	1060.0	3484.0
126206	0.0	0.0
126205	0.0	1.0
107133497	0.0	17.0
126204	0.0	1.0
107133499	0.0	0.0
128866	7168.0	8931.0
10131	1126.0	3568.0
10134	9584.0	19679.0
107133494	0.0	1.0
10133	5792.0	5362.0
128869	794.0	2016.0
10136	0.0	0.0
10135	3463.0	6767.0
100128493	1.0	0.0
103021294	29.0	34.0
10138	738.0	677.0
100128496	0.0	0.0
10137	2467.0	4572.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	1.0
10140	2716.0	2252.0
128864	5.0	10.0
440125	1.0	1.0
440131	0.0	1.0
10143	0.0	0.0
128854	297.0	135.0
10142	3803.0	2693.0
10144	1440.0	1444.0
10147	1965.0	2950.0
100128483	1.0	0.0
10146	5380.0	8261.0
128859	0.0	0.0
10149	407.0	86.0
10148	189.0	225.0
128853	41.0	22.0
440159	0.0	1.0
10117	37.0	23.0
440163	2.0	1.0
10110	22.0	28.0
10112	88.0	2383.0
10111	2140.0	2226.0
10114	6833.0	5932.0
10113	1962.0	5183.0
128848	0.0	0.0
10116	3410.0	4840.0
165829	17.0	11.0
100128469	11.0	7.0
153842	1.0	4.0
440145	770.0	1617.0
10129	4222.0	799.0
440153	0.0	0.0
10128	4131.0	8983.0
100033799	0.0	0.0
107133486	2.0	4.0
10121	7011.0	8015.0
100128465	0.0	0.0
10120	3423.0	4624.0
10123	2682.0	5544.0
138234	0.0	0.0
10125	665.0	935.0
10124	965.0	772.0
10127	1320.0	1662.0
10126	993.0	1351.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	1.0
126248	20.0	29.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	1.0
106481183	0.0	0.0
100128450	0.0	2.0
106481184	1.0	0.0
106481181	1.0	0.0
106481182	0.0	2.0
285489	205.0	16.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	2.0	1.0
10107	3.0	64.0
10106	14893.0	16400.0
106481199	0.0	0.0
10109	12964.0	21161.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1808.0	3263.0
10100	841.0	264.0
10103	1578.0	1514.0
106481194	0.0	0.0
10102	655.0	1208.0
106481195	0.0	0.0
10105	906.0	6680.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	148.0	106.0
440119	497.0	163.0
126235	1.0	1.0
126231	84.0	79.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	99.0	157.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	27.0	50.0
106481167	0.0	4.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	39.0	234.0
440104	951.0	1046.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	2.0	0.0
106481179	0.0	0.0
128876	1.0	1366.0
100128420	33.0	15.0
100128423	0.0	1.0
128879	0.0	2.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	3.0	1.0
10090	1182.0	1067.0
10093	4979.0	4558.0
10092	8973.0	9134.0
10095	9751.0	8877.0
645204	0.0	1.0
10094	7615.0	10979.0
645203	0.0	3.0
10097	12451.0	24173.0
10096	8872.0	18121.0
645201	1.0	0.0
163115	126.0	42.0
200504	2266.0	29.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	6.0	72.0
106481143	0.0	0.0
114194	0.0	0.0
138162	91.0	102.0
106481144	0.0	0.0
114195	21.0	5.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	9.0	14.0
106481145	0.0	0.0
151126	2067.0	195.0
106481146	0.0	0.0
10099	13621.0	11232.0
10098	1112.0	2881.0
114190	0.0	2.0
106481140	0.0	0.0
114192	0.0	0.0
645212	478.0	243.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	17.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	14.0	17.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	106.0	101.0
415116	3773.0	3422.0
645207	0.0	0.0
645206	29.0	3.0
