id	fc2fcb44-c5cb-4b1a-822d-552f32866fe3	a80301cb-eca4-4d79-99f9-d32a29c39b6b
106481340	0.0	1.0
85458	972.0	497.0
106481345	0.0	0.0
85459	240.0	2042.0
106481346	0.0	0.0
85456	17546.0	12930.0
442910	0.0	2.0
106481343	0.0	0.0
85457	1756.0	2614.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	32.0	177.0
442913	0.0	0.0
85452	975.0	33.0
442914	0.0	0.0
50	4275.0	7805.0
85453	875.0	3219.0
442915	0.0	0.0
85450	4363.0	2915.0
51	3537.0	9532.0
442916	0.0	0.0
85451	1572.0	7685.0
52	3031.0	13505.0
442917	0.0	0.0
53	2079.0	4617.0
442918	0.0	0.0
54	13084.0	1899.0
442919	0.0	0.0
55	588.0	1362.0
442909	1.0	2.0
56	3.0	49.0
58	22.0	18.0
59	11166.0	2155.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	40.0	9.0
106481352	0.0	1.0
106481353	0.0	0.0
85449	83.0	25.0
106481350	0.0	0.0
106481351	1.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	0.0	9.0
85446	481.0	449.0
442900	1.0	0.0
106481355	0.0	0.0
85443	4.0	7.0
442901	0.0	0.0
85444	535.0	738.0
442902	0.0	0.0
60	262665.0	313280.0
85441	2297.0	4537.0
442903	4.0	24.0
85442	2014.0	337.0
442904	0.0	0.0
442905	0.0	0.0
62	12.0	21.0
85440	999.0	2990.0
442907	3.0	7.0
442908	0.0	0.0
66	1.0	0.0
67	4.0	8.0
68	3.0	6.0
344595	434.0	789.0
69	0.0	6.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	6.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	947.0	149.0
106481321	0.0	1.0
85479	281.0	11.0
106481322	0.0	0.0
85476	1915.0	6574.0
85477	743.0	796.0
70	45.0	6.0
85474	13.0	44.0
71	134230.0	489433.0
72	1569.0	295.0
73	12.0	130.0
74	1.0	1.0
75	12.0	62.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3768.0	6329.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	2.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	1.0
106481333	2.0	2.0
85465	1336.0	16811.0
81	36794.0	51750.0
85463	1672.0	1093.0
82	2.0	4.0
85464	2199.0	3755.0
83	2.0	16.0
85461	2579.0	18667.0
85462	2889.0	2875.0
86	1366.0	15503.0
87	7787.0	14385.0
85460	768.0	2884.0
88	303.0	11.0
89	7.0	11.0
728675	0.0	0.0
106481301	1.0	1.0
106481302	0.0	0.0
90	1504.0	3279.0
106481300	0.0	0.0
91	3427.0	6776.0
92	625.0	1186.0
93	445.0	1883.0
94	7032.0	974.0
95	107.0	298.0
97	271.0	1071.0
98	513.0	725.0
344561	0.0	1.0
728661	1905.0	2311.0
728664	0.0	0.0
106481305	0.0	0.0
261734	1118.0	1829.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	13.0	44.0
106481309	12.0	4.0
246119	4.0	2.0
106481307	0.0	0.0
261735	2.0	0.0
106481308	0.0	0.0
3804	0.0	0.0
3805	5.0	4.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	4.0	0.0
106481310	1.0	6.0
3809	3.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	792.0	571.0
3800	33.0	65.0
3801	3867.0	2100.0
3802	5.0	0.0
728695	1.0	3.0
285735	17.0	0.0
261726	1393.0	4625.0
728698	5.0	31.0
3814	20.0	36.0
3815	1374.0	103.0
3816	21.0	486.0
261729	491.0	2457.0
3817	21.0	27.0
3818	112.0	67.0
222166	4396.0	1826.0
3811	3.0	0.0
3812	3.0	2.0
285740	0.0	2.0
285741	26.0	13.0
728689	4.0	16.0
3827	5.0	30.0
246100	0.0	0.0
3820	72.0	59.0
3821	3.0	5.0
3822	1.0	0.0
3823	0.0	0.0
3824	168.0	28.0
645402	0.0	0.0
403313	452.0	1374.0
403314	366.0	5.0
728637	0.0	1.0
728638	178.0	677.0
728633	0.0	0.0
728632	11.0	35.0
728635	32.0	76.0
3836	2603.0	8155.0
222183	20.0	1951.0
3837	7911.0	50081.0
3838	1631.0	21142.0
3839	2870.0	3777.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	2267.0	6383.0
3832	145.0	5911.0
3833	151.0	9202.0
3834	20.0	15.0
3835	1027.0	7760.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	2.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	460.0	188.0
3848	67.0	24.0
3849	0.0	0.0
222171	474.0	463.0
728619	7.0	11.0
3840	4352.0	17775.0
3841	672.0	677.0
3842	3034.0	10482.0
3843	4896.0	10587.0
3844	0.0	0.0
3845	2209.0	7199.0
3846	4.0	9.0
645423	0.0	0.0
3860	810.0	24992.0
246126	1076.0	2651.0
728658	265.0	565.0
728655	7.0	7.0
728657	0.0	5.0
728656	5.0	0.0
3858	997.0	3755.0
3859	1.0	1.0
246135	1.0	1.0
3850	1.0	40.0
3851	2948.0	3264.0
3852	8677.0	152051.0
645414	0.0	0.0
3853	9248.0	614129.0
3854	708.0	40447.0
3855	50847.0	5461.0
3856	62082.0	245799.0
3857	0.0	42.0
728640	6.0	2.0
645431	15.0	118.0
728642	278.0	450.0
728641	14.0	23.0
645434	7.0	3.0
645432	16.0	5.0
285704	780.0	821.0
728643	16.0	3.0
222194	1157.0	2457.0
285708	1.0	134.0
1204	0.0	0.0
1203	1097.0	783.0
1201	1548.0	1487.0
1200	11510.0	17696.0
3861	207.0	8346.0
645426	12.0	87.0
645425	0.0	6.0
1209	6898.0	11287.0
3866	1441.0	52197.0
1208	0.0	1.0
1207	1997.0	8936.0
3868	2673.0	53896.0
285311	0.0	1.0
3880	33710.0	147056.0
3881	3.0	35.0
285313	861.0	1185.0
100128537	620.0	93.0
3882	3.0	5.0
100128536	1.0	7.0
285314	2.0	5.0
285315	295.0	1071.0
1215	12.0	3.0
100141515	3.0	422.0
1213	15333.0	43086.0
1212	4054.0	5121.0
1211	6434.0	11121.0
3872	7738.0	993816.0
3875	39501.0	94870.0
3876	8.0	22.0
3879	2.0	7.0
3890	0.0	4.0
3891	1.0	17.0
3892	92.0	114.0
100128525	3.0	8.0
285326	0.0	0.0
1230	1163.0	176.0
285329	11.0	9.0
440097	0.0	0.0
440093	17.0	46.0
3883	2.0	2.0
3884	0.0	2.0
3885	2.0	252.0
3886	0.0	0.0
100128521	0.0	0.0
3887	19.0	59.0
3888	2.0	5.0
100631239	0.0	3.0
3889	2.0	6.0
100128516	63.0	23.0
285331	562.0	1445.0
100128512	0.0	0.0
285335	67.0	131.0
100128514	0.0	0.0
1241	377.0	4143.0
1240	1297.0	131.0
1238	54.0	34.0
1237	3.0	1.0
1236	99.0	188.0
1235	3.0	0.0
1234	180.0	51.0
1233	44.0	3.0
1232	17.0	32.0
3895	10564.0	40344.0
100128511	25.0	82.0
100631247	0.0	0.0
3897	27.0	28.0
100631248	0.0	0.0
3898	5697.0	15344.0
100631249	0.0	1.0
3899	1486.0	340.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	1024.0	1324.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	69.0	151.0
100631254	2.0	1.0
100128503	0.0	0.0
285349	140.0	622.0
574501	2.0	4.0
574502	0.0	0.0
1244	38.0	116.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1867.0	377.0
1263	2697.0	899.0
1262	512.0	27.0
116966	156.0	54.0
100887755	1.0	0.0
1261	48.0	0.0
100887754	3.0	1.0
1260	0.0	1.0
116969	25.0	454.0
1259	19.0	24.0
1258	29.0	18.0
440061	0.0	0.0
100887750	26.0	31.0
100887746	2.0	1.0
100887744	0.0	2.0
1272	659.0	1609.0
1271	80.0	126.0
100887749	57.0	15.0
1270	33.0	23.0
100887748	0.0	0.0
440044	43.0	161.0
1269	9.0	4.0
440051	0.0	0.0
1268	1199.0	140.0
440050	1.0	1.0
1267	3206.0	19249.0
1266	10856.0	5279.0
100887740	0.0	0.0
1265	14667.0	16292.0
1286	2470.0	205.0
1285	2414.0	138.0
1284	27219.0	31287.0
1282	13083.0	22046.0
1281	4115.0	10120.0
1280	89.0	20.0
440078	64.0	579.0
440077	2.0	2.0
440087	67.0	36.0
1278	10869.0	9974.0
1277	6254.0	15177.0
440081	12.0	1364.0
116938	0.0	0.0
1297	4.0	165.0
116931	26.0	586.0
1296	765.0	200.0
1295	7835.0	1005.0
116933	0.0	3.0
1294	291.0	10587.0
1293	6511.0	6724.0
116935	23.0	44.0
1292	11773.0	9653.0
440068	0.0	82.0
1291	6833.0	9137.0
116937	2.0	23.0
440067	0.0	327.0
1290	1046.0	2159.0
440073	570.0	63.0
440072	2.0	7.0
1289	1782.0	5327.0
1288	325.0	2065.0
1287	1667.0	8977.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2527.0	1144.0
440021	0.0	2.0
442673	4.0	10.0
10018	910.0	3320.0
126328	1657.0	3825.0
442676	0.0	1.0
126326	516.0	110.0
1299	16.0	421.0
1298	359.0	2559.0
10011	1758.0	1702.0
10010	1716.0	2155.0
10013	2318.0	6691.0
128989	1640.0	2493.0
10015	6983.0	8073.0
10014	4041.0	7264.0
10017	1.0	30.0
10016	3268.0	5040.0
10020	1106.0	2554.0
114335	0.0	0.0
114336	0.0	7.0
126321	1960.0	2405.0
10029	0.0	2.0
442668	0.0	0.0
10022	3.0	1.0
10021	80.0	3.0
10024	53.0	4184.0
128977	1279.0	3591.0
103021165	2.0	358.0
10023	356.0	450.0
103021164	1.0	17.0
10026	1514.0	1642.0
10025	3659.0	5728.0
116986	259.0	243.0
116985	7695.0	6935.0
116988	6051.0	5762.0
116987	1877.0	2328.0
114327	2137.0	2255.0
440043	0.0	0.0
126308	3445.0	3145.0
440041	0.0	0.0
126306	22.0	49.0
151306	113.0	25.0
100128590	7.0	12.0
100128596	1.0	2.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	3.0	4.0
440027	15.0	23.0
440026	2469.0	5883.0
440023	0.0	17.0
10008	460.0	254.0
10007	1260.0	4835.0
10009	1279.0	6053.0
116984	2487.0	1938.0
116983	1350.0	2537.0
151313	307.0	1108.0
10000	1414.0	2867.0
128954	0.0	0.0
10002	22.0	29.0
10001	722.0	1907.0
10004	241.0	67.0
10003	93.0	84.0
10006	2827.0	5780.0
10005	1027.0	1592.0
126370	0.0	0.0
285352	83.0	73.0
100128579	0.0	0.0
285359	91.0	401.0
126375	298.0	392.0
126374	2174.0	1600.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2150.0	2889.0
285367	828.0	2377.0
285368	320.0	405.0
100128569	58.0	114.0
126364	784.0	112.0
100128560	0.0	10.0
285370	0.0	0.0
285375	4.0	0.0
102682016	0.0	0.0
153932	2.0	8.0
344191	0.0	13.0
126353	4541.0	925.0
751071	118.0	162.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	4.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	8.0	30.0
106481282	0.0	0.0
285381	1968.0	1567.0
106481283	0.0	0.0
285382	252.0	140.0
106481280	1.0	1.0
165918	966.0	3830.0
106481281	1.0	4.0
165904	21.0	13.0
285386	746.0	2461.0
138307	0.0	0.0
106481297	2.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	7.0
100128542	6.0	1.0
106481290	0.0	3.0
100128541	1.0	4.0
138311	594.0	1661.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	1113.0	3187.0
106481259	0.0	1.0
728716	1.0	0.0
126298	1890.0	3000.0
728710	0.0	0.0
126295	253.0	470.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	81.0	1349.0
645318	0.0	0.0
645317	14.0	55.0
151242	109.0	160.0
106481260	0.0	0.0
106481261	1.0	1.0
647979	16990.0	21670.0
100287908	0.0	0.0
645332	225.0	654.0
126282	2103.0	1017.0
100287902	4.0	81.0
163227	278.0	811.0
100287900	0.0	0.0
163223	18.0	2.0
106481275	0.0	2.0
106481276	1.0	4.0
106481273	0.0	3.0
106481274	1.0	4.0
106481279	0.0	0.0
106481277	0.0	2.0
151258	33.0	1510.0
106481278	1.0	1.0
645328	2.0	20.0
151254	29.0	20.0
645326	4.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	23.0	750.0
163259	339.0	1566.0
645345	81.0	320.0
200403	2014.0	16.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	163.0	23.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	3.0	3.0
728732	1.0	1.0
728734	1.0	3.0
126272	137.0	231.0
106481242	0.0	0.0
107133511	0.0	2.0
114294	1226.0	822.0
106481243	0.0	1.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	14.0	6.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	5.0
728724	5.0	0.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	5.0	10.0
728723	63.0	140.0
106481253	0.0	1.0
107133522	1.0	8.0
106481254	2.0	1.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	8.0	4.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	7.0	35.0
645348	0.0	0.0
106481250	0.0	0.0
645369	27.0	1684.0
645368	0.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	1285.0	9338.0
106481218	3.0	3.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	13.0	73.0
645360	9.0	2.0
106481219	0.0	0.0
106481220	4.0	9.0
106481221	0.0	22.0
106481224	1.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	291.0	737.0
106481228	0.0	1.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	5.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	517.0	5.0
645387	249.0	516.0
645382	0.0	0.0
645381	22.0	29.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	6.0
106481201	0.0	28.0
645398	0.0	0.0
106481206	1.0	6.0
106481207	3.0	2.0
106481204	5.0	1.0
106481205	2.0	3.0
106481208	2.0	3.0
106481209	0.0	0.0
3902	206.0	151.0
3903	2781.0	481.0
106481210	0.0	0.0
3904	4.0	1.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1424.0	427.0
106481211	0.0	0.0
3909	9791.0	13919.0
106481212	0.0	0.0
684959	0.0	0.0
151234	2.0	4.0
151230	438.0	2874.0
728798	6.0	0.0
3913	18698.0	6263.0
3914	24528.0	37474.0
3915	8596.0	20874.0
3916	24714.0	20215.0
3918	12077.0	38112.0
3910	2958.0	1098.0
3911	8647.0	14615.0
3912	4781.0	11862.0
728782	16.0	7.0
728780	208.0	201.0
3924	5.0	7.0
3925	4004.0	31552.0
3927	9802.0	21851.0
3929	1582.0	2373.0
3920	6833.0	26757.0
3921	21787.0	32972.0
3923	0.0	3.0
100873174	1.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	9074.0	2384.0
3937	1395.0	311.0
3938	3.0	16.0
3939	17363.0	120997.0
3930	1538.0	6912.0
100873179	0.0	0.0
3931	873.0	561.0
3932	186.0	114.0
3933	3.0	0.0
3934	6082.0	4371.0
100189512	0.0	0.0
105371027	1.0	2.0
100873166	0.0	0.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	7.0	7.0
3947	1.0	1.0
3948	64.0	85.0
3949	24430.0	14131.0
100873169	0.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	15644.0	29557.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	17.0	12.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	1.0
3957	201.0	23.0
3958	22226.0	16421.0
3959	44774.0	99785.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	35.0
199223	951.0	101.0
574517	0.0	0.0
100631269	0.0	2.0
574518	0.0	0.0
107074708	0.0	0.0
199221	600.0	954.0
3952	2.0	3.0
3953	1277.0	430.0
3954	2496.0	4248.0
3955	1039.0	1912.0
3956	13402.0	4032.0
100873185	0.0	0.0
100873184	1.0	0.0
728741	8.0	91.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	2.0	1.0
728747	0.0	2.0
728746	0.0	0.0
728748	0.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	507.0	101.0
1303	5295.0	442.0
107133502	1.0	1.0
1302	40.0	511.0
1301	126.0	74.0
1300	102.0	70.0
3960	358.0	25.0
3963	0.0	2.0
3964	3145.0	7580.0
1308	196.0	17395.0
3965	4211.0	4511.0
1307	1625.0	799.0
151295	27.0	158.0
1306	1167.0	597.0
100189589	4.0	5.0
728774	0.0	0.0
728773	0.0	1.0
3980	1169.0	9891.0
100287932	2028.0	4234.0
3981	917.0	605.0
728776	17.0	41.0
85508	0.0	4.0
105601840	0.0	2.0
85509	0.0	0.0
1316	15095.0	4372.0
1315	5085.0	16141.0
1314	8999.0	22631.0
1312	8746.0	18239.0
1311	145.0	57.0
100329135	4.0	12.0
1310	2.0	486.0
574537	0.0	0.0
3972	5.0	27.0
3973	1.0	1.0
3975	0.0	7.0
3976	2210.0	825.0
3977	4013.0	985.0
1318	223.0	97.0
3978	945.0	6034.0
1317	3337.0	4412.0
728763	344.0	10.0
3990	24.0	5.0
645313	1.0	3.0
3991	216.0	145.0
645312	0.0	0.0
3992	2713.0	4578.0
645311	0.0	5.0
728769	222.0	888.0
1330	0.0	0.0
1327	12605.0	16907.0
1326	2140.0	694.0
1325	14.0	38.0
3982	1.0	1.0
3983	12642.0	20977.0
3984	1902.0	8913.0
3985	3540.0	6443.0
3987	3238.0	5608.0
3988	9158.0	3482.0
1329	3325.0	9268.0
116809	0.0	1.0
100128416	17.0	12.0
1340	6004.0	11859.0
1337	4331.0	11344.0
1336	0.0	0.0
1332	2.0	0.0
1331	0.0	0.0
3993	7378.0	8371.0
100128410	0.0	4.0
3995	2540.0	1636.0
100128412	0.0	0.0
3996	934.0	6570.0
3998	5870.0	8989.0
1339	2.0	1.0
285440	2553.0	740.0
285441	89.0	26.0
1352	630.0	1927.0
1351	5562.0	11457.0
1350	9564.0	12322.0
1349	3314.0	8218.0
1348	0.0	1.0
1347	4652.0	10109.0
1346	1083.0	181.0
1345	3970.0	6239.0
1343	0.0	1.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	6.0	6.0
1363	2500.0	3765.0
1362	5761.0	17810.0
1361	3699.0	120.0
1360	9.0	1.0
1359	1769.0	172.0
1358	1.0	0.0
1357	4.0	27.0
1356	2635.0	1473.0
1355	1514.0	3232.0
1353	1455.0	5924.0
100873215	0.0	1.0
100873214	0.0	0.0
100873213	0.0	2.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	4.0
285463	99.0	118.0
285464	597.0	555.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3948.0	10194.0
1373	78.0	74.0
1371	583.0	3883.0
1370	0.0	0.0
1369	0.0	0.0
1368	12192.0	2013.0
100873209	1.0	0.0
1366	7308.0	5001.0
1365	2678.0	1397.0
1364	11713.0	35862.0
100873204	2.0	2.0
100873203	0.0	0.0
100873202	4.0	7.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	11.0	3.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	2.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	1690.0	3755.0
116843	659.0	770.0
1384	1728.0	2474.0
116842	39.0	85.0
1382	121.0	2929.0
116844	4992.0	503.0
1381	1.0	187.0
1380	25.0	46.0
440176	2.0	1.0
440184	4.0	3.0
1379	18.0	6.0
1378	286.0	40.0
1376	1153.0	1311.0
1375	19.0	621.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	9.0	714.0
100873239	0.0	0.0
100873222	0.0	1.0
100873221	0.0	0.0
285401	1.0	3.0
100873220	0.0	0.0
128820	0.0	0.0
116832	175.0	5268.0
1396	836.0	115.0
1395	18.0	12.0
1394	4.0	44.0
1393	10.0	9.0
1392	0.0	0.0
285407	4.0	37.0
116835	1723.0	234.0
1390	975.0	1666.0
1389	4331.0	6127.0
1388	4450.0	11616.0
1387	4707.0	12648.0
116841	1236.0	2913.0
1386	1652.0	3127.0
116840	3517.0	6126.0
100873226	1.0	1.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	13.0
128817	1.0	13.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	1.0	0.0
116828	148.0	189.0
100873255	0.0	2.0
100873254	5.0	3.0
100873253	1.0	1.0
285412	0.0	1.0
100873252	0.0	7.0
100287898	198.0	71.0
100287895	1.0	1.0
285419	167.0	24.0
1399	4276.0	15807.0
1398	4716.0	7649.0
1397	14390.0	1953.0
100873259	0.0	1.0
100873258	1.0	3.0
100873257	11.0	4.0
100873256	0.0	0.0
100873240	3.0	1.0
100873244	1.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	189.0	280.0
285429	17.0	41.0
100287880	0.0	2.0
440193	3598.0	3497.0
100873248	0.0	10.0
100873247	1.0	10.0
100873246	0.0	0.0
100873245	9.0	6.0
100873249	0.0	1.0
128872	0.0	0.0
10130	5637.0	38201.0
153830	23075.0	6120.0
645280	0.0	4.0
440138	198.0	342.0
440132	1.0	1.0
440142	2.0	12.0
10139	2137.0	2420.0
126208	1871.0	2938.0
126206	0.0	1.0
126205	0.0	1.0
107133497	19.0	81.0
126204	0.0	0.0
107133499	0.0	0.0
128866	10241.0	13001.0
10131	1645.0	6483.0
10134	12602.0	28244.0
107133494	0.0	0.0
10133	4396.0	3130.0
128869	1183.0	3208.0
10136	0.0	2.0
10135	13493.0	10375.0
100128493	0.0	0.0
103021294	46.0	60.0
10138	582.0	1250.0
100128496	0.0	1.0
10137	2614.0	8147.0
128861	0.0	0.0
128862	0.0	1.0
10141	2.0	0.0
10140	2754.0	3511.0
128864	8.0	63.0
440125	0.0	6.0
440131	0.0	0.0
10143	0.0	0.0
128854	276.0	3475.0
10142	4079.0	3799.0
10144	1547.0	1899.0
10147	1602.0	5897.0
100128483	0.0	0.0
10146	7324.0	12072.0
128859	0.0	0.0
10149	69.0	144.0
10148	74.0	54.0
128853	64.0	331.0
440159	0.0	0.0
10117	42.0	17.0
440163	4.0	0.0
10110	39.0	47.0
10112	53.0	2745.0
10111	1625.0	2080.0
10114	6730.0	9712.0
10113	2365.0	7602.0
128848	0.0	0.0
10116	3151.0	7075.0
165829	86.0	169.0
100128469	29.0	66.0
153842	4.0	4.0
440145	547.0	1956.0
10129	3772.0	2293.0
440153	0.0	0.0
10128	3704.0	16850.0
100033799	0.0	0.0
107133486	1.0	5.0
10121	8814.0	6754.0
100128465	0.0	0.0
10120	3927.0	5641.0
10123	1462.0	17453.0
138234	1.0	2.0
10125	1736.0	428.0
10124	1287.0	3471.0
10127	1411.0	3829.0
10126	1801.0	2790.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	5.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	17.0	159.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	2.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	2.0	3.0
106481182	0.0	0.0
285489	353.0	200.0
100128448	0.0	1.0
126242	0.0	2.0
106481198	0.0	1.0
10107	2.0	0.0
10106	14415.0	24208.0
106481199	0.0	0.0
10109	16909.0	22050.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	53.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2028.0	4618.0
10100	350.0	47.0
10103	8556.0	2033.0
106481194	0.0	0.0
10102	865.0	4411.0
106481195	0.0	0.0
10105	1604.0	9005.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	202.0	48.0
440119	85.0	2853.0
126235	1.0	3.0
126231	37.0	93.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	64.0	125.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	37.0	59.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	0.0	1.0
440107	111.0	7.0
440104	731.0	4129.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	0.0	2.0
106481179	3.0	1.0
128876	17.0	2504.0
100128420	15.0	2.0
100128423	0.0	3.0
128879	0.0	0.0
106481172	3.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	5.0	7.0
10090	1298.0	2055.0
10093	5983.0	6970.0
10092	10670.0	13462.0
10095	11962.0	7351.0
645204	2.0	5.0
10094	9993.0	20892.0
645203	1.0	3.0
10097	9482.0	36747.0
10096	7149.0	37208.0
645201	0.0	0.0
163115	48.0	6.0
200504	3250.0	249.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	145.0
106481143	0.0	0.0
114194	0.0	0.0
138162	1169.0	346.0
106481144	0.0	0.0
114195	4.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	12.0	20.0
106481145	0.0	1.0
151126	2122.0	200.0
106481146	0.0	0.0
10099	29033.0	27842.0
10098	526.0	1546.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	352.0	859.0
106481149	2.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	12.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	1.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	33.0	203.0
106481156	0.0	0.0
114189	0.0	0.0
