id	9ccbd5f1-d73c-4e77-b876-4cca362218b7	f3bc810a-edc7-4412-9e09-006c0bcf2550
100529241	2.0	0.0
388830	0.0	1.0
408050	26.0	17.0
100422486	1.0	0.0
100529215	10.0	4.0
100529211	6.0	7.0
100422496	0.0	0.0
122553	1757.0	1267.0
100133307	0.0	0.0
100133308	1.0	2.0
100133309	1.0	1.0
100133310	1.0	0.0
100133311	17.0	19.0
388886	231.0	203.0
100133314	0.0	0.0
134505	12.0	1.0
100133321	0.0	0.0
100529209	35.0	43.0
65003	1637.0	1170.0
65005	1333.0	1267.0
65008	1192.0	915.0
171419	0.0	0.0
65009	688.0	3135.0
55681	2785.0	2448.0
55680	657.0	420.0
79650	1495.0	3504.0
79652	2004.0	1389.0
79651	583.0	1821.0
146456	26.0	13.0
55684	1207.0	1976.0
55683	2570.0	1378.0
79654	1481.0	1685.0
79656	198.0	71.0
55689	1113.0	3006.0
171416	0.0	0.0
79658	974.0	913.0
55687	247.0	518.0
79657	1108.0	1118.0
55686	937.0	1661.0
374395	2800.0	2167.0
79659	436.0	196.0
374393	52.0	640.0
65010	172.0	302.0
374378	2007.0	901.0
65012	1.0	1.0
92610	1084.0	663.0
122481	353.0	57.0
65018	891.0	401.0
55692	352.0	377.0
55691	693.0	1448.0
55690	3177.0	7341.0
79641	883.0	740.0
55696	2410.0	1421.0
55695	471.0	541.0
79640	222.0	398.0
79643	755.0	488.0
79642	512.0	312.0
55693	51.0	66.0
79645	430.0	59.0
55699	3916.0	2728.0
79644	1564.0	2314.0
55698	204.0	284.0
79647	2739.0	1384.0
55697	1422.0	2654.0
79646	2131.0	3310.0
79649	538.0	477.0
374383	15.0	20.0
79648	870.0	949.0
92609	1526.0	2164.0
134490	0.0	0.0
134492	1310.0	918.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	36.0	33.0
146481	0.0	0.0
79670	1049.0	1726.0
79672	1758.0	1778.0
79671	645.0	706.0
79674	4499.0	33.0
79673	583.0	218.0
79676	25.0	16.0
79675	573.0	605.0
79677	846.0	2749.0
79679	17.0	2271.0
158471	1048.0	322.0
349391	0.0	0.0
79661	126.0	53.0
79660	2056.0	2096.0
79663	352.0	445.0
171424	1.0	3.0
171423	193.0	173.0
79665	2875.0	1847.0
171422	0.0	0.0
79664	2156.0	1117.0
171421	0.0	0.0
79667	49.0	16.0
79666	2550.0	1243.0
171427	11.0	16.0
79669	295.0	260.0
171425	262.0	187.0
79668	1818.0	895.0
171420	0.0	0.0
158401	6.0	51.0
92667	523.0	890.0
158405	389.0	373.0
349386	0.0	0.0
79690	368.0	918.0
79692	255.0	129.0
79691	1225.0	813.0
79694	1573.0	865.0
79693	598.0	413.0
79696	210.0	35.0
100302751	2.0	2.0
79695	814.0	184.0
79698	11.0	1.0
205564	1083.0	2576.0
79697	388.0	622.0
79699	2236.0	1365.0
92659	49.0	113.0
65055	417.0	175.0
65057	481.0	458.0
65056	4525.0	3220.0
65059	306.0	77.0
349372	0.0	0.0
100302743	1.0	1.0
79680	488.0	1063.0
79683	710.0	633.0
100302742	0.0	0.0
79682	133.0	1353.0
100302741	0.0	0.0
79685	2235.0	1475.0
79684	283.0	217.0
100216001	2.0	18.0
79689	3474.0	542.0
146429	874.0	10.0
65065	525.0	318.0
92689	2608.0	3083.0
90025	150.0	125.0
158427	462.0	172.0
408263	0.0	6.0
92682	70.0	42.0
146434	373.0	114.0
146433	227.0	255.0
146439	79.0	102.0
90019	62.0	10.0
65062	998.0	921.0
158431	98.0	102.0
65061	117.0	59.0
90011	5.0	4.0
92675	1163.0	1071.0
65078	88.0	405.0
134466	244.0	44.0
90007	1421.0	1923.0
65072	13.0	8.0
100289019	22.0	40.0
100289017	0.0	0.0
100133172	8.0	3.0
55601	3449.0	1994.0
55600	152.0	31.0
55605	544.0	1012.0
55604	1306.0	591.0
55603	1966.0	2296.0
55602	1600.0	1013.0
55609	140.0	398.0
55608	1491.0	1044.0
55607	626.0	37.0
254528	0.0	0.0
349334	0.0	0.0
9910	4307.0	2546.0
100133180	5.0	1.0
641924	0.0	0.0
9908	6770.0	3793.0
9909	869.0	868.0
55612	113.0	1700.0
55611	3601.0	3998.0
55610	1240.0	590.0
254531	757.0	1343.0
9902	2448.0	3994.0
55616	1161.0	1442.0
171482	0.0	0.0
9903	907.0	1644.0
55615	114.0	522.0
55614	999.0	650.0
9900	78.0	276.0
55613	50.0	14.0
340990	0.0	0.0
9901	116.0	181.0
9906	36.0	12.0
55619	1002.0	939.0
9907	440.0	604.0
9904	488.0	676.0
171484	1.0	0.0
55617	490.0	226.0
9905	782.0	382.0
641922	0.0	0.0
171483	7.0	0.0
9920	453.0	91.0
9921	5415.0	6814.0
100133190	191.0	198.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	2557.0	3788.0
55623	2709.0	1996.0
55622	838.0	811.0
55621	373.0	494.0
55620	653.0	2439.0
9913	1257.0	1539.0
55627	992.0	1528.0
340980	0.0	0.0
9914	672.0	141.0
55626	1080.0	790.0
9911	116.0	112.0
55625	2768.0	1639.0
9912	1978.0	201.0
55624	2403.0	1600.0
9917	3183.0	2218.0
9918	1502.0	4121.0
9915	1015.0	200.0
55629	5300.0	2455.0
55628	361.0	328.0
9931	1404.0	1294.0
55630	636.0	548.0
301	25206.0	25427.0
55634	541.0	329.0
55633	535.0	707.0
302	61654.0	53067.0
55632	950.0	651.0
303	16.0	6.0
55631	1131.0	621.0
304	870.0	468.0
9924	665.0	549.0
55638	1189.0	145.0
305	1.0	5.0
306	15928.0	1882.0
9925	712.0	468.0
340970	0.0	18.0
9922	2470.0	1555.0
55636	359.0	578.0
307	10219.0	5391.0
55635	35.0	281.0
308	30899.0	18321.0
9923	595.0	490.0
9928	13.0	195.0
309	10149.0	7067.0
9929	2826.0	3147.0
9926	2073.0	1906.0
9927	4113.0	3952.0
9942	90.0	118.0
9943	2047.0	1545.0
266553	0.0	8.0
101927396	0.0	0.0
9940	72.0	26.0
101927399	0.0	1.0
9941	269.0	164.0
339983	7.0	10.0
102723423	0.0	0.0
102723426	0.0	0.0
339977	5.0	4.0
55640	1648.0	368.0
310	8458.0	7937.0
311	10547.0	7313.0
312	7.0	15.0
79612	365.0	299.0
55644	1015.0	735.0
79611	1605.0	354.0
313	1218.0	1308.0
314	33.0	14.0
55643	1923.0	3921.0
79613	767.0	477.0
494197	0.0	0.0
79616	541.0	44.0
316	1209.0	376.0
9935	2116.0	6224.0
317	840.0	257.0
9936	3176.0	212.0
9933	781.0	607.0
55647	1224.0	706.0
79618	331.0	502.0
318	669.0	301.0
55646	723.0	454.0
9934	809.0	117.0
319	0.0	0.0
9939	3009.0	3098.0
9937	664.0	446.0
9938	1754.0	1413.0
9950	2040.0	2061.0
9953	211.0	526.0
9951	2.0	43.0
339970	9.0	16.0
339976	0.0	23.0
55652	1720.0	1767.0
320	108.0	238.0
55651	1480.0	1453.0
339967	1.0	4883.0
321	134.0	636.0
55650	952.0	936.0
322	1326.0	524.0
323	3119.0	1965.0
55656	994.0	1566.0
55655	526.0	696.0
324	1300.0	939.0
79600	1350.0	948.0
494188	0.0	1.0
79603	2037.0	2376.0
325	0.0	0.0
55654	4510.0	4931.0
79602	4521.0	7164.0
55653	381.0	304.0
326	1.0	0.0
327	3408.0	1679.0
79605	151.0	155.0
9946	1187.0	475.0
55659	314.0	214.0
328	3878.0	4415.0
9947	1.0	0.0
55658	469.0	735.0
329	2982.0	1694.0
79607	1380.0	510.0
9945	373.0	1519.0
55657	140.0	233.0
79609	175.0	254.0
79608	138.0	13.0
9948	9725.0	9407.0
9949	475.0	896.0
9960	1273.0	955.0
9961	5894.0	5273.0
7301	395.0	596.0
651302	10.0	12.0
7300	0.0	0.0
9965	0.0	6.0
9962	903.0	595.0
9963	42.0	13.0
7302	0.0	1.0
339965	33.0	4.0
330	3211.0	2015.0
55663	107.0	121.0
79630	812.0	817.0
331	2740.0	2720.0
55662	1623.0	2035.0
332	126.0	1339.0
79632	539.0	49.0
55661	914.0	1613.0
333	92.0	80.0
79631	982.0	840.0
55660	3940.0	3406.0
334	51719.0	17291.0
55667	2196.0	620.0
79634	959.0	940.0
335	42.0	4.0
55666	2317.0	3509.0
79633	1756.0	611.0
55665	832.0	769.0
336	0.0	0.0
55664	1223.0	606.0
337	0.0	0.0
79635	420.0	175.0
340947	3.0	0.0
9957	181.0	192.0
338	13.0	13.0
339	0.0	0.0
79637	751.0	556.0
9958	2872.0	2015.0
9955	20.0	118.0
55669	1266.0	1969.0
55668	982.0	801.0
9956	239.0	588.0
79639	576.0	340.0
641977	234.0	133.0
9971	24.0	0.0
9972	1880.0	1682.0
7310	2.0	2.0
9970	6.0	1.0
100422600	0.0	0.0
9975	5195.0	2788.0
9976	2299.0	1194.0
7311	22137.0	20286.0
100422602	0.0	0.0
7314	38136.0	19591.0
9973	453.0	432.0
100422603	7.0	7.0
100422605	0.0	0.0
100422608	2.0	0.0
55670	1095.0	1487.0
341	15421.0	23505.0
342	6.0	23.0
343	2.0	0.0
79621	1805.0	1293.0
55672	364.0	349.0
55671	2645.0	2932.0
344	19.0	26.0
345	2.0	0.0
79623	44.0	546.0
254552	110.0	476.0
79622	544.0	756.0
55677	1366.0	1751.0
346	0.0	0.0
55676	1761.0	1287.0
79625	12070.0	274.0
347	1227.0	5894.0
348	3747.0	24676.0
79624	2661.0	812.0
7305	13702.0	8005.0
79627	3574.0	2922.0
9968	1227.0	1598.0
9969	2650.0	2543.0
79626	1057.0	810.0
79629	671.0	498.0
7307	1.0	4.0
9966	438.0	235.0
9967	4095.0	3483.0
55679	5376.0	2939.0
7306	425.0	52.0
79628	38.0	19.0
254559	17.0	39.0
9982	75.0	1097.0
7321	1393.0	1650.0
9980	740.0	805.0
7320	4657.0	3441.0
101927350	0.0	1.0
7323	17559.0	8676.0
9986	492.0	355.0
7322	3951.0	4499.0
9987	7652.0	4827.0
101927352	31.0	11.0
9984	489.0	1106.0
7325	2228.0	1826.0
9985	322.0	202.0
7324	4392.0	2465.0
350	306.0	0.0
351	30383.0	22977.0
353	2555.0	3325.0
100133210	0.0	0.0
354	0.0	0.0
355	2142.0	764.0
100133212	0.0	0.0
356	224.0	236.0
357	455.0	1088.0
358	46298.0	4900.0
359	4.0	1.0
7316	25147.0	38695.0
7315	18.0	21.0
7318	2527.0	1532.0
9978	4223.0	3820.0
7317	9673.0	17580.0
7319	3883.0	3050.0
9993	3626.0	3758.0
101927360	0.0	0.0
9994	711.0	568.0
9991	5464.0	7955.0
7332	4172.0	6492.0
9992	10.0	4.0
9997	553.0	745.0
7334	5120.0	5190.0
101927364	12.0	0.0
7333	0.0	1.0
7336	2811.0	2236.0
9995	0.0	0.0
100422505	0.0	0.0
7335	318.0	299.0
494150	1.0	1.0
9990	1219.0	3049.0
360	4373.0	399.0
361	41889.0	27.0
362	1117.0	51.0
363	1.0	0.0
100133220	1.0	0.0
364	39.0	1.0
366	1840.0	500.0
367	900.0	501.0
368	581.0	65.0
369	2798.0	1483.0
494143	120.0	194.0
7327	2800.0	1423.0
7326	2006.0	1553.0
7329	3570.0	4328.0
9988	978.0	779.0
9989	3840.0	2451.0
7328	4859.0	6500.0
7341	6529.0	6325.0
7343	2503.0	3023.0
7342	3151.0	2303.0
7345	363.0	1599.0
100422514	0.0	0.0
7347	236.0	482.0
100422517	0.0	0.0
372	7592.0	6767.0
373	1116.0	479.0
374	442.0	157.0
375	20280.0	20976.0
377	7263.0	7525.0
100133234	0.0	0.0
378	11760.0	8834.0
379	323.0	363.0
100652740	2.0	0.0
7337	3378.0	2882.0
7339	0.0	1.0
100652748	204.0	124.0
101927380	2.0	0.0
100652749	0.0	0.0
7352	14.0	35.0
7351	4979.0	5788.0
101927381	1.0	2.0
7353	2233.0	4034.0
100422523	0.0	1.0
7356	14833.0	264.0
7355	950.0	978.0
7358	2199.0	9265.0
7357	2582.0	3490.0
100422527	0.0	0.0
380	2.0	2.0
381	4596.0	7383.0
382	5889.0	7435.0
7350	0.0	6.0
383	10.0	2.0
384	70.0	182.0
387	42179.0	20060.0
388	11390.0	6503.0
389	7261.0	9997.0
100652730	2.0	0.0
7349	5.0	16.0
7348	11.0	15208.0
100652736	1.0	4.0
100652739	2.0	1.0
101927390	0.0	0.0
7363	120.0	0.0
100422531	0.0	1.0
100422532	12.0	1.0
352954	230.0	164.0
7365	0.0	0.0
100422533	0.0	0.0
352957	0.0	0.0
7364	144.0	9.0
7367	24.0	22.0
100422535	0.0	0.0
7366	3.0	0.0
100422536	0.0	6.0
7369	4.0	0.0
7368	147.0	492.0
390	2108.0	2754.0
391	3258.0	5002.0
392	4219.0	6381.0
393	525.0	607.0
394	4240.0	3144.0
100133251	0.0	0.0
395	765.0	123.0
7360	8297.0	4695.0
396	5553.0	7666.0
397	20079.0	15452.0
494115	1510.0	2141.0
398	4.0	11.0
399	889.0	479.0
100133259	0.0	0.0
388906	5.0	11.0
388907	25.0	19.0
494119	0.0	0.0
494118	0.0	0.0
7374	1403.0	2026.0
352966	29.0	10.0
7373	2695.0	3818.0
352965	5.0	11.0
7376	3068.0	3122.0
7375	2887.0	1435.0
352967	0.0	0.0
100422545	0.0	0.0
7378	1252.0	578.0
101927320	0.0	0.0
100422546	0.0	0.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	1.0	43.0
101927324	0.0	0.0
101927323	2.0	4.0
352962	578.0	5.0
101927327	5.0	3.0
7372	1213.0	1764.0
352964	1.0	0.0
100133262	0.0	0.0
7371	251.0	1619.0
352963	8.0	6.0
100133265	0.0	0.0
100133268	0.0	0.0
105377532	3.0	0.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	7921.0	5667.0
7384	4511.0	5604.0
7386	2740.0	1807.0
7389	2951.0	2268.0
376940	575.0	310.0
7388	4228.0	6907.0
100422558	0.0	1.0
101927332	0.0	0.0
7381	8896.0	7668.0
102723489	71.0	118.0
7380	9.0	5.0
102723487	0.0	1.0
102723483	0.0	0.0
100422550	0.0	0.0
388925	1.0	0.0
7398	2552.0	1570.0
7399	12.0	6.0
7390	1624.0	1228.0
101927347	0.0	0.0
7392	2090.0	4717.0
7391	1781.0	1407.0
100133285	0.0	0.0
102723475	16.0	17.0
388910	0.0	0.0
102723472	0.0	0.0
352999	11.0	8.0
352990	4.0	4.0
374308	0.0	0.0
122402	102.0	25.0
122409	0.0	0.0
388948	4.0	4.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	1926.0	2169.0
388931	7.0	13.0
388939	24.0	30.0
100422581	1.0	0.0
100422582	0.0	0.0
100422598	0.0	0.0
408187	5.0	0.0
388965	0.0	0.0
388962	439.0	1097.0
388963	153.0	221.0
388960	0.0	0.0
100422591	0.0	1.0
100422595	0.0	9.0
388969	1324.0	1823.0
92597	1591.0	1143.0
92595	218.0	193.0
134429	1418.0	820.0
92591	6.0	7.0
388951	0.0	0.0
134430	1415.0	1585.0
100147811	0.0	0.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	25.0	13.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	0.0	3.0
100147827	1.0	9.0
100147828	0.0	1.0
100147830	0.0	1.0
100147832	0.0	1.0
100147833	0.0	0.0
103724390	1.0	1.0
100147834	0.0	0.0
100147835	0.0	1.0
100147836	1.0	2.0
100147837	0.0	1.0
100505385	67.0	70.0
100505383	0.0	0.0
374354	1557.0	1170.0
374355	0.0	0.0
103724389	3.0	3.0
103724388	0.0	3.0
103724387	2.0	4.0
103724386	2.0	0.0
100133203	0.0	0.0
100133204	6.0	3.0
100133205	55.0	19.0
100133206	0.0	0.0
122416	299.0	525.0
65121	0.0	0.0
677837	3.0	1.0
677838	0.0	0.0
65123	1200.0	860.0
677835	0.0	0.0
65122	0.0	0.0
677836	0.0	0.0
65125	7922.0	6569.0
677833	1.0	4.0
102723508	13.0	16.0
92745	1951.0	1148.0
65124	1067.0	1373.0
677834	0.0	1.0
100505566	48.0	30.0
677831	0.0	0.0
677832	1.0	1.0
100505567	1.0	1.0
80759	46.0	60.0
80758	9.0	36.0
80757	31.0	21.0
144165	853.0	928.0
100505561	0.0	0.0
677839	2.0	0.0
79770	3298.0	2197.0
80762	10652.0	5064.0
79772	848.0	691.0
80761	6775.0	674.0
80760	3060.0	263.0
388667	1.0	0.0
79774	111.0	242.0
79777	363.0	118.0
79776	33.0	400.0
80765	85.0	333.0
80764	771.0	852.0
80763	191.0	0.0
79778	202.0	355.0
92737	113.0	124.0
677840	0.0	0.0
92736	2.0	0.0
158798	73.0	10.0
677848	0.0	0.0
677849	0.0	1.0
677846	0.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	2.0	0.0
388662	2.0	11.0
80746	210.0	157.0
80745	312.0	413.0
653857	169.0	90.0
79760	458.0	601.0
79762	2327.0	1078.0
79763	1123.0	1654.0
80755	71.0	59.0
79768	969.0	1016.0
79767	524.0	327.0
677850	0.0	0.0
677815	0.0	2.0
677816	0.0	0.0
677813	0.0	0.0
677814	1.0	1.0
677811	1.0	0.0
90102	2729.0	2253.0
677812	0.0	0.0
677810	0.0	2.0
388695	335.0	265.0
80778	263.0	182.0
79791	877.0	972.0
677819	0.0	0.0
100505583	0.0	0.0
677817	0.0	0.0
79792	1468.0	940.0
677818	0.0	0.0
79794	6551.0	1376.0
79797	241.0	396.0
79796	280.0	229.0
80781	652.0	3434.0
79799	79.0	0.0
79798	177.0	239.0
388685	83.0	82.0
119180	0.0	0.0
677826	0.0	3.0
219833	155.0	97.0
677827	0.0	0.0
100505576	41.0	20.0
100505573	580.0	440.0
677825	0.0	0.0
92755	29.0	59.0
677822	0.0	0.0
677823	0.0	0.0
677820	0.0	0.0
677821	0.0	0.0
144193	42.0	9.0
79780	1268.0	675.0
79782	107.0	3.0
144195	5.0	10.0
677828	0.0	0.0
79781	248.0	487.0
677829	0.0	0.0
79784	2580.0	10243.0
79783	68.0	1039.0
80772	477.0	1059.0
79786	868.0	872.0
79785	145.0	26.0
80777	4399.0	3441.0
79788	123.0	35.0
80776	221.0	169.0
388677	27.0	3.0
80775	177.0	214.0
80774	630.0	1515.0
79789	661.0	532.0
92749	126.0	16.0
92747	3122.0	4468.0
90121	1030.0	1241.0
219844	130.0	393.0
90120	630.0	1279.0
158763	0.0	0.0
651249	7.0	3.0
220832	2.0	2.0
146779	0.0	0.0
677885	0.0	0.0
677882	1.0	0.0
677883	1.0	0.0
651250	323.0	140.0
132141	0.0	0.0
219855	395.0	816.0
219854	866.0	394.0
90113	8.0	27.0
653895	0.0	0.0
80789	1021.0	878.0
144132	121.0	74.0
144124	0.0	0.0
388698	1.0	2.0
388699	0.0	8.0
388697	2.0	7.0
100505518	0.0	0.0
80790	2144.0	3795.0
89122	2050.0	1162.0
158787	98.0	56.0
100505540	0.0	0.0
219865	0.0	0.0
100505547	0.0	0.0
132158	77.0	61.0
100505545	2.0	2.0
90141	215.0	320.0
132160	2360.0	1385.0
90139	2388.0	4913.0
340665	0.0	7.0
219858	0.0	0.0
100505532	37.0	6.0
90134	7.0	1.0
219875	0.0	0.0
90133	94.0	315.0
92799	1883.0	2969.0
219874	0.0	0.0
651258	2.0	0.0
90135	1978.0	2212.0
219873	0.0	0.0
100505536	1.0	3.0
92797	216.0	275.0
219870	0.0	0.0
339674	0.0	7.0
339669	1.0	0.0
100505538	123.0	46.0
340654	7.0	57.0
219869	0.0	0.0
339665	40.0	176.0
100133053	0.0	0.0
55722	88.0	165.0
55721	81.0	79.0
55720	1111.0	756.0
55726	729.0	1165.0
55723	112.0	1463.0
55729	2760.0	5751.0
55728	507.0	420.0
55727	1382.0	1456.0
105377108	0.0	0.0
219899	1659.0	850.0
220869	77.0	162.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	1.0	0.0
55733	437.0	188.0
400	6145.0	3737.0
641808	15.0	9.0
55732	153.0	223.0
401	0.0	4.0
55731	831.0	1138.0
402	2156.0	1849.0
403	1785.0	1102.0
55737	6504.0	6667.0
205251	688.0	977.0
405	3728.0	2309.0
55735	670.0	533.0
406	286.0	406.0
55734	529.0	734.0
407	3.0	2.0
408	4611.0	711.0
409	3617.0	2581.0
55739	1515.0	946.0
55738	785.0	988.0
327658	0.0	0.0
327657	6.0	11.0
327659	0.0	1.0
653808	1.0	0.0
100133074	0.0	0.0
55740	4953.0	3368.0
102723562	2.0	0.0
100133079	0.0	0.0
410	1226.0	1726.0
55744	1704.0	977.0
411	1071.0	1312.0
80700	2685.0	2527.0
79711	75.0	159.0
55743	577.0	739.0
412	2158.0	690.0
79710	1197.0	1383.0
79713	82.0	138.0
55742	5150.0	4799.0
414	3786.0	1708.0
55741	3258.0	1572.0
79712	1421.0	943.0
55748	8081.0	4611.0
415	280.0	264.0
100505506	4.0	5.0
416	4.0	0.0
79714	341.0	294.0
55746	2033.0	1327.0
79717	3562.0	2005.0
417	24.0	0.0
55745	1946.0	1734.0
79716	139.0	242.0
418	0.0	0.0
79719	1784.0	1345.0
419	9.0	12.0
79718	5526.0	16527.0
55749	1266.0	2699.0
102723555	0.0	0.0
220885	16.0	3.0
55751	1493.0	1213.0
55750	875.0	1102.0
420	452.0	23.0
102723553	0.0	0.0
421	247.0	143.0
55755	1535.0	2180.0
340618	0.0	0.0
55754	17249.0	8571.0
55753	78.0	4.0
55752	8228.0	7117.0
79701	917.0	827.0
55759	694.0	948.0
427	35272.0	8388.0
55758	1707.0	1061.0
79703	358.0	667.0
205272	0.0	0.0
55757	638.0	472.0
79706	392.0	413.0
55756	853.0	1119.0
429	4.0	4.0
79705	488.0	1006.0
79707	601.0	669.0
79709	3908.0	6457.0
256815	179.0	2.0
101927273	0.0	2.0
101927275	39.0	51.0
7402	7652.0	4498.0
7401	0.0	1.0
80714	22.0	43.0
101927279	49.0	3.0
653820	2.0	24.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	2.0	0.0
55762	383.0	197.0
55761	2215.0	1843.0
430	46.0	715.0
55760	1572.0	1416.0
79731	1868.0	573.0
432	267.0	135.0
79730	189.0	55.0
340602	4.0	0.0
79733	15.0	84.0
433	36.0	34.0
55766	1520.0	1157.0
434	2.0	1.0
55765	96.0	382.0
79735	1469.0	1577.0
435	818.0	152.0
55764	792.0	626.0
55763	1761.0	1380.0
79734	243.0	521.0
436	2.0	1.0
55769	878.0	649.0
79736	315.0	252.0
438	1.0	3.0
79739	597.0	164.0
55768	1148.0	711.0
439	3013.0	1852.0
79738	1811.0	727.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	0.0	3.0
80709	1330.0	1658.0
677803	0.0	0.0
7411	2847.0	1555.0
677800	3.0	0.0
7410	841.0	1035.0
677801	0.0	0.0
101927289	4.0	2.0
7412	1277.0	6212.0
101927288	16.0	10.0
80704	1440.0	24.0
102723538	0.0	0.0
80701	1.0	0.0
677808	0.0	2.0
677809	0.0	0.0
677806	2.0	1.0
80705	207.0	56.0
677807	0.0	0.0
55773	2466.0	1287.0
440	560.0	1049.0
100652997	0.0	0.0
55771	107.0	344.0
79720	1478.0	963.0
443	625.0	38.0
55770	1823.0	1182.0
79722	35.0	14.0
444	9675.0	3364.0
55777	651.0	445.0
55776	811.0	925.0
445	4812.0	1433.0
55775	484.0	611.0
79724	519.0	944.0
79723	218.0	465.0
447	1.0	3.0
79726	738.0	668.0
7404	1.0	0.0
7403	1399.0	888.0
79725	236.0	133.0
449	0.0	0.0
79728	389.0	628.0
55779	112.0	86.0
55778	203.0	82.0
79727	1.0	0.0
7405	1476.0	1211.0
7408	5677.0	4398.0
7407	1172.0	1582.0
79729	81.0	101.0
7409	775.0	676.0
101927295	0.0	0.0
7422	3705.0	1441.0
100422711	0.0	0.0
7421	746.0	1646.0
100422712	5.0	3.0
7424	548.0	1011.0
7423	2966.0	3638.0
80737	171.0	48.0
80736	2136.0	349.0
100422716	0.0	0.0
65109	247.0	715.0
65108	1571.0	5056.0
55780	657.0	430.0
80739	69.0	79.0
450	1.0	1.0
55784	1118.0	294.0
79751	527.0	605.0
80740	1.0	1296.0
451	0.0	0.0
79750	41.0	131.0
55783	1797.0	664.0
79753	887.0	732.0
55781	1549.0	941.0
79752	2535.0	782.0
454	1.0	0.0
79755	144.0	1843.0
55788	6160.0	1849.0
455	1.0	0.0
55787	916.0	764.0
79754	1193.0	908.0
55786	345.0	143.0
80742	443.0	511.0
55785	758.0	1450.0
80741	96.0	91.0
92715	349.0	413.0
7415	10346.0	11817.0
79759	82.0	206.0
7414	6613.0	7491.0
79758	655.0	350.0
7417	3061.0	4176.0
55789	27.0	280.0
92714	1032.0	1619.0
7416	4596.0	9538.0
7419	4133.0	5389.0
7418	0.0	1.0
65110	547.0	515.0
7431	67628.0	75592.0
7430	16380.0	8946.0
7433	2809.0	358.0
7432	6.0	3.0
7434	20.0	5.0
80726	186.0	109.0
65117	1990.0	1702.0
80725	30.0	54.0
80724	509.0	383.0
80723	326.0	156.0
102723518	0.0	0.0
55791	668.0	800.0
55790	1989.0	1036.0
80728	78.0	79.0
460	5.0	2.0
102723513	2.0	0.0
80727	854.0	4602.0
462	1.0	7.0
55795	2000.0	899.0
79740	91.0	13.0
463	1166.0	2133.0
55794	621.0	431.0
55793	967.0	420.0
79742	709.0	515.0
102723510	7.0	8.0
79744	276.0	174.0
466	2321.0	898.0
55799	112.0	224.0
467	5100.0	867.0
55798	684.0	524.0
468	8727.0	7577.0
79746	1192.0	443.0
80731	32.0	64.0
55796	1359.0	800.0
79745	2022.0	1479.0
469	0.0	0.0
79748	0.0	0.0
79747	37.0	3.0
7425	1.0	1.0
7428	813.0	690.0
92703	1768.0	1089.0
7429	2.0	7.0
7442	2.0	0.0
7441	0.0	0.0
7444	1001.0	820.0
7443	519.0	854.0
101927233	9.0	4.0
254251	554.0	362.0
471	2043.0	2984.0
472	1389.0	1022.0
473	3192.0	3099.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	1834.0	3107.0
103689846	0.0	1.0
476	31012.0	25925.0
103689845	0.0	11.0
477	397.0	61.0
478	60.0	71.0
479	31.0	444.0
100135756	0.0	0.0
7436	2013.0	784.0
7439	269.0	93.0
7451	9.0	4.0
7450	17824.0	4760.0
7453	22973.0	15860.0
7455	0.0	0.0
100147744	0.0	0.0
7454	909.0	1080.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	3.0	0.0
7456	4368.0	6952.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	5.0	0.0
254263	17.0	17.0
480	3.0	13.0
481	12794.0	9349.0
482	434.0	136.0
483	5099.0	31306.0
484	2.0	7.0
100133100	0.0	0.0
485	1.0	0.0
486	80.0	31.0
487	5.0	15.0
488	5171.0	10819.0
100133103	0.0	0.0
489	935.0	870.0
7448	231.0	6.0
7447	307.0	6793.0
7462	1732.0	775.0
100147751	1.0	0.0
7461	685.0	868.0
100147752	11.0	1.0
7464	1090.0	2360.0
100147754	0.0	0.0
7466	4776.0	849.0
100147755	0.0	0.0
7465	1090.0	1020.0
100422635	0.0	0.0
100147756	0.0	0.0
7468	987.0	1554.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	5.0	1.0
100147759	0.0	0.0
490	1925.0	6473.0
491	5.0	11.0
492	1.0	0.0
493	8146.0	8537.0
495	0.0	26.0
254225	554.0	334.0
496	5.0	0.0
254228	848.0	1041.0
498	19149.0	15706.0
7458	4937.0	4915.0
100147750	5.0	7.0
7473	82.0	62.0
100147762	0.0	0.0
7472	1158.0	480.0
100422642	0.0	0.0
