id	f490e7cb-8d67-47af-85c0-5dd5c7139efd	a998a5b1-397d-4497-a58c-9b9e1c7f491e
5222	0.0	1.0
90523	13.0	917.0
5223	1608.0	3654.0
5224	0.0	0.0
90522	1396.0	3172.0
100419521	1.0	0.0
220433	25.0	19.0
146378	0.0	0.0
100420519	4.0	0.0
5214	2456.0	4571.0
158373	173.0	224.0
7879	16334.0	16212.0
5216	30733.0	18228.0
100420512	0.0	0.0
5217	2819.0	11419.0
5218	2268.0	257.0
158376	461.0	15.0
100505929	0.0	3.0
158358	2305.0	1005.0
5230	20745.0	21216.0
220429	0.0	1.0
5232	0.0	2.0
5233	7.0	2.0
101929467	2.0	0.0
219453	0.0	0.0
100270709	0.0	0.0
146395	38.0	1.0
100505919	0.0	1.0
100420527	14.0	5.0
100420526	0.0	0.0
5225	7090.0	44.0
5226	8264.0	47668.0
100505911	88.0	110.0
5228	104.0	4217.0
90507	1173.0	367.0
5229	2092.0	1006.0
90506	2621.0	23.0
5241	585.0	17.0
219469	0.0	0.0
101929471	0.0	1.0
5243	250.0	42.0
5244	52.0	34.0
101929478	0.0	0.0
5245	3710.0	7583.0
219464	0.0	0.0
5246	0.0	0.0
5236	6587.0	430.0
5238	1928.0	1839.0
5239	2247.0	35.0
100505945	0.0	1.0
158399	82.0	32.0
5250	15664.0	18479.0
101929484	5.0	39.0
5251	712.0	31.0
5252	3448.0	1470.0
219479	0.0	0.0
5253	4337.0	2596.0
5255	454.0	1135.0
219477	0.0	0.0
5256	1699.0	1324.0
5257	5611.0	4132.0
220441	833.0	1303.0
100419558	0.0	1.0
100419554	0.0	0.0
90525	265.0	535.0
158383	8.0	28.0
100420546	19.0	32.0
90527	1642.0	3606.0
158381	200.0	3.0
100505933	29.0	6.0
90529	1290.0	902.0
5261	1536.0	1665.0
5264	1789.0	326.0
5265	81126.0	1941.0
5266	83.0	147768.0
5267	0.0	0.0
219487	0.0	1.0
5268	55.0	25078.0
101929410	8.0	17.0
219484	0.0	0.0
219482	0.0	0.0
5260	78.0	43.0
5258	0.0	0.0
5259	1.0	0.0
5272	3047.0	757.0
5273	11.0	2.0
5274	346.0	287.0
28509	0.0	0.0
5275	18.0	4440.0
5276	129.0	1.0
5277	1677.0	915.0
101929423	68.0	7.0
5279	1405.0	1105.0
28503	0.0	2.0
28504	0.0	0.0
28501	0.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	621.0	1758.0
28505	0.0	0.0
101929428	0.0	0.0
5271	1615.0	806.0
28506	0.0	0.0
256435	340.0	31.0
28500	0.0	0.0
5269	10456.0	1347.0
105377617	0.0	0.0
5283	595.0	668.0
5284	33463.0	193.0
100420450	4.0	5.0
5286	4728.0	1658.0
5287	3756.0	1898.0
5288	6.0	0.0
5289	2443.0	1333.0
101929437	0.0	0.0
5280	145.0	124.0
5281	549.0	949.0
5282	2.0	1.0
102723166	7.0	21.0
102723167	10.0	0.0
102723165	39.0	4.0
100420458	7.0	0.0
5294	972.0	105.0
100420462	2.0	0.0
5295	4886.0	1892.0
100419472	0.0	1.0
5296	33.0	65.0
5297	5079.0	4391.0
5298	4709.0	4863.0
100419471	2.0	0.0
5290	2168.0	3566.0
100419477	0.0	0.0
5291	2672.0	1272.0
5292	3770.0	4606.0
5293	2533.0	1470.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	0.0	0.0
256472	10.0	5.0
256471	1138.0	1057.0
100419489	8.0	8.0
100101935	0.0	0.0
100270680	1.0	16.0
100420477	5.0	1.0
100420476	0.0	0.0
100420484	6.0	0.0
100270679	0.0	0.0
100270673	1.0	1.0
106614088	5.0	5.0
101929402	11.0	13.0
100270648	2.0	0.0
101929407	60.0	7.0
105375013	5.0	1.0
641365	1.0	3.0
641364	7.0	151.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	82.0	35.0
28572	10.0	0.0
28573	14.0	0.0
28570	0.0	0.0
28571	1.0	0.0
28576	38.0	0.0
28577	7.0	0.0
653354	0.0	0.0
28574	4.0	3.0
401687	0.0	0.0
28575	7.0	0.0
641372	1.0	1.0
641371	384.0	51.0
112950	1652.0	2469.0
641373	0.0	0.0
28589	31.0	4.0
28583	15.0	3.0
28584	12.0	0.0
28581	15.0	7.0
28582	62.0	0.0
28587	7.0	1.0
124930	117.0	788.0
28588	0.0	0.0
28585	0.0	0.0
28586	41.0	2.0
28580	1.0	0.0
124935	4471.0	1462.0
124936	1040.0	366.0
378805	721.0	168.0
641380	0.0	1.0
112942	2890.0	640.0
378807	0.0	0.0
641382	1.0	0.0
641384	2.0	12.0
401675	0.0	0.0
28558	59.0	0.0
28559	538.0	44.0
28556	0.0	0.0
28557	13.0	1.0
148930	6.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	2424.0	2225.0
401665	0.0	0.0
641379	0.0	0.0
124925	23.0	3.0
401664	0.0	0.0
28569	15.0	0.0
401663	0.0	0.0
112939	2021.0	3353.0
401662	0.0	0.0
28567	85.0	4.0
401661	0.0	0.0
28568	60.0	6.0
112937	59.0	1154.0
112936	2890.0	3524.0
449645	3.0	2.0
28561	0.0	0.0
124912	0.0	0.0
653361	652.0	147.0
28560	11.0	0.0
28565	0.0	0.0
653363	0.0	0.0
653364	5.0	49.0
28566	1.0	0.0
28563	89.0	0.0
28564	1.0	0.0
378828	0.0	0.0
378825	9.0	4.0
391804	0.0	1.0
124989	172.0	31.0
391803	0.0	0.0
340286	11.0	2.0
653390	152.0	11.0
339290	1777.0	1185.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	0.0	0.0
391811	0.0	91.0
653381	25.0	153.0
124975	304.0	762.0
124976	3659.0	1471.0
391819	0.0	0.0
124974	0.0	3.0
340277	617.0	170.0
340274	0.0	0.0
340273	5.0	3.0
339287	5370.0	4082.0
28514	493.0	629.0
28512	663.0	339.0
28513	220.0	2.0
28518	14.0	1.0
28519	2.0	0.0
28516	0.0	0.0
28517	0.0	0.0
28510	0.0	0.0
28511	2056.0	3643.0
124961	849.0	305.0
340267	364.0	198.0
340260	0.0	1.0
112970	338.0	557.0
28525	0.0	0.0
28526	453.0	10.0
28523	0.0	0.0
378832	11.0	1.0
28524	0.0	0.0
28521	2.0	0.0
28522	0.0	0.0
28520	2.0	0.0
900	4024.0	974.0
901	2414.0	1271.0
340252	530.0	730.0
902	1614.0	724.0
904	2038.0	1395.0
905	2588.0	1970.0
908	6541.0	30777.0
909	309.0	554.0
340371	2697.0	1125.0
136895	413.0	43.0
51081	2538.0	7398.0
51083	0.0	116.0
51082	3583.0	3363.0
51085	179.0	28.0
51084	1605.0	432.0
51087	16.0	49.0
51086	20.0	2.0
146212	55.0	12.0
51088	2088.0	1389.0
910	106.0	36.0
90678	1392.0	1424.0
911	724.0	97.0
912	302.0	39.0
913	401.0	94.0
914	1668.0	146.0
915	806.0	55.0
916	2377.0	194.0
917	672.0	26.0
919	1126.0	93.0
90673	679.0	950.0
51090	3817.0	1936.0
51092	7580.0	2585.0
51091	874.0	324.0
51094	8898.0	9216.0
51093	1356.0	1206.0
51096	1699.0	2875.0
51095	1036.0	646.0
146225	86.0	34.0
51098	1893.0	1229.0
340359	52.0	2.0
51097	3186.0	1707.0
146223	4179.0	2528.0
51099	1579.0	885.0
920	11356.0	2461.0
146227	58.0	12.0
921	1016.0	87.0
90668	79.0	377.0
922	174.0	2.0
923	1408.0	156.0
340351	225.0	18.0
924	414.0	71.0
643941	0.0	0.0
925	1788.0	46.0
926	312.0	5.0
927	4.0	0.0
928	30542.0	38495.0
100312775	5.0	1.0
929	9097.0	4003.0
158228	146.0	55.0
339366	94.0	355.0
26095	113.0	4.0
401825	0.0	0.0
26098	900.0	701.0
340348	886.0	3462.0
26097	3832.0	3476.0
388324	286.0	113.0
26099	6230.0	7466.0
388325	1563.0	81.0
930	8.0	14.0
148898	63.0	70.0
931	91.0	14.0
388323	24.0	21.0
932	22.0	1.0
933	387.0	67.0
643954	2.0	0.0
26090	3082.0	4412.0
134265	2394.0	396.0
26092	5223.0	2416.0
936	2.0	1.0
26091	2650.0	1563.0
158234	612.0	249.0
26094	482.0	1059.0
643955	0.0	0.0
938	1.0	12.0
26093	1055.0	633.0
939	142.0	58.0
401827	53.0	0.0
90693	717.0	1002.0
158219	2435.0	2017.0
134266	1142.0	1670.0
643971	0.0	0.0
940	206.0	43.0
941	201.0	37.0
124872	59.0	1099.0
942	2420.0	480.0
943	227.0	31.0
342994	1.0	3.0
944	236.0	20.0
643965	2.0	2.0
945	1015.0	135.0
946	140.0	11.0
7903	3116.0	371.0
947	9657.0	1770.0
158222	60.0	107.0
948	7683.0	1149.0
949	1325.0	2310.0
7905	11996.0	6719.0
136853	50.0	212.0
401895	0.0	3.0
339344	252.0	359.0
339345	0.0	0.0
653308	129.0	119.0
26074	791.0	14.0
7918	660.0	580.0
26073	3820.0	5423.0
7917	12976.0	10151.0
7919	4998.0	2167.0
950	18903.0	11385.0
951	4769.0	484.0
952	2136.0	231.0
388344	354.0	653.0
953	3265.0	1986.0
954	50.0	252.0
643976	0.0	0.0
955	2907.0	4899.0
641311	8.0	2.0
956	505.0	538.0
957	1007.0	1913.0
958	3493.0	1339.0
959	329.0	1.0
7913	6913.0	7759.0
7916	12024.0	13222.0
7915	1879.0	3261.0
26071	1881.0	2148.0
388341	317.0	25.0
26085	82.0	601.0
388339	17.0	19.0
26084	6557.0	1161.0
342979	415.0	11.0
960	41116.0	26792.0
26086	907.0	287.0
342977	26.0	10.0
388335	675.0	23.0
961	19427.0	2567.0
26088	3485.0	3232.0
962	2566.0	305.0
388336	52.0	4.0
963	9189.0	1660.0
388333	0.0	0.0
965	1566.0	1389.0
966	32707.0	8819.0
7920	429.0	322.0
643987	0.0	0.0
967	42527.0	10179.0
7923	927.0	817.0
7922	5300.0	5286.0
968	239.0	112.0
969	1454.0	33.0
26080	0.0	0.0
643988	322.0	1013.0
26083	1.0	0.0
161835	119.0	14.0
134218	3859.0	3182.0
100312782	0.0	0.0
7941	236.0	684.0
7940	3921.0	409.0
26059	26.0	70.0
339324	1107.0	642.0
339327	326.0	80.0
26052	860.0	42.0
26051	1177.0	160.0
339318	539.0	199.0
340307	0.0	0.0
26054	5436.0	2995.0
970	27.0	17.0
971	208.0	93.0
26053	2593.0	1612.0
972	376599.0	38977.0
26056	2390.0	2054.0
973	137.0	114.0
974	186.0	36.0
26058	4092.0	2786.0
975	47698.0	18424.0
26057	5724.0	6921.0
653333	14.0	7.0
976	19934.0	916.0
7932	0.0	0.0
100312789	0.0	0.0
977	24657.0	5896.0
100312788	0.0	0.0
978	91.0	92.0
643996	1.0	0.0
7936	3381.0	3546.0
100312785	0.0	0.0
26050	79.0	11.0
100312787	1.0	0.0
641339	199.0	168.0
161823	338.0	523.0
100312792	0.0	0.0
100312794	9.0	9.0
100312790	0.0	0.0
148870	3.0	5.0
388364	0.0	0.0
388363	95.0	195.0
653316	10.0	1.0
653319	702.0	713.0
148867	2488.0	1955.0
26063	606.0	985.0
122258	0.0	0.0
26062	0.0	0.0
102578074	0.0	0.0
26065	7149.0	3933.0
26064	5599.0	1670.0
983	358.0	2983.0
984	1474.0	1751.0
146206	199.0	61.0
987	5183.0	6098.0
988	3115.0	2017.0
7942	1220.0	727.0
989	11088.0	10401.0
26061	1137.0	420.0
161829	8.0	9.0
100312798	5.0	0.0
26060	3982.0	2222.0
219525	2.0	0.0
5300	1642.0	1152.0
5301	0.0	0.0
339302	0.0	0.0
388394	0.0	1.0
990	98.0	2575.0
991	136.0	2631.0
100419609	0.0	0.0
342945	317.0	224.0
993	72.0	903.0
994	5260.0	11699.0
51001	762.0	909.0
100419606	1.0	0.0
51000	1298.0	755.0
995	20.0	305.0
996	3465.0	3615.0
51003	309.0	228.0
100419608	8.0	3.0
997	1246.0	1589.0
51002	737.0	952.0
388389	2.0	0.0
998	20560.0	13754.0
51005	521.0	286.0
999	14007.0	34808.0
51004	529.0	588.0
158293	2523.0	2806.0
51006	2976.0	2244.0
7955	26.0	45.0
51009	2093.0	1391.0
7957	591.0	276.0
51008	1237.0	1676.0
158297	5.0	0.0
219537	87.0	9.0
5310	3193.0	2715.0
5311	2705.0	1688.0
101929387	14.0	1.0
388387	12.0	3.0
100419614	0.0	2.0
388381	3.0	0.0
51010	738.0	864.0
100420608	0.0	0.0
342933	2.0	0.0
51012	3560.0	6744.0
51011	826.0	723.0
51014	5732.0	3949.0
51013	1031.0	1513.0
51016	390.0	805.0
7965	575.0	1375.0
51015	1743.0	876.0
5303	862.0	635.0
51018	1327.0	1578.0
5304	179.0	2.0
5305	3611.0	705.0
5306	7014.0	3903.0
5307	36.0	11352.0
51019	1367.0	767.0
342931	1.0	0.0
5308	0.0	8.0
101929390	0.0	0.0
5309	0.0	24.0
219527	77.0	15.0
101929397	0.0	3.0
7980	436.0	14.0
5320	11.0	4.0
7982	3086.0	832.0
5321	569.0	42.0
5322	275.0	34.0
7984	992.0	2285.0
219541	435.0	636.0
51021	2810.0	5949.0
51020	2285.0	3352.0
51023	623.0	921.0
51022	286.0	522.0
51025	399.0	411.0
342926	417.0	35.0
51024	4732.0	6019.0
7976	511.0	93.0
5313	2.0	1.0
51027	425.0	981.0
100420613	0.0	0.0
51026	2423.0	1282.0
5314	19.0	0.0
7975	1923.0	1613.0
100420612	6.0	5.0
5315	37222.0	55925.0
51029	3804.0	3663.0
7978	472.0	755.0
51028	4042.0	1624.0
5316	1094.0	970.0
5317	995.0	106876.0
5318	215.0	28.0
7979	3539.0	11261.0
219539	227.0	61.0
5319	1203.0	2.0
219557	0.0	0.0
7991	2801.0	372.0
5330	3230.0	484.0
7994	5028.0	9983.0
5331	2168.0	4074.0
5332	1347.0	138.0
7993	444.0	278.0
5333	1439.0	1020.0
5334	692.0	108.0
51030	1330.0	792.0
51032	26.0	2.0
51031	3242.0	3422.0
342918	0.0	9.0
100420627	2.0	3.0
51035	3358.0	3180.0
5324	338.0	370.0
5325	2128.0	409.0
5326	2374.0	4354.0
5327	1720.0	45100.0
7988	626.0	1450.0
100420621	5.0	2.0
5328	1717.0	20762.0
5329	4415.0	2074.0
158248	494.0	6.0
5340	16.0	0.0
5341	4855.0	1512.0
5342	1.0	1.0
5343	6.0	2.0
101929335	220.0	4.0
5345	514.0	201.0
63027	2844.0	3622.0
342909	146.0	83.0
342908	151.0	58.0
51043	2423.0	4221.0
51042	111.0	277.0
342900	0.0	0.0
100419649	0.0	0.0
51046	2.0	0.0
5335	4604.0	3672.0
90634	2156.0	210.0
134285	9.0	37.0
5336	2731.0	1743.0
5337	829.0	5348.0
90637	936.0	1880.0
100420633	0.0	0.0
5338	2193.0	2106.0
5339	19017.0	36217.0
90639	620.0	1042.0
5350	959.0	79.0
5351	5259.0	10132.0
5352	1680.0	569.0
219578	0.0	0.0
100419650	0.0	0.0
134288	0.0	0.0
63035	958.0	1192.0
5354	23.0	1.0
5355	5155.0	9216.0
63036	1.0	2.0
5356	2657.0	3787.0
90632	1.0	3.0
101929344	3.0	0.0
161882	134.0	223.0
51050	52.0	241.0
51052	0.0	0.0
643906	0.0	0.0
51054	267.0	32.0
643904	3.0	218.0
51053	435.0	1051.0
643905	0.0	0.0
51056	11721.0	3568.0
51058	496.0	497.0
51057	410.0	326.0
643909	0.0	0.0
5346	28.0	4.0
90624	1108.0	1237.0
51059	11.0	5.0
5347	149.0	2503.0
5348	215.0	7.0
5349	9108.0	45991.0
90625	17.0	72.0
90627	2634.0	295.0
5360	2997.0	15195.0
5361	4847.0	6022.0
5362	5866.0	7124.0
101929351	46.0	21.0
5364	5651.0	2550.0
5365	203.0	364.0
5366	465.0	2441.0
90665	35.0	79.0
5367	0.0	5.0
51061	6314.0	2239.0
51060	3895.0	4099.0
51063	1439.0	710.0
51062	586.0	70.0
146279	6.0	3.0
51065	3982.0	944.0
643915	1.0	0.0
51067	605.0	533.0
51066	19.0	17.0
51069	1033.0	1731.0
51068	2612.0	1643.0
5357	2495.0	777.0
5358	10181.0	7250.0
100420656	0.0	0.0
5359	4843.0	1967.0
643911	982.0	575.0
100420650	1.0	13.0
5371	5593.0	4669.0
100420660	6.0	3.0
5372	2566.0	3001.0
5373	553.0	1051.0
158257	12.0	1.0
732448	0.0	0.0
5375	1.0	0.0
5376	7398.0	1268.0
90655	0.0	0.0
5378	870.0	927.0
219595	7.0	29.0
101929369	0.0	0.0
51070	1788.0	1209.0
51072	216.0	233.0
51071	2098.0	974.0
5370	0.0	0.0
51074	1775.0	573.0
51073	1322.0	2822.0
51076	925.0	783.0
51075	3872.0	6898.0
51078	2089.0	2395.0
51077	2423.0	2640.0
51079	1209.0	772.0
5368	12.0	2.0
5369	0.0	0.0
100420665	1.0	1.0
171222	4.0	12.0
171221	1.0	1.0
90649	334.0	48.0
171220	494.0	95.0
5382	126.0	111.0
5383	24.0	55.0
100419560	1.0	2.0
28619	19.0	3.0
5387	126.0	156.0
28613	0.0	0.0
28614	41.0	8.0
220594	4.0	0.0
28611	22.0	0.0
28612	0.0	0.0
28617	9.0	2.0
5380	0.0	4.0
28616	5.0	0.0
28610	6.0	0.0
5379	281.0	592.0
100420558	0.0	3.0
100420557	2.0	5.0
100420555	3.0	1.0
100420552	7.0	1.0
5393	1398.0	1834.0
5394	3439.0	3321.0
5395	469.0	1072.0
5396	1141.0	1509.0
101929302	50.0	1.0
28624	0.0	0.0
28625	4.0	0.0
28622	2.0	0.0
28623	0.0	0.0
28628	1.0	0.0
28629	7.0	0.0
28626	3.0	1.0
28627	6.0	0.0
28620	24.0	2.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	6.0	3.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	2.0	1.0
28609	21.0	3.0
100419595	5.0	0.0
28602	49.0	5.0
28603	4.0	0.0
101929328	6.0	3.0
28600	0.0	0.0
28601	6.0	2.0
28606	19.0	0.0
101929329	1.0	0.0
100419599	0.0	0.0
256536	9.0	5.0
100420589	0.0	0.0
100420588	1.0	2.0
53615	2463.0	1689.0
53616	254.0	7.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	1.0	4.0
256586	1296.0	304.0
171177	364.0	5484.0
171169	24.0	13.0
53632	3.0	4.0
53630	33.0	8.0
53635	4781.0	2656.0
53637	452.0	1211.0
112840	809.0	892.0
26038	51.0	9.0
26037	3726.0	4420.0
653226	8.0	10.0
28699	2.0	0.0
26039	954.0	1044.0
112849	510.0	528.0
112846	13.0	16.0
26030	1510.0	3160.0
28693	1.0	1.0
28694	0.0	0.0
26032	219.0	17.0
28691	11.0	1.0
26031	2260.0	2530.0
28692	18.0	1.0
26034	359.0	59.0
28697	0.0	0.0
26033	19.0	5.0
28698	0.0	0.0
653232	92.0	72.0
100312803	1.0	0.0
26036	2414.0	2061.0
100312806	0.0	0.0
28695	0.0	0.0
26035	1622.0	1504.0
28696	0.0	0.0
653234	7.0	4.0
643898	0.0	0.0
100312801	5.0	0.0
28690	20.0	0.0
26049	114.0	42.0
26048	595.0	572.0
653214	1102.0	1960.0
100312819	0.0	0.0
26040	1158.0	1171.0
26043	2830.0	8644.0
26045	47.0	15.0
653220	0.0	0.0
26047	55.0	1322.0
100312817	0.0	0.0
26046	1899.0	1106.0
100312816	0.0	2.0
124817	191.0	57.0
148808	1461.0	106.0
378925	10.0	1.0
28679	0.0	0.0
26015	1482.0	3304.0
653247	0.0	0.0
26018	5737.0	2765.0
28677	18.0	0.0
26017	3908.0	6133.0
28678	0.0	0.0
26019	2779.0	2580.0
124801	375.0	701.0
28671	25.0	5.0
28672	21.0	4.0
26010	5953.0	6169.0
28670	35.0	2.0
26012	1198.0	4189.0
28675	0.0	0.0
26011	246.0	1620.0
28676	2.0	1.0
28673	98.0	5.0
148811	59.0	2.0
26013	372.0	224.0
28674	16.0	4.0
124808	1201.0	857.0
148818	0.0	1.0
112812	86.0	85.0
26027	167.0	830.0
653236	29.0	2.0
28688	5.0	0.0
28689	11.0	3.0
653238	19.0	7.0
112817	46.0	47.0
148823	150.0	7.0
28682	26.0	3.0
28683	20.0	5.0
148824	8.0	1.0
28680	16.0	1.0
653240	0.0	0.0
26020	14626.0	17901.0
28681	6.0	0.0
28686	0.0	0.0
26022	3991.0	605.0
28684	33.0	0.0
26025	291.0	46.0
26024	220.0	858.0
28685	14.0	1.0
378948	0.0	0.0
378949	0.0	0.0
112885	4.0	29.0
28657	17.0	4.0
653268	4.0	21.0
653269	2.0	2.0
28658	14.0	0.0
28655	20.0	0.0
28656	5.0	0.0
28659	7.0	1.0
28650	0.0	0.0
653275	0.0	0.0
28653	41.0	2.0
28654	0.0	0.0
28651	0.0	0.0
28652	2.0	0.0
100312849	0.0	3.0
102157402	932.0	735.0
102157400	4.0	0.0
378938	18825.0	8798.0
641298	28.0	17.0
26005	2289.0	1378.0
28668	0.0	0.0
28669	24.0	0.0
26007	1431.0	3536.0
28666	12.0	3.0
653259	1.0	7.0
28667	13.0	1.0
26009	1729.0	1644.0
28660	21.0	0.0
124857	21.0	5.0
28661	15.0	0.0
26001	5933.0	4681.0
28664	43.0	1.0
26000	2920.0	4197.0
28665	7.0	0.0
26003	4334.0	8317.0
28662	20.0	2.0
26002	1461.0	410.0
28663	1.0	0.0
100312850	9.0	2.0
340390	51.0	2.0
340393	1.0	7.0
28639	80.0	2.0
112869	744.0	569.0
28638	1843.0	124.0
100312829	0.0	0.0
100312826	27.0	18.0
124842	10.0	16.0
100312825	3.0	0.0
100312828	33.0	3.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	469.0	884.0
100312823	1.0	0.0
339390	5.0	1.0
339396	0.0	1.0
28646	4.0	0.0
378950	0.0	0.0
28647	3.0	0.0
339398	16.0	1.0
378951	0.0	1.0
28644	10.0	0.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	3.0
112858	984.0	942.0
28648	2.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	27.0	0.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	28.0	1.0
28641	3.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	0.0
100312830	9.0	0.0
646096	0.0	1.0
90799	1560.0	1035.0
100287345	0.0	0.0
87171	9.0	10.0
87178	1499.0	4144.0
100287327	0.0	0.0
100287325	2.0	1.0
100287314	9.0	16.0
26191	1080.0	99.0
26190	5678.0	3733.0
100287302	0.0	0.0
26173	5418.0	8848.0
26175	754.0	814.0
154197	23.0	779.0
5411	4586.0	5283.0
5409	19.0	6.0
26184	0.0	4.0
26188	0.0	0.0
26189	0.0	0.0
5406	0.0	1.0
5407	0.0	0.0
5408	1.0	0.0
286002	9.0	1.0
5420	9473.0	2349.0
286006	71.0	50.0
100131546	10.0	0.0
646016	0.0	0.0
5422	890.0	1486.0
51122	2857.0	1345.0
51121	537.0	604.0
51124	2697.0	2676.0
51123	3406.0	4453.0
5412	8049.0	1261.0
51126	2822.0	9708.0
51125	3013.0	7234.0
5413	1027.0	2132.0
5414	1604.0	303.0
51128	3326.0	4169.0
51127	74.0	30.0
51129	405.0	230.0
646024	15.0	20.0
646023	27.0	10.0
100131539	7.0	4.0
5430	10497.0	11187.0
5431	4806.0	7263.0
286016	19.0	78.0
5432	4690.0	4323.0
100131535	2.0	0.0
5433	1602.0	3553.0
105369729	0.0	0.0
51131	2485.0	504.0
51130	173.0	107.0
51133	3346.0	2896.0
51132	3685.0	2564.0
51135	1505.0	783.0
51134	861.0	591.0
5423	1100.0	3184.0
90701	2501.0	1964.0
5424	1028.0	1380.0
51136	1006.0	379.0
5425	3265.0	14117.0
51138	2247.0	3103.0
5426	1325.0	3699.0
646019	5.0	3.0
5427	113.0	601.0
5428	2836.0	3088.0
5429	912.0	421.0
100131528	1.0	0.0
5440	2334.0	2252.0
5441	5343.0	4037.0
5442	1491.0	1901.0
5443	38.0	2726.0
5444	42.0	1.0
51142	7108.0	15012.0
51141	1934.0	842.0
51144	5608.0	4559.0
51143	2741.0	1630.0
51146	18.0	2.0
89758	0.0	1.0
5434	5652.0	5625.0
51148	812.0	2648.0
5435	9.0	7.0
51147	1879.0	489.0
5436	2386.0	4087.0
90736	954.0	565.0
51149	999.0	349.0
5437	1533.0	9274.0
5438	967.0	882.0
5439	1292.0	2863.0
90737	2.0	1.0
5450	363.0	162.0
5451	1856.0	1672.0
5452	901.0	315.0
5453	5.0	62.0
5454	1.0	1.0
646049	0.0	1.0
5455	1.0	0.0
51151	4.0	7.0
51150	5391.0	8938.0
51155	2920.0	10961.0
51154	1153.0	4289.0
51157	844.0	397.0
51156	32.0	0.0
5445	6104.0	1053.0
5446	1057.0	42.0
5447	7654.0	11892.0
5449	6.0	1.0
286042	198.0	269.0
347487	0.0	0.0
5460	7.0	18.0
5462	37.0	53.0
5463	868.0	121.0
5464	8969.0	9919.0
5465	1515.0	3802.0
51160	5650.0	5081.0
100287399	0.0	0.0
646052	0.0	0.0
51162	6018.0	1621.0
51161	369.0	50.0
51164	4170.0	3204.0
51163	1070.0	690.0
51166	349.0	44.0
51168	137.0	9.0
51167	1785.0	2186.0
5456	1.0	0.0
89778	158.0	7469.0
5457	2.0	18.0
89777	1.0	608.0
5458	0.0	2.0
5459	1.0	7.0
120824	0.0	0.0
5470	3.0	1.0
5471	300.0	2454.0
347475	77.0	0.0
5473	2613.0	2.0
5475	31.0	23.0
5476	8500.0	11501.0
100507097	1.0	0.0
100507096	0.0	0.0
51171	519.0	465.0
100287388	0.0	0.0
100507099	6.0	5.0
51170	8424.0	2376.0
100507098	162.0	4.0
51172	679.0	887.0
51175	901.0	531.0
51174	534.0	795.0
51177	5721.0	1360.0
51176	313.0	305.0
51179	0.0	3.0
5467	3020.0	4191.0
5468	2899.0	694.0
89766	37.0	2.0
5469	2573.0	3100.0
89765	3724.0	3.0
347468	0.0	1.0
89761	0.0	0.0
5481	1669.0	3239.0
89792	1.0	0.0
90780	2456.0	5025.0
89790	868.0	319.0
5483	7.0	18.0
646077	0.0	0.0
5485	3.0	5.0
5486	3.0	1.0
5487	1.0	3.0
5488	1.0	1.0
646070	0.0	0.0
51182	1151.0	1877.0
646074	0.0	0.0
5480	2149.0	732.0
51181	1633.0	9503.0
51184	1095.0	1666.0
51186	2859.0	687.0
51185	3168.0	558.0
100287372	4.0	6.0
51188	730.0	708.0
51187	4346.0	3584.0
5478	15140.0	29137.0
5479	7347.0	14318.0
89797	6172.0	1130.0
89796	2151.0	5558.0
89795	256.0	40.0
89781	2036.0	3940.0
347454	126.0	45.0
5493	6558.0	42851.0
89780	1060.0	66.0
5494	4555.0	3218.0
5495	3315.0	4075.0
5496	4807.0	14292.0
5498	1352.0	421.0
5499	7546.0	18106.0
646080	98.0	56.0
100287369	1.0	2.0
51191	877.0	329.0
646087	0.0	0.0
100287364	0.0	0.0
646086	0.0	2.0
51193	1574.0	4283.0
100287366	0.0	0.0
646085	0.0	0.0
51192	458.0	497.0
5491	1.0	8.0
51195	437.0	8408.0
51194	1353.0	1506.0
100287362	6.0	0.0
51196	3159.0	217.0
51199	3731.0	3949.0
51198	0.0	1.0
5489	1.0	0.0
89782	886.0	1616.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	2.0	1.0
100507064	8.0	4.0
28735	0.0	0.0
28732	0.0	0.0
100507062	34.0	6.0
28733	0.0	0.0
28738	0.0	0.0
100507067	0.0	1.0
28739	0.0	0.0
28736	0.0	0.0
100507066	0.0	3.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	1.0	6.0
119764	0.0	0.0
119765	0.0	0.0
144715	38.0	21.0
