id	631f56be-6fde-4e67-8ce1-83f01325d489	47190c04-2d8f-4b9b-b0a7-b3ae9b6c26b2
106481341	0.0	0.0
106481342	9.0	2.0
106481340	1.0	0.0
85458	2744.0	609.0
106481345	0.0	0.0
85459	847.0	1146.0
106481346	0.0	0.0
85456	29390.0	12353.0
442910	1.0	0.0
106481343	0.0	0.0
85457	4102.0	3306.0
442911	0.0	0.0
106481344	0.0	0.0
442912	1.0	0.0
85455	132.0	34.0
442913	0.0	0.0
85452	434.0	25.0
442914	0.0	0.0
50	11203.0	5362.0
85453	1825.0	1314.0
442915	0.0	0.0
85450	13619.0	2629.0
51	10807.0	5129.0
442916	0.0	0.0
85451	4152.0	2589.0
52	5447.0	4889.0
442917	0.0	0.0
53	9312.0	1942.0
442918	0.0	0.0
54	72593.0	1383.0
442919	0.0	0.0
55	814.0	1914.0
442909	5.0	0.0
56	3.0	9.0
58	52.0	10.0
59	31651.0	7760.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	16.0	5.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	836.0	205.0
106481350	1.0	0.0
106481351	5.0	0.0
106481356	1.0	0.0
106481357	2.0	0.0
85445	2.0	0.0
106481354	3.0	5.0
85446	710.0	178.0
442900	5.0	0.0
106481355	0.0	0.0
85443	67.0	74.0
442901	0.0	0.0
85444	1312.0	623.0
442902	0.0	0.0
60	836344.0	195365.0
85441	10371.0	1312.0
442903	16.0	9.0
85442	3281.0	95.0
442904	0.0	0.0
442905	1.0	0.0
62	116.0	13.0
85440	3043.0	2267.0
442907	13.0	1.0
442908	1.0	0.0
66	1.0	0.0
67	37.0	5.0
68	47.0	0.0
344595	481.0	290.0
69	25.0	1.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	8.0	7.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	7.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	610.0	76.0
106481321	2.0	0.0
85479	1720.0	13.0
106481322	0.0	0.0
85476	4612.0	5487.0
85477	736.0	361.0
70	45.0	7.0
85474	93.0	43.0
71	358649.0	161994.0
72	3282.0	402.0
73	41.0	42.0
74	0.0	0.0
75	64.0	40.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	7454.0	3152.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	3.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	4.0	1.0
85465	2772.0	12261.0
81	70695.0	29036.0
85463	1972.0	1292.0
82	11.0	2.0
85464	7650.0	2708.0
83	28.0	4.0
85461	7319.0	6293.0
85462	4915.0	3680.0
86	3038.0	6620.0
87	19120.0	10569.0
85460	2094.0	1232.0
88	509.0	12.0
89	37.0	4.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	1.0	0.0
90	4553.0	2605.0
106481300	0.0	0.0
91	7281.0	5010.0
92	1277.0	445.0
93	868.0	610.0
94	19594.0	845.0
95	353.0	154.0
97	473.0	460.0
98	853.0	300.0
344561	0.0	1.0
728661	6967.0	1767.0
728664	1.0	0.0
106481305	1.0	0.0
261734	2759.0	1058.0
106481306	0.0	0.0
106481303	3.0	0.0
106481304	0.0	0.0
728666	35.0	3.0
106481309	41.0	1.0
246119	29.0	0.0
106481307	3.0	0.0
261735	8.0	0.0
106481308	0.0	0.0
3804	16.0	0.0
3805	37.0	4.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	20.0	7.0
3809	24.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1775.0	1222.0
3800	189.0	63.0
3801	9194.0	2294.0
3802	13.0	0.0
728695	0.0	0.0
285735	4.0	2.0
261726	3882.0	2138.0
728698	48.0	4.0
3814	13.0	4.0
3815	6358.0	518.0
3816	60.0	182.0
261729	3182.0	2378.0
3817	4.0	57.0
3818	144.0	4.0
222166	6907.0	806.0
3811	53.0	0.0
3812	17.0	0.0
285740	11.0	2.0
285741	122.0	7.0
728689	23.0	20.0
3827	3.0	3.0
246100	0.0	0.0
3820	1167.0	14.0
3821	305.0	7.0
3822	35.0	0.0
3823	19.0	0.0
3824	1835.0	37.0
645402	0.0	0.0
403313	817.0	660.0
403314	101.0	0.0
728637	2.0	0.0
728638	172.0	159.0
728633	0.0	0.0
728632	39.0	21.0
728635	44.0	51.0
3836	5270.0	6939.0
222183	309.0	1672.0
3837	20271.0	17963.0
3838	4294.0	9795.0
3839	5877.0	6072.0
728629	1.0	0.0
403304	1.0	0.0
403305	0.0	0.0
3831	6285.0	3652.0
3832	384.0	3216.0
3833	476.0	1489.0
3834	63.0	0.0
3835	2774.0	4818.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	1.0	0.0
403303	0.0	0.0
728621	546.0	54.0
3848	251.0	401.0
3849	2.0	1.0
222171	247.0	141.0
728619	80.0	3.0
3840	10381.0	8173.0
3841	1013.0	414.0
3842	9836.0	8121.0
3843	11776.0	11546.0
3844	0.0	1.0
3845	4788.0	7164.0
3846	18.0	7.0
645423	0.0	0.0
3860	1028.0	2404.0
246126	3044.0	188.0
728658	1893.0	348.0
728655	4.0	2.0
728657	0.0	0.0
728656	0.0	0.0
3858	1642.0	3366.0
3859	3.0	4.0
246135	10.0	0.0
3850	1.0	6.0
3851	924.0	766.0
3852	8357.0	242157.0
645414	0.0	0.0
3853	4987.0	212030.0
3854	465.0	9071.0
3855	28927.0	215.0
3856	36566.0	46152.0
3857	1.0	58.0
728640	5.0	2.0
645431	96.0	55.0
728642	1131.0	280.0
728641	113.0	6.0
645434	25.0	1.0
645432	190.0	3.0
285704	828.0	625.0
728643	4.0	1.0
222194	3410.0	2319.0
285708	3.0	67.0
1204	0.0	0.0
1203	2039.0	844.0
1201	3417.0	821.0
1200	52903.0	8097.0
3861	755.0	2654.0
645426	23.0	10.0
645425	0.0	1.0
1209	18563.0	7340.0
3866	1312.0	9150.0
1208	0.0	0.0
1207	5010.0	5827.0
3868	856.0	21870.0
285311	4.0	0.0
3880	22275.0	30314.0
3881	1.0	8.0
285313	5517.0	1428.0
100128537	1606.0	16.0
3882	6.0	5.0
100128536	1.0	0.0
285314	7.0	2.0
285315	487.0	282.0
1215	117.0	4.0
100141515	44.0	54.0
1213	40036.0	30066.0
1212	7139.0	2474.0
1211	10658.0	5359.0
3872	12315.0	345595.0
3875	25487.0	23978.0
3876	16.0	3.0
3879	3.0	2.0
3890	0.0	1.0
3891	5.0	3.0
3892	131.0	26.0
100128525	9.0	0.0
285326	0.0	0.0
1230	8905.0	114.0
285329	36.0	24.0
440097	2.0	0.0
440093	46.0	7.0
3883	0.0	4.0
3884	0.0	1.0
3885	1.0	12.0
3886	0.0	0.0
100128521	4.0	0.0
3887	22.0	18.0
3888	0.0	1.0
100631239	0.0	0.0
3889	2.0	3.0
100128516	99.0	26.0
285331	1430.0	580.0
100128512	0.0	0.0
285335	53.0	70.0
100128514	0.0	0.0
1241	2792.0	5479.0
1240	6623.0	344.0
1238	326.0	12.0
1237	29.0	8.0
1236	1173.0	38.0
1235	56.0	0.0
1234	3761.0	58.0
1233	846.0	7.0
1232	86.0	58.0
3895	17617.0	35589.0
100128511	51.0	8.0
100631247	3.0	0.0
3897	226.0	86.0
100631248	0.0	0.0
3898	6566.0	17954.0
100631249	0.0	0.0
3899	3711.0	61.0
100128505	3.0	0.0
100631250	0.0	0.0
285343	2561.0	499.0
100631251	2.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	381.0	79.0
100631254	9.0	2.0
100128503	3.0	0.0
285349	375.0	42.0
574501	12.0	5.0
574502	1.0	0.0
1244	134.0	128.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	2.0	0.0
574507	0.0	0.0
574508	3.0	0.0
574509	0.0	0.0
1264	4175.0	565.0
1263	11818.0	497.0
1262	144.0	9.0
116966	283.0	20.0
100887755	2.0	0.0
1261	9.0	2.0
100887754	2.0	0.0
1260	0.0	0.0
116969	63.0	105.0
1259	55.0	73.0
1258	28.0	27.0
440061	0.0	0.0
100887750	73.0	65.0
100887746	1.0	0.0
100887744	6.0	2.0
1272	819.0	508.0
1271	417.0	83.0
100887749	86.0	2.0
1270	43.0	29.0
100887748	1.0	0.0
440044	125.0	160.0
1269	136.0	2.0
440051	2.0	0.0
1268	1054.0	219.0
440050	1.0	3.0
1267	10118.0	5696.0
1266	21465.0	5130.0
100887740	0.0	0.0
1265	30862.0	11296.0
1286	4670.0	21.0
1285	4325.0	6.0
1284	60455.0	38673.0
1282	43177.0	40683.0
1281	292621.0	317369.0
1280	20.0	490.0
440078	224.0	116.0
440077	5.0	1.0
440087	108.0	12.0
1278	254167.0	267085.0
1277	335629.0	471129.0
440081	234.0	774.0
116938	0.0	0.0
1297	10.0	2.0
116931	108.0	389.0
1296	3828.0	1445.0
1295	13178.0	3544.0
116933	3.0	3.0
1294	2347.0	32853.0
1293	112913.0	71509.0
116935	158.0	13.0
1292	92114.0	64640.0
440068	13.0	23.0
1291	72892.0	54942.0
116937	33.0	7.0
440067	17.0	69.0
1290	17368.0	30244.0
440073	4418.0	51.0
440072	4.0	1.0
1289	37996.0	47376.0
1288	478.0	3266.0
1287	3100.0	8013.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	14791.0	1267.0
440021	1.0	0.0
442673	21.0	5.0
10018	5069.0	3311.0
126328	4529.0	1771.0
442676	4.0	0.0
126326	1048.0	254.0
1299	175.0	37.0
1298	2298.0	335.0
10011	4102.0	1016.0
10010	5523.0	1746.0
10013	8078.0	2627.0
128989	5911.0	2118.0
10015	17586.0	5979.0
10014	11746.0	3566.0
10017	6.0	36.0
10016	7256.0	7284.0
10020	4053.0	2036.0
114335	0.0	0.0
114336	0.0	5.0
126321	9060.0	2671.0
10029	6.0	1.0
442668	2.0	0.0
10022	2.0	0.0
10021	22.0	6.0
10024	166.0	1615.0
128977	2928.0	1911.0
103021165	1.0	52.0
10023	856.0	214.0
103021164	4.0	3.0
10026	3117.0	1133.0
10025	8207.0	3083.0
116986	1992.0	156.0
116985	36719.0	6428.0
116988	13478.0	4330.0
116987	3762.0	1849.0
114327	2017.0	669.0
440043	0.0	0.0
126308	11617.0	1973.0
440041	0.0	0.0
126306	782.0	11.0
151306	604.0	11.0
100128590	26.0	0.0
100128596	1.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	20.0	0.0
440027	54.0	6.0
440026	5130.0	3216.0
440023	0.0	1.0
10008	2175.0	2099.0
10007	6038.0	2167.0
10009	2791.0	3483.0
116984	5233.0	2250.0
116983	6238.0	3406.0
151313	783.0	286.0
10000	5121.0	4101.0
128954	0.0	0.0
10002	34.0	22.0
10001	1811.0	1706.0
10004	922.0	103.0
10003	411.0	116.0
10006	7767.0	5203.0
10005	2126.0	934.0
126370	0.0	0.0
285352	175.0	65.0
100128579	0.0	0.0
285359	156.0	52.0
126375	857.0	207.0
126374	3220.0	477.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4102.0	1365.0
285367	2099.0	806.0
285368	463.0	132.0
100128569	513.0	144.0
126364	4385.0	113.0
100128560	4.0	7.0
285370	0.0	1.0
285375	0.0	0.0
102682016	0.0	0.0
153932	25.0	13.0
344191	0.0	4.0
126353	3049.0	554.0
751071	233.0	146.0
442660	2.0	0.0
442661	0.0	0.0
106481286	1.0	0.0
106481287	4.0	5.0
106481284	0.0	0.0
106481285	1.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	7.0	2.0
106481282	0.0	0.0
285381	4530.0	813.0
106481283	0.0	0.0
285382	367.0	128.0
106481280	0.0	0.0
165918	3099.0	3611.0
106481281	4.0	2.0
165904	465.0	21.0
285386	1366.0	940.0
138307	0.0	4.0
106481297	0.0	2.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	2.0	3.0
100128542	27.0	0.0
106481290	1.0	0.0
100128541	0.0	2.0
138311	1402.0	774.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	6.0	4.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	10.0
126299	1972.0	776.0
106481259	0.0	0.0
728716	1.0	0.0
126298	4269.0	2672.0
728710	0.0	0.0
126295	350.0	262.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	30.0	0.0
106481269	1.0	0.0
100033603	0.0	0.0
106481266	0.0	1.0
106481267	0.0	0.0
151246	311.0	491.0
645318	2.0	0.0
645317	37.0	9.0
151242	222.0	55.0
106481260	0.0	0.0
106481261	2.0	1.0
647979	30329.0	19193.0
100287908	0.0	0.0
645332	348.0	288.0
126282	2643.0	1140.0
100287902	11.0	10.0
163227	560.0	230.0
100287900	0.0	0.0
163223	16.0	2.0
106481275	1.0	1.0
106481276	0.0	1.0
106481273	1.0	3.0
106481274	2.0	4.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	44.0	5.0
106481278	0.0	2.0
645328	1.0	8.0
151254	74.0	10.0
645326	10.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	58.0	730.0
163259	694.0	2375.0
645345	174.0	112.0
200403	387.0	6.0
107133508	1.0	0.0
106481239	0.0	0.0
163255	321.0	21.0
106481237	0.0	0.0
106481238	2.0	0.0
728737	28.0	0.0
728732	8.0	0.0
728734	2.0	0.0
126272	151.0	73.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	4143.0	653.0
106481243	1.0	0.0
107133513	3.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	3.0	4.0
114299	24.0	41.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	12.0	4.0
728723	454.0	27.0
106481253	1.0	0.0
107133522	7.0	12.0
106481254	1.0	0.0
107133524	2.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	2.0	0.0
106481258	0.0	0.0
126259	134.0	1.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	2.0	3.0
645348	1.0	0.0
106481250	0.0	0.0
645369	112.0	251.0
645368	0.0	0.0
645367	6.0	0.0
106481217	1.0	0.0
200424	3668.0	6944.0
106481218	4.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	25.0	5.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	9.0	2.0
106481221	2.0	38.0
106481224	2.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	679.0	728.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	1.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	10.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	121.0	0.0
645387	1060.0	255.0
645382	0.0	0.0
645381	43.0	23.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	4.0	8.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	5.0	4.0
106481207	5.0	4.0
106481204	3.0	2.0
106481205	10.0	2.0
106481208	10.0	5.0
106481209	0.0	0.0
3902	1467.0	101.0
3903	19091.0	340.0
106481210	0.0	0.0
3904	94.0	5.0
3906	1.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	9645.0	947.0
106481211	0.0	0.0
3909	8547.0	17511.0
106481212	0.0	0.0
684959	0.0	0.0
151234	18.0	1.0
151230	1302.0	535.0
728798	8.0	1.0
3913	36188.0	6643.0
3914	14591.0	24825.0
3915	26753.0	20233.0
3916	56391.0	24190.0
3918	8707.0	39978.0
3910	16481.0	6661.0
3911	25109.0	17300.0
3912	26919.0	14175.0
728782	21.0	6.0
728780	143.0	74.0
3924	23.0	9.0
3925	8725.0	6686.0
3927	38208.0	11999.0
3929	12.0	1.0
3920	20228.0	16100.0
3921	47692.0	17698.0
3923	3.0	2.0
100873174	1.0	1.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	3.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	65804.0	1447.0
3937	11733.0	475.0
3938	3.0	1.0
3939	41962.0	42709.0
3930	5202.0	5236.0
100873179	0.0	0.0
3931	2236.0	268.0
3932	3081.0	65.0
3933	6.0	5.0
3934	3777.0	4225.0
100189512	0.0	0.0
105371027	1.0	0.0
100873166	0.0	0.0
100873165	2.0	0.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	9.0	0.0
3947	4.0	0.0
3948	91.0	95.0
3949	62684.0	13318.0
100873169	0.0	0.0
3940	2.0	0.0
100873168	0.0	0.0
3945	21643.0	11777.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	1.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	31.0	8.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	6.0	1.0
100873192	0.0	1.0
100873191	1.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	447.0	14.0
3958	52778.0	10651.0
3959	84613.0	19133.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	1127.0	85.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	1464.0	1148.0
3952	334.0	3.0
3953	3999.0	235.0
3954	6882.0	5085.0
3955	3738.0	1116.0
3956	36600.0	12794.0
100873185	0.0	0.0
100873184	2.0	0.0
728741	13.0	18.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	1.0	0.0
728747	8.0	2.0
728746	0.0	0.0
728748	2.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	2092.0	187.0
1303	5807.0	29481.0
107133502	2.0	0.0
1302	291.0	88.0
1301	280.0	12588.0
1300	2007.0	4484.0
3960	257.0	16.0
3963	10.0	153.0
3964	7210.0	4759.0
1308	518.0	9070.0
3965	22249.0	1122.0
1307	11140.0	4265.0
151295	236.0	59.0
1306	5599.0	5910.0
100189589	9.0	5.0
728774	4.0	1.0
728773	3.0	0.0
3980	2780.0	3185.0
100287932	3160.0	2035.0
3981	2200.0	877.0
728776	31.0	16.0
85508	2.0	12.0
105601840	0.0	0.0
85509	0.0	0.0
1316	78573.0	3785.0
1315	14320.0	10346.0
1314	28473.0	13935.0
1312	20014.0	13855.0
1311	1264.0	126.0
100329135	1.0	5.0
1310	19.0	12.0
574537	0.0	1.0
3972	20.0	12.0
3973	8.0	1.0
3975	0.0	33.0
3976	12361.0	4111.0
3977	7262.0	809.0
1318	1383.0	89.0
3978	2874.0	2608.0
1317	12572.0	3900.0
728763	349.0	2.0
3990	106.0	30.0
645313	11.0	1.0
3991	825.0	477.0
645312	0.0	0.0
3992	7120.0	7468.0
645311	0.0	2.0
728769	392.0	193.0
1330	0.0	0.0
1327	20788.0	6239.0
1326	8496.0	728.0
1325	24.0	25.0
3982	0.0	0.0
3983	15946.0	13979.0
3984	8808.0	4870.0
3985	11238.0	7334.0
3987	9804.0	6796.0
3988	56736.0	2478.0
1329	6519.0	3947.0
116809	0.0	0.0
100128416	37.0	13.0
1340	10472.0	4898.0
1337	6968.0	5253.0
1336	0.0	0.0
1332	0.0	2.0
1331	0.0	0.0
3993	10651.0	2436.0
100128410	2.0	0.0
3995	3015.0	489.0
100128412	0.0	0.0
3996	4177.0	3167.0
3998	15234.0	12412.0
1339	5.0	0.0
285440	4777.0	450.0
285441	237.0	0.0
1352	1495.0	485.0
1351	10726.0	6732.0
1350	14316.0	4935.0
1349	5462.0	3429.0
1348	4.0	0.0
1347	6092.0	3284.0
1346	1433.0	165.0
1345	6032.0	5176.0
1343	4.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	40.0	4.0
1363	9180.0	3978.0
1362	14002.0	10834.0
1361	383.0	3.0
1360	40.0	1.0
1359	14297.0	568.0
1358	9.0	2.0
1357	7.0	9.0
1356	5565.0	801.0
1355	4399.0	1763.0
1353	3032.0	1910.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	8.0	0.0
100873219	2.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	471.0	131.0
285464	1471.0	396.0
100873200	0.0	0.0
777774	0.0	1.0
1374	11007.0	8370.0
1373	396.0	178.0
1371	1909.0	5104.0
1370	15.0	8.0
1369	1.0	0.0
1368	20924.0	1359.0
100873209	4.0	2.0
1366	7816.0	1871.0
1365	1266.0	133.0
1364	20436.0	9646.0
100873204	8.0	0.0
100873203	0.0	0.0
100873202	16.0	4.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	1.0	1.0
100873206	23.0	2.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	2.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	5853.0	2057.0
116843	2469.0	370.0
1384	5143.0	3026.0
116842	146.0	106.0
1382	642.0	2759.0
116844	5884.0	388.0
1381	8.0	13.0
1380	299.0	2.0
440176	6.0	1.0
440184	4.0	1.0
1379	21.0	2.0
1378	2448.0	25.0
1376	2716.0	741.0
1375	428.0	398.0
128821	0.0	1.0
100873237	0.0	0.0
128822	0.0	22.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	15.0	116.0
100873239	1.0	1.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	1.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	403.0	1322.0
1396	1687.0	39.0
1395	45.0	12.0
1394	7.0	8.0
1393	83.0	8.0
1392	10.0	0.0
285407	20.0	18.0
116835	2619.0	186.0
1390	4732.0	805.0
1389	10949.0	3474.0
1388	12814.0	3108.0
1387	17094.0	9696.0
116841	3074.0	1587.0
1386	4625.0	1846.0
116840	7546.0	2759.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	1.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	7.0
100873227	0.0	0.0
100873251	1.0	1.0
100873250	2.0	1.0
116828	339.0	148.0
100873255	1.0	3.0
100873254	11.0	2.0
100873253	0.0	0.0
285412	6.0	2.0
100873252	0.0	3.0
100287898	96.0	15.0
100287895	0.0	0.0
285419	114.0	18.0
1399	11951.0	13601.0
1398	11230.0	5614.0
1397	16977.0	1897.0
100873259	0.0	0.0
100873258	6.0	1.0
100873257	7.0	0.0
100873256	0.0	0.0
100873240	5.0	3.0
100873244	1.0	0.0
100873243	1.0	0.0
100873242	0.0	0.0
100873241	2.0	0.0
100287887	306.0	102.0
285429	30.0	31.0
100287880	0.0	0.0
440193	7673.0	2701.0
100873248	0.0	0.0
100873247	5.0	7.0
100873246	0.0	0.0
100873245	30.0	2.0
100873249	0.0	0.0
128872	1.0	0.0
10130	21103.0	15778.0
153830	29600.0	4744.0
645280	19.0	7.0
440138	878.0	523.0
440132	2.0	2.0
440142	1.0	1.0
10139	5032.0	1920.0
126208	3004.0	1009.0
126206	0.0	0.0
126205	1.0	0.0
107133497	13.0	0.0
126204	0.0	0.0
107133499	0.0	0.0
128866	17111.0	6560.0
10131	3565.0	4774.0
10134	27286.0	15315.0
107133494	0.0	1.0
10133	9545.0	3041.0
128869	2103.0	1655.0
10136	0.0	0.0
10135	47348.0	31878.0
100128493	0.0	0.0
103021294	86.0	41.0
10138	1392.0	1772.0
100128496	0.0	0.0
10137	9865.0	3980.0
128861	0.0	0.0
128862	0.0	0.0
10141	3.0	3.0
10140	4708.0	2490.0
128864	85.0	26.0
440125	2.0	1.0
440131	3.0	1.0
10143	0.0	0.0
128854	533.0	407.0
10142	7466.0	2829.0
10144	6570.0	1490.0
10147	6355.0	4622.0
100128483	3.0	0.0
10146	15075.0	9230.0
128859	0.0	0.0
10149	159.0	42.0
10148	470.0	21.0
128853	150.0	28.0
440159	1.0	4.0
10117	148.0	24.0
440163	4.0	1.0
10110	149.0	31.0
10112	274.0	1180.0
10111	5212.0	3326.0
10114	16609.0	5522.0
10113	5611.0	2256.0
128848	0.0	0.0
10116	8274.0	7607.0
165829	44.0	33.0
100128469	32.0	20.0
153842	10.0	1.0
440145	931.0	2486.0
10129	6161.0	2708.0
440153	0.0	0.0
10128	8155.0	11252.0
100033799	0.0	0.0
107133486	7.0	3.0
10121	17510.0	4403.0
100128465	2.0	0.0
10120	9180.0	2439.0
10123	13506.0	5731.0
138234	1.0	0.0
10125	2393.0	639.0
10124	2712.0	1616.0
10127	3674.0	2550.0
10126	2559.0	1385.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	1.0	0.0
106481188	2.0	6.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	64.0	50.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	4.0	0.0
106481183	0.0	0.0
100128450	2.0	0.0
106481184	0.0	0.0
106481181	2.0	1.0
106481182	1.0	0.0
285489	206.0	75.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	7.0	0.0
10107	9.0	0.0
10106	40392.0	18086.0
106481199	1.0	0.0
10109	40150.0	10974.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	5.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	4726.0	2794.0
10100	682.0	44.0
10103	5124.0	636.0
106481194	0.0	0.0
10102	1699.0	1346.0
106481195	0.0	1.0
10105	7169.0	6019.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	305.0	14.0
440119	525.0	2952.0
126235	2.0	0.0
126231	342.0	44.0
106481165	0.0	0.0
106481166	4.0	0.0
106481163	0.0	0.0
442775	278.0	125.0
106481164	0.0	0.0
106481169	1.0	0.0
442777	133.0	52.0
106481167	2.0	0.0
106481168	1.0	0.0
106481161	0.0	2.0
106481162	0.0	0.0
106481160	0.0	4.0
100128427	2.0	1.0
440107	124.0	9.0
440104	3845.0	876.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	8.0	1.0
106481179	2.0	3.0
128876	51.0	1849.0
100128420	72.0	0.0
100128423	0.0	1.0
128879	1.0	1.0
106481172	2.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	7.0	1.0
10090	1432.0	2315.0
10093	12961.0	3683.0
10092	24830.0	10591.0
10095	35249.0	7127.0
645204	6.0	1.0
10094	20297.0	10266.0
645203	9.0	0.0
10097	32461.0	21629.0
10096	25581.0	27656.0
645201	3.0	1.0
163115	177.0	20.0
200504	1481.0	0.0
106481138	0.0	0.0
106481139	8.0	0.0
728833	9.0	56.0
106481143	0.0	0.0
114194	0.0	0.0
138162	352.0	145.0
106481144	1.0	1.0
114195	110.0	2.0
106481141	1.0	0.0
106481142	0.0	0.0
106481147	8.0	0.0
106481148	44.0	1.0
106481145	1.0	0.0
151126	4550.0	28.0
106481146	0.0	0.0
10099	36217.0	11860.0
10098	1256.0	1632.0
114190	0.0	1.0
106481140	1.0	0.0
114192	1.0	0.0
645212	719.0	372.0
106481149	6.0	4.0
106481154	0.0	0.0
106481155	3.0	0.0
114184	55.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	4.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
