id	7fd4d7c0-5dd2-4ce8-a1ec-3f0271bf04d2	254b71a7-176c-4258-8fa9-2985223138ff
106481337	0.0	2.0
106481341	0.0	0.0
106481342	2.0	10.0
106481340	0.0	0.0
85458	2490.0	1365.0
106481345	0.0	0.0
85459	316.0	812.0
106481346	0.0	0.0
85456	15069.0	33799.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2773.0	1753.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	243.0	277.0
442913	0.0	0.0
85452	5.0	20.0
442914	0.0	0.0
50	11725.0	12666.0
85453	2572.0	2378.0
442915	0.0	0.0
85450	9962.0	5472.0
51	7982.0	6166.0
442916	0.0	0.0
85451	2082.0	3670.0
52	6285.0	5033.0
442917	0.0	0.0
53	10939.0	3350.0
442918	0.0	0.0
54	32925.0	2435.0
442919	0.0	0.0
55	1498.0	1836.0
442909	7.0	1.0
56	6.0	32.0
58	28.0	29.0
59	26336.0	25722.0
106481349	0.0	0.0
106481347	0.0	1.0
106481348	8.0	10.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	283.0	431.0
106481350	0.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	4.0	16.0
106481354	1.0	3.0
85446	99.0	160.0
442900	0.0	0.0
106481355	0.0	0.0
85443	13.0	88.0
442901	0.0	0.0
85444	1080.0	1369.0
442902	0.0	0.0
60	989285.0	675080.0
85441	3118.0	5594.0
442903	5.0	2.0
85442	976.0	15.0
442904	0.0	0.0
442905	0.0	0.0
62	159.0	77.0
85440	2716.0	4475.0
442907	13.0	5.0
442908	0.0	0.0
66	2.0	1.0
67	34.0	19.0
68	25.0	115.0
344595	544.0	428.0
69	25.0	17.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	4.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	110.0	126.0
106481321	1.0	0.0
85479	450.0	21.0
106481322	0.0	0.0
85476	5799.0	8966.0
85477	1701.0	317.0
70	20.0	15.0
85474	25.0	28.0
71	393007.0	455901.0
72	4884.0	7453.0
73	17.0	47.0
74	1.0	1.0
75	16.0	27.0
106481327	1.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	8637.0	6963.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	2.0
85465	3148.0	5835.0
81	59085.0	78142.0
85463	1856.0	1039.0
82	22.0	29.0
85464	5939.0	2234.0
83	2.0	7.0
85461	6111.0	6525.0
85462	4195.0	3748.0
86	3696.0	11313.0
87	27548.0	50854.0
85460	1520.0	1803.0
88	273.0	47.0
89	14.0	14.0
728675	1.0	0.0
106481301	0.0	18.0
106481302	0.0	0.0
90	4905.0	5997.0
106481300	0.0	0.0
91	4754.0	11865.0
92	1124.0	2218.0
93	440.0	2032.0
94	20068.0	2242.0
95	344.0	300.0
97	139.0	332.0
98	989.0	465.0
344561	0.0	0.0
728661	2857.0	2700.0
728664	2.0	5.0
106481305	0.0	0.0
261734	1252.0	1612.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	110.0	67.0
106481309	13.0	9.0
246119	6.0	0.0
106481307	0.0	0.0
261735	3.0	0.0
106481308	0.0	0.0
3804	63.0	2.0
3805	40.0	19.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	1.0	5.0
3809	48.0	5.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1315.0	1220.0
3800	64.0	534.0
3801	4707.0	3689.0
3802	36.0	2.0
728695	0.0	0.0
285735	0.0	657.0
261726	3954.0	3349.0
728698	29.0	15.0
3814	27.0	83.0
3815	3624.0	935.0
3816	39.0	228.0
261729	1356.0	5298.0
3817	1.0	795.0
3818	33.0	5.0
222166	4408.0	884.0
3811	17.0	0.0
3812	88.0	4.0
285740	0.0	0.0
285741	35.0	16.0
728689	31.0	46.0
3827	2.0	1.0
246100	0.0	0.0
3820	779.0	87.0
3821	28.0	24.0
3822	10.0	11.0
3823	5.0	0.0
3824	941.0	161.0
645402	0.0	1.0
403313	1001.0	1502.0
403314	6.0	19.0
728637	4.0	0.0
728638	291.0	116.0
728633	0.0	0.0
728632	33.0	44.0
728635	8.0	20.0
3836	5069.0	5634.0
222183	184.0	1270.0
3837	17545.0	31981.0
3838	4537.0	17095.0
3839	6745.0	4382.0
728629	1.0	2.0
403304	0.0	0.0
403305	0.0	0.0
3831	2174.0	3430.0
3832	280.0	6914.0
3833	366.0	5984.0
3834	28.0	39.0
3835	1436.0	8559.0
728620	0.0	1.0
403300	0.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	136.0	135.0
3848	241.0	332.0
3849	3.0	4.0
222171	87.0	180.0
728619	7.0	3.0
3840	7997.0	14279.0
3841	814.0	715.0
3842	9587.0	9589.0
3843	14709.0	22941.0
3844	0.0	0.0
3845	5457.0	4438.0
3846	0.0	5.0
645423	0.0	0.0
3860	585.0	3337.0
246126	1097.0	109.0
728658	1748.0	2405.0
728655	3.0	4.0
728657	1.0	1.0
728656	2.0	0.0
3858	1455.0	3156.0
3859	6.0	98.0
246135	0.0	0.0
3850	1.0	52.0
3851	977.0	2996.0
3852	954.0	520337.0
645414	0.0	0.0
3853	584.0	79544.0
3854	100.0	46770.0
3855	92495.0	406.0
3856	110637.0	40941.0
3857	2.0	738.0
728640	5.0	3.0
645431	28.0	88.0
728642	186.0	237.0
728641	56.0	24.0
645434	6.0	2.0
645432	25.0	9.0
285704	656.0	1148.0
728643	14.0	2.0
222194	2171.0	5983.0
285708	0.0	256.0
1204	1.0	1.0
1203	2139.0	733.0
1201	2263.0	1534.0
1200	39377.0	17472.0
3861	183.0	126148.0
645426	25.0	9.0
645425	0.0	0.0
1209	16692.0	12836.0
3866	197.0	73097.0
1208	0.0	0.0
1207	4521.0	6957.0
3868	157.0	3978.0
285311	1.0	0.0
3880	48958.0	17565.0
3881	0.0	274.0
285313	3236.0	7841.0
100128537	307.0	83.0
3882	1.0	93.0
100128536	0.0	2.0
285314	6.0	7.0
285315	600.0	481.0
1215	140.0	10.0
100141515	2.0	65.0
1213	55439.0	47087.0
1212	8822.0	3747.0
1211	13010.0	9075.0
3872	622.0	196078.0
3875	72977.0	22738.0
3876	30.0	4.0
3879	8.0	2.0
3890	0.0	3.0
3891	2.0	8.0
3892	40.0	67.0
100128525	18.0	136.0
285326	0.0	0.0
1230	9226.0	592.0
285329	32.0	26.0
440097	5.0	3.0
440093	38.0	42.0
3883	0.0	47.0
3884	1.0	28.0
3885	0.0	109.0
3886	0.0	8.0
100128521	1.0	0.0
3887	8.0	71.0
3888	0.0	14.0
100631239	0.0	0.0
3889	1.0	8.0
100128516	45.0	31.0
285331	485.0	855.0
100128512	0.0	1.0
285335	21.0	14.0
100128514	0.0	0.0
1241	798.0	3200.0
1240	3370.0	737.0
1238	305.0	65.0
1237	44.0	52.0
1236	588.0	153.0
1235	31.0	6.0
1234	2916.0	324.0
1233	695.0	122.0
1232	79.0	10.0
3895	11761.0	18334.0
100128511	40.0	48.0
100631247	2.0	24.0
3897	86.0	622.0
100631248	0.0	6.0
3898	5367.0	17093.0
100631249	0.0	0.0
3899	1778.0	177.0
100128505	0.0	6.0
100631250	0.0	0.0
285343	2594.0	1720.0
100631251	0.0	2.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	147.0	87.0
100631254	1.0	6.0
100128503	0.0	0.0
285349	241.0	214.0
574501	0.0	7.0
574502	0.0	0.0
1244	28.0	173.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	2620.0	1978.0
1263	3349.0	1557.0
1262	10.0	9.0
116966	310.0	235.0
100887755	0.0	0.0
1261	8.0	57.0
100887754	12.0	4.0
1260	0.0	0.0
116969	13.0	34.0
1259	15.0	94.0
1258	18.0	491.0
440061	0.0	1.0
100887750	22.0	33.0
100887746	1.0	0.0
100887744	0.0	2.0
1272	914.0	1225.0
1271	205.0	35.0
100887749	46.0	14.0
1270	44.0	73.0
100887748	2.0	0.0
440044	27.0	923.0
1269	33.0	2.0
440051	0.0	0.0
1268	1520.0	1108.0
440050	0.0	1.0
1267	7011.0	11852.0
1266	28015.0	17512.0
100887740	0.0	0.0
1265	19881.0	40649.0
1286	3404.0	71.0
1285	1593.0	82.0
1284	54432.0	108998.0
1282	52163.0	84321.0
1281	174705.0	1110200.0
1280	2.0	86.0
440078	68.0	89.0
440077	1.0	0.0
440087	297.0	12.0
1278	161501.0	825580.0
1277	130525.0	1398204.0
440081	11.0	286.0
116938	0.0	0.0
1297	10.0	18.0
116931	46.0	168.0
1296	3306.0	5818.0
1295	16689.0	20655.0
116933	1.0	0.0
1294	232.0	25507.0
1293	72939.0	250754.0
116935	73.0	109.0
1292	61532.0	160647.0
440068	5.0	32.0
1291	38307.0	146029.0
116937	2.0	8.0
440067	6.0	13.0
1290	11884.0	72818.0
440073	609.0	265.0
440072	2.0	11.0
1289	14970.0	95931.0
1288	143.0	16826.0
1287	1124.0	17081.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	7034.0	5582.0
440021	0.0	0.0
442673	1.0	4.0
10018	2304.0	3202.0
126328	2660.0	3721.0
442676	0.0	0.0
126326	965.0	432.0
1299	22.0	3659.0
1298	307.0	3658.0
10011	3829.0	2103.0
10010	3721.0	2563.0
10013	4120.0	3708.0
128989	3357.0	1776.0
10015	16984.0	10392.0
10014	4367.0	4947.0
10017	7.0	132.0
10016	6369.0	12887.0
10020	2252.0	2669.0
114335	0.0	0.0
114336	0.0	5.0
126321	6295.0	4499.0
10029	1.0	0.0
442668	0.0	0.0
10022	3.0	0.0
10021	13.0	25.0
10024	55.0	2554.0
128977	2207.0	2010.0
103021165	2.0	7.0
10023	924.0	207.0
103021164	2.0	8.0
10026	3502.0	2643.0
10025	6125.0	9707.0
116986	672.0	351.0
116985	21289.0	8280.0
116988	6731.0	4958.0
116987	3324.0	6012.0
114327	661.0	1021.0
440043	0.0	0.0
126308	7101.0	7401.0
440041	0.0	0.0
126306	82.0	94.0
151306	374.0	42.0
100128590	13.0	12.0
100128596	1.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	2.0	1.0
440027	33.0	53.0
440026	4737.0	2926.0
440023	0.0	0.0
10008	1399.0	812.0
10007	5419.0	5126.0
10009	2373.0	5436.0
116984	3139.0	909.0
116983	1627.0	1976.0
151313	434.0	714.0
10000	3435.0	2372.0
128954	0.0	0.0
10002	13.0	27.0
10001	1204.0	2349.0
10004	613.0	187.0
10003	148.0	113.0
10006	7112.0	6411.0
10005	1420.0	2836.0
126370	0.0	0.0
285352	94.0	69.0
100128579	0.0	0.0
285359	23.0	9.0
126375	585.0	355.0
126374	1218.0	612.0
153918	0.0	0.0
100128574	0.0	0.0
285362	5339.0	7133.0
285367	1827.0	3194.0
285368	198.0	709.0
100128569	44.0	133.0
126364	3452.0	303.0
100128560	0.0	31.0
285370	1.0	0.0
285375	1.0	0.0
102682016	0.0	0.0
153932	2.0	18.0
344191	0.0	2.0
126353	3849.0	3604.0
751071	188.0	560.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	5.0	11.0
106481282	0.0	0.0
285381	4433.0	2817.0
106481283	0.0	0.0
285382	487.0	340.0
106481280	0.0	0.0
165918	1647.0	6328.0
106481281	1.0	2.0
165904	58.0	42.0
285386	717.0	449.0
138307	0.0	0.0
106481297	0.0	1.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	959.0
100128542	8.0	1.0
106481290	0.0	0.0
100128541	0.0	0.0
138311	1247.0	596.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	44.0
126299	1781.0	2201.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2280.0	4124.0
728710	0.0	0.0
126295	381.0	446.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	1.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	239.0	1899.0
645318	0.0	2.0
645317	36.0	248.0
151242	131.0	106.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	30486.0	48224.0
100287908	0.0	0.0
645332	329.0	1028.0
126282	1088.0	2113.0
100287902	7.0	35.0
163227	641.0	481.0
100287900	0.0	0.0
163223	17.0	2.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	1.0	5.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	38.0	53.0
106481278	0.0	0.0
645328	1.0	3.0
151254	39.0	102.0
645326	6.0	17.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	12.0	22.0
163259	503.0	533.0
645345	246.0	3177.0
200403	8.0	122.0
107133508	0.0	0.0
106481239	0.0	1.0
163255	85.0	19.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	2.0	3.0
728732	1.0	5.0
728734	0.0	0.0
126272	160.0	214.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	2980.0	974.0
106481243	0.0	0.0
107133513	3.0	1.0
106481240	0.0	0.0
106481241	2.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	9.0	43.0
106481245	0.0	0.0
645339	0.0	1.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	11.0	13.0
728723	134.0	73.0
106481253	0.0	0.0
107133522	1.0	1.0
106481254	3.0	0.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	31.0	10.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	2.0
151276	5.0	6.0
645348	0.0	0.0
106481250	0.0	0.0
645369	31.0	85.0
645368	1.0	0.0
645367	3.0	1.0
106481217	0.0	0.0
200424	1931.0	5140.0
106481218	0.0	3.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	2.0	8.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	6.0	7.0
106481221	0.0	201.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	611.0	832.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	4.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	6.0	3.0
645387	755.0	1171.0
645382	0.0	0.0
645381	30.0	48.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	3.0
106481201	0.0	0.0
645398	0.0	1.0
106481206	2.0	0.0
106481207	1.0	7.0
106481204	0.0	0.0
106481205	3.0	1.0
106481208	1.0	4.0
106481209	0.0	0.0
3902	302.0	178.0
3903	15223.0	969.0
106481210	0.0	0.0
3904	22.0	2.0
3906	1.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	6222.0	3354.0
106481211	0.0	0.0
3909	8063.0	14534.0
106481212	0.0	0.0
684959	0.0	0.0
151234	1.0	0.0
151230	519.0	1708.0
728798	0.0	0.0
3913	23352.0	21680.0
3914	15519.0	32422.0
3915	22867.0	38011.0
3916	47220.0	1039827.0
3918	18133.0	32750.0
3910	9493.0	10446.0
3911	6705.0	31871.0
3912	12457.0	41936.0
728782	13.0	10.0
728780	87.0	14.0
3924	13.0	27.0
3925	3803.0	21494.0
3927	32066.0	31096.0
3929	69.0	8.0
3920	24223.0	48283.0
3921	55217.0	98443.0
3923	1.0	6.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	1.0
100873170	0.0	0.0
3936	80606.0	26363.0
3937	7666.0	1146.0
3938	1.0	6.0
3939	79482.0	87098.0
3930	5717.0	11268.0
100873179	0.0	0.0
3931	359.0	491.0
3932	1777.0	1442.0
3933	4.0	6.0
3934	8550.0	422.0
100189512	0.0	0.0
105371027	0.0	34.0
100873166	0.0	1.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	4.0	10.0
3947	7.0	1.0
3948	2.0	16.0
3949	33362.0	46624.0
100873169	1.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	36875.0	44236.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	7.0	2.0
100873199	0.0	0.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	4.0	6.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	616.0	66.0
3958	46592.0	7136.0
3959	63004.0	50610.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	165.0	126.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	304.0	500.0
3952	2.0	5.0
3953	4165.0	795.0
3954	5041.0	6528.0
3955	1638.0	2341.0
3956	32071.0	62474.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	2.0	5.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	1.0	5.0
728746	0.0	0.0
728748	3.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	340.0	514.0
1303	7677.0	65882.0
107133502	0.0	0.0
1302	27.0	90.0
1301	71.0	30780.0
1300	106.0	7955.0
3960	155.0	32.0
3963	0.0	596.0
3964	6038.0	5232.0
1308	602.0	15907.0
3965	13633.0	1355.0
1307	3673.0	17031.0
151295	10.0	48.0
1306	8271.0	22247.0
100189589	4.0	12.0
728774	1.0	0.0
728773	2.0	3.0
3980	1997.0	5011.0
100287932	3974.0	2957.0
3981	1981.0	4362.0
728776	25.0	26.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	34038.0	9476.0
1315	16694.0	12028.0
1314	29288.0	21606.0
1312	15403.0	21117.0
1311	738.0	1461.0
100329135	1.0	2.0
1310	5.0	11.0
574537	0.0	2.0
3972	3.0	13.0
3973	4.0	0.0
3975	0.0	110.0
3976	2130.0	5281.0
3977	13581.0	1288.0
1318	1156.0	165.0
3978	1224.0	6631.0
1317	15025.0	4742.0
728763	9.0	17.0
3990	101.0	120.0
645313	23.0	52.0
3991	246.0	1650.0
645312	0.0	0.0
3992	11864.0	16342.0
645311	1.0	3.0
728769	422.0	255.0
1330	0.0	0.0
1327	20593.0	19366.0
1326	3122.0	465.0
1325	1.0	10.0
3982	2.0	2.0
3983	17996.0	7687.0
3984	6836.0	8928.0
3985	7218.0	12615.0
3987	11867.0	7988.0
3988	46991.0	7507.0
1329	7909.0	8718.0
116809	0.0	0.0
100128416	6.0	14.0
1340	12515.0	11097.0
1337	7362.0	7832.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	9893.0	2698.0
100128410	0.0	2.0
3995	3830.0	827.0
100128412	0.0	0.0
3996	2693.0	9455.0
3998	16643.0	18068.0
1339	2.0	1.0
285440	2960.0	385.0
285441	66.0	95.0
1352	1419.0	2207.0
1351	10881.0	15508.0
1350	15794.0	10952.0
1349	7791.0	7654.0
1348	1.0	0.0
1347	9147.0	5800.0
1346	1614.0	384.0
1345	5543.0	5297.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	18.0	12.0
1363	8872.0	4047.0
1362	18061.0	46288.0
1361	2064.0	13.0
1360	21.0	7.0
1359	6551.0	2128.0
1358	4.0	34.0
1357	27.0	9.0
1356	1917.0	1183.0
1355	3819.0	4030.0
1353	3110.0	2116.0
100873215	0.0	0.0
100873214	1.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	74.0	39.0
285464	537.0	346.0
100873200	1.0	0.0
777774	0.0	0.0
1374	5228.0	15029.0
1373	213.0	596.0
1371	1175.0	4043.0
1370	5.0	29.0
1369	0.0	2.0
1368	26885.0	770.0
100873209	0.0	0.0
1366	14543.0	479.0
1365	1105.0	45.0
1364	12076.0	2832.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	12.0	8.0
100873201	0.0	0.0
100873208	0.0	1.0
100873207	0.0	0.0
100873206	2.0	2.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	1.0	1.0
1385	4068.0	4713.0
116843	1605.0	1073.0
1384	3624.0	2787.0
116842	21.0	32.0
1382	640.0	9250.0
116844	3775.0	155.0
1381	2.0	430.0
1380	137.0	61.0
440176	4.0	3.0
440184	0.0	0.0
1379	7.0	2.0
1378	1958.0	105.0
1376	2810.0	1665.0
1375	22.0	83.0
128821	1.0	0.0
100873237	0.0	0.0
128822	1.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	8.0	234.0
100873239	0.0	1.0
100873222	0.0	0.0
100873221	1.0	1.0
285401	0.0	11.0
100873220	0.0	0.0
128820	0.0	0.0
116832	239.0	2186.0
1396	962.0	41.0
1395	18.0	21.0
1394	3.0	8.0
1393	65.0	32.0
1392	4.0	0.0
285407	17.0	18.0
116835	3007.0	595.0
1390	5195.0	1888.0
1389	9460.0	3698.0
1388	7840.0	10567.0
1387	6130.0	14711.0
116841	2297.0	4098.0
1386	3701.0	4585.0
116840	3518.0	3760.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	77.0	76.0
100873255	0.0	0.0
100873254	17.0	25.0
100873253	0.0	0.0
285412	4.0	3.0
100873252	1.0	5.0
100287898	32.0	20.0
100287895	0.0	0.0
285419	76.0	112.0
1399	9315.0	20093.0
1398	10536.0	5602.0
1397	17150.0	2805.0
100873259	0.0	2.0
100873258	0.0	1.0
100873257	5.0	0.0
100873256	0.0	0.0
100873240	0.0	1.0
100873244	4.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	1.0	0.0
100287887	596.0	450.0
285429	11.0	14.0
100287880	0.0	0.0
440193	1918.0	3693.0
100873248	0.0	0.0
100873247	1.0	8.0
100873246	0.0	0.0
100873245	1.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	30398.0	30020.0
153830	32537.0	7791.0
645280	1.0	215.0
440138	573.0	657.0
440132	5.0	1.0
440142	1.0	2.0
10139	3314.0	6805.0
126208	1953.0	1822.0
126206	0.0	0.0
126205	0.0	0.0
107133497	1.0	364.0
126204	1.0	0.0
107133499	0.0	0.0
128866	14111.0	15257.0
10131	3869.0	9383.0
10134	31425.0	24236.0
107133494	0.0	14.0
10133	7166.0	5348.0
128869	2564.0	5314.0
10136	1.0	0.0
10135	31901.0	23445.0
100128493	0.0	0.0
103021294	81.0	114.0
10138	1109.0	932.0
100128496	0.0	0.0
10137	8066.0	12039.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	2.0
10140	5485.0	3993.0
128864	14.0	95.0
440125	2.0	4.0
440131	4.0	0.0
10143	0.0	0.0
128854	274.0	1903.0
10142	3180.0	7566.0
10144	2477.0	3757.0
10147	1649.0	3318.0
100128483	1.0	0.0
10146	15178.0	20544.0
128859	0.0	0.0
10149	446.0	35.0
10148	393.0	70.0
128853	150.0	9.0
440159	1.0	4.0
10117	101.0	5.0
440163	3.0	0.0
10110	19.0	52.0
10112	253.0	5270.0
10111	4111.0	5790.0
10114	13333.0	10240.0
10113	6089.0	5384.0
128848	0.0	0.0
10116	7571.0	9089.0
165829	47.0	443.0
100128469	12.0	19.0
153842	2.0	5.0
440145	1110.0	2468.0
10129	6919.0	922.0
440153	0.0	0.0
10128	10610.0	15859.0
100033799	0.0	0.0
107133486	5.0	5.0
10121	18219.0	8758.0
100128465	0.0	0.0
10120	7206.0	6818.0
10123	5687.0	30354.0
138234	0.0	2.0
10125	1091.0	280.0
10124	2096.0	2506.0
10127	2391.0	3201.0
10126	1616.0	3063.0
100128462	0.0	0.0
100128459	1.0	0.0
106481187	0.0	0.0
106481188	0.0	3.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	22.0	153.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	1.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	2.0	0.0
106481182	1.0	1.0
285489	297.0	3.0
100128448	0.0	0.0
126242	2.0	4.0
106481198	0.0	0.0
10107	3.0	3.0
10106	32411.0	35909.0
106481199	0.0	1.0
10109	46385.0	36396.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	17.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	4135.0	6010.0
10100	977.0	455.0
10103	3191.0	1311.0
106481194	0.0	0.0
10102	1608.0	2416.0
106481195	0.0	0.0
10105	6363.0	8234.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	277.0	29.0
440119	215.0	184.0
126235	2.0	0.0
126231	106.0	155.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	276.0	259.0
106481164	1.0	1.0
106481169	0.0	0.0
442777	77.0	134.0
106481167	0.0	3.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	1.0	1.0
100128427	0.0	0.0
440107	4.0	63.0
440104	768.0	1470.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	2.0	0.0
106481179	1.0	0.0
128876	1.0	155.0
100128420	117.0	5.0
100128423	0.0	1.0
128879	0.0	0.0
106481172	7.0	2.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	4.0	1.0
10090	2019.0	2277.0
10093	14389.0	10377.0
10092	26295.0	11213.0
10095	35117.0	16270.0
645204	2.0	2.0
10094	22798.0	12500.0
645203	12.0	10.0
10097	40032.0	25975.0
10096	27639.0	22661.0
645201	1.0	3.0
163115	150.0	27.0
200504	4544.0	0.0
106481138	0.0	0.0
106481139	2.0	0.0
728833	1.0	93.0
106481143	0.0	0.0
114194	0.0	0.0
138162	172.0	113.0
106481144	0.0	0.0
114195	50.0	6.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	16.0	2.0
106481145	1.0	2.0
151126	3208.0	13.0
106481146	0.0	0.0
10099	56230.0	19218.0
10098	2050.0	3702.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	0.0
645212	466.0	551.0
106481149	2.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	14.0	3.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
