id	da7e58d4-34e4-4809-95d1-becd983d1da4	b2a41a93-9530-49b8-964d-d58df94fef9f
22999	70.0	34.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	1.0
22990	4609.0	5450.0
100151671	0.0	0.0
100151672	0.0	5.0
22992	6332.0	8282.0
22993	1846.0	3837.0
100151674	1.0	0.0
22994	184.0	443.0
83903	21.0	567.0
22995	355.0	597.0
83902	0.0	20.0
22996	1304.0	1065.0
22997	84.0	20.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	1.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	0.0	0.0
100151684	2.0	1.0
100151685	0.0	0.0
100151681	0.0	0.0
56302	1.0	4.0
83901	0.0	0.0
342538	6.0	26.0
83900	0.0	0.0
56300	0.0	12.0
56301	7.0	12.0
124411	929.0	720.0
22976	724.0	1679.0
22977	10.0	26.0
22978	2025.0	2216.0
22979	1117.0	235.0
22970	27.0	71.0
22971	1069.0	2577.0
22974	136.0	11623.0
83932	492.0	1550.0
10998	129.0	153.0
83931	3681.0	6937.0
342527	364.0	26.0
148418	69.0	315.0
83933	198.0	144.0
124404	0.0	1.0
10999	941.0	2685.0
124401	399.0	202.0
124402	539.0	596.0
83930	2941.0	1247.0
56311	2.0	1.0
10990	358.0	193.0
100126693	2.0	5.0
10992	8804.0	12724.0
606500	0.0	0.0
10991	4.0	20.0
10994	1514.0	2403.0
10993	86.0	369.0
22987	31.0	3.0
22989	20.0	25.0
22980	3637.0	5498.0
22981	806.0	1668.0
22982	1719.0	1481.0
22983	6.0	64.0
22984	1598.0	6528.0
22985	5610.0	7766.0
22986	2.0	40.0
58986	2609.0	2764.0
148423	987.0	1028.0
58985	89.0	288.0
342510	570.0	100.0
283694	0.0	0.0
283693	9.0	10.0
283692	0.0	3.0
22954	756.0	1292.0
22955	2368.0	2287.0
112487	1114.0	1191.0
22950	1411.0	3592.0
391524	1.0	2.0
22952	3.0	4.0
22953	18.0	7.0
391526	0.0	0.0
10975	1913.0	2702.0
83953	7.0	4.0
10978	515.0	883.0
83955	7.0	23.0
10979	6796.0	4188.0
112495	1175.0	2849.0
10970	2919.0	7978.0
56339	1634.0	1532.0
10972	17035.0	27689.0
10971	10796.0	29165.0
10974	0.0	0.0
10973	2179.0	7229.0
401409	19.0	10.0
112479	560.0	1267.0
112476	57.0	28.0
391530	0.0	0.0
83939	4811.0	9279.0
56341	57.0	37.0
391533	0.0	0.0
124460	1023.0	347.0
83935	399.0	221.0
83938	525.0	195.0
391538	1.0	1.0
83937	1729.0	1556.0
10987	2263.0	3365.0
83943	437.0	733.0
83942	0.0	0.0
10989	3522.0	12017.0
10988	4273.0	10255.0
56342	29.0	103.0
124454	762.0	2412.0
56344	0.0	0.0
83941	1516.0	1316.0
83940	716.0	1168.0
643503	0.0	0.0
10981	1262.0	1575.0
112483	1870.0	1571.0
10980	2517.0	7830.0
10983	25734.0	22605.0
10982	4679.0	2618.0
643507	0.0	7.0
10985	5019.0	3712.0
10984	176.0	356.0
22932	302.0	469.0
22933	2642.0	3121.0
22934	903.0	2481.0
22936	4095.0	2884.0
22937	3238.0	4005.0
22938	3030.0	5819.0
112464	512.0	604.0
22930	4287.0	9820.0
22931	4471.0	7867.0
81309	0.0	0.0
391504	2.0	2.0
10954	957.0	3474.0
10953	1098.0	2256.0
10956	10453.0	17745.0
81315	0.0	0.0
10955	14412.0	11483.0
391508	0.0	3.0
81316	0.0	0.0
10957	8103.0	6603.0
124446	4745.0	3239.0
81310	0.0	0.0
10959	10882.0	21256.0
22929	2359.0	5440.0
10950	2525.0	4381.0
10952	2325.0	3455.0
10951	2585.0	11546.0
22943	256.0	1377.0
22944	664.0	715.0
22945	0.0	0.0
22947	0.0	0.0
22948	4633.0	35408.0
22949	1706.0	4675.0
83957	0.0	3.0
22941	2587.0	1043.0
83959	64.0	1467.0
10965	745.0	1138.0
391518	0.0	0.0
10964	1918.0	2571.0
81304	0.0	0.0
10966	700.0	2782.0
10969	1354.0	3957.0
81300	0.0	0.0
10961	5349.0	7058.0
10960	4725.0	13531.0
643529	215.0	736.0
10963	4475.0	14088.0
10962	410.0	365.0
148479	1110.0	1532.0
197407	403.0	457.0
391576	0.0	1.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	0.0
124491	1759.0	1111.0
391548	0.0	3.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	0.0	2.0
391552	0.0	0.0
474383	0.0	0.0
474382	1.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	4.0	1.0
767577	0.0	0.0
767579	1.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	3.0	2.0
207107	3728.0	643.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	0.0	0.0
474345	4.0	2.0
474344	4782.0	787.0
474343	73.0	97.0
246717	0.0	0.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	2.0	12.0
161406	26.0	27.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	2.0	0.0
100151640	7.0	5.0
100151641	0.0	0.0
246715	0.0	1.0
767557	9.0	7.0
606553	10.0	10.0
606551	4.0	19.0
474354	56.0	11.0
100151657	0.0	0.0
100151658	1.0	0.0
100151654	0.0	0.0
161436	77.0	82.0
100151655	0.0	0.0
391584	0.0	0.0
100151656	0.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	19.0	66.0
100151652	0.0	0.0
100151668	0.0	1.0
391592	2.0	1.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	1807.0	2445.0
100151667	0.0	1.0
391598	2.0	1.0
100151661	0.0	3.0
100151663	0.0	0.0
474338	13.0	37.0
474337	0.0	1.0
197370	1592.0	1691.0
220112	9.0	2.0
246744	0.0	0.0
220115	9.0	0.0
93273	5.0	58.0
100271459	1.0	2.0
100271458	0.0	2.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	42.0
100271456	0.0	0.0
100271451	0.0	0.0
81295	1.0	0.0
100271452	0.0	0.0
220108	455.0	143.0
220107	103.0	67.0
100271448	3.0	1.0
100271447	0.0	6.0
100271449	0.0	0.0
100271444	3.0	3.0
100271445	0.0	0.0
81285	0.0	4.0
81282	0.0	0.0
197350	2.0	17.0
246720	4.0	6.0
401399	28.0	20.0
401398	30.0	271.0
246721	0.0	0.0
220134	36.0	1067.0
401397	1624.0	4936.0
246723	6.0	11.0
220136	80.0	107.0
401393	0.0	3.0
100271437	0.0	0.0
100271439	0.0	0.0
100271438	2.0	2.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	1.0	1.0
197342	215.0	142.0
246731	2.0	1.0
401387	1.0	4.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	39.0	150.0
100271420	0.0	1.0
197358	568.0	247.0
199990	847.0	1051.0
246785	27.0	165.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	0.0	0.0
283726	110.0	73.0
100271414	0.0	0.0
100887075	0.0	13.0
439990	69.0	16.0
100271411	1.0	0.0
100271410	0.0	0.0
220164	647.0	288.0
100271413	0.0	0.0
197320	647.0	473.0
439996	1.0	0.0
100887074	0.0	0.0
439992	41.0	40.0
100887073	0.0	0.0
197322	736.0	1702.0
439994	143.0	129.0
102724105	295.0	60.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	10.0	11.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	1.0	0.0
100271400	0.0	0.0
283711	0.0	1.0
100271402	0.0	0.0
197331	4.0	22.0
197335	541.0	493.0
440993	839.0	1709.0
440992	21.0	30.0
161394	45.0	63.0
199964	27.0	21.0
8000	26.0	142.0
8001	11.0	17.0
246777	26.0	13.0
246778	9.0	4.0
606495	202.0	259.0
199974	70.0	37.0
8013	15668.0	383.0
22911	1288.0	2317.0
439949	164.0	249.0
22913	4994.0	6194.0
643421	0.0	1.0
22914	27.0	29.0
22915	2720.0	351.0
439945	0.0	0.0
22916	3406.0	22791.0
731605	8.0	10.0
22917	1.0	4.0
10929	3662.0	7276.0
10928	4652.0	6312.0
56252	4673.0	7609.0
56253	201.0	67.0
401331	183.0	28.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	0.0	0.0
83877	2149.0	2059.0
56259	2232.0	2207.0
83876	19.0	20.0
81215	0.0	0.0
83879	31.0	2969.0
10934	0.0	3.0
83878	479.0	95.0
283768	0.0	0.0
10933	12281.0	13048.0
10936	56.0	85.0
56254	3335.0	3772.0
83873	4.0	10.0
256148	0.0	0.0
81210	3.0	6.0
283767	0.0	0.0
56255	5584.0	4241.0
83872	4092.0	2484.0
10935	5020.0	8428.0
81211	0.0	0.0
56256	764.0	2127.0
10938	6301.0	1625.0
83875	420.0	52.0
83874	565.0	998.0
56257	2284.0	5635.0
22907	2684.0	3399.0
643414	0.0	8.0
439953	4.0	15.0
22908	5544.0	2824.0
83871	2398.0	4910.0
22909	863.0	1547.0
283761	0.0	4.0
439954	2.0	0.0
643418	63.0	6.0
10930	24.0	2.0
439950	0.0	0.0
22921	1004.0	936.0
8022	0.0	0.0
440926	88.0	167.0
22924	678.0	942.0
440925	64.0	11.0
8028	2544.0	3500.0
22925	621.0	2165.0
8029	165.0	90.0
22926	4797.0	4788.0
439934	0.0	1.0
22927	444.0	246.0
8027	1807.0	2550.0
22928	2823.0	4076.0
439936	6.0	4.0
56261	6093.0	7125.0
56262	3734.0	6989.0
10939	2543.0	5411.0
401321	302.0	162.0
8021	3670.0	5740.0
83858	263.0	250.0
22920	2515.0	1756.0
56260	117.0	174.0
10943	1559.0	1752.0
56269	0.0	1.0
83866	0.0	0.0
81203	0.0	0.0
10942	249.0	31.0
81204	0.0	0.0
10945	7882.0	8939.0
83868	0.0	0.0
81205	0.0	0.0
10944	6643.0	11484.0
83867	0.0	0.0
10947	1216.0	2472.0
56265	543.0	80.0
83862	1404.0	1685.0
401316	22.0	26.0
83861	1839.0	2053.0
283755	324.0	89.0
10946	3572.0	9493.0
56267	1163.0	2674.0
10949	5672.0	13114.0
81201	0.0	0.0
10948	1961.0	2648.0
256158	104.0	76.0
83863	0.0	0.0
81202	0.0	0.0
22918	16999.0	6157.0
22919	6071.0	8072.0
439941	0.0	0.0
83860	1038.0	703.0
8019	2153.0	3589.0
10941	0.0	8.0
643427	76.0	52.0
10940	233.0	437.0
8036	3152.0	3882.0
8034	1652.0	1061.0
440957	256.0	254.0
440956	1.0	0.0
440955	1.0	0.0
8038	147.0	2019.0
10907	1467.0	1935.0
10906	2252.0	2464.0
440952	63.0	65.0
10908	6772.0	2642.0
93210	1454.0	1620.0
8031	13414.0	23695.0
256130	0.0	0.0
56270	4301.0	8902.0
56271	1999.0	3520.0
8030	5620.0	13227.0
10910	2748.0	2679.0
83899	0.0	0.0
81236	0.0	0.0
283748	14.0	8.0
10912	210.0	71.0
283747	1.0	2.0
10911	6.0	5.0
10914	9701.0	19008.0
256126	17.0	28.0
83895	0.0	0.0
10913	31.0	784.0
83894	52.0	19.0
10916	6716.0	5035.0
83897	0.0	1.0
401303	61.0	33.0
10915	1866.0	4798.0
283742	1909.0	2993.0
83896	0.0	189.0
83891	4343.0	1913.0
83890	18.0	14.0
83893	0.0	0.0
81230	0.0	0.0
83892	5151.0	3371.0
22900	3408.0	1301.0
93202	0.0	0.0
22901	415.0	1426.0
22902	2459.0	1368.0
8045	1547.0	687.0
22903	2582.0	3943.0
22904	1706.0	2260.0
22905	1982.0	1814.0
8048	0.0	0.0
440944	409.0	507.0
22906	5024.0	4815.0
256144	0.0	0.0
10917	3.0	3.0
10919	1907.0	4947.0
83888	477.0	78.0
10921	3595.0	5810.0
283738	0.0	0.0
83887	5.0	4.0
10920	2048.0	1939.0
81226	0.0	0.0
10923	5322.0	15527.0
10922	1435.0	2146.0
83889	1.0	7.0
81228	0.0	0.0
83884	1.0	1.0
56287	0.0	6.0
81221	0.0	0.0
56288	3423.0	15250.0
10924	761.0	2593.0
10927	6013.0	7683.0
83886	32.0	59.0
81223	0.0	0.0
10926	405.0	2753.0
81224	0.0	0.0
643447	1.0	3.0
643445	0.0	0.0
83882	93.0	368.0
83881	12.0	455.0
439965	11.0	25.0
643446	6.0	6.0
93233	113.0	86.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	1409.0	2891.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	17.0	6.0
106481975	1.0	0.0
106481978	0.0	1.0
106481979	0.0	0.0
106481980	1.0	0.0
100271499	0.0	0.0
100271498	0.0	6.0
106481981	0.0	0.0
100271495	0.0	0.0
643459	0.0	0.0
81251	0.0	0.0
100271491	0.0	0.0
100271493	0.0	0.0
643470	0.0	0.0
643471	0.0	2.0
8061	1911.0	394.0
8065	2643.0	6009.0
81248	0.0	0.0
10901	292.0	616.0
10900	21.0	58.0
10903	495.0	750.0
81243	1.0	0.0
10902	2392.0	4655.0
81244	0.0	0.0
100271487	1.0	5.0
10905	3367.0	6132.0
10904	3217.0	4642.0
81246	0.0	0.0
283796	3.0	0.0
100271483	0.0	0.0
81240	0.0	0.0
342574	39.0	7.0
100271486	0.0	0.0
100271485	0.0	0.0
81242	1.0	0.0
100271480	0.0	0.0
100271481	2.0	0.0
8079	4853.0	19506.0
440917	7.0	26.0
439927	0.0	0.0
440915	5.0	15.0
8078	2636.0	10323.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	2.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	238.0	3354.0
106481959	0.0	0.0
8073	11948.0	10378.0
106481956	0.0	0.0
8074	1.0	1.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	9.0	4.0
106481962	2.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	89.0	310.0
100271472	0.0	1.0
81274	0.0	2.0
100271474	0.0	0.0
643479	0.0	0.0
81270	0.0	1.0
100271470	0.0	0.0
440905	5.0	687.0
439916	0.0	9.0
8089	536.0	1553.0
440902	0.0	8.0
643499	2.0	0.0
439915	0.0	0.0
440900	2.0	1.0
8082	1905.0	1018.0
106481965	0.0	0.0
106481966	2.0	0.0
106481963	0.0	0.0
106481964	0.0	1.0
8086	1357.0	2850.0
106481969	0.0	0.0
8087	4968.0	34450.0
106481967	9.0	22.0
8085	5286.0	6717.0
106481968	2.0	1.0
102724167	1.0	2.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	0.0	0.0
401337	0.0	0.0
106481973	0.0	1.0
100271465	0.0	1.0
106481970	0.0	0.0
401335	0.0	2.0
100271467	1.0	2.0
106481971	0.0	0.0
100271462	0.0	1.0
81261	0.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	4189.0	4778.0
81264	0.0	0.0
100271460	6.0	8.0
731688	5.0	6.0
728034	0.0	0.0
8099	2285.0	6327.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	2.0	0.0
8091	6.0	2561.0
106481930	0.0	0.0
8092	2.0	0.0
106481931	1.0	1.0
106481936	0.0	0.0
728039	89.0	130.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	0.0	0.0
56413	59.0	209.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	3.0	18.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	0.0
106481947	0.0	0.0
106481948	0.0	0.0
106481945	0.0	0.0
106481946	1.0	0.0
106481950	0.0	3.0
106481951	0.0	0.0
283358	1100.0	5986.0
344838	37.0	1.0
106481918	0.0	0.0
106481919	0.0	10.0
106481916	0.0	0.0
106481917	0.0	1.0
572558	20.0	0.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	2.0	0.0
106481913	0.0	0.0
283349	5733.0	2626.0
100126572	0.0	0.0
106481929	9.0	0.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	2.0	1.0
728042	0.0	0.0
106481921	3.0	0.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	1.0	1.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	22.0	5.0
101234262	3.0	6.0
767612	0.0	0.0
767611	0.0	0.0
283337	1848.0	3015.0
344813	0.0	0.0
114548	271.0	161.0
81406	0.0	1.0
81407	0.0	0.0
344807	0.0	6.0
126526	467.0	992.0
767600	0.0	0.0
344805	3.0	8.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	10.0	36.0
102800446	6.0	0.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	0.0	12.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	1.0
283398	20.0	12.0
728013	58.0	102.0
283392	100.0	6.0
728012	0.0	0.0
728015	1.0	8.0
728010	1.0	1.0
81428	0.0	2.0
728019	2.0	8.0
56478	1558.0	3263.0
56479	45.0	1853.0
126506	0.0	3.0
56474	1340.0	1322.0
81430	1.0	1.0
56475	160.0	653.0
81431	0.0	0.0
56476	2.0	0.0
56477	454.0	132.0
93408	0.0	0.0
283385	71.0	41.0
283383	5697.0	541.0
728005	9.0	8.0
81419	0.0	3.0
81421	0.0	0.0
283377	486.0	1643.0
643401	1.0	1.0
283375	6.0	7.0
283373	1920.0	4176.0
151525	734.0	1206.0
126567	21.0	69.0
391211	0.0	0.0
151534	195.0	594.0
151531	7.0	7.0
114569	13648.0	14361.0
126549	21.0	31.0
114571	1.0	11.0
100527978	34.0	32.0
126541	0.0	0.0
126536	0.0	0.0
151556	601.0	842.0
391242	0.0	0.0
728075	0.0	0.0
440699	39.0	36.0
440695	0.0	1.0
728072	0.0	0.0
100527960	8.0	10.0
391253	0.0	2.0
728064	0.0	0.0
100527963	19.0	23.0
728066	2.0	12.0
440689	25.0	30.0
391257	4.0	0.0
391256	11.0	7.0
440686	0.0	0.0
728062	0.0	0.0
728097	1.0	0.0
728096	0.0	0.0
151507	10.0	68.0
728090	0.0	0.0
728088	4.0	7.0
100527943	0.0	18.0
114599	3.0	5.0
126581	0.0	0.0
151516	76.0	110.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	1.0	25.0
100527947	0.0	0.0
100527948	5.0	0.0
100527949	2.0	0.0
643384	0.0	1.0
391160	1.0	3.0
643382	9.0	18.0
391162	0.0	1.0
692312	0.0	4.0
163479	2.0	0.0
391169	0.0	0.0
100271332	0.0	1.0
391171	0.0	0.0
391174	2.0	251.0
643394	6.0	18.0
391175	0.0	1.0
391179	0.0	0.0
93380	2950.0	4251.0
100271323	1.0	0.0
100271322	1.0	1.0
100271325	5.0	4.0
100271321	0.0	0.0
401036	0.0	0.0
440672	0.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	6.0	17.0
391155	0.0	1.0
401024	26.0	327.0
163486	1558.0	1287.0
401022	3196.0	3278.0
425054	0.0	1.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	1.0	4.0
401018	0.0	1.0
100271303	0.0	24.0
100271302	0.0	0.0
401093	411.0	796.0
401097	93.0	31.0
151449	161.0	68.0
401082	0.0	0.0
8100	881.0	528.0
440606	0.0	1.0
8106	2298.0	4398.0
440603	28.0	67.0
401089	1.0	718.0
391183	0.0	0.0
8110	25.0	19.0
8111	352.0	205.0
391189	0.0	0.0
8115	20.0	32.0
401074	18.0	63.0
222484	3354.0	2032.0
391190	0.0	0.0
391192	0.0	0.0
391191	0.0	1.0
391194	0.0	0.0
8123	69.0	35.0
391196	0.0	0.0
391195	0.0	1.0
8128	3.0	71.0
8125	5061.0	7345.0
401067	0.0	0.0
8120	35.0	1373.0
151477	9.0	28.0
151473	326.0	1236.0
643300	9.0	73.0
645962	0.0	2.0
8139	711.0	1640.0
645961	0.0	0.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	1388.0	1486.0
81329	0.0	0.0
83998	2.0	5.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	3.0	57.0
283403	5.0	1.0
83990	40.0	1536.0
83992	379.0	129.0
645954	20.0	29.0
81330	0.0	0.0
645958	102.0	138.0
645957	1.0	2.0
645974	0.0	2.0
643311	0.0	0.0
645973	0.0	0.0
643310	8.0	9.0
8148	3265.0	6068.0
222487	152.0	35.0
81318	0.0	0.0
8140	782.0	5975.0
83987	465.0	169.0
81324	0.0	0.0
83986	1694.0	2732.0
81325	0.0	0.0
83989	1690.0	1271.0
83988	1948.0	1317.0
81327	0.0	0.0
83983	31.0	90.0
81320	0.0	0.0
83982	662.0	1471.0
83985	113.0	69.0
81322	0.0	0.0
643308	2.0	4.0
643309	4.0	41.0
645968	7.0	14.0
645980	0.0	1.0
100271390	0.0	5.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	0.0	0.0
8153	33.0	108.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	0.0	3.0
81358	0.0	0.0
81353	3.0	0.0
106481884	0.0	0.0
100271399	0.0	0.0
81354	0.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	0.0	0.0
81352	1.0	3.0
100271392	4.0	25.0
100271391	0.0	1.0
100271394	0.0	0.0
100271393	0.0	0.0
645979	3.0	5.0
93323	205.0	767.0
8165	3444.0	6406.0
645996	11.0	0.0
645993	0.0	0.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	889.0	2062.0
106481891	2.0	5.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	0.0	1.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	1.0	5.0
106481893	0.0	0.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	0.0	7.0
100271384	1.0	1.0
100271387	0.0	0.0
81340	0.0	1.0
81341	0.0	0.0
100271386	3.0	4.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	1.0	0.0
8178	739.0	899.0
344892	1.0	9.0
643343	24.0	38.0
8170	68.0	16.0
106481855	0.0	0.0
401014	13.0	564.0
106481856	0.0	0.0
106481853	0.0	0.0
106481854	0.0	0.0
8174	7.0	24.0
106481859	1.0	0.0
8175	1871.0	3947.0
106481857	0.0	0.0
106481858	0.0	2.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	0.0	0.0
106481863	0.0	0.0
283446	27.0	7.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	49.0	49.0
645998	0.0	0.0
643336	0.0	1.0
100271371	0.0	1.0
8189	2980.0	3173.0
8187	90.0	231.0
93343	850.0	1526.0
93349	828.0	898.0
643353	0.0	0.0
106481866	7.0	9.0
106481867	0.0	0.0
106481864	0.0	1.0
106481865	0.0	0.0
106481868	0.0	0.0
106481869	0.0	0.0
106481870	0.0	1.0
106481873	0.0	0.0
100271367	11.0	7.0
106481874	0.0	0.0
106481871	0.0	0.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	0.0	0.0
283432	0.0	6.0
283431	463.0	619.0
100271364	2.0	7.0
81363	0.0	4.0
344875	3.0	14.0
100271360	0.0	0.0
93377	1.0	0.0
106481839	1.0	0.0
643365	1.0	0.0
8192	899.0	2196.0
106481833	1.0	0.0
8193	13.0	24.0
106481834	0.0	2.0
106481831	0.0	0.0
8190	3.0	5.0
106481832	0.0	0.0
106481837	0.0	0.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	1910.0	4350.0
106481836	0.0	0.0
106481840	1.0	0.0
106481841	0.0	0.0
100271358	3.0	7.0
81399	0.0	0.0
283422	1.0	704.0
344866	4.0	7.0
100271351	0.0	0.0
283420	43.0	14.0
100271354	0.0	0.0
81390	0.0	0.0
81392	0.0	3.0
643376	4.0	5.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	1.0	0.0
106481843	0.0	1.0
106481848	0.0	0.0
106481849	1.0	3.0
106481846	0.0	0.0
100307126	46.0	18.0
106481847	0.0	0.0
100271349	0.0	2.0
283417	87.0	112.0
283416	16.0	36.0
106481851	2.0	0.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	5.0	9.0
106481850	4.0	3.0
81382	0.0	0.0
81383	1.0	1.0
100271343	2.0	21.0
106481819	1.0	1.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	1751.0	2182.0
283487	98.0	47.0
283486	0.0	0.0
283483	24.0	33.0
283481	97.0	67.0
283480	0.0	0.0
106481828	0.0	0.0
106481829	0.0	0.0
728143	0.0	0.0
106481822	0.0	0.0
106481823	2.0	5.0
106481820	0.0	0.0
106481821	1.0	0.0
106481826	1.0	6.0
106481827	0.0	2.0
106481824	4.0	2.0
106481825	0.0	0.0
56547	0.0	1.0
106481830	0.0	0.0
56548	272.0	980.0
283471	2.0	11.0
731789	0.0	1.0
728170	2.0	4.0
283464	2091.0	1884.0
283463	7.0	0.0
283461	1.0	0.0
283460	12.0	12.0
106481808	0.0	0.0
728167	0.0	3.0
106481809	0.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	0.0	0.0
728162	3.0	0.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	0.0	0.0
106481802	0.0	0.0
106481803	0.0	0.0
81501	311.0	157.0
81502	4382.0	11422.0
283459	1030.0	1646.0
283458	8.0	14.0
283455	80.0	153.0
645900	0.0	0.0
283450	3370.0	3537.0
780776	104.0	25.0
728113	599.0	1282.0
126410	34.0	36.0
728116	3.0	4.0
728115	5.0	8.0
728118	10.0	6.0
81533	3953.0	4065.0
126402	0.0	0.0
81532	977.0	1057.0
645930	1.0	3.0
731779	1.0	0.0
728106	0.0	0.0
645922	0.0	0.0
645927	2.0	10.0
728134	3.0	12.0
474170	162.0	245.0
728130	74.0	52.0
645940	1.0	1.0
728132	0.0	0.0
728137	0.0	0.0
81555	3078.0	3644.0
81556	1746.0	2847.0
81557	0.0	0.0
81558	1048.0	941.0
645939	0.0	0.0
81551	1.0	2.0
101055625	23.0	2.0
81552	1933.0	1776.0
81553	2295.0	3054.0
344905	24.0	1543.0
81554	1492.0	1769.0
474167	13.0	42.0
81550	1262.0	1348.0
344901	8.0	36.0
645931	0.0	0.0
645950	0.0	3.0
728121	9.0	14.0
81537	1955.0	3531.0
81539	3664.0	21401.0
728128	0.0	1.0
81544	1083.0	411.0
81545	2644.0	3590.0
81542	3230.0	7648.0
81543	377.0	531.0
93517	483.0	1348.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	220.0	2513.0
126432	414.0	195.0
163404	89.0	5.0
138474	1.0	2.0
391365	0.0	0.0
391367	0.0	1.0
728192	8.0	4.0
728194	4.0	2.0
728190	546.0	1093.0
391378	0.0	0.0
138412	1.0	1.0
