id	03611591-08da-45c5-bfe5-ce511a2cc341	ab4d305d-81cd-4fa7-96c4-f6d5308eef12
106481345	0.0	0.0
85459	407.0	448.0
106481346	0.0	0.0
85456	21494.0	7882.0
442910	0.0	2.0
106481343	0.0	0.0
85457	2434.0	2119.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	137.0	41.0
442913	0.0	0.0
85452	495.0	1.0
442914	0.0	0.0
50	6263.0	12727.0
85453	1519.0	3950.0
442915	0.0	0.0
85450	5371.0	1932.0
51	6837.0	2499.0
442916	0.0	0.0
85451	2202.0	2375.0
52	3659.0	5060.0
442917	0.0	0.0
53	4112.0	2585.0
442918	0.0	0.0
54	27301.0	2633.0
442919	0.0	0.0
55	439.0	132.0
442909	4.0	0.0
56	4.0	29.0
58	19.0	12.0
59	25076.0	6225.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	28.0	2.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	227.0	184.0
106481350	0.0	0.0
106481351	2.0	2.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	1.0
106481354	1.0	2.0
85446	406.0	113.0
442900	0.0	0.0
106481355	0.0	0.0
85443	3.0	25.0
442901	0.0	0.0
85444	1222.0	3769.0
442902	0.0	0.0
60	490127.0	510114.0
85441	4139.0	2689.0
442903	6.0	9.0
85442	2499.0	9.0
442904	0.0	0.0
442905	0.0	0.0
62	33.0	23.0
85440	1520.0	1127.0
442907	9.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	7.0	21.0
68	9.0	3.0
344595	412.0	161.0
69	6.0	5.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	5.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	583.0	362.0
106481321	0.0	1.0
85479	551.0	68.0
106481322	0.0	0.0
85476	2711.0	2334.0
85477	743.0	109.0
70	27.0	1.0
85474	28.0	69.0
71	231475.0	71630.0
72	4800.0	142.0
73	29.0	24.0
74	0.0	0.0
75	22.0	45.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6059.0	7318.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	1673.0	4043.0
81	51738.0	126137.0
85463	1694.0	121.0
82	8.0	5.0
85464	3947.0	2645.0
83	3.0	2.0
85461	4696.0	1931.0
85462	4538.0	989.0
86	1895.0	4669.0
87	12531.0	12576.0
85460	1159.0	1435.0
88	378.0	18.0
89	6.0	8.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2842.0	689.0
106481300	0.0	0.0
91	3771.0	3043.0
92	854.0	482.0
93	535.0	807.0
94	12776.0	851.0
95	168.0	175.0
97	226.0	872.0
98	589.0	618.0
344561	0.0	0.0
728661	2798.0	3640.0
728664	1.0	3.0
106481305	0.0	0.0
261734	1162.0	2241.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	30.0	57.0
106481309	13.0	2.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	29.0	0.0
3805	20.0	14.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	6.0	3.0
3809	71.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1198.0	111.0
3800	81.0	309.0
3801	5250.0	410.0
3802	40.0	0.0
728695	0.0	0.0
285735	24.0	0.0
261726	2317.0	3901.0
728698	6.0	7.0
3814	36.0	1.0
3815	9789.0	19432.0
3816	30.0	22.0
261729	976.0	270.0
3817	1.0	5.0
3818	64.0	1.0
222166	5174.0	6391.0
3811	60.0	0.0
3812	21.0	2.0
285740	0.0	5.0
285741	16.0	3.0
728689	11.0	12.0
3827	20.0	6.0
246100	0.0	0.0
3820	504.0	78.0
3821	72.0	23.0
3822	15.0	6.0
3823	3.0	1.0
3824	744.0	97.0
645402	0.0	0.0
403313	632.0	622.0
403314	172.0	1.0
728637	3.0	0.0
728638	101.0	17.0
728633	0.0	2.0
728632	27.0	56.0
728635	25.0	27.0
3836	3376.0	2755.0
222183	75.0	56.0
3837	12284.0	16211.0
3838	1955.0	12495.0
3839	4117.0	1014.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	3040.0	1754.0
3832	188.0	4768.0
3833	229.0	7140.0
3834	40.0	21.0
3835	1898.0	5919.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	367.0	174.0
3848	15.0	0.0
3849	5.0	18.0
222171	403.0	950.0
728619	6.0	3.0
3840	6765.0	3656.0
3841	734.0	461.0
3842	4951.0	3466.0
3843	8198.0	7741.0
3844	0.0	0.0
3845	3049.0	2849.0
3846	7.0	7.0
645423	0.0	0.0
3860	218.0	9.0
246126	1.0	0.0
728658	926.0	1311.0
728655	14.0	11.0
728657	1.0	0.0
728656	2.0	0.0
3858	981.0	1186.0
3859	4.0	0.0
246135	2.0	0.0
3850	1.0	0.0
3851	4697.0	13.0
3852	1878.0	814.0
645414	0.0	0.0
3853	27.0	88.0
3854	8.0	7.0
3855	49162.0	5281.0
3856	31117.0	3517.0
3857	0.0	8.0
728640	3.0	2.0
645431	22.0	53.0
728642	427.0	790.0
728641	25.0	7.0
645434	8.0	4.0
645432	44.0	23.0
285704	889.0	341.0
728643	8.0	4.0
222194	2303.0	1062.0
285708	2.0	114.0
1204	1.0	1.0
1203	1515.0	337.0
1201	2310.0	732.0
1200	23456.0	8282.0
3861	6.0	252.0
645426	16.0	20.0
645425	0.0	0.0
1209	10124.0	10364.0
3866	1814.0	2172.0
1208	41.0	2.0
1207	2824.0	5054.0
3868	2.0	677.0
285311	0.0	0.0
3880	29327.0	6978.0
3881	1.0	0.0
285313	1968.0	892.0
100128537	579.0	39.0
3882	0.0	1.0
100128536	3.0	1.0
285314	4.0	1.0
285315	540.0	248.0
1215	87.0	0.0
100141515	6.0	5.0
1213	25852.0	19037.0
1212	6094.0	2735.0
1211	8650.0	8956.0
3872	1465.0	1083.0
3875	28856.0	5398.0
3876	7.0	1.0
3879	1.0	1.0
3890	1.0	0.0
3891	0.0	2.0
3892	67.0	49.0
100128525	12.0	10.0
285326	0.0	0.0
1230	2191.0	315.0
285329	11.0	18.0
440097	2.0	3.0
440093	14.0	8.0
3883	0.0	4.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	22.0	15.0
3888	0.0	0.0
100631239	0.0	0.0
3889	0.0	36.0
100128516	72.0	10.0
285331	718.0	546.0
100128512	0.0	0.0
285335	40.0	2.0
100128514	0.0	0.0
1241	576.0	589.0
1240	2675.0	475.0
1238	203.0	18.0
1237	23.0	28.0
1236	590.0	149.0
1235	24.0	4.0
1234	1453.0	639.0
1233	270.0	81.0
1232	21.0	4.0
3895	13758.0	7471.0
100128511	41.0	25.0
100631247	0.0	0.0
3897	323.0	6757.0
100631248	0.0	0.0
3898	6585.0	1886.0
100631249	0.0	0.0
3899	2982.0	95.0
100128505	2.0	0.0
100631250	0.0	0.0
285343	1576.0	1054.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	136.0	98.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	213.0	138.0
574501	4.0	1.0
574502	0.0	0.0
1244	72.0	23.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	1.0
574509	0.0	0.0
1264	3219.0	261.0
1263	3280.0	509.0
1262	244.0	2.0
116966	256.0	63.0
100887755	1.0	0.0
1261	7.0	0.0
100887754	5.0	8.0
1260	0.0	0.0
116969	48.0	5.0
1259	29.0	16.0
1258	27.0	8.0
440061	0.0	0.0
100887750	30.0	16.0
100887746	0.0	0.0
100887744	2.0	2.0
1272	960.0	47.0
1271	353.0	3.0
100887749	56.0	20.0
1270	38.0	35.0
100887748	0.0	0.0
440044	41.0	52.0
1269	54.0	12.0
440051	0.0	0.0
1268	621.0	24.0
440050	0.0	2.0
1267	4812.0	17603.0
1266	15669.0	1176.0
100887740	0.0	0.0
1265	21927.0	11444.0
1286	4161.0	761.0
1285	3283.0	173.0
1284	35042.0	10025.0
1282	18794.0	7231.0
1281	8466.0	51544.0
1280	3.0	185.0
440078	100.0	42.0
440077	2.0	1.0
440087	108.0	11.0
1278	28995.0	60202.0
1277	11167.0	91962.0
440081	40.0	277.0
116938	0.0	0.0
1297	4.0	173.0
116931	25.0	47.0
1296	1587.0	1150.0
1295	8542.0	1553.0
116933	1.0	0.0
1294	257.0	2421.0
1293	14310.0	20670.0
116935	28.0	48.0
1292	26663.0	14677.0
440068	2.0	2.0
1291	14890.0	7844.0
116937	2.0	10.0
440067	3.0	5.0
1290	1629.0	4234.0
440073	880.0	19.0
440072	3.0	9.0
1289	3246.0	10922.0
1288	446.0	11.0
1287	2266.0	534.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	5016.0	3889.0
440021	0.0	0.0
442673	3.0	10.0
10018	1968.0	2854.0
126328	2486.0	2560.0
442676	0.0	0.0
126326	706.0	176.0
1299	60.0	518.0
1298	718.0	3357.0
10011	2652.0	3254.0
10010	2884.0	1290.0
10013	3787.0	3242.0
128989	2565.0	1389.0
10015	11711.0	4958.0
10014	7003.0	12218.0
10017	3.0	72.0
10016	4702.0	6487.0
10020	1844.0	2207.0
114335	0.0	0.0
114336	0.0	0.0
126321	3316.0	2100.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	3.0
10021	44.0	9.0
10024	49.0	2292.0
128977	2183.0	1837.0
103021165	2.0	3.0
10023	613.0	178.0
103021164	3.0	15.0
10026	2141.0	1132.0
10025	5354.0	2664.0
116986	665.0	257.0
116985	18083.0	6765.0
116988	8177.0	2257.0
116987	2876.0	5323.0
114327	1426.0	817.0
440043	0.0	0.0
126308	6582.0	3831.0
440041	0.0	0.0
126306	154.0	378.0
151306	248.0	42.0
100128590	9.0	16.0
100128596	0.0	2.0
151300	2.0	1.0
100128595	0.0	0.0
100128589	2.0	5.0
440027	8.0	23.0
440026	4192.0	1382.0
440023	0.0	3.0
10008	974.0	146.0
10007	3399.0	5234.0
10009	1938.0	2143.0
116984	3002.0	522.0
116983	1924.0	2786.0
151313	515.0	751.0
10000	2646.0	2769.0
128954	0.0	0.0
10002	19.0	1.0
10001	1124.0	821.0
10004	504.0	75.0
10003	126.0	58.0
10006	4254.0	3428.0
10005	1455.0	1594.0
126370	0.0	0.0
285352	81.0	42.0
100128579	0.0	0.0
285359	83.0	76.0
126375	583.0	551.0
126374	2150.0	188.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4039.0	1911.0
285367	1579.0	1084.0
285368	389.0	696.0
100128569	103.0	81.0
126364	1749.0	326.0
100128560	2.0	2.0
285370	0.0	0.0
285375	1.0	0.0
102682016	1.0	0.0
153932	2.0	6.0
344191	0.0	0.0
126353	3544.0	193.0
751071	185.0	343.0
442660	0.0	0.0
442661	0.0	0.0
106481286	1.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	3.0	0.0
106481282	0.0	0.0
285381	2635.0	742.0
106481283	0.0	0.0
285382	366.0	650.0
106481280	0.0	0.0
165918	1460.0	2497.0
106481281	1.0	4.0
165904	22.0	55.0
285386	630.0	164.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	5.0
100128542	1.0	0.0
106481290	1.0	4.0
100128541	0.0	0.0
138311	791.0	512.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	47.0
126299	1518.0	6097.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2566.0	4146.0
728710	0.0	0.0
126295	335.0	388.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	152.0	838.0
645318	0.0	0.0
645317	22.0	45.0
151242	207.0	90.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	26603.0	10685.0
100287908	0.0	0.0
645332	295.0	218.0
126282	2524.0	1003.0
100287902	16.0	88.0
163227	483.0	369.0
100287900	0.0	0.0
163223	25.0	1.0
106481275	0.0	1.0
106481276	1.0	0.0
106481273	0.0	1.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	11.0	2.0
106481278	0.0	0.0
645328	5.0	39.0
151254	35.0	56.0
645326	4.0	5.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	37.0	6.0
163259	451.0	15.0
645345	150.0	293.0
200403	1205.0	4.0
107133508	0.0	0.0
106481239	0.0	1.0
163255	274.0	147.0
106481237	0.0	0.0
106481238	3.0	2.0
728737	1.0	3.0
728732	3.0	1.0
728734	4.0	0.0
126272	122.0	1044.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	1667.0	546.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	2.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	21.0	25.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	2.0
107133516	8.0	19.0
728723	131.0	73.0
106481253	0.0	0.0
107133522	0.0	0.0
106481254	1.0	0.0
107133524	0.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	37.0	11.0
106481255	1.0	0.0
106481256	0.0	0.0
151278	0.0	1.0
151276	4.0	5.0
645348	0.0	0.0
106481250	0.0	0.0
645369	53.0	139.0
645368	0.0	0.0
645367	0.0	64.0
106481217	0.0	0.0
200424	1768.0	4669.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	16.0	2.0
645360	9.0	0.0
106481219	0.0	0.0
106481220	2.0	5.0
106481221	0.0	0.0
106481224	0.0	1.0
106481225	0.0	1.0
106481222	0.0	1.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	476.0	234.0
106481228	0.0	1.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	3.0	7.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	291.0	0.0
645387	404.0	543.0
645382	0.0	0.0
645381	18.0	67.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	5.0
106481207	0.0	0.0
106481204	2.0	0.0
106481205	1.0	0.0
106481208	1.0	3.0
106481209	0.0	0.0
3902	430.0	1293.0
3903	5240.0	878.0
106481210	0.0	0.0
3904	29.0	12.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	3237.0	462.0
106481211	0.0	0.0
3909	11744.0	615.0
106481212	0.0	0.0
684959	0.0	0.0
151234	11.0	2.0
151230	990.0	1540.0
728798	2.0	0.0
3913	25629.0	4147.0
3914	16524.0	1505.0
3915	12817.0	5948.0
3916	33361.0	13150.0
3918	10455.0	3489.0
3910	8498.0	1251.0
3911	10996.0	1281.0
3912	9198.0	2341.0
728782	12.0	3.0
728780	113.0	6.0
3924	10.0	18.0
3925	5504.0	69921.0
3927	19847.0	23853.0
3929	15.0	2.0
3920	11798.0	9524.0
3921	33942.0	53700.0
3923	0.0	4.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	27693.0	9389.0
3937	4553.0	933.0
3938	3.0	620.0
3939	22126.0	35354.0
3930	3062.0	3463.0
100873179	0.0	0.0
3931	779.0	258.0
3932	1440.0	926.0
3933	1.0	5.0
3934	3961.0	21.0
100189512	0.0	0.0
105371027	1.0	1.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	0.0
3947	2.0	3.0
3948	81.0	494.0
3949	26267.0	830.0
100873169	0.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	19421.0	34235.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	16.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	9.0
100873192	1.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	242.0	510.0
3958	28452.0	9662.0
3959	52989.0	40137.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	1087.0	121.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	627.0	70.0
3952	1.0	0.0
3953	3519.0	130.0
3954	3869.0	5413.0
3955	1982.0	567.0
3956	16617.0	4830.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	11.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	5.0	3.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	1537.0	80.0
1303	7277.0	2878.0
107133502	0.0	0.0
1302	73.0	167.0
1301	30.0	1218.0
1300	69.0	582.0
3960	186.0	146.0
3963	2.0	54.0
3964	4652.0	5262.0
1308	323.0	559.0
3965	8950.0	17303.0
1307	2220.0	2068.0
151295	48.0	19.0
1306	1531.0	7575.0
100189589	6.0	3.0
728774	0.0	2.0
728773	0.0	0.0
3980	1397.0	5530.0
100287932	2226.0	3284.0
3981	972.0	382.0
728776	23.0	26.0
85508	0.0	0.0
105601840	0.0	1.0
85509	0.0	0.0
1316	25145.0	5164.0
1315	7530.0	4813.0
1314	14469.0	15905.0
1312	11336.0	5426.0
1311	531.0	494.0
100329135	0.0	1.0
1310	13.0	378.0
574537	0.0	0.0
3972	3.0	4.0
3973	3.0	0.0
3975	1.0	0.0
3976	1751.0	55.0
3977	8807.0	596.0
1318	427.0	49.0
3978	1364.0	11204.0
1317	6859.0	4844.0
728763	135.0	2.0
3990	35.0	26.0
645313	4.0	0.0
3991	327.0	1017.0
645312	0.0	0.0
3992	4904.0	1298.0
645311	0.0	1.0
728769	316.0	437.0
1330	0.0	0.0
1327	16067.0	15655.0
1326	1928.0	191.0
1325	11.0	24.0
3982	1.0	0.0
3983	16695.0	5325.0
3984	3548.0	1900.0
3985	6384.0	5654.0
3987	5675.0	2461.0
3988	15541.0	1724.0
1329	4388.0	5307.0
116809	0.0	0.0
100128416	18.0	5.0
1340	7900.0	30825.0
1337	4902.0	7790.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	9417.0	1089.0
100128410	1.0	0.0
3995	3711.0	296.0
100128412	0.0	0.0
3996	1992.0	2792.0
3998	7651.0	6165.0
1339	2.0	2.0
285440	2730.0	252.0
285441	116.0	0.0
1352	990.0	723.0
1351	7378.0	8039.0
1350	11300.0	11626.0
1349	3965.0	4832.0
1348	0.0	1.0
1347	4599.0	4160.0
1346	1493.0	126.0
1345	4479.0	9434.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	25.0	4.0
1363	4031.0	574.0
1362	8404.0	6110.0
1361	3272.0	3.0
1360	57.0	3.0
1359	13325.0	2.0
1358	23.0	0.0
1357	58.0	0.0
1356	1419.0	1135.0
1355	2643.0	3237.0
1353	1998.0	1165.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	1.0	0.0
100873212	0.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	122.0	122.0
285464	848.0	827.0
100873200	0.0	0.0
777774	0.0	1.0
1374	9697.0	3826.0
1373	131.0	33.0
1371	790.0	674.0
1370	0.0	3.0
1369	0.0	0.0
1368	16568.0	413.0
100873209	1.0	0.0
1366	8659.0	3926.0
1365	2225.0	66.0
1364	15664.0	740.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	11.0	7.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	7.0	5.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	1.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3039.0	2023.0
116843	923.0	992.0
1384	3019.0	3693.0
116842	55.0	145.0
1382	170.0	153.0
116844	4342.0	33.0
1381	28.0	808.0
1380	177.0	11.0
440176	4.0	0.0
440184	5.0	5.0
1379	15.0	6.0
1378	671.0	45.0
1376	1991.0	2084.0
1375	50.0	349.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	1.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	7.0	12.0
100873239	0.0	1.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	189.0	1572.0
1396	1038.0	119.0
1395	24.0	85.0
1394	2.0	0.0
1393	15.0	4.0
1392	4.0	0.0
285407	9.0	15.0
116835	2781.0	104.0
1390	1383.0	762.0
1389	6893.0	1443.0
1388	6017.0	10976.0
1387	8037.0	5670.0
116841	2111.0	3836.0
1386	2923.0	2043.0
116840	4806.0	3575.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	24.0
100873227	0.0	0.0
100873251	0.0	1.0
100873250	0.0	0.0
116828	124.0	66.0
100873255	2.0	0.0
100873254	2.0	4.0
100873253	0.0	0.0
285412	4.0	0.0
100873252	0.0	0.0
100287898	70.0	173.0
100287895	0.0	0.0
285419	87.0	4.0
1399	7024.0	14844.0
1398	7230.0	2119.0
1397	12440.0	823.0
100873259	0.0	1.0
100873258	0.0	0.0
100873257	3.0	0.0
100873256	0.0	0.0
100873240	1.0	2.0
100873244	0.0	0.0
100873243	1.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	312.0	453.0
285429	19.0	65.0
100287880	0.0	0.0
440193	3709.0	1990.0
100873248	0.0	0.0
100873247	3.0	2.0
100873246	1.0	0.0
100873245	12.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	10081.0	11446.0
153830	20425.0	10550.0
645280	3.0	1.0
440138	400.0	116.0
440132	0.0	2.0
440142	1.0	0.0
10139	3162.0	3041.0
126208	1914.0	2423.0
126206	0.0	0.0
126205	0.0	0.0
107133497	8.0	3.0
126204	0.0	0.0
107133499	0.0	0.0
128866	12688.0	9481.0
10131	2464.0	6953.0
10134	19844.0	21205.0
107133494	0.0	0.0
10133	6765.0	7151.0
128869	1580.0	1361.0
10136	51.0	0.0
10135	13140.0	2376.0
100128493	0.0	0.0
103021294	37.0	29.0
10138	880.0	454.0
100128496	0.0	0.0
10137	4969.0	5566.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	18.0
10140	3772.0	2477.0
128864	7.0	56.0
440125	1.0	0.0
440131	2.0	0.0
10143	0.0	0.0
128854	322.0	440.0
10142	4984.0	1859.0
10144	2820.0	232.0
10147	2443.0	8691.0
100128483	0.0	0.0
10146	9734.0	15041.0
128859	0.0	0.0
10149	224.0	10.0
10148	151.0	105.0
128853	134.0	45.0
440159	0.0	3.0
10117	68.0	4.0
440163	5.0	0.0
10110	54.0	24.0
10112	124.0	4367.0
10111	3298.0	3392.0
10114	8564.0	2439.0
10113	4113.0	7205.0
128848	0.0	0.0
10116	5162.0	4797.0
165829	52.0	335.0
100128469	19.0	10.0
153842	4.0	4.0
440145	843.0	427.0
10129	5247.0	694.0
440153	0.0	0.0
10128	6728.0	11679.0
100033799	0.0	0.0
107133486	2.0	0.0
10121	12472.0	8423.0
100128465	1.0	1.0
10120	5650.0	2717.0
10123	3362.0	1533.0
138234	0.0	0.0
10125	1399.0	292.0
10124	1624.0	1520.0
10127	2217.0	1437.0
10126	2046.0	2834.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	1.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	23.0	118.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	1.0
106481182	0.0	0.0
285489	760.0	20.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	2.0
10107	0.0	1.0
10106	24837.0	8805.0
106481199	0.0	0.0
10109	23377.0	22325.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	28.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3130.0	5193.0
10100	480.0	62.0
10103	6766.0	217.0
106481194	0.0	0.0
10102	1194.0	2579.0
106481195	0.0	0.0
10105	2451.0	7417.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	223.0	141.0
440119	202.0	17.0
126235	0.0	0.0
126231	107.0	208.0
106481165	0.0	0.0
106481166	0.0	1.0
106481163	0.0	0.0
442775	132.0	124.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	103.0	149.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	77.0	637.0
440104	996.0	1055.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	2.0	0.0
106481179	1.0	1.0
128876	0.0	17.0
100128420	98.0	15.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	3.0	2.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	7.0	6.0
10090	1366.0	906.0
10093	10117.0	5636.0
10092	15594.0	13980.0
10095	16300.0	7064.0
645204	3.0	2.0
10094	11374.0	14184.0
645203	1.0	8.0
10097	16105.0	14454.0
10096	12620.0	13933.0
645201	0.0	2.0
163115	38.0	101.0
200504	1870.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	10.0	135.0
106481143	0.0	0.0
114194	0.0	0.0
138162	677.0	73.0
106481144	0.0	0.0
114195	24.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	8.0	15.0
106481145	0.0	0.0
151126	3233.0	14.0
106481146	0.0	0.0
10099	27218.0	5530.0
10098	851.0	616.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	0.0
645212	500.0	325.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	7.0	0.0
106481152	1.0	0.0
114185	1.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	20.0	70.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	249.0	4.0
415116	9496.0	6714.0
645207	0.0	6.0
645206	36.0	14.0
442707	0.0	0.0
