id	fb6c4eb2-06bf-44ce-9b90-a669c793ae8b	bb8f37b8-3ebf-4b05-8cf3-214b2c0ef735
85458	1405.0	338.0
106481345	0.0	0.0
85459	578.0	967.0
106481346	0.0	0.0
85456	11122.0	14916.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2611.0	1362.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	88.0	35.0
442913	0.0	0.0
85452	17.0	27.0
442914	0.0	0.0
50	5244.0	5734.0
85453	1238.0	149.0
442915	0.0	0.0
85450	3773.0	3271.0
51	7156.0	4368.0
442916	0.0	0.0
85451	2036.0	2713.0
52	4574.0	6580.0
442917	0.0	0.0
53	3004.0	1813.0
442918	0.0	0.0
54	28286.0	1564.0
442919	0.0	0.0
55	907.0	122.0
442909	4.0	0.0
56	0.0	30.0
58	23.0	8.0
59	6913.0	2176.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	27.0	3.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	69.0	41.0
106481350	0.0	0.0
106481351	0.0	2.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	3.0	2.0
106481354	0.0	1.0
85446	206.0	38.0
442900	1.0	0.0
106481355	0.0	0.0
85443	3.0	9.0
442901	0.0	0.0
85444	960.0	1649.0
442902	0.0	0.0
60	368794.0	296169.0
85441	2577.0	3113.0
442903	8.0	12.0
85442	962.0	253.0
442904	0.0	0.0
442905	0.0	0.0
62	32.0	12.0
85440	2061.0	4002.0
442907	1.0	2.0
442908	0.0	0.0
66	2.0	0.0
67	24.0	16.0
68	9.0	7.0
344595	293.0	34.0
69	9.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	3.0	2.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	127.0	66.0
106481321	1.0	1.0
85479	444.0	8.0
106481322	0.0	0.0
85476	3090.0	4665.0
85477	1869.0	288.0
70	18.0	1.0
85474	22.0	21.0
71	161501.0	339473.0
72	2093.0	691.0
73	15.0	9.0
74	1.0	1.0
75	19.0	29.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4979.0	3258.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	5.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	2210.0	6905.0
81	29132.0	42459.0
85463	2405.0	330.0
82	6.0	2.0
85464	7353.0	2483.0
83	3.0	7.0
85461	4448.0	7065.0
85462	6997.0	395.0
86	2096.0	6531.0
87	7265.0	36309.0
85460	1225.0	1927.0
88	190.0	12.0
89	0.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2816.0	5535.0
106481300	0.0	0.0
91	3745.0	3469.0
92	997.0	696.0
93	925.0	975.0
94	7851.0	640.0
95	178.0	229.0
97	381.0	560.0
98	633.0	379.0
344561	0.0	0.0
728661	2846.0	1087.0
728664	1.0	2.0
106481305	0.0	0.0
261734	1183.0	933.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	14.0	8.0
106481309	9.0	3.0
246119	5.0	1.0
106481307	0.0	0.0
261735	1.0	1.0
106481308	0.0	0.0
3804	6.0	0.0
3805	6.0	3.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	0.0	17.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	539.0	279.0
3800	48.0	30.0
3801	2621.0	1176.0
3802	9.0	0.0
728695	1.0	0.0
285735	0.0	10.0
261726	2344.0	3267.0
728698	10.0	24.0
3814	14.0	5.0
3815	3044.0	1272.0
3816	49.0	32.0
261729	444.0	2026.0
3817	2.0	3.0
3818	21.0	0.0
222166	6967.0	553.0
3811	12.0	0.0
3812	0.0	0.0
285740	1.0	0.0
285741	51.0	19.0
728689	16.0	24.0
3827	5.0	0.0
246100	0.0	0.0
3820	275.0	17.0
3821	142.0	7.0
3822	12.0	22.0
3823	1.0	6.0
3824	470.0	93.0
645402	0.0	0.0
403313	805.0	375.0
403314	22.0	10.0
728637	4.0	0.0
728638	225.0	492.0
728633	0.0	0.0
728632	30.0	47.0
728635	40.0	10.0
3836	2949.0	3637.0
222183	25.0	102.0
3837	11770.0	32027.0
3838	1258.0	19871.0
3839	4719.0	3851.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1979.0	1701.0
3832	141.0	4938.0
3833	71.0	4394.0
3834	17.0	2.0
3835	1350.0	4630.0
728620	1.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	258.0	82.0
3848	73.0	8.0
3849	3.0	0.0
222171	324.0	198.0
728619	30.0	2.0
3840	5796.0	10250.0
3841	1133.0	592.0
3842	7580.0	7334.0
3843	8627.0	10872.0
3844	0.0	0.0
3845	3842.0	5071.0
3846	5.0	10.0
645423	0.0	0.0
3860	237.0	1630.0
246126	2865.0	412.0
728658	540.0	215.0
728655	5.0	1.0
728657	1.0	0.0
728656	0.0	0.0
3858	1223.0	2904.0
3859	0.0	8.0
246135	1.0	2.0
3850	0.0	4.0
3851	1087.0	300.0
3852	343.0	307116.0
645414	0.0	0.0
3853	365.0	196488.0
3854	69.0	5314.0
3855	31104.0	19202.0
3856	24035.0	93203.0
3857	0.0	241.0
728640	2.0	2.0
645431	40.0	23.0
728642	392.0	389.0
728641	117.0	8.0
645434	11.0	0.0
645432	23.0	2.0
285704	964.0	807.0
728643	6.0	1.0
222194	3020.0	3575.0
285708	2.0	178.0
1204	0.0	0.0
1203	1392.0	507.0
1201	2138.0	944.0
1200	21716.0	7860.0
3861	145.0	195159.0
645426	50.0	26.0
645425	0.0	0.0
1209	7827.0	6541.0
3866	314.0	98428.0
1208	0.0	0.0
1207	3323.0	4828.0
3868	170.0	5684.0
285311	0.0	0.0
3880	21009.0	103897.0
3881	0.0	1173.0
285313	994.0	748.0
100128537	2314.0	265.0
3882	0.0	97.0
100128536	2.0	3.0
285314	5.0	4.0
285315	387.0	154.0
1215	3.0	0.0
100141515	4.0	34.0
1213	28697.0	48546.0
1212	2750.0	2356.0
1211	7225.0	4927.0
3872	448.0	343720.0
3875	18830.0	36001.0
3876	3.0	4.0
3879	1.0	1.0
3890	0.0	1.0
3891	7.0	1.0
3892	53.0	55.0
100128525	5.0	4.0
285326	0.0	0.0
1230	1118.0	140.0
285329	2.0	6.0
440097	0.0	0.0
440093	16.0	30.0
3883	0.0	96.0
3884	0.0	9.0
3885	0.0	59.0
3886	0.0	1.0
100128521	1.0	0.0
3887	2.0	156.0
3888	0.0	4.0
100631239	0.0	0.0
3889	2.0	32.0
100128516	62.0	3.0
285331	959.0	450.0
100128512	0.0	0.0
285335	44.0	8.0
100128514	2.0	0.0
1241	521.0	1854.0
1240	1090.0	149.0
1238	92.0	16.0
1237	3.0	7.0
1236	130.0	100.0
1235	14.0	1.0
1234	153.0	35.0
1233	101.0	39.0
1232	3.0	11.0
3895	16541.0	30057.0
100128511	42.0	23.0
100631247	0.0	0.0
3897	29.0	5408.0
100631248	0.0	0.0
3898	2888.0	24380.0
100631249	0.0	0.0
3899	4138.0	117.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	2149.0	981.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	220.0	82.0
100631254	4.0	4.0
100128503	0.0	0.0
285349	266.0	87.0
574501	0.0	0.0
574502	0.0	0.0
1244	62.0	567.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	1.0
574509	0.0	0.0
1264	1276.0	139.0
1263	3493.0	1670.0
1262	10.0	5.0
116966	473.0	15.0
100887755	0.0	1.0
1261	0.0	6.0
100887754	3.0	0.0
1260	0.0	0.0
116969	30.0	2.0
1259	22.0	24.0
1258	6.0	9.0
440061	0.0	0.0
100887750	27.0	17.0
100887746	0.0	0.0
100887744	0.0	2.0
1272	893.0	25.0
1271	46.0	1.0
100887749	60.0	15.0
1270	24.0	18.0
100887748	1.0	0.0
440044	23.0	50.0
1269	67.0	8.0
440051	0.0	0.0
1268	4915.0	357.0
440050	0.0	0.0
1267	3333.0	6280.0
1266	14197.0	13357.0
100887740	0.0	0.0
1265	13376.0	14388.0
1286	3153.0	205.0
1285	1987.0	105.0
1284	10144.0	47522.0
1282	5580.0	29350.0
1281	2796.0	88042.0
1280	6.0	307.0
440078	52.0	18.0
440077	3.0	2.0
440087	109.0	14.0
1278	7506.0	47427.0
1277	3288.0	65377.0
440081	44.0	462.0
116938	0.0	0.0
1297	1.0	0.0
116931	60.0	49.0
1296	2020.0	236.0
1295	6321.0	1706.0
116933	0.0	0.0
1294	62.0	13929.0
1293	6056.0	22284.0
116935	36.0	20.0
1292	7326.0	15429.0
440068	2.0	9.0
1291	6067.0	14149.0
116937	7.0	0.0
440067	4.0	14.0
1290	1084.0	16447.0
440073	1492.0	41.0
440072	3.0	0.0
1289	1479.0	7391.0
1288	64.0	14362.0
1287	1272.0	9176.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3881.0	1208.0
440021	0.0	0.0
442673	7.0	4.0
10018	2258.0	2735.0
126328	1899.0	1365.0
442676	0.0	0.0
126326	351.0	101.0
1299	4.0	474.0
1298	312.0	1465.0
10011	2088.0	1609.0
10010	3718.0	3022.0
10013	3556.0	2177.0
128989	2168.0	1001.0
10015	14840.0	7404.0
10014	4373.0	2779.0
10017	1.0	169.0
10016	4523.0	7233.0
10020	2288.0	2516.0
114335	0.0	0.0
114336	0.0	0.0
126321	1906.0	2320.0
10029	3.0	0.0
442668	1.0	0.0
10022	0.0	0.0
10021	0.0	0.0
10024	17.0	2085.0
128977	1952.0	1763.0
103021165	0.0	106.0
10023	1099.0	114.0
103021164	2.0	9.0
10026	2714.0	3110.0
10025	3315.0	2292.0
116986	254.0	83.0
116985	12854.0	5368.0
116988	4843.0	4237.0
116987	2372.0	3371.0
114327	853.0	831.0
440043	0.0	0.0
126308	4917.0	4724.0
440041	0.0	0.0
126306	9.0	52.0
151306	203.0	16.0
100128590	8.0	2.0
100128596	3.0	3.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	1.0	1.0
440027	16.0	5.0
440026	8920.0	2509.0
440023	0.0	0.0
10008	1173.0	188.0
10007	2849.0	2830.0
10009	1955.0	3182.0
116984	3518.0	905.0
116983	1272.0	1983.0
151313	318.0	641.0
10000	1577.0	722.0
128954	0.0	0.0
10002	22.0	3.0
10001	1219.0	1555.0
10004	205.0	298.0
10003	128.0	29.0
10006	4568.0	13080.0
10005	1016.0	1120.0
126370	0.0	0.0
285352	63.0	38.0
100128579	0.0	0.0
285359	166.0	12.0
126375	263.0	74.0
126374	1745.0	284.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4167.0	2129.0
285367	1361.0	1046.0
285368	107.0	88.0
100128569	62.0	85.0
126364	1196.0	191.0
100128560	1.0	29.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	8.0	4.0
344191	0.0	0.0
126353	2609.0	7320.0
751071	172.0	180.0
442660	0.0	0.0
442661	0.0	1.0
106481286	0.0	0.0
106481287	2.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	11.0	4.0
106481282	0.0	0.0
285381	3269.0	969.0
106481283	0.0	0.0
285382	127.0	184.0
106481280	0.0	0.0
165918	1772.0	3068.0
106481281	0.0	2.0
165904	11.0	9.0
285386	559.0	467.0
138307	0.0	0.0
106481297	0.0	3.0
106481298	0.0	4.0
106481295	3.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	5.0	245.0
100128542	8.0	0.0
106481290	0.0	0.0
100128541	1.0	0.0
138311	475.0	49.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	1.0	0.0
645323	0.0	1.0
126299	555.0	891.0
106481259	0.0	0.0
728716	1.0	1.0
126298	2296.0	1689.0
728710	0.0	0.0
126295	310.0	470.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	1.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	5.0	5.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	209.0	1746.0
645318	0.0	0.0
645317	28.0	11.0
151242	655.0	371.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	27068.0	42221.0
100287908	0.0	0.0
645332	260.0	118.0
126282	303.0	1731.0
100287902	10.0	12.0
163227	517.0	768.0
100287900	0.0	0.0
163223	9.0	0.0
106481275	0.0	0.0
106481276	0.0	2.0
106481273	0.0	1.0
106481274	0.0	2.0
106481279	0.0	2.0
106481277	0.0	0.0
151258	49.0	36.0
106481278	0.0	1.0
645328	2.0	3.0
151254	89.0	69.0
645326	13.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	20.0	15.0
163259	355.0	1134.0
645345	123.0	105.0
200403	51.0	15.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	411.0	29.0
106481237	0.0	0.0
106481238	2.0	1.0
728737	12.0	11.0
728732	3.0	1.0
728734	0.0	2.0
126272	153.0	72.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	1860.0	1904.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	5.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	3.0	0.0
114299	11.0	8.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	1.0
728724	0.0	0.0
106481248	1.0	0.0
106481249	0.0	0.0
107133516	4.0	5.0
728723	103.0	16.0
106481253	1.0	0.0
107133522	4.0	1.0
106481254	1.0	1.0
107133524	3.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	18.0	5.0
106481255	2.0	0.0
106481256	0.0	0.0
151278	0.0	1.0
151276	4.0	0.0
645348	0.0	0.0
106481250	0.0	0.0
645369	99.0	23.0
645368	0.0	0.0
645367	1.0	1.0
106481217	0.0	0.0
200424	2022.0	7541.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	5.0	10.0
645360	1.0	0.0
106481219	0.0	0.0
106481220	7.0	5.0
106481221	0.0	1.0
106481224	0.0	0.0
106481225	1.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	501.0	509.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	3.0	0.0
106481236	6.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	10.0	13.0
645387	578.0	183.0
645382	0.0	0.0
645381	32.0	48.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	6.0	5.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	3.0
106481207	2.0	6.0
106481204	0.0	0.0
106481205	2.0	4.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	92.0	105.0
3903	6068.0	209.0
106481210	0.0	0.0
3904	6.0	4.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1470.0	601.0
106481211	0.0	0.0
3909	9938.0	45115.0
106481212	0.0	0.0
684959	0.0	0.0
151234	7.0	1.0
151230	472.0	1796.0
728798	0.0	1.0
3913	13833.0	4029.0
3914	10154.0	114838.0
3915	9805.0	21709.0
3916	27863.0	30162.0
3918	5650.0	156547.0
3910	2189.0	2153.0
3911	6717.0	21780.0
3912	5412.0	24030.0
728782	34.0	9.0
728780	79.0	11.0
3924	17.0	3.0
3925	3702.0	13916.0
3927	11966.0	14360.0
3929	2.0	50.0
3920	12885.0	23095.0
3921	28977.0	25275.0
3923	1.0	2.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	30359.0	24052.0
3937	3863.0	743.0
3938	0.0	79.0
3939	21223.0	80936.0
3930	3253.0	4839.0
100873179	0.0	0.0
3931	612.0	218.0
3932	248.0	167.0
3933	0.0	0.0
3934	1763.0	7127.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	2.0	5.0
3947	7.0	11.0
3948	0.0	1.0
3949	42817.0	12439.0
100873169	0.0	0.0
3940	2.0	0.0
100873168	3.0	0.0
3945	24567.0	76458.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	7.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	14.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	102.0	11.0
3958	43922.0	15767.0
3959	37045.0	63468.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	347.0	63.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	316.0	101.0
3952	0.0	70.0
3953	2119.0	753.0
3954	3114.0	3092.0
3955	1196.0	4499.0
3956	8705.0	13033.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	9.0	4.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	500.0	276.0
1303	5393.0	13980.0
107133502	0.0	0.0
1302	19.0	66.0
1301	12.0	414.0
1300	15.0	358.0
3960	343.0	21.0
3963	0.0	237.0
3964	4485.0	4628.0
1308	28.0	70972.0
3965	10364.0	733.0
1307	513.0	4442.0
151295	35.0	48.0
1306	425.0	1422.0
100189589	8.0	6.0
728774	3.0	0.0
728773	2.0	0.0
3980	1482.0	3346.0
100287932	2180.0	5003.0
3981	1547.0	579.0
728776	12.0	25.0
85508	1.0	1.0
105601840	0.0	1.0
85509	0.0	0.0
1316	45163.0	14332.0
1315	8141.0	9309.0
1314	14859.0	17675.0
1312	10234.0	4904.0
1311	467.0	56.0
100329135	0.0	0.0
1310	1.0	88.0
574537	0.0	0.0
3972	0.0	14.0
3973	11.0	0.0
3975	1.0	173.0
3976	600.0	3484.0
3977	13371.0	645.0
1318	555.0	79.0
3978	1001.0	2373.0
1317	6296.0	4708.0
728763	21.0	7.0
3990	19.0	35.0
645313	9.0	4.0
3991	103.0	34.0
645312	1.0	0.0
3992	8479.0	1902.0
645311	0.0	1.0
728769	339.0	142.0
1330	0.0	0.0
1327	14948.0	11604.0
1326	5203.0	1092.0
1325	5.0	2.0
3982	0.0	1.0
3983	15647.0	11099.0
3984	2534.0	5088.0
3985	4597.0	8764.0
3987	5474.0	6909.0
3988	13631.0	6222.0
1329	3692.0	3819.0
116809	0.0	0.0
100128416	24.0	11.0
1340	7660.0	6494.0
1337	5306.0	3548.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	7501.0	4611.0
100128410	3.0	0.0
3995	1587.0	1272.0
100128412	0.0	0.0
3996	1182.0	3607.0
3998	11292.0	12051.0
1339	0.0	0.0
285440	2043.0	180.0
285441	146.0	1.0
1352	853.0	1890.0
1351	6843.0	4676.0
1350	14958.0	7104.0
1349	4534.0	4709.0
1348	0.0	0.0
1347	6014.0	6425.0
1346	530.0	93.0
1345	5182.0	6598.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	8.0	1.0
1363	2676.0	1690.0
1362	7701.0	33765.0
1361	571.0	6.0
1360	2.0	3.0
1359	4842.0	1084.0
1358	0.0	18.0
1357	4.0	51.0
1356	4039.0	27018.0
1355	2970.0	2188.0
1353	2435.0	2300.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	6.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	111.0	19.0
285464	2063.0	464.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3716.0	4571.0
1373	78.0	592.0
1371	1101.0	3462.0
1370	6.0	7.0
1369	0.0	0.0
1368	29240.0	1139.0
100873209	1.0	1.0
1366	7798.0	7368.0
1365	1642.0	473.0
1364	15613.0	19270.0
100873204	1.0	2.0
100873203	0.0	0.0
100873202	15.0	5.0
100873201	0.0	0.0
100873208	3.0	0.0
100873207	0.0	0.0
100873206	24.0	0.0
100873205	4.0	3.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3700.0	6092.0
116843	846.0	1430.0
1384	1674.0	713.0
116842	118.0	32.0
1382	39.0	22709.0
116844	2265.0	1271.0
1381	1.0	90.0
1380	79.0	10.0
440176	3.0	2.0
440184	3.0	1.0
1379	15.0	0.0
1378	831.0	41.0
1376	2137.0	920.0
1375	41.0	148.0
128821	0.0	0.0
100873237	0.0	1.0
128822	0.0	1.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	14.0	6.0
100873239	6.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	2.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	117.0	1120.0
1396	611.0	398.0
1395	39.0	5.0
1394	0.0	3.0
1393	13.0	7.0
1392	0.0	0.0
285407	8.0	11.0
116835	871.0	111.0
1390	845.0	825.0
1389	7817.0	4136.0
1388	4849.0	9552.0
1387	7964.0	11931.0
116841	1541.0	2195.0
1386	3306.0	5515.0
116840	8735.0	3134.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	262.0	35.0
100873255	0.0	0.0
100873254	4.0	4.0
100873253	0.0	4.0
285412	0.0	1.0
100873252	0.0	0.0
100287898	36.0	13.0
100287895	0.0	0.0
285419	51.0	157.0
1399	6552.0	10507.0
1398	8749.0	9007.0
1397	4635.0	8799.0
100873259	1.0	0.0
100873258	4.0	0.0
100873257	4.0	1.0
100873256	0.0	0.0
100873240	3.0	3.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	171.0	88.0
285429	29.0	5.0
100287880	0.0	0.0
440193	3612.0	6134.0
100873248	0.0	0.0
100873247	3.0	3.0
100873246	0.0	0.0
100873245	5.0	4.0
100873249	0.0	0.0
128872	0.0	0.0
10130	9968.0	44553.0
153830	36547.0	7690.0
645280	3.0	212.0
440138	477.0	366.0
440132	0.0	0.0
440142	1.0	1.0
10139	1567.0	2011.0
126208	911.0	1397.0
126206	0.0	0.0
126205	0.0	0.0
107133497	1.0	3.0
126204	0.0	0.0
107133499	0.0	0.0
128866	9241.0	14513.0
10131	1892.0	8072.0
10134	14788.0	23956.0
107133494	0.0	3.0
10133	3730.0	6474.0
128869	1380.0	3614.0
10136	0.0	0.0
10135	12566.0	11169.0
100128493	0.0	0.0
103021294	23.0	60.0
10138	1001.0	1024.0
100128496	0.0	0.0
10137	5243.0	8240.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	33.0
10140	9227.0	6366.0
128864	3.0	38.0
440125	5.0	1.0
440131	4.0	0.0
10143	0.0	0.0
128854	417.0	534.0
10142	7583.0	3909.0
10144	8451.0	2011.0
10147	2515.0	2241.0
100128483	1.0	0.0
10146	10418.0	14208.0
128859	0.0	0.0
10149	114.0	43.0
10148	47.0	117.0
128853	15.0	1.0
440159	2.0	1.0
10117	60.0	4.0
440163	0.0	0.0
10110	44.0	35.0
10112	43.0	3026.0
10111	3897.0	2938.0
10114	10881.0	5526.0
10113	2724.0	3696.0
128848	0.0	0.0
10116	5700.0	11750.0
165829	7.0	42.0
100128469	4.0	12.0
153842	5.0	2.0
440145	1401.0	2625.0
10129	6443.0	371.0
440153	0.0	0.0
10128	8076.0	18555.0
100033799	0.0	0.0
107133486	0.0	0.0
10121	9504.0	5039.0
100128465	0.0	0.0
10120	4101.0	2880.0
10123	1923.0	22123.0
138234	4.0	2.0
10125	338.0	122.0
10124	3208.0	3564.0
10127	1573.0	2464.0
10126	1805.0	983.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	16.0	30.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	1.0	0.0
106481183	0.0	0.0
100128450	3.0	3.0
106481184	0.0	0.0
106481181	0.0	2.0
106481182	11.0	0.0
285489	169.0	491.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	3.0	3.0
10107	2.0	2.0
10106	25418.0	14257.0
106481199	0.0	0.0
10109	26723.0	39743.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1519.0	3417.0
10100	190.0	67.0
10103	2261.0	13844.0
106481194	0.0	0.0
10102	1274.0	1502.0
106481195	0.0	0.0
10105	1783.0	3872.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	375.0	17.0
440119	159.0	22.0
126235	3.0	0.0
126231	200.0	120.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	63.0	57.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	35.0	24.0
106481167	2.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	7.0	83.0
440104	1789.0	244.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	1.0
106481179	0.0	4.0
128876	12.0	679.0
100128420	14.0	1.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	11.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	40.0	4.0
10090	1441.0	662.0
10093	8743.0	4287.0
10092	19604.0	10696.0
10095	11670.0	8831.0
645204	1.0	1.0
10094	14805.0	13270.0
645203	5.0	8.0
10097	21911.0	29857.0
10096	13048.0	27494.0
645201	0.0	1.0
163115	102.0	4.0
200504	4741.0	101.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	6.0	163.0
106481143	0.0	0.0
114194	1.0	0.0
138162	60.0	24.0
106481144	0.0	0.0
114195	37.0	2.0
106481141	0.0	1.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	23.0	20.0
106481145	0.0	0.0
151126	12319.0	742.0
106481146	0.0	0.0
10099	30491.0	15399.0
10098	493.0	1495.0
114190	0.0	0.0
106481140	0.0	2.0
114192	0.0	0.0
645212	590.0	442.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	6.0	1.0
106481152	0.0	0.0
114185	2.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	21.0	70.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	350.0	84.0
415116	6356.0	6189.0
