id	ba92f745-0592-4aca-9924-533486427c1b	e8572c09-d77c-456c-9a8a-7f5351502a01
106481345	1.0	0.0
85459	820.0	636.0
106481346	0.0	0.0
85456	24479.0	13973.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2502.0	1218.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	153.0	134.0
442913	0.0	0.0
85452	16.0	9.0
442914	0.0	0.0
50	8300.0	5316.0
85453	1958.0	1076.0
442915	0.0	0.0
85450	14039.0	7264.0
51	8425.0	2721.0
442916	0.0	0.0
85451	2333.0	1315.0
52	3214.0	5174.0
442917	0.0	0.0
53	4584.0	4395.0
442918	0.0	0.0
54	19127.0	12792.0
442919	0.0	0.0
55	646.0	1067.0
442909	1.0	2.0
56	2.0	13.0
58	13.0	37.0
59	22816.0	37731.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	9.0	14.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	303.0	406.0
106481350	1.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	9.0
106481354	2.0	0.0
85446	285.0	83.0
442900	0.0	0.0
106481355	0.0	0.0
85443	70.0	31.0
442901	2.0	1.0
85444	1022.0	552.0
442902	0.0	0.0
60	493626.0	611614.0
85441	4772.0	2073.0
442903	7.0	8.0
85442	596.0	31.0
442904	0.0	0.0
442905	0.0	0.0
62	25.0	27.0
85440	2618.0	2015.0
442907	2.0	3.0
442908	0.0	0.0
66	0.0	0.0
67	9.0	19.0
68	8.0	8.0
344595	375.0	221.0
69	8.0	8.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	5.0
106481315	1.0	3.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	128.0	118.0
106481321	0.0	0.0
85479	309.0	275.0
106481322	0.0	0.0
85476	3966.0	2690.0
85477	740.0	110.0
70	12.0	5.0
85474	32.0	35.0
71	246957.0	93849.0
72	3044.0	1973.0
73	16.0	18.0
74	0.0	0.0
75	18.0	17.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5335.0	3257.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	2.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	3.0	0.0
85465	1647.0	2142.0
81	85600.0	40238.0
85463	2611.0	581.0
82	4.0	3.0
85464	6419.0	1565.0
83	7.0	12.0
85461	8608.0	1845.0
85462	3582.0	785.0
86	2451.0	4783.0
87	20898.0	40874.0
85460	1425.0	920.0
88	291.0	9.0
89	7.0	15.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4259.0	3038.0
106481300	0.0	0.0
91	2439.0	3622.0
92	867.0	682.0
93	818.0	986.0
94	18301.0	1950.0
95	156.0	194.0
97	137.0	359.0
98	664.0	504.0
344561	0.0	0.0
728661	3778.0	2060.0
728664	0.0	0.0
106481305	0.0	0.0
261734	1520.0	1294.0
106481306	0.0	0.0
106481303	1.0	0.0
106481304	0.0	0.0
728666	27.0	32.0
106481309	21.0	13.0
246119	2.0	0.0
106481307	0.0	2.0
261735	3.0	1.0
106481308	0.0	0.0
3804	14.0	1.0
3805	26.0	62.0
106481312	0.0	1.0
246122	0.0	0.0
106481313	2.0	0.0
106481310	0.0	4.0
3809	60.0	11.0
246123	0.0	0.0
106481311	0.0	0.0
344558	2002.0	1110.0
3800	128.0	33.0
3801	5073.0	5576.0
3802	24.0	3.0
728695	0.0	1.0
285735	0.0	1.0
261726	2392.0	2184.0
728698	7.0	3.0
3814	5.0	0.0
3815	15896.0	753.0
3816	79.0	41.0
261729	579.0	1443.0
3817	0.0	8.0
3818	31.0	13.0
222166	4241.0	2609.0
3811	42.0	7.0
3812	15.0	3.0
285740	2.0	4.0
285741	18.0	10.0
728689	13.0	10.0
3827	0.0	1.0
246100	0.0	0.0
3820	307.0	210.0
3821	78.0	43.0
3822	1.0	4.0
3823	1.0	1.0
3824	347.0	544.0
645402	0.0	0.0
403313	800.0	466.0
403314	3.0	1.0
728637	0.0	2.0
728638	73.0	144.0
728633	0.0	0.0
728632	17.0	11.0
728635	25.0	18.0
3836	3629.0	4004.0
222183	118.0	1426.0
3837	13878.0	12973.0
3838	2669.0	7401.0
3839	4425.0	3311.0
728629	0.0	2.0
403304	0.0	0.0
403305	0.0	0.0
3831	2247.0	1967.0
3832	607.0	3009.0
3833	736.0	3835.0
3834	32.0	15.0
3835	1622.0	3909.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	247.0	131.0
3848	271.0	84.0
3849	4.0	25.0
222171	31.0	64.0
728619	9.0	28.0
3840	5306.0	6465.0
3841	740.0	193.0
3842	7789.0	5609.0
3843	11248.0	10590.0
3844	0.0	1.0
3845	2617.0	3366.0
3846	6.0	18.0
645423	0.0	0.0
3860	82.0	184891.0
246126	886.0	305.0
728658	1008.0	531.0
728655	1.0	3.0
728657	1.0	1.0
728656	0.0	0.0
3858	753.0	1335.0
3859	0.0	2.0
246135	1.0	2.0
3850	0.0	368.0
3851	495.0	42032.0
3852	65.0	985847.0
645414	0.0	0.0
3853	14.0	960047.0
3854	2.0	155574.0
3855	30817.0	67289.0
3856	24792.0	41363.0
3857	0.0	94.0
728640	1.0	1.0
645431	15.0	31.0
728642	343.0	427.0
728641	14.0	146.0
645434	7.0	0.0
645432	26.0	46.0
285704	727.0	521.0
728643	16.0	3.0
222194	2535.0	1285.0
285708	2.0	131.0
1204	0.0	1.0
1203	1383.0	820.0
1201	2226.0	1497.0
1200	33106.0	14119.0
3861	1.0	197505.0
645426	15.0	11.0
645425	0.0	0.0
1209	12627.0	10105.0
3866	141.0	24615.0
1208	0.0	0.0
1207	2889.0	4583.0
3868	3.0	423475.0
285311	0.0	0.0
3880	16075.0	111680.0
3881	0.0	798.0
285313	5660.0	1446.0
100128537	529.0	126.0
3882	1.0	9.0
100128536	0.0	2.0
285314	2.0	5.0
285315	312.0	258.0
1215	50.0	8.0
100141515	1.0	14.0
1213	39555.0	25217.0
1212	4453.0	8705.0
1211	7422.0	3977.0
3872	729.0	329966.0
3875	19542.0	16780.0
3876	2.0	4.0
3879	0.0	0.0
3890	0.0	4.0
3891	6.0	2.0
3892	51.0	277.0
100128525	1.0	3.0
285326	0.0	0.0
1230	1798.0	1305.0
285329	7.0	5.0
440097	1.0	44.0
440093	15.0	13.0
3883	0.0	24.0
3884	0.0	10.0
3885	0.0	233.0
3886	0.0	5.0
100128521	0.0	1.0
3887	9.0	305.0
3888	0.0	6.0
100631239	2.0	0.0
3889	0.0	5.0
100128516	60.0	10.0
285331	550.0	395.0
100128512	0.0	0.0
285335	19.0	18.0
100128514	0.0	0.0
1241	476.0	2029.0
1240	3682.0	1658.0
1238	178.0	673.0
1237	3.0	62.0
1236	173.0	127.0
1235	9.0	2.0
1234	734.0	823.0
1233	165.0	124.0
1232	43.0	16.0
3895	17584.0	12899.0
100128511	35.0	13.0
100631247	4.0	1.0
3897	127.0	172.0
100631248	0.0	0.0
3898	2433.0	30009.0
100631249	0.0	0.0
3899	2907.0	23.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1657.0	536.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	204.0	87.0
100631254	2.0	9.0
100128503	0.0	0.0
285349	284.0	58.0
574501	2.0	5.0
574502	0.0	0.0
1244	29.0	30.0
574503	0.0	0.0
574504	1.0	1.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	2030.0	2153.0
1263	2589.0	1516.0
1262	5.0	3.0
116966	284.0	9.0
100887755	0.0	2.0
1261	1.0	1.0
100887754	15.0	0.0
1260	0.0	1.0
116969	32.0	33.0
1259	11.0	129.0
1258	18.0	561.0
440061	0.0	2.0
100887750	24.0	28.0
100887746	1.0	0.0
100887744	0.0	3.0
1272	1098.0	113.0
1271	247.0	14.0
100887749	29.0	16.0
1270	46.0	7.0
100887748	0.0	0.0
440044	35.0	57.0
1269	10.0	17.0
440051	2.0	0.0
1268	598.0	6.0
440050	1.0	3.0
1267	6395.0	6050.0
1266	20298.0	13143.0
100887740	0.0	0.0
1265	21822.0	19493.0
1286	9280.0	743.0
1285	5065.0	391.0
1284	273369.0	35829.0
1282	259300.0	27208.0
1281	84551.0	449173.0
1280	62.0	23.0
440078	140.0	32.0
440077	1.0	3.0
440087	214.0	9.0
1278	177280.0	324054.0
1277	84837.0	624430.0
440081	36.0	453.0
116938	0.0	0.0
1297	4.0	6.0
116931	30.0	167.0
1296	1777.0	2721.0
1295	19824.0	10006.0
116933	0.0	0.0
1294	182.0	8939.0
1293	95371.0	97306.0
116935	22.0	15.0
1292	57622.0	46358.0
440068	5.0	19.0
1291	40354.0	28422.0
116937	4.0	19.0
440067	2.0	15.0
1290	12316.0	31179.0
440073	463.0	86.0
440072	1.0	2.0
1289	29323.0	54113.0
1288	336.0	18.0
1287	2128.0	1062.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	11465.0	2014.0
440021	0.0	0.0
442673	2.0	7.0
10018	2497.0	2353.0
126328	1673.0	2429.0
442676	0.0	0.0
126326	2258.0	202.0
1299	54.0	54.0
1298	246.0	464.0
10011	1796.0	1665.0
10010	3325.0	1315.0
10013	4730.0	3845.0
128989	2765.0	2012.0
10015	13780.0	7054.0
10014	8638.0	2782.0
10017	2.0	136.0
10016	3928.0	27555.0
10020	2831.0	1081.0
114335	0.0	0.0
114336	0.0	0.0
126321	3129.0	4866.0
10029	2.0	0.0
442668	1.0	0.0
10022	0.0	0.0
10021	18.0	2.0
10024	241.0	2235.0
128977	1800.0	730.0
103021165	1.0	1.0
10023	713.0	154.0
103021164	0.0	2.0
10026	2433.0	1854.0
10025	3890.0	2336.0
116986	623.0	495.0
116985	17979.0	9831.0
116988	8572.0	5144.0
116987	7449.0	1451.0
114327	724.0	541.0
440043	0.0	0.0
126308	6604.0	3897.0
440041	0.0	0.0
126306	38.0	606.0
151306	265.0	41.0
100128590	5.0	6.0
100128596	0.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	4.0	8.0
440026	2876.0	1776.0
440023	0.0	1.0
10008	2992.0	556.0
10007	3284.0	2792.0
10009	1609.0	1846.0
116984	2701.0	1479.0
116983	1530.0	5227.0
151313	359.0	346.0
10000	7206.0	1171.0
128954	0.0	0.0
10002	19.0	30.0
10001	924.0	1219.0
10004	491.0	228.0
10003	212.0	44.0
10006	4787.0	5083.0
10005	1152.0	927.0
126370	0.0	1.0
285352	97.0	85.0
100128579	0.0	0.0
285359	21.0	13.0
126375	908.0	100.0
126374	1654.0	458.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3954.0	2684.0
285367	1482.0	1203.0
285368	171.0	159.0
100128569	173.0	132.0
126364	1792.0	1414.0
100128560	2.0	8.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	6.0	13.0
344191	0.0	0.0
126353	4450.0	1428.0
751071	104.0	161.0
442660	0.0	0.0
442661	0.0	1.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	0.0	0.0
106481282	0.0	0.0
285381	2570.0	1532.0
106481283	0.0	0.0
285382	670.0	46.0
106481280	0.0	0.0
165918	1763.0	2342.0
106481281	0.0	3.0
165904	20.0	242.0
285386	666.0	360.0
138307	0.0	0.0
106481297	0.0	2.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	51.0
100128542	5.0	0.0
106481290	0.0	0.0
100128541	0.0	6.0
138311	1159.0	140.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	5.0
126299	1472.0	1003.0
106481259	0.0	0.0
728716	0.0	2.0
126298	2486.0	2408.0
728710	0.0	1.0
126295	305.0	171.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	1.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	5.0	8.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	357.0	606.0
645318	0.0	0.0
645317	24.0	24.0
151242	180.0	110.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	28992.0	12482.0
100287908	0.0	0.0
645332	227.0	145.0
126282	9758.0	2493.0
100287902	13.0	13.0
163227	523.0	359.0
100287900	0.0	0.0
163223	28.0	1.0
106481275	0.0	0.0
106481276	0.0	1.0
106481273	0.0	1.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	41.0	9.0
106481278	1.0	0.0
645328	0.0	3.0
151254	32.0	49.0
645326	8.0	3.0
106481271	0.0	1.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	54.0	454.0
163259	388.0	845.0
645345	88.0	82.0
200403	13.0	2.0
107133508	5.0	0.0
106481239	0.0	0.0
163255	96.0	53.0
106481237	0.0	0.0
106481238	0.0	8.0
728737	6.0	3.0
728732	1.0	2.0
728734	1.0	5.0
126272	159.0	71.0
106481242	0.0	0.0
107133511	1.0	5.0
114294	1595.0	1717.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	28.0	8.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	4.0	1.0
728723	134.0	97.0
106481253	0.0	0.0
107133522	4.0	1.0
106481254	3.0	0.0
107133524	2.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	26.0	21.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	2.0	76.0
645368	0.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	3447.0	3942.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	1.0
200420	18.0	30.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	1.0	5.0
106481221	0.0	74.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	557.0	467.0
106481228	0.0	5.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	4.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	0.0
645387	342.0	359.0
645382	0.0	0.0
645381	29.0	11.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	5.0
106481207	0.0	3.0
106481204	0.0	1.0
106481205	1.0	2.0
106481208	0.0	3.0
106481209	0.0	0.0
3902	157.0	331.0
3903	7189.0	4685.0
106481210	0.0	0.0
3904	4.0	9.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	16054.0	2263.0
106481211	0.0	0.0
3909	20937.0	3744.0
106481212	0.0	0.0
684959	0.0	0.0
151234	3.0	1.0
151230	1010.0	99.0
728798	0.0	0.0
3913	49514.0	8935.0
3914	15487.0	53549.0
3915	54930.0	8250.0
3916	41308.0	30237.0
3918	12928.0	14601.0
3910	38255.0	6523.0
3911	19965.0	7120.0
3912	45361.0	10717.0
728782	2.0	1.0
728780	83.0	67.0
3924	10.0	5.0
3925	7020.0	11628.0
3927	30752.0	14577.0
3929	9.0	11.0
3920	14715.0	20648.0
3921	20928.0	15753.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	32159.0	12770.0
3937	5761.0	3009.0
3938	17.0	1.0
3939	21304.0	47223.0
3930	4285.0	2333.0
100873179	0.0	0.0
3931	624.0	326.0
3932	878.0	663.0
3933	5.0	5.0
3934	486.0	9756.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	0.0	0.0
3947	2.0	1.0
3948	2.0	1.0
3949	33899.0	11602.0
100873169	0.0	3.0
3940	0.0	0.0
100873168	0.0	0.0
3945	24379.0	12187.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	21.0	2.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	1.0	0.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	210.0	108.0
3958	19374.0	11420.0
3959	63315.0	25601.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	267.0	192.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	285.0	243.0
3952	2.0	326.0
3953	4396.0	371.0
3954	4003.0	3989.0
3955	1935.0	536.0
3956	26933.0	25539.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	0.0	0.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	1.0
100873187	0.0	0.0
100873186	1.0	1.0
728747	1.0	0.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	1526.0	283.0
1303	18481.0	38828.0
107133502	1.0	0.0
1302	29.0	49.0
1301	82.0	15595.0
1300	1009.0	4117.0
3960	149.0	17.0
3963	1.0	1675.0
3964	5996.0	3510.0
1308	72.0	123.0
3965	8906.0	4693.0
1307	6832.0	7495.0
151295	28.0	106.0
1306	9798.0	4825.0
100189589	4.0	6.0
728774	0.0	0.0
728773	0.0	1.0
3980	1836.0	1852.0
100287932	2007.0	2097.0
3981	1177.0	737.0
728776	17.0	13.0
85508	1.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	57598.0	25288.0
1315	10651.0	7606.0
1314	23444.0	24247.0
1312	13146.0	5823.0
1311	1823.0	1385.0
100329135	0.0	0.0
1310	5.0	2.0
574537	0.0	0.0
3972	2.0	20.0
3973	4.0	2.0
3975	0.0	0.0
3976	1137.0	916.0
3977	9136.0	476.0
1318	372.0	166.0
3978	1446.0	2976.0
1317	6041.0	3830.0
728763	9.0	10.0
3990	55.0	90.0
645313	4.0	1.0
3991	363.0	255.0
645312	0.0	0.0
3992	5976.0	1338.0
645311	1.0	1.0
728769	320.0	220.0
1330	0.0	0.0
1327	13048.0	10172.0
1326	3466.0	1310.0
1325	8.0	17.0
3982	3.0	1.0
3983	36037.0	3259.0
3984	4346.0	7935.0
3985	6176.0	10440.0
3987	7681.0	3851.0
3988	13621.0	9027.0
1329	2707.0	3620.0
116809	0.0	0.0
100128416	12.0	23.0
1340	6038.0	10663.0
1337	4291.0	6342.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	7490.0	2698.0
100128410	1.0	1.0
3995	3983.0	1210.0
100128412	0.0	0.0
3996	2884.0	2459.0
3998	9820.0	18400.0
1339	1.0	0.0
285440	2436.0	657.0
285441	67.0	0.0
1352	1025.0	689.0
1351	4496.0	4560.0
1350	8638.0	6664.0
1349	3205.0	3780.0
1348	2.0	0.0
1347	3892.0	3969.0
1346	1642.0	436.0
1345	3589.0	5385.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	18.0	5.0
1363	7184.0	10500.0
1362	11353.0	5836.0
1361	4722.0	6.0
1360	6.0	3.0
1359	11591.0	1998.0
1358	2.0	3.0
1357	18.0	5.0
1356	189.0	4012.0
1355	2655.0	1920.0
1353	2178.0	803.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	65.0	67.0
285464	457.0	332.0
100873200	0.0	0.0
777774	0.0	0.0
1374	11674.0	1883.0
1373	280.0	105.0
1371	853.0	2021.0
1370	2.0	15.0
1369	0.0	0.0
1368	18980.0	5026.0
100873209	0.0	3.0
1366	4394.0	5822.0
1365	503.0	44.0
1364	9903.0	13345.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	6.0	12.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	8.0	13.0
100873205	1.0	0.0
102800316	0.0	1.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3536.0	1859.0
116843	1011.0	681.0
1384	3740.0	3781.0
116842	24.0	89.0
1382	91.0	1724.0
116844	1989.0	1387.0
1381	1.0	5.0
1380	14.0	76.0
440176	4.0	0.0
440184	1.0	0.0
1379	9.0	12.0
1378	986.0	534.0
1376	2180.0	1173.0
1375	16.0	112.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	4.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	10.0	2.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	155.0	1419.0
1396	426.0	109.0
1395	10.0	58.0
1394	6.0	0.0
1393	52.0	20.0
1392	21.0	0.0
285407	9.0	9.0
116835	3085.0	271.0
1390	2562.0	1284.0
1389	6582.0	2719.0
1388	9542.0	7912.0
1387	13538.0	9355.0
116841	1885.0	1506.0
1386	3011.0	1093.0
116840	4138.0	2323.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	2.0
100873227	0.0	0.0
100873251	0.0	1.0
100873250	0.0	2.0
116828	72.0	45.0
100873255	0.0	0.0
100873254	1.0	1.0
100873253	0.0	0.0
285412	1.0	0.0
100873252	0.0	0.0
100287898	49.0	33.0
100287895	0.0	0.0
285419	71.0	9.0
1399	7453.0	5186.0
1398	8017.0	3530.0
1397	18740.0	2134.0
100873259	1.0	1.0
100873258	2.0	3.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	1.0	4.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	191.0	230.0
285429	9.0	15.0
100287880	0.0	1.0
440193	4569.0	3440.0
100873248	0.0	0.0
100873247	6.0	1.0
100873246	0.0	0.0
100873245	3.0	4.0
100873249	0.0	0.0
128872	0.0	0.0
10130	15559.0	20863.0
153830	18392.0	4828.0
645280	0.0	58.0
440138	647.0	257.0
440132	0.0	3.0
440142	3.0	0.0
10139	2514.0	3710.0
126208	1285.0	1513.0
126206	0.0	1.0
126205	0.0	0.0
107133497	0.0	0.0
126204	1.0	0.0
107133499	0.0	0.0
128866	10091.0	10766.0
10131	2170.0	3891.0
10134	19659.0	42039.0
107133494	0.0	1.0
10133	7866.0	5309.0
128869	1440.0	1973.0
10136	0.0	1.0
10135	11837.0	5290.0
100128493	0.0	0.0
103021294	64.0	54.0
10138	779.0	497.0
100128496	0.0	0.0
10137	5415.0	3454.0
128861	1.0	0.0
128862	0.0	0.0
10141	1.0	1.0
10140	4998.0	1397.0
128864	15.0	15.0
440125	2.0	0.0
440131	3.0	0.0
10143	0.0	0.0
128854	562.0	164.0
10142	6138.0	3338.0
10144	1971.0	566.0
10147	2020.0	3473.0
100128483	0.0	0.0
10146	11165.0	9629.0
128859	0.0	0.0
10149	575.0	32.0
10148	187.0	120.0
128853	124.0	19.0
440159	0.0	0.0
10117	114.0	5.0
440163	4.0	0.0
10110	55.0	25.0
10112	859.0	4316.0
10111	4253.0	4479.0
10114	9129.0	4165.0
10113	2933.0	5637.0
128848	0.0	0.0
10116	5289.0	4620.0
165829	13.0	28.0
100128469	17.0	6.0
153842	0.0	3.0
440145	624.0	810.0
10129	10077.0	486.0
440153	0.0	0.0
10128	7841.0	6943.0
100033799	0.0	0.0
107133486	8.0	0.0
10121	13367.0	9987.0
100128465	0.0	0.0
10120	5661.0	2886.0
10123	4935.0	5259.0
138234	0.0	0.0
10125	1198.0	344.0
10124	1373.0	1686.0
10127	2008.0	1579.0
10126	1681.0	1786.0
100128462	0.0	0.0
100128459	1.0	0.0
106481187	0.0	0.0
106481188	0.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	43.0	41.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	2.0	0.0
106481183	0.0	0.0
100128450	0.0	2.0
106481184	0.0	0.0
106481181	0.0	1.0
106481182	3.0	0.0
285489	450.0	8.0
100128448	0.0	1.0
126242	2.0	0.0
106481198	0.0	1.0
10107	1.0	1.0
10106	39551.0	16674.0
106481199	0.0	2.0
10109	25120.0	20277.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	18.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2538.0	4170.0
10100	1686.0	406.0
10103	243.0	1395.0
106481194	0.0	0.0
10102	1045.0	1739.0
106481195	0.0	0.0
10105	1529.0	8173.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	29.0	33.0
440119	415.0	141.0
126235	0.0	0.0
126231	160.0	136.0
106481165	0.0	0.0
106481166	1.0	0.0
106481163	0.0	0.0
442775	59.0	121.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	59.0	97.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	4.0
100128427	2.0	1.0
440107	4.0	21.0
440104	1292.0	1723.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	2.0
106481179	0.0	2.0
128876	1.0	2640.0
100128420	58.0	3.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	2.0
106481173	1.0	0.0
106481170	0.0	0.0
106481171	4.0	2.0
10090	1681.0	760.0
10093	8048.0	6303.0
10092	16204.0	10005.0
10095	17227.0	10144.0
645204	1.0	4.0
10094	11467.0	17472.0
645203	0.0	2.0
10097	22100.0	23022.0
10096	15450.0	10324.0
645201	0.0	0.0
163115	124.0	35.0
200504	3986.0	0.0
106481138	0.0	0.0
106481139	1.0	1.0
728833	10.0	23.0
106481143	0.0	0.0
114194	0.0	0.0
138162	50.0	57.0
106481144	0.0	0.0
114195	41.0	4.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	21.0	5.0
106481145	0.0	0.0
151126	2960.0	18.0
106481146	0.0	1.0
10099	24241.0	10329.0
10098	3222.0	3734.0
114190	0.0	0.0
106481140	0.0	0.0
114192	2.0	2.0
645212	492.0	222.0
106481149	0.0	2.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	16.0	5.0
106481152	0.0	1.0
114185	1.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	18.0	2.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	173.0	61.0
415116	7555.0	2587.0
