id	29b6e624-9539-4abc-b80f-b5c7b65948fc	57dd7a80-e226-4e21-accb-cc944923100e
340359	1.0	13.0
51097	2337.0	6653.0
146223	3905.0	7328.0
51099	2080.0	1602.0
920	14121.0	8038.0
146227	49.0	230.0
921	1017.0	456.0
90668	60.0	251.0
922	91.0	1.0
923	1059.0	547.0
340351	63.0	356.0
924	622.0	468.0
643941	0.0	0.0
925	1279.0	1629.0
926	307.0	27792.0
927	2.0	161.0
928	24300.0	73320.0
100312775	5.0	8.0
929	13719.0	11615.0
158228	79.0	249.0
339366	24.0	79.0
26095	80.0	10.0
401825	0.0	1.0
26098	484.0	1439.0
340348	647.0	3942.0
26097	3293.0	11050.0
388324	178.0	179.0
26099	8361.0	12055.0
388325	884.0	599.0
930	112.0	46.0
148898	33.0	158.0
931	168.0	14.0
388323	37.0	32.0
932	1.0	0.0
933	897.0	117.0
643954	2.0	4.0
26090	4478.0	8805.0
134265	1317.0	955.0
26092	5092.0	8974.0
936	0.0	2.0
26091	1846.0	2686.0
158234	311.0	612.0
26094	499.0	938.0
643955	0.0	0.0
938	0.0	98.0
26093	1847.0	2747.0
939	391.0	368.0
401827	9.0	3.0
90693	420.0	698.0
158219	2110.0	2711.0
134266	606.0	2329.0
643971	0.0	0.0
940	448.0	157.0
941	212.0	193.0
124872	35.0	96.0
942	2104.0	2074.0
943	101.0	118.0
342994	0.0	2.0
944	417.0	143.0
643965	0.0	9.0
945	774.0	471.0
946	55.0	14.0
7903	1343.0	1523.0
947	7862.0	3355.0
158222	64.0	212.0
948	14262.0	11094.0
949	4045.0	9525.0
7905	10055.0	9716.0
136853	55.0	204.0
401895	0.0	0.0
339344	213.0	995.0
339345	0.0	1.0
653308	162.0	550.0
26074	21.0	402.0
7918	795.0	1649.0
26073	5492.0	16608.0
7917	13584.0	21715.0
7919	1733.0	5164.0
950	22302.0	26978.0
951	4275.0	1330.0
952	1268.0	952.0
388344	330.0	476.0
953	2165.0	5260.0
954	51.0	2389.0
643976	0.0	0.0
955	3833.0	7463.0
641311	1.0	6.0
956	774.0	1306.0
957	1084.0	1509.0
958	2642.0	1869.0
959	127.0	22.0
7913	6053.0	18764.0
7916	15619.0	28043.0
7915	2668.0	1066.0
26071	1612.0	4456.0
388341	101.0	422.0
26085	5.0	11.0
388339	7.0	51.0
26084	4511.0	867.0
342979	556.0	309.0
960	40425.0	22515.0
26086	1618.0	1273.0
342977	6.0	60.0
388335	534.0	184.0
961	15293.0	10045.0
26088	3820.0	4953.0
962	1502.0	1167.0
388336	23.0	2527.0
963	8534.0	6082.0
388333	0.0	1.0
965	583.0	785.0
966	32350.0	18473.0
7920	378.0	587.0
643987	1.0	0.0
967	56469.0	52673.0
7923	860.0	888.0
7922	9942.0	18163.0
968	409.0	155.0
969	714.0	312.0
26080	0.0	0.0
643988	850.0	668.0
26083	2.0	14.0
161835	10.0	64.0
134218	3330.0	9189.0
100312782	0.0	0.0
7941	2459.0	1361.0
7940	1407.0	804.0
26059	46.0	196.0
339324	759.0	3147.0
339327	120.0	256.0
26052	861.0	825.0
26051	1555.0	560.0
339318	412.0	935.0
340307	0.0	0.0
26054	3648.0	8702.0
970	29.0	35.0
971	453.0	640.0
26053	2706.0	2182.0
972	426353.0	157779.0
26056	3007.0	2069.0
973	522.0	421.0
974	377.0	196.0
26058	4300.0	8740.0
975	57479.0	37804.0
26057	6441.0	11911.0
653333	2.0	10.0
976	20102.0	7479.0
7932	0.0	4.0
100312789	0.0	0.0
977	21656.0	15850.0
100312788	0.0	0.0
978	116.0	340.0
643996	1.0	0.0
7936	2930.0	12168.0
100312785	0.0	0.0
26050	16.0	771.0
100312787	0.0	0.0
641339	115.0	228.0
161823	330.0	1013.0
100312792	0.0	0.0
100312794	5.0	7.0
100312790	0.0	0.0
148870	3.0	9.0
388364	1.0	0.0
388363	360.0	1278.0
653316	7.0	0.0
653319	299.0	1454.0
148867	2602.0	3376.0
26063	302.0	1043.0
122258	0.0	0.0
26062	0.0	1.0
102578074	0.0	0.0
26065	5715.0	19786.0
26064	7166.0	25981.0
983	967.0	9454.0
984	1539.0	2038.0
146206	178.0	220.0
987	5795.0	10468.0
988	2605.0	9804.0
7942	2221.0	1184.0
989	7363.0	16769.0
26061	1111.0	2149.0
161829	13.0	14.0
100312798	1.0	4.0
26060	3367.0	5312.0
219525	0.0	0.0
5300	1739.0	6242.0
5301	0.0	1.0
339302	3.0	2.0
388394	2.0	2.0
990	452.0	8768.0
991	662.0	23710.0
100419609	0.0	0.0
342945	369.0	697.0
993	240.0	2449.0
994	3195.0	15200.0
51001	656.0	2335.0
100419606	0.0	0.0
51000	1070.0	2445.0
995	98.0	577.0
996	3443.0	8237.0
51003	200.0	573.0
100419608	5.0	2.0
997	1828.0	4832.0
51002	472.0	3337.0
388389	2.0	8.0
998	16529.0	17130.0
51005	1143.0	1154.0
999	16703.0	44374.0
51004	438.0	791.0
158293	2566.0	9883.0
51006	3535.0	8248.0
7955	11.0	196.0
51009	1765.0	2759.0
7957	404.0	1189.0
51008	1072.0	2592.0
158297	4.0	5.0
219537	6.0	21.0
5310	3234.0	4910.0
5311	1999.0	3013.0
101929387	6.0	2.0
388387	3.0	1.0
100419614	0.0	0.0
388381	3.0	3.0
51010	653.0	2101.0
100420608	0.0	0.0
342933	3.0	6.0
51012	3767.0	13430.0
51011	807.0	1845.0
51014	5670.0	8171.0
51013	867.0	1858.0
51016	425.0	1642.0
7965	747.0	4095.0
51015	1523.0	2126.0
5303	499.0	3482.0
51018	1120.0	3277.0
5304	0.0	16.0
5305	3167.0	2714.0
5306	7300.0	7298.0
5307	3.0	100.0
51019	1109.0	1581.0
342931	0.0	2.0
5308	0.0	2.0
101929390	0.0	0.0
5309	0.0	8.0
219527	9.0	22.0
101929397	0.0	0.0
7980	289.0	107.0
5320	1349.0	60.0
7982	3695.0	3570.0
5321	858.0	5234.0
5322	240.0	87.0
7984	1436.0	2497.0
219541	573.0	1142.0
51021	3482.0	7356.0
51020	2289.0	9013.0
51023	535.0	1406.0
51022	282.0	583.0
51025	243.0	964.0
342926	529.0	1429.0
51024	4200.0	11312.0
7976	260.0	1515.0
5313	1.0	11.0
51027	349.0	958.0
100420613	0.0	0.0
51026	2389.0	7453.0
5314	30.0	2.0
7975	4465.0	2252.0
100420612	4.0	17.0
5315	50332.0	240876.0
51029	5491.0	14533.0
7978	270.0	1658.0
51028	2900.0	3512.0
5316	1059.0	1688.0
5317	393.0	1210.0
5318	208.0	4548.0
7979	2261.0	16752.0
219539	68.0	80.0
5319	909.0	11.0
219557	0.0	0.0
7991	1465.0	9234.0
5330	2366.0	1020.0
7994	4453.0	6651.0
5331	1895.0	3129.0
5332	372.0	4516.0
7993	590.0	910.0
5333	1811.0	643.0
5334	785.0	319.0
51030	1090.0	2198.0
51032	35.0	17.0
51031	2508.0	5523.0
342918	5.0	16.0
100420627	0.0	3.0
51035	4940.0	9352.0
5324	188.0	435.0
5325	2154.0	1956.0
5326	4230.0	6731.0
5327	2156.0	5006.0
7988	558.0	2427.0
100420621	2.0	0.0
5328	2671.0	7563.0
5329	7543.0	6449.0
158248	15.0	51.0
5340	3.0	7.0
5341	3966.0	2674.0
5342	0.0	7.0
5343	2.0	11.0
101929335	198.0	13.0
5345	3118.0	120.0
63027	3043.0	2535.0
342909	69.0	195.0
342908	57.0	125.0
51043	3773.0	5157.0
51042	158.0	236.0
342900	0.0	0.0
100419649	0.0	0.0
51046	2.0	1.0
5335	2950.0	8771.0
90634	1019.0	564.0
134285	12.0	195.0
5336	1885.0	1142.0
5337	1045.0	1840.0
90637	411.0	1046.0
100420633	0.0	0.0
5338	1861.0	1699.0
5339	20843.0	39120.0
90639	378.0	806.0
5350	248.0	648.0
5351	7809.0	16964.0
5352	2218.0	7246.0
219578	0.0	11.0
100419650	0.0	0.0
134288	0.0	1.0
63035	882.0	2668.0
5354	12.0	39.0
5355	5938.0	10445.0
63036	3.0	14.0
5356	2332.0	4944.0
90632	4.0	3.0
101929344	0.0	15.0
161882	209.0	284.0
51050	54.0	160.0
51052	1.0	1.0
643906	0.0	0.0
51054	164.0	277.0
643904	0.0	2.0
51053	428.0	3516.0
643905	0.0	0.0
51056	9815.0	11802.0
51058	378.0	2983.0
51057	217.0	542.0
643909	0.0	0.0
5346	5.0	14.0
90624	665.0	1276.0
51059	8.0	4.0
5347	453.0	9009.0
5348	234.0	34.0
5349	6786.0	25346.0
90625	4.0	48.0
90627	2869.0	1779.0
5360	24924.0	10716.0
5361	5583.0	9251.0
5362	5131.0	2368.0
101929351	13.0	17.0
5364	4758.0	5525.0
5365	44.0	163.0
5366	340.0	17754.0
90665	44.0	235.0
5367	2.0	5.0
51061	6947.0	4194.0
51060	3605.0	14825.0
51063	1345.0	1766.0
51062	398.0	1495.0
146279	12.0	7.0
51065	2740.0	2998.0
643915	0.0	2.0
51067	599.0	1807.0
51066	6.0	32.0
51069	933.0	3740.0
51068	2383.0	7739.0
5357	2213.0	6287.0
5358	11635.0	13407.0
100420656	0.0	0.0
5359	4087.0	4328.0
643911	608.0	649.0
100420650	0.0	4.0
5371	6739.0	6058.0
100420660	0.0	0.0
5372	3126.0	1891.0
5373	789.0	1885.0
158257	3.0	7.0
732448	1.0	1.0
5375	0.0	16.0
5376	13971.0	8922.0
90655	0.0	0.0
5378	514.0	2262.0
219595	8.0	26.0
101929369	1.0	8.0
51070	1834.0	4863.0
51072	124.0	559.0
51071	1950.0	3602.0
5370	0.0	1.0
51074	1152.0	1393.0
51073	1920.0	7296.0
51076	634.0	1805.0
51075	3357.0	10125.0
51078	2802.0	7280.0
51077	2017.0	3403.0
51079	1281.0	3165.0
5368	40.0	44.0
5369	0.0	1.0
100420665	0.0	2.0
171222	4.0	7.0
171221	1.0	2.0
90649	253.0	452.0
171220	367.0	433.0
5382	67.0	162.0
5383	16.0	78.0
100419560	0.0	0.0
28619	17.0	27.0
5387	50.0	354.0
28613	0.0	0.0
28614	77.0	38.0
220594	5.0	5.0
28611	25.0	13.0
28612	0.0	0.0
28617	3.0	6.0
5380	0.0	3.0
28616	4.0	2.0
28610	6.0	2.0
5379	301.0	1871.0
100420558	0.0	0.0
100420557	0.0	2.0
100420555	0.0	2.0
100420552	0.0	1.0
5393	1081.0	2619.0
5394	2895.0	5108.0
5395	321.0	1271.0
5396	2459.0	9273.0
101929302	20.0	76.0
28624	0.0	0.0
28625	1.0	1.0
28622	5.0	2.0
28623	0.0	0.0
28628	1.0	1.0
28629	4.0	2.0
28626	5.0	1.0
28627	0.0	0.0
28620	10.0	15.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	1.0	1.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	1.0
28609	16.0	10.0
100419595	1.0	1.0
28602	17.0	21.0
28603	2.0	4.0
101929328	4.0	1.0
28600	0.0	1.0
28601	6.0	11.0
28606	11.0	6.0
101929329	0.0	0.0
100419599	0.0	0.0
256536	0.0	3.0
100420589	0.0	0.0
100420588	0.0	1.0
53615	4332.0	8202.0
53616	213.0	1492.0
100420591	0.0	0.0
100420590	0.0	1.0
112802	0.0	4.0
256586	664.0	777.0
171177	42.0	1132.0
171169	24.0	21.0
53632	4.0	65.0
53630	25.0	4.0
53635	3680.0	10990.0
53637	103.0	179.0
112840	593.0	1118.0
26038	4.0	126.0
26037	3870.0	6274.0
653226	6.0	39.0
28699	0.0	0.0
26039	528.0	2010.0
112849	145.0	685.0
112846	2.0	40.0
26030	976.0	2412.0
28693	4.0	1.0
28694	0.0	0.0
26032	122.0	337.0
28691	18.0	6.0
26031	1391.0	4802.0
28692	37.0	7.0
26034	510.0	221.0
28697	0.0	0.0
26033	5.0	97.0
28698	1.0	1.0
653232	194.0	307.0
100312803	1.0	5.0
26036	1939.0	4700.0
100312806	0.0	0.0
28695	0.0	0.0
26035	2818.0	13334.0
28696	0.0	0.0
653234	6.0	2.0
643898	0.0	0.0
100312801	2.0	2.0
28690	11.0	4.0
26049	46.0	1596.0
26048	538.0	1225.0
653214	1057.0	3449.0
100312819	0.0	0.0
26040	1185.0	908.0
26043	2072.0	5186.0
26045	9.0	60.0
653220	3.0	0.0
26047	33.0	2447.0
100312817	0.0	0.0
26046	1534.0	3050.0
100312816	0.0	0.0
124817	40.0	82.0
148808	726.0	139.0
378925	26.0	7.0
28679	1.0	0.0
26015	1615.0	4163.0
653247	1.0	9.0
26018	6937.0	10552.0
28677	11.0	9.0
26017	3914.0	10868.0
28678	0.0	0.0
26019	1775.0	3994.0
124801	556.0	1574.0
28671	20.0	7.0
28672	9.0	16.0
26010	4220.0	20232.0
28670	9.0	14.0
26012	1261.0	4743.0
28675	0.0	0.0
26011	216.0	1988.0
28676	6.0	4.0
28673	11.0	12.0
148811	3.0	6.0
26013	76.0	525.0
28674	10.0	10.0
124808	1102.0	4023.0
148818	0.0	0.0
112812	86.0	284.0
26027	270.0	1317.0
653236	12.0	30.0
28688	10.0	12.0
28689	15.0	20.0
653238	39.0	30.0
112817	58.0	127.0
148823	73.0	17.0
28682	12.0	5.0
28683	15.0	10.0
148824	13.0	9.0
28680	15.0	30.0
653240	0.0	0.0
26020	24670.0	26542.0
28681	2.0	1.0
28686	0.0	0.0
26022	4559.0	5133.0
28684	12.0	7.0
26025	340.0	392.0
26024	198.0	1119.0
28685	16.0	4.0
378948	0.0	0.0
378949	0.0	0.0
112885	2.0	67.0
28657	10.0	12.0
653268	10.0	116.0
653269	1.0	4.0
28658	5.0	4.0
28655	5.0	12.0
28656	5.0	7.0
28659	4.0	25.0
28650	0.0	0.0
653275	0.0	0.0
28653	21.0	11.0
28654	0.0	0.0
28651	0.0	0.0
28652	6.0	5.0
100312849	1.0	4.0
102157402	698.0	1624.0
102157400	1.0	1.0
378938	6859.0	3139.0
641298	14.0	37.0
26005	1565.0	5315.0
28668	0.0	0.0
28669	9.0	4.0
26007	2292.0	5522.0
28666	10.0	19.0
653259	2.0	2.0
28667	15.0	28.0
26009	1547.0	3280.0
28660	7.0	4.0
124857	19.0	3.0
28661	6.0	10.0
26001	5789.0	7524.0
28664	13.0	14.0
26000	3534.0	7868.0
28665	2.0	2.0
26003	6666.0	18936.0
28662	34.0	20.0
26002	2922.0	990.0
28663	2.0	15.0
100312850	5.0	46.0
340390	16.0	56.0
340393	1.0	6.0
28639	32.0	25.0
112869	801.0	1261.0
28638	1359.0	841.0
100312829	0.0	0.0
100312826	10.0	85.0
124842	13.0	22.0
100312825	2.0	5.0
100312828	16.0	45.0
100312827	0.0	0.0
100312821	0.0	1.0
100312824	0.0	0.0
340385	396.0	1104.0
100312823	0.0	0.0
339390	193.0	21.0
339396	0.0	0.0
28646	10.0	4.0
378950	0.0	0.0
28647	3.0	1.0
339398	55.0	2.0
378951	3.0	0.0
28644	3.0	5.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	1.0
112858	1228.0	2173.0
28648	1.0	23.0
378956	0.0	0.0
28649	0.0	1.0
653282	0.0	0.0
28642	8.0	154.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	14.0	145.0
28641	0.0	1.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	1.0
100312830	3.0	0.0
646096	0.0	1.0
90799	630.0	1774.0
100287345	0.0	0.0
87171	4.0	12.0
87178	1383.0	7318.0
100287327	0.0	0.0
100287325	5.0	37.0
100287314	7.0	68.0
26191	557.0	605.0
26190	5890.0	8412.0
100287302	0.0	0.0
26173	7074.0	15195.0
26175	863.0	1712.0
154197	3.0	19.0
5411	2918.0	7700.0
5409	7.0	18.0
26184	0.0	3.0
26188	0.0	0.0
26189	0.0	0.0
5406	0.0	74.0
5407	0.0	5.0
5408	0.0	0.0
286002	62.0	8.0
5420	6674.0	9842.0
286006	28.0	111.0
100131546	5.0	0.0
646016	0.0	0.0
5422	938.0	2207.0
51122	1950.0	5265.0
51121	653.0	2406.0
51124	2339.0	6563.0
51123	2362.0	11648.0
5412	7504.0	6443.0
51126	1991.0	13930.0
51125	2099.0	6566.0
5413	561.0	4129.0
5414	1485.0	1377.0
51128	3912.0	3844.0
51127	37.0	150.0
51129	7526.0	996.0
646024	0.0	23.0
646023	29.0	11.0
100131539	3.0	13.0
5430	20454.0	23575.0
5431	4059.0	11670.0
286016	14.0	88.0
5432	5363.0	9236.0
100131535	1.0	7.0
5433	1869.0	8367.0
105369729	0.0	0.0
51131	1333.0	1511.0
51130	169.0	367.0
51133	2304.0	9718.0
51132	4053.0	8186.0
51135	948.0	2990.0
51134	284.0	1431.0
5423	611.0	2896.0
90701	2288.0	7878.0
5424	1510.0	5673.0
51136	570.0	1138.0
5425	3552.0	16987.0
51138	2059.0	3257.0
5426	1468.0	7365.0
646019	1.0	11.0
5427	93.0	750.0
5428	2683.0	5823.0
5429	737.0	1629.0
100131528	0.0	0.0
5440	1556.0	6065.0
5441	4885.0	5244.0
5442	1674.0	4538.0
5443	121.0	60.0
5444	27.0	104.0
51142	6997.0	24441.0
51141	1922.0	3062.0
51144	7187.0	11699.0
51143	2784.0	3569.0
51146	0.0	1.0
89758	0.0	0.0
5434	7287.0	10800.0
51148	1819.0	8286.0
5435	4.0	12.0
51147	1003.0	1880.0
5436	2052.0	7796.0
90736	498.0	840.0
51149	381.0	684.0
5437	1260.0	6860.0
5438	766.0	3593.0
5439	1075.0	6092.0
90737	0.0	1.0
5450	730.0	651.0
5451	1419.0	3579.0
5452	454.0	430.0
5453	7.0	12.0
5454	0.0	1356.0
646049	0.0	0.0
5455	0.0	80.0
51151	6.0	102.0
51150	7328.0	11412.0
51155	2961.0	9106.0
51154	1496.0	5209.0
51157	692.0	1598.0
51156	21.0	3.0
5445	7943.0	11888.0
5446	1729.0	711.0
5447	11259.0	12708.0
5449	6.0	0.0
286042	105.0	214.0
347487	0.0	0.0
5460	43.0	57.0
5462	40.0	25.0
5463	633.0	632.0
5464	9678.0	10365.0
5465	1584.0	1201.0
51160	5199.0	6866.0
100287399	0.0	0.0
646052	0.0	0.0
51162	4002.0	1161.0
51161	306.0	516.0
51164	4830.0	4752.0
51163	880.0	1927.0
51166	254.0	326.0
51168	88.0	83.0
51167	1768.0	2449.0
5456	1.0	0.0
89778	0.0	27.0
5457	0.0	581.0
89777	0.0	1.0
5458	0.0	1.0
5459	1.0	6.0
120824	0.0	0.0
5470	0.0	0.0
5471	427.0	3048.0
347475	5.0	112.0
5473	486.0	96.0
5475	11.0	202.0
5476	18556.0	16914.0
100507097	0.0	2.0
100507096	0.0	0.0
51171	1471.0	824.0
100287388	0.0	0.0
100507099	1.0	19.0
51170	6079.0	2734.0
100507098	106.0	30.0
51172	951.0	1564.0
51175	413.0	1570.0
51174	365.0	1591.0
51177	3697.0	5531.0
51176	397.0	4804.0
51179	2.0	1.0
5467	4205.0	4406.0
5468	1886.0	222.0
89766	13.0	5.0
5469	2683.0	6820.0
89765	80.0	312.0
347468	0.0	0.0
89761	0.0	0.0
5481	864.0	3446.0
89792	1.0	0.0
90780	2443.0	7668.0
89790	580.0	1898.0
5483	25.0	77.0
646077	0.0	0.0
5485	1.0	9.0
5486	2.0	6.0
5487	0.0	3.0
5488	3.0	4.0
646070	0.0	1.0
51182	996.0	4652.0
646074	0.0	0.0
5480	2209.0	4121.0
51181	3713.0	6693.0
51184	1151.0	3143.0
51186	3161.0	7416.0
51185	1370.0	2025.0
100287372	1.0	72.0
51188	417.0	1002.0
51187	3786.0	13417.0
5478	15030.0	47291.0
5479	12172.0	35443.0
89797	4718.0	6244.0
89796	1430.0	4608.0
89795	424.0	311.0
89781	1473.0	2723.0
347454	114.0	100.0
5493	11943.0	7277.0
89780	724.0	15.0
5494	3219.0	5186.0
5495	2473.0	5837.0
5496	6326.0	22132.0
5498	471.0	1285.0
5499	9570.0	23120.0
646080	41.0	48.0
100287369	0.0	5.0
51191	737.0	520.0
646087	0.0	0.0
100287364	0.0	0.0
646086	3.0	1.0
51193	1353.0	4666.0
100287366	0.0	4.0
646085	0.0	1.0
51192	320.0	803.0
5491	2.0	10.0
51195	251.0	984.0
51194	1325.0	2882.0
100287362	5.0	2.0
51196	1608.0	1102.0
51199	2373.0	6442.0
51198	1.0	9.0
5489	0.0	0.0
89782	613.0	1383.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	2.0
100507064	4.0	13.0
28735	0.0	0.0
28732	0.0	0.0
100507062	24.0	12.0
28733	0.0	0.0
28738	0.0	1.0
100507067	1.0	4.0
28739	0.0	0.0
28736	1.0	0.0
100507066	6.0	3.0
28737	1.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	3.0	13.0
119764	0.0	0.0
119765	0.0	0.0
144715	32.0	65.0
286094	0.0	0.0
100859921	0.0	2.0
100859920	0.0	0.0
286097	239.0	396.0
144717	999.0	1393.0
100507059	0.0	0.0
100507058	0.0	1.0
28745	0.0	0.0
119749	0.0	0.0
28746	1.0	0.0
724102	23.0	286.0
28743	0.0	1.0
724101	0.0	0.0
28744	0.0	1.0
100507050	149.0	109.0
28749	0.0	0.0
100507057	26.0	159.0
100507056	1.0	21.0
100507055	8.0	3.0
28747	1.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	1.0
28742	0.0	2.0
347549	0.0	1.0
100859930	1633.0	2035.0
347541	0.0	0.0
347544	3.0	14.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	10.0	10.0
28713	0.0	0.0
28710	1.0	0.0
28711	2.0	0.0
28716	1.0	1.0
28717	2.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	1.0	2.0
28721	1.0	0.0
130106	5.0	0.0
28722	0.0	0.0
28727	0.0	1.0
28728	1.0	1.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	1.0	43.0
100507027	0.0	3.0
286046	70.0	227.0
648630	32.0	75.0
117143	536.0	2525.0
117145	868.0	1759.0
117144	59.0	70.0
120787	2.0	0.0
492295	0.0	0.0
347517	22.0	25.0
347516	0.0	1.0
286053	880.0	2263.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	2.0
100507012	3.0	1.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	0.0
286065	0.0	0.0
100131568	1.0	1.0
100131565	0.0	0.0
100131564	211.0	365.0
100507040	0.0	2.0
132719	0.0	0.0
100507046	1.0	6.0
100507044	0.0	0.0
100507043	0.0	9.0
51100	8134.0	12493.0
51102	836.0	1533.0
51101	850.0	951.0
51104	834.0	2314.0
51103	865.0	1760.0
51106	443.0	1374.0
51105	2022.0	4345.0
51108	3612.0	11097.0
51107	12324.0	27537.0
286075	437.0	847.0
51109	5342.0	7598.0
286077	4171.0	10518.0
646000	0.0	0.0
132720	1093.0	358.0
132724	0.0	0.0
100131551	5.0	13.0
100131550	0.0	0.0
100507034	16.0	19.0
100507032	28.0	128.0
119774	0.0	0.0
119772	0.0	0.0
51111	2330.0	4244.0
51110	1430.0	1997.0
119775	0.0	0.0
51112	1964.0	3327.0
51115	2203.0	3116.0
51114	9585.0	21152.0
51117	2008.0	3083.0
51116	1982.0	4858.0
51119	6446.0	6092.0
51118	1668.0	5994.0
26151	1002.0	3058.0
26150	55.0	280.0
26153	378.0	472.0
26152	98.0	208.0
26155	3940.0	11248.0
26154	18.0	25.0
26157	782.0	740.0
26156	7591.0	19436.0
130162	77.0	210.0
100534611	0.0	2.0
100534612	1.0	3.0
26164	1490.0	3144.0
117178	527.0	3398.0
117177	1956.0	2858.0
26166	92.0	70.0
105379197	1.0	0.0
26165	0.0	0.0
26168	793.0	2464.0
26167	167.0	2255.0
26160	1190.0	2941.0
100507003	0.0	8.0
100507008	4.0	1.0
26137	92.0	95.0
26136	6666.0	11888.0
28798	0.0	0.0
28799	3.0	39.0
26138	0.0	0.0
28792	0.0	0.0
28793	609.0	9038.0
28790	0.0	13.0
117166	35.0	32.0
26130	4101.0	6025.0
28791	310.0	2397.0
26133	7187.0	13341.0
28796	1524.0	7222.0
28797	444.0	1725.0
26135	13765.0	25381.0
28794	1.0	2.0
28795	0.0	21.0
26134	112.0	168.0
154150	0.0	6.0
129138	993.0	1731.0
26148	253.0	482.0
26147	1742.0	4166.0
26149	80.0	166.0
117154	2.0	389.0
26140	358.0	677.0
553820	0.0	1.0
117153	42.0	1.0
120796	0.0	0.0
117156	10786.0	23.0
117155	31.0	144.0
117157	96.0	17.0
120793	0.0	0.0
26146	615.0	1042.0
117159	0.0	0.0
26145	1331.0	2311.0
130195	0.0	0.0
154141	395.0	650.0
117151	3.0	2.0
26115	5927.0	2199.0
28778	331.0	671.0
28779	2.0	29.0
28776	71.0	282.0
28777	1.0	0.0
26119	2376.0	1848.0
26118	9231.0	6594.0
28770	2.0	2.0
28771	0.0	3.0
28774	186.0	1599.0
28775	91.0	505.0
28772	165.0	1314.0
26112	8504.0	1983.0
28773	435.0	516.0
130120	0.0	0.0
28789	1.0	5.0
26128	1778.0	2577.0
28787	2.0	1.0
26127	1941.0	3430.0
132789	785.0	1633.0
28788	0.0	0.0
28781	21.0	113.0
201134	1175.0	1261.0
28780	4.0	7.0
26122	1647.0	3707.0
28785	133.0	361.0
144766	0.0	4.0
26121	2261.0	7607.0
28786	1.0	4.0
28783	0.0	12.0
26123	2510.0	4495.0
28784	455.0	422.0
130132	282.0	697.0
28756	0.0	1.0
28757	0.0	0.0
28754	1.0	0.0
28755	1821.0	1729.0
100750326	0.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	2.0	1.0
28753	0.0	0.0
28750	0.0	0.0
201140	0.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	3.0
28768	0.0	0.0
28765	0.0	3.0
28766	0.0	0.0
26108	993.0	1291.0
28769	0.0	0.0
28760	0.0	0.0
26100	4115.0	9617.0
28763	2.0	15.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	0.0	0.0
117196	0.0	0.0
117195	0.0	2.0
154089	0.0	2.0
100287238	0.0	0.0
201158	104.0	159.0
100287234	0.0	0.0
201164	217.0	462.0
201161	230.0	1952.0
201163	2252.0	1801.0
154091	277.0	19453.0
154092	80.0	5.0
276719	0.0	0.0
100287229	0.0	2.0
100287227	25.0	42.0
100287226	0.0	0.0
201176	2560.0	4151.0
100287216	85.0	382.0
100287215	1.0	17.0
201181	75.0	168.0
129099	8.0	70.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	166.0	160.0
130075	0.0	0.0
5510	3562.0	5771.0
166012	92.0	44.0
5509	521.0	856.0
5500	15872.0	32293.0
5501	5537.0	17762.0
5502	6.0	38.0
5504	3052.0	5629.0
5506	3.0	0.0
5507	326.0	769.0
154043	1581.0	761.0
5520	3500.0	5706.0
5521	94.0	2150.0
193629	29.0	13.0
5519	1926.0	5262.0
26298	2711.0	861.0
26297	909.0	774.0
5511	1854.0	4810.0
5512	1.0	2.0
5514	7796.0	6168.0
5515	8607.0	12278.0
26290	25.0	152.0
5516	8504.0	8223.0
154075	51.0	66.0
26292	985.0	5296.0
26291	0.0	34.0
5518	18122.0	40815.0
5530	4035.0	3240.0
5531	4364.0	13292.0
5532	2897.0	4125.0
5522	9.0	5911.0
5523	1159.0	436.0
5524	10430.0	18346.0
5525	7493.0	3805.0
5526	1390.0	1496.0
5527	9258.0	18185.0
5528	2523.0	10743.0
154064	0.0	476.0
5529	2709.0	4707.0
286122	39.0	115.0
5540	18.0	2.0
5542	0.0	5.0
286128	315.0	720.0
