id	8ff70f54-8735-40b1-a556-b96e8889cc0f	5a491f56-a9a5-4bae-a85a-c4c316a6b282
101927081	0.0	0.0
55969	1041.0	4681.0
101927084	26.0	5.0
158158	2238.0	324.0
219654	4851.0	2201.0
100422900	1.0	0.0
100422901	0.0	0.0
100422902	0.0	1.0
100422903	0.0	0.0
100422904	4.0	0.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	2156.0	1579.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	2875.0	11525.0
55970	7630.0	7329.0
640	209.0	507.0
100270998	3.0	1.0
641	169.0	889.0
642	2347.0	6148.0
55975	1974.0	5668.0
100270992	0.0	0.0
158160	103.0	117.0
643	35.0	41.0
55974	2035.0	6797.0
122199	26.0	20.0
55973	5382.0	6460.0
644	5260.0	6878.0
100270994	0.0	0.0
79922	282.0	642.0
55972	1271.0	2671.0
645	5601.0	6047.0
79921	4437.0	4892.0
388499	0.0	1.0
79924	87.0	2497.0
646	10.0	1228.0
79923	3.0	0.0
648	2617.0	3326.0
79925	806.0	713.0
649	2683.0	2276.0
79927	675.0	140.0
79929	105.0	1064.0
100505718	0.0	32.0
100505741	29.0	37.0
7620	364.0	123.0
100422911	0.0	0.0
7621	514.0	1521.0
100422913	4.0	2.0
100422914	0.0	1.0
102725509	175.0	453.0
339400	32.0	50.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	0.0	2.0
100422918	0.0	0.0
339403	13.0	1.0
100422919	0.0	0.0
650	11062.0	327.0
100270986	0.0	0.0
651	1418.0	8055.0
652	1030.0	1526.0
79953	32.0	440.0
653	1877.0	682.0
100270981	0.0	0.0
654	1209.0	892.0
100270982	0.0	0.0
655	167.0	66.0
79955	70.0	223.0
100270983	0.0	0.0
79954	1798.0	4698.0
656	442.0	1248.0
100270984	0.0	0.0
657	3067.0	2219.0
79957	56.0	118.0
79956	5061.0	3347.0
658	307.0	1297.0
79959	465.0	394.0
659	26844.0	11388.0
100505746	91.0	106.0
92912	3480.0	2275.0
79958	3152.0	1218.0
100270980	0.0	0.0
7617	79.0	34.0
100422920	0.0	0.0
7633	507.0	494.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	0.0	1.0
219670	272.0	318.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	362.0	56.0
100270974	0.0	6.0
661	1618.0	2116.0
100270975	0.0	0.0
662	645.0	792.0
79940	233.0	28.0
100270976	4.0	1.0
663	10745.0	5034.0
100270977	0.0	0.0
55997	2.0	0.0
664	2657.0	6120.0
665	13036.0	7677.0
53335	206.0	4374.0
79944	505.0	1101.0
666	3759.0	971.0
100270972	0.0	2.0
667	29290.0	16060.0
79943	466.0	933.0
79946	141.0	102.0
668	1.0	0.0
53339	4621.0	5914.0
669	1702.0	3072.0
100505738	297.0	1062.0
79948	148.0	121.0
53336	4.0	1.0
7626	1548.0	617.0
55999	0.0	0.0
79947	2872.0	5504.0
55998	1.0	0.0
7625	798.0	3074.0
92906	2526.0	3914.0
7628	1.0	0.0
79949	358.0	2257.0
7627	1085.0	928.0
100505739	0.0	1.0
7629	2638.0	2036.0
161779	220.0	287.0
101929693	426.0	201.0
104533120	11.0	6.0
100422930	0.0	0.0
101927034	6.0	10.0
100422931	0.0	0.0
7644	1139.0	885.0
106903081	89.0	84.0
7643	81.0	61.0
100422934	0.0	1.0
100422935	0.0	0.0
100422936	0.0	2.0
219681	282.0	331.0
100422938	0.0	0.0
100422939	0.0	0.0
670	506.0	1877.0
671	114.0	77.0
79971	5881.0	15901.0
100270963	1.0	0.0
672	625.0	1205.0
79970	300.0	672.0
53342	195.0	139.0
100270964	27.0	7.0
673	2906.0	4218.0
79973	187.0	71.0
53340	815.0	768.0
675	431.0	464.0
53345	8.0	36.0
79974	4343.0	392.0
53346	990.0	153.0
676	2.0	5.0
79977	2746.0	5230.0
53343	3135.0	4160.0
677	29510.0	48478.0
100270961	0.0	0.0
678	17894.0	22364.0
53344	1121.0	569.0
100270962	0.0	2.0
53349	3260.0	2884.0
79979	1937.0	2524.0
92935	455.0	1072.0
158131	0.0	1.0
7634	11.0	8.0
53347	261.0	96.0
7637	1743.0	1149.0
7639	257.0	78.0
7638	94.0	48.0
158135	532.0	144.0
100422940	0.0	0.0
219699	7843.0	3535.0
100422942	0.0	0.0
7652	5.0	14.0
100422943	1.0	6.0
100422944	2.0	1.0
100422945	0.0	0.0
101927049	1.0	3.0
100422947	0.0	1.0
100422948	0.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	0.0	3.0
79960	5518.0	2371.0
682	31698.0	35831.0
401914	1.0	5.0
683	1643.0	253.0
53353	7.0	19.0
100270953	0.0	0.0
684	11395.0	3125.0
79962	20.0	198.0
79961	2878.0	2530.0
685	564.0	655.0
401911	0.0	2.0
686	2268.0	950.0
687	12602.0	2609.0
79963	55.0	89.0
688	10337.0	4925.0
79966	3913.0	9280.0
53354	442.0	1399.0
100270950	0.0	1.0
689	17199.0	14237.0
100270951	0.0	0.0
79968	411.0	1574.0
92922	813.0	1099.0
53358	2830.0	318.0
79969	322.0	547.0
92960	337.0	404.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	2319.0	1968.0
7661	0.0	0.0
100422952	0.0	0.0
5001	796.0	2966.0
100422953	0.0	0.0
5002	832.0	304.0
100422954	0.0	0.0
5003	69.0	52.0
100422955	0.0	0.0
5004	188.0	70.0
100270938	0.0	0.0
100422957	1.0	0.0
100422959	0.0	0.0
146167	2.0	2.0
690	0.0	1.0
79991	2524.0	1486.0
653604	1.0	17.0
79990	1892.0	4109.0
100270937	0.0	3.0
79993	754.0	701.0
401903	0.0	0.0
694	16999.0	11092.0
641616	3.0	2.0
79992	27.0	4.0
695	3753.0	535.0
100270943	0.0	0.0
696	11.0	6.0
699	163.0	3231.0
79998	77.0	305.0
100505704	0.0	5.0
134187	1.0	0.0
100505702	907.0	256.0
641613	0.0	3.0
401904	12.0	10.0
641614	0.0	4.0
100422960	0.0	0.0
5010	854.0	257.0
7673	262.0	220.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	1397.0	1268.0
101927067	9.0	104.0
100422964	0.0	0.0
5013	10.0	2691.0
100422965	9.0	14.0
100422966	0.0	0.0
5015	0.0	2.0
100422967	0.0	0.0
100422969	0.0	0.0
100270923	0.0	0.0
53371	2240.0	3814.0
146177	156.0	135.0
100270924	0.0	0.0
79980	873.0	4735.0
100270925	0.0	0.0
100270926	1.0	12.0
79982	3477.0	2125.0
79981	2.0	0.0
79983	228.0	582.0
53373	7154.0	3269.0
80975	3.0	14.0
79986	431.0	273.0
100420308	1.0	0.0
100420307	15.0	11.0
79987	8977.0	2508.0
5005	74.0	38.0
79989	743.0	1241.0
5007	8060.0	5809.0
100420303	0.0	0.0
5008	308.0	201.0
5009	60.0	3.0
100420300	90.0	42.0
92949	80.0	563.0
7682	6.0	1.0
100422850	3.0	0.0
5020	5.0	9.0
7681	24.0	144.0
100422851	0.0	0.0
5021	106.0	156.0
100422852	0.0	0.0
7683	3.0	2.0
100422853	0.0	0.0
5023	756.0	129.0
100422854	0.0	0.0
5024	4.0	1.0
100422855	0.0	0.0
5025	3545.0	1978.0
101929651	1.0	2.0
100422856	0.0	0.0
5026	72.0	96.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	0.0	0.0
101929655	17.0	49.0
5016	65.0	68.0
5017	73.0	1016.0
7678	418.0	345.0
5018	6855.0	8423.0
5019	1543.0	16599.0
5030	0.0	0.0
7693	1773.0	1665.0
100422861	0.0	0.0
7692	847.0	2095.0
5031	152.0	755.0
100422862	0.0	0.0
7695	1079.0	509.0
5032	491.0	339.0
100422863	0.0	0.0
5033	4450.0	25835.0
7694	255.0	232.0
100422864	0.0	0.0
5034	44449.0	247607.0
7697	255.0	1009.0
101929664	21.0	8.0
7696	126.0	40.0
101929665	3.0	1.0
100422866	0.0	0.0
5036	6433.0	9292.0
7699	1185.0	703.0
101927003	3.0	44.0
100422867	0.0	0.0
5037	22260.0	12050.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	5.0	1.0
7691	468.0	185.0
7690	1678.0	4857.0
254013	411.0	299.0
100420207	0.0	0.0
5027	3148.0	273.0
100420206	0.0	0.0
5028	2317.0	3478.0
5029	848.0	776.0
100420203	35.0	15.0
100420200	1.0	1.0
100422860	8.0	13.0
5042	19.0	24.0
100422873	0.0	0.0
100422874	0.0	0.0
5045	16244.0	21396.0
100422876	0.0	0.0
5046	493.0	2042.0
5047	9.0	9.0
100292290	0.0	2.0
100422878	0.0	0.0
5048	17869.0	9910.0
100422879	0.0	0.0
101927015	36.0	5.0
101927017	0.0	0.0
105377880	0.0	31.0
256646	2.0	9.0
256643	734.0	490.0
55902	9785.0	13489.0
55901	1587.0	234.0
55900	1538.0	891.0
55906	646.0	239.0
100420213	0.0	0.0
55905	7873.0	14481.0
55904	10891.0	12659.0
5052	15614.0	24072.0
100422883	0.0	0.0
55909	958.0	676.0
5053	0.0	12.0
100422884	0.0	0.0
5054	13443.0	10314.0
55908	5.0	6.0
55907	1828.0	3503.0
5055	15.0	154.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	3040.0	12595.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	0.0	0.0
5050	412.0	5217.0
5051	2469.0	3520.0
5049	10582.0	7822.0
55911	6929.0	728.0
55917	4950.0	3274.0
100420224	0.0	0.0
55916	1192.0	2254.0
100420223	0.0	0.0
101929690	0.0	43.0
100422880	0.0	0.0
55915	1658.0	2825.0
100422881	0.0	1.0
55914	9861.0	6483.0
5063	86.0	28.0
100422894	1.0	0.0
5064	2195.0	461.0
100422895	0.0	1.0
100422896	0.0	0.0
5066	14534.0	12904.0
5067	76.0	104.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	194.0	184.0
100419246	0.0	0.0
254050	84.0	213.0
5062	13428.0	12947.0
55920	11151.0	23949.0
254048	2466.0	1907.0
55924	2377.0	2166.0
55922	623.0	1043.0
100422891	0.0	0.0
100422892	1.0	0.0
5074	3890.0	2677.0
5075	0.0	11271.0
5076	0.0	0.0
5077	2.0	21.0
55929	1820.0	2536.0
5078	0.0	0.0
101929620	0.0	0.0
5079	362.0	819.0
101929624	0.0	1.0
254065	1951.0	2143.0
101929623	54.0	58.0
5071	346.0	124.0
5073	4676.0	4684.0
55930	7068.0	1690.0
55937	156.0	69.0
100420253	15.0	13.0
5087	6928.0	5450.0
5088	8.0	16.0
5089	5206.0	5147.0
5080	335.0	904.0
5081	0.0	785.0
101929639	76.0	32.0
5082	2810.0	1222.0
256691	5210.0	607.0
5083	104.0	1109.0
101929637	1.0	0.0
102725541	0.0	66.0
79913	623.0	1603.0
79912	1262.0	577.0
79915	212.0	583.0
100420259	2.0	4.0
100420258	9.0	22.0
100420257	9.0	0.0
79917	389.0	772.0
79919	2773.0	80.0
79918	626.0	1029.0
5096	2205.0	4672.0
5097	10918.0	1767.0
5098	4071.0	3180.0
5099	357.0	18640.0
100420260	0.0	0.0
254042	237.0	632.0
5090	2234.0	2022.0
5091	960.0	2713.0
5092	3261.0	3771.0
5093	15834.0	30606.0
5094	18206.0	20052.0
5095	1451.0	839.0
100270899	1.0	0.0
100270895	0.0	4.0
79902	1588.0	5333.0
55957	170.0	258.0
79901	48645.0	9375.0
100270891	0.0	0.0
55954	1023.0	2004.0
79903	2166.0	1815.0
100420269	0.0	1.0
79906	385.0	603.0
79905	1082.0	282.0
79908	210.0	8.0
55959	2700.0	79280.0
55958	4223.0	1911.0
112724	856.0	2056.0
100420275	0.0	0.0
90288	195.0	152.0
28338	0.0	0.0
28339	0.0	2.0
254099	0.0	1.0
28337	0.0	2.0
106736475	0.0	0.0
653590	1.0	0.0
28334	0.0	0.0
28335	0.0	0.0
100420281	1.0	0.0
28349	2.0	0.0
28347	0.0	0.0
653579	0.0	12.0
28348	0.0	0.0
90271	481.0	1181.0
90273	581.0	87.0
112714	3.0	4.0
28341	0.0	0.0
28342	0.0	3.0
28340	0.0	0.0
653583	258.0	1977.0
28345	0.0	0.0
28346	0.0	1.0
28343	0.0	6.0
28344	0.0	1.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	3.0	0.0
28316	3.0	8.0
28317	0.0	4.0
28314	0.0	1.0
28315	4.0	13.0
28318	3.0	16.0
112703	123.0	212.0
28312	0.0	0.0
28313	1.0	10.0
101929602	0.0	0.0
653598	0.0	0.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	130.0	1747.0
28329	0.0	0.0
28320	0.0	3.0
401898	0.0	0.0
112770	2406.0	5688.0
105377820	0.0	29.0
112755	105.0	39.0
112752	903.0	2118.0
28305	1.0	20.0
28306	5.0	7.0
28304	2.0	32.0
28309	2.0	3.0
28307	2.0	13.0
28301	3.0	23.0
28300	4.0	4.0
124739	586.0	433.0
112744	0.0	0.0
388403	2686.0	961.0
388401	1.0	0.0
388407	102.0	41.0
376412	15.0	4.0
653509	1623690.0	32512.0
90441	2095.0	4328.0
388551	1.0	3.0
388552	1528.0	2536.0
122011	1.0	2.0
148641	31.0	258.0
102216342	202.0	3.0
388550	0.0	2.0
102216341	0.0	0.0
653505	0.0	0.0
641518	5.0	70.0
641517	0.0	0.0
641515	0.0	6.0
388536	335.0	167.0
388533	36.0	21.0
388531	103.0	88.0
148645	14.0	141.0
388532	3.0	1.0
340595	0.0	0.0
340596	7.0	162.0
90427	2352.0	3944.0
340598	1.0	0.0
161635	3.0	8.0
340591	381.0	509.0
388574	6.0	8.0
388569	357.0	493.0
388566	690.0	250.0
388567	180.0	722.0
388564	191.0	613.0
124641	0.0	0.0
90459	1478.0	1000.0
653519	161.0	448.0
388561	938.0	2548.0
388559	62.0	54.0
124637	204.0	132.0
388558	935.0	372.0
388555	1.0	1.0
388553	1.0	2.0
701	68.0	2125.0
340571	0.0	1.0
705	800.0	2280.0
706	12278.0	5361.0
340578	0.0	232.0
708	2825.0	6401.0
100505881	2199.0	478.0
90485	161.0	34.0
90488	2468.0	3144.0
220717	89.0	141.0
100529855	4.0	3.0
388595	1.0	1.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	122.0	239.0
90480	1563.0	2738.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	1.0
28493	0.0	0.0
28494	0.0	0.0
122046	2.0	39.0
653550	0.0	0.0
28499	0.0	18.0
388588	144.0	219.0
710	111134.0	22221.0
28497	0.0	5.0
28498	1.0	0.0
653553	41.0	146.0
711	0.0	0.0
712	56439.0	8418.0
340562	0.0	0.0
713	64723.0	10305.0
714	37211.0	8822.0
641556	0.0	0.0
715	17312.0	27374.0
716	22627.0	25711.0
28491	1.0	1.0
717	12444.0	1620.0
28492	0.0	0.0
718	88772.0	32788.0
719	6752.0	1075.0
28490	0.0	0.0
100505876	2209.0	6236.0
219731	18.0	27.0
100505877	0.0	3.0
100505875	111.0	544.0
122042	118.0	1.0
388585	8.0	1.0
388581	15.0	19.0
122038	0.0	0.0
388579	1.0	9.0
720	2165.0	648.0
721	853.0	297.0
722	28832.0	1359.0
724	0.0	17.0
725	114.0	13.0
726	669.0	1671.0
100505879	0.0	0.0
727	2264.0	511.0
728	16014.0	1278.0
729	489.0	341.0
340554	287.0	75.0
219743	1138.0	3933.0
339562	1.0	3.0
653566	50.0	45.0
653567	265.0	21.0
28479	9.0	79.0
339559	304.0	222.0
28473	9.0	601.0
28474	299.0	1282.0
28471	6.0	40.0
340547	86.0	229.0
730	18122.0	6444.0
28477	0.0	0.0
731	4.0	3.0
28478	2.0	14.0
732	1637.0	79.0
28475	0.0	0.0
124685	1.0	1.0
733	27.0	15.0
28476	0.0	0.0
734	5035.0	2937.0
735	2.0	13.0
738	7233.0	6038.0
340544	19.0	13.0
219738	420.0	1354.0
28470	2.0	40.0
340542	515.0	24.0
219736	126.0	1617.0
340543	3.0	538.0
136647	1182.0	3197.0
100505894	147.0	162.0
100505892	0.0	0.0
100505893	5.0	3.0
219752	0.0	0.0
7710	145.0	215.0
653557	0.0	1.0
100505890	0.0	0.0
7709	1590.0	2696.0
28484	0.0	0.0
28485	0.0	3.0
28482	0.0	0.0
740	5240.0	6859.0
28483	4.0	27.0
741	655.0	1187.0
28488	1.0	0.0
28489	0.0	1.0
28486	0.0	0.0
744	43.0	236.0
28487	0.0	0.0
7701	2460.0	2489.0
745	16512.0	261.0
7700	502.0	557.0
746	3000.0	4109.0
747	1210.0	342.0
7703	2228.0	3995.0
7702	1048.0	1164.0
340533	132.0	742.0
7705	4773.0	8483.0
28480	0.0	1.0
7704	2647.0	56.0
219749	1323.0	492.0
28481	17.0	23.0
7707	4855.0	2827.0
7706	8500.0	4018.0
339541	216.0	122.0
100270879	0.0	1.0
171017	1978.0	1969.0
768215	0.0	0.0
340526	1219.0	3528.0
340527	454.0	257.0
100270887	0.0	0.0
146059	770.0	1792.0
768217	0.0	0.0
750	2.0	2.0
768216	0.0	0.0
768211	733.0	1663.0
752	8750.0	2468.0
753	2463.0	2867.0
171019	2.0	3.0
754	29970.0	18915.0
768213	0.0	0.0
755	1855.0	1338.0
340529	0.0	0.0
768212	0.0	0.0
100270885	0.0	0.0
7712	14.0	65.0
757	4596.0	3924.0
7711	201.0	134.0
758	0.0	4.0
100270880	0.0	0.0
100505845	0.0	0.0
759	16.0	2.0
7716	7939.0	3316.0
134082	0.0	0.0
134083	0.0	0.0
158055	12.0	16.0
7718	435.0	187.0
158056	105.0	100.0
158038	7.0	106.0
7730	0.0	0.0
100505832	1.0	179.0
7732	96.0	35.0
219771	10183.0	9734.0
219770	3.0	10.0
100270868	0.0	0.0
100270869	2.0	0.0
339535	19.0	0.0
340515	0.0	1.0
100270875	0.0	1.0
760	3809.0	346.0
256714	15.0	1036.0
100270876	0.0	0.0
761	790.0	156.0
768206	121.0	194.0
762	5275.0	26.0
763	3.0	1.0
100270871	0.0	0.0
256710	13.0	15.0
100270872	0.0	1.0
764	1.0	0.0
765	0.0	1.0
100270873	4.0	2.0
766	0.0	20.0
100270874	0.0	0.0
767	279.0	81.0
768	12.0	4147.0
732275	1.0	0.0
100270870	0.0	0.0
100505835	1.0	0.0
7727	670.0	905.0
158046	13.0	10.0
7726	7227.0	3922.0
7728	1029.0	536.0
100505839	32.0	9.0
7741	1132.0	603.0
100505865	151.0	27.0
7743	2027.0	1346.0
339521	0.0	0.0
100270857	0.0	0.0
339524	106.0	175.0
770	620.0	760.0
100270864	0.0	0.0
771	1036.0	4058.0
205147	0.0	0.0
773	36.0	96.0
100270867	1.0	1.0
774	5.0	46.0
340508	0.0	4.0
775	1341.0	603.0
776	1190.0	386.0
777	14.0	20.0
778	81.0	62.0
100505869	20.0	11.0
779	37.0	3.0
7733	827.0	453.0
7738	845.0	673.0
7737	808.0	1164.0
340501	0.0	0.0
7739	5332.0	1250.0
158078	5770.0	382.0
7750	4623.0	4141.0
7752	853.0	824.0
100505854	903.0	1830.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	1668.0	668.0
7753	700.0	583.0
219793	0.0	4.0
219790	23525.0	519.0
122060	1424.0	331.0
100270846	0.0	0.0
339512	40.0	80.0
100270847	3.0	0.0
100270848	0.0	0.0
780	14166.0	52815.0
781	765.0	3987.0
100270853	3.0	2.0
782	663.0	621.0
339505	0.0	1.0
783	127.0	67.0
103689912	323.0	26.0
784	948.0	2328.0
103689911	7.0	2.0
785	504.0	631.0
786	10.0	1.0
100270850	2.0	0.0
100270851	1.0	3.0
788	1915.0	836.0
100270852	1.0	0.0
7745	2914.0	1401.0
789	0.0	0.0
103689918	0.0	1.0
103689917	1.0	2.0
732253	0.0	0.0
158062	13.0	5.0
7746	595.0	573.0
171024	2584.0	1461.0
7748	860.0	796.0
171023	7417.0	15660.0
103689913	0.0	0.0
171022	272.0	67.0
158067	210.0	256.0
103689915	2.0	2.0
7761	158.0	144.0
7760	1507.0	1484.0
7763	25144.0	8672.0
5100	0.0	199.0
7762	53.0	201.0
5101	3385.0	356.0
7764	3316.0	11037.0
100270839	1.0	1.0
339500	917.0	708.0
100270835	0.0	0.0
339501	0.0	1.0
100270836	0.0	0.0
790	2943.0	16356.0
100270837	0.0	0.0
100270838	0.0	0.0
793	14.0	2301.0
794	99.0	17.0
100270844	0.0	0.0
795	0.0	0.0
796	1.0	17.0
797	1.0	0.0
100270840	5.0	7.0
798	0.0	0.0
799	30.0	101.0
100270841	1.0	3.0
7756	7551.0	9756.0
7755	813.0	1248.0
7757	13.0	11.0
101929580	14.0	46.0
158011	0.0	0.0
100505806	446.0	1207.0
7770	834.0	812.0
101929581	0.0	0.0
7772	148.0	116.0
7771	311.0	191.0
5110	4457.0	3450.0
101929582	0.0	0.0
5111	3305.0	6511.0
7773	515.0	312.0
7776	1154.0	1371.0
7775	506.0	787.0
101929589	0.0	0.0
100419416	5.0	2.0
100270832	2.0	6.0
100270833	4.0	3.0
100270834	0.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	20.0	145.0
7767	538.0	306.0
5105	3.0	4.0
7766	95.0	111.0
5106	3864.0	5022.0
7769	774.0	748.0
100420401	3.0	0.0
7768	420.0	411.0
5108	12396.0	4916.0
101929590	0.0	0.0
101929591	5.0	1.0
7781	18.0	11.0
7780	17.0	16.0
7783	7.0	0.0
7782	907.0	1499.0
5121	7.0	11.0
5122	14.0	169.0
7784	124.0	1463.0
5125	1716.0	822.0
7786	852.0	937.0
90423	332.0	1712.0
100419426	0.0	0.0
100419427	0.0	3.0
100419423	0.0	0.0
100270823	0.0	1.0
100420415	55.0	85.0
5116	3545.0	1883.0
100420414	3.0	0.0
100505826	12.0	126.0
90417	442.0	1984.0
5118	2271.0	8542.0
90416	1149.0	1575.0
7779	3005.0	6955.0
100420412	0.0	0.0
5119	8925.0	11703.0
158035	23.0	3.0
100420410	0.0	0.0
7791	28220.0	27522.0
5130	7587.0	5385.0
5132	0.0	5.0
90411	13081.0	16555.0
5133	105.0	113.0
5134	2805.0	2266.0
90410	988.0	936.0
7798	7326.0	4958.0
5136	354.0	1214.0
146053	36.0	20.0
146050	2016.0	1765.0
146057	1807.0	1106.0
103091864	22.0	24.0
103091863	0.0	0.0
5126	380.0	21.0
7789	448.0	263.0
5127	5455.0	15856.0
5128	3416.0	1559.0
100505812	602.0	241.0
5129	3195.0	2193.0
90407	2389.0	4230.0
5140	3189.0	1023.0
100422971	2.0	0.0
5141	5549.0	1716.0
100422972	1.0	1.0
5142	5069.0	1126.0
100422973	0.0	0.0
5143	853.0	144.0
100422974	1.0	3.0
5144	6245.0	1184.0
100422975	0.0	0.0
5145	65.0	24.0
5146	11.0	17.0
100422977	0.0	0.0
101929530	0.0	1.0
5147	1184.0	2044.0
100422978	0.0	0.0
100422979	0.0	0.0
101929539	25.0	16.0
100419324	11.0	5.0
254128	395.0	343.0
254122	19.0	155.0
5137	1389.0	108.0
7799	5792.0	3767.0
5138	762.0	337.0
5139	939.0	1406.0
100422970	1.0	0.0
5151	2531.0	3275.0
100422982	0.0	0.0
5152	675.0	510.0
100422983	0.0	0.0
5153	1172.0	214.0
100422984	0.0	0.0
5154	3183.0	15067.0
100422985	0.0	0.0
5155	3863.0	1004.0
100422986	2.0	0.0
5156	5537.0	3908.0
100422987	0.0	1.0
5157	156.0	890.0
100422988	0.0	0.0
5158	350.0	849.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	0.0	1.0
5150	2014.0	8108.0
100049076	5.0	6.0
5148	118.0	92.0
5149	2.0	0.0
100422980	0.0	0.0
100422981	0.0	0.0
5162	3493.0	3124.0
100422993	0.0	0.0
5163	767.0	3669.0
100422994	1.0	0.0
5164	2224.0	1520.0
100422995	0.0	0.0
5165	1072.0	2628.0
100422996	0.0	0.0
5166	10664.0	1814.0
100422997	1.0	0.0
5167	400.0	1582.0
5168	8472.0	3485.0
5169	43.0	3324.0
101929559	21.0	0.0
101929557	0.0	1.0
5160	3509.0	5004.0
5161	0.0	0.0
256764	34.0	2928.0
254100	66.0	160.0
254102	7132.0	5227.0
5159	13129.0	9974.0
100422990	1.0	0.0
100422991	0.0	0.0
100422992	2.0	1.0
5173	8.0	0.0
100420341	50.0	45.0
5174	15.0	9.0
5175	106153.0	9640.0
5176	3816.0	59020.0
5178	589.0	107.0
5179	157.0	25037.0
5170	3925.0	2853.0
5172	82.0	257.0
100420342	4.0	0.0
5184	7144.0	11576.0
5187	23991.0	6965.0
5188	1097.0	2640.0
5189	1288.0	4824.0
254173	136.0	174.0
254170	2156.0	1234.0
100420359	0.0	0.0
100420358	9.0	26.0
100420356	0.0	1.0
100420354	0.0	0.0
5195	2209.0	2429.0
5196	70.0	1.0
5197	4.0	197.0
5198	1480.0	1968.0
5199	1326.0	180.0
254187	13.0	1.0
5190	1674.0	4510.0
5191	637.0	969.0
5192	1098.0	2320.0
5193	831.0	729.0
5194	2735.0	5520.0
100270790	0.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	53.0	2.0
105375380	0.0	11.0
53400	0.0	0.0
53405	51373.0	436.0
100420377	0.0	0.0
53409	0.0	0.0
100420376	0.0	0.0
53407	1876.0	3262.0
100419392	1.0	0.0
100419391	7.0	1.0
101929520	0.0	0.0
768219	0.0	0.0
768218	0.0	0.0
768222	1.0	2.0
254158	3.0	5.0
53410	1.0	3.0
768220	12.0	0.0
100420393	0.0	1.0
100420392	0.0	0.0
112609	72.0	430.0
28457	47.0	206.0
28458	235.0	1952.0
28452	24.0	181.0
28450	410.0	1456.0
28455	449.0	387.0
28453	2.0	6.0
28454	199.0	244.0
90390	802.0	939.0
28468	473.0	4657.0
653458	0.0	0.0
28469	1.0	8.0
101340251	1.0	0.0
101340250	0.0	0.0
101340252	0.0	0.0
28462	0.0	1.0
28463	12.0	35.0
28461	27.0	105.0
28466	88.0	35.0
28467	234.0	1655.0
653464	1167.0	648.0
28464	47.0	320.0
28465	352.0	1509.0
653489	12.0	17.0
28438	0.0	0.0
28435	1.0	5.0
28439	946.0	4813.0
653492	0.0	0.0
28430	1.0	5.0
28433	0.0	1.0
28434	589.0	1491.0
28431	1.0	10.0
28432	14.0	99.0
28448	912.0	3535.0
28449	140.0	237.0
28446	13.0	119.0
28447	1.0	11.0
28440	0.0	1.0
28441	0.0	15.0
653483	60.0	7.0
28444	478.0	4825.0
28445	17.0	52.0
28442	1927.0	22451.0
653486	0.0	0.0
28443	4.0	15.0
28415	6.0	141.0
28416	3.0	21.0
28413	0.0	10.0
28414	20.0	222.0
28419	0.0	15.0
28417	8.0	180.0
28418	0.0	0.0
124626	0.0	2.0
388503	0.0	1.0
28411	11.0	284.0
28412	10.0	55.0
28410	108.0	527.0
388507	483.0	165.0
653499	13.0	159.0
28426	22.0	75.0
28427	4.0	9.0
28424	234.0	995.0
28425	9.0	27.0
28428	2.0	31.0
28429	7.0	38.0
28422	1.0	16.0
28423	257.0	1096.0
28420	138.0	887.0
28421	7.0	13.0
102723099	16.0	199.0
388524	2.0	22.0
124602	257.0	266.0
388523	4.0	1.0
112611	550.0	520.0
28405	3.0	2.0
28408	368.0	1582.0
28409	97.0	478.0
112616	3021.0	2462.0
28406	3.0	8.0
28407	10.0	32.0
388514	0.0	0.0
28400	105.0	365.0
388512	41.0	78.0
28401	21.0	109.0
134359	484.0	468.0
158326	528.0	217.0
339263	512.0	1323.0
401730	0.0	1.0
146336	1.0	2.0
401725	0.0	0.0
401720	15.0	20.0
90557	116.0	448.0
90550	2749.0	3191.0
158314	36.0	21.0
106478999	0.0	0.0
106478998	0.0	6.0
106478997	0.0	0.0
