id	cde3831b-6eaf-4404-8357-f700f77f94e3	b918773c-1920-42aa-8493-22344ea5ac49
85458	2655.0	1750.0
106481345	0.0	0.0
85459	625.0	232.0
106481346	0.0	0.0
85456	15207.0	18854.0
442910	0.0	1.0
106481343	0.0	0.0
85457	2364.0	1430.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	155.0	279.0
442913	0.0	0.0
85452	789.0	125.0
442914	0.0	0.0
50	6009.0	7111.0
85453	1652.0	4732.0
442915	0.0	0.0
85450	5627.0	2787.0
51	5580.0	4280.0
442916	0.0	0.0
85451	2020.0	2518.0
52	3654.0	3950.0
442917	0.0	0.0
53	3422.0	2876.0
442918	0.0	0.0
54	19916.0	9954.0
442919	1.0	0.0
55	387.0	2639.0
442909	3.0	0.0
56	7.0	7.0
58	22.0	14.0
59	39381.0	4856.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	48.0	14.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	447.0	164.0
106481350	0.0	0.0
106481351	1.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	4.0	6.0
106481354	0.0	1.0
85446	434.0	70.0
442900	1.0	0.0
106481355	0.0	0.0
85443	79.0	44.0
442901	0.0	0.0
85444	1110.0	1116.0
442902	0.0	0.0
60	399620.0	265488.0
85441	3393.0	2143.0
442903	5.0	6.0
85442	1596.0	111.0
442904	0.0	0.0
442905	0.0	0.0
62	25.0	19.0
85440	2248.0	3314.0
442907	10.0	4.0
442908	0.0	0.0
66	0.0	0.0
67	4.0	2.0
68	3.0	2.0
344595	582.0	619.0
69	6.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	728.0	119.0
106481321	1.0	0.0
85479	307.0	34.0
106481322	0.0	0.0
85476	2904.0	10732.0
85477	1045.0	159.0
70	27.0	3.0
85474	30.0	125.0
71	181724.0	241215.0
72	5449.0	108.0
73	18.0	144.0
74	2.0	0.0
75	12.0	16.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5071.0	7541.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	0.0
85465	1548.0	4788.0
81	51463.0	164431.0
85463	1655.0	1290.0
82	3.0	2.0
85464	4088.0	3024.0
83	0.0	4.0
85461	5526.0	2984.0
85462	1878.0	803.0
86	2193.0	18626.0
87	19482.0	13332.0
85460	1344.0	2516.0
88	486.0	9.0
89	10.0	4.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3199.0	7881.0
106481300	0.0	0.0
91	2879.0	4868.0
92	1096.0	769.0
93	880.0	1155.0
94	13690.0	774.0
95	165.0	300.0
97	205.0	288.0
98	739.0	491.0
344561	0.0	0.0
728661	4092.0	1585.0
728664	0.0	2.0
106481305	0.0	0.0
261734	1313.0	982.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	27.0	58.0
106481309	21.0	2.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	14.0	0.0
3805	14.0	4.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	6.0	2.0
3809	2.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1899.0	668.0
3800	201.0	83.0
3801	4250.0	4028.0
3802	10.0	0.0
728695	0.0	0.0
285735	17.0	0.0
261726	2578.0	3191.0
728698	7.0	18.0
3814	11.0	0.0
3815	4387.0	1601.0
3816	51.0	82.0
261729	1361.0	1613.0
3817	2.0	4.0
3818	65.0	1.0
222166	5390.0	2123.0
3811	48.0	0.0
3812	17.0	0.0
285740	0.0	0.0
285741	22.0	16.0
728689	15.0	11.0
3827	3.0	1.0
246100	0.0	4.0
3820	486.0	24.0
3821	33.0	1.0
3822	14.0	1.0
3823	3.0	0.0
3824	784.0	26.0
645402	0.0	0.0
403313	635.0	791.0
403314	446.0	0.0
728637	3.0	0.0
728638	63.0	57.0
728633	0.0	0.0
728632	29.0	22.0
728635	25.0	11.0
3836	2894.0	3346.0
222183	161.0	5547.0
3837	12396.0	16454.0
3838	1610.0	8050.0
3839	4371.0	5085.0
728629	1.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	2322.0	1389.0
3832	322.0	2473.0
3833	265.0	2583.0
3834	42.0	5.0
3835	1583.0	2069.0
728620	1.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	514.0	122.0
3848	122.0	205.0
3849	7.0	1.0
222171	405.0	486.0
728619	11.0	2.0
3840	5524.0	24021.0
3841	1155.0	406.0
3842	6718.0	4674.0
3843	8766.0	12194.0
3844	0.0	0.0
3845	2777.0	3920.0
3846	8.0	2.0
645423	0.0	0.0
3860	74.0	44661.0
246126	0.0	0.0
728658	358.0	303.0
728655	3.0	2.0
728657	0.0	0.0
728656	0.0	2.0
3858	885.0	3365.0
3859	5.0	6.0
246135	0.0	1.0
3850	2.0	15.0
3851	2981.0	7.0
3852	2649.0	421282.0
645414	0.0	0.0
3853	24.0	196320.0
3854	1.0	3769.0
3855	26778.0	1310.0
3856	22991.0	18366.0
3857	0.0	5.0
728640	11.0	13.0
645431	37.0	30.0
728642	311.0	140.0
728641	29.0	97.0
645434	7.0	0.0
645432	22.0	0.0
285704	1178.0	1017.0
728643	12.0	12.0
222194	2460.0	2780.0
285708	2.0	89.0
1204	1.0	0.0
1203	1370.0	1001.0
1201	1868.0	1308.0
1200	19711.0	10716.0
3861	6.0	4198.0
645426	7.0	21.0
645425	0.0	0.0
1209	8495.0	7763.0
3866	1482.0	133004.0
1208	0.0	7.0
1207	3002.0	4105.0
3868	6.0	15440.0
285311	0.0	0.0
3880	18471.0	166842.0
3881	0.0	437.0
285313	5269.0	3080.0
100128537	911.0	90.0
3882	3.0	26.0
100128536	0.0	0.0
285314	0.0	1.0
285315	357.0	1864.0
1215	246.0	2.0
100141515	6.0	182.0
1213	30307.0	28934.0
1212	4563.0	6608.0
1211	7616.0	6905.0
3872	2266.0	16083.0
3875	18476.0	7425.0
3876	9.0	0.0
3879	3.0	0.0
3890	0.0	11.0
3891	5.0	5.0
3892	41.0	113.0
100128525	6.0	30.0
285326	0.0	0.0
1230	1882.0	388.0
285329	10.0	6.0
440097	0.0	5.0
440093	11.0	19.0
3883	1.0	16.0
3884	0.0	2.0
3885	2.0	16.0
3886	0.0	4.0
100128521	0.0	0.0
3887	11.0	35.0
3888	0.0	7.0
100631239	1.0	0.0
3889	1.0	1.0
100128516	60.0	48.0
285331	770.0	335.0
100128512	0.0	0.0
285335	32.0	16.0
100128514	0.0	0.0
1241	443.0	809.0
1240	4723.0	416.0
1238	401.0	18.0
1237	16.0	3.0
1236	1080.0	71.0
1235	41.0	3.0
1234	1288.0	153.0
1233	266.0	5.0
1232	40.0	22.0
3895	16259.0	28397.0
100128511	31.0	26.0
100631247	1.0	19.0
3897	161.0	2354.0
100631248	0.0	1.0
3898	2259.0	12028.0
100631249	0.0	0.0
3899	2408.0	72.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	1820.0	873.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	149.0	102.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	291.0	205.0
574501	0.0	6.0
574502	0.0	0.0
1244	43.0	13.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	5348.0	236.0
1263	1214.0	425.0
1262	303.0	9.0
116966	283.0	53.0
100887755	1.0	0.0
1261	64.0	1.0
100887754	11.0	0.0
1260	0.0	1.0
116969	34.0	695.0
1259	15.0	29.0
1258	28.0	47.0
440061	0.0	0.0
100887750	41.0	29.0
100887746	0.0	1.0
100887744	0.0	0.0
1272	1429.0	34143.0
1271	643.0	83.0
100887749	20.0	13.0
1270	19.0	17.0
100887748	0.0	0.0
440044	34.0	65.0
1269	137.0	0.0
440051	0.0	0.0
1268	704.0	59.0
440050	0.0	0.0
1267	5292.0	7930.0
1266	19126.0	10366.0
100887740	0.0	0.0
1265	16254.0	9019.0
1286	4593.0	104.0
1285	4124.0	16.0
1284	89781.0	34585.0
1282	70555.0	19235.0
1281	57538.0	190509.0
1280	16.0	11473.0
440078	130.0	311.0
440077	6.0	0.0
440087	266.0	21.0
1278	97748.0	199741.0
1277	56318.0	364477.0
440081	51.0	90.0
116938	0.0	0.0
1297	14.0	1410.0
116931	62.0	508.0
1296	1716.0	4351.0
1295	10220.0	4138.0
116933	0.0	11.0
1294	241.0	27541.0
1293	35029.0	63723.0
116935	40.0	45.0
1292	48796.0	59930.0
440068	7.0	5.0
1291	26509.0	43196.0
116937	2.0	4.0
440067	7.0	14.0
1290	5294.0	28431.0
440073	457.0	29.0
440072	5.0	2.0
1289	10637.0	36776.0
1288	490.0	10083.0
1287	2591.0	13736.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	5392.0	1382.0
440021	0.0	0.0
442673	3.0	3.0
10018	2294.0	3360.0
126328	1940.0	1979.0
442676	3.0	1.0
126326	1046.0	224.0
1299	43.0	963.0
1298	579.0	5369.0
10011	1957.0	3074.0
10010	2609.0	1349.0
10013	3227.0	1210.0
128989	1917.0	2749.0
10015	12062.0	5449.0
10014	5638.0	6583.0
10017	2.0	267.0
10016	3869.0	15653.0
10020	2152.0	1053.0
114335	0.0	0.0
114336	0.0	9.0
126321	2472.0	2763.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	0.0
10021	93.0	1.0
10024	75.0	1257.0
128977	2070.0	2928.0
103021165	0.0	30.0
10023	852.0	532.0
103021164	2.0	19.0
10026	2724.0	1380.0
10025	4463.0	3622.0
116986	661.0	221.0
116985	14805.0	10253.0
116988	6247.0	7926.0
116987	3578.0	4166.0
114327	2071.0	959.0
440043	0.0	0.0
126308	4600.0	5489.0
440041	0.0	0.0
126306	121.0	109.0
151306	280.0	12.0
100128590	6.0	3.0
100128596	0.0	3.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	1.0	3.0
440027	14.0	16.0
440026	3386.0	2416.0
440023	0.0	1.0
10008	1195.0	1306.0
10007	2664.0	4247.0
10009	2429.0	2235.0
116984	2951.0	2763.0
116983	1516.0	2189.0
151313	517.0	1188.0
10000	4123.0	1310.0
128954	0.0	0.0
10002	19.0	2.0
10001	1074.0	691.0
10004	460.0	109.0
10003	207.0	57.0
10006	4619.0	6680.0
10005	1022.0	1080.0
126370	0.0	0.0
285352	65.0	80.0
100128579	0.0	0.0
285359	50.0	28.0
126375	689.0	327.0
126374	1611.0	3439.0
153918	0.0	1.0
100128574	0.0	0.0
285362	3962.0	2563.0
285367	1050.0	931.0
285368	322.0	254.0
100128569	84.0	68.0
126364	1334.0	249.0
100128560	4.0	0.0
285370	0.0	0.0
285375	2.0	3.0
102682016	0.0	0.0
153932	3.0	8.0
344191	0.0	7.0
126353	2812.0	1156.0
751071	169.0	138.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	4.0	43.0
106481282	0.0	0.0
285381	2197.0	1269.0
106481283	0.0	0.0
285382	575.0	95.0
106481280	0.0	0.0
165918	1295.0	9796.0
106481281	0.0	1.0
165904	16.0	19.0
285386	699.0	449.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	21.0
100128542	1.0	0.0
106481290	0.0	1.0
100128541	2.0	4.0
138311	890.0	1379.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	4.0	2.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	22.0
126299	1482.0	1065.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1693.0	1301.0
728710	0.0	0.0
126295	487.0	324.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	247.0	635.0
645318	0.0	0.0
645317	18.0	31.0
151242	266.0	57.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	28911.0	20941.0
100287908	0.0	0.0
645332	334.0	663.0
126282	3624.0	968.0
100287902	9.0	13.0
163227	808.0	345.0
100287900	0.0	0.0
163223	64.0	3.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	2.0	0.0
106481277	0.0	0.0
151258	33.0	457.0
106481278	0.0	0.0
645328	1.0	0.0
151254	34.0	95.0
645326	9.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	13.0	945.0
163259	393.0	1118.0
645345	8.0	6.0
200403	2100.0	4.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	296.0	122.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	3.0	6.0
728732	0.0	1.0
728734	0.0	0.0
126272	172.0	390.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	1538.0	1519.0
106481243	0.0	1.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	1.0
106481244	0.0	0.0
114299	31.0	26.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	2.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	1.0	9.0
728723	44.0	53.0
106481253	0.0	1.0
107133522	1.0	0.0
106481254	6.0	0.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	28.0	2.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	5.0
151276	3.0	9.0
645348	0.0	0.0
106481250	0.0	0.0
645369	53.0	1112.0
645368	0.0	1.0
645367	3.0	0.0
106481217	0.0	0.0
200424	2225.0	4419.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	16.0	11.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	3.0	7.0
106481221	0.0	1372.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	563.0	221.0
106481228	0.0	2.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	1.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	434.0	3.0
645387	227.0	306.0
645382	0.0	0.0
645381	25.0	9.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	7.0
106481201	0.0	1.0
645398	0.0	0.0
106481206	3.0	0.0
106481207	4.0	2.0
106481204	0.0	0.0
106481205	0.0	1.0
106481208	2.0	3.0
106481209	0.0	0.0
3902	366.0	128.0
3903	5072.0	658.0
106481210	0.0	0.0
3904	49.0	9.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	5440.0	1109.0
106481211	0.0	0.0
3909	12227.0	15749.0
106481212	0.0	0.0
684959	0.0	0.0
151234	2.0	1.0
151230	906.0	1397.0
728798	14.0	0.0
3913	29175.0	10493.0
3914	12804.0	51741.0
3915	18670.0	22100.0
3916	34074.0	53169.0
3918	10953.0	22032.0
3910	11772.0	2818.0
3911	10423.0	16808.0
3912	16476.0	17377.0
728782	16.0	35.0
728780	183.0	25.0
3924	5.0	7.0
3925	5853.0	8875.0
3927	19872.0	14242.0
3929	3.0	1.0
3920	12325.0	11798.0
3921	30603.0	46696.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	27087.0	3390.0
3937	4059.0	520.0
3938	5.0	2.0
3939	20249.0	53476.0
3930	3534.0	4256.0
100873179	0.0	0.0
3931	570.0	148.0
3932	1171.0	174.0
3933	2.0	2.0
3934	1983.0	185.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	0.0	2.0
3947	3.0	0.0
3948	77.0	276.0
3949	11408.0	3519.0
100873169	0.0	1.0
3940	0.0	1.0
100873168	0.0	0.0
3945	22477.0	22985.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	9.0	2.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	1.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	167.0	33.0
3958	25550.0	10112.0
3959	55331.0	39593.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	13.0
199223	1048.0	151.0
574517	0.0	0.0
100631269	0.0	1.0
574518	0.0	0.0
107074708	0.0	0.0
199221	745.0	3765.0
3952	32.0	854.0
3953	4785.0	305.0
3954	2899.0	3726.0
3955	2636.0	577.0
3956	17566.0	24493.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	2.0	3.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	3.0	1.0
728746	0.0	0.0
728748	2.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	963.0	188.0
1303	10011.0	14391.0
107133502	0.0	0.0
1302	45.0	709.0
1301	50.0	6166.0
1300	277.0	3635.0
3960	208.0	19.0
3963	7.0	1414.0
3964	4903.0	3455.0
1308	327.0	60422.0
3965	6174.0	1073.0
1307	5082.0	7730.0
151295	20.0	71.0
1306	6290.0	4586.0
100189589	10.0	2.0
728774	0.0	0.0
728773	1.0	0.0
3980	1460.0	3420.0
100287932	2032.0	3183.0
3981	1054.0	883.0
728776	18.0	34.0
85508	1.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	29432.0	8579.0
1315	8730.0	6658.0
1314	15378.0	19378.0
1312	10304.0	9904.0
1311	1705.0	2931.0
100329135	0.0	1.0
1310	23.0	9.0
574537	0.0	1.0
3972	2.0	9.0
3973	6.0	0.0
3975	0.0	2.0
3976	808.0	283.0
3977	13592.0	6188.0
1318	367.0	72.0
3978	1346.0	997.0
1317	4673.0	2770.0
728763	224.0	0.0
3990	73.0	28.0
645313	4.0	1.0
3991	265.0	190.0
645312	0.0	0.0
3992	3891.0	7401.0
645311	0.0	0.0
728769	379.0	301.0
1330	0.0	0.0
1327	14692.0	15019.0
1326	1679.0	212.0
1325	7.0	8.0
3982	1.0	0.0
3983	19396.0	19392.0
3984	3536.0	12339.0
3985	5354.0	10524.0
3987	5835.0	9883.0
3988	14495.0	7459.0
1329	3375.0	5904.0
116809	0.0	0.0
100128416	10.0	6.0
1340	6699.0	14058.0
1337	4509.0	5203.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	6764.0	3786.0
100128410	1.0	3.0
3995	2169.0	1219.0
100128412	0.0	0.0
3996	2153.0	5583.0
3998	10180.0	23951.0
1339	4.0	4.0
285440	2557.0	910.0
285441	79.0	15.0
1352	820.0	953.0
1351	5120.0	6202.0
1350	10377.0	7349.0
1349	4215.0	3025.0
1348	1.0	0.0
1347	4620.0	5176.0
1346	1386.0	281.0
1345	4267.0	6849.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	10.0	7.0
1363	8457.0	26297.0
1362	8988.0	15448.0
1361	5007.0	49.0
1360	137.0	1.0
1359	7882.0	521.0
1358	4.0	23.0
1357	19.0	0.0
1356	3517.0	1765.0
1355	2287.0	2108.0
1353	2094.0	2734.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	87.0	16.0
285464	490.0	463.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7911.0	6992.0
1373	189.0	49.0
1371	948.0	2904.0
1370	5.0	16.0
1369	0.0	2.0
1368	13779.0	869.0
100873209	0.0	0.0
1366	4390.0	6176.0
1365	1165.0	302.0
1364	8077.0	10032.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	2.0	3.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	12.0	4.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	4.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3621.0	1847.0
116843	840.0	213.0
1384	2541.0	4525.0
116842	38.0	5.0
1382	364.0	17107.0
116844	1871.0	178.0
1381	7.0	144.0
1380	2161.0	25.0
440176	1.0	0.0
440184	3.0	0.0
1379	19.0	1.0
1378	1148.0	81.0
1376	1842.0	1274.0
1375	38.0	77.0
128821	0.0	1.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	11.0	184.0
100873239	1.0	1.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	221.0	9425.0
1396	555.0	97.0
1395	23.0	72.0
1394	6.0	76.0
1393	44.0	6.0
1392	40.0	0.0
285407	4.0	17.0
116835	2959.0	592.0
1390	1005.0	1067.0
1389	6729.0	3198.0
1388	7058.0	11354.0
1387	8588.0	8186.0
116841	1693.0	2684.0
1386	2924.0	1753.0
116840	3472.0	2657.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	1.0
100873227	1.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	86.0	49.0
100873255	0.0	0.0
100873254	6.0	2.0
100873253	0.0	0.0
285412	0.0	0.0
100873252	0.0	4.0
100287898	135.0	44.0
100287895	0.0	0.0
285419	126.0	10.0
1399	5707.0	14422.0
1398	6258.0	5275.0
1397	12003.0	2788.0
100873259	1.0	0.0
100873258	0.0	0.0
100873257	3.0	1.0
100873256	0.0	0.0
100873240	1.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	189.0	217.0
285429	19.0	8.0
100287880	0.0	0.0
440193	4752.0	2717.0
100873248	0.0	0.0
100873247	0.0	0.0
100873246	0.0	0.0
100873245	2.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	11045.0	27328.0
153830	14655.0	13864.0
645280	4.0	11.0
440138	512.0	495.0
440132	1.0	1.0
440142	3.0	1.0
10139	2550.0	2046.0
126208	1470.0	1171.0
126206	0.0	0.0
126205	1.0	0.0
107133497	11.0	9.0
126204	0.0	0.0
107133499	0.0	0.0
128866	9669.0	17429.0
10131	2185.0	3349.0
10134	15186.0	34893.0
107133494	0.0	3.0
10133	6957.0	6162.0
128869	1401.0	2419.0
10136	0.0	0.0
10135	6719.0	5385.0
100128493	0.0	0.0
103021294	54.0	78.0
10138	807.0	828.0
100128496	0.0	0.0
10137	4310.0	6016.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	1.0
10140	7094.0	1895.0
128864	8.0	47.0
440125	1.0	0.0
440131	2.0	0.0
10143	0.0	0.0
128854	465.0	1191.0
10142	7006.0	5407.0
10144	3229.0	1183.0
10147	1948.0	2604.0
100128483	0.0	0.0
10146	9908.0	22589.0
128859	0.0	0.0
10149	374.0	35.0
10148	151.0	25.0
128853	77.0	651.0
440159	0.0	0.0
10117	53.0	0.0
440163	5.0	0.0
10110	53.0	25.0
10112	176.0	2005.0
10111	3967.0	5122.0
10114	8516.0	4215.0
10113	2914.0	6942.0
128848	0.0	0.0
10116	4477.0	6495.0
165829	90.0	583.0
100128469	26.0	21.0
153842	7.0	2.0
440145	816.0	3427.0
10129	6514.0	378.0
440153	0.0	0.0
10128	6910.0	7788.0
100033799	0.0	0.0
107133486	5.0	9.0
10121	10306.0	6791.0
100128465	0.0	0.0
10120	4994.0	6826.0
10123	3265.0	8749.0
138234	0.0	1.0
10125	1425.0	97.0
10124	2622.0	8941.0
10127	1663.0	1633.0
10126	1857.0	4809.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	31.0	37.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	7.0
106481184	0.0	0.0
106481181	1.0	0.0
106481182	0.0	0.0
285489	523.0	39.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	0.0	0.0
10107	2.0	13.0
10106	23989.0	19774.0
106481199	0.0	0.0
10109	22937.0	20404.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	6.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2656.0	3378.0
10100	608.0	346.0
10103	7879.0	1811.0
106481194	0.0	0.0
10102	1039.0	1528.0
106481195	0.0	0.0
10105	1723.0	8409.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	175.0	178.0
440119	298.0	162.0
126235	0.0	1.0
126231	151.0	362.0
106481165	0.0	0.0
106481166	0.0	1.0
106481163	0.0	0.0
442775	72.0	140.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	36.0	61.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	1.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	179.0	1.0
440104	811.0	437.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	2.0	1.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	88.0	6.0
100128423	1.0	0.0
128879	1.0	1.0
106481172	3.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	10.0	5.0
10090	1192.0	4098.0
10093	7916.0	5553.0
10092	16141.0	10560.0
10095	16479.0	19333.0
645204	0.0	1.0
10094	13259.0	13354.0
645203	3.0	3.0
10097	20461.0	15426.0
10096	13157.0	12540.0
645201	0.0	0.0
163115	94.0	32.0
200504	2695.0	3.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	5.0	28.0
106481143	0.0	0.0
114194	0.0	0.0
138162	749.0	143.0
106481144	0.0	0.0
114195	26.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	13.0	7.0
106481145	0.0	0.0
151126	2359.0	1670.0
106481146	0.0	0.0
10099	24269.0	17322.0
10098	1920.0	582.0
114190	0.0	1.0
106481140	0.0	0.0
114192	1.0	0.0
645212	480.0	224.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	12.0	1.0
106481152	0.0	1.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	2.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	33.0	189.0
106481156	0.0	0.0
114189	0.0	0.0
