id	a75a9fcd-cc1d-4ef6-a213-dd468217ad5b	a092dfa4-5455-4c0d-9eb5-f3363fd680e8
79932	6303.0	2296.0
55968	3234.0	3891.0
79935	2.0	58.0
635	3.0	17.0
79934	1028.0	668.0
636	896.0	1476.0
55967	1400.0	3106.0
637	1303.0	4407.0
79937	90.0	149.0
100505724	0.0	0.0
55966	150.0	14.0
158172	0.0	2.0
638	48.0	191.0
639	3195.0	3690.0
79939	5246.0	8511.0
101927081	0.0	0.0
55969	608.0	4341.0
101927084	23.0	4.0
158158	2599.0	1430.0
219654	2988.0	1891.0
100422900	0.0	0.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	2.0	0.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	1422.0	1631.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	1746.0	5173.0
55970	7527.0	11557.0
640	44.0	24.0
100270998	0.0	6.0
641	124.0	820.0
642	1900.0	7008.0
55975	1800.0	2130.0
100270992	0.0	0.0
158160	97.0	29.0
643	4.0	4.0
55974	1468.0	3399.0
122199	37.0	20.0
55973	4907.0	4132.0
644	3346.0	1727.0
100270994	0.0	0.0
79922	146.0	222.0
55972	1161.0	1540.0
645	3557.0	3919.0
79921	2937.0	2654.0
388499	2.0	1.0
79924	59.0	271.0
646	16.0	5814.0
79923	1.0	1.0
648	2588.0	4864.0
79925	638.0	263.0
649	889.0	4250.0
79927	199.0	22.0
79929	67.0	649.0
100505718	1.0	8.0
100505741	29.0	10.0
7620	277.0	92.0
100422911	0.0	0.0
7621	312.0	289.0
100422913	5.0	2.0
100422914	0.0	0.0
102725509	102.0	374.0
339400	21.0	16.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	1.0	4.0
100422918	0.0	0.0
339403	3.0	0.0
100422919	0.0	0.0
650	3272.0	1540.0
100270986	0.0	0.0
651	2187.0	53.0
652	1122.0	274.0
79953	45.0	585.0
653	2860.0	10.0
100270981	0.0	0.0
654	633.0	204.0
100270982	0.0	0.0
655	220.0	10330.0
79955	29.0	23.0
100270983	0.0	0.0
79954	1282.0	5818.0
656	232.0	302.0
100270984	0.0	0.0
657	2493.0	1570.0
79957	29.0	18.0
79956	3244.0	10904.0
658	375.0	766.0
79959	305.0	728.0
659	16307.0	13983.0
100505746	75.0	6.0
92912	3091.0	4044.0
79958	1095.0	389.0
100270980	0.0	0.0
7617	61.0	129.0
100422920	0.0	0.0
7633	229.0	409.0
100422922	0.0	1.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	0.0	0.0
219670	194.0	47.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	340.0	111.0
100270974	3.0	6.0
661	842.0	1369.0
100270975	0.0	0.0
662	499.0	464.0
79940	89.0	21.0
100270976	1.0	1.0
663	6890.0	3769.0
100270977	0.0	0.0
55997	0.0	0.0
664	2471.0	10372.0
665	10323.0	9549.0
53335	169.0	961.0
79944	385.0	960.0
666	2187.0	988.0
100270972	1.0	2.0
667	20609.0	35277.0
79943	132.0	204.0
79946	105.0	22.0
668	0.0	95.0
53339	3925.0	3340.0
669	1404.0	1468.0
100505738	299.0	729.0
79948	45.0	4.0
53336	0.0	3.0
7626	1302.0	425.0
55999	0.0	0.0
79947	1637.0	2850.0
55998	2.0	0.0
7625	488.0	1006.0
92906	2881.0	3144.0
7628	0.0	0.0
79949	86.0	776.0
7627	822.0	1493.0
100505739	0.0	3.0
7629	1255.0	1081.0
161779	117.0	130.0
101929693	166.0	50.0
104533120	4.0	1.0
100422930	0.0	0.0
101927034	3.0	21.0
100422931	0.0	0.0
7644	882.0	607.0
106903081	53.0	19.0
7643	142.0	134.0
100422934	1.0	0.0
100422935	0.0	0.0
100422936	0.0	0.0
219681	212.0	2.0
100422938	0.0	0.0
100422939	0.0	0.0
670	404.0	567.0
671	15.0	75.0
79971	5757.0	3159.0
100270963	1.0	1.0
672	324.0	1779.0
79970	436.0	67.0
53342	219.0	60.0
100270964	32.0	25.0
673	2247.0	1735.0
79973	150.0	83.0
53340	641.0	567.0
675	222.0	564.0
53345	8.0	47.0
79974	3470.0	354.0
53346	532.0	116.0
676	1.0	2.0
79977	1643.0	6951.0
53343	2348.0	1701.0
677	21164.0	45507.0
100270961	0.0	0.0
678	21302.0	11239.0
53344	760.0	967.0
100270962	0.0	1.0
53349	1797.0	2176.0
79979	1040.0	722.0
92935	219.0	2300.0
158131	0.0	0.0
7634	5.0	3.0
53347	198.0	59.0
7637	1298.0	1173.0
7639	229.0	336.0
7638	44.0	62.0
158135	284.0	117.0
100422940	0.0	0.0
219699	1776.0	8947.0
100422942	0.0	0.0
7652	0.0	1.0
100422943	1.0	0.0
100422944	0.0	0.0
100422945	0.0	0.0
101927049	0.0	0.0
100422947	0.0	0.0
100422948	0.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	2.0	1.0
79960	3418.0	1238.0
682	18140.0	43214.0
401914	0.0	2.0
683	747.0	301.0
53353	8.0	80.0
100270953	0.0	0.0
684	6209.0	8821.0
79962	12.0	152.0
79961	1962.0	981.0
685	510.0	154.0
401911	1.0	0.0
686	1361.0	883.0
687	8756.0	3298.0
79963	73.0	100.0
688	5782.0	21462.0
79966	3669.0	4030.0
53354	345.0	323.0
100270950	0.0	1.0
689	15082.0	21282.0
100270951	1.0	0.0
79968	405.0	844.0
92922	328.0	239.0
53358	1091.0	134.0
79969	271.0	664.0
92960	80.0	66.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	1632.0	2391.0
7661	0.0	0.0
100422952	0.0	0.0
5001	715.0	1388.0
100422953	0.0	0.0
5002	506.0	317.0
100422954	0.0	0.0
5003	33.0	31.0
100422955	0.0	0.0
5004	131.0	12.0
100270938	0.0	0.0
100422957	0.0	0.0
100422959	0.0	0.0
146167	0.0	2.0
690	0.0	1.0
79991	2112.0	1746.0
653604	5.0	2.0
79990	639.0	879.0
100270937	0.0	0.0
79993	937.0	1355.0
401903	0.0	0.0
694	17824.0	19847.0
641616	1.0	6.0
79992	16.0	5.0
695	1954.0	284.0
100270943	1.0	0.0
696	5.0	2.0
699	234.0	3488.0
79998	58.0	25.0
100505704	0.0	5.0
134187	0.0	3.0
100505702	305.0	438.0
641613	1.0	0.0
401904	32.0	38.0
641614	0.0	0.0
100422960	0.0	0.0
5010	737.0	243.0
7673	168.0	146.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	987.0	1635.0
101927067	6.0	37.0
100422964	0.0	0.0
5013	5.0	1164.0
100422965	7.0	20.0
100422966	0.0	0.0
5015	2.0	36.0
100422967	1.0	0.0
100422969	0.0	0.0
100270923	1.0	0.0
53371	1741.0	4222.0
146177	174.0	0.0
100270924	0.0	0.0
79980	823.0	2680.0
100270925	0.0	0.0
100270926	7.0	1.0
79982	3685.0	3114.0
79981	5.0	1.0
79983	259.0	3034.0
53373	3787.0	2061.0
80975	17.0	13.0
79986	302.0	1635.0
100420308	0.0	0.0
100420307	13.0	20.0
79987	8624.0	1525.0
5005	44.0	2.0
79989	528.0	555.0
5007	4469.0	7909.0
100420303	0.0	0.0
5008	64.0	242.0
5009	108.0	0.0
100420300	69.0	53.0
92949	159.0	458.0
7682	2.0	27.0
100422850	1.0	0.0
5020	0.0	6.0
7681	1.0	1.0
100422851	0.0	0.0
5021	24.0	47.0
100422852	0.0	0.0
7683	2.0	0.0
100422853	0.0	0.0
5023	327.0	114.0
100422854	0.0	0.0
5024	2.0	0.0
100422855	0.0	0.0
5025	1676.0	1624.0
101929651	2.0	0.0
100422856	0.0	0.0
5026	27.0	44.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	0.0	1.0
101929655	10.0	22.0
5016	63.0	5.0
5017	17.0	3224.0
7678	222.0	306.0
5018	4693.0	5107.0
5019	1298.0	3347.0
5030	4.0	0.0
7693	1286.0	3373.0
100422861	1.0	0.0
7692	569.0	358.0
5031	131.0	472.0
100422862	0.0	0.0
7695	877.0	638.0
5032	111.0	34.0
100422863	1.0	0.0
5033	3456.0	17108.0
7694	238.0	69.0
100422864	1.0	0.0
5034	24740.0	152900.0
7697	312.0	623.0
101929664	21.0	0.0
7696	119.0	89.0
101929665	3.0	1.0
100422866	0.0	0.0
5036	4719.0	13467.0
7699	721.0	1142.0
101927003	1.0	7.0
100422867	0.0	0.0
5037	15781.0	14053.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	0.0	3.0
7691	350.0	120.0
7690	1190.0	8323.0
254013	262.0	147.0
100420207	3.0	0.0
5027	1486.0	1526.0
100420206	0.0	0.0
5028	1243.0	12290.0
5029	352.0	1500.0
100420203	3.0	0.0
100420200	3.0	0.0
100422860	6.0	5.0
5042	40.0	103.0
100422873	0.0	0.0
100422874	0.0	0.0
5045	6936.0	6379.0
100422876	0.0	0.0
5046	319.0	1568.0
5047	0.0	42.0
100292290	0.0	2.0
100422878	0.0	1.0
5048	10548.0	9118.0
100422879	0.0	0.0
101927015	20.0	13.0
101927017	0.0	1.0
105377880	0.0	2.0
256646	5.0	0.0
256643	755.0	444.0
55902	4893.0	3462.0
55901	1556.0	687.0
55900	1358.0	564.0
55906	530.0	124.0
100420213	0.0	0.0
55905	4133.0	6454.0
55904	6873.0	4692.0
5052	14197.0	24129.0
100422883	0.0	0.0
55909	573.0	450.0
5053	1.0	1.0
100422884	0.0	0.0
5054	2869.0	20568.0
55908	4.0	1.0
55907	1420.0	5504.0
5055	19.0	4020.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	2399.0	7540.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	0.0	1.0
5050	264.0	1539.0
5051	1488.0	1286.0
5049	7202.0	18351.0
55911	1142.0	194.0
55917	4570.0	3300.0
100420224	2.0	1.0
55916	1053.0	1834.0
100420223	0.0	0.0
101929690	1.0	7.0
100422880	0.0	0.0
55915	946.0	1051.0
100422881	0.0	0.0
55914	6070.0	5417.0
5063	105.0	24.0
100422894	0.0	1.0
5064	1128.0	365.0
100422895	0.0	0.0
100422896	0.0	0.0
5066	11917.0	11043.0
5067	57.0	91.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	143.0	260.0
100419246	0.0	0.0
254050	63.0	52.0
5062	8360.0	25010.0
55920	4674.0	21166.0
254048	1230.0	905.0
55924	781.0	465.0
55922	539.0	1193.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	3447.0	5490.0
5075	0.0	37.0
5076	0.0	0.0
5077	0.0	0.0
55929	1116.0	692.0
5078	0.0	0.0
101929620	0.0	0.0
5079	42.0	43.0
101929624	2.0	0.0
254065	1046.0	2202.0
101929623	35.0	131.0
5071	208.0	129.0
5073	3126.0	5207.0
55930	4974.0	194.0
55937	139.0	80.0
100420253	7.0	2.0
5087	5723.0	4077.0
5088	6.0	4.0
5089	3073.0	3515.0
5080	267.0	609.0
5081	0.0	15.0
101929639	66.0	29.0
5082	1822.0	1385.0
256691	8256.0	63.0
5083	59.0	2093.0
101929637	6.0	0.0
102725541	1.0	3.0
79913	451.0	1136.0
79912	982.0	948.0
79915	153.0	883.0
100420259	1.0	5.0
100420258	2.0	5.0
100420257	5.0	0.0
79917	183.0	144.0
79919	2123.0	205.0
79918	540.0	682.0
5096	1287.0	3809.0
5097	2562.0	995.0
5098	2702.0	1928.0
5099	450.0	8512.0
100420260	0.0	0.0
254042	127.0	300.0
5090	1721.0	911.0
5091	327.0	5813.0
5092	2626.0	2911.0
5093	7844.0	12694.0
5094	17483.0	26466.0
5095	1078.0	1579.0
100270899	0.0	0.0
100270895	5.0	0.0
79902	1516.0	2376.0
55957	101.0	179.0
79901	34796.0	12528.0
100270891	0.0	0.0
55954	607.0	341.0
79903	969.0	930.0
100420269	0.0	0.0
79906	127.0	269.0
79905	421.0	314.0
79908	82.0	5.0
55959	1934.0	16343.0
55958	2927.0	2564.0
112724	530.0	649.0
100420275	0.0	3.0
90288	115.0	14.0
28338	0.0	1.0
28339	0.0	0.0
254099	0.0	1.0
28337	2.0	4.0
106736475	0.0	0.0
653590	1.0	0.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	0.0	17.0
28348	0.0	0.0
90271	340.0	234.0
90273	262.0	35.0
112714	0.0	1.0
28341	0.0	0.0
28342	0.0	4.0
28340	0.0	0.0
653583	113.0	446.0
28345	0.0	0.0
28346	1.0	0.0
28343	1.0	0.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	0.0	0.0
28316	1.0	2.0
28317	0.0	4.0
28314	0.0	8.0
28315	0.0	10.0
28318	9.0	33.0
112703	61.0	84.0
28312	1.0	1.0
28313	0.0	6.0
101929602	0.0	0.0
653598	3.0	3.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	170.0	1125.0
28329	0.0	0.0
28320	0.0	1.0
401898	0.0	0.0
112770	1780.0	5232.0
105377820	0.0	0.0
112755	33.0	30.0
112752	685.0	813.0
28305	2.0	4.0
28306	1.0	27.0
28304	4.0	8.0
28309	0.0	0.0
28307	2.0	23.0
28301	0.0	11.0
28300	0.0	1.0
124739	442.0	212.0
112744	0.0	0.0
388403	2159.0	1330.0
388401	3.0	3.0
388407	23.0	3.0
376412	6.0	0.0
653509	942093.0	411.0
90441	1092.0	2850.0
388551	1.0	3.0
388552	938.0	1426.0
122011	1.0	2.0
148641	47.0	46.0
102216342	36.0	3.0
388550	7.0	0.0
102216341	0.0	0.0
653505	0.0	0.0
641518	1.0	31.0
641517	0.0	0.0
641515	0.0	7.0
388536	223.0	273.0
388533	2.0	5968.0
388531	115.0	23.0
148645	2.0	15.0
388532	2.0	1.0
340595	0.0	0.0
340596	6.0	74.0
90427	1383.0	323.0
340598	2.0	3.0
161635	3.0	2.0
340591	192.0	444.0
388574	0.0	1.0
388569	155.0	285.0
388566	446.0	61.0
388567	105.0	644.0
388564	55.0	63.0
124641	0.0	0.0
90459	1057.0	1294.0
653519	127.0	255.0
388561	759.0	1319.0
388559	25.0	113.0
124637	78.0	94.0
388558	661.0	658.0
388555	0.0	36.0
388553	1.0	0.0
701	58.0	1493.0
340571	0.0	0.0
705	363.0	2154.0
706	4787.0	4203.0
340578	1.0	1.0
708	1923.0	4463.0
100505881	2354.0	673.0
90485	83.0	14.0
90488	2578.0	4469.0
220717	143.0	392.0
100529855	3.0	9.0
388595	0.0	0.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	210.0	151.0
90480	588.0	1579.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	1.0	0.0
28494	0.0	0.0
122046	7.0	2.0
653550	0.0	0.0
28499	0.0	1.0
388588	78.0	83.0
710	63423.0	21689.0
28497	2.0	9.0
28498	0.0	3.0
653553	26.0	214.0
711	0.0	0.0
712	20051.0	2994.0
340562	0.0	0.0
713	36995.0	5442.0
714	19078.0	4874.0
641556	0.0	0.0
715	13349.0	34719.0
716	19585.0	43896.0
28491	0.0	0.0
717	8809.0	1489.0
28492	0.0	0.0
718	54235.0	40769.0
719	3309.0	1166.0
28490	0.0	0.0
100505876	2246.0	3585.0
219731	9.0	16.0
100505877	0.0	2.0
100505875	124.0	430.0
122042	14.0	0.0
388585	0.0	9.0
388581	10.0	627.0
122038	0.0	0.0
388579	3.0	0.0
720	907.0	303.0
721	428.0	111.0
722	24531.0	20.0
724	0.0	24.0
725	58.0	1.0
726	487.0	569.0
100505879	1.0	3.0
727	1547.0	249.0
728	4582.0	1563.0
729	394.0	2.0
340554	180.0	74.0
219743	740.0	1809.0
339562	0.0	4.0
653566	44.0	138.0
653567	129.0	46.0
28479	41.0	116.0
339559	225.0	228.0
28473	34.0	235.0
28474	59.0	166.0
28471	5.0	29.0
340547	48.0	143.0
730	21753.0	739.0
28477	0.0	0.0
731	1.0	0.0
28478	1.0	3.0
732	464.0	1.0
28475	0.0	0.0
124685	4.0	0.0
733	12.0	2.0
28476	0.0	0.0
734	2845.0	2611.0
735	6.0	69.0
738	2652.0	2846.0
340544	18.0	3.0
219738	230.0	617.0
28470	2.0	10.0
340542	421.0	195.0
219736	227.0	609.0
340543	4.0	17.0
136647	768.0	1548.0
100505894	181.0	53.0
100505892	0.0	0.0
100505893	4.0	1.0
219752	0.0	0.0
7710	277.0	194.0
653557	0.0	0.0
100505890	0.0	0.0
7709	781.0	980.0
28484	0.0	0.0
28485	1.0	0.0
28482	0.0	0.0
740	3085.0	6340.0
28483	5.0	9.0
741	202.0	495.0
28488	1.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	35.0	373.0
28487	0.0	0.0
7701	1295.0	1070.0
745	9207.0	288.0
7700	397.0	320.0
746	2224.0	3669.0
747	475.0	370.0
7703	1508.0	2004.0
7702	967.0	1276.0
340533	143.0	388.0
7705	3713.0	9941.0
28480	0.0	0.0
7704	686.0	16.0
219749	1282.0	663.0
28481	17.0	76.0
7707	3767.0	5613.0
7706	2308.0	4418.0
339541	102.0	9.0
100270879	0.0	0.0
171017	1067.0	2032.0
768215	0.0	0.0
340526	768.0	351.0
340527	235.0	123.0
100270887	0.0	1.0
146059	552.0	696.0
768217	0.0	0.0
750	2.0	0.0
768216	0.0	1.0
768211	468.0	883.0
752	4381.0	1134.0
753	1398.0	1121.0
171019	3.0	0.0
754	19302.0	23125.0
768213	0.0	0.0
755	465.0	363.0
340529	0.0	0.0
768212	0.0	0.0
100270885	0.0	1.0
7712	7.0	40.0
757	4363.0	4205.0
7711	168.0	148.0
758	4.0	6.0
100270880	0.0	0.0
100505845	0.0	0.0
759	8.0	0.0
7716	5636.0	3921.0
134082	0.0	0.0
134083	0.0	0.0
158055	5.0	7.0
7718	197.0	174.0
158056	102.0	22.0
158038	16.0	17.0
7730	0.0	0.0
100505832	15.0	2.0
7732	41.0	12.0
219771	6770.0	7865.0
219770	1.0	0.0
100270868	0.0	0.0
100270869	3.0	0.0
339535	24.0	382.0
340515	0.0	1.0
100270875	0.0	0.0
760	3138.0	15648.0
256714	14.0	364.0
100270876	0.0	0.0
761	282.0	57.0
768206	73.0	23.0
762	2764.0	3.0
763	2.0	1.0
100270871	0.0	0.0
256710	17.0	11.0
100270872	1.0	1.0
764	0.0	0.0
765	0.0	0.0
100270873	6.0	3.0
766	0.0	3.0
100270874	0.0	0.0
767	288.0	45.0
768	6.0	5225.0
732275	0.0	0.0
100270870	1.0	0.0
100505835	0.0	0.0
7727	577.0	877.0
158046	14.0	5.0
7726	3018.0	5606.0
7728	660.0	543.0
100505839	12.0	105.0
7741	793.0	492.0
100505865	177.0	42.0
7743	1188.0	1423.0
339521	0.0	0.0
100270857	0.0	0.0
339524	92.0	32.0
770	456.0	321.0
100270864	2.0	0.0
771	483.0	21198.0
205147	0.0	0.0
773	34.0	100.0
100270867	3.0	22.0
774	2.0	48.0
340508	0.0	2.0
775	893.0	585.0
776	966.0	59.0
777	10.0	15.0
778	56.0	20.0
100505869	15.0	20.0
779	54.0	0.0
7733	636.0	660.0
7738	546.0	607.0
7737	470.0	633.0
340501	1.0	0.0
7739	2639.0	4244.0
158078	4106.0	1621.0
7750	3138.0	3160.0
7752	379.0	876.0
100505854	727.0	787.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	1310.0	231.0
7753	522.0	1109.0
219793	2.0	3.0
219790	21982.0	828.0
122060	1003.0	54.0
100270846	1.0	0.0
339512	14.0	37.0
100270847	0.0	0.0
100270848	5.0	0.0
780	7034.0	43163.0
781	739.0	794.0
100270853	1.0	5.0
782	575.0	162.0
339505	0.0	2.0
783	171.0	40.0
103689912	160.0	5.0
784	768.0	992.0
103689911	1.0	1.0
785	426.0	60.0
786	8.0	0.0
100270850	1.0	5.0
100270851	0.0	3.0
788	1458.0	384.0
100270852	4.0	1.0
7745	2049.0	1364.0
789	0.0	0.0
103689918	0.0	0.0
103689917	0.0	0.0
732253	1.0	0.0
158062	8.0	2.0
7746	470.0	322.0
171024	2637.0	620.0
7748	744.0	472.0
171023	3874.0	4636.0
103689913	0.0	0.0
171022	64.0	7.0
158067	149.0	62.0
103689915	3.0	1.0
7761	157.0	74.0
7760	925.0	1007.0
7763	13818.0	12058.0
5100	1.0	0.0
7762	55.0	196.0
5101	1381.0	1266.0
7764	2492.0	5269.0
100270839	3.0	3.0
339500	661.0	408.0
100270835	0.0	0.0
339501	0.0	1.0
100270836	0.0	1.0
790	1335.0	8162.0
100270837	0.0	1.0
100270838	0.0	0.0
793	12.0	178.0
794	82.0	68.0
100270844	0.0	0.0
795	0.0	0.0
796	7.0	2.0
797	5.0	1.0
100270840	12.0	6.0
798	0.0	0.0
799	39.0	7.0
100270841	5.0	8.0
7756	6198.0	11030.0
7755	285.0	372.0
7757	19.0	8.0
101929580	10.0	6.0
158011	0.0	0.0
100505806	349.0	812.0
7770	699.0	904.0
101929581	0.0	1.0
7772	184.0	769.0
7771	210.0	406.0
5110	3935.0	5818.0
101929582	0.0	0.0
5111	2205.0	6394.0
7773	304.0	226.0
7776	639.0	551.0
7775	330.0	387.0
101929589	0.0	1.0
100419416	1.0	1.0
100270832	9.0	7.0
100270833	10.0	5.0
100270834	0.0	1.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	25.0	42.0
7767	590.0	187.0
5105	8.0	0.0
7766	72.0	86.0
5106	2043.0	3068.0
7769	589.0	600.0
100420401	3.0	5.0
7768	316.0	258.0
5108	7765.0	4340.0
101929590	0.0	0.0
101929591	4.0	0.0
7781	15.0	65.0
7780	6.0	5.0
7783	5.0	2.0
7782	645.0	910.0
5121	15.0	0.0
5122	6.0	287.0
7784	149.0	369.0
5125	1436.0	1853.0
7786	524.0	220.0
90423	340.0	768.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	2.0	0.0
100420415	66.0	15.0
5116	1538.0	1589.0
100420414	2.0	0.0
100505826	8.0	112.0
90417	490.0	1653.0
5118	2031.0	6229.0
90416	645.0	407.0
7779	2149.0	5459.0
100420412	0.0	0.0
5119	3679.0	5762.0
158035	16.0	0.0
100420410	0.0	0.0
7791	18761.0	11578.0
5130	3633.0	9596.0
5132	2.0	4.0
90411	8481.0	10309.0
5133	55.0	76.0
5134	1853.0	2378.0
90410	801.0	1030.0
7798	2836.0	8506.0
5136	524.0	329.0
146053	32.0	45.0
146050	923.0	958.0
146057	1110.0	709.0
103091864	17.0	6.0
103091863	0.0	0.0
5126	417.0	1.0
7789	245.0	229.0
5127	3283.0	9359.0
5128	2706.0	2737.0
100505812	355.0	314.0
5129	1902.0	2624.0
90407	1685.0	4621.0
5140	2411.0	1571.0
100422971	3.0	0.0
5141	2992.0	1455.0
100422972	0.0	0.0
5142	2466.0	986.0
100422973	0.0	0.0
5143	408.0	18.0
100422974	0.0	0.0
5144	4590.0	925.0
100422975	0.0	0.0
5145	77.0	20.0
5146	15.0	2.0
100422977	0.0	0.0
101929530	0.0	16.0
5147	787.0	1007.0
100422978	0.0	0.0
100422979	1.0	0.0
101929539	25.0	2.0
100419324	11.0	0.0
254128	346.0	207.0
254122	24.0	26.0
5137	773.0	76.0
7799	3309.0	3515.0
5138	859.0	243.0
5139	666.0	2033.0
100422970	0.0	0.0
5151	1625.0	2132.0
100422982	0.0	0.0
5152	681.0	441.0
100422983	0.0	0.0
5153	510.0	176.0
100422984	0.0	0.0
5154	3272.0	4805.0
100422985	0.0	0.0
5155	2714.0	679.0
100422986	1.0	0.0
5156	4291.0	6196.0
100422987	0.0	0.0
5157	261.0	1866.0
100422988	0.0	0.0
5158	294.0	41.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	0.0	2.0
5150	1586.0	3324.0
100049076	10.0	1.0
5148	120.0	18.0
5149	2.0	0.0
100422980	0.0	0.0
100422981	0.0	0.0
5162	2940.0	2618.0
100422993	0.0	0.0
5163	681.0	2571.0
100422994	0.0	0.0
5164	1423.0	1072.0
100422995	0.0	0.0
5165	456.0	1726.0
100422996	0.0	0.0
5166	22789.0	213.0
100422997	0.0	0.0
5167	170.0	671.0
5168	7052.0	3265.0
5169	90.0	19.0
101929559	20.0	3.0
101929557	0.0	1.0
5160	2236.0	2873.0
5161	0.0	1.0
256764	63.0	2810.0
254100	37.0	71.0
254102	1558.0	1959.0
5159	7193.0	12577.0
100422990	0.0	0.0
100422991	0.0	0.0
100422992	0.0	1.0
5173	0.0	0.0
100420341	35.0	72.0
5174	16.0	8.0
5175	61490.0	9809.0
5176	4080.0	21009.0
5178	378.0	151.0
5179	129.0	3595.0
5170	2163.0	2134.0
5172	115.0	28.0
100420342	1.0	0.0
5184	4090.0	5716.0
5187	4527.0	1335.0
5188	703.0	1707.0
5189	882.0	637.0
254173	65.0	53.0
254170	1086.0	885.0
100420359	0.0	0.0
100420358	4.0	1.0
100420356	0.0	1.0
100420354	0.0	0.0
5195	932.0	1457.0
5196	150.0	12.0
5197	4.0	558.0
5198	395.0	919.0
5199	656.0	44.0
254187	4.0	2.0
5190	884.0	1059.0
5191	500.0	535.0
5192	439.0	1375.0
5193	485.0	604.0
5194	2081.0	4284.0
100270790	0.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	62.0	1.0
105375380	0.0	0.0
53400	0.0	0.0
53405	35564.0	192.0
100420377	0.0	0.0
53409	0.0	1.0
100420376	0.0	0.0
53407	1475.0	1479.0
100419392	1.0	1.0
100419391	4.0	0.0
101929520	0.0	0.0
768219	0.0	0.0
768218	0.0	1.0
768222	0.0	0.0
254158	7.0	3.0
53410	1.0	3.0
768220	5.0	0.0
100420393	1.0	1.0
100420392	0.0	0.0
112609	56.0	268.0
28457	412.0	769.0
28458	716.0	7091.0
28452	41.0	92.0
28450	500.0	1380.0
28455	50.0	453.0
28453	0.0	2.0
28454	110.0	445.0
90390	555.0	1110.0
28468	994.0	5795.0
653458	0.0	2.0
28469	14.0	15.0
101340251	1.0	0.0
101340250	0.0	0.0
101340252	0.0	0.0
28462	0.0	1.0
28463	8.0	72.0
28461	164.0	1880.0
28466	28.0	192.0
28467	852.0	3949.0
653464	1055.0	529.0
28464	107.0	556.0
28465	318.0	1053.0
653489	6.0	2.0
28438	0.0	0.0
28435	0.0	0.0
28439	1093.0	2246.0
653492	0.0	0.0
28430	3.0	4.0
28433	1.0	10.0
28434	479.0	1719.0
28431	5.0	11.0
28432	5.0	17.0
28448	558.0	2248.0
28449	178.0	240.0
28446	11.0	9.0
28447	0.0	2.0
28440	1.0	3.0
28441	4.0	6.0
653483	39.0	17.0
28444	1451.0	2281.0
28445	16.0	82.0
28442	2167.0	3913.0
653486	0.0	0.0
28443	4.0	10.0
28415	10.0	12.0
28416	10.0	24.0
28413	2.0	3.0
28414	16.0	34.0
28419	0.0	0.0
28417	9.0	17.0
28418	0.0	0.0
124626	0.0	0.0
388503	1.0	0.0
28411	6.0	27.0
28412	37.0	37.0
28410	79.0	163.0
388507	333.0	703.0
653499	3.0	43.0
28426	75.0	351.0
28427	6.0	9.0
28424	344.0	1302.0
28425	9.0	23.0
28428	7.0	13.0
28429	7.0	10.0
28422	0.0	2.0
28423	1012.0	2606.0
28420	234.0	454.0
28421	9.0	11.0
102723099	10.0	39.0
388524	3.0	7.0
124602	120.0	73.0
388523	7.0	1.0
112611	441.0	276.0
28405	1.0	4.0
28408	605.0	721.0
28409	82.0	440.0
112616	1467.0	565.0
28406	2.0	7.0
28407	2.0	9.0
388514	13.0	0.0
28400	74.0	200.0
388512	4.0	11.0
28401	74.0	779.0
134359	539.0	442.0
158326	943.0	36.0
339263	172.0	406.0
401730	0.0	1.0
146336	0.0	1.0
401725	2.0	0.0
401720	3.0	3.0
