id	80dfa38c-5905-4a58-bb0c-246dccc2bbc7	f69a97ec-c6c0-4450-83f1-3280f31ad447
101929074	45.0	44.0
10864	0.0	0.0
101929071	0.0	3.0
10863	301.0	325.0
22813	2.0	0.0
22814	2.0	1.0
643641	855.0	296.0
22815	0.0	0.0
22816	0.0	0.0
22818	10262.0	13439.0
10829	1.0	1.0
100419945	0.0	2.0
83849	269.0	9.0
83855	4341.0	2573.0
10833	0.0	0.0
83854	42.0	21.0
83857	3951.0	101.0
10835	1.0	1.0
83856	474.0	192.0
10834	0.0	1.0
83851	7.0	15.0
10837	0.0	0.0
100419948	0.0	0.0
83850	3261.0	722.0
10836	1.0	0.0
100419949	1.0	0.0
83853	70.0	22.0
10838	2934.0	1500.0
83852	863.0	725.0
124565	15814.0	14041.0
100419947	2.0	0.0
22808	4857.0	1978.0
22809	3481.0	4786.0
101929082	0.0	0.0
101929083	0.0	1.0
10830	0.0	0.0
643637	1.0	0.0
22822	20323.0	36301.0
22823	1292.0	1375.0
22824	637.0	3551.0
101929086	8.0	0.0
22826	6361.0	7142.0
22827	11252.0	11017.0
643653	0.0	0.0
22828	3415.0	3001.0
22829	341.0	933.0
112574	3346.0	1842.0
100419955	0.0	0.0
56241	57414.0	3198.0
100420946	0.0	0.0
56242	224.0	186.0
22820	15422.0	26057.0
22821	3955.0	2677.0
100419950	0.0	0.0
10844	5850.0	8056.0
83844	0.0	0.0
10846	922.0	310.0
10845	4228.0	5853.0
10848	3938.0	24011.0
56243	9261.0	15411.0
10847	16680.0	15773.0
56244	7.0	0.0
56245	7.0	2.0
10849	361.0	314.0
56246	7.0	0.0
643646	83.0	30.0
10840	59.0	153.0
10842	15.0	0.0
101929093	0.0	0.0
10841	7.0	3.0
643648	0.0	0.0
101929010	0.0	4.0
100420950	12.0	6.0
100420952	0.0	0.0
100419964	0.0	0.0
100419962	0.0	0.0
100271605	0.0	0.0
100419963	0.0	0.0
100271613	0.0	1.0
100271611	0.0	0.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	0.0	2.0
100419978	0.0	0.0
100420968	0.0	0.0
100419974	0.0	0.0
391458	0.0	1.0
100419971	0.0	0.0
100419972	2.0	1.0
100271601	0.0	0.0
100419979	0.0	0.0
100420972	0.0	0.0
100420975	0.0	0.0
100419989	0.0	0.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	2.0	1.0
391436	0.0	0.0
161582	97.0	31.0
124599	367.0	28.0
101929052	0.0	0.0
391485	1.0	0.0
222611	2.0	83.0
100187716	0.0	0.0
391490	0.0	0.0
391496	0.0	0.0
22899	5536.0	381.0
391462	0.0	1.0
22891	288.0	164.0
22893	8199.0	2850.0
22894	4307.0	4390.0
22895	19.0	1.0
148581	4.0	0.0
22897	2134.0	1735.0
22898	14267.0	915.0
22890	2667.0	3310.0
391470	1.0	0.0
391472	1.0	0.0
391475	0.0	0.0
101929008	48.0	112.0
222659	6.0	4.0
440894	111.0	67.0
222658	13726.0	8201.0
102724035	0.0	0.0
100271575	2.0	11.0
100271577	4.0	0.0
100271571	0.0	0.0
81175	2.0	4.0
81176	6.0	5.0
100271570	1.0	3.0
93145	903.0	7836.0
440888	0.0	0.0
222642	4.0	1.0
222643	475.0	16.0
401289	23.0	0.0
401288	20.0	8.0
401285	1.0	0.0
81166	0.0	0.0
100271564	4.0	14.0
81168	0.0	0.0
100271566	4.0	2.0
81169	0.0	0.0
81162	2.0	1.0
81163	0.0	0.0
100271563	0.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	0.0	1.0
102724018	0.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	4.0	1.0
100271551	1.0	0.0
81198	0.0	0.0
81191	6.0	0.0
81192	0.0	0.0
81193	2.0	0.0
81194	0.0	0.0
450232	3.0	1.0
401260	0.0	1.0
220001	121.0	72.0
222662	0.0	18.0
401265	52.0	92.0
222663	145.0	194.0
220002	3358.0	3205.0
93166	416.0	105.0
401264	377.0	163.0
220004	162.0	47.0
100271539	0.0	0.0
401262	6.0	1.0
93164	297.0	159.0
100271547	0.0	0.0
100271549	2.0	1.0
81188	0.0	0.0
100271543	1.0	0.0
102724000	0.0	0.0
100271545	0.0	0.0
401258	59.0	29.0
81185	1.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	1545.0	1108.0
440854	14.0	62.0
222698	45.0	6.0
222696	15.0	15.0
161497	3.0	2.0
100271529	1.0	2.0
222699	21.0	58.0
100271536	0.0	0.0
100271538	6.0	14.0
100271537	0.0	0.0
93190	2.0	0.0
283601	0.0	1.0
100271531	8.0	9.0
283600	6.0	1.0
220042	197.0	493.0
93183	1031.0	893.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	5010.0	5729.0
100271525	0.0	0.0
100271526	20.0	6.0
100271521	1.0	0.0
100271520	0.0	0.0
220032	3.0	4.0
100271523	0.0	0.0
100271522	0.0	0.0
100271507	0.0	0.0
100271506	1.0	2.0
100271516	0.0	0.0
100271510	4.0	3.0
220064	1018.0	2802.0
220047	1.0	0.0
100271503	0.0	0.0
10808	17453.0	11177.0
56130	100.0	271.0
10807	1702.0	2147.0
56131	289.0	50.0
56132	158.0	36.0
10809	3713.0	32304.0
220081	23.0	18.0
83756	75.0	86.0
10811	524.0	1026.0
56137	266.0	13.0
10810	2048.0	925.0
83755	0.0	0.0
56138	56.0	22.0
83758	669.0	173.0
10813	1780.0	2319.0
56139	153.0	5.0
401207	163.0	164.0
220082	1.0	0.0
83757	1.0	0.0
83752	5842.0	7402.0
56133	411.0	820.0
10815	243.0	49.0
10814	54.0	2.0
56134	384.0	44.0
10817	340.0	286.0
56135	170.0	78.0
10816	0.0	0.0
283643	1676.0	830.0
56136	29.0	167.0
643535	0.0	0.0
643536	0.0	0.0
22800	3097.0	26411.0
22801	372.0	2432.0
643550	1.0	4.0
22802	6.0	87.0
22803	9040.0	6561.0
440804	2.0	2.0
22806	2531.0	712.0
22807	564.0	492.0
10819	93.0	70.0
56140	6.0	0.0
10818	2609.0	2480.0
56141	19.0	2.0
56142	18.0	1.0
56143	2.0	0.0
83737	5153.0	10306.0
220070	1.0	0.0
10822	3.0	0.0
283638	9043.0	18534.0
83744	438.0	369.0
10821	11.0	2.0
10824	18.0	28.0
83746	2843.0	2390.0
10823	0.0	0.0
83741	0.0	0.0
283635	6999.0	4722.0
10826	6029.0	279.0
220074	507.0	262.0
56144	51.0	1.0
10825	1100.0	522.0
56145	72.0	0.0
83740	0.0	0.0
83743	5137.0	4415.0
56146	11.0	0.0
10828	1.0	0.0
10827	1699.0	1572.0
83742	4071.0	8899.0
56147	12.0	6.0
283631	1.0	1.0
10820	6.0	1.0
440836	2604.0	709.0
643563	0.0	2.0
56154	3.0	0.0
81109	0.0	0.0
283629	118.0	50.0
56159	1.0	20.0
81115	0.0	0.0
81116	0.0	0.0
56155	231.0	39.0
283624	2123.0	231.0
102724097	39.0	26.0
256006	8.0	68.0
56156	0.0	0.0
81113	0.0	0.0
56157	0.0	0.0
56158	2.0	0.0
81114	0.0	0.0
81110	0.0	0.0
440829	0.0	0.0
440823	678.0	789.0
440822	0.0	0.0
56163	0.0	21.0
56164	87.0	151.0
256021	83.0	18.0
56165	15.0	0.0
83759	662.0	1011.0
56160	1538.0	774.0
10800	736.0	93.0
283617	0.0	0.0
81104	0.0	0.0
10802	5002.0	8560.0
10801	25686.0	61040.0
10804	26.0	73069.0
10803	1.0	2.0
56167	0.0	0.0
10806	1912.0	1218.0
56168	0.0	0.0
56169	54.0	1274.0
643582	0.0	0.0
643586	7.0	26.0
256076	786.0	155.0
401253	2.0	2.0
56171	135.0	36.0
401251	9.0	16.0
56172	5114.0	4359.0
401250	0.0	0.0
81137	0.0	0.0
81138	0.0	0.0
83795	0.0	0.0
102724076	0.0	0.0
102724077	14.0	61.0
283688	0.0	0.0
401247	10.0	12.0
81136	0.0	0.0
283687	468.0	113.0
283685	1.0	2.0
93109	993.0	1263.0
283682	13.0	4.0
100126825	1.0	1.0
93107	0.0	1.0
643596	10.0	37.0
56180	743.0	972.0
93100	3280.0	4220.0
401242	0.0	0.0
256085	1.0	0.0
56181	3009.0	2096.0
81126	0.0	0.0
81127	1.0	0.0
83787	1774.0	1766.0
283677	2.0	3.0
401237	239.0	296.0
83786	5711.0	10260.0
401236	12.0	0.0
283673	5.0	8.0
93134	1588.0	1610.0
401233	0.0	0.0
401232	113.0	54.0
256051	654.0	530.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	1.0
100271597	0.0	0.0
283663	110.0	31.0
81153	0.0	0.0
100271596	1.0	0.0
100271595	0.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	652.0	1392.0
283659	376.0	52.0
100271587	1.0	1.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	3.0	0.0
283651	140.0	51.0
100271585	0.0	0.0
100271584	0.0	1.0
100271581	2.0	0.0
22998	31060.0	1046.0
22999	78.0	16.0
100151676	1.0	0.0
100151677	1.0	0.0
100151678	0.0	0.0
22990	6702.0	4700.0
100151671	0.0	0.0
100151672	0.0	3.0
22992	16378.0	32331.0
22993	5863.0	5524.0
100151674	1.0	1.0
22994	911.0	1661.0
83903	51.0	276.0
22995	178.0	418.0
83902	0.0	1.0
22996	1869.0	4796.0
22997	147.0	164.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	2.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	5.0	1.0
100151684	0.0	1.0
100151685	0.0	0.0
100151681	0.0	0.0
56302	7.0	0.0
83901	0.0	1.0
342538	9.0	14.0
83900	0.0	1.0
56300	0.0	1960.0
56301	22.0	1.0
124411	939.0	939.0
22976	958.0	922.0
22977	20.0	19.0
22978	3142.0	3291.0
22979	2035.0	1205.0
22970	26.0	40.0
22971	1009.0	1802.0
22974	265.0	7594.0
83932	729.0	727.0
10998	225.0	69.0
83931	17691.0	20880.0
342527	203.0	15.0
148418	24.0	16.0
83933	546.0	443.0
124404	0.0	1.0
10999	2652.0	8643.0
124401	727.0	480.0
124402	2297.0	1651.0
83930	4070.0	2517.0
56311	4.0	1.0
10990	1950.0	237.0
100126693	16.0	1.0
10992	16852.0	18445.0
606500	0.0	0.0
10991	21.0	22.0
10994	4540.0	5838.0
10993	3793.0	173.0
22987	40.0	5.0
22989	387.0	31.0
22980	9893.0	8567.0
22981	809.0	985.0
22982	2749.0	832.0
22983	15.0	55.0
22984	4058.0	6761.0
22985	10370.0	10547.0
22986	1.0	0.0
58986	8548.0	7255.0
148423	1193.0	1138.0
58985	46.0	2523.0
342510	4294.0	186.0
283694	0.0	0.0
283693	14.0	3.0
283692	3.0	1.0
22954	869.0	2018.0
22955	3446.0	2305.0
112487	775.0	1920.0
22950	1869.0	3021.0
391524	0.0	0.0
22952	21.0	0.0
22953	111.0	0.0
391526	1.0	0.0
10975	3229.0	3461.0
83953	4.0	0.0
10978	1225.0	1066.0
83955	19.0	26.0
10979	11831.0	1622.0
112495	1909.0	3994.0
10970	9289.0	38665.0
56339	2423.0	1575.0
10972	23784.0	40781.0
10971	17662.0	36918.0
10974	0.0	0.0
10973	2976.0	7471.0
401409	28.0	13.0
112479	396.0	848.0
112476	224.0	49.0
391530	0.0	0.0
83939	5460.0	8543.0
56341	103.0	1.0
391533	2.0	0.0
124460	1998.0	408.0
83935	661.0	94.0
83938	1043.0	284.0
391538	0.0	0.0
83937	3543.0	1379.0
10987	2991.0	2843.0
83943	507.0	196.0
83942	0.0	0.0
10989	6150.0	6780.0
10988	8382.0	11003.0
56342	514.0	385.0
124454	1321.0	2370.0
56344	6.0	0.0
83941	1662.0	1211.0
83940	763.0	619.0
643503	0.0	0.0
10981	2596.0	1312.0
112483	3152.0	1968.0
10980	4741.0	5793.0
10983	33595.0	25120.0
10982	6799.0	1793.0
643507	2.0	1.0
10985	11213.0	19204.0
10984	394.0	283.0
22932	781.0	581.0
22933	5383.0	5442.0
22934	1546.0	1189.0
22936	13708.0	20998.0
22937	8326.0	13702.0
22938	5150.0	6773.0
112464	1279.0	3645.0
22930	5808.0	7836.0
22931	6876.0	8924.0
81309	0.0	0.0
391504	0.0	0.0
10954	2757.0	3122.0
10953	3245.0	3171.0
10956	28582.0	35033.0
81315	0.0	0.0
10955	18990.0	25709.0
391508	1.0	4.0
81316	0.0	0.0
10957	18896.0	18688.0
124446	7982.0	4104.0
81310	0.0	0.0
10959	15281.0	28374.0
22929	2773.0	2861.0
10950	7419.0	3253.0
10952	4689.0	4154.0
10951	2848.0	5482.0
22943	807.0	74.0
22944	946.0	730.0
22945	0.0	0.0
22947	0.0	0.0
22948	11335.0	16980.0
22949	2049.0	3376.0
83957	3.0	1.0
22941	3876.0	3274.0
83959	263.0	511.0
10965	1645.0	1014.0
391518	0.0	0.0
10964	1767.0	1817.0
81304	0.0	0.0
10966	848.0	608.0
10969	3347.0	5460.0
81300	0.0	0.0
10961	12441.0	8714.0
10960	12462.0	14639.0
643529	119.0	109.0
10963	11801.0	37813.0
10962	746.0	950.0
148479	3434.0	5123.0
197407	858.0	360.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	1.0
124491	2621.0	905.0
391548	0.0	0.0
767588	1.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	0.0	2.0
391552	0.0	0.0
474383	1.0	0.0
474382	0.0	0.0
222701	2.0	0.0
767569	0.0	0.0
391559	9.0	15.0
767577	0.0	0.0
767579	1.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	32.0	4.0
207107	5246.0	59.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	1.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	0.0	0.0
474345	9.0	1.0
474344	5933.0	703.0
474343	121.0	78.0
246717	1.0	0.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	16.0	57.0
161406	27.0	26.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	1.0	1.0
100151640	18.0	29.0
100151641	0.0	0.0
246715	1.0	0.0
767557	18.0	8.0
606553	0.0	0.0
606551	19.0	37.0
474354	7.0	3.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	0.0
161436	48.0	43.0
100151655	0.0	0.0
391584	2.0	0.0
100151656	0.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	64.0	19.0
100151652	0.0	0.0
100151668	1.0	0.0
391592	0.0	0.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	3798.0	8225.0
100151667	0.0	0.0
391598	0.0	2.0
100151661	1.0	0.0
100151663	0.0	0.0
474338	7.0	6.0
474337	0.0	0.0
197370	2862.0	2840.0
220112	5.0	0.0
246744	0.0	0.0
220115	2.0	1.0
93273	42.0	98.0
100271459	0.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	1.0	1.0
100271456	0.0	0.0
100271451	0.0	0.0
81295	0.0	0.0
100271452	0.0	1.0
220108	778.0	69.0
220107	26.0	30.0
100271448	4.0	2.0
100271447	2.0	0.0
100271449	0.0	0.0
100271444	2.0	2.0
100271445	0.0	3.0
81285	1.0	2.0
81282	0.0	0.0
197350	6.0	1.0
246720	1.0	9.0
401399	15.0	50.0
401398	27.0	9.0
246721	1.0	0.0
220134	46.0	671.0
401397	1773.0	1167.0
246723	47.0	18.0
220136	36.0	37.0
401393	0.0	0.0
100271437	0.0	0.0
100271439	1.0	0.0
100271438	0.0	1.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	594.0	427.0
246731	2.0	0.0
401387	4.0	2.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	85.0	169.0
100271420	0.0	0.0
197358	600.0	263.0
199990	2400.0	2391.0
246785	23.0	49.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	1.0	3.0
283726	26.0	13.0
100271414	0.0	0.0
100887075	0.0	0.0
439990	48.0	115.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	872.0	37.0
100271413	0.0	0.0
197320	1150.0	366.0
439996	4.0	0.0
100887074	0.0	0.0
439992	28.0	32.0
100887073	0.0	0.0
197322	1878.0	687.0
439994	141.0	80.0
102724105	191.0	145.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	40.0	13.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	0.0	2.0
100271400	3.0	1.0
283711	0.0	0.0
100271402	0.0	0.0
197331	5.0	15.0
197335	1260.0	1924.0
440993	1116.0	453.0
440992	80.0	75.0
161394	36.0	149.0
199964	67.0	97.0
8000	17.0	61.0
8001	2.0	0.0
246777	46.0	11.0
246778	128.0	5.0
606495	221.0	110.0
199974	55.0	2.0
8013	16522.0	456.0
22911	1901.0	3069.0
439949	381.0	207.0
22913	15050.0	16747.0
643421	0.0	0.0
22914	23.0	10.0
22915	4596.0	110.0
439945	0.0	0.0
22916	6026.0	6692.0
731605	3.0	3.0
22917	5.0	28.0
10929	4029.0	2773.0
10928	6026.0	9826.0
56252	7071.0	6993.0
56253	488.0	126.0
401331	252.0	545.0
81207	0.0	0.0
83869	161.0	113.0
81208	0.0	0.0
81209	0.0	0.0
83877	3418.0	2605.0
56259	4070.0	6419.0
83876	17.0	20.0
81215	0.0	0.0
83879	168.0	1104.0
10934	2.0	0.0
83878	703.0	56.0
283768	0.0	0.0
10933	17657.0	14787.0
10936	269.0	49.0
56254	3132.0	3922.0
83873	11.0	6.0
256148	0.0	0.0
81210	18.0	10.0
283767	0.0	0.0
56255	8448.0	2330.0
83872	7126.0	1961.0
10935	6562.0	6165.0
81211	0.0	1.0
56256	1134.0	431.0
10938	31411.0	12317.0
83875	203.0	9.0
83874	2367.0	2887.0
56257	6822.0	2969.0
22907	7716.0	8278.0
643414	0.0	219.0
439953	8.0	19.0
22908	4044.0	2845.0
83871	4716.0	6020.0
22909	722.0	950.0
283761	1.0	3.0
439954	0.0	0.0
643418	77.0	6.0
10930	96.0	1.0
439950	6.0	0.0
22921	1593.0	1847.0
8022	1.0	0.0
440926	346.0	354.0
22924	1390.0	1308.0
440925	48.0	40.0
8028	2077.0	2616.0
22925	665.0	751.0
8029	335.0	83.0
22926	8654.0	5899.0
439934	0.0	0.0
22927	1850.0	445.0
8027	3611.0	3925.0
22928	4638.0	4410.0
439936	3.0	1.0
56261	12777.0	2755.0
56262	10873.0	26150.0
10939	3999.0	4082.0
401321	363.0	286.0
8021	6458.0	5566.0
83858	1727.0	2951.0
22920	2908.0	3926.0
56260	124.0	65.0
10943	2251.0	1615.0
56269	6.0	0.0
83866	0.0	0.0
81203	0.0	0.0
10942	1614.0	118.0
81204	0.0	0.0
10945	12222.0	17349.0
83868	0.0	0.0
81205	0.0	0.0
10944	9663.0	11587.0
83867	0.0	0.0
10947	1451.0	1114.0
56265	737.0	3374.0
83862	2526.0	2205.0
401316	32.0	42.0
83861	1848.0	2823.0
283755	1074.0	203.0
10946	5625.0	7286.0
56267	1725.0	1313.0
10949	16985.0	13026.0
81201	0.0	0.0
10948	4433.0	4941.0
256158	1566.0	34.0
83863	0.0	0.0
81202	0.0	0.0
22918	50049.0	5989.0
22919	13248.0	13131.0
439941	0.0	0.0
83860	1201.0	920.0
8019	2339.0	2243.0
10941	0.0	0.0
643427	74.0	38.0
10940	726.0	401.0
8036	4641.0	4589.0
8034	2096.0	1132.0
440957	537.0	217.0
440956	0.0	0.0
440955	0.0	4.0
8038	226.0	7825.0
10907	2669.0	2494.0
10906	5536.0	5603.0
440952	50.0	50.0
10908	22024.0	4083.0
93210	3560.0	2273.0
8031	21813.0	16181.0
256130	0.0	0.0
56270	9024.0	9458.0
56271	3033.0	2413.0
8030	6944.0	5904.0
10910	2823.0	3204.0
83899	0.0	0.0
81236	0.0	0.0
283748	26.0	550.0
10912	1526.0	261.0
283747	1.0	0.0
10911	7.0	1.0
10914	12195.0	15552.0
256126	22.0	15.0
83895	0.0	0.0
10913	71.0	27.0
83894	10.0	0.0
10916	12345.0	8845.0
83897	2.0	2.0
401303	87.0	159.0
10915	3918.0	3804.0
283742	2372.0	2738.0
83896	7.0	0.0
83891	6025.0	889.0
83890	12.0	13.0
83893	0.0	0.0
81230	0.0	0.0
83892	13154.0	10788.0
22900	3402.0	954.0
93202	1.0	0.0
22901	767.0	259.0
22902	4096.0	1658.0
8045	2926.0	3156.0
22903	3294.0	1945.0
22904	34530.0	20220.0
22905	5269.0	5564.0
8048	0.0	1.0
440944	876.0	523.0
22906	9530.0	9761.0
256144	0.0	0.0
10917	5.0	0.0
10919	2609.0	5566.0
83888	175.0	8.0
10921	8612.0	10005.0
283738	0.0	0.0
83887	12.0	2.0
10920	2819.0	2991.0
81226	0.0	0.0
10923	8208.0	10396.0
10922	3294.0	4914.0
83889	0.0	0.0
81228	0.0	0.0
83884	0.0	5.0
56287	4.0	0.0
81221	0.0	0.0
56288	4986.0	7155.0
10924	1287.0	650.0
10927	6593.0	5068.0
83886	93.0	5304.0
81223	0.0	0.0
10926	452.0	586.0
81224	0.0	0.0
643447	3.0	2.0
643445	0.0	0.0
83882	123.0	1832.0
83881	5.0	39.0
439965	18.0	24.0
643446	18.0	15.0
93233	29.0	18.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	1943.0	1608.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	14.0	2.0
106481975	0.0	0.0
106481978	1.0	0.0
106481979	0.0	0.0
106481980	14.0	0.0
100271499	1.0	0.0
100271498	4.0	2.0
106481981	0.0	0.0
100271495	3.0	0.0
643459	0.0	0.0
81251	3.0	0.0
100271491	1.0	1.0
100271493	1.0	1.0
643470	0.0	0.0
643471	2.0	1.0
8061	13020.0	15012.0
8065	2598.0	1903.0
81248	0.0	0.0
10901	1143.0	1243.0
10900	52.0	2185.0
10903	720.0	1093.0
81243	1.0	0.0
10902	2133.0	2800.0
81244	1.0	0.0
100271487	1.0	1.0
10905	3535.0	4298.0
10904	4960.0	14257.0
81246	0.0	0.0
283796	4.0	0.0
100271483	0.0	0.0
81240	0.0	0.0
342574	52.0	0.0
100271486	0.0	0.0
100271485	0.0	0.0
81242	2.0	0.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	12054.0	23519.0
440917	2.0	18.0
439927	0.0	2.0
440915	1.0	5.0
8078	5601.0	11548.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	2.0	3.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	151.0	961.0
106481959	0.0	0.0
8073	17218.0	16268.0
106481956	0.0	0.0
8074	9.0	1.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	8.0	3.0
106481962	0.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	48.0	49.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	1.0	0.0
643479	0.0	7.0
81270	0.0	0.0
100271470	0.0	0.0
440905	0.0	3.0
439916	0.0	0.0
8089	603.0	957.0
440902	2.0	2.0
643499	1.0	0.0
439915	0.0	0.0
440900	4.0	2.0
8082	1305.0	1703.0
106481965	0.0	0.0
106481966	0.0	0.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	2234.0	2412.0
106481969	0.0	0.0
8087	6101.0	9833.0
106481967	4.0	1.0
8085	13433.0	12111.0
106481968	0.0	0.0
102724167	1.0	0.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	0.0	0.0
401337	1.0	0.0
106481973	0.0	0.0
100271465	0.0	1.0
106481970	0.0	0.0
401335	0.0	2.0
100271467	6.0	1.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	1.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	11380.0	7442.0
81264	1.0	0.0
100271460	3.0	3.0
731688	5.0	9.0
728034	0.0	0.0
8099	3762.0	7019.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	16.0	3426.0
106481930	0.0	0.0
8092	0.0	1.0
106481931	1.0	0.0
106481936	0.0	0.0
728039	61.0	138.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	4.0	4.0
56413	93.0	2342.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	4.0	3.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	1.0	0.0
106481947	0.0	0.0
106481948	2.0	0.0
106481945	0.0	0.0
106481946	2.0	0.0
106481950	3.0	0.0
106481951	0.0	0.0
283358	3208.0	5466.0
344838	2.0	0.0
106481918	0.0	0.0
106481919	6.0	3.0
106481916	1.0	1.0
106481917	0.0	0.0
572558	18.0	0.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	0.0
106481913	0.0	0.0
283349	6705.0	2642.0
100126572	0.0	0.0
106481929	3.0	1.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	9.0	10.0
728042	0.0	0.0
106481921	1.0	0.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	0.0	0.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	9.0	0.0
101234262	13.0	8.0
767612	0.0	0.0
767611	0.0	0.0
283337	1760.0	2338.0
344813	1.0	1.0
114548	1009.0	186.0
81406	0.0	6.0
81407	0.0	0.0
344807	0.0	0.0
126526	969.0	1392.0
767600	0.0	0.0
344805	16.0	10.0
106481907	2.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	125.0	239.0
102800446	9.0	0.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	3.0	0.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	13.0	13.0
728013	150.0	65.0
283392	37.0	0.0
728012	0.0	0.0
728015	2.0	0.0
728010	3.0	0.0
81428	0.0	7.0
728019	2.0	4.0
56478	2388.0	1349.0
56479	53.0	103.0
126506	0.0	2.0
56474	1299.0	1063.0
81430	2.0	0.0
56475	12.0	5.0
81431	0.0	0.0
56476	0.0	0.0
56477	214.0	833.0
93408	0.0	0.0
283385	106.0	55.0
283383	10932.0	55.0
728005	4.0	4.0
81419	0.0	0.0
81421	0.0	0.0
283377	1024.0	1403.0
643401	6.0	116.0
283375	5.0	4.0
283373	4771.0	5795.0
151525	732.0	552.0
126567	178.0	39.0
391211	0.0	0.0
151534	345.0	809.0
151531	5.0	2.0
114569	17508.0	10827.0
126549	38.0	39.0
114571	1.0	0.0
100527978	16.0	12.0
126541	0.0	0.0
126536	0.0	0.0
151556	723.0	466.0
391242	0.0	0.0
728075	0.0	0.0
440699	14.0	1.0
440695	3.0	13.0
728072	0.0	0.0
100527960	4.0	8.0
391253	1.0	0.0
728064	0.0	0.0
100527963	66.0	90.0
728066	1.0	1.0
440689	23.0	49.0
391257	4.0	0.0
391256	28.0	6.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	4.0	23.0
728090	0.0	0.0
728088	0.0	4.0
100527943	5.0	2.0
114599	17.0	5.0
