id	652ecf99-1af9-41fc-b0a5-d3e5c07a7b5d	9813b5d6-2309-4e67-85c0-1fae01d9672d
106481342	10.0	6.0
106481340	0.0	0.0
85458	2014.0	1117.0
106481345	0.0	0.0
85459	241.0	968.0
106481346	0.0	0.0
85456	14701.0	11438.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2285.0	1660.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	32.0	95.0
442913	0.0	0.0
85452	264.0	57.0
442914	0.0	0.0
50	5316.0	7169.0
85453	1521.0	716.0
442915	0.0	0.0
85450	13426.0	5598.0
51	6320.0	3831.0
442916	0.0	0.0
85451	2055.0	2886.0
52	5790.0	4811.0
442917	0.0	0.0
53	2685.0	6386.0
442918	0.0	0.0
54	36478.0	26517.0
442919	0.0	0.0
55	653.0	559.0
442909	5.0	0.0
56	4.0	19.0
58	18.0	17.0
59	11508.0	28552.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	23.0	7.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	93.0	570.0
106481350	0.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	4.0
106481354	0.0	2.0
85446	142.0	82.0
442900	0.0	0.0
106481355	1.0	0.0
85443	7.0	12.0
442901	1.0	0.0
85444	975.0	517.0
442902	0.0	0.0
60	434897.0	394993.0
85441	4051.0	3109.0
442903	6.0	1.0
85442	861.0	128.0
442904	0.0	0.0
442905	0.0	0.0
62	37.0	29.0
85440	1366.0	2321.0
442907	4.0	4.0
442908	0.0	0.0
66	0.0	2.0
67	6.0	6.0
68	13.0	7.0
344595	437.0	283.0
69	3.0	5.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	2.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	709.0	133.0
106481321	2.0	0.0
85479	391.0	558.0
106481322	0.0	0.0
85476	3024.0	3511.0
85477	401.0	2661.0
70	11.0	19.0
85474	14.0	34.0
71	205288.0	220728.0
72	2251.0	2492.0
73	48.0	54.0
74	0.0	0.0
75	13.0	21.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5613.0	4655.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	2516.0	12009.0
81	38536.0	36469.0
85463	2394.0	840.0
82	4.0	4.0
85464	4194.0	2899.0
83	5.0	1.0
85461	5389.0	3156.0
85462	5929.0	1047.0
86	2350.0	9562.0
87	11060.0	18613.0
85460	1483.0	1109.0
88	439.0	38.0
89	6.0	11.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3162.0	2971.0
106481300	0.0	0.0
91	6323.0	3354.0
92	862.0	793.0
93	247.0	649.0
94	15911.0	1987.0
95	161.0	130.0
97	301.0	192.0
98	1242.0	487.0
344561	0.0	0.0
728661	1854.0	1829.0
728664	2.0	0.0
106481305	0.0	0.0
261734	1046.0	683.0
106481306	0.0	2.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	78.0	36.0
106481309	66.0	15.0
246119	20.0	12.0
106481307	0.0	0.0
261735	2.0	1.0
106481308	0.0	0.0
3804	35.0	12.0
3805	54.0	32.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	9.0	5.0
3809	1.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	881.0	1293.0
3800	50.0	64.0
3801	4807.0	2727.0
3802	13.0	5.0
728695	1.0	12.0
285735	19.0	0.0
261726	3885.0	2873.0
728698	14.0	8.0
3814	32.0	9.0
3815	2765.0	744.0
3816	70.0	105.0
261729	905.0	1326.0
3817	0.0	20.0
3818	19.0	7.0
222166	5397.0	1018.0
3811	40.0	9.0
3812	13.0	9.0
285740	0.0	2.0
285741	42.0	13.0
728689	4.0	14.0
3827	5.0	8.0
246100	0.0	1.0
3820	643.0	447.0
3821	129.0	66.0
3822	8.0	9.0
3823	4.0	3.0
3824	592.0	269.0
645402	0.0	0.0
403313	517.0	1040.0
403314	169.0	3.0
728637	11.0	1.0
728638	99.0	42.0
728633	0.0	0.0
728632	27.0	23.0
728635	14.0	9.0
3836	4562.0	4118.0
222183	41.0	823.0
3837	11673.0	18120.0
3838	3595.0	9995.0
3839	5718.0	3136.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2977.0	1738.0
3832	136.0	2684.0
3833	194.0	1979.0
3834	17.0	24.0
3835	1620.0	2572.0
728620	0.0	3.0
403300	0.0	0.0
645412	2.0	2.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	245.0	109.0
3848	241.0	137.0
3849	9.0	3.0
222171	303.0	1821.0
728619	4.0	4.0
3840	12942.0	8372.0
3841	968.0	610.0
3842	5880.0	9509.0
3843	10561.0	12315.0
3844	1.0	0.0
3845	6120.0	5036.0
3846	7.0	2.0
645423	0.0	0.0
3860	224.0	5373.0
246126	1510.0	983.0
728658	1789.0	833.0
728655	7.0	3.0
728657	1.0	1.0
728656	2.0	0.0
3858	1676.0	1447.0
3859	1.0	0.0
246135	0.0	3.0
3850	0.0	27.0
3851	1419.0	413.0
3852	1431.0	59753.0
645414	2.0	0.0
3853	432.0	210785.0
3854	143.0	7813.0
3855	39365.0	9015.0
3856	62466.0	47302.0
3857	0.0	8.0
728640	0.0	6.0
645431	16.0	51.0
728642	360.0	283.0
728641	48.0	8.0
645434	11.0	3.0
645432	30.0	54.0
285704	537.0	591.0
728643	14.0	2.0
222194	1451.0	2070.0
285708	0.0	19.0
1204	0.0	0.0
1203	1477.0	973.0
1201	1747.0	1150.0
1200	20172.0	26787.0
3861	268.0	830.0
645426	23.0	16.0
645425	0.0	0.0
1209	9020.0	11956.0
3866	1079.0	5271.0
1208	0.0	1.0
1207	3495.0	3992.0
3868	292.0	11460.0
285311	0.0	0.0
3880	33213.0	64506.0
3881	2.0	5.0
285313	1837.0	455.0
100128537	602.0	94.0
3882	1.0	7.0
100128536	4.0	1.0
285314	2.0	5.0
285315	602.0	488.0
1215	11.0	6.0
100141515	3.0	94.0
1213	22000.0	28215.0
1212	5960.0	4038.0
1211	9935.0	9153.0
3872	2271.0	114235.0
3875	44734.0	16462.0
3876	15.0	8.0
3879	2.0	0.0
3890	0.0	5.0
3891	3.0	1.0
3892	113.0	60.0
100128525	8.0	21.0
285326	0.0	0.0
1230	5390.0	1958.0
285329	12.0	7.0
440097	0.0	0.0
440093	30.0	12.0
3883	0.0	3.0
3884	0.0	1.0
3885	0.0	3.0
3886	0.0	0.0
100128521	4.0	0.0
3887	25.0	40.0
3888	1.0	4.0
100631239	0.0	0.0
3889	0.0	4.0
100128516	46.0	39.0
285331	637.0	628.0
100128512	0.0	0.0
285335	71.0	16.0
100128514	0.0	0.0
1241	705.0	747.0
1240	998.0	2809.0
1238	154.0	39.0
1237	13.0	168.0
1236	838.0	752.0
1235	25.0	24.0
1234	1250.0	1578.0
1233	489.0	662.0
1232	70.0	44.0
3895	11111.0	11819.0
100128511	59.0	21.0
100631247	1.0	0.0
3897	41.0	103.0
100631248	0.0	1.0
3898	3345.0	7457.0
100631249	0.0	0.0
3899	2606.0	253.0
100128505	0.0	3.0
100631250	0.0	0.0
285343	2219.0	924.0
100631251	1.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	146.0	104.0
100631254	0.0	0.0
100128503	2.0	0.0
285349	159.0	95.0
574501	1.0	1.0
574502	0.0	1.0
1244	70.0	196.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	2836.0	1880.0
1263	10617.0	2114.0
1262	179.0	16.0
116966	223.0	87.0
100887755	1.0	1.0
1261	13.0	5.0
100887754	3.0	4.0
1260	0.0	0.0
116969	23.0	17.0
1259	19.0	54.0
1258	31.0	20.0
440061	0.0	0.0
100887750	16.0	41.0
100887746	0.0	0.0
100887744	0.0	0.0
1272	528.0	1431.0
1271	152.0	26.0
100887749	40.0	7.0
1270	69.0	20.0
100887748	1.0	0.0
440044	31.0	45.0
1269	10.0	61.0
440051	0.0	0.0
1268	619.0	330.0
440050	0.0	1.0
1267	3764.0	6963.0
1266	41340.0	7530.0
100887740	0.0	0.0
1265	16666.0	16376.0
1286	2333.0	2127.0
1285	2295.0	767.0
1284	23269.0	53494.0
1282	15109.0	37079.0
1281	4756.0	409890.0
1280	2.0	32.0
440078	103.0	47.0
440077	11.0	3.0
440087	51.0	24.0
1278	15197.0	354737.0
1277	5454.0	551477.0
440081	45.0	347.0
116938	0.0	0.0
1297	7.0	13.0
116931	32.0	139.0
1296	1520.0	6030.0
1295	6937.0	20206.0
116933	5.0	5.0
1294	265.0	10010.0
1293	10192.0	155559.0
116935	30.0	17.0
1292	21000.0	74474.0
440068	4.0	16.0
1291	12139.0	45164.0
116937	15.0	8.0
440067	1.0	39.0
1290	1927.0	37252.0
440073	749.0	139.0
440072	10.0	3.0
1289	2408.0	56273.0
1288	231.0	2085.0
1287	1258.0	3375.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	7489.0	4194.0
440021	0.0	0.0
442673	0.0	2.0
10018	1438.0	3178.0
126328	3572.0	2756.0
442676	2.0	0.0
126326	610.0	294.0
1299	58.0	118.0
1298	487.0	669.0
10011	3695.0	1686.0
10010	5757.0	2070.0
10013	3291.0	3859.0
128989	2521.0	1965.0
10015	11926.0	7736.0
10014	4715.0	4027.0
10017	2.0	5.0
10016	6190.0	4207.0
10020	2340.0	1648.0
114335	0.0	1.0
114336	0.0	15.0
126321	2928.0	6111.0
10029	3.0	0.0
442668	0.0	0.0
10022	1.0	0.0
10021	39.0	1.0
10024	47.0	1684.0
128977	2036.0	1530.0
103021165	0.0	128.0
10023	207.0	416.0
103021164	3.0	7.0
10026	2192.0	1743.0
10025	3438.0	3828.0
116986	626.0	670.0
116985	10586.0	11691.0
116988	6229.0	5225.0
116987	2449.0	1565.0
114327	1656.0	460.0
440043	0.0	0.0
126308	6142.0	3906.0
440041	0.0	0.0
126306	55.0	535.0
151306	218.0	31.0
100128590	11.0	7.0
100128596	1.0	2.0
151300	0.0	1.0
100128595	1.0	0.0
100128589	1.0	5.0
440027	22.0	16.0
440026	5277.0	2045.0
440023	0.0	3.0
10008	997.0	2545.0
10007	2648.0	3748.0
10009	1964.0	3232.0
116984	4324.0	1715.0
116983	1525.0	1777.0
151313	419.0	550.0
10000	2957.0	2934.0
128954	0.0	0.0
10002	33.0	7.0
10001	1268.0	912.0
10004	575.0	314.0
10003	268.0	76.0
10006	7282.0	4806.0
10005	1352.0	1129.0
126370	0.0	0.0
285352	75.0	57.0
100128579	0.0	0.0
285359	67.0	55.0
126375	287.0	298.0
126374	1780.0	789.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4175.0	2623.0
285367	857.0	1281.0
285368	202.0	314.0
100128569	67.0	118.0
126364	2166.0	1522.0
100128560	0.0	15.0
285370	0.0	0.0
285375	3.0	1.0
102682016	0.0	0.0
153932	7.0	2.0
344191	0.0	2.0
126353	5210.0	1076.0
751071	111.0	113.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	15.0	21.0
106481282	0.0	0.0
285381	5868.0	1322.0
106481283	0.0	0.0
285382	283.0	418.0
106481280	0.0	0.0
165918	1470.0	3208.0
106481281	2.0	4.0
165904	409.0	483.0
285386	957.0	1619.0
138307	10.0	37.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	15.0	7.0
106481290	0.0	0.0
100128541	0.0	3.0
138311	849.0	594.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	16.0
126299	1120.0	2021.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2126.0	2243.0
728710	0.0	0.0
126295	291.0	426.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	2.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	125.0	527.0
645318	0.0	0.0
645317	29.0	34.0
151242	295.0	53.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	18670.0	20135.0
100287908	0.0	0.0
645332	172.0	249.0
126282	1382.0	1703.0
100287902	7.0	22.0
163227	657.0	319.0
100287900	0.0	0.0
163223	18.0	5.0
106481275	0.0	0.0
106481276	0.0	2.0
106481273	0.0	2.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	14.0	6457.0
106481278	0.0	0.0
645328	3.0	11.0
151254	20.0	18.0
645326	6.0	8.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	8.0	98.0
163259	1107.0	822.0
645345	162.0	80.0
200403	556.0	32.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	126.0	58.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	10.0	7.0
728732	3.0	1.0
728734	1.0	0.0
126272	117.0	124.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	3161.0	1874.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	46.0	22.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	2.0	2.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	10.0	15.0
728723	125.0	105.0
106481253	0.0	0.0
107133522	4.0	8.0
106481254	3.0	2.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	42.0	35.0
106481255	1.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	10.0	8.0
645348	0.0	0.0
106481250	0.0	0.0
645369	38.0	236.0
645368	0.0	0.0
645367	2.0	0.0
106481217	0.0	0.0
200424	2189.0	3792.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	1.0	0.0
200420	12.0	6.0
645360	1.0	0.0
106481219	0.0	0.0
106481220	3.0	1.0
106481221	0.0	84.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	406.0	439.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	1.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	5.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	390.0	5.0
645387	477.0	317.0
645382	0.0	0.0
645381	31.0	18.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	6.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	1.0
106481207	1.0	3.0
106481204	1.0	0.0
106481205	2.0	1.0
106481208	1.0	1.0
106481209	0.0	0.0
3902	285.0	657.0
3903	7157.0	6318.0
106481210	0.0	0.0
3904	35.0	59.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	3420.0	4258.0
106481211	0.0	0.0
3909	5630.0	4074.0
106481212	0.0	0.0
684959	0.0	0.0
151234	8.0	5.0
151230	900.0	794.0
728798	6.0	0.0
3913	17539.0	12611.0
3914	12974.0	16334.0
3915	14476.0	19591.0
3916	30536.0	33751.0
3918	11989.0	13201.0
3910	5186.0	6636.0
3911	7362.0	8602.0
3912	7943.0	15943.0
728782	18.0	5.0
728780	227.0	14.0
3924	6.0	7.0
3925	4213.0	6977.0
3927	15913.0	19137.0
3929	23.0	12.0
3920	18571.0	19088.0
3921	48906.0	29276.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	1.0	0.0
100873170	0.0	0.0
3936	43597.0	24670.0
3937	6428.0	4508.0
3938	0.0	9.0
3939	47147.0	40118.0
3930	3876.0	4799.0
100873179	0.0	0.0
3931	928.0	289.0
3932	527.0	1507.0
3933	11.0	3.0
3934	4315.0	270.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	3.0
3947	5.0	0.0
3948	3.0	0.0
3949	71180.0	8190.0
100873169	0.0	0.0
3940	0.0	1.0
100873168	0.0	0.0
3945	20393.0	6791.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	7.0	16.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	0.0	1.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	267.0	56.0
3958	71647.0	16945.0
3959	37382.0	48746.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	828.0	215.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	570.0	515.0
3952	0.0	9.0
3953	4290.0	733.0
3954	3735.0	3641.0
3955	2260.0	1862.0
3956	21566.0	24074.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	11.0	6.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	1.0	0.0
728747	3.0	10.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	918.0	505.0
1303	5497.0	35524.0
107133502	0.0	0.0
1302	67.0	50.0
1301	22.0	16953.0
1300	128.0	11501.0
3960	370.0	62.0
3963	28.0	34.0
3964	4710.0	3458.0
1308	160.0	5262.0
3965	9610.0	10845.0
1307	1674.0	8389.0
151295	34.0	30.0
1306	879.0	11845.0
100189589	6.0	6.0
728774	0.0	0.0
728773	0.0	1.0
3980	1334.0	3637.0
100287932	3273.0	2083.0
3981	2306.0	770.0
728776	25.0	14.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	64934.0	14163.0
1315	10423.0	8552.0
1314	15987.0	19032.0
1312	12018.0	8877.0
1311	103.0	4249.0
100329135	4.0	6.0
1310	7.0	228.0
574537	0.0	0.0
3972	3.0	2.0
3973	6.0	2.0
3975	1.0	1.0
3976	19941.0	1156.0
3977	11337.0	1561.0
1318	1180.0	476.0
3978	1107.0	3734.0
1317	13479.0	5948.0
728763	282.0	35.0
3990	138.0	103.0
645313	2.0	2.0
3991	352.0	508.0
645312	0.0	0.0
3992	5126.0	3844.0
645311	0.0	1.0
728769	409.0	427.0
1330	0.0	0.0
1327	22233.0	12729.0
1326	9151.0	1219.0
1325	2.0	8.0
3982	1.0	0.0
3983	12887.0	10100.0
3984	2580.0	6940.0
3985	9001.0	6019.0
3987	10636.0	7874.0
3988	24828.0	45021.0
1329	7662.0	4963.0
116809	0.0	0.0
100128416	9.0	3.0
1340	9033.0	7200.0
1337	7924.0	4590.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	8440.0	2927.0
100128410	0.0	1.0
3995	3367.0	1194.0
100128412	0.0	0.0
3996	1282.0	2526.0
3998	6247.0	10338.0
1339	2.0	2.0
285440	1171.0	770.0
285441	22.0	10.0
1352	838.0	1110.0
1351	9393.0	7610.0
1350	15035.0	7069.0
1349	9342.0	3333.0
1348	3.0	0.0
1347	10889.0	3085.0
1346	1431.0	219.0
1345	6391.0	4741.0
1343	2.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	18.0	14.0
1363	4515.0	3063.0
1362	9335.0	10968.0
1361	1695.0	137.0
1360	4.0	18.0
1359	5436.0	1485.0
1358	6.0	235.0
1357	1.0	1.0
1356	3080.0	3830.0
1355	2185.0	2162.0
1353	3004.0	2026.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	99.0	64.0
285464	529.0	370.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5582.0	7098.0
1373	75.0	137.0
1371	546.0	1897.0
1370	14.0	15.0
1369	0.0	0.0
1368	16607.0	10136.0
100873209	0.0	1.0
1366	11403.0	1640.0
1365	2066.0	344.0
1364	30920.0	15291.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	4.0	3.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	9.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	1.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3042.0	2226.0
116843	1138.0	2355.0
1384	1896.0	2824.0
116842	49.0	31.0
1382	177.0	1253.0
116844	7709.0	516.0
1381	4.0	33.0
1380	10.0	163.0
440176	3.0	2.0
440184	2.0	1.0
1379	25.0	10.0
1378	1041.0	499.0
1376	1303.0	1207.0
1375	48.0	128.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	3.0	189.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	2.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	106.0	908.0
1396	1775.0	226.0
1395	17.0	15.0
1394	0.0	23.0
1393	47.0	25.0
1392	4.0	1.0
285407	9.0	13.0
116835	1960.0	500.0
1390	6539.0	1750.0
1389	5794.0	5378.0
1388	5457.0	6635.0
1387	6933.0	7450.0
116841	1430.0	2332.0
1386	3504.0	2191.0
116840	4266.0	3357.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	6.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	119.0	90.0
100873255	0.0	1.0
100873254	3.0	7.0
100873253	0.0	0.0
285412	2.0	1.0
100873252	0.0	0.0
100287898	65.0	47.0
100287895	1.0	0.0
285419	148.0	19.0
1399	7250.0	7667.0
1398	9966.0	4328.0
1397	15021.0	2900.0
100873259	3.0	2.0
100873258	1.0	0.0
100873257	1.0	1.0
100873256	0.0	0.0
100873240	0.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	432.0	231.0
285429	13.0	28.0
100287880	1.0	1.0
440193	2402.0	2605.0
100873248	0.0	0.0
100873247	0.0	2.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	1.0
10130	8713.0	16546.0
153830	25880.0	6111.0
645280	1.0	3.0
440138	525.0	326.0
440132	2.0	3.0
440142	0.0	3.0
10139	2172.0	2517.0
126208	1994.0	2487.0
126206	0.0	0.0
126205	0.0	0.0
107133497	3.0	4.0
126204	0.0	0.0
107133499	0.0	0.0
128866	15009.0	10631.0
10131	1913.0	3920.0
10134	20126.0	26538.0
107133494	0.0	2.0
10133	7449.0	4843.0
128869	1282.0	1841.0
10136	0.0	0.0
10135	86501.0	23245.0
100128493	0.0	0.0
103021294	118.0	49.0
10138	1606.0	893.0
100128496	2.0	0.0
10137	7117.0	5689.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	5.0
10140	4718.0	2475.0
128864	3.0	26.0
440125	0.0	6.0
440131	1.0	0.0
10143	0.0	2.0
128854	199.0	237.0
10142	3883.0	3015.0
10144	2194.0	1068.0
10147	2257.0	3530.0
100128483	0.0	1.0
10146	10352.0	9745.0
128859	1.0	0.0
10149	107.0	248.0
10148	107.0	223.0
128853	53.0	96.0
440159	0.0	0.0
10117	24.0	19.0
440163	2.0	2.0
10110	22.0	48.0
10112	43.0	1216.0
10111	2318.0	2642.0
10114	20095.0	4884.0
10113	3657.0	5168.0
128848	0.0	0.0
10116	7464.0	5142.0
165829	17.0	88.0
100128469	15.0	7.0
153842	5.0	1.0
440145	922.0	1363.0
10129	5352.0	2089.0
440153	0.0	0.0
10128	5885.0	11672.0
100033799	0.0	0.0
107133486	0.0	1.0
10121	12032.0	6961.0
100128465	0.0	0.0
10120	6297.0	3420.0
10123	5461.0	12374.0
138234	3.0	1.0
10125	837.0	992.0
10124	2868.0	2131.0
10127	2958.0	2145.0
10126	1754.0	1194.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	16.0	107.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	5.0
106481184	0.0	0.0
106481181	1.0	0.0
106481182	4.0	0.0
285489	385.0	84.0
100128448	0.0	0.0
126242	0.0	1.0
106481198	3.0	1.0
10107	6.0	4.0
10106	19063.0	16680.0
106481199	0.0	0.0
10109	38072.0	21484.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	3.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2408.0	2381.0
10100	739.0	346.0
10103	8874.0	953.0
106481194	0.0	0.0
10102	1052.0	1360.0
106481195	0.0	0.0
10105	5992.0	7079.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	300.0	113.0
440119	83.0	330.0
126235	2.0	0.0
126231	78.0	66.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	135.0	238.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	83.0	76.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	85.0	18.0
440104	1443.0	1282.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	2.0	1.0
128876	1.0	73.0
100128420	23.0	26.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	2.0	2.0
10090	950.0	1136.0
10093	11794.0	6902.0
10092	26897.0	12399.0
10095	20166.0	19533.0
645204	0.0	0.0
10094	24100.0	10440.0
645203	3.0	4.0
10097	23612.0	21095.0
10096	18523.0	22801.0
645201	1.0	0.0
163115	101.0	34.0
200504	6990.0	93.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	4.0	18.0
106481143	0.0	0.0
114194	0.0	0.0
138162	591.0	128.0
106481144	0.0	0.0
114195	28.0	15.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	15.0	18.0
106481145	0.0	0.0
151126	4052.0	450.0
106481146	0.0	1.0
10099	38018.0	14291.0
10098	996.0	1616.0
114190	0.0	1.0
106481140	0.0	0.0
114192	0.0	0.0
645212	550.0	318.0
106481149	2.0	2.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	12.0	8.0
106481152	0.0	1.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	1.0
728819	37.0	81.0
