id	fa0419a3-7d4d-40fe-aceb-3d70965387e3	7ed7a392-2f66-4187-85bf-b902a8065bc5
7319	3249.0	8370.0
9993	10625.0	3515.0
101927360	0.0	0.0
9994	797.0	1053.0
9991	6425.0	8097.0
7332	4337.0	9174.0
9992	8.0	37.0
9997	737.0	3027.0
7334	3793.0	14171.0
101927364	44.0	1.0
7333	2.0	1.0
7336	1838.0	2944.0
9995	2.0	0.0
100422505	0.0	0.0
7335	341.0	485.0
494150	0.0	7.0
9990	3214.0	1104.0
360	28376.0	1712.0
361	29627.0	8.0
362	1175.0	118.0
363	4.0	9.0
100133220	3.0	3.0
364	140.0	2.0
366	2044.0	231.0
367	660.0	42.0
368	2013.0	76.0
369	5629.0	4808.0
494143	105.0	676.0
7327	4567.0	3234.0
7326	2517.0	4413.0
7329	4816.0	10412.0
9988	1416.0	2276.0
9989	6317.0	8212.0
7328	8348.0	7155.0
7341	3671.0	7452.0
7343	6308.0	10708.0
7342	4633.0	4864.0
7345	79.0	6379.0
100422514	0.0	0.0
7347	177.0	1010.0
100422517	0.0	4.0
372	9161.0	8968.0
373	849.0	281.0
374	4990.0	470.0
375	28637.0	44297.0
377	14077.0	20911.0
100133234	0.0	0.0
378	9409.0	9079.0
379	375.0	1381.0
100652740	6.0	18.0
7337	3951.0	3016.0
7339	0.0	0.0
100652748	272.0	578.0
101927380	2.0	3.0
100652749	0.0	0.0
7352	81.0	47.0
7351	9963.0	5489.0
101927381	0.0	3.0
7353	1945.0	3608.0
100422523	0.0	1.0
7356	49448.0	50.0
7355	2188.0	4714.0
7358	2153.0	4934.0
7357	3755.0	2935.0
100422527	0.0	0.0
380	1.0	1.0
381	5169.0	21553.0
382	6581.0	11630.0
7350	2.0	9.0
383	17.0	8.0
384	158.0	261.0
387	49394.0	23383.0
388	44333.0	11623.0
389	6651.0	12504.0
100652730	0.0	5.0
7349	22.0	22.0
7348	25.0	833.0
100652736	7.0	29.0
100652739	0.0	3.0
101927390	0.0	0.0
7363	98.0	0.0
100422531	0.0	1.0
100422532	5.0	7.0
352954	672.0	537.0
7365	0.0	2.0
100422533	0.0	4.0
352957	0.0	0.0
7364	52.0	2.0
7367	17.0	13.0
100422535	0.0	0.0
7366	6.0	2.0
100422536	1.0	2.0
7369	12.0	0.0
7368	168.0	1685.0
390	3919.0	2485.0
391	4649.0	4950.0
392	9208.0	32997.0
393	1363.0	3385.0
394	4823.0	4083.0
100133251	0.0	0.0
395	1223.0	48.0
7360	5755.0	4592.0
396	14617.0	21924.0
397	16831.0	9610.0
494115	1547.0	2506.0
398	1.0	2.0
399	329.0	611.0
100133259	0.0	0.0
388906	24.0	82.0
388907	23.0	51.0
494119	0.0	1.0
494118	0.0	0.0
7374	1186.0	9159.0
352966	10.0	12.0
7373	2190.0	288.0
352965	40.0	157.0
7376	7562.0	5939.0
7375	3411.0	3274.0
352967	0.0	0.0
100422545	0.0	0.0
7378	2111.0	4383.0
101927320	0.0	0.0
100422546	0.0	0.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	3.0	14.0
101927324	1.0	2.0
101927323	3.0	9.0
352962	347.0	117.0
101927327	1.0	0.0
7372	1219.0	3586.0
352964	2.0	0.0
100133262	0.0	0.0
7371	515.0	5603.0
352963	1.0	1.0
100133265	2.0	0.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	6318.0	9008.0
7384	6590.0	14723.0
7386	2329.0	5357.0
7389	2772.0	3116.0
376940	1075.0	339.0
7388	2434.0	7620.0
100422558	3.0	8.0
101927332	0.0	0.0
7381	4988.0	6534.0
102723489	104.0	116.0
7380	12.0	9.0
102723487	0.0	2.0
102723483	0.0	0.0
100422550	0.0	0.0
388925	0.0	0.0
7398	2031.0	2513.0
7399	12.0	40.0
7390	1440.0	3596.0
101927347	0.0	0.0
7392	5877.0	13162.0
7391	2440.0	5810.0
100133285	0.0	0.0
102723475	112.0	4.0
388910	0.0	0.0
102723472	0.0	0.0
352999	12.0	0.0
352990	21.0	11.0
374308	13.0	0.0
122402	284.0	36.0
122409	0.0	0.0
388948	4.0	4.0
388946	1.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	3084.0	5964.0
388931	12.0	55.0
388939	145.0	110.0
100422581	1.0	9.0
100422582	0.0	1.0
100422598	0.0	0.0
408187	3.0	0.0
388965	0.0	0.0
388962	342.0	3767.0
388963	772.0	472.0
388960	0.0	0.0
100422591	1.0	0.0
100422595	0.0	9.0
388969	1592.0	7199.0
92597	2177.0	716.0
92595	327.0	543.0
134429	1568.0	1641.0
92591	33.0	42.0
388951	3.0	0.0
134430	1403.0	1666.0
100147811	1.0	0.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	48.0	39.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	2.0	7.0
100147827	0.0	3.0
100147828	1.0	1.0
100147830	0.0	0.0
100147832	4.0	1.0
100147833	0.0	0.0
103724390	1.0	3.0
100147834	0.0	1.0
100147835	0.0	0.0
100147836	0.0	1.0
100147837	0.0	0.0
100505385	163.0	437.0
100505383	0.0	0.0
374354	2214.0	1793.0
374355	0.0	0.0
103724389	10.0	0.0
103724388	1.0	2.0
103724387	9.0	7.0
103724386	0.0	0.0
100133203	0.0	0.0
100133204	9.0	26.0
100133205	51.0	121.0
100133206	0.0	0.0
122416	1444.0	830.0
65121	0.0	0.0
677837	2.0	10.0
677838	0.0	0.0
65123	3373.0	3910.0
677835	0.0	0.0
65122	0.0	0.0
677836	0.0	0.0
65125	16885.0	6697.0
677833	0.0	2.0
102723508	17.0	22.0
92745	1731.0	4623.0
65124	1621.0	2047.0
677834	1.0	4.0
100505566	56.0	105.0
677831	0.0	0.0
677832	3.0	8.0
100505567	1.0	0.0
80759	70.0	261.0
80758	60.0	408.0
80757	98.0	168.0
144165	774.0	172.0
100505561	0.0	9.0
677839	2.0	7.0
79770	3026.0	2653.0
80762	8081.0	5852.0
79772	909.0	430.0
80761	3712.0	1699.0
80760	6211.0	376.0
388667	2.0	6.0
79774	257.0	1000.0
79777	757.0	422.0
79776	28.0	67.0
80765	99.0	575.0
80764	1308.0	3015.0
80763	91.0	11.0
79778	617.0	3097.0
92737	509.0	29.0
677840	0.0	0.0
92736	0.0	5.0
158798	222.0	31.0
677848	0.0	0.0
677849	0.0	4.0
677846	0.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	0.0	4.0
388662	8.0	18.0
80746	387.0	643.0
80745	287.0	832.0
653857	208.0	380.0
79760	419.0	1579.0
79762	3354.0	1609.0
79763	1756.0	3111.0
80755	90.0	310.0
79768	882.0	1731.0
79767	1400.0	2755.0
677850	0.0	0.0
677815	3.0	5.0
677816	0.0	0.0
677813	0.0	0.0
677814	3.0	16.0
677811	2.0	1.0
90102	2850.0	2012.0
677812	0.0	0.0
677810	0.0	27.0
388695	332.0	1090.0
80778	378.0	338.0
79791	1666.0	1858.0
677819	0.0	0.0
100505583	0.0	0.0
677817	0.0	0.0
79792	3731.0	4453.0
677818	0.0	0.0
79794	12378.0	3917.0
79797	501.0	5166.0
79796	375.0	684.0
80781	5200.0	6985.0
79799	2.0	4.0
79798	903.0	1090.0
388685	67.0	424.0
119180	0.0	0.0
677826	7.0	5.0
219833	335.0	476.0
677827	1.0	0.0
100505576	42.0	13.0
100505573	668.0	408.0
677825	0.0	0.0
92755	32.0	63.0
677822	0.0	0.0
677823	2.0	2.0
677820	0.0	0.0
677821	0.0	0.0
144193	51.0	17.0
79780	1144.0	729.0
79782	111.0	1.0
144195	16.0	34.0
677828	1.0	0.0
79781	783.0	863.0
677829	0.0	1.0
79784	23580.0	8642.0
79783	32.0	530.0
80772	1456.0	2125.0
79786	2497.0	2319.0
79785	259.0	14.0
80777	4100.0	5995.0
79788	148.0	26.0
80776	592.0	319.0
388677	19.0	10.0
80775	212.0	665.0
80774	570.0	2767.0
79789	2098.0	730.0
92749	1323.0	41.0
92747	54425.0	1379.0
90121	2787.0	6777.0
219844	180.0	996.0
90120	2212.0	4904.0
158763	1.0	21.0
651249	1.0	2.0
220832	0.0	3.0
146779	0.0	0.0
677885	8.0	4.0
677882	1.0	0.0
677883	1.0	2.0
651250	510.0	278.0
132141	0.0	0.0
219855	1246.0	1811.0
219854	790.0	1052.0
90113	27.0	41.0
653895	0.0	2.0
80789	2354.0	1861.0
144132	332.0	310.0
144124	0.0	0.0
388698	0.0	7.0
388699	0.0	3.0
388697	8.0	3.0
100505518	0.0	1.0
80790	6384.0	5670.0
89122	2535.0	3929.0
158787	453.0	180.0
100505540	0.0	0.0
219865	0.0	1.0
100505547	0.0	6.0
132158	180.0	218.0
100505545	0.0	1.0
90141	330.0	718.0
132160	3101.0	1460.0
90139	2623.0	3235.0
340665	4.0	9.0
219858	0.0	0.0
100505532	16.0	38.0
90134	5.0	4.0
219875	0.0	0.0
90133	301.0	1000.0
92799	4495.0	5733.0
219874	0.0	1.0
651258	0.0	0.0
90135	3351.0	7234.0
219873	0.0	0.0
100505536	1.0	1.0
92797	202.0	538.0
219870	0.0	0.0
339674	0.0	47.0
339669	0.0	1.0
100505538	76.0	87.0
340654	7.0	88.0
219869	0.0	0.0
339665	142.0	630.0
100133053	0.0	0.0
55722	223.0	713.0
55721	158.0	331.0
55720	1699.0	3602.0
55726	608.0	5843.0
55723	106.0	5722.0
55729	4226.0	5776.0
55728	602.0	542.0
55727	2337.0	1757.0
105377108	1.0	0.0
219899	2013.0	1090.0
220869	145.0	217.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	0.0	1.0
55733	699.0	856.0
400	4114.0	8416.0
641808	17.0	32.0
55732	157.0	1057.0
401	0.0	0.0
55731	1693.0	1734.0
402	2695.0	6296.0
403	1454.0	2241.0
55737	7351.0	8468.0
205251	502.0	1447.0
405	4858.0	3813.0
55735	1536.0	1614.0
406	369.0	529.0
55734	881.0	1520.0
407	4.0	12.0
408	7689.0	713.0
409	7331.0	3209.0
55739	2292.0	2314.0
55738	2867.0	5649.0
327658	0.0	0.0
327657	25.0	12.0
327659	0.0	2.0
653808	0.0	2.0
100133074	0.0	0.0
55740	4976.0	5968.0
102723562	0.0	0.0
100133079	0.0	0.0
410	3235.0	2363.0
55744	1368.0	2534.0
411	1480.0	1007.0
80700	6645.0	10954.0
79711	172.0	938.0
55743	1358.0	2940.0
412	2046.0	710.0
79710	1128.0	4981.0
79713	49.0	255.0
55742	6074.0	3266.0
414	4736.0	6030.0
55741	3262.0	3210.0
79712	1071.0	815.0
55748	13238.0	7324.0
415	420.0	241.0
100505506	8.0	10.0
416	3.0	0.0
79714	556.0	1956.0
55746	2651.0	3436.0
79717	2365.0	3084.0
417	9.0	1.0
55745	2042.0	2002.0
79716	450.0	553.0
418	0.0	0.0
79719	1715.0	2874.0
419	3.0	10.0
79718	4904.0	36795.0
55749	1723.0	3489.0
102723555	0.0	2.0
220885	4.0	22.0
55751	1943.0	1749.0
55750	1086.0	2901.0
420	180.0	4.0
102723553	0.0	0.0
421	960.0	517.0
55755	3572.0	2968.0
340618	0.0	0.0
55754	16308.0	13826.0
55753	29.0	585.0
55752	9370.0	4736.0
79701	2620.0	3337.0
55759	780.0	2052.0
427	38123.0	4336.0
55758	1840.0	1682.0
79703	387.0	1457.0
205272	0.0	0.0
55757	648.0	1099.0
79706	892.0	2222.0
55756	1206.0	647.0
429	8.0	42.0
79705	1642.0	1217.0
79707	1296.0	1218.0
79709	9272.0	18728.0
256815	273.0	14.0
101927273	0.0	2.0
101927275	83.0	61.0
7402	14400.0	1510.0
7401	0.0	1.0
80714	80.0	122.0
101927279	129.0	5.0
653820	3.0	197.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	0.0	47.0
55762	299.0	334.0
55761	3865.0	2962.0
430	38.0	297.0
55760	2157.0	3353.0
79731	902.0	1391.0
432	345.0	154.0
79730	540.0	354.0
340602	2.0	5.0
79733	38.0	216.0
433	59.0	78.0
55766	1945.0	7725.0
434	1.0	5.0
55765	861.0	1827.0
79735	3324.0	2907.0
435	2053.0	1229.0
55764	2049.0	1492.0
55763	1963.0	2404.0
79734	1147.0	1198.0
436	6.0	8.0
55769	956.0	965.0
79736	181.0	805.0
438	4.0	7.0
79739	786.0	394.0
55768	1180.0	1279.0
439	3604.0	7275.0
79738	772.0	1436.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	0.0	7.0
80709	4235.0	2793.0
677803	0.0	0.0
7411	1526.0	4193.0
677800	2.0	1.0
7410	2392.0	2004.0
677801	2.0	1.0
101927289	10.0	5.0
7412	740.0	4503.0
101927288	9.0	38.0
80704	2119.0	38.0
102723538	0.0	0.0
80701	0.0	0.0
677808	0.0	0.0
677809	0.0	0.0
677806	3.0	1.0
80705	427.0	145.0
677807	3.0	0.0
55773	1791.0	2115.0
440	473.0	4559.0
100652997	0.0	1.0
55771	133.0	987.0
79720	3788.0	3467.0
443	211.0	13.0
55770	2082.0	1729.0
79722	10.0	7.0
444	10531.0	4524.0
55777	867.0	376.0
55776	1046.0	1968.0
445	3731.0	5761.0
55775	518.0	1733.0
79724	1764.0	3372.0
79723	196.0	814.0
447	2.0	8.0
79726	1440.0	2879.0
7404	1222.0	178.0
7403	1340.0	1252.0
79725	247.0	245.0
449	0.0	0.0
79728	463.0	1474.0
55779	751.0	200.0
55778	357.0	680.0
79727	0.0	6.0
7405	1842.0	1937.0
7408	11408.0	5579.0
7407	3768.0	6915.0
79729	182.0	204.0
7409	1979.0	1018.0
101927295	0.0	0.0
7422	10673.0	6412.0
100422711	0.0	0.0
7421	2614.0	1811.0
100422712	9.0	20.0
7424	368.0	288.0
7423	4705.0	4715.0
80737	1171.0	126.0
80736	10149.0	168.0
100422716	0.0	0.0
65109	312.0	1985.0
65108	2137.0	5907.0
55780	664.0	840.0
80739	74.0	56.0
450	0.0	0.0
55784	1356.0	532.0
79751	1102.0	2834.0
80740	4.0	1295.0
451	0.0	0.0
79750	86.0	27.0
55783	1546.0	957.0
79753	1079.0	801.0
55781	958.0	1033.0
79752	1551.0	1931.0
454	0.0	1.0
79755	438.0	3321.0
55788	5109.0	1595.0
455	0.0	5.0
55787	895.0	2559.0
79754	1733.0	1896.0
55786	261.0	48.0
80742	503.0	1111.0
55785	1423.0	3106.0
80741	143.0	96.0
92715	570.0	1495.0
7415	18293.0	33988.0
79759	222.0	395.0
7414	10277.0	7612.0
79758	770.0	809.0
7417	2905.0	5968.0
55789	9.0	745.0
92714	2487.0	3800.0
7416	6174.0	14404.0
7419	3158.0	6560.0
7418	0.0	0.0
65110	1003.0	1109.0
7431	101158.0	24042.0
7430	57382.0	16828.0
7433	2273.0	585.0
7432	16.0	3.0
7434	22.0	74.0
80726	3179.0	259.0
65117	2575.0	3545.0
80725	315.0	128.0
80724	1269.0	1758.0
80723	223.0	166.0
102723518	0.0	0.0
55791	602.0	1229.0
55790	1474.0	505.0
80728	779.0	563.0
460	40.0	8.0
102723513	2.0	0.0
80727	2491.0	8426.0
462	14.0	4.0
55795	1438.0	2352.0
79740	456.0	16.0
463	2756.0	1110.0
55794	538.0	1986.0
55793	1673.0	958.0
79742	2135.0	318.0
102723510	10.0	19.0
79744	251.0	446.0
466	1497.0	1552.0
55799	136.0	867.0
467	18933.0	2855.0
55798	825.0	1567.0
468	10504.0	23084.0
79746	1334.0	83.0
80731	25.0	14.0
55796	1027.0	708.0
79745	2893.0	2996.0
469	0.0	0.0
79748	0.0	0.0
79747	276.0	10.0
7425	0.0	15.0
7428	1490.0	1963.0
92703	1277.0	3135.0
7429	11.0	512.0
7442	2.0	2.0
7441	0.0	0.0
7444	908.0	3268.0
7443	415.0	2673.0
101927233	14.0	15.0
254251	506.0	255.0
471	2296.0	6442.0
472	1926.0	1287.0
473	8759.0	2563.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	1419.0	4108.0
103689846	0.0	0.0
476	74320.0	47022.0
103689845	0.0	9.0
477	629.0	9.0
478	38.0	181.0
479	545.0	355.0
100135756	0.0	0.0
7436	1927.0	1021.0
7439	380.0	156.0
7451	50.0	4.0
7450	52106.0	4459.0
7453	15104.0	35624.0
7455	0.0	6.0
100147744	0.0	0.0
7454	1622.0	1207.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	1.0	3.0
7456	4294.0	3702.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	3.0	1.0
254263	69.0	71.0
480	2.0	7.0
481	17667.0	22197.0
482	267.0	19.0
483	6043.0	21420.0
484	0.0	1.0
100133100	0.0	2.0
485	0.0	1.0
486	7.0	43.0
487	16.0	88.0
488	15903.0	27527.0
100133103	0.0	1.0
489	3163.0	2127.0
7448	277.0	59.0
7447	149.0	3864.0
7462	2406.0	732.0
100147751	0.0	0.0
7461	1571.0	2172.0
100147752	8.0	0.0
7464	3590.0	3464.0
100147754	0.0	0.0
7466	12721.0	2225.0
100147755	0.0	0.0
7465	1629.0	1425.0
100422635	0.0	0.0
100147756	0.0	0.0
7468	2541.0	4862.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	13.0	1.0
100147759	0.0	0.0
490	3263.0	8883.0
491	17.0	16.0
492	18.0	10.0
493	16820.0	14880.0
495	0.0	74.0
254225	946.0	480.0
496	4.0	0.0
254228	523.0	438.0
498	18781.0	16789.0
7458	13302.0	16159.0
100147750	3.0	14.0
7473	191.0	655.0
100147762	0.0	0.0
7472	749.0	340.0
100422642	3.0	1.0
7475	3.0	18.0
134701	1.0	5.0
7474	1321.0	3630.0
100422644	0.0	0.0
7477	1802.0	3941.0
100147766	0.0	0.0
101927265	0.0	0.0
7476	898.0	111.0
100147767	0.0	0.0
7479	4.0	3.0
100147768	0.0	2.0
7478	0.0	0.0
100147769	0.0	0.0
254240	0.0	4.0
7471	4.0	8.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	1417.0	2741.0
100147760	0.0	1.0
100147761	0.0	0.0
7484	1.0	3.0
7483	1427.0	210.0
7486	668.0	736.0
7485	1644.0	680.0
100422656	0.0	0.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	1953.0	114.0
7480	6.0	1013.0
100419004	0.0	0.0
7482	185.0	991.0
100419006	0.0	0.0
7481	190.0	182.0
100419005	0.0	0.0
100133139	1.0	2.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	4.0	3.0
7494	0.0	0.0
100422666	5.0	5.0
7499	55.0	2886.0
7498	110.0	274.0
7490	7.0	13.0
100420005	0.0	15.0
100420003	2.0	2.0
100422674	0.0	5.0
100419023	0.0	2.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	22.0	6.0
101927217	10.0	28.0
100419028	28.0	108.0
101927219	0.0	0.0
55700	9337.0	6522.0
254268	8.0	26.0
55704	3037.0	1488.0
55703	733.0	1400.0
122706	0.0	0.0
55702	1180.0	2227.0
55701	2039.0	1031.0
55707	6879.0	5101.0
55706	1076.0	2274.0
122704	1075.0	4322.0
55705	4127.0	7224.0
100420012	1.0	1.0
100422686	0.0	0.0
55709	752.0	393.0
101927221	312.0	226.0
101927220	0.0	4.0
100419031	10.0	5.0
101927222	0.0	0.0
101927224	0.0	0.0
100133161	28.0	43.0
100133162	1.0	5.0
100133163	0.0	0.0
100419038	0.0	0.0
100133168	0.0	3.0
55711	1451.0	670.0
55715	4572.0	2442.0
55714	188.0	1402.0
55713	238.0	377.0
100420028	9.0	3.0
102723590	0.0	0.0
55719	1506.0	1150.0
55718	1798.0	2401.0
55717	2924.0	2718.0
55716	1149.0	1544.0
100420033	1.0	1.0
100420030	2.0	0.0
100419040	0.0	0.0
100419042	1.0	1.0
677798	0.0	0.0
158724	0.0	2.0
677799	0.0	2.0
100419041	0.0	0.0
120103	801.0	469.0
65080	956.0	2189.0
65082	987.0	2187.0
100422690	0.0	0.0
100422691	13.0	19.0
122769	268.0	1351.0
65084	1052.0	955.0
65083	2980.0	4032.0
100420044	2.0	0.0
100420043	0.0	1.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	7.0	43.0
92691	77.0	35.0
100420049	0.0	1.0
65095	1336.0	3330.0
65094	632.0	2511.0
100420047	0.0	1.0
100420046	2.0	2.0
100420055	0.0	0.0
132112	0.0	2.0
100419068	0.0	0.0
158747	1426.0	1896.0
100420051	0.0	6.0
100419062	0.0	1.0
677778	5.0	15.0
677779	0.0	3.0
677776	0.0	0.0
677777	0.0	37.0
90060	957.0	1440.0
146760	578.0	493.0
100419069	0.0	0.0
146754	2214.0	485.0
122742	0.0	0.0
122740	0.0	0.0
100419070	3.0	2.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	8.0	27.0
122748	0.0	5.0
677780	0.0	0.0
100420063	5.0	6.0
100419075	11.0	5.0
100419074	0.0	0.0
90050	91.0	42.0
144110	746.0	329.0
146771	0.0	18.0
144100	1762.0	552.0
144106	33.0	27.0
677796	4.0	13.0
677797	0.0	2.0
144108	2230.0	1100.0
677794	1.0	4.0
677795	0.0	0.0
677792	0.0	0.0
677793	2.0	4.0
677790	2.0	0.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	47.0	53.0
120146	0.0	0.0
100505477	7.0	0.0
100419098	0.0	0.0
100505474	1.0	10.0
100505475	5.0	0.0
100419095	0.0	0.0
100420080	0.0	0.0
90070	0.0	0.0
90075	197.0	281.0
134728	695.0	542.0
388610	816.0	497.0
388611	435.0	43.0
146705	329.0	1064.0
388650	486.0	1857.0
122786	780.0	4436.0
120126	0.0	0.0
388646	8.0	35.0
146713	9.0	14.0
146712	164.0	450.0
388649	1.0	1.0
349075	143.0	81.0
100505494	131.0	103.0
100505495	680.0	132.0
120114	295.0	167.0
388633	1619.0	22.0
146723	0.0	0.0
388630	96.0	23.0
146722	1768.0	288.0
122773	195.0	78.0
219902	368.0	529.0
65244	770.0	3364.0
100505683	12.0	15.0
65243	32.0	98.0
90204	650.0	937.0
100505687	183.0	1967.0
90203	1281.0	795.0
65249	951.0	1206.0
102723626	1.0	6.0
79890	4604.0	3407.0
100505681	63.0	83.0
79892	3771.0	7969.0
79891	312.0	126.0
120071	493.0	12539.0
79894	2469.0	3027.0
79893	2880.0	4173.0
79896	346.0	734.0
79895	121.0	286.0
388789	933.0	2006.0
79898	272.0	292.0
120065	1.0	0.0
120066	0.0	0.0
79897	188.0	909.0
28299	4194.0	16417.0
79899	1639.0	1674.0
92856	2020.0	4192.0
219931	1052.0	1903.0
100505678	89.0	49.0
100505679	3.0	5.0
100505676	8.0	6.0
220906	1276.0	5509.0
65258	1210.0	1133.0
80868	27.0	65.0
168002	509.0	846.0
653737	9.0	22.0
79883	105.0	400.0
79882	2860.0	3182.0
79885	1692.0	1074.0
79884	1101.0	666.0
79887	8052.0	5238.0
79886	874.0	130.0
79888	40786.0	3833.0
219927	881.0	3680.0
65251	362.0	232.0
65250	996.0	703.0
65264	6328.0	17402.0
65263	541.0	2415.0
65266	91.0	38.0
65265	2205.0	4392.0
65268	175.0	3801.0
65267	46.0	55.0
90226	1.0	74.0
102723605	0.0	0.0
220930	123.0	831.0
641776	0.0	0.0
219938	1.0	13.0
65260	658.0	1503.0
100505696	366.0	128.0
219954	0.0	1.0
349158	0.0	0.0
219952	0.0	0.0
349152	71.0	66.0
653753	0.0	0.0
100505692	144.0	122.0
653758	0.0	2.0
388799	4.0	4.0
80896	998.0	2505.0
388795	5.0	7.0
80895	873.0	2211.0
388796	334.0	3399.0
220929	867.0	1213.0
132014	1779.0	706.0
349149	5.0	7.0
100505641	10638.0	7238.0
219965	0.0	0.0
219960	3.0	0.0
653789	7.0	4.0
653794	0.0	0.0
677763	2.0	5.0
100505648	129.0	118.0
219958	0.0	0.0
219957	0.0	0.0
219956	1.0	2.0
90231	3654.0	5422.0
349136	99.0	117.0
90233	236.0	448.0
677769	0.0	0.0
677767	3.0	9.0
219972	5990.0	1658.0
677768	3.0	47.0
677765	0.0	5.0
219970	5.0	184.0
100505633	40.0	3194.0
677766	0.0	0.0
205327	909.0	892.0
146664	19.0	395.0
653781	2.0	0.0
653784	504.0	2517.0
677774	0.0	0.0
677775	3.0	9.0
100505636	179.0	64.0
677772	3.0	3.0
677773	0.0	1.0
677770	3.0	1.0
677771	0.0	0.0
219968	0.0	0.0
219988	2681.0	2958.0
100505663	0.0	0.0
408029	0.0	0.0
220979	245.0	158.0
219986	0.0	0.0
90268	1093.0	1984.0
219983	0.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	2813.0	1743.0
220974	0.0	3.0
28231	182.0	2153.0
28232	3798.0	3245.0
28234	0.0	1699.0
158674	4.0	3.0
340784	1.0	0.0
220965	414.0	32.0
349114	119.0	180.0
219995	2768.0	32.0
146691	7620.0	2452.0
219990	0.0	0.0
339799	31.0	71.0
220963	91.0	1540.0
501	2046.0	1346.0
651144	0.0	0.0
90249	25.0	19.0
504	0.0	0.0
506	22510.0	50559.0
100505659	0.0	0.0
507	0.0	0.0
509	4544.0	8034.0
101927195	0.0	0.0
168090	567.0	9.0
100505601	0.0	21.0
101978785	11.0	2.0
339781	0.0	0.0
594840	0.0	0.0
594842	8.0	44.0
220992	64.0	241.0
339788	0.0	0.0
339789	4.0	14.0
339779	0.0	0.0
79810	292.0	593.0
55843	520.0	592.0
55841	7072.0	5788.0
79812	3832.0	502.0
513	1912.0	5861.0
79811	3907.0	2866.0
55840	121.0	147.0
79814	15.0	235.0
55847	702.0	1726.0
514	7091.0	16810.0
55846	1738.0	5022.0
515	5413.0	6862.0
79813	2717.0	3976.0
79816	212.0	40.0
516	1417.0	4907.0
55845	6772.0	8916.0
79815	1417.0	804.0
517	8840.0	26242.0
55844	1487.0	2182.0
518	5235.0	16048.0
79818	499.0	464.0
79817	2093.0	231.0
256949	1298.0	131.0
55848	638.0	1370.0
79819	1250.0	121.0
220988	10651.0	15555.0
594837	1.0	2.0
594838	1.0	4.0
594839	5.0	29.0
220980	4.0	1.0
339778	66.0	201.0
55850	751.0	2651.0
339768	10.0	24.0
520	0.0	4.0
55854	1992.0	4074.0
521	1841.0	4682.0
522	2300.0	4597.0
55853	1.0	5.0
523	5773.0	4140.0
55852	3614.0	4001.0
79801	30.0	763.0
79800	384.0	354.0
55851	2841.0	6336.0
525	208.0	368.0
55858	3094.0	7484.0
79803	1674.0	2012.0
55857	664.0	1504.0
79802	1.0	18.0
526	9139.0	4759.0
55856	1293.0	1934.0
79805	90.0	115.0
527	3821.0	4783.0
528	3183.0	2779.0
55855	3.0	9.0
79804	1.0	3.0
529	7328.0	4769.0
79807	388.0	461.0
79809	1133.0	700.0
256957	2.0	10.0
55859	21.0	17.0
100505624	2.0	28.0
100505621	3.0	7.0
7500	0.0	0.0
339761	18.0	50.0
80818	779.0	1248.0
80817	740.0	804.0
80816	39.0	8.0
339766	31.0	2.0
55861	220.0	88.0
55860	2812.0	3876.0
79830	395.0	493.0
105377240	0.0	0.0
340745	0.0	3.0
79832	1409.0	1644.0
80821	1215.0	1261.0
533	6171.0	8456.0
80820	538.0	760.0
79831	294.0	190.0
102723680	0.0	0.0
55863	1216.0	1720.0
79834	5993.0	863.0
534	17.0	13.0
535	6294.0	2409.0
55862	4531.0	1722.0
79833	433.0	2545.0
340749	0.0	2.0
105377243	0.0	0.0
55869	712.0	1248.0
79836	608.0	22.0
537	14630.0	17889.0
79838	5628.0	102.0
538	1278.0	764.0
55867	0.0	48.0
79837	3968.0	7341.0
539	2507.0	3954.0
79839	438.0	79.0
594855	0.0	0.0
7512	63.0	28.0
