id	ab23d90a-ed58-4aec-b9bc-ba14d833ae68	00068002-f4f0-4610-bfe6-67169c760d21
442910	0.0	0.0
106481343	0.0	0.0
85457	2351.0	1763.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	132.0	65.0
442913	0.0	0.0
85452	455.0	5.0
442914	0.0	0.0
50	4692.0	4429.0
85453	1003.0	505.0
442915	0.0	0.0
85450	6141.0	724.0
51	4942.0	2790.0
442916	0.0	0.0
85451	1806.0	2032.0
52	3357.0	3787.0
442917	0.0	0.0
53	2983.0	1736.0
442918	0.0	0.0
54	20812.0	2216.0
442919	0.0	0.0
55	355.0	422.0
442909	1.0	0.0
56	3.0	22.0
58	20.0	11.0
59	17624.0	1312.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	22.0	3.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	157.0	22.0
106481350	0.0	0.0
106481351	3.0	0.0
106481356	0.0	2.0
106481357	0.0	0.0
85445	0.0	2.0
106481354	3.0	1.0
85446	271.0	116.0
442900	1.0	0.0
106481355	0.0	1.0
85443	42.0	15.0
442901	0.0	0.0
85444	843.0	635.0
442902	0.0	0.0
60	328304.0	194271.0
85441	3932.0	1318.0
442903	9.0	4.0
85442	1358.0	4.0
442904	0.0	0.0
442905	0.0	0.0
62	44.0	20.0
85440	1680.0	1412.0
442907	3.0	3.0
442908	0.0	0.0
66	0.0	1.0
67	9.0	7.0
68	5.0	3.0
344595	408.0	21.0
69	10.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	3.0	0.0
106481315	0.0	1.0
106481318	0.0	0.0
106481319	2.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	493.0	43.0
106481321	0.0	0.0
85479	321.0	11.0
106481322	0.0	0.0
85476	2831.0	6133.0
85477	823.0	86.0
70	20.0	3.0
85474	31.0	23.0
71	158116.0	128578.0
72	3312.0	161.0
73	9.0	12.0
74	1.0	1.0
75	21.0	14.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3615.0	1622.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	1482.0	4864.0
81	46937.0	26513.0
85463	1453.0	490.0
82	1.0	4.0
85464	3884.0	1495.0
83	9.0	5.0
85461	6356.0	4599.0
85462	3273.0	501.0
86	1806.0	8255.0
87	17674.0	18577.0
85460	893.0	454.0
88	281.0	9.0
89	9.0	17.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2540.0	1901.0
106481300	0.0	0.0
91	1962.0	2799.0
92	645.0	407.0
93	593.0	707.0
94	10189.0	384.0
95	167.0	122.0
97	227.0	258.0
98	660.0	154.0
344561	0.0	0.0
728661	2070.0	406.0
728664	1.0	0.0
106481305	0.0	0.0
261734	1062.0	292.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	9.0	12.0
106481309	11.0	2.0
246119	0.0	0.0
106481307	1.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	10.0	3.0
3805	13.0	18.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	6.0	4.0
3809	18.0	5.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1186.0	44.0
3800	66.0	26.0
3801	4096.0	323.0
3802	20.0	1.0
728695	0.0	0.0
285735	19.0	0.0
261726	2167.0	1490.0
728698	14.0	5.0
3814	13.0	9.0
3815	2817.0	37.0
3816	36.0	142.0
261729	737.0	1448.0
3817	5.0	0.0
3818	80.0	3.0
222166	2752.0	334.0
3811	33.0	6.0
3812	7.0	2.0
285740	1.0	0.0
285741	43.0	7.0
728689	5.0	2.0
3827	1.0	4.0
246100	0.0	0.0
3820	336.0	15.0
3821	30.0	11.0
3822	7.0	4.0
3823	5.0	2.0
3824	564.0	42.0
645402	0.0	0.0
403313	566.0	379.0
403314	227.0	0.0
728637	1.0	0.0
728638	37.0	237.0
728633	0.0	0.0
728632	53.0	30.0
728635	12.0	17.0
3836	2964.0	2800.0
222183	63.0	841.0
3837	9058.0	13181.0
3838	2108.0	14405.0
3839	3545.0	2151.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	3214.0	1027.0
3832	462.0	2552.0
3833	421.0	4087.0
3834	22.0	2.0
3835	1293.0	2859.0
728620	2.0	4.0
403300	0.0	0.0
645412	0.0	7.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	294.0	27.0
3848	43.0	17.0
3849	2.0	2.0
222171	368.0	340.0
728619	12.0	1.0
3840	5298.0	9581.0
3841	1114.0	307.0
3842	6373.0	4036.0
3843	6930.0	4621.0
3844	0.0	0.0
3845	2806.0	3096.0
3846	12.0	1.0
645423	0.0	0.0
3860	98.0	5037.0
246126	0.0	5.0
728658	430.0	478.0
728655	11.0	2.0
728657	0.0	1.0
728656	0.0	0.0
3858	700.0	1393.0
3859	7.0	0.0
246135	0.0	0.0
3850	1.0	13.0
3851	820.0	1908.0
3852	1339.0	157586.0
645414	0.0	0.0
3853	435.0	114532.0
3854	39.0	7912.0
3855	15856.0	61.0
3856	18731.0	79889.0
3857	0.0	29.0
728640	3.0	0.0
645431	33.0	67.0
728642	369.0	142.0
728641	27.0	12.0
645434	6.0	1.0
645432	30.0	6.0
285704	450.0	453.0
728643	12.0	0.0
222194	1871.0	2228.0
285708	0.0	93.0
1204	0.0	0.0
1203	1101.0	280.0
1201	1456.0	586.0
1200	18644.0	7301.0
3861	101.0	11428.0
645426	8.0	16.0
645425	0.0	0.0
1209	7127.0	7444.0
3866	540.0	17657.0
1208	0.0	0.0
1207	2276.0	5311.0
3868	93.0	12386.0
285311	0.0	0.0
3880	10883.0	62801.0
3881	0.0	104.0
285313	1157.0	208.0
100128537	710.0	39.0
3882	1.0	8.0
100128536	0.0	1.0
285314	0.0	0.0
285315	312.0	323.0
1215	14.0	2.0
100141515	22.0	65.0
1213	23053.0	20738.0
1212	3983.0	2619.0
1211	5818.0	4471.0
3872	1947.0	298141.0
3875	13236.0	18950.0
3876	5.0	10.0
3879	2.0	4.0
3890	0.0	0.0
3891	1.0	17.0
3892	45.0	26.0
100128525	2.0	10.0
285326	0.0	0.0
1230	2401.0	139.0
285329	14.0	14.0
440097	1.0	1.0
440093	14.0	13.0
3883	0.0	10.0
3884	0.0	1.0
3885	1.0	20.0
3886	0.0	0.0
100128521	0.0	0.0
3887	9.0	14.0
3888	0.0	1.0
100631239	0.0	1.0
3889	0.0	10.0
100128516	35.0	2.0
285331	650.0	275.0
100128512	0.0	0.0
285335	58.0	3.0
100128514	0.0	0.0
1241	598.0	2300.0
1240	1404.0	209.0
1238	123.0	56.0
1237	16.0	8.0
1236	450.0	120.0
1235	34.0	0.0
1234	772.0	94.0
1233	303.0	16.0
1232	9.0	9.0
3895	12261.0	9980.0
100128511	43.0	26.0
100631247	0.0	0.0
3897	63.0	85.0
100631248	0.0	0.0
3898	2896.0	14211.0
100631249	0.0	0.0
3899	1744.0	15.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1490.0	641.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	128.0	62.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	244.0	100.0
574501	4.0	2.0
574502	0.0	0.0
1244	60.0	64.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1818.0	500.0
1263	3557.0	187.0
1262	126.0	0.0
116966	319.0	53.0
100887755	0.0	0.0
1261	35.0	0.0
100887754	3.0	0.0
1260	3.0	0.0
116969	18.0	55.0
1259	16.0	7.0
1258	17.0	20.0
440061	0.0	0.0
100887750	45.0	8.0
100887746	0.0	0.0
100887744	6.0	1.0
1272	888.0	5799.0
1271	69.0	307.0
100887749	27.0	5.0
1270	28.0	21.0
100887748	0.0	0.0
440044	42.0	183.0
1269	20.0	4.0
440051	0.0	0.0
1268	694.0	3.0
440050	4.0	0.0
1267	3833.0	5749.0
1266	15791.0	700.0
100887740	0.0	0.0
1265	14257.0	13193.0
1286	4522.0	10.0
1285	6056.0	6.0
1284	113832.0	45311.0
1282	109028.0	33803.0
1281	45547.0	31852.0
1280	14.0	24.0
440078	147.0	45.0
440077	6.0	0.0
440087	143.0	2.0
1278	77832.0	24696.0
1277	54609.0	48604.0
440081	73.0	127.0
116938	0.0	0.0
1297	4.0	0.0
116931	45.0	217.0
1296	1075.0	176.0
1295	7226.0	308.0
116933	1.0	0.0
1294	287.0	5117.0
1293	32961.0	8757.0
116935	36.0	18.0
1292	23608.0	9565.0
440068	4.0	28.0
1291	14317.0	9628.0
116937	11.0	1.0
440067	2.0	29.0
1290	5588.0	2342.0
440073	592.0	9.0
440072	4.0	2.0
1289	12226.0	4920.0
1288	186.0	2698.0
1287	1685.0	3882.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	6662.0	511.0
440021	0.0	0.0
442673	2.0	12.0
10018	1552.0	2299.0
126328	1867.0	2093.0
442676	0.0	0.0
126326	944.0	36.0
1299	70.0	391.0
1298	470.0	109.0
10011	1470.0	824.0
10010	3857.0	797.0
10013	2976.0	1615.0
128989	1863.0	580.0
10015	10136.0	3034.0
10014	4153.0	1862.0
10017	1.0	67.0
10016	3758.0	3325.0
10020	1703.0	786.0
114335	0.0	0.0
114336	0.0	0.0
126321	2342.0	1697.0
10029	0.0	0.0
442668	0.0	1.0
10022	0.0	0.0
10021	51.0	0.0
10024	181.0	2452.0
128977	1455.0	888.0
103021165	1.0	53.0
10023	324.0	120.0
103021164	5.0	2.0
10026	2242.0	683.0
10025	3427.0	2243.0
116986	494.0	113.0
116985	11960.0	3823.0
116988	5568.0	3347.0
116987	2722.0	1213.0
114327	1609.0	195.0
440043	0.0	0.0
126308	4198.0	3469.0
440041	0.0	0.0
126306	60.0	13.0
151306	364.0	12.0
100128590	6.0	4.0
100128596	1.0	1.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	12.0	16.0
440026	2980.0	3030.0
440023	0.0	3.0
10008	2405.0	3654.0
10007	2038.0	2009.0
10009	1544.0	2163.0
116984	2595.0	882.0
116983	1992.0	921.0
151313	291.0	244.0
10000	3347.0	286.0
128954	0.0	0.0
10002	24.0	2.0
10001	883.0	1094.0
10004	300.0	39.0
10003	105.0	10.0
10006	3905.0	6150.0
10005	975.0	524.0
126370	0.0	0.0
285352	53.0	21.0
100128579	0.0	0.0
285359	117.0	19.0
126375	503.0	188.0
126374	1353.0	432.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2814.0	1074.0
285367	1042.0	660.0
285368	314.0	152.0
100128569	101.0	43.0
126364	1149.0	122.0
100128560	1.0	2.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	7.0
344191	0.0	1.0
126353	2786.0	449.0
751071	95.0	186.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	3.0	5.0
106481282	0.0	0.0
285381	2272.0	512.0
106481283	0.0	0.0
285382	351.0	84.0
106481280	0.0	0.0
165918	1120.0	7162.0
106481281	2.0	1.0
165904	131.0	63.0
285386	599.0	155.0
138307	0.0	1.0
106481297	0.0	1.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	40.0
100128542	8.0	0.0
106481290	0.0	0.0
100128541	0.0	0.0
138311	1005.0	128.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	2.0
126299	1307.0	717.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1681.0	1695.0
728710	0.0	0.0
126295	168.0	169.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	1.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	7.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	253.0	1301.0
645318	0.0	1.0
645317	23.0	11.0
151242	212.0	87.0
106481260	0.0	0.0
106481261	2.0	0.0
647979	16274.0	9935.0
100287908	0.0	0.0
645332	152.0	274.0
126282	4791.0	1980.0
100287902	4.0	12.0
163227	511.0	375.0
100287900	0.0	3.0
163223	26.0	0.0
106481275	1.0	0.0
106481276	0.0	1.0
106481273	0.0	1.0
106481274	1.0	2.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	11.0	5.0
106481278	0.0	0.0
645328	2.0	0.0
151254	31.0	10.0
645326	2.0	1.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	30.0	468.0
163259	410.0	1089.0
645345	3.0	2.0
200403	810.0	1.0
107133508	0.0	0.0
106481239	0.0	1.0
163255	151.0	20.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	1.0	2.0
728732	0.0	0.0
728734	1.0	0.0
126272	141.0	38.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	1882.0	477.0
106481243	0.0	0.0
107133513	2.0	1.0
106481240	0.0	0.0
106481241	4.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	2.0
114299	21.0	2.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	3.0	0.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	10.0	11.0
728723	50.0	13.0
106481253	1.0	1.0
107133522	0.0	0.0
106481254	0.0	0.0
107133524	3.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	1.0	0.0
106481258	0.0	0.0
126259	39.0	8.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	2.0	4.0
645348	0.0	0.0
106481250	0.0	0.0
645369	13.0	47.0
645368	0.0	0.0
645367	1.0	6.0
106481217	0.0	0.0
200424	2365.0	5756.0
106481218	3.0	0.0
106481215	0.0	0.0
106481216	1.0	0.0
200420	17.0	2.0
645360	2.0	0.0
106481219	0.0	2.0
106481220	7.0	2.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	439.0	496.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	1.0
85569	2.0	11.0
106481236	5.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	198.0	1.0
645387	332.0	322.0
645382	0.0	0.0
645381	13.0	16.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	9.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	6.0	3.0
106481207	1.0	0.0
106481204	1.0	0.0
106481205	2.0	0.0
106481208	2.0	0.0
106481209	0.0	0.0
3902	260.0	141.0
3903	5516.0	245.0
106481210	0.0	0.0
3904	36.0	1.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	4019.0	67.0
106481211	0.0	0.0
3909	8630.0	3529.0
106481212	0.0	0.0
684959	0.0	0.0
151234	3.0	0.0
151230	684.0	963.0
728798	13.0	0.0
3913	21080.0	1840.0
3914	6995.0	9070.0
3915	19380.0	14210.0
3916	26290.0	619154.0
3918	8149.0	9859.0
3910	14334.0	1027.0
3911	11728.0	12904.0
3912	15711.0	6666.0
728782	6.0	1.0
728780	137.0	9.0
3924	5.0	4.0
3925	6513.0	6407.0
3927	15285.0	9951.0
3929	2.0	8.0
3920	11644.0	13773.0
3921	16209.0	12296.0
3923	1.0	4.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	29334.0	3401.0
3937	5487.0	339.0
3938	3.0	73.0
3939	17028.0	41006.0
3930	2997.0	4159.0
100873179	0.0	0.0
3931	645.0	73.0
3932	893.0	94.0
3933	4.0	0.0
3934	880.0	1011.0
100189512	0.0	0.0
105371027	1.0	0.0
100873166	0.0	1.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	3.0
3947	3.0	5.0
3948	3.0	14.0
3949	18557.0	6361.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	15412.0	19377.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	7.0	0.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	0.0	1.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	458.0	58.0
3958	21163.0	6186.0
3959	40563.0	17527.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	2.0
199223	730.0	15.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	700.0	87.0
3952	5.0	10.0
3953	2998.0	128.0
3954	2534.0	3018.0
3955	1828.0	1002.0
3956	13136.0	5691.0
100873185	0.0	0.0
100873184	1.0	0.0
728741	2.0	8.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	6.0	6.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	467.0	123.0
1303	7456.0	3034.0
107133502	0.0	0.0
1302	57.0	20.0
1301	6.0	251.0
1300	301.0	106.0
3960	180.0	9.0
3963	4.0	45.0
3964	3848.0	2990.0
1308	195.0	1083.0
3965	6245.0	1017.0
1307	3046.0	610.0
151295	43.0	16.0
1306	7501.0	1585.0
100189589	2.0	4.0
728774	0.0	0.0
728773	0.0	1.0
3980	1452.0	3139.0
100287932	1790.0	4441.0
3981	1303.0	153.0
728776	13.0	13.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	1.0
1316	31590.0	1524.0
1315	7675.0	6283.0
1314	12442.0	9597.0
1312	8881.0	6938.0
1311	188.0	44.0
100329135	5.0	0.0
1310	11.0	1.0
574537	0.0	0.0
3972	5.0	8.0
3973	1.0	0.0
3975	0.0	4.0
3976	1414.0	358.0
3977	4699.0	94.0
1318	446.0	82.0
3978	1227.0	1616.0
1317	5210.0	3681.0
728763	286.0	3.0
3990	52.0	6.0
645313	4.0	3.0
3991	177.0	155.0
645312	0.0	0.0
3992	2744.0	4150.0
645311	1.0	0.0
728769	288.0	183.0
1330	0.0	0.0
1327	10502.0	5977.0
1326	2821.0	707.0
1325	7.0	4.0
3982	0.0	2.0
3983	16248.0	9728.0
3984	3156.0	5966.0
3985	4767.0	3428.0
3987	6449.0	2692.0
3988	18098.0	1746.0
1329	2870.0	4599.0
116809	0.0	0.0
100128416	11.0	6.0
1340	3922.0	5488.0
1337	3247.0	4712.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	5766.0	2006.0
100128410	1.0	1.0
3995	2625.0	198.0
100128412	0.0	0.0
3996	1856.0	3016.0
3998	7481.0	4251.0
1339	1.0	0.0
285440	3553.0	245.0
285441	124.0	0.0
1352	628.0	950.0
1351	4635.0	6190.0
1350	6944.0	3395.0
1349	2900.0	2676.0
1348	1.0	0.0
1347	3539.0	3312.0
1346	721.0	45.0
1345	2765.0	4091.0
1343	1.0	1.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	13.0	2.0
1363	4345.0	208.0
1362	6839.0	6319.0
1361	1771.0	0.0
1360	3.0	0.0
1359	2874.0	191.0
1358	3.0	3.0
1357	5.0	6.0
1356	1262.0	24.0
1355	2041.0	956.0
1353	2059.0	1300.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	1.0
100873212	0.0	0.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	157.0	27.0
285464	603.0	107.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5913.0	3342.0
1373	63.0	143.0
1371	821.0	1433.0
1370	1.0	0.0
1369	0.0	0.0
1368	11546.0	197.0
100873209	2.0	0.0
1366	4487.0	3510.0
1365	929.0	7.0
1364	7524.0	9874.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	8.0	13.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	8.0	4.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	1.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3266.0	2031.0
116843	725.0	239.0
1384	2330.0	1751.0
116842	57.0	19.0
1382	114.0	1788.0
116844	1760.0	566.0
1381	1.0	1.0
1380	33.0	5.0
440176	2.0	0.0
440184	1.0	1.0
1379	10.0	1.0
1378	908.0	35.0
1376	1449.0	523.0
1375	126.0	133.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	14.0	28.0
100873239	0.0	1.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	0.0	2.0
100873220	0.0	0.0
128820	0.0	0.0
116832	166.0	820.0
1396	644.0	121.0
1395	19.0	30.0
1394	0.0	34.0
1393	22.0	5.0
1392	54.0	0.0
285407	10.0	17.0
116835	1475.0	86.0
1390	1852.0	707.0
1389	5152.0	1326.0
1388	6346.0	3795.0
1387	7254.0	8804.0
116841	1290.0	1267.0
1386	2938.0	1465.0
116840	2741.0	912.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	1.0	0.0
100873228	0.0	0.0
128817	0.0	2.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	169.0	30.0
100873255	1.0	0.0
100873254	5.0	5.0
100873253	0.0	1.0
285412	2.0	0.0
100873252	0.0	0.0
100287898	102.0	16.0
100287895	0.0	0.0
285419	114.0	2.0
1399	4620.0	8213.0
1398	5405.0	2131.0
1397	12701.0	682.0
100873259	0.0	0.0
100873258	0.0	1.0
100873257	4.0	0.0
100873256	0.0	0.0
100873240	0.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	192.0	165.0
285429	21.0	5.0
100287880	0.0	0.0
440193	3539.0	6662.0
100873248	0.0	0.0
100873247	7.0	4.0
100873246	0.0	0.0
100873245	10.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	8536.0	17053.0
153830	14055.0	2556.0
645280	3.0	48.0
440138	481.0	163.0
440132	1.0	1.0
440142	0.0	0.0
10139	2109.0	910.0
126208	1237.0	1942.0
126206	0.0	0.0
126205	0.0	0.0
107133497	2.0	0.0
126204	0.0	1.0
107133499	0.0	0.0
128866	7657.0	5246.0
10131	1683.0	4050.0
10134	12581.0	11134.0
107133494	0.0	0.0
10133	5910.0	2005.0
128869	1065.0	1105.0
10136	0.0	0.0
10135	11573.0	6646.0
100128493	0.0	0.0
103021294	41.0	48.0
10138	940.0	494.0
100128496	1.0	1.0
10137	3835.0	4904.0
128861	0.0	0.0
128862	1.0	0.0
10141	6.0	3.0
10140	2420.0	1341.0
128864	16.0	22.0
440125	2.0	0.0
440131	1.0	0.0
10143	0.0	0.0
128854	296.0	534.0
10142	5031.0	1761.0
10144	1620.0	728.0
10147	2883.0	1735.0
100128483	0.0	0.0
10146	7998.0	7225.0
128859	0.0	0.0
10149	308.0	8.0
10148	114.0	37.0
128853	117.0	18.0
440159	0.0	0.0
10117	45.0	1.0
440163	9.0	0.0
10110	61.0	1.0
10112	367.0	2173.0
10111	2979.0	1324.0
10114	9171.0	5612.0
10113	2257.0	2683.0
128848	0.0	0.0
10116	3907.0	3537.0
165829	31.0	15.0
100128469	19.0	4.0
153842	8.0	5.0
440145	1157.0	1337.0
10129	6241.0	1165.0
440153	0.0	0.0
10128	5231.0	9787.0
100033799	0.0	0.0
107133486	0.0	2.0
10121	7975.0	2428.0
100128465	0.0	0.0
10120	4054.0	3405.0
10123	4468.0	2087.0
138234	0.0	1.0
10125	1380.0	686.0
10124	1538.0	477.0
10127	1272.0	1756.0
10126	1167.0	897.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	42.0	38.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	1.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	3.0	0.0
106481182	0.0	2.0
285489	353.0	11.0
100128448	0.0	0.0
126242	2.0	1.0
106481198	3.0	0.0
10107	4.0	0.0
10106	17126.0	9247.0
106481199	0.0	0.0
10109	21499.0	8815.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2122.0	1949.0
10100	1694.0	17.0
10103	3935.0	902.0
106481194	0.0	0.0
10102	918.0	1369.0
106481195	0.0	0.0
10105	1846.0	3995.0
285492	0.0	0.0
106481192	1.0	0.0
106481193	0.0	0.0
285498	163.0	3.0
440119	158.0	488.0
126235	0.0	0.0
126231	120.0	89.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	155.0	238.0
106481164	0.0	0.0
106481169	1.0	0.0
442777	38.0	59.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	119.0	2.0
440104	1174.0	497.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	3.0	0.0
128876	5.0	3389.0
100128420	76.0	0.0
100128423	2.0	0.0
128879	0.0	1.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	5.0	6.0
10090	1093.0	2331.0
10093	7007.0	2670.0
10092	16785.0	8024.0
10095	15067.0	3100.0
645204	2.0	2.0
10094	10441.0	6982.0
645203	4.0	1.0
10097	19546.0	14348.0
10096	15011.0	15018.0
645201	0.0	2.0
163115	81.0	18.0
200504	1728.0	1.0
106481138	0.0	0.0
106481139	2.0	0.0
728833	10.0	72.0
106481143	0.0	0.0
114194	0.0	0.0
138162	407.0	57.0
106481144	0.0	0.0
114195	25.0	38.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	25.0	1.0
106481145	1.0	2.0
151126	2528.0	4.0
106481146	0.0	0.0
10099	18191.0	5040.0
10098	1223.0	2691.0
114190	0.0	0.0
106481140	0.0	0.0
114192	2.0	0.0
645212	473.0	175.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	12.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	14.0	6.0
106481156	0.0	0.0
114189	0.0	2.0
106481157	0.0	0.0
415117	127.0	86.0
415116	9118.0	2625.0
645207	0.0	0.0
645206	20.0	0.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	4.0	2.0
114182	0.0	1.0
10071	63.0	4.0
645220	0.0	0.0
