id	e6862c5b-459e-40b5-9213-5fd7e1448be1	bf48b226-c7ef-4fc7-bcb5-de5025763bdb
106481345	0.0	0.0
85459	647.0	1113.0
106481346	0.0	0.0
85456	14589.0	19098.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2204.0	1510.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	135.0	1835.0
442913	0.0	0.0
85452	385.0	9.0
442914	0.0	0.0
50	4526.0	3040.0
85453	2547.0	6307.0
442915	0.0	0.0
85450	4102.0	4825.0
51	5784.0	4749.0
442916	0.0	0.0
85451	2097.0	1640.0
52	3650.0	7658.0
442917	0.0	0.0
53	3176.0	2832.0
442918	0.0	0.0
54	21355.0	5105.0
442919	0.0	0.0
55	604.0	881.0
442909	0.0	0.0
56	1.0	37.0
58	14.0	27.0
59	9679.0	3333.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	64.0	16.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	234.0	72.0
106481350	0.0	0.0
106481351	1.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	1.0
106481354	1.0	3.0
85446	264.0	82.0
442900	0.0	0.0
106481355	0.0	0.0
85443	12.0	5.0
442901	0.0	0.0
85444	1386.0	1074.0
442902	0.0	0.0
60	304035.0	692256.0
85441	4278.0	7819.0
442903	18.0	3.0
85442	1471.0	367.0
442904	0.0	0.0
442905	0.0	0.0
62	48.0	93.0
85440	1909.0	2355.0
442907	4.0	0.0
442908	0.0	0.0
66	0.0	2.0
67	19.0	36.0
68	9.0	17.0
344595	415.0	488.0
69	10.0	17.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	4.0	5.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	4.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	297.0	49.0
106481321	0.0	2.0
85479	131.0	21.0
106481322	0.0	0.0
85476	2633.0	9211.0
85477	1321.0	46.0
70	9.0	3.0
85474	41.0	69.0
71	142069.0	202128.0
72	1915.0	242.0
73	22.0	35.0
74	1.0	1.0
75	27.0	25.0
106481327	2.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4721.0	13238.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	3.0	0.0
85465	1586.0	4743.0
81	38298.0	26595.0
85463	2072.0	2382.0
82	10.0	20.0
85464	4551.0	2992.0
83	3.0	3.0
85461	5689.0	2185.0
85462	6219.0	1497.0
86	1991.0	9332.0
87	11211.0	44107.0
85460	1342.0	4267.0
88	458.0	3.0
89	15.0	7.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2863.0	2073.0
106481300	0.0	0.0
91	2734.0	2366.0
92	1178.0	968.0
93	847.0	564.0
94	12008.0	848.0
95	130.0	249.0
97	258.0	593.0
98	604.0	886.0
344561	0.0	0.0
728661	3158.0	1059.0
728664	1.0	1.0
106481305	0.0	0.0
261734	1210.0	1303.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	16.0	22.0
106481309	20.0	3.0
246119	7.0	2.0
106481307	0.0	0.0
261735	3.0	0.0
106481308	0.0	0.0
3804	37.0	2.0
3805	31.0	24.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	13.0	0.0
3809	106.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	812.0	589.0
3800	79.0	24.0
3801	5210.0	1736.0
3802	38.0	0.0
728695	0.0	0.0
285735	2.0	4.0
261726	2309.0	5901.0
728698	8.0	24.0
3814	8.0	0.0
3815	5419.0	118.0
3816	23.0	107.0
261729	1116.0	852.0
3817	1.0	0.0
3818	147.0	11.0
222166	6879.0	5730.0
3811	113.0	1.0
3812	37.0	0.0
285740	1.0	0.0
285741	73.0	48.0
728689	6.0	27.0
3827	3.0	1.0
246100	0.0	0.0
3820	329.0	55.0
3821	53.0	17.0
3822	15.0	2.0
3823	0.0	2.0
3824	987.0	53.0
645402	0.0	0.0
403313	694.0	573.0
403314	164.0	1.0
728637	0.0	1.0
728638	24.0	2.0
728633	0.0	0.0
728632	59.0	74.0
728635	28.0	21.0
3836	2789.0	8856.0
222183	56.0	405.0
3837	11430.0	31442.0
3838	1074.0	17137.0
3839	4339.0	3218.0
728629	0.0	3.0
403304	0.0	0.0
403305	0.0	0.0
3831	2405.0	1835.0
3832	195.0	4830.0
3833	191.0	4334.0
3834	16.0	3.0
3835	1546.0	5062.0
728620	1.0	2.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	372.0	76.0
3848	7.0	3685.0
3849	0.0	12.0
222171	166.0	7.0
728619	18.0	0.0
3840	5478.0	13794.0
3841	988.0	582.0
3842	5890.0	12519.0
3843	7765.0	23745.0
3844	0.0	1.0
3845	3569.0	2688.0
3846	7.0	0.0
645423	0.0	0.0
3860	86.0	359.0
246126	1780.0	687.0
728658	400.0	785.0
728655	3.0	4.0
728657	0.0	0.0
728656	0.0	0.0
3858	902.0	3452.0
3859	3.0	2.0
246135	0.0	0.0
3850	3.0	17.0
3851	4249.0	39.0
3852	984.0	679585.0
645414	0.0	0.0
3853	512.0	620200.0
3854	53.0	68390.0
3855	32896.0	3936.0
3856	18049.0	2536.0
3857	1.0	81.0
728640	5.0	11.0
645431	14.0	5.0
728642	500.0	242.0
728641	77.0	102.0
645434	17.0	3.0
645432	21.0	6.0
285704	672.0	729.0
728643	23.0	10.0
222194	2888.0	1493.0
285708	0.0	53.0
1204	0.0	1.0
1203	1203.0	1465.0
1201	1949.0	1768.0
1200	21619.0	9970.0
3861	694.0	765726.0
645426	13.0	11.0
645425	0.0	0.0
1209	6864.0	10711.0
3866	354.0	2461.0
1208	0.0	0.0
1207	2641.0	6525.0
3868	280.0	350295.0
285311	0.0	0.0
3880	16546.0	84660.0
3881	0.0	54.0
285313	4167.0	39.0
100128537	1054.0	139.0
3882	0.0	14.0
100128536	1.0	7.0
285314	5.0	4.0
285315	425.0	390.0
1215	11.0	0.0
100141515	7.0	37.0
1213	23826.0	37438.0
1212	3064.0	14999.0
1211	5460.0	10305.0
3872	543.0	213208.0
3875	15815.0	9674.0
3876	2.0	3.0
3879	3.0	5.0
3890	0.0	14.0
3891	8.0	0.0
3892	81.0	21.0
100128525	4.0	11.0
285326	0.0	0.0
1230	2960.0	385.0
285329	12.0	9.0
440097	1.0	0.0
440093	38.0	50.0
3883	0.0	1.0
3884	0.0	2.0
3885	0.0	20.0
3886	1.0	0.0
100128521	0.0	1.0
3887	11.0	10.0
3888	0.0	4.0
100631239	0.0	0.0
3889	1.0	2.0
100128516	98.0	16.0
285331	1133.0	560.0
100128512	0.0	0.0
285335	38.0	21.0
100128514	0.0	0.0
1241	451.0	8366.0
1240	2957.0	309.0
1238	133.0	151.0
1237	8.0	23.0
1236	178.0	61.0
1235	5.0	4.0
1234	496.0	197.0
1233	134.0	44.0
1232	8.0	9.0
3895	17385.0	24596.0
100128511	41.0	12.0
100631247	0.0	0.0
3897	135.0	9324.0
100631248	1.0	0.0
3898	2899.0	42197.0
100631249	0.0	0.0
3899	4163.0	27.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1707.0	1185.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	197.0	98.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	328.0	54.0
574501	6.0	3.0
574502	0.0	0.0
1244	79.0	16.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1818.0	183.0
1263	1825.0	705.0
1262	114.0	1.0
116966	336.0	409.0
100887755	0.0	0.0
1261	30.0	1.0
100887754	7.0	0.0
1260	0.0	0.0
116969	85.0	15.0
1259	52.0	223.0
1258	3.0	172.0
440061	0.0	0.0
100887750	71.0	54.0
100887746	0.0	0.0
100887744	0.0	1.0
1272	1064.0	585.0
1271	179.0	150.0
100887749	41.0	19.0
1270	29.0	58.0
100887748	0.0	0.0
440044	44.0	223.0
1269	5.0	3.0
440051	0.0	0.0
1268	688.0	8.0
440050	0.0	0.0
1267	4295.0	7891.0
1266	13152.0	4581.0
100887740	0.0	0.0
1265	15864.0	13642.0
1286	4979.0	42.0
1285	4160.0	28.0
1284	25432.0	17614.0
1282	16602.0	15454.0
1281	20909.0	105050.0
1280	4.0	86.0
440078	109.0	35.0
440077	4.0	3.0
440087	118.0	7.0
1278	35992.0	59033.0
1277	16273.0	97453.0
440081	51.0	134.0
116938	0.0	0.0
1297	7.0	0.0
116931	104.0	78.0
1296	1178.0	1196.0
1295	9571.0	1937.0
116933	3.0	0.0
1294	282.0	13155.0
1293	20806.0	22010.0
116935	53.0	63.0
1292	22350.0	17541.0
440068	5.0	155.0
1291	16037.0	11199.0
116937	8.0	1.0
440067	4.0	212.0
1290	2562.0	6038.0
440073	1659.0	53.0
440072	3.0	3.0
1289	4703.0	14217.0
1288	278.0	539.0
1287	2099.0	2163.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4989.0	1655.0
440021	0.0	0.0
442673	6.0	6.0
10018	2135.0	2121.0
126328	1683.0	1870.0
442676	0.0	0.0
126326	869.0	148.0
1299	79.0	356.0
1298	428.0	64.0
10011	1554.0	3963.0
10010	3196.0	2196.0
10013	3837.0	2171.0
128989	1846.0	1106.0
10015	13763.0	8725.0
10014	6216.0	2460.0
10017	3.0	150.0
10016	3777.0	31549.0
10020	1848.0	1258.0
114335	0.0	0.0
114336	0.0	0.0
126321	2118.0	1635.0
10029	0.0	0.0
442668	0.0	1.0
10022	1.0	0.0
10021	27.0	2.0
10024	39.0	1000.0
128977	1917.0	844.0
103021165	1.0	8.0
10023	654.0	113.0
103021164	1.0	5.0
10026	2561.0	2397.0
10025	3812.0	3469.0
116986	519.0	124.0
116985	15115.0	6981.0
116988	7054.0	2368.0
116987	2824.0	2549.0
114327	1463.0	587.0
440043	0.0	0.0
126308	5005.0	8457.0
440041	0.0	0.0
126306	35.0	47.0
151306	336.0	25.0
100128590	24.0	17.0
100128596	5.0	3.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	5.0	6.0
440027	18.0	34.0
440026	5019.0	4122.0
440023	0.0	0.0
10008	1890.0	274.0
10007	2213.0	5840.0
10009	2143.0	4082.0
116984	4551.0	4491.0
116983	1785.0	1963.0
151313	375.0	1006.0
10000	3143.0	4324.0
128954	0.0	0.0
10002	36.0	18.0
10001	1059.0	2963.0
10004	365.0	50.0
10003	212.0	37.0
10006	4497.0	3075.0
10005	1146.0	1389.0
126370	0.0	0.0
285352	84.0	101.0
100128579	0.0	0.0
285359	69.0	28.0
126375	564.0	225.0
126374	1449.0	605.0
153918	0.0	0.0
100128574	1.0	0.0
285362	2929.0	2675.0
285367	1130.0	1294.0
285368	137.0	67.0
100128569	137.0	35.0
126364	1535.0	239.0
100128560	1.0	9.0
285370	0.0	0.0
285375	0.0	1.0
102682016	0.0	0.0
153932	2.0	4.0
344191	0.0	1.0
126353	4050.0	633.0
751071	160.0	74.0
442660	0.0	1.0
442661	0.0	1.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	13.0	46.0
106481282	0.0	0.0
285381	2342.0	1812.0
106481283	0.0	0.0
285382	329.0	85.0
106481280	0.0	0.0
165918	2042.0	6108.0
106481281	1.0	1.0
165904	11.0	15.0
285386	591.0	474.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	2.0
100128542	6.0	1.0
106481290	1.0	3.0
100128541	0.0	1.0
138311	501.0	86.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	37.0
126299	865.0	581.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1858.0	2132.0
728710	0.0	1.0
126295	266.0	311.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	9.0	8.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	263.0	1473.0
645318	0.0	1.0
645317	33.0	70.0
151242	67.0	4.0
106481260	0.0	0.0
106481261	5.0	0.0
647979	27802.0	27845.0
100287908	0.0	0.0
645332	195.0	210.0
126282	1353.0	989.0
100287902	1.0	15.0
163227	656.0	172.0
100287900	0.0	0.0
163223	31.0	0.0
106481275	1.0	0.0
106481276	1.0	2.0
106481273	0.0	0.0
106481274	0.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	24.0	10.0
106481278	1.0	0.0
645328	3.0	13.0
151254	41.0	23.0
645326	9.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	8.0	159.0
163259	351.0	1432.0
645345	72.0	355.0
200403	575.0	16.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	334.0	81.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	1.0	7.0
728732	3.0	1.0
728734	6.0	1.0
126272	133.0	127.0
106481242	0.0	0.0
107133511	1.0	1.0
114294	1669.0	1978.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	14.0	32.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	3.0	0.0
107133516	1.0	1.0
728723	139.0	43.0
106481253	1.0	0.0
107133522	2.0	0.0
106481254	3.0	0.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	32.0	1.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	2.0	15.0
645348	0.0	0.0
106481250	0.0	0.0
645369	18.0	16.0
645368	0.0	0.0
645367	5.0	0.0
106481217	0.0	0.0
200424	2019.0	5923.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	9.0	7.0
645360	0.0	0.0
106481219	1.0	0.0
106481220	6.0	4.0
106481221	1.0	31.0
106481224	0.0	0.0
106481225	1.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	520.0	904.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	141.0	6.0
645387	192.0	245.0
645382	0.0	0.0
645381	21.0	17.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	5.0	8.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	2.0
106481207	3.0	0.0
106481204	2.0	0.0
106481205	0.0	0.0
106481208	3.0	3.0
106481209	0.0	0.0
3902	235.0	138.0
3903	5682.0	605.0
106481210	0.0	0.0
3904	18.0	13.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	4374.0	571.0
106481211	0.0	0.0
3909	16372.0	22670.0
106481212	0.0	0.0
684959	0.0	0.0
151234	3.0	0.0
151230	755.0	166.0
728798	23.0	4.0
3913	23962.0	3268.0
3914	11214.0	43865.0
3915	15293.0	13732.0
3916	27212.0	50163.0
3918	7718.0	72060.0
3910	8032.0	1457.0
3911	15231.0	13384.0
3912	11639.0	6071.0
728782	22.0	15.0
728780	164.0	36.0
3924	2.0	3.0
3925	4226.0	11918.0
3927	15863.0	19538.0
3929	6.0	4.0
3920	12430.0	26338.0
3921	19559.0	31265.0
3923	2.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	1.0
100873175	1.0	0.0
100873170	1.0	0.0
3936	24986.0	2807.0
3937	3167.0	1163.0
3938	1.0	7.0
3939	17993.0	155521.0
3930	3653.0	6934.0
100873179	0.0	0.0
3931	1015.0	209.0
3932	687.0	188.0
3933	3.0	4.0
3934	661.0	7660.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	4.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	2.0	10.0
3947	3.0	5.0
3948	1.0	3.0
3949	18806.0	6265.0
100873169	0.0	2.0
3940	0.0	9.0
100873168	0.0	0.0
3945	12923.0	17008.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	1.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	14.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	5.0
100873192	0.0	0.0
100873191	1.0	1.0
728753	0.0	0.0
100873190	0.0	0.0
3957	257.0	88.0
3958	26944.0	9821.0
3959	40714.0	57456.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	570.0	57.0
574517	0.0	0.0
100631269	0.0	1.0
574518	0.0	0.0
107074708	0.0	0.0
199221	533.0	118.0
3952	0.0	2.0
3953	6331.0	1618.0
3954	2724.0	5527.0
3955	2826.0	2817.0
3956	11699.0	12883.0
100873185	0.0	0.0
100873184	2.0	0.0
728741	4.0	7.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	1.0	1.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	1316.0	171.0
1303	8116.0	4361.0
107133502	1.0	0.0
1302	102.0	14.0
1301	12.0	969.0
1300	30.0	686.0
3960	322.0	12.0
3963	0.0	6.0
3964	4943.0	3918.0
1308	117.0	42124.0
3965	4915.0	908.0
1307	2166.0	4074.0
151295	75.0	24.0
1306	2379.0	951.0
100189589	9.0	5.0
728774	2.0	0.0
728773	1.0	5.0
3980	1353.0	3188.0
100287932	1707.0	5153.0
3981	1287.0	3340.0
728776	7.0	44.0
85508	1.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	23194.0	5073.0
1315	7680.0	10935.0
1314	13959.0	19338.0
1312	9300.0	5100.0
1311	107.0	146.0
100329135	0.0	0.0
1310	2.0	1.0
574537	0.0	0.0
3972	1.0	4.0
3973	12.0	0.0
3975	0.0	28.0
3976	968.0	286.0
3977	9818.0	465.0
1318	442.0	159.0
3978	1212.0	3754.0
1317	4920.0	4136.0
728763	186.0	16.0
3990	113.0	5.0
645313	11.0	1.0
3991	268.0	183.0
645312	0.0	0.0
3992	4250.0	923.0
645311	0.0	1.0
728769	386.0	434.0
1330	0.0	0.0
1327	11143.0	22696.0
1326	2083.0	335.0
1325	7.0	5.0
3982	6.0	0.0
3983	18210.0	4577.0
3984	2495.0	2096.0
3985	4566.0	6197.0
3987	4594.0	4310.0
3988	12646.0	9155.0
1329	2229.0	6855.0
116809	0.0	1.0
100128416	10.0	13.0
1340	4440.0	11389.0
1337	3658.0	4689.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	7625.0	2393.0
100128410	1.0	5.0
3995	2040.0	1613.0
100128412	0.0	0.0
3996	1890.0	4111.0
3998	9079.0	14122.0
1339	0.0	0.0
285440	4027.0	1175.0
285441	169.0	0.0
1352	764.0	1262.0
1351	3582.0	6381.0
1350	8779.0	22242.0
1349	2753.0	5309.0
1348	1.0	2.0
1347	3328.0	5059.0
1346	805.0	162.0
1345	3283.0	7912.0
1343	0.0	0.0
1342	0.0	1.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	7.0	5.0
1363	3231.0	1488.0
1362	8389.0	12906.0
1361	1575.0	0.0
1360	2.0	0.0
1359	5646.0	186.0
1358	2.0	0.0
1357	2.0	0.0
1356	1157.0	478.0
1355	2072.0	3107.0
1353	2291.0	3133.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	113.0	46.0
285464	730.0	567.0
100873200	0.0	0.0
777774	0.0	0.0
1374	9598.0	2845.0
1373	212.0	109.0
1371	1142.0	3973.0
1370	0.0	2.0
1369	0.0	0.0
1368	22346.0	579.0
100873209	1.0	2.0
1366	5396.0	6135.0
1365	892.0	13.0
1364	12002.0	6678.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	7.0	9.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	35.0	5.0
100873205	3.0	1.0
102800316	0.0	0.0
102800314	4.0	0.0
100873233	2.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4005.0	3534.0
116843	774.0	795.0
1384	2179.0	2277.0
116842	54.0	20.0
1382	164.0	54635.0
116844	1497.0	3247.0
1381	0.0	6.0
1380	15.0	6.0
440176	1.0	6.0
440184	0.0	1.0
1379	14.0	1.0
1378	524.0	28.0
1376	1901.0	1481.0
1375	58.0	85.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	2.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	2.0	3.0
100873239	0.0	2.0
100873222	0.0	0.0
100873221	0.0	3.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	137.0	816.0
1396	1029.0	29.0
1395	31.0	2.0
1394	0.0	0.0
1393	81.0	3.0
1392	1.0	0.0
285407	3.0	9.0
116835	2403.0	87.0
1390	1190.0	812.0
1389	6900.0	3427.0
1388	6173.0	11161.0
1387	8820.0	11297.0
116841	1639.0	2906.0
1386	3046.0	2662.0
116840	3871.0	2408.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	5.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	1.0
116828	189.0	25.0
100873255	1.0	0.0
100873254	15.0	7.0
100873253	1.0	0.0
285412	3.0	2.0
100873252	0.0	1.0
100287898	96.0	48.0
100287895	0.0	0.0
285419	64.0	13.0
1399	6786.0	7574.0
1398	7729.0	7430.0
1397	8518.0	1918.0
100873259	1.0	0.0
100873258	2.0	0.0
100873257	11.0	4.0
100873256	1.0	0.0
100873240	1.0	3.0
100873244	0.0	1.0
100873243	4.0	1.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	90.0	176.0
285429	24.0	80.0
100287880	0.0	1.0
440193	4150.0	965.0
100873248	8.0	1.0
100873247	2.0	5.0
100873246	0.0	0.0
100873245	1.0	4.0
100873249	0.0	0.0
128872	0.0	2.0
10130	9461.0	31826.0
153830	21422.0	9175.0
645280	3.0	1.0
440138	512.0	730.0
440132	1.0	0.0
440142	1.0	1.0
10139	2129.0	7007.0
126208	1001.0	1669.0
126206	0.0	1.0
126205	0.0	0.0
107133497	2.0	0.0
126204	0.0	0.0
107133499	0.0	0.0
128866	8629.0	13630.0
10131	1766.0	6596.0
10134	12891.0	81358.0
107133494	0.0	1.0
10133	6107.0	3950.0
128869	1045.0	2184.0
10136	0.0	0.0
10135	7542.0	8968.0
100128493	0.0	0.0
103021294	25.0	96.0
10138	910.0	902.0
100128496	0.0	0.0
10137	4545.0	6118.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	16.0
10140	6474.0	2618.0
128864	7.0	3.0
440125	2.0	2.0
440131	1.0	0.0
10143	0.0	0.0
128854	320.0	671.0
10142	7237.0	2003.0
10144	2370.0	768.0
10147	2892.0	1407.0
100128483	5.0	3.0
10146	9611.0	30560.0
128859	0.0	0.0
10149	119.0	14.0
10148	48.0	69.0
128853	23.0	13.0
440159	0.0	0.0
10117	50.0	3.0
440163	10.0	0.0
10110	48.0	6.0
10112	86.0	3825.0
10111	3575.0	9099.0
10114	9500.0	9970.0
10113	2673.0	4927.0
128848	0.0	0.0
10116	5661.0	10341.0
165829	17.0	121.0
100128469	15.0	11.0
153842	4.0	1.0
440145	1120.0	6667.0
10129	5328.0	140.0
440153	0.0	0.0
10128	6999.0	18940.0
100033799	0.0	0.0
107133486	1.0	4.0
10121	9084.0	9218.0
100128465	0.0	0.0
10120	4838.0	5076.0
10123	3275.0	4952.0
138234	4.0	5.0
10125	391.0	502.0
10124	1329.0	1843.0
10127	1885.0	3686.0
10126	1322.0	1197.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	56.0	99.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	2.0	0.0
106481184	0.0	0.0
106481181	0.0	1.0
106481182	1.0	0.0
285489	227.0	126.0
100128448	0.0	0.0
126242	2.0	0.0
106481198	0.0	1.0
10107	0.0	6.0
10106	27663.0	11226.0
106481199	0.0	0.0
10109	17917.0	25807.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	1.0	0.0
10101	2001.0	4408.0
10100	853.0	120.0
10103	2928.0	1798.0
106481194	0.0	0.0
10102	777.0	1102.0
106481195	0.0	0.0
10105	1233.0	11084.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	264.0	763.0
440119	180.0	32.0
126235	1.0	0.0
126231	179.0	116.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	112.0	335.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	27.0	58.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	0.0	0.0
440107	95.0	3.0
440104	1374.0	231.0
106481176	2.0	1.0
106481177	0.0	0.0
106481174	3.0	0.0
106481175	0.0	0.0
106481178	0.0	2.0
106481179	1.0	0.0
128876	1.0	593.0
100128420	35.0	1.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	5.0	2.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	19.0	1.0
10090	1568.0	289.0
10093	7314.0	6765.0
10092	15238.0	16224.0
10095	12921.0	6184.0
645204	2.0	5.0
10094	10364.0	10470.0
645203	9.0	9.0
10097	19566.0	31654.0
10096	12310.0	15620.0
645201	2.0	0.0
163115	136.0	10.0
200504	2649.0	1.0
106481138	0.0	0.0
106481139	0.0	2.0
728833	6.0	125.0
106481143	0.0	0.0
114194	0.0	0.0
138162	280.0	103.0
106481144	0.0	0.0
114195	32.0	3.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	21.0	8.0
106481145	0.0	0.0
151126	4965.0	24.0
106481146	0.0	0.0
10099	21832.0	4541.0
10098	866.0	1219.0
114190	0.0	0.0
106481140	0.0	0.0
114192	2.0	2.0
645212	598.0	377.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	7.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	1.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	20.0	55.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	275.0	280.0
415116	4611.0	3015.0
