id	cfb70595-7191-40cc-802d-dad9cb578b1a	bd587a68-76f5-44f2-ac6b-f87523560f60
85459	732.0	519.0
106481346	0.0	0.0
85456	10131.0	7663.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2183.0	2550.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	369.0	51.0
442913	0.0	0.0
85452	17.0	12.0
442914	0.0	0.0
50	4631.0	11116.0
85453	1212.0	2575.0
442915	0.0	0.0
85450	2760.0	1589.0
51	7221.0	7873.0
442916	0.0	0.0
85451	1717.0	2441.0
52	3792.0	7880.0
442917	0.0	0.0
53	4471.0	1486.0
442918	0.0	0.0
54	23639.0	2013.0
442919	0.0	0.0
55	450.0	1190.0
442909	3.0	0.0
56	9.0	13.0
58	18.0	25.0
59	6939.0	7691.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	41.0	29.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	272.0	78.0
106481350	0.0	0.0
106481351	0.0	2.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	2.0	1.0
106481354	0.0	0.0
85446	195.0	154.0
442900	1.0	0.0
106481355	0.0	0.0
85443	31.0	40.0
442901	0.0	0.0
85444	1168.0	1752.0
442902	0.0	0.0
60	329005.0	280350.0
85441	2125.0	946.0
442903	12.0	8.0
85442	1101.0	10.0
442904	0.0	0.0
442905	0.0	0.0
62	56.0	62.0
85440	2462.0	3004.0
442907	3.0	3.0
442908	0.0	0.0
66	2.0	1.0
67	27.0	20.0
68	23.0	16.0
344595	424.0	247.0
69	19.0	21.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	2.0	5.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	6.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	112.0	192.0
106481321	1.0	2.0
85479	315.0	27.0
106481322	0.0	0.0
85476	2721.0	4972.0
85477	739.0	16.0
70	17.0	1.0
85474	42.0	78.0
71	186696.0	189541.0
72	545.0	340.0
73	24.0	15.0
74	1.0	0.0
75	19.0	53.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4480.0	4173.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	1456.0	5213.0
81	26632.0	38740.0
85463	1552.0	593.0
82	22.0	20.0
85464	4397.0	1488.0
83	14.0	3.0
85461	5092.0	4885.0
85462	2901.0	2254.0
86	1833.0	10428.0
87	10243.0	7381.0
85460	903.0	2265.0
88	481.0	7.0
89	8.0	15.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2545.0	3236.0
106481300	0.0	0.0
91	1950.0	6577.0
92	1484.0	2373.0
93	1051.0	1368.0
94	8985.0	678.0
95	137.0	133.0
97	339.0	412.0
98	715.0	541.0
344561	0.0	0.0
728661	3208.0	827.0
728664	2.0	1.0
106481305	0.0	0.0
261734	1020.0	791.0
106481306	0.0	2.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	14.0	25.0
106481309	9.0	5.0
246119	16.0	0.0
106481307	1.0	0.0
261735	0.0	4.0
106481308	0.0	0.0
3804	49.0	5.0
3805	19.0	14.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	7.0	16.0
3809	22.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	884.0	395.0
3800	57.0	11.0
3801	3475.0	1624.0
3802	21.0	0.0
728695	5.0	0.0
285735	0.0	0.0
261726	2333.0	4024.0
728698	17.0	28.0
3814	4.0	26.0
3815	3853.0	345.0
3816	348.0	24.0
261729	2000.0	2788.0
3817	0.0	0.0
3818	69.0	6.0
222166	4506.0	663.0
3811	30.0	4.0
3812	30.0	2.0
285740	2.0	4.0
285741	129.0	96.0
728689	17.0	10.0
3827	3.0	1.0
246100	0.0	0.0
3820	445.0	128.0
3821	33.0	17.0
3822	51.0	15.0
3823	10.0	1.0
3824	715.0	109.0
645402	0.0	0.0
403313	752.0	615.0
403314	2.0	0.0
728637	1.0	0.0
728638	49.0	87.0
728633	0.0	0.0
728632	23.0	72.0
728635	15.0	14.0
3836	2626.0	5772.0
222183	122.0	432.0
3837	12419.0	17767.0
3838	1683.0	9566.0
3839	3639.0	5453.0
728629	0.0	9.0
403304	0.0	0.0
403305	0.0	0.0
3831	2193.0	2472.0
3832	468.0	2285.0
3833	368.0	3494.0
3834	25.0	8.0
3835	1320.0	4869.0
728620	1.0	3.0
403300	0.0	0.0
645412	0.0	3.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	325.0	147.0
3848	168.0	54.0
3849	1.0	7.0
222171	790.0	56.0
728619	22.0	6.0
3840	5597.0	11792.0
3841	1058.0	768.0
3842	7779.0	4635.0
3843	10781.0	12984.0
3844	0.0	0.0
3845	2930.0	4788.0
3846	8.0	8.0
645423	0.0	0.0
3860	37.0	350.0
246126	2114.0	268.0
728658	427.0	1099.0
728655	15.0	7.0
728657	1.0	0.0
728656	1.0	0.0
3858	1024.0	2136.0
3859	1.0	3.0
246135	0.0	1.0
3850	1.0	2.0
3851	1267.0	104.0
3852	2357.0	531678.0
645414	2.0	0.0
3853	76.0	84915.0
3854	19.0	141.0
3855	12767.0	404.0
3856	33353.0	56060.0
3857	4.0	17.0
728640	16.0	39.0
645431	9.0	22.0
728642	275.0	328.0
728641	40.0	46.0
645434	25.0	0.0
645432	27.0	18.0
285704	690.0	867.0
728643	21.0	9.0
222194	2337.0	3178.0
285708	0.0	34.0
1204	0.0	1.0
1203	1152.0	677.0
1201	1700.0	1028.0
1200	24566.0	5183.0
3861	38.0	4051.0
645426	20.0	10.0
645425	0.0	0.0
1209	6500.0	5767.0
3866	158.0	77191.0
1208	0.0	0.0
1207	3609.0	4339.0
3868	10.0	2078.0
285311	1.0	0.0
3880	24027.0	76645.0
3881	0.0	91.0
285313	3891.0	455.0
100128537	1407.0	83.0
3882	1.0	6.0
100128536	2.0	3.0
285314	0.0	2.0
285315	306.0	380.0
1215	101.0	2.0
100141515	4.0	88.0
1213	29520.0	23922.0
1212	2999.0	1521.0
1211	6776.0	5031.0
3872	75.0	114970.0
3875	22308.0	13251.0
3876	9.0	3.0
3879	2.0	2.0
3890	0.0	6.0
3891	6.0	6.0
3892	50.0	105.0
100128525	5.0	6.0
285326	0.0	0.0
1230	3696.0	378.0
285329	6.0	11.0
440097	2.0	1.0
440093	24.0	24.0
3883	0.0	27.0
3884	4.0	0.0
3885	0.0	18.0
3886	1.0	1.0
100128521	11.0	8.0
3887	24.0	74.0
3888	1.0	4.0
100631239	0.0	0.0
3889	0.0	20.0
100128516	57.0	5.0
285331	870.0	628.0
100128512	0.0	0.0
285335	71.0	36.0
100128514	0.0	0.0
1241	454.0	2507.0
1240	3279.0	289.0
1238	174.0	58.0
1237	9.0	17.0
1236	207.0	104.0
1235	11.0	5.0
1234	1307.0	248.0
1233	131.0	99.0
1232	4.0	3.0
3895	15955.0	18295.0
100128511	19.0	6.0
100631247	1.0	1.0
3897	496.0	11.0
100631248	0.0	0.0
3898	1980.0	8892.0
100631249	0.0	0.0
3899	1743.0	29.0
100128505	1.0	1.0
100631250	0.0	0.0
285343	2104.0	858.0
100631251	1.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	192.0	82.0
100631254	0.0	0.0
100128503	1.0	0.0
285349	277.0	150.0
574501	1.0	2.0
574502	0.0	0.0
1244	64.0	71.0
574503	0.0	0.0
574504	0.0	0.0
574505	1.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	1.0	0.0
574509	0.0	0.0
1264	478.0	398.0
1263	984.0	678.0
1262	48.0	24.0
116966	326.0	11.0
100887755	0.0	2.0
1261	10.0	1.0
100887754	1.0	1.0
1260	1.0	0.0
116969	22.0	9.0
1259	86.0	320.0
1258	18.0	37.0
440061	0.0	0.0
100887750	76.0	28.0
100887746	0.0	0.0
100887744	0.0	0.0
1272	1385.0	4034.0
1271	155.0	5.0
100887749	68.0	59.0
1270	30.0	8.0
100887748	2.0	0.0
440044	13.0	46.0
1269	29.0	8.0
440051	0.0	0.0
1268	495.0	56.0
440050	3.0	0.0
1267	4076.0	5103.0
1266	11405.0	8445.0
100887740	0.0	0.0
1265	9925.0	13333.0
1286	3644.0	90.0
1285	4992.0	46.0
1284	24540.0	10722.0
1282	18570.0	9334.0
1281	134362.0	196391.0
1280	4.0	650.0
440078	134.0	46.0
440077	5.0	3.0
440087	97.0	16.0
1278	132622.0	138337.0
1277	180538.0	301788.0
440081	73.0	265.0
116938	0.0	0.0
1297	15.0	37.0
116931	120.0	265.0
1296	1452.0	796.0
1295	13078.0	3205.0
116933	1.0	0.0
1294	90.0	11429.0
1293	28376.0	27981.0
116935	68.0	147.0
1292	44243.0	15133.0
440068	3.0	1.0
1291	31162.0	12370.0
116937	1.0	18.0
440067	2.0	2.0
1290	7894.0	16292.0
440073	926.0	28.0
440072	2.0	1.0
1289	11852.0	24398.0
1288	722.0	514.0
1287	3031.0	11211.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	5264.0	813.0
440021	0.0	0.0
442673	4.0	6.0
10018	1869.0	7585.0
126328	1677.0	3647.0
442676	0.0	0.0
126326	649.0	109.0
1299	23.0	16.0
1298	290.0	1983.0
10011	1492.0	1423.0
10010	3080.0	3055.0
10013	3070.0	2115.0
128989	1998.0	1885.0
10015	14029.0	6052.0
10014	4159.0	3212.0
10017	47.0	32.0
10016	3912.0	10007.0
10020	1865.0	773.0
114335	0.0	0.0
114336	0.0	0.0
126321	1889.0	2393.0
10029	1.0	0.0
442668	0.0	0.0
10022	2.0	1.0
10021	1.0	2.0
10024	137.0	2421.0
128977	1788.0	2790.0
103021165	0.0	1.0
10023	375.0	226.0
103021164	9.0	622.0
10026	2574.0	1662.0
10025	2847.0	4584.0
116986	344.0	209.0
116985	13770.0	6119.0
116988	4640.0	4815.0
116987	2731.0	4081.0
114327	1644.0	774.0
440043	0.0	0.0
126308	4227.0	3300.0
440041	0.0	0.0
126306	26.0	79.0
151306	220.0	20.0
100128590	18.0	26.0
100128596	4.0	3.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	6.0	8.0
440027	15.0	45.0
440026	3757.0	2016.0
440023	0.0	1.0
10008	1841.0	419.0
10007	3153.0	2718.0
10009	2449.0	5870.0
116984	5021.0	3132.0
116983	1819.0	999.0
151313	450.0	872.0
10000	3664.0	592.0
128954	0.0	0.0
10002	17.0	3.0
10001	1091.0	1915.0
10004	505.0	94.0
10003	205.0	37.0
10006	4720.0	7257.0
10005	1111.0	629.0
126370	0.0	0.0
285352	130.0	56.0
100128579	0.0	0.0
285359	56.0	94.0
126375	747.0	88.0
126374	1198.0	545.0
153918	0.0	0.0
100128574	0.0	1.0
285362	3454.0	1496.0
285367	1034.0	814.0
285368	169.0	76.0
100128569	41.0	53.0
126364	1498.0	346.0
100128560	1.0	20.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	6.0
344191	1.0	6.0
126353	1959.0	2161.0
751071	157.0	84.0
442660	0.0	1.0
442661	0.0	3.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	1.0	0.0
106481289	0.0	0.0
100128553	3.0	4.0
106481282	0.0	0.0
285381	1920.0	820.0
106481283	0.0	0.0
285382	184.0	44.0
106481280	1.0	1.0
165918	1651.0	4127.0
106481281	0.0	1.0
165904	9.0	7.0
285386	1525.0	160.0
138307	7.0	22.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	22.0
100128542	10.0	1.0
106481290	0.0	1.0
100128541	1.0	0.0
138311	679.0	255.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	4.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	0.0
126299	709.0	1262.0
106481259	0.0	0.0
728716	0.0	1.0
126298	1877.0	3056.0
728710	0.0	0.0
126295	297.0	433.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	11.0	5.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	701.0	1838.0
645318	0.0	2.0
645317	22.0	29.0
151242	207.0	103.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	29602.0	14540.0
100287908	0.0	0.0
645332	159.0	123.0
126282	794.0	2524.0
100287902	9.0	8.0
163227	823.0	153.0
100287900	0.0	1.0
163223	69.0	4.0
106481275	0.0	2.0
106481276	0.0	1.0
106481273	0.0	0.0
106481274	0.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	23.0	5.0
106481278	0.0	0.0
645328	2.0	11.0
151254	39.0	65.0
645326	8.0	16.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	27.0	22.0
163259	366.0	2332.0
645345	85.0	120.0
200403	4.0	16.0
107133508	0.0	0.0
106481239	1.0	0.0
163255	219.0	47.0
106481237	0.0	0.0
106481238	0.0	3.0
728737	9.0	6.0
728732	1.0	5.0
728734	4.0	1.0
126272	122.0	35.0
106481242	0.0	0.0
107133511	4.0	1.0
114294	1667.0	611.0
106481243	0.0	0.0
107133513	1.0	1.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	2.0
114299	9.0	21.0
106481245	0.0	0.0
645339	0.0	3.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	1.0
107133516	3.0	1.0
728723	121.0	45.0
106481253	1.0	3.0
107133522	9.0	4.0
106481254	1.0	1.0
107133524	2.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	2.0	0.0
106481258	0.0	0.0
126259	21.0	1.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	9.0	6.0
645348	0.0	1.0
106481250	0.0	0.0
645369	25.0	73.0
645368	0.0	1.0
645367	1.0	0.0
106481217	0.0	0.0
200424	2023.0	6362.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	16.0	51.0
645360	0.0	1.0
106481219	0.0	0.0
106481220	6.0	1.0
106481221	0.0	164.0
106481224	0.0	0.0
106481225	1.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	5.0	1.0
138241	653.0	746.0
106481228	0.0	1.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	3.0	8.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	0.0
645387	211.0	437.0
645382	0.0	0.0
645381	32.0	13.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	11.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	1.0
106481207	5.0	7.0
106481204	0.0	1.0
106481205	4.0	0.0
106481208	3.0	4.0
106481209	0.0	0.0
3902	342.0	248.0
3903	5879.0	644.0
106481210	0.0	0.0
3904	43.0	8.0
3906	0.0	2.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	3693.0	562.0
106481211	0.0	0.0
3909	12885.0	6496.0
106481212	0.0	0.0
684959	0.0	0.0
151234	8.0	1.0
151230	623.0	1644.0
728798	0.0	0.0
3913	18670.0	3897.0
3914	6995.0	54448.0
3915	14574.0	12401.0
3916	24061.0	25567.0
3918	7282.0	18076.0
3910	23004.0	1783.0
3911	8947.0	14016.0
3912	22937.0	14042.0
728782	18.0	23.0
728780	128.0	22.0
3924	15.0	14.0
3925	6187.0	22224.0
3927	15601.0	8972.0
3929	3.0	22.0
3920	14283.0	13573.0
3921	26220.0	40957.0
3923	2.0	2.0
100873174	0.0	1.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	4.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	31797.0	17242.0
3937	3494.0	1015.0
3938	7.0	26.0
3939	28904.0	56258.0
3930	2675.0	5497.0
100873179	0.0	0.0
3931	588.0	227.0
3932	751.0	361.0
3933	0.0	1.0
3934	898.0	1255.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	2.0
100873165	1.0	0.0
100287964	0.0	2.0
100287960	1.0	1.0
100329109	0.0	0.0
100329108	5.0	9.0
3947	12.0	32.0
3948	2.0	1.0
3949	7511.0	7710.0
100873169	1.0	4.0
3940	2.0	3.0
100873168	0.0	0.0
3945	18403.0	59341.0
100873196	0.0	1.0
100631260	0.0	0.0
100873195	1.0	0.0
100631261	0.0	0.0
100873194	1.0	1.0
100873193	9.0	3.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	1.0
728758	6.0	4.0
100873192	2.0	0.0
100873191	2.0	1.0
728753	0.0	0.0
100873190	2.0	0.0
3957	477.0	42.0
3958	28838.0	23746.0
3959	54731.0	32563.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	321.0	109.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	486.0	83.0
3952	5.0	22.0
3953	3759.0	385.0
3954	2219.0	7188.0
3955	1882.0	1001.0
3956	21237.0	14564.0
100873185	0.0	0.0
100873184	1.0	0.0
728741	3.0	5.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	1.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	1.0	0.0
728746	0.0	0.0
728748	6.0	0.0
100873181	1.0	0.0
100873180	1.0	2.0
1305	474.0	42.0
1303	8743.0	13455.0
107133502	1.0	0.0
1302	39.0	164.0
1301	90.0	2849.0
1300	120.0	1076.0
3960	138.0	10.0
3963	0.0	10.0
3964	8671.0	6639.0
1308	950.0	8998.0
3965	6617.0	2097.0
1307	1791.0	6745.0
151295	33.0	134.0
1306	2329.0	896.0
100189589	6.0	4.0
728774	0.0	1.0
728773	1.0	4.0
3980	1090.0	2187.0
100287932	1821.0	2417.0
3981	1143.0	762.0
728776	19.0	12.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	15573.0	2426.0
1315	8507.0	5029.0
1314	14257.0	13654.0
1312	6952.0	24137.0
1311	76.0	283.0
100329135	4.0	4.0
1310	4.0	264.0
574537	0.0	2.0
3972	4.0	1.0
3973	29.0	2.0
3975	0.0	0.0
3976	1208.0	682.0
3977	7422.0	5223.0
1318	264.0	41.0
3978	1054.0	4810.0
1317	4640.0	1782.0
728763	12.0	2.0
3990	53.0	16.0
645313	8.0	1.0
3991	120.0	625.0
645312	0.0	1.0
3992	3195.0	1838.0
645311	5.0	2.0
728769	335.0	154.0
1330	0.0	0.0
1327	13085.0	19204.0
1326	2007.0	879.0
1325	8.0	15.0
3982	3.0	0.0
3983	18192.0	6132.0
3984	2769.0	2806.0
3985	3868.0	25634.0
3987	5027.0	5451.0
3988	22727.0	2655.0
1329	2807.0	5324.0
116809	1.0	0.0
100128416	22.0	18.0
1340	5931.0	10000.0
1337	3535.0	7635.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3697.0	2628.0
100128410	5.0	5.0
3995	1791.0	508.0
100128412	0.0	0.0
3996	1752.0	1928.0
3998	11182.0	25875.0
1339	2.0	1.0
285440	2991.0	369.0
285441	73.0	59.0
1352	775.0	1072.0
1351	4570.0	3270.0
1350	10636.0	8849.0
1349	3967.0	5359.0
1348	3.0	3.0
1347	4072.0	7709.0
1346	850.0	192.0
1345	4454.0	8841.0
1343	0.0	2.0
1342	0.0	0.0
100873211	1.0	0.0
100873210	0.0	0.0
285456	20.0	2.0
1363	13256.0	17409.0
1362	8194.0	6856.0
1361	1997.0	14.0
1360	1002.0	4.0
1359	4813.0	823.0
1358	2.0	31.0
1357	194.0	9.0
1356	667.0	31439.0
1355	2897.0	1655.0
1353	2203.0	1543.0
100873215	0.0	0.0
100873214	0.0	2.0
100873213	0.0	0.0
100873212	2.0	0.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	111.0	127.0
285464	820.0	680.0
100873200	0.0	1.0
777774	0.0	0.0
1374	7675.0	3270.0
1373	323.0	594.0
1371	1252.0	2926.0
1370	0.0	2.0
1369	0.0	0.0
1368	15194.0	684.0
100873209	1.0	5.0
1366	2441.0	3169.0
1365	285.0	9.0
1364	4415.0	6909.0
100873204	3.0	1.0
100873203	0.0	0.0
100873202	17.0	22.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	18.0	0.0
100873205	6.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	1.0
100873231	1.0	0.0
100873230	1.0	3.0
1385	3859.0	4426.0
116843	2183.0	2283.0
1384	2480.0	781.0
116842	64.0	43.0
1382	1324.0	4147.0
116844	763.0	9196.0
1381	1.0	1292.0
1380	162.0	107.0
440176	7.0	5.0
440184	1.0	1.0
1379	5.0	0.0
1378	475.0	64.0
1376	1747.0	1234.0
1375	76.0	284.0
128821	0.0	1.0
100873237	0.0	0.0
128822	0.0	2.0
100873236	1.0	0.0
100873235	2.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	11.0	128.0
100873239	0.0	0.0
100873222	1.0	0.0
100873221	1.0	5.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	219.0	1017.0
1396	666.0	81.0
1395	29.0	19.0
1394	17.0	0.0
1393	39.0	0.0
1392	1.0	0.0
285407	5.0	5.0
116835	1407.0	137.0
1390	856.0	573.0
1389	7465.0	1705.0
1388	5358.0	7703.0
1387	7952.0	7019.0
116841	1534.0	2401.0
1386	3413.0	3429.0
116840	2581.0	3157.0
100873226	2.0	1.0
100873225	1.0	0.0
100873224	1.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	1.0	0.0
128817	1.0	6.0
100873227	0.0	1.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	207.0	186.0
100873255	1.0	1.0
100873254	24.0	35.0
100873253	0.0	2.0
285412	3.0	10.0
100873252	0.0	1.0
100287898	56.0	57.0
100287895	0.0	0.0
285419	75.0	32.0
1399	5712.0	18039.0
1398	5787.0	4142.0
1397	7522.0	1364.0
100873259	0.0	0.0
100873258	1.0	1.0
100873257	13.0	9.0
100873256	0.0	0.0
100873240	5.0	2.0
100873244	2.0	0.0
100873243	1.0	0.0
100873242	0.0	0.0
100873241	1.0	3.0
100287887	156.0	286.0
285429	30.0	85.0
100287880	1.0	0.0
440193	1741.0	7646.0
100873248	0.0	0.0
100873247	2.0	7.0
100873246	0.0	0.0
100873245	7.0	7.0
100873249	0.0	1.0
128872	0.0	1.0
10130	8634.0	20034.0
153830	11106.0	4159.0
645280	2.0	17.0
440138	598.0	389.0
440132	23.0	0.0
440142	3.0	9.0
10139	1609.0	1191.0
126208	676.0	1391.0
126206	0.0	0.0
126205	0.0	0.0
107133497	2.0	0.0
126204	0.0	0.0
107133499	0.0	0.0
128866	7862.0	8366.0
10131	1567.0	6681.0
10134	13093.0	13699.0
107133494	0.0	2.0
10133	8317.0	2847.0
128869	1215.0	2273.0
10136	0.0	0.0
10135	5604.0	12594.0
100128493	1.0	0.0
103021294	23.0	35.0
10138	812.0	893.0
100128496	0.0	0.0
10137	4232.0	5298.0
128861	0.0	0.0
128862	0.0	0.0
10141	3.0	0.0
10140	6674.0	1801.0
128864	19.0	9.0
440125	2.0	8.0
440131	2.0	0.0
10143	0.0	19.0
128854	367.0	590.0
10142	5643.0	4352.0
10144	2373.0	6242.0
10147	2828.0	2748.0
100128483	14.0	5.0
10146	9719.0	12243.0
128859	0.0	0.0
10149	287.0	18.0
10148	71.0	51.0
128853	50.0	41.0
440159	0.0	1.0
10117	65.0	4.0
440163	5.0	0.0
10110	93.0	78.0
10112	403.0	2183.0
10111	4855.0	2071.0
10114	9157.0	4878.0
10113	2530.0	3906.0
128848	0.0	0.0
10116	4975.0	6812.0
165829	98.0	216.0
100128469	19.0	5.0
153842	1.0	12.0
440145	992.0	3068.0
10129	5029.0	430.0
440153	0.0	0.0
10128	6659.0	14590.0
100033799	0.0	0.0
107133486	0.0	2.0
10121	8843.0	4140.0
100128465	4.0	1.0
10120	3628.0	3574.0
10123	2754.0	12679.0
138234	1.0	2.0
10125	816.0	250.0
10124	1257.0	1028.0
10127	1632.0	2281.0
10126	985.0	4071.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	5.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	31.0	23.0
106481189	0.0	0.0
106481180	1.0	0.0
100128456	1.0	0.0
106481183	0.0	0.0
100128450	2.0	0.0
106481184	0.0	0.0
106481181	5.0	3.0
106481182	0.0	0.0
285489	160.0	55.0
100128448	0.0	0.0
126242	1.0	1.0
106481198	1.0	0.0
10107	2.0	59.0
10106	24113.0	19421.0
106481199	0.0	0.0
10109	22147.0	27449.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	2.0
106481190	0.0	0.0
106481191	1.0	0.0
10101	1463.0	2385.0
10100	1073.0	126.0
10103	613.0	4356.0
106481194	0.0	0.0
10102	1075.0	2818.0
106481195	0.0	0.0
10105	2135.0	4199.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	199.0	11.0
440119	96.0	261.0
126235	4.0	4.0
126231	220.0	75.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	94.0	107.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	44.0	102.0
106481167	1.0	4.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	1.0	2.0
100128427	1.0	1.0
440107	9.0	212.0
440104	1255.0	914.0
106481176	2.0	0.0
106481177	0.0	0.0
106481174	2.0	0.0
106481175	0.0	0.0
106481178	2.0	0.0
106481179	0.0	0.0
128876	0.0	181.0
100128420	99.0	2.0
100128423	0.0	0.0
128879	2.0	0.0
106481172	9.0	4.0
106481173	0.0	1.0
106481170	0.0	0.0
106481171	6.0	4.0
10090	1384.0	3789.0
10093	6797.0	6612.0
10092	16570.0	11682.0
10095	12811.0	6556.0
645204	4.0	5.0
10094	11169.0	14081.0
645203	8.0	6.0
10097	21219.0	27025.0
10096	15175.0	23744.0
645201	1.0	1.0
163115	116.0	8.0
200504	1827.0	4.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	7.0	45.0
106481143	0.0	0.0
114194	0.0	0.0
138162	117.0	188.0
106481144	1.0	0.0
114195	41.0	0.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	27.0	17.0
106481145	0.0	1.0
151126	2671.0	21.0
106481146	0.0	0.0
10099	24955.0	10130.0
10098	2069.0	1165.0
114190	0.0	0.0
106481140	1.0	1.0
114192	0.0	0.0
645212	465.0	174.0
106481149	1.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	27.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	1.0	0.0
114187	0.0	0.0
106481159	0.0	2.0
114188	0.0	0.0
728819	21.0	45.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	159.0	290.0
415116	2751.0	20433.0
645207	0.0	1.0
645206	20.0	7.0
442707	0.0	0.0
