id	153cb1b1-774c-4e65-b209-6a462b68cfc5	5d187a95-6b3d-42dc-a5c8-cf1758243c46
106481337	0.0	1.0
106481341	0.0	0.0
106481342	6.0	24.0
106481340	0.0	0.0
85458	1848.0	2039.0
106481345	0.0	0.0
85459	403.0	3950.0
106481346	1.0	0.0
85456	15426.0	37644.0
442910	1.0	2.0
106481343	0.0	0.0
85457	1705.0	4887.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	115.0	171.0
442913	0.0	0.0
85452	6.0	20.0
442914	0.0	0.0
50	5807.0	13267.0
85453	1668.0	14882.0
442915	0.0	0.0
85450	9660.0	12269.0
51	5290.0	6188.0
442916	0.0	0.0
85451	2263.0	5805.0
52	4231.0	8773.0
442917	0.0	0.0
53	5189.0	3691.0
442918	0.0	0.0
54	40622.0	3249.0
442919	0.0	0.0
55	378.0	1593.0
442909	0.0	0.0
56	0.0	100.0
58	9.0	20.0
59	16242.0	17443.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	30.0	2.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	1040.0	259.0
106481350	0.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	5.0	2.0
106481354	1.0	3.0
85446	220.0	156.0
442900	1.0	0.0
106481355	0.0	0.0
85443	19.0	173.0
442901	0.0	0.0
85444	881.0	4836.0
442902	0.0	0.0
60	476152.0	353444.0
85441	3050.0	3400.0
442903	5.0	6.0
85442	714.0	11.0
442904	0.0	0.0
442905	0.0	0.0
62	12.0	12.0
85440	1904.0	3357.0
442907	4.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	7.0	11.0
68	3.0	17.0
344595	228.0	495.0
69	4.0	9.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	8.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	146.0	112.0
106481321	1.0	2.0
85479	629.0	25.0
106481322	0.0	0.0
85476	2727.0	11211.0
85477	994.0	11573.0
70	3.0	14.0
85474	20.0	186.0
71	204093.0	249781.0
72	2060.0	2992.0
73	18.0	69.0
74	2.0	0.0
75	23.0	59.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5534.0	9691.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	3.0
85465	1424.0	12489.0
81	34941.0	132155.0
85463	1158.0	725.0
82	4.0	5.0
85464	4440.0	4236.0
83	4.0	6.0
85461	3777.0	13958.0
85462	2694.0	7112.0
86	1901.0	28272.0
87	14006.0	18954.0
85460	1162.0	6615.0
88	180.0	415.0
89	1.0	6.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3226.0	6026.0
106481300	0.0	0.0
91	3256.0	7156.0
92	992.0	1896.0
93	540.0	2623.0
94	6600.0	1746.0
95	174.0	374.0
97	105.0	916.0
98	548.0	384.0
344561	0.0	0.0
728661	3149.0	2623.0
728664	1.0	1.0
106481305	0.0	0.0
261734	1108.0	2085.0
106481306	0.0	1.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	39.0	64.0
106481309	34.0	9.0
246119	3.0	11.0
106481307	1.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	25.0	7.0
3805	40.0	73.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	16.0	27.0
3809	59.0	13.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1269.0	701.0
3800	75.0	1496.0
3801	3587.0	1691.0
3802	18.0	1.0
728695	0.0	3.0
285735	0.0	0.0
261726	1890.0	8599.0
728698	4.0	13.0
3814	17.0	10.0
3815	3663.0	65125.0
3816	264.0	78.0
261729	2120.0	1329.0
3817	4.0	106.0
3818	40.0	5.0
222166	3852.0	1908.0
3811	28.0	3.0
3812	18.0	6.0
285740	0.0	1.0
285741	39.0	15.0
728689	6.0	23.0
3827	8.0	2.0
246100	0.0	5.0
3820	659.0	99.0
3821	80.0	55.0
3822	10.0	8.0
3823	2.0	5.0
3824	796.0	417.0
645402	0.0	0.0
403313	795.0	3074.0
403314	1.0	8.0
728637	3.0	1.0
728638	118.0	415.0
728633	0.0	0.0
728632	34.0	64.0
728635	22.0	51.0
3836	2612.0	7090.0
222183	176.0	197.0
3837	10848.0	35641.0
3838	2101.0	15764.0
3839	3150.0	4021.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	4.0
3831	2220.0	6134.0
3832	305.0	12136.0
3833	293.0	10256.0
3834	25.0	13.0
3835	1610.0	13568.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	201.0	250.0
3848	448.0	282.0
3849	10.0	16.0
222171	253.0	91.0
728619	3.0	25.0
3840	5128.0	17015.0
3841	795.0	1106.0
3842	5794.0	16240.0
3843	7842.0	29503.0
3844	0.0	0.0
3845	2740.0	5617.0
3846	8.0	17.0
645423	0.0	0.0
3860	290.0	1746.0
246126	1624.0	2019.0
728658	911.0	1937.0
728655	8.0	3.0
728657	0.0	4.0
728656	3.0	5.0
3858	1101.0	2456.0
3859	0.0	13.0
246135	0.0	2.0
3850	1.0	175.0
3851	1752.0	400.0
3852	993.0	261531.0
645414	2.0	0.0
3853	467.0	49998.0
3854	214.0	2489.0
3855	18951.0	25437.0
3856	22817.0	65339.0
3857	0.0	178.0
728640	1.0	0.0
645431	40.0	32.0
728642	344.0	714.0
728641	13.0	23.0
645434	9.0	4.0
645432	63.0	8.0
285704	725.0	790.0
728643	8.0	12.0
222194	2188.0	3463.0
285708	1.0	509.0
1204	0.0	0.0
1203	1427.0	833.0
1201	1919.0	2237.0
1200	28548.0	13383.0
3861	396.0	1070.0
645426	16.0	17.0
645425	0.0	0.0
1209	10144.0	16562.0
3866	407.0	10048.0
1208	0.0	23.0
1207	3105.0	11130.0
3868	351.0	28237.0
285311	0.0	0.0
3880	16934.0	49862.0
3881	0.0	54804.0
285313	4567.0	1239.0
100128537	983.0	2116.0
3882	3.0	546.0
100128536	1.0	3.0
285314	3.0	3.0
285315	458.0	1004.0
1215	148.0	4.0
100141515	4.0	6.0
1213	28848.0	43090.0
1212	4426.0	5558.0
1211	7312.0	11222.0
3872	725.0	196851.0
3875	18707.0	21114.0
3876	3.0	7.0
3879	0.0	1.0
3890	2.0	9.0
3891	6.0	25.0
3892	78.0	424.0
100128525	2.0	5.0
285326	0.0	0.0
1230	1829.0	571.0
285329	10.0	133.0
440097	6.0	0.0
440093	41.0	33.0
3883	0.0	334.0
3884	0.0	70.0
3885	0.0	64.0
3886	0.0	430.0
100128521	0.0	0.0
3887	22.0	137.0
3888	1.0	5.0
100631239	0.0	0.0
3889	0.0	191.0
100128516	53.0	19.0
285331	690.0	1013.0
100128512	0.0	1.0
285335	21.0	50.0
100128514	0.0	0.0
1241	401.0	3210.0
1240	2978.0	769.0
1238	133.0	48.0
1237	19.0	50.0
1236	1938.0	184.0
1235	83.0	4.0
1234	1338.0	351.0
1233	760.0	89.0
1232	28.0	7.0
3895	12733.0	30854.0
100128511	35.0	81.0
100631247	0.0	7.0
3897	324.0	42.0
100631248	0.0	4.0
3898	4091.0	35850.0
100631249	0.0	0.0
3899	2157.0	51.0
100128505	1.0	1.0
100631250	0.0	0.0
285343	1484.0	1542.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	123.0	318.0
100631254	0.0	13.0
100128503	0.0	0.0
285349	226.0	265.0
574501	4.0	18.0
574502	0.0	0.0
1244	57.0	238.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1786.0	762.0
1263	1143.0	1098.0
1262	7.0	15.0
116966	168.0	2477.0
100887755	2.0	0.0
1261	12.0	50.0
100887754	1.0	9.0
1260	0.0	1.0
116969	56.0	100.0
1259	14.0	194.0
1258	23.0	8.0
440061	0.0	0.0
100887750	30.0	180.0
100887746	0.0	0.0
100887744	0.0	12.0
1272	1968.0	3253.0
1271	698.0	41.0
100887749	36.0	14.0
1270	34.0	55.0
100887748	0.0	0.0
440044	42.0	1904.0
1269	752.0	21.0
440051	1.0	1.0
1268	1027.0	606.0
440050	2.0	2.0
1267	5236.0	15290.0
1266	13724.0	45860.0
100887740	0.0	7.0
1265	17246.0	8881.0
1286	2781.0	270.0
1285	1604.0	92.0
1284	27380.0	37980.0
1282	16855.0	37759.0
1281	99957.0	271245.0
1280	21.0	194.0
440078	71.0	119.0
440077	2.0	3.0
440087	32.0	34.0
1278	168210.0	296920.0
1277	140190.0	397407.0
440081	78.0	1005.0
116938	0.0	0.0
1297	10.0	4.0
116931	66.0	1189.0
1296	2669.0	3802.0
1295	7804.0	15299.0
116933	0.0	0.0
1294	390.0	38559.0
1293	63653.0	81884.0
116935	23.0	22.0
1292	77657.0	35746.0
440068	7.0	47.0
1291	50959.0	25382.0
116937	12.0	14.0
440067	9.0	54.0
1290	6588.0	29385.0
440073	1691.0	66.0
440072	4.0	13.0
1289	14703.0	35133.0
1288	222.0	255.0
1287	1430.0	3183.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	5570.0	1973.0
440021	0.0	0.0
442673	0.0	16.0
10018	3800.0	8755.0
126328	2092.0	3686.0
442676	0.0	1.0
126326	707.0	242.0
1299	157.0	112.0
1298	909.0	468.0
10011	2077.0	3754.0
10010	2767.0	3843.0
10013	3475.0	6207.0
128989	2539.0	1791.0
10015	11662.0	10482.0
10014	6651.0	16550.0
10017	5.0	360.0
10016	4805.0	4701.0
10020	1712.0	3135.0
114335	0.0	0.0
114336	0.0	0.0
126321	3684.0	1981.0
10029	2.0	2.0
442668	0.0	0.0
10022	0.0	0.0
10021	17.0	4.0
10024	67.0	3629.0
128977	1850.0	1659.0
103021165	0.0	11.0
10023	927.0	504.0
103021164	8.0	71.0
10026	2395.0	2241.0
10025	4845.0	5113.0
116986	940.0	471.0
116985	20501.0	23702.0
116988	6412.0	7524.0
116987	3026.0	3845.0
114327	702.0	1113.0
440043	0.0	0.0
126308	6682.0	3095.0
440041	0.0	0.0
126306	267.0	57.0
151306	166.0	58.0
100128590	5.0	21.0
100128596	0.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	15.0	22.0
440026	3603.0	2602.0
440023	0.0	0.0
10008	1238.0	651.0
10007	3125.0	7759.0
10009	1615.0	5644.0
116984	2252.0	3019.0
116983	2039.0	4127.0
151313	479.0	609.0
10000	3209.0	2976.0
128954	0.0	0.0
10002	27.0	13.0
10001	1132.0	3304.0
10004	464.0	150.0
10003	175.0	436.0
10006	4450.0	9649.0
10005	1066.0	1932.0
126370	0.0	0.0
285352	88.0	31.0
100128579	0.0	0.0
285359	68.0	83.0
126375	539.0	916.0
126374	1154.0	765.0
153918	1.0	0.0
100128574	0.0	0.0
285362	3467.0	1956.0
285367	1433.0	2337.0
285368	232.0	320.0
100128569	98.0	126.0
126364	2312.0	401.0
100128560	6.0	10.0
285370	0.0	0.0
285375	5.0	0.0
102682016	0.0	0.0
153932	4.0	31.0
344191	0.0	40.0
126353	2130.0	88.0
751071	147.0	287.0
442660	0.0	1.0
442661	0.0	1.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	2.0	16.0
106481282	0.0	0.0
285381	1764.0	1138.0
106481283	0.0	0.0
285382	459.0	1164.0
106481280	0.0	0.0
165918	1545.0	20744.0
106481281	3.0	7.0
165904	17.0	79.0
285386	481.0	1118.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	1904.0
100128542	5.0	0.0
106481290	0.0	0.0
100128541	0.0	1.0
138311	794.0	481.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	385.0
126299	1447.0	2275.0
106481259	0.0	0.0
728716	1.0	0.0
126298	1645.0	6151.0
728710	0.0	0.0
126295	399.0	614.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	12.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	217.0	4618.0
645318	0.0	0.0
645317	21.0	73.0
151242	281.0	833.0
106481260	0.0	0.0
106481261	1.0	1.0
647979	28264.0	40817.0
100287908	0.0	0.0
645332	258.0	797.0
126282	1410.0	2190.0
100287902	10.0	17.0
163227	519.0	535.0
100287900	0.0	0.0
163223	20.0	4.0
106481275	0.0	1.0
106481276	0.0	6.0
106481273	2.0	2.0
106481274	0.0	0.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	31.0	34.0
106481278	0.0	0.0
645328	3.0	13.0
151254	57.0	25.0
645326	0.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	45.0	249.0
163259	323.0	1800.0
645345	147.0	283.0
200403	7.0	88.0
107133508	1.0	0.0
106481239	0.0	0.0
163255	190.0	339.0
106481237	0.0	0.0
106481238	1.0	1.0
728737	1.0	3.0
728732	4.0	1.0
728734	2.0	2.0
126272	116.0	294.0
106481242	0.0	0.0
107133511	0.0	6.0
114294	2001.0	1241.0
106481243	0.0	0.0
107133513	0.0	2.0
106481240	0.0	0.0
106481241	1.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	2.0
114299	14.0	34.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	4.0	6.0
728723	101.0	67.0
106481253	0.0	0.0
107133522	3.0	26.0
106481254	1.0	0.0
107133524	2.0	1.0
106481251	0.0	0.0
106481252	0.0	1.0
106481257	0.0	0.0
106481258	0.0	1.0
126259	69.0	33.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	1.0
151276	1.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	134.0	252.0
645368	0.0	0.0
645367	2.0	5.0
106481217	0.0	0.0
200424	2278.0	15600.0
106481218	0.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	10.0	30.0
645360	1.0	0.0
106481219	0.0	1.0
106481220	3.0	1.0
106481221	1.0	143.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	2.0	1.0
138241	416.0	458.0
106481228	0.0	1.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	5.0
106481233	0.0	0.0
106481234	0.0	1.0
138255	4.0	8.0
645387	593.0	316.0
645382	0.0	0.0
645381	61.0	65.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	7.0
106481201	0.0	0.0
645398	0.0	1.0
106481206	2.0	2.0
106481207	0.0	9.0
106481204	0.0	0.0
106481205	1.0	2.0
106481208	2.0	8.0
106481209	0.0	0.0
3902	353.0	359.0
3903	7201.0	1295.0
106481210	0.0	0.0
3904	28.0	16.0
3906	0.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	7185.0	2596.0
106481211	0.0	0.0
3909	5619.0	2214.0
106481212	0.0	0.0
684959	0.0	0.0
151234	4.0	38.0
151230	497.0	2633.0
728798	2.0	0.0
3913	27741.0	9417.0
3914	11498.0	9808.0
3915	16194.0	24478.0
3916	35149.0	36282.0
3918	5106.0	12979.0
3910	10617.0	6876.0
3911	11905.0	25873.0
3912	14091.0	16616.0
728782	13.0	15.0
728780	163.0	6.0
3924	9.0	6.0
3925	4536.0	48736.0
3927	19190.0	27364.0
3929	12.0	24.0
3920	13186.0	16341.0
3921	35425.0	41238.0
3923	0.0	23.0
100873174	0.0	1.0
100873173	0.0	1.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	1.0
100873176	0.0	3.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	38742.0	8118.0
3937	5287.0	1568.0
3938	12.0	312.0
3939	24065.0	44353.0
3930	3218.0	17436.0
100873179	0.0	1.0
3931	526.0	418.0
3932	1924.0	563.0
3933	3.0	0.0
3934	1376.0	149.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	7.0
3947	0.0	4.0
3948	2.0	0.0
3949	15454.0	4999.0
100873169	0.0	1.0
3940	0.0	1.0
100873168	0.0	0.0
3945	20531.0	28575.0
100873196	0.0	2.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	6.0
100873199	0.0	0.0
100873198	0.0	2.0
100873197	0.0	0.0
728758	3.0	20.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	1.0
3957	322.0	48.0
3958	30809.0	14397.0
3959	64048.0	36718.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	0.0
199223	389.0	441.0
574517	0.0	0.0
100631269	0.0	1.0
574518	0.0	0.0
107074708	0.0	0.0
199221	331.0	755.0
3952	5.0	13.0
3953	6401.0	1139.0
3954	2974.0	7755.0
3955	2538.0	859.0
3956	19412.0	8325.0
100873185	0.0	0.0
100873184	1.0	0.0
728741	3.0	11.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	12.0	105.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	941.0	236.0
1303	7198.0	24778.0
107133502	1.0	0.0
1302	53.0	248.0
1301	45.0	13490.0
1300	247.0	10013.0
3960	791.0	78.0
3963	5.0	10.0
3964	4080.0	5821.0
1308	416.0	246.0
3965	7465.0	4968.0
1307	5804.0	4753.0
151295	16.0	206.0
1306	9924.0	5183.0
100189589	3.0	4.0
728774	0.0	0.0
728773	0.0	0.0
3980	1187.0	5946.0
100287932	2137.0	3600.0
3981	824.0	2356.0
728776	10.0	51.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	17856.0	18320.0
1315	8563.0	10972.0
1314	16329.0	65655.0
1312	11713.0	7479.0
1311	3789.0	2182.0
100329135	4.0	5.0
1310	29.0	4.0
574537	0.0	0.0
3972	4.0	4.0
3973	3.0	3.0
3975	0.0	0.0
3976	1211.0	1171.0
3977	11519.0	17776.0
1318	412.0	153.0
3978	1418.0	21279.0
1317	5612.0	4663.0
728763	25.0	41.0
3990	168.0	40.0
645313	4.0	3.0
3991	428.0	1867.0
645312	1.0	1.0
3992	4922.0	10822.0
645311	2.0	1.0
728769	364.0	423.0
1330	0.0	0.0
1327	14808.0	18980.0
1326	3484.0	735.0
1325	4.0	28.0
3982	5.0	0.0
3983	13423.0	8093.0
3984	4543.0	4719.0
3985	4647.0	31388.0
3987	5088.0	4991.0
3988	19586.0	8786.0
1329	3807.0	6720.0
116809	0.0	0.0
100128416	6.0	21.0
1340	6637.0	16680.0
1337	4281.0	6123.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	5482.0	5529.0
100128410	1.0	3.0
3995	1558.0	1796.0
100128412	0.0	0.0
3996	2493.0	5375.0
3998	9042.0	26940.0
1339	0.0	62.0
285440	2791.0	820.0
285441	24.0	146.0
1352	1052.0	1744.0
1351	6124.0	10341.0
1350	10878.0	8223.0
1349	3594.0	5159.0
1348	0.0	1.0
1347	3866.0	4429.0
1346	686.0	215.0
1345	4608.0	9066.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	14.0	34.0
1363	11113.0	18091.0
1362	8147.0	8353.0
1361	1777.0	20.0
1360	440.0	162.0
1359	6995.0	312.0
1358	2.0	9.0
1357	13.0	7.0
1356	1679.0	285.0
1355	2552.0	5053.0
1353	2221.0	3108.0
100873215	0.0	3.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	6.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	149.0	189.0
285464	1421.0	713.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5049.0	11189.0
1373	123.0	514.0
1371	1073.0	1991.0
1370	5.0	17.0
1369	0.0	2.0
1368	19764.0	1478.0
100873209	0.0	1.0
1366	4655.0	7837.0
1365	745.0	247.0
1364	8034.0	15958.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	7.0	3.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	11.0	4.0
100873205	0.0	0.0
102800316	1.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2904.0	7592.0
116843	1381.0	1005.0
1384	2960.0	1157.0
116842	33.0	155.0
1382	1161.0	1135.0
116844	2282.0	54.0
1381	6.0	1182.0
1380	4705.0	154.0
440176	1.0	1.0
440184	1.0	2.0
1379	17.0	9.0
1378	1016.0	73.0
1376	1923.0	1485.0
1375	34.0	171.0
128821	0.0	0.0
100873237	0.0	2.0
128822	0.0	9.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	9.0	508.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	1.0	7.0
100873220	0.0	0.0
128820	0.0	0.0
116832	265.0	2930.0
1396	854.0	308.0
1395	63.0	100.0
1394	6.0	19.0
1393	57.0	10.0
1392	2.0	0.0
285407	9.0	32.0
116835	1497.0	368.0
1390	2995.0	1434.0
1389	7150.0	3140.0
1388	6658.0	16436.0
1387	9541.0	9103.0
116841	1982.0	5670.0
1386	2785.0	9110.0
116840	3446.0	7133.0
100873226	0.0	1.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	3.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	124.0	265.0
100873255	0.0	1.0
100873254	3.0	2.0
100873253	0.0	0.0
285412	2.0	5.0
100873252	0.0	53.0
100287898	63.0	92.0
100287895	0.0	0.0
285419	81.0	38.0
1399	6061.0	33158.0
1398	5578.0	6107.0
1397	8236.0	18998.0
100873259	1.0	9.0
100873258	0.0	2.0
100873257	4.0	0.0
100873256	0.0	0.0
100873240	1.0	3.0
100873244	0.0	1.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	267.0	394.0
285429	24.0	108.0
100287880	0.0	0.0
440193	4065.0	7604.0
100873248	0.0	0.0
100873247	0.0	10.0
100873246	0.0	0.0
100873245	3.0	0.0
100873249	0.0	4.0
128872	0.0	0.0
10130	12924.0	29609.0
153830	20421.0	12165.0
645280	2.0	1854.0
440138	432.0	1067.0
440132	2.0	2.0
440142	4.0	21.0
10139	2607.0	3092.0
126208	1620.0	3991.0
126206	11.0	0.0
126205	0.0	0.0
107133497	0.0	5.0
126204	0.0	0.0
107133499	0.0	0.0
128866	12155.0	16208.0
10131	1943.0	4086.0
10134	18297.0	18489.0
107133494	0.0	51.0
10133	5686.0	4649.0
128869	1397.0	4047.0
10136	1.0	0.0
10135	14194.0	9409.0
100128493	0.0	0.0
103021294	37.0	57.0
10138	801.0	907.0
100128496	1.0	2.0
10137	5781.0	16178.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	46.0
10140	4913.0	8965.0
128864	6.0	53.0
440125	2.0	4.0
440131	4.0	1.0
10143	1.0	0.0
128854	428.0	1579.0
10142	4375.0	7819.0
10144	2204.0	2919.0
10147	1967.0	4934.0
100128483	0.0	0.0
10146	9328.0	37939.0
128859	0.0	0.0
10149	265.0	71.0
10148	238.0	74.0
128853	49.0	45.0
440159	0.0	14.0
10117	151.0	5.0
440163	2.0	0.0
10110	56.0	57.0
10112	163.0	13401.0
10111	3198.0	10053.0
10114	9034.0	10005.0
10113	3731.0	7361.0
128848	0.0	0.0
10116	4349.0	13415.0
165829	25.0	1115.0
100128469	7.0	7.0
153842	2.0	2.0
440145	779.0	2831.0
10129	5113.0	1348.0
440153	0.0	0.0
10128	6873.0	25688.0
100033799	0.0	0.0
107133486	8.0	43.0
10121	9949.0	9504.0
100128465	0.0	0.0
10120	4637.0	13620.0
10123	4092.0	15107.0
138234	0.0	0.0
10125	1130.0	346.0
10124	1944.0	886.0
10127	2206.0	1357.0
10126	1435.0	2768.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	24.0	230.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	3.0
106481183	0.0	0.0
100128450	0.0	2.0
106481184	0.0	0.0
106481181	9.0	3.0
106481182	0.0	0.0
285489	240.0	21.0
100128448	0.0	0.0
126242	0.0	2.0
106481198	2.0	1.0
10107	3.0	10.0
10106	22229.0	32060.0
106481199	0.0	0.0
10109	25217.0	63301.0
106481196	0.0	0.0
106481197	0.0	2.0
10108	0.0	29.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2669.0	4574.0
10100	423.0	354.0
10103	2009.0	786.0
106481194	0.0	0.0
10102	1235.0	2113.0
106481195	0.0	0.0
10105	2195.0	12446.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	213.0	4005.0
440119	647.0	154.0
126235	0.0	0.0
126231	113.0	640.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	107.0	148.0
106481164	1.0	1.0
106481169	0.0	0.0
442777	66.0	61.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	0.0	0.0
440107	48.0	446.0
440104	1088.0	1015.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	1.0	2.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	1.0
128876	1.0	1280.0
100128420	46.0	22.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	4.0	0.0
106481173	1.0	0.0
106481170	0.0	0.0
106481171	6.0	4.0
10090	2056.0	963.0
10093	9384.0	6056.0
10092	14599.0	24783.0
10095	20244.0	7807.0
645204	1.0	2.0
10094	12046.0	8877.0
645203	1.0	1.0
10097	19597.0	27828.0
10096	13569.0	21651.0
645201	0.0	2.0
163115	91.0	22.0
200504	2622.0	3.0
106481138	0.0	0.0
106481139	0.0	1.0
728833	5.0	196.0
106481143	0.0	0.0
114194	0.0	0.0
138162	92.0	44.0
106481144	0.0	0.0
114195	33.0	18.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	29.0	22.0
106481145	0.0	0.0
151126	2706.0	127.0
106481146	0.0	0.0
10099	24796.0	5693.0
10098	1404.0	6394.0
114190	0.0	11.0
106481140	0.0	0.0
114192	4.0	6.0
645212	417.0	794.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	8.0	4.0
106481152	0.0	0.0
114185	0.0	0.0
114186	1.0	0.0
106481153	0.0	0.0
106481158	0.0	1.0
