id	edafd326-8c3c-4ae5-8617-e1592db868eb	f2b50fcc-e5ec-4328-a932-2c06476760cf
106481340	1.0	0.0
85458	2809.0	402.0
106481345	0.0	0.0
85459	758.0	1158.0
106481346	0.0	0.0
85456	15652.0	25727.0
442910	2.0	0.0
106481343	0.0	0.0
85457	3859.0	792.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	74.0	143.0
442913	0.0	0.0
85452	2940.0	197.0
442914	0.0	0.0
50	6823.0	5728.0
85453	1785.0	2743.0
442915	0.0	0.0
85450	5849.0	3880.0
51	5350.0	9896.0
442916	0.0	0.0
85451	2437.0	2760.0
52	4283.0	4769.0
442917	0.0	0.0
53	3444.0	4284.0
442918	0.0	0.0
54	19846.0	1577.0
442919	0.0	0.0
55	309.0	2356.0
442909	2.0	0.0
56	4.0	36.0
58	10.0	46.0
59	21609.0	1783.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	37.0	7.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	269.0	78.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	2.0	0.0
106481354	0.0	1.0
85446	756.0	33.0
442900	1.0	0.0
106481355	0.0	0.0
85443	19.0	21.0
442901	0.0	1.0
85444	1572.0	1101.0
442902	0.0	0.0
60	344108.0	491347.0
85441	3364.0	7044.0
442903	16.0	5.0
85442	3152.0	64.0
442904	0.0	0.0
442905	0.0	0.0
62	15.0	29.0
85440	2373.0	2091.0
442907	7.0	3.0
442908	0.0	0.0
66	0.0	0.0
67	4.0	8.0
68	12.0	3.0
344595	880.0	1193.0
69	2.0	10.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	2.0
106481315	0.0	2.0
106481318	0.0	0.0
106481319	1.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	2471.0	240.0
106481321	1.0	2.0
85479	394.0	6.0
106481322	0.0	0.0
85476	3261.0	3563.0
85477	1000.0	128.0
70	106.0	12.0
85474	18.0	110.0
71	159042.0	269051.0
72	5264.0	230.0
73	44.0	20.0
74	1.0	1.0
75	16.0	17.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5611.0	6162.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	0.0
85465	1800.0	4609.0
81	48045.0	85258.0
85463	1596.0	1132.0
82	3.0	5.0
85464	5592.0	1422.0
83	3.0	6.0
85461	7405.0	4960.0
85462	3649.0	2915.0
86	2020.0	5897.0
87	16991.0	16874.0
85460	1469.0	1541.0
88	600.0	15.0
89	2.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3016.0	3923.0
106481300	0.0	0.0
91	5312.0	6553.0
92	1151.0	1203.0
93	833.0	938.0
94	10890.0	379.0
95	146.0	183.0
97	402.0	361.0
98	754.0	532.0
344561	0.0	0.0
728661	2944.0	3229.0
728664	0.0	0.0
106481305	0.0	0.0
261734	1820.0	793.0
106481306	0.0	0.0
106481303	1.0	0.0
106481304	0.0	0.0
728666	13.0	46.0
106481309	13.0	10.0
246119	9.0	6.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	43.0	1.0
3805	52.0	6.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	4.0	3.0
106481310	7.0	2.0
3809	76.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1345.0	442.0
3800	105.0	45.0
3801	3928.0	2361.0
3802	58.0	0.0
728695	0.0	24.0
285735	108.0	20.0
261726	2688.0	2376.0
728698	5.0	6.0
3814	26.0	38.0
3815	5623.0	100.0
3816	76.0	584.0
261729	1759.0	1554.0
3817	3.0	503.0
3818	88.0	1.0
222166	5727.0	903.0
3811	65.0	0.0
3812	11.0	0.0
285740	2.0	4.0
285741	29.0	8.0
728689	9.0	16.0
3827	10.0	0.0
246100	0.0	0.0
3820	463.0	11.0
3821	67.0	5.0
3822	3.0	0.0
3823	6.0	1.0
3824	962.0	26.0
645402	0.0	0.0
403313	797.0	1574.0
403314	1546.0	25.0
728637	1.0	0.0
728638	41.0	55.0
728633	0.0	1.0
728632	18.0	42.0
728635	31.0	13.0
3836	3899.0	4035.0
222183	58.0	633.0
3837	13300.0	16936.0
3838	1789.0	14288.0
3839	4802.0	2773.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2625.0	2081.0
3832	323.0	5068.0
3833	209.0	6914.0
3834	50.0	2.0
3835	1530.0	7102.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	6.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	993.0	147.0
3848	7.0	3384.0
3849	0.0	5.0
222171	1758.0	746.0
728619	17.0	2.0
3840	6913.0	10112.0
3841	1344.0	339.0
3842	7266.0	6315.0
3843	8568.0	7234.0
3844	0.0	0.0
3845	3353.0	4111.0
3846	12.0	1.0
645423	0.0	0.0
3860	179.0	1095.0
246126	1950.0	1284.0
728658	304.0	460.0
728655	7.0	9.0
728657	1.0	1.0
728656	1.0	0.0
3858	905.0	19919.0
3859	17.0	32.0
246135	3.0	2.0
3850	0.0	23.0
3851	2622.0	33.0
3852	12336.0	341802.0
645414	1.0	0.0
3853	293.0	346144.0
3854	63.0	2388.0
3855	31504.0	244.0
3856	48783.0	84307.0
3857	0.0	25.0
728640	1.0	20.0
645431	24.0	24.0
728642	423.0	548.0
728641	11.0	438.0
645434	9.0	0.0
645432	49.0	5.0
285704	887.0	437.0
728643	7.0	7.0
222194	2402.0	1174.0
285708	2.0	195.0
1204	0.0	0.0
1203	1508.0	842.0
1201	1400.0	2298.0
1200	20021.0	11082.0
3861	416.0	4006.0
645426	20.0	64.0
645425	0.0	0.0
1209	7554.0	10856.0
3866	6826.0	2036.0
1208	0.0	0.0
1207	3041.0	8746.0
3868	67.0	4829.0
285311	1.0	0.0
3880	37396.0	81589.0
3881	1.0	0.0
285313	7644.0	545.0
100128537	1797.0	17.0
3882	2.0	0.0
100128536	1.0	2.0
285314	1.0	2.0
285315	346.0	209.0
1215	47.0	2.0
100141515	8.0	6.0
1213	29075.0	29378.0
1212	3717.0	9667.0
1211	7175.0	7179.0
3872	3755.0	371280.0
3875	25842.0	46026.0
3876	6.0	14.0
3879	1.0	0.0
3890	0.0	1.0
3891	8.0	0.0
3892	115.0	1050.0
100128525	2.0	42.0
285326	0.0	0.0
1230	2157.0	389.0
285329	3.0	4.0
440097	0.0	0.0
440093	5.0	34.0
3883	0.0	3.0
3884	1.0	1.0
3885	0.0	4.0
3886	0.0	0.0
100128521	0.0	1.0
3887	18.0	3826.0
3888	0.0	0.0
100631239	0.0	0.0
3889	3.0	16.0
100128516	174.0	4.0
285331	1329.0	604.0
100128512	0.0	0.0
285335	63.0	12.0
100128514	0.0	0.0
1241	1038.0	1458.0
1240	2385.0	84.0
1238	216.0	980.0
1237	99.0	2.0
1236	589.0	429.0
1235	37.0	1.0
1234	1345.0	40.0
1233	526.0	17.0
1232	5.0	88.0
3895	19433.0	15647.0
100128511	36.0	5.0
100631247	1.0	1.0
3897	186.0	3116.0
100631248	0.0	0.0
3898	2064.0	10306.0
100631249	0.0	0.0
3899	1756.0	22.0
100128505	2.0	0.0
100631250	0.0	0.0
285343	1808.0	969.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	189.0	91.0
100631254	4.0	0.0
100128503	0.0	0.0
285349	324.0	159.0
574501	1.0	11.0
574502	0.0	0.0
1244	136.0	524.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	3743.0	215.0
1263	3564.0	1395.0
1262	1251.0	26.0
116966	529.0	8.0
100887755	0.0	0.0
1261	42.0	3.0
100887754	3.0	0.0
1260	0.0	0.0
116969	17.0	41.0
1259	47.0	73.0
1258	13.0	42.0
440061	0.0	0.0
100887750	64.0	32.0
100887746	1.0	1.0
100887744	0.0	6.0
1272	1048.0	18.0
1271	311.0	138.0
100887749	20.0	9.0
1270	165.0	24.0
100887748	0.0	1.0
440044	55.0	129.0
1269	27.0	0.0
440051	0.0	0.0
1268	1130.0	77.0
440050	5.0	0.0
1267	4171.0	5644.0
1266	18041.0	3920.0
100887740	0.0	0.0
1265	13682.0	20692.0
1286	4823.0	416.0
1285	4646.0	45.0
1284	52318.0	8092.0
1282	40354.0	8753.0
1281	46081.0	134466.0
1280	103.0	1523.0
440078	157.0	96.0
440077	1.0	2.0
440087	228.0	23.0
1278	75881.0	49724.0
1277	50079.0	85447.0
440081	47.0	369.0
116938	0.0	0.0
1297	8.0	0.0
116931	84.0	102.0
1296	1489.0	2296.0
1295	11947.0	1184.0
116933	1.0	1.0
1294	948.0	46432.0
1293	40527.0	16457.0
116935	17.0	35.0
1292	32913.0	23237.0
440068	3.0	2.0
1291	20631.0	20107.0
116937	3.0	5.0
440067	13.0	11.0
1290	5421.0	43588.0
440073	1206.0	44.0
440072	8.0	10.0
1289	9459.0	12061.0
1288	903.0	12264.0
1287	3291.0	17837.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	5351.0	655.0
440021	0.0	0.0
442673	6.0	6.0
10018	2704.0	3930.0
126328	1695.0	2609.0
442676	0.0	0.0
126326	802.0	126.0
1299	45.0	145.0
1298	799.0	9281.0
10011	2142.0	3632.0
10010	2585.0	4116.0
10013	4100.0	3764.0
128989	2087.0	3523.0
10015	12532.0	7530.0
10014	4932.0	3435.0
10017	6.0	151.0
10016	4214.0	16959.0
10020	2258.0	307.0
114335	0.0	0.0
114336	0.0	1.0
126321	2358.0	2515.0
10029	0.0	0.0
442668	1.0	0.0
10022	5.0	0.0
10021	245.0	41.0
10024	56.0	3489.0
128977	2052.0	1959.0
103021165	2.0	16.0
10023	948.0	400.0
103021164	5.0	23.0
10026	2807.0	1775.0
10025	3070.0	3304.0
116986	663.0	118.0
116985	12717.0	6636.0
116988	5943.0	7052.0
116987	3806.0	2603.0
114327	6411.0	806.0
440043	0.0	0.0
126308	5140.0	2494.0
440041	0.0	0.0
126306	57.0	37.0
151306	229.0	17.0
100128590	7.0	3.0
100128596	1.0	2.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	5.0	1.0
440027	8.0	7.0
440026	3091.0	4214.0
440023	0.0	1.0
10008	1365.0	247.0
10007	2466.0	2898.0
10009	2953.0	3867.0
116984	4260.0	3240.0
116983	1666.0	2477.0
151313	398.0	627.0
10000	4297.0	260.0
128954	0.0	0.0
10002	26.0	23.0
10001	1057.0	1484.0
10004	415.0	48.0
10003	342.0	25.0
10006	5782.0	8127.0
10005	1085.0	1449.0
126370	0.0	1.0
285352	100.0	81.0
100128579	0.0	1.0
285359	67.0	87.0
126375	435.0	530.0
126374	1951.0	3307.0
153918	0.0	0.0
100128574	1.0	0.0
285362	3749.0	9021.0
285367	961.0	2269.0
285368	861.0	404.0
100128569	207.0	47.0
126364	1660.0	80.0
100128560	3.0	1.0
285370	0.0	0.0
285375	0.0	3.0
102682016	0.0	0.0
153932	5.0	5.0
344191	0.0	3.0
126353	3574.0	2980.0
751071	159.0	275.0
442660	0.0	3.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	6.0	14.0
106481282	0.0	0.0
285381	2901.0	1895.0
106481283	0.0	0.0
285382	493.0	36.0
106481280	0.0	0.0
165918	1584.0	1479.0
106481281	1.0	2.0
165904	251.0	10.0
285386	752.0	179.0
138307	0.0	0.0
106481297	0.0	1.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	197.0
100128542	23.0	0.0
106481290	1.0	3.0
100128541	3.0	23.0
138311	601.0	1006.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	6.0
126299	1408.0	1169.0
106481259	0.0	0.0
728716	2.0	0.0
126298	2044.0	2364.0
728710	0.0	0.0
126295	453.0	428.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	308.0	1473.0
645318	0.0	0.0
645317	22.0	53.0
151242	90.0	64.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	28105.0	21138.0
100287908	0.0	0.0
645332	350.0	260.0
126282	5531.0	1017.0
100287902	12.0	11.0
163227	614.0	479.0
100287900	0.0	0.0
163223	38.0	0.0
106481275	0.0	1.0
106481276	3.0	0.0
106481273	1.0	0.0
106481274	0.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	45.0	12.0
106481278	0.0	0.0
645328	2.0	0.0
151254	56.0	12.0
645326	7.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	12.0	683.0
163259	689.0	2347.0
645345	143.0	297.0
200403	5682.0	83.0
107133508	0.0	0.0
106481239	0.0	1.0
163255	275.0	82.0
106481237	0.0	0.0
106481238	0.0	2.0
728737	1.0	3.0
728732	2.0	3.0
728734	4.0	0.0
126272	216.0	247.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1922.0	937.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	1.0
106481244	1.0	0.0
114299	28.0	90.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	4.0	0.0
107133516	4.0	6.0
728723	132.0	29.0
106481253	0.0	1.0
107133522	0.0	3.0
106481254	10.0	0.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	63.0	3.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	2.0
645348	0.0	1.0
106481250	0.0	0.0
645369	65.0	19.0
645368	0.0	0.0
645367	1.0	1.0
106481217	0.0	0.0
200424	2349.0	5357.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	34.0	15.0
645360	8.0	0.0
106481219	0.0	0.0
106481220	3.0	1.0
106481221	0.0	240.0
106481224	0.0	0.0
106481225	0.0	1.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	534.0	517.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1205.0	17.0
645387	211.0	309.0
645382	0.0	0.0
645381	26.0	16.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	3.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	8.0	7.0
106481207	4.0	3.0
106481204	1.0	1.0
106481205	3.0	0.0
106481208	4.0	3.0
106481209	0.0	0.0
3902	278.0	94.0
3903	6853.0	103.0
106481210	0.0	0.0
3904	29.0	3.0
3906	0.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	7927.0	472.0
106481211	0.0	0.0
3909	14898.0	44443.0
106481212	1.0	0.0
684959	0.0	0.0
151234	5.0	0.0
151230	886.0	689.0
728798	91.0	1.0
3913	25752.0	14176.0
3914	11733.0	104337.0
3915	21281.0	29991.0
3916	31120.0	38641.0
3918	15292.0	152115.0
3910	11107.0	1870.0
3911	10952.0	31609.0
3912	20024.0	17041.0
728782	25.0	14.0
728780	459.0	20.0
3924	5.0	4.0
3925	4096.0	22412.0
3927	17726.0	14855.0
3929	4.0	3.0
3920	12219.0	47596.0
3921	22369.0	32726.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	34221.0	1693.0
3937	4455.0	680.0
3938	2.0	3.0
3939	18590.0	50635.0
3930	3272.0	2065.0
100873179	0.0	0.0
3931	789.0	699.0
3932	1039.0	69.0
3933	2.0	0.0
3934	6888.0	8199.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	3.0	0.0
100329109	0.0	0.0
100329108	1.0	4.0
3947	2.0	4.0
3948	1.0	24.0
3949	23029.0	10969.0
100873169	0.0	0.0
3940	0.0	2.0
100873168	0.0	0.0
3945	18793.0	18569.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	1.0	0.0
100873193	9.0	6.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	1.0	1.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	433.0	59.0
3958	30774.0	22301.0
3959	44407.0	92982.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	2845.0	181.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	1732.0	140.0
3952	5.0	7.0
3953	5076.0	282.0
3954	3186.0	2640.0
3955	1584.0	3950.0
3956	13798.0	50109.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	10.0	7.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	1.0
728747	5.0	3.0
728746	0.0	0.0
728748	0.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	1112.0	317.0
1303	10598.0	7616.0
107133502	1.0	0.0
1302	140.0	179.0
1301	85.0	1742.0
1300	349.0	1635.0
3960	81.0	51.0
3963	30.0	7990.0
3964	5566.0	1954.0
1308	948.0	50357.0
3965	7006.0	1186.0
1307	4768.0	3807.0
151295	39.0	122.0
1306	3158.0	2435.0
100189589	19.0	5.0
728774	0.0	0.0
728773	0.0	0.0
3980	2261.0	1456.0
100287932	2309.0	4513.0
3981	1546.0	520.0
728776	22.0	25.0
85508	0.0	0.0
105601840	0.0	0.0
85509	1.0	0.0
1316	29228.0	14021.0
1315	9463.0	7193.0
1314	17752.0	12890.0
1312	9774.0	22655.0
1311	870.0	1958.0
100329135	0.0	0.0
1310	23.0	3.0
574537	5.0	0.0
3972	4.0	7.0
3973	8.0	1.0
3975	1.0	37.0
3976	639.0	3254.0
3977	17509.0	2621.0
1318	653.0	72.0
3978	1583.0	3426.0
1317	7720.0	2145.0
728763	1076.0	24.0
3990	69.0	18.0
645313	1.0	3.0
3991	188.0	935.0
645312	0.0	0.0
3992	2658.0	2593.0
645311	2.0	1.0
728769	401.0	417.0
1330	0.0	0.0
1327	14382.0	12547.0
1326	2563.0	1318.0
1325	10.0	18.0
3982	6.0	1.0
3983	21990.0	7552.0
3984	2797.0	2585.0
3985	7228.0	16232.0
3987	7859.0	3344.0
3988	29418.0	3504.0
1329	3323.0	6567.0
116809	0.0	0.0
100128416	10.0	3.0
1340	6593.0	21196.0
1337	4280.0	5108.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	6496.0	8058.0
100128410	1.0	1.0
3995	2490.0	4308.0
100128412	0.0	0.0
3996	1848.0	3787.0
3998	9371.0	7559.0
1339	2.0	8.0
285440	3112.0	388.0
285441	61.0	1.0
1352	831.0	942.0
1351	5009.0	9079.0
1350	9158.0	6952.0
1349	4254.0	4680.0
1348	1.0	0.0
1347	4873.0	6101.0
1346	1342.0	124.0
1345	3669.0	7238.0
1343	1.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	32.0	3.0
1363	5692.0	8897.0
1362	13215.0	29707.0
1361	3624.0	22.0
1360	9.0	7.0
1359	6453.0	315.0
1358	4.0	23.0
1357	4.0	0.0
1356	7664.0	1058.0
1355	2571.0	2516.0
1353	2479.0	1754.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	170.0	34.0
285464	883.0	286.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7439.0	2815.0
1373	186.0	20.0
1371	852.0	1607.0
1370	2.0	1.0
1369	0.0	0.0
1368	18464.0	4383.0
100873209	0.0	2.0
1366	5964.0	6208.0
1365	2037.0	430.0
1364	9862.0	16554.0
100873204	2.0	0.0
100873203	0.0	0.0
100873202	1.0	2.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	11.0	14.0
100873205	0.0	0.0
102800316	1.0	0.0
102800314	7.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3776.0	2629.0
116843	1581.0	2500.0
1384	2016.0	2987.0
116842	69.0	25.0
1382	205.0	12355.0
116844	2390.0	7415.0
1381	29.0	446.0
1380	103.0	30.0
440176	1.0	3.0
440184	3.0	1.0
1379	43.0	32.0
1378	760.0	27.0
1376	1833.0	1624.0
1375	82.0	79.0
128821	0.0	0.0
100873237	0.0	1.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	6.0	130.0
100873239	2.0	1.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	185.0	1440.0
1396	1009.0	35.0
1395	27.0	26.0
1394	0.0	138.0
1393	18.0	0.0
1392	13.0	9.0
285407	20.0	9.0
116835	1347.0	365.0
1390	1726.0	697.0
1389	7641.0	1655.0
1388	7343.0	17699.0
1387	9240.0	2637.0
116841	1576.0	1201.0
1386	3033.0	3123.0
116840	3769.0	2531.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	19.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	1.0	0.0
116828	163.0	198.0
100873255	1.0	0.0
100873254	1.0	2.0
100873253	0.0	0.0
285412	2.0	2.0
100873252	0.0	0.0
100287898	417.0	17.0
100287895	0.0	0.0
285419	230.0	17.0
1399	6562.0	14829.0
1398	6463.0	4999.0
1397	12463.0	4384.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	7.0	0.0
100873256	0.0	0.0
100873240	1.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	210.0	274.0
285429	28.0	13.0
100287880	0.0	3.0
440193	8076.0	2437.0
100873248	0.0	0.0
100873247	4.0	1.0
100873246	0.0	0.0
100873245	9.0	1.0
100873249	0.0	0.0
128872	0.0	1.0
10130	9674.0	26299.0
153830	18398.0	9414.0
645280	13.0	189.0
440138	610.0	472.0
440132	2.0	0.0
440142	3.0	1.0
10139	2474.0	3265.0
126208	1378.0	2338.0
126206	0.0	0.0
126205	0.0	0.0
107133497	18.0	0.0
126204	0.0	2.0
107133499	0.0	0.0
128866	10036.0	28480.0
10131	2427.0	1259.0
10134	13571.0	36903.0
107133494	0.0	6.0
10133	7411.0	8142.0
128869	1455.0	6023.0
10136	0.0	0.0
10135	11585.0	7208.0
100128493	0.0	0.0
103021294	78.0	131.0
10138	915.0	821.0
100128496	0.0	0.0
10137	5240.0	5313.0
128861	0.0	0.0
128862	0.0	0.0
10141	5.0	6.0
10140	4661.0	2208.0
128864	7.0	51.0
440125	0.0	4.0
440131	7.0	0.0
10143	16.0	45.0
128854	507.0	3294.0
10142	9872.0	3890.0
10144	5088.0	896.0
10147	4094.0	2065.0
100128483	0.0	1.0
10146	11155.0	15806.0
128859	0.0	0.0
10149	354.0	42.0
10148	244.0	914.0
128853	80.0	644.0
440159	0.0	0.0
10117	66.0	0.0
440163	4.0	1.0
10110	79.0	58.0
10112	102.0	3663.0
10111	4588.0	3198.0
10114	14788.0	3663.0
10113	2501.0	4367.0
128848	0.0	0.0
10116	6348.0	6693.0
165829	133.0	311.0
100128469	50.0	12.0
153842	9.0	2.0
440145	705.0	1720.0
10129	7791.0	209.0
440153	0.0	0.0
10128	7170.0	7314.0
100033799	0.0	0.0
107133486	4.0	5.0
10121	9209.0	9731.0
100128465	0.0	1.0
10120	5778.0	6033.0
10123	3684.0	2356.0
138234	0.0	1.0
10125	1144.0	89.0
10124	2338.0	3060.0
10127	1974.0	825.0
10126	2522.0	1903.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	3.0	5.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	59.0	170.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	9.0
106481184	0.0	0.0
106481181	10.0	1.0
106481182	0.0	0.0
285489	459.0	328.0
100128448	0.0	2.0
126242	0.0	2.0
106481198	6.0	3.0
10107	3.0	18.0
10106	22052.0	12622.0
106481199	0.0	0.0
10109	22339.0	36034.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	9.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2066.0	3323.0
10100	1404.0	837.0
10103	24133.0	38203.0
106481194	0.0	0.0
10102	1010.0	1293.0
106481195	0.0	0.0
10105	2181.0	4412.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	84.0	115.0
440119	214.0	28.0
126235	0.0	3.0
126231	189.0	263.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	52.0	125.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	29.0	57.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	1.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	702.0	17.0
440104	1847.0	1030.0
106481176	2.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	2.0	0.0
106481179	1.0	0.0
128876	17.0	1464.0
100128420	206.0	0.0
100128423	2.0	1.0
128879	0.0	0.0
106481172	2.0	6.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	5.0	0.0
10090	1676.0	1068.0
10093	7821.0	13488.0
10092	14439.0	8866.0
10095	14433.0	7805.0
645204	1.0	0.0
10094	13788.0	14306.0
645203	3.0	3.0
10097	22410.0	24462.0
10096	13525.0	14910.0
645201	3.0	1.0
163115	120.0	8.0
200504	2522.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	14.0	62.0
106481143	0.0	0.0
114194	0.0	0.0
138162	2055.0	132.0
106481144	0.0	0.0
114195	30.0	0.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	23.0	18.0
106481145	0.0	1.0
151126	2133.0	18.0
106481146	0.0	0.0
10099	30367.0	21337.0
10098	1037.0	616.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	0.0
645212	539.0	168.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	16.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	30.0	286.0
