id	306df79f-3f2c-4631-b527-7d79336bc573	d1b9c517-43bc-47c3-b533-a21c1f2d5fff
89848	1078.0	1387.0
51253	2752.0	9590.0
89846	3022.0	1107.0
51256	486.0	1358.0
89845	2023.0	2614.0
51255	3865.0	3630.0
51258	4169.0	13736.0
5544	4.0	132.0
51257	3180.0	1380.0
5545	0.0	0.0
5546	3628.0	22045.0
5547	7368.0	4656.0
51259	804.0	1101.0
90826	728.0	820.0
5549	11202.0	1209.0
286140	219.0	607.0
90827	0.0	0.0
286144	3212.0	2271.0
5562	5414.0	3852.0
286148	2236.0	4724.0
5563	342.0	1334.0
90861	6764.0	23026.0
5564	6973.0	5005.0
90864	165.0	313.0
5565	1649.0	3625.0
51260	1534.0	735.0
51263	1292.0	2279.0
100287296	0.0	0.0
51265	60.0	146.0
51264	1911.0	3063.0
51267	644.0	56.0
51266	109.0	7.0
5555	5.0	4.0
51268	176.0	2105.0
89876	1508.0	1208.0
5557	376.0	1430.0
5558	554.0	1891.0
89874	30.0	73.0
90859	15.0	20.0
89872	96.0	3.0
286151	13.0	239.0
89870	3.0	2.0
5570	495.0	248.0
5571	3256.0	4528.0
5573	29562.0	13910.0
90850	1759.0	4222.0
5574	1.0	2.0
90853	478.0	86.0
5575	1748.0	2114.0
5576	4344.0	3200.0
51270	1.0	14.0
100192378	0.0	0.0
51272	4720.0	5645.0
51271	5286.0	6185.0
51274	5771.0	8843.0
100287284	5.0	25.0
51276	301.0	399.0
89869	1.0	37.0
51275	1184.0	1912.0
51278	2484.0	6216.0
51277	716.0	1008.0
5566	5520.0	10949.0
89866	19.0	10.0
51279	4924.0	5505.0
5567	2290.0	2266.0
90843	3026.0	4095.0
5568	1.0	1.0
5569	1062.0	5412.0
89891	4605.0	18689.0
5580	8557.0	4615.0
89890	624.0	1255.0
5581	4783.0	507.0
5582	0.0	17.0
5583	3785.0	1896.0
5584	4268.0	9075.0
5585	12445.0	20484.0
5586	4034.0	2392.0
5587	1444.0	673.0
100287279	0.0	0.0
51281	2191.0	933.0
51280	3791.0	18151.0
51283	6082.0	4676.0
100287272	1.0	3.0
51282	2700.0	4323.0
51285	2620.0	245.0
51284	860.0	519.0
51287	1948.0	3373.0
119722	0.0	0.0
51286	3.0	168.0
51289	1.0	6.0
100287270	0.0	0.0
5577	1319.0	1018.0
5578	2112.0	2113.0
5579	1596.0	900.0
89894	1313.0	1450.0
5591	6827.0	40208.0
5592	1499.0	118.0
90871	2568.0	5419.0
5593	1124.0	160.0
5594	11105.0	6609.0
347598	0.0	0.0
5595	7779.0	4296.0
5596	1382.0	685.0
5597	1604.0	4519.0
90874	540.0	612.0
5598	1670.0	2321.0
51290	2261.0	4284.0
51292	4446.0	2568.0
5590	7053.0	1725.0
51291	2327.0	2527.0
100287266	1.0	0.0
51294	3386.0	320.0
100287261	0.0	0.0
51293	1523.0	4085.0
51296	7717.0	2640.0
51295	2255.0	2915.0
51298	3.0	4.0
51297	245.0	2.0
51299	1530.0	2471.0
119710	854.0	1011.0
5588	1263.0	1247.0
5589	17023.0	30966.0
90865	7511.0	600.0
89887	537.0	943.0
89886	1.0	29.0
89885	2.0	8.0
89884	90.0	378.0
89883	0.0	0.0
89882	0.0	0.0
286101	1473.0	1354.0
286102	0.0	0.0
286103	10.0	26.0
347584	0.0	0.0
5599	1875.0	3741.0
347687	0.0	6.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	2.0	9.0
53822	11.0	21.0
53820	49.0	602.0
53826	4014.0	6965.0
53827	5471.0	2459.0
345016	0.0	0.0
347673	0.0	4.0
53828	43.0	14.0
53829	1033.0	368.0
347675	0.0	0.0
28866	0.0	1.0
100507173	20.0	30.0
26205	1261.0	4065.0
132625	14.0	2.0
28864	0.0	0.0
100507171	195.0	215.0
28865	2.0	1.0
26207	1358.0	2569.0
100507178	83.0	161.0
26206	651.0	252.0
28869	0.0	0.0
100131493	0.0	0.0
28862	12.0	19.0
28863	0.0	0.0
28861	1.0	4.0
53833	62.0	95.0
53834	1448.0	3270.0
53831	32.0	77.0
53832	2924.0	749.0
53838	1405.0	1919.0
53836	64.0	13.0
144608	139.0	392.0
28833	1.0	0.0
28834	6.0	10.0
28831	0.0	0.0
100750245	0.0	0.0
28832	0.0	0.0
100750246	3.0	38.0
100750247	7.0	2.0
100131481	0.0	0.0
53840	50.0	13.0
53841	23.0	34.0
28830	0.0	0.0
53842	0.0	0.0
100131478	1.0	4.0
28847	1.0	7.0
102060282	13.0	17.0
28819	0.0	3.0
28817	21.0	54.0
28818	1.0	0.0
100131469	0.0	0.0
28811	0.0	1.0
28812	0.0	1.0
28810	1.0	1.0
28815	326.0	1838.0
28816	122.0	704.0
28813	414.0	930.0
100507143	0.0	0.0
28814	77.0	75.0
51201	4365.0	4051.0
119687	0.0	0.0
51200	1.0	7.0
51203	256.0	17068.0
51202	168.0	220.0
51205	1027.0	1775.0
51204	1037.0	1511.0
51207	1.0	14.0
51206	134.0	7.0
119682	0.0	0.0
51209	103.0	1014.0
51208	97777.0	369.0
28828	0.0	0.0
100507135	17.0	23.0
28829	0.0	0.0
100131457	1.0	4.0
28822	125.0	344.0
28823	222.0	464.0
28820	205.0	304.0
100131454	25.0	72.0
28821	2.0	5.0
28826	19.0	64.0
28827	0.0	0.0
100131451	2.0	0.0
28824	1.0	0.0
28825	485.0	3069.0
119678	0.0	0.0
119679	0.0	0.0
89801	333.0	823.0
51214	0.0	11.0
51213	0.0	0.0
51218	2120.0	4099.0
286183	0.0	0.0
286184	0.0	0.0
286186	0.0	0.0
286187	233.0	5.0
286189	729.0	24.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	2.0	4.0
89839	120.0	1991.0
89838	0.0	2.0
89837	2.0	12.0
100507170	0.0	0.0
51222	2988.0	3640.0
51225	1604.0	945.0
286190	20.0	28.0
89832	12.0	56.0
51224	0.0	9.0
51227	1480.0	1327.0
51226	779.0	226.0
51228	5649.0	4531.0
347613	16.0	1.0
28808	0.0	0.0
28809	70.0	150.0
28806	0.0	1.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	129.0	360.0
28800	0.0	0.0
28801	4.0	1.0
28804	3.0	2.0
28805	0.0	0.0
28802	6.0	6.0
28803	30.0	80.0
51230	3544.0	6469.0
90809	2604.0	2255.0
51232	10969.0	3081.0
51231	2916.0	3964.0
51234	4428.0	4153.0
51233	23.0	17.0
89822	163.0	56.0
51236	1069.0	1161.0
51237	112.0	260.0
51239	575.0	703.0
90806	1811.0	2728.0
100507102	36.0	65.0
129049	515.0	623.0
154007	880.0	1735.0
26279	80.0	1572.0
203859	510.0	384.0
26272	775.0	1964.0
26271	357.0	2953.0
26273	3195.0	3371.0
26276	1260.0	2021.0
26275	1789.0	1323.0
26278	529.0	1637.0
26277	4870.0	3781.0
26270	1399.0	982.0
26285	0.0	0.0
26284	2423.0	8571.0
26287	20.0	2.0
26286	3733.0	3408.0
26289	19.0	114.0
26281	6.0	105.0
26280	0.0	173.0
100507127	2.0	11.0
100507125	1.0	3.0
129025	0.0	0.0
26258	3288.0	5618.0
26257	226.0	23.0
26259	1120.0	2080.0
26251	5.0	17.0
168667	865.0	16.0
26254	0.0	15.0
26253	774.0	151.0
26256	32.0	272.0
144699	993.0	2494.0
26255	0.0	2.0
100507114	0.0	0.0
100507113	28.0	25.0
100507118	4.0	35.0
100507117	25.0	23.0
26269	2075.0	737.0
26268	4178.0	2335.0
201229	822.0	830.0
26261	44.0	77.0
119696	0.0	0.0
26260	3067.0	4172.0
26263	1201.0	3082.0
119694	0.0	0.0
26262	3198.0	3131.0
201232	405.0	578.0
119695	0.0	0.0
26267	407.0	538.0
26266	193.0	55.0
119692	0.0	0.0
130074	8618.0	20850.0
129080	660.0	1519.0
28899	0.0	0.0
26235	1510.0	1959.0
26238	102.0	313.0
28897	0.0	0.0
28898	1.0	0.0
100750225	19.0	59.0
26239	0.0	0.0
28891	8.0	12.0
28892	0.0	3.0
26230	453.0	536.0
201243	0.0	8.0
28890	0.0	0.0
26232	1366.0	1022.0
28895	0.0	0.0
26231	232.0	83.0
28896	1.0	1.0
26234	9804.0	5288.0
28893	0.0	1.0
26233	885.0	776.0
28894	0.0	0.0
144638	1.0	5.0
132660	853.0	988.0
26247	3.0	0.0
26246	0.0	1.0
26249	464.0	312.0
26248	0.0	18.0
100510707	0.0	1.0
201255	1504.0	3426.0
26240	1082.0	785.0
201254	1888.0	3737.0
26242	0.0	0.0
26245	0.0	0.0
252839	6599.0	9606.0
132671	4295.0	185.0
130013	9.0	13.0
28877	0.0	0.0
28878	23.0	14.0
28875	7.0	6.0
28876	12.0	28.0
201259	1.0	0.0
28879	0.0	0.0
26219	0.0	6.0
492311	1542.0	300.0
168620	23.0	50.0
28870	5.0	4.0
201266	1840.0	2424.0
28873	0.0	0.0
28874	12.0	89.0
26212	1.0	97.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	594.0	840.0
26225	4450.0	3568.0
28888	0.0	1.0
26224	5439.0	1670.0
28889	0.0	0.0
26227	1126.0	10582.0
28886	0.0	0.0
26226	32.0	48.0
28887	0.0	0.0
26229	2122.0	5093.0
26228	123.0	89.0
28880	0.0	0.0
28881	0.0	1.0
28884	0.0	1.0
26220	20.0	572.0
28885	3.0	3.0
26223	0.0	94.0
28882	76.0	27.0
28883	1.0	4.0
492307	0.0	0.0
492303	26.0	122.0
105369550	8.0	8.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	1.0
203477	0.0	9.0
5607	1291.0	2189.0
5608	180.0	623.0
5609	3218.0	5597.0
5600	558.0	454.0
5601	3691.0	2834.0
5602	1288.0	44.0
5603	7462.0	6335.0
5604	4417.0	4723.0
5605	6193.0	8751.0
5606	4298.0	4090.0
5620	0.0	1.0
5618	185.0	6479.0
5619	0.0	0.0
5610	5441.0	13987.0
5611	7547.0	17808.0
5612	2873.0	8136.0
5613	2069.0	2606.0
5616	1.0	0.0
5617	7.0	7.0
105370578	0.0	1.0
5630	95.0	304.0
5631	2710.0	4430.0
166379	595.0	271.0
166378	645.0	752.0
5629	219.0	4363.0
100133941	7858.0	15318.0
5621	8574.0	2786.0
5623	188.0	309.0
5624	31.0	144.0
5625	3907.0	219.0
5626	0.0	3.0
5627	8974.0	352.0
5628	1.0	0.0
5641	12746.0	9287.0
5634	2001.0	20881.0
5635	2705.0	4262.0
100133957	24.0	71.0
5636	1889.0	2808.0
5638	784.0	131.0
5639	758.0	39.0
5650	52.0	11.0
5651	0.0	4.0
5652	14138.0	10212.0
5653	0.0	5.0
5644	0.0	47.0
5645	1.0	257.0
5646	0.0	63.0
5648	852.0	785.0
5649	206.0	454.0
100131309	0.0	0.0
5660	169506.0	124268.0
5662	367.0	429.0
5663	6510.0	5144.0
5664	2068.0	1608.0
3002	540.0	881.0
347281	0.0	5.0
100131302	0.0	0.0
3001	689.0	1077.0
3000	104.0	30.0
51360	1158.0	2360.0
51362	1400.0	1364.0
51361	1443.0	5309.0
51364	5526.0	469.0
100287191	0.0	2.0
51363	1927.0	849.0
51366	5666.0	10243.0
89978	393.0	461.0
100287193	1.0	4.0
51365	1109.0	191.0
51368	4204.0	2601.0
5654	3745.0	809.0
5655	1998.0	37.0
51367	1269.0	1826.0
90956	2341.0	2933.0
5657	8.0	0.0
90957	1580.0	3590.0
89970	2024.0	2593.0
5670	0.0	0.0
5671	0.0	1.0
5672	0.0	11.0
347273	42.0	452.0
5673	0.0	13.0
90952	8232.0	513.0
5675	0.0	1.0
347275	0.0	1.0
3013	6.0	21.0
3012	21.0	178.0
3010	0.0	2.0
51371	4922.0	5482.0
3009	0.0	20.0
100287183	0.0	0.0
3008	10.0	42.0
51373	499.0	1077.0
3007	1.0	30.0
51372	4949.0	7336.0
51375	1698.0	746.0
3006	1385.0	1674.0
51374	6933.0	7739.0
3005	10571.0	26695.0
51377	1886.0	3233.0
3004	282.0	169.0
3003	89.0	1672.0
51379	1497.0	1607.0
51378	585.0	48.0
5669	0.0	15.0
5680	0.0	0.0
5681	3034.0	3521.0
5682	3417.0	7522.0
5683	1091.0	1619.0
5684	4802.0	5970.0
5685	6461.0	14128.0
347265	25.0	42.0
5686	4804.0	5923.0
3024	0.0	3.0
3021	50343.0	75416.0
3020	1518.0	4447.0
100287177	0.0	0.0
51380	933.0	1825.0
100287178	0.0	0.0
51382	4000.0	2813.0
100287173	0.0	0.0
51384	17.0	3.0
3018	0.0	0.0
51386	9940.0	6297.0
3017	342.0	681.0
51385	1752.0	1102.0
51388	1226.0	1675.0
3015	6112.0	23383.0
100287171	415.0	833.0
3014	909.0	7786.0
5676	0.0	1.0
51389	3195.0	2586.0
5678	0.0	7.0
5690	5836.0	21844.0
5691	5427.0	12843.0
5692	10000.0	61449.0
5693	5109.0	6330.0
347252	26.0	878.0
5694	5554.0	5786.0
5695	5697.0	15354.0
5696	7609.0	5977.0
5697	6.0	13.0
3035	3385.0	2952.0
3034	115.0	23.0
3033	3757.0	6900.0
3032	7232.0	5334.0
3031	2.0	2.0
3030	14239.0	14955.0
51390	2221.0	2092.0
51393	6078.0	1034.0
3029	4410.0	3638.0
3028	3194.0	13103.0
51397	1463.0	1797.0
3026	36.0	72.0
51399	3085.0	2377.0
51398	6785.0	7724.0
5687	1815.0	2185.0
5688	9141.0	31491.0
5689	8482.0	16812.0
129401	508.0	805.0
347240	404.0	2445.0
129402	0.0	0.0
3046	7.0	6.0
3045	30.0	2.0
3044	0.0	0.0
3043	77876.0	3992.0
3042	16.0	2.0
3040	11628.0	607.0
374900	599.0	1254.0
3039	391.0	14.0
3038	2589.0	301.0
3037	214.0	120.0
374907	2067.0	201.0
3036	6.0	12.0
5698	6154.0	5183.0
5699	2709.0	1638.0
90990	585.0	477.0
90993	4261.0	223.0
3055	7275.0	2271.0
3054	5660.0	24965.0
3053	71.0	25.0
100287144	0.0	0.0
3052	1192.0	2503.0
3051	1.0	0.0
3050	4.0	1.0
100287140	0.0	0.0
3049	17.0	3.0
3048	48.0	16.0
3047	7.0	0.0
90987	838.0	1597.0
3060	0.0	4.0
374920	912.0	1321.0
3068	15287.0	122475.0
3067	472.0	34.0
374928	470.0	976.0
3066	4349.0	17207.0
3065	5779.0	28605.0
3064	8321.0	10395.0
3062	6.0	0.0
3061	7.0	57.0
3059	6787.0	3391.0
3071	8357.0	2973.0
3070	142.0	4745.0
3078	3.0	2.0
3077	1238.0	172.0
100287128	0.0	8.0
3075	5741.0	1064.0
3074	12604.0	5847.0
3073	7950.0	5325.0
374918	0.0	51.0
3069	32505.0	36395.0
3082	929.0	227.0
3081	178.0	39.0
3080	0.0	0.0
53938	479.0	883.0
28976	2625.0	7965.0
28977	2896.0	4279.0
28974	3775.0	7523.0
100131388	0.0	1.0
3087	745.0	382.0
28978	1396.0	2271.0
3084	731.0	33.0
3083	2.0	124.0
28972	5040.0	5180.0
53940	0.0	1.0
28973	4573.0	2328.0
28970	3470.0	3313.0
28971	1662.0	1677.0
53944	1411.0	2760.0
53942	184.0	11.0
53947	1145.0	150.0
3093	4691.0	15436.0
3092	7082.0	5385.0
3091	6469.0	9323.0
3090	823.0	266.0
28987	1689.0	1383.0
28988	11071.0	9166.0
132989	399.0	189.0
100131378	11.0	5.0
3099	6829.0	5905.0
28985	1387.0	3228.0
3098	10643.0	4309.0
28986	1976.0	2590.0
3097	2408.0	1997.0
100507299	61.0	46.0
3096	1745.0	2719.0
100131374	0.0	0.0
28989	719.0	1210.0
100507297	314.0	1024.0
3094	10448.0	13751.0
337986	0.0	0.0
100131370	0.0	0.0
28983	3.0	14.0
28984	21072.0	935.0
28981	1424.0	2529.0
374819	215.0	456.0
26322	0.0	0.0
28982	666.0	2710.0
129303	1668.0	470.0
100131369	25.0	56.0
28954	254.0	34.0
28955	418.0	310.0
28952	1942.0	3017.0
100131366	4.0	57.0
65944	3.0	3.0
337979	0.0	0.0
28958	3370.0	3050.0
337978	0.0	0.0
28959	7339.0	7534.0
337977	0.0	0.0
28956	2646.0	4114.0
337976	0.0	0.0
28957	792.0	1258.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	2828.0	1321.0
337980	1.0	0.0
51300	3844.0	8715.0
51302	584.0	322.0
89910	4017.0	4278.0
51301	539.0	43.0
51304	7498.0	3964.0
51303	723.0	1000.0
51306	2510.0	2224.0
51305	4.0	7.0
51308	101.0	905.0
51307	2346.0	5523.0
51309	1759.0	2924.0
130340	876.0	347.0
100131358	2.0	2.0
28965	244.0	5.0
28966	2155.0	867.0
26301	796.0	631.0
337969	0.0	0.0
28964	4292.0	17626.0
337968	0.0	1.0
28969	2120.0	4161.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	274.0	339.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	303.0	485.0
337973	0.0	0.0
337972	0.0	0.0
360200	35.0	20.0
337971	0.0	0.0
337970	0.0	0.0
28962	3385.0	1370.0
51311	1937.0	317.0
51310	1036.0	1183.0
28960	943.0	737.0
51313	1773.0	419.0
51312	3251.0	5087.0
51315	2954.0	2683.0
51314	31.0	8.0
51317	2853.0	5276.0
360205	1.0	274.0
51316	4782.0	193.0
51319	1015.0	4604.0
360203	0.0	7.0
51318	1393.0	2236.0
374864	4.0	5.0
28938	55.0	531.0
100507267	1.0	3.0
28939	1.0	5.0
374860	0.0	7.0
28932	0.0	0.0
337959	1.0	0.0
100507261	0.0	2.0
28933	2.0	1.0
28930	1.0	6.0
28931	0.0	0.0
374868	2156.0	2595.0
100507266	84.0	301.0
28936	0.0	0.0
28937	45.0	864.0
28934	0.0	0.0
28935	25.0	101.0
337963	0.0	0.0
337960	1.0	0.0
51320	1622.0	11166.0
51322	9148.0	13767.0
53981	3539.0	4720.0
51321	3080.0	7927.0
51324	6697.0	12528.0
89932	968.0	1258.0
51326	43.0	150.0
51327	18.0	7.0
51329	90.0	159.0
28949	0.0	0.0
100507257	3.0	12.0
132946	27.0	142.0
100507251	0.0	0.0
28943	22.0	120.0
65975	1664.0	1538.0
28941	30.0	138.0
65977	1609.0	1521.0
28942	9.0	43.0
28947	0.0	0.0
132949	951.0	922.0
65979	3865.0	8899.0
28948	0.0	0.0
100507254	5.0	4.0
28946	0.0	0.0
89927	825.0	1588.0
144920	0.0	0.0
51330	2986.0	1230.0
28940	6.0	12.0
51333	147.0	426.0
51332	220.0	443.0
51335	3367.0	4873.0
51334	122.0	33.0
51337	1969.0	2431.0
360227	5.0	16.0
51339	403.0	392.0
51338	3307.0	765.0
360226	2.0	0.0
28918	0.0	0.0
28919	9.0	16.0
374887	100.0	266.0
65981	1625.0	3747.0
28916	0.0	1.0
65980	2604.0	6569.0
28917	0.0	0.0
374882	4526.0	7212.0
65983	1304.0	1372.0
100131328	0.0	4.0
65982	3189.0	4579.0
100131327	0.0	0.0
65985	1982.0	9505.0
65987	753.0	545.0
28910	0.0	0.0
65986	1976.0	5554.0
28911	0.0	0.0
65989	185.0	73.0
132954	0.0	9.0
65988	855.0	1708.0
100131320	11.0	0.0
28914	404.0	1425.0
28915	9.0	22.0
28912	638.0	1957.0
28913	205.0	246.0
51340	2147.0	5305.0
100287098	17.0	13.0
89958	68.0	3912.0
51341	4441.0	2040.0
100287091	0.0	0.0
100507290	1223.0	1706.0
51343	3144.0	7800.0
89953	3597.0	4474.0
51348	239.0	10.0
51347	4735.0	1089.0
90933	2918.0	2997.0
100302090	1.0	6.0
65990	508.0	671.0
374875	484.0	687.0
28929	0.0	2.0
65992	5572.0	3631.0
28927	0.0	0.0
65991	4692.0	9178.0
28928	1.0	0.0
65993	2928.0	5179.0
374872	129.0	30.0
65996	2417.0	2192.0
65998	1185.0	2395.0
28921	7.0	16.0
65997	216.0	734.0
28922	1.0	1.0
65999	1259.0	1421.0
28920	17.0	37.0
374879	165.0	379.0
28925	0.0	0.0
28926	0.0	0.0
374877	11.0	301.0
28923	126.0	68.0
100507274	0.0	1.0
28924	0.0	0.0
100287084	0.0	0.0
51351	1886.0	7448.0
100287087	7.0	14.0
51350	0.0	1.0
51352	0.0	186.0
100287083	0.0	0.0
89944	1580.0	4435.0
100287082	1.0	9.0
89941	3963.0	7867.0
130399	103.0	60.0
166348	83.0	786.0
374897	0.0	17.0
100507217	5625.0	5728.0
166336	2381.0	362.0
374899	220.0	661.0
203510	0.0	0.0
541611	0.0	0.0
154386	4.0	47.0
100507246	1369.0	1068.0
100507249	3.0	1.0
100507240	81.0	30.0
101937451	2.0	0.0
100507244	124.0	66.0
100507242	1.0	1.0
100133991	174.0	383.0
100509894	16.0	19.0
203522	501.0	1516.0
203523	407.0	806.0
130355	428.0	926.0
26353	6508.0	550.0
26355	2020.0	7420.0
26354	2415.0	5746.0
53904	25.0	1368.0
53905	22675.0	3266.0
130367	1264.0	1665.0
154313	132.0	8.0
203547	2686.0	7996.0
53918	1780.0	990.0
53919	21.0	8.0
100507203	1.0	0.0
53916	1302.0	1262.0
53917	550.0	543.0
100507206	4.0	5.0
28998	1579.0	3441.0
26335	0.0	0.0
28999	2237.0	449.0
28996	6934.0	11898.0
26339	0.0	0.0
26338	0.0	0.0
28990	625.0	1559.0
28991	1646.0	1344.0
203562	5.0	25.0
26330	2.0	5.0
28992	1124.0	811.0
26333	0.0	4.0
100169989	9.0	16.0
100509857	1.0	0.0
203569	0.0	0.0
100131393	0.0	0.0
100131390	0.0	40.0
168975	0.0	6.0
26341	0.0	0.0
26343	8.0	0.0
100289644	0.0	0.0
100289643	1.0	0.0
100289640	0.0	0.0
5706	3315.0	3854.0
5707	5725.0	14478.0
5708	10522.0	51492.0
5709	7018.0	27662.0
5700	1178.0	1758.0
5701	4967.0	5456.0
5702	6646.0	13210.0
5704	3931.0	5686.0
5705	7473.0	8603.0
100507401	10.0	54.0
100507404	2.0	11.0
100289635	731.0	2753.0
5717	4569.0	15140.0
5718	3083.0	7175.0
5719	7040.0	15399.0
5710	7036.0	34510.0
5711	2300.0	3241.0
5713	3007.0	5967.0
5714	8197.0	13308.0
5715	1407.0	1611.0
5716	2853.0	6557.0
5730	10989.0	2370.0
5728	5530.0	3163.0
5729	90.0	21.0
5720	14931.0	8501.0
5721	7850.0	7346.0
5723	684.0	3028.0
105370683	4.0	14.0
5724	4750.0	1783.0
5725	12948.0	36140.0
5726	0.0	0.0
5727	2045.0	715.0
154288	1.0	7.0
100289619	0.0	0.0
5740	3554.0	852.0
5741	0.0	0.0
5739	803.0	127.0
5731	60.0	83.0
5732	448.0	99.0
5733	213.0	20.0
5734	2779.0	569.0
5736	1.0	16.0
5737	586.0	4.0
5738	2407.0	7427.0
102060414	27.0	17.0
100289607	0.0	0.0
100289605	0.0	0.0
5742	2562.0	5089.0
5743	3847.0	393.0
5744	30.0	87.0
5745	684.0	26.0
5746	20.0	5.0
5747	7398.0	6438.0
5760	10.0	19.0
5761	22.0	71.0
5763	17849.0	32274.0
3101	3194.0	384.0
5753	720.0	425.0
5754	8275.0	34383.0
5756	2057.0	2575.0
5757	33168.0	100596.0
5758	5.0	4.0
5759	32.0	99.0
5770	10088.0	10430.0
5771	2560.0	4554.0
5774	3053.0	7951.0
3112	439.0	149.0
3111	9246.0	3151.0
3110	7.0	8.0
3109	9613.0	4157.0
3108	16922.0	4662.0
3107	157208.0	79420.0
3106	200302.0	106885.0
3105	94842.0	61294.0
3104	1466.0	2463.0
5764	1064.0	116.0
5767	12.0	8.0
5768	34169.0	22692.0
5769	23.0	3.0
648315	0.0	0.0
5780	3639.0	5202.0
5781	8689.0	11938.0
5782	10714.0	27146.0
5783	9843.0	1140.0
5784	4674.0	2818.0
3123	116960.0	29387.0
3122	213217.0	56281.0
3121	0.0	0.0
3120	10655.0	2741.0
51481	1.0	0.0
51480	0.0	0.0
3119	27814.0	7147.0
3118	14817.0	5019.0
3117	28318.0	13440.0
3116	457.0	456.0
3115	61070.0	22403.0
3113	57564.0	17927.0
5775	1851.0	2107.0
5777	8724.0	4955.0
5778	565.0	1337.0
103164619	0.0	0.0
5790	0.0	0.0
5791	4737.0	1014.0
5792	29355.0	71578.0
5793	3793.0	1054.0
5794	28.0	483.0
5795	4326.0	4246.0
5796	5835.0	4879.0
3134	11115.0	5194.0
3133	143020.0	34438.0
3132	62.0	17.0
3131	4401.0	141.0
100287067	0.0	0.0
51490	1747.0	4635.0
100287063	0.0	1.0
51491	436.0	721.0
51493	4858.0	6029.0
3128	13874.0	3196.0
51496	2314.0	7237.0
3127	36269.0	8392.0
51495	6743.0	20195.0
445815	33.0	32.0
51497	3532.0	17379.0
5786	6655.0	9505.0
5787	12595.0	643.0
51499	1267.0	2920.0
5788	10464.0	5136.0
5789	717.0	82.0
3145	1018.0	1009.0
3142	1125.0	264.0
3141	1625.0	4081.0
3140	4616.0	2558.0
100287055	0.0	0.0
3139	350.0	306.0
3138	93.0	30.0
3137	128.0	68.0
3136	3688.0	2008.0
3135	471.0	854.0
5797	9564.0	1069.0
5798	10.0	120.0
5799	1885.0	1329.0
347376	2.0	3.0
3156	6163.0	6518.0
3155	3704.0	3724.0
100287045	1.0	4.0
3152	0.0	1.0
3151	12262.0	58325.0
3150	7374.0	22172.0
3149	1906.0	25199.0
3148	3773.0	27685.0
3146	14941.0	21827.0
347365	4.0	5.0
648359	5.0	1.0
347363	0.0	0.0
3167	0.0	789.0
3166	1.0	815.0
100302119	0.0	0.0
3164	18625.0	1829.0
100302118	1.0	0.0
3163	3176.0	2672.0
100302117	0.0	0.0
3162	4297.0	2756.0
100302116	0.0	0.0
3161	98.0	2470.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	0.0
100302112	0.0	0.0
100302111	0.0	0.0
3159	3334.0	27672.0
3158	28.0	0.0
3157	10193.0	22537.0
347359	0.0	2.0
3170	4868.0	281.0
120939	237.0	101.0
3178	27588.0	62754.0
3177	1518.0	818.0
100287026	0.0	0.0
3176	4258.0	986.0
100287029	18.0	27.0
3175	0.0	40.0
3174	144.0	14.0
3172	62.0	10.0
3171	53.0	22.0
100289682	0.0	0.0
3169	2553.0	4777.0
120935	15.0	25.0
3181	38631.0	101001.0
347344	188.0	1204.0
3189	8522.0	18052.0
3188	6902.0	10756.0
3187	18473.0	37242.0
100289678	863.0	1897.0
3186	0.0	1.0
3185	13444.0	22236.0
100302139	0.0	0.0
3184	10803.0	32302.0
100302138	0.0	0.0
3183	17474.0	38826.0
100302137	0.0	0.0
100287013	5.0	11.0
3182	5353.0	17139.0
100302136	0.0	0.0
100302135	0.0	0.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	21184.0	47225.0
347333	1.0	4.0
3191	10686.0	26487.0
3190	30865.0	81829.0
3199	106.0	170.0
3198	55.0	337.0
100302129	0.0	0.0
100289667	0.0	0.0
3196	1.0	18.0
100302128	0.0	7.0
3195	0.0	23.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	5.0	10.0
100302125	0.0	7.0
100289663	0.0	0.0
100302124	0.0	0.0
100302123	0.0	0.0
100302122	0.0	0.0
100302121	0.0	3.0
347442	0.0	1.0
132851	258.0	31.0
100131268	5.0	0.0
374946	48.0	1590.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	57.0	76.0
100302156	0.0	0.0
120863	47.0	118.0
100302155	0.0	0.0
100302153	0.0	0.0
144832	4.0	28.0
100302152	0.0	0.0
100302150	0.0	0.0
51400	2681.0	6969.0
51406	2890.0	2781.0
51409	2087.0	2765.0
132864	2261.0	373.0
100302149	3.0	3.0
100302148	0.0	0.0
100302146	1.0	0.0
100131250	0.0	2.0
