id	5cf4c664-9f98-4e1e-a623-317660ee7f6a	e81fc37c-f65b-4e69-b03a-e522fc76ec08
26263	1637.0	1736.0
119694	0.0	0.0
26262	3595.0	3298.0
201232	398.0	389.0
119695	0.0	0.0
26267	386.0	384.0
26266	98.0	178.0
119692	0.0	0.0
130074	8350.0	8546.0
129080	1540.0	916.0
28899	0.0	2.0
26235	1340.0	1804.0
26238	29.0	5.0
28897	1.0	4.0
28898	10.0	77.0
100750225	21.0	45.0
26239	0.0	0.0
28891	28.0	38.0
28892	41.0	27.0
26230	347.0	603.0
201243	0.0	0.0
28890	3.0	0.0
26232	685.0	292.0
28895	2.0	7.0
26231	194.0	167.0
28896	9.0	78.0
26234	7816.0	5536.0
28893	29.0	160.0
26233	1341.0	1492.0
28894	1.0	4.0
144638	1.0	4.0
132660	730.0	906.0
26247	1.0	5.0
26246	0.0	4.0
26249	548.0	450.0
26248	0.0	0.0
100510707	0.0	0.0
201255	717.0	1204.0
26240	553.0	537.0
201254	1352.0	1372.0
26242	0.0	0.0
26245	0.0	0.0
252839	3630.0	7013.0
132671	1611.0	1015.0
130013	7.0	9.0
28877	19.0	55.0
28878	92.0	172.0
28875	216.0	293.0
28876	150.0	637.0
201259	2.0	0.0
28879	0.0	0.0
26219	2.0	12.0
492311	1015.0	772.0
168620	116.0	95.0
28870	100.0	593.0
201266	1366.0	2022.0
28873	0.0	3.0
28874	540.0	938.0
26212	0.0	2.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	314.0	126.0
26225	3778.0	2594.0
28888	4.0	4.0
26224	3719.0	3672.0
28889	1.0	0.0
26227	1077.0	1219.0
28886	0.0	0.0
26226	50.0	75.0
28887	0.0	0.0
26229	3125.0	2894.0
26228	108.0	41.0
28880	0.0	0.0
28881	12.0	9.0
28884	1.0	2.0
26220	21.0	139.0
28885	438.0	28.0
26223	1.0	0.0
28882	519.0	1696.0
28883	10.0	102.0
492307	4.0	3.0
492303	35.0	100.0
105369550	2.0	6.0
100287114	1.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	0.0	4.0
5607	1042.0	1288.0
5608	149.0	169.0
5609	3135.0	2540.0
5600	1571.0	858.0
5601	2669.0	2389.0
5602	516.0	173.0
5603	4840.0	6546.0
5604	3918.0	7563.0
5605	6636.0	4970.0
5606	6819.0	4933.0
5620	0.0	0.0
5618	62.0	447.0
5619	0.0	0.0
5610	4668.0	5086.0
5611	11452.0	8715.0
5612	3061.0	2022.0
5613	1278.0	1819.0
5616	1401.0	2614.0
5617	4.0	1.0
105370578	2.0	63.0
5630	28.0	1.0
5631	2653.0	2227.0
166379	277.0	433.0
166378	583.0	880.0
5629	597.0	154.0
100133941	2968.0	29197.0
5621	11315.0	53463.0
5623	241.0	147.0
5624	16.0	78.0
5625	618.0	826.0
5626	0.0	0.0
5627	6266.0	4381.0
5628	2.0	2.0
5641	16364.0	11999.0
5634	2085.0	3508.0
5635	1699.0	2136.0
100133957	12.0	15.0
5636	1325.0	1324.0
5638	998.0	696.0
5639	433.0	881.0
5650	181.0	1862.0
5651	1.0	26.0
5652	2782.0	8289.0
5653	0.0	489.0
5644	0.0	167.0
5645	14.0	1866.0
5646	6.0	24.0
5648	1092.0	111.0
5649	924.0	133.0
100131309	0.0	0.0
5660	126590.0	136122.0
5662	366.0	530.0
5663	5082.0	5359.0
5664	1901.0	1175.0
3002	583.0	223.0
347281	0.0	1.0
100131302	0.0	0.0
3001	624.0	279.0
3000	63.0	84.0
51360	1262.0	1746.0
51362	1294.0	1638.0
51361	825.0	1058.0
51364	501.0	34.0
100287191	0.0	0.0
51363	4822.0	12210.0
51366	5830.0	11074.0
89978	365.0	504.0
100287193	1.0	1.0
51365	1574.0	53.0
51368	3307.0	2001.0
5654	6477.0	25286.0
5655	2030.0	1128.0
51367	947.0	740.0
90956	1751.0	1618.0
5657	8.0	1.0
90957	1442.0	1785.0
89970	2198.0	2885.0
5670	0.0	0.0
5671	0.0	0.0
5672	0.0	410.0
347273	27.0	77.0
5673	2.0	21.0
90952	12112.0	1562.0
5675	0.0	0.0
347275	0.0	0.0
3013	10.0	26.0
3012	11.0	13.0
3010	0.0	2.0
51371	4868.0	4800.0
3009	2.0	11.0
100287183	0.0	0.0
3008	18.0	18.0
51373	514.0	458.0
3007	11.0	16.0
51372	3577.0	2719.0
51375	1003.0	1924.0
3006	1037.0	967.0
51374	5250.0	8304.0
3005	8710.0	13755.0
51377	1515.0	1932.0
3004	194.0	73.0
3003	207.0	295.0
51379	1504.0	1256.0
51378	114.0	25.0
5669	0.0	1.0
5680	0.0	1.0
5681	2695.0	4299.0
5682	3444.0	3330.0
5683	987.0	1169.0
5684	4558.0	2675.0
5685	5984.0	6819.0
347265	49.0	5.0
5686	4696.0	4921.0
3024	0.0	0.0
3021	48477.0	33564.0
3020	1642.0	1858.0
100287177	1.0	3.0
51380	1267.0	1341.0
100287178	0.0	0.0
51382	3259.0	3289.0
100287173	0.0	0.0
51384	14.0	25.0
3018	0.0	2.0
51386	7473.0	7274.0
3017	195.0	410.0
51385	958.0	520.0
51388	2026.0	2170.0
3015	5157.0	6610.0
100287171	641.0	615.0
3014	1674.0	1504.0
5676	1.0	1.0
51389	3186.0	3075.0
5678	0.0	3.0
5690	7387.0	7529.0
5691	5608.0	4380.0
5692	9040.0	10729.0
5693	4524.0	4438.0
347252	34.0	49.0
5694	5200.0	4804.0
5695	5076.0	4302.0
5696	5659.0	3726.0
5697	10.0	11.0
3035	3966.0	2960.0
3034	100.0	219.0
3033	2346.0	2441.0
3032	5968.0	8120.0
3031	2.0	1.0
3030	12626.0	14619.0
51390	1806.0	2770.0
51393	5660.0	2403.0
3029	2281.0	1529.0
3028	2983.0	2979.0
51397	1139.0	897.0
3026	110.0	340.0
51399	2804.0	1935.0
51398	5774.0	3876.0
5687	1323.0	1053.0
5688	8640.0	7832.0
5689	6674.0	7842.0
129401	758.0	454.0
347240	141.0	282.0
129402	0.0	0.0
3046	4.0	2.0
3045	27.0	8.0
3044	0.0	0.0
3043	33940.0	1102.0
3042	5.0	1.0
3040	8902.0	305.0
374900	405.0	486.0
3039	202.0	12.0
3038	3488.0	4606.0
3037	2944.0	1086.0
374907	768.0	1018.0
3036	1671.0	11.0
5698	2849.0	2211.0
5699	2821.0	1261.0
90990	787.0	947.0
90993	3971.0	7075.0
3055	9811.0	3183.0
3054	8679.0	8846.0
3053	1326.0	58.0
100287144	0.0	0.0
3052	1074.0	1133.0
3051	0.0	0.0
3050	2.0	0.0
100287140	0.0	0.0
3049	7.0	5.0
3048	13.0	1.0
3047	22.0	1.0
90987	951.0	907.0
3060	0.0	0.0
374920	632.0	720.0
3068	22618.0	33017.0
3067	1638.0	195.0
374928	375.0	542.0
3066	4422.0	5687.0
3065	4949.0	7701.0
3064	8204.0	9449.0
3062	0.0	2.0
3061	10.0	6.0
3059	7296.0	3984.0
3071	6372.0	3139.0
3070	326.0	717.0
3078	10.0	3.0
3077	891.0	1177.0
100287128	86.0	219.0
3075	21648.0	17649.0
3074	7600.0	8560.0
3073	5062.0	9658.0
374918	4.0	670.0
3069	43006.0	74602.0
3082	2892.0	801.0
3081	22.0	3.0
3080	0.0	0.0
53938	480.0	667.0
28976	2765.0	3708.0
28977	2309.0	2107.0
28974	4033.0	3399.0
100131388	4.0	2.0
3087	1857.0	201.0
28978	728.0	1578.0
3084	479.0	2217.0
3083	5.0	5.0
28972	4473.0	4346.0
53940	0.0	0.0
28973	3483.0	2971.0
28970	1100.0	526.0
28971	663.0	415.0
53944	1534.0	2682.0
53942	10.0	111.0
53947	4286.0	3993.0
3093	4408.0	5378.0
3092	7595.0	3824.0
3091	25076.0	32552.0
3090	2023.0	1897.0
28987	2611.0	2866.0
28988	11911.0	21569.0
132989	259.0	423.0
100131378	17.0	4.0
3099	3612.0	13217.0
28985	1358.0	1437.0
3098	12095.0	13547.0
28986	2000.0	1818.0
3097	4981.0	5853.0
100507299	30.0	21.0
3096	3693.0	3534.0
100131374	0.0	0.0
28989	1090.0	856.0
100507297	170.0	153.0
3094	6725.0	4797.0
337986	0.0	0.0
100131370	0.0	1.0
28983	9.0	3614.0
28984	10405.0	1575.0
28981	642.0	538.0
374819	237.0	258.0
26322	0.0	0.0
28982	744.0	881.0
129303	1843.0	1220.0
100131369	17.0	4.0
28954	359.0	228.0
28955	501.0	474.0
28952	1780.0	1165.0
100131366	49.0	15.0
65944	0.0	0.0
337979	0.0	0.0
28958	2391.0	1916.0
337978	0.0	4.0
28959	7856.0	12717.0
337977	0.0	0.0
28956	2098.0	2839.0
337976	0.0	0.0
28957	583.0	429.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	6203.0	3907.0
337980	0.0	0.0
51300	3246.0	5329.0
51302	213.0	352.0
89910	3741.0	4996.0
51301	361.0	260.0
51304	7083.0	4219.0
51303	3042.0	3441.0
51306	2202.0	1147.0
51305	2.0	6.0
51308	115.0	290.0
51307	3030.0	2538.0
51309	1050.0	1372.0
130340	372.0	270.0
100131358	0.0	0.0
28965	48.0	2.0
28966	1348.0	813.0
26301	1386.0	889.0
337969	0.0	0.0
28964	5174.0	3955.0
337968	0.0	0.0
28969	4050.0	6163.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	132.0	30.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	309.0	347.0
337973	0.0	0.0
337972	0.0	0.0
360200	44.0	31.0
337971	0.0	0.0
337970	0.0	0.0
28962	3284.0	5180.0
51311	1025.0	483.0
51310	1775.0	2161.0
28960	1341.0	1087.0
51313	5583.0	6772.0
51312	6552.0	3298.0
51315	1796.0	2321.0
51314	32.0	14.0
51317	3514.0	4571.0
360205	1.0	0.0
51316	1401.0	212.0
51319	942.0	1941.0
360203	0.0	0.0
51318	1463.0	1824.0
374864	68.0	2.0
28938	1273.0	9418.0
100507267	7.0	0.0
28939	6.0	61.0
374860	0.0	0.0
28932	1.0	3.0
337959	0.0	2.0
100507261	0.0	0.0
28933	97.0	237.0
28930	92.0	213.0
28931	4.0	5.0
374868	1896.0	1552.0
100507266	69.0	87.0
28936	0.0	0.0
28937	1775.0	6927.0
28934	2.0	2.0
28935	2334.0	2049.0
337963	0.0	0.0
337960	0.0	0.0
51320	2296.0	3634.0
51322	8840.0	10122.0
53981	4461.0	4197.0
51321	2282.0	3035.0
51324	6528.0	6669.0
89932	2151.0	2962.0
51326	68.0	38.0
51327	12.0	1.0
51329	111.0	94.0
28949	0.0	0.0
100507257	99.0	30.0
132946	30.0	22.0
100507251	0.0	0.0
28943	775.0	2271.0
65975	384.0	71.0
28941	3345.0	11457.0
65977	1216.0	1211.0
28942	264.0	1017.0
28947	0.0	0.0
132949	725.0	915.0
65979	3540.0	3490.0
28948	0.0	0.0
100507254	104.0	13.0
28946	16.0	56.0
89927	1851.0	805.0
144920	0.0	0.0
51330	5702.0	8247.0
28940	166.0	317.0
51333	172.0	201.0
51332	605.0	513.0
51335	2685.0	3458.0
51334	181.0	681.0
51337	1691.0	1265.0
360227	4.0	5.0
51339	1414.0	4385.0
51338	3376.0	1574.0
360226	6.0	0.0
28918	0.0	0.0
28919	293.0	553.0
374887	168.0	141.0
65981	1472.0	1197.0
28916	3.0	1.0
65980	2832.0	3862.0
28917	0.0	0.0
374882	3668.0	1766.0
65983	1187.0	1723.0
100131328	0.0	0.0
65982	2341.0	1101.0
100131327	0.0	0.0
65985	2249.0	2872.0
65987	457.0	128.0
28910	0.0	1.0
65986	1723.0	1442.0
28911	0.0	0.0
65989	75.0	630.0
132954	0.0	0.0
65988	851.0	586.0
100131320	7.0	4.0
28914	9345.0	22674.0
28915	232.0	329.0
28912	12060.0	18174.0
28913	2846.0	6066.0
51340	1818.0	2230.0
100287098	11.0	8.0
89958	101.0	269.0
51341	5049.0	4431.0
100287091	0.0	0.0
100507290	1418.0	2270.0
51343	3175.0	3257.0
89953	1342.0	1372.0
51348	192.0	15.0
51347	3596.0	3572.0
90933	2339.0	2253.0
100302090	0.0	0.0
65990	571.0	553.0
374875	270.0	400.0
28929	4.0	10.0
65992	3501.0	2161.0
28927	0.0	0.0
65991	4362.0	3216.0
28928	0.0	0.0
65993	2505.0	2895.0
374872	134.0	56.0
65996	2352.0	2611.0
65998	1707.0	1425.0
28921	100.0	52.0
65997	38.0	307.0
28922	8.0	27.0
65999	615.0	1149.0
28920	136.0	128.0
374879	176.0	426.0
28925	0.0	0.0
28926	5.0	96.0
374877	15.0	6.0
28923	1340.0	1046.0
100507274	0.0	1.0
28924	1.0	0.0
100287084	0.0	0.0
51351	1353.0	3965.0
100287087	3.0	3.0
51350	0.0	6.0
51352	137.0	76.0
100287083	0.0	0.0
89944	534.0	100.0
100287082	0.0	0.0
89941	4583.0	6492.0
130399	18.0	302.0
166348	80.0	7.0
374897	54.0	33108.0
100507217	3294.0	2569.0
166336	2363.0	2139.0
374899	207.0	206.0
203510	0.0	1.0
541611	0.0	0.0
154386	5.0	5.0
100507246	1533.0	1633.0
100507249	2.0	2.0
100507240	5.0	16.0
101937451	1.0	0.0
100507244	64.0	22.0
100507242	21.0	10.0
100133991	127.0	119.0
100509894	7.0	7.0
203522	646.0	923.0
203523	509.0	480.0
130355	329.0	354.0
26353	7531.0	1562.0
26355	1719.0	3489.0
26354	5200.0	3495.0
53904	18.0	11.0
53905	6742.0	6368.0
130367	5029.0	1372.0
154313	13.0	3.0
203547	2624.0	2614.0
53918	2138.0	2104.0
53919	60.0	8.0
100507203	4.0	1.0
53916	1235.0	1174.0
53917	663.0	745.0
100507206	10.0	33.0
28998	1288.0	1642.0
26335	0.0	0.0
28999	415.0	118.0
28996	5869.0	7395.0
26339	0.0	0.0
26338	0.0	0.0
28990	608.0	707.0
28991	1725.0	1961.0
203562	5.0	8.0
26330	1.0	0.0
28992	542.0	431.0
26333	0.0	0.0
100169989	1.0	2.0
100509857	0.0	0.0
203569	2.0	0.0
100131393	0.0	0.0
100131390	0.0	2.0
168975	1.0	4.0
26341	0.0	0.0
26343	0.0	1.0
100289644	0.0	0.0
100289643	3.0	1.0
100289640	0.0	0.0
5706	3253.0	3299.0
5707	6941.0	9108.0
5708	11191.0	26669.0
5709	7447.0	8016.0
5700	1131.0	1264.0
5701	4700.0	5401.0
5702	6412.0	5669.0
5704	4675.0	5317.0
5705	7565.0	6691.0
100507401	11.0	6.0
100507404	4.0	4.0
100289635	752.0	637.0
5717	6191.0	6856.0
5718	3684.0	2916.0
5719	7042.0	6938.0
5710	6304.0	9276.0
5711	2558.0	1910.0
5713	3539.0	4975.0
5714	8375.0	11754.0
5715	1353.0	1191.0
5716	1958.0	2535.0
5730	19997.0	2314.0
5728	6545.0	8769.0
5729	127.0	171.0
5720	9896.0	6638.0
5721	8771.0	5322.0
5723	350.0	1082.0
105370683	10.0	5.0
5724	3759.0	2843.0
5725	18113.0	18521.0
5726	0.0	7.0
5727	1285.0	578.0
154288	0.0	0.0
100289619	0.0	0.0
5740	18214.0	1684.0
5741	0.0	0.0
5739	4918.0	1290.0
5731	152.0	44.0
5732	558.0	272.0
5733	368.0	703.0
5734	2871.0	954.0
5736	1.0	1.0
5737	674.0	257.0
5738	9525.0	63162.0
102060414	25.0	8.0
100289607	0.0	0.0
100289605	0.0	0.0
5742	2831.0	7120.0
5743	6516.0	2276.0
5744	506.0	6845.0
5745	593.0	330.0
5746	14.0	11.0
5747	6393.0	9384.0
5760	2.0	7.0
5761	49.0	26.0
5763	21033.0	15037.0
3101	5608.0	1096.0
5753	549.0	1640.0
5754	6824.0	32361.0
5756	2508.0	4347.0
5757	38265.0	32387.0
5758	2.0	14.0
5759	33.0	28.0
5770	10129.0	5733.0
5771	4497.0	2297.0
5774	1734.0	1972.0
3112	359.0	332.0
3111	4502.0	2499.0
3110	9.0	0.0
3109	4707.0	3840.0
3108	12715.0	5230.0
3107	86583.0	91262.0
3106	105496.0	133438.0
3105	76177.0	89161.0
3104	1426.0	1245.0
5764	641.0	282.0
5767	6.0	13.0
5768	35421.0	32846.0
5769	8.0	6.0
648315	0.0	0.0
5780	3342.0	3878.0
5781	9393.0	8519.0
5782	10127.0	11234.0
5783	5721.0	8606.0
5784	4463.0	13017.0
3123	103572.0	56278.0
3122	102686.0	63304.0
3121	0.0	0.0
3120	288.0	366.0
51481	2.0	1.0
51480	0.0	0.0
3119	46782.0	26620.0
3118	30.0	50.0
3117	23207.0	17758.0
3116	19.0	21.0
3115	27144.0	16705.0
3113	39307.0	25882.0
5775	1162.0	734.0
5777	7075.0	3454.0
5778	1276.0	1240.0
103164619	0.0	9.0
5790	0.0	0.0
5791	6355.0	4953.0
5792	17604.0	90161.0
5793	7086.0	4215.0
5794	115.0	211.0
5795	4127.0	2210.0
5796	4914.0	10754.0
3134	6198.0	4838.0
3133	86553.0	56329.0
3132	1.0	1.0
3131	991.0	116.0
100287067	0.0	0.0
51490	2241.0	1779.0
100287063	0.0	0.0
51491	1531.0	955.0
51493	4555.0	6881.0
3128	4.0	11.0
51496	2040.0	2772.0
3127	73097.0	31914.0
51495	4729.0	4945.0
445815	92.0	124.0
51497	3982.0	4161.0
5786	5552.0	6690.0
5787	7387.0	1057.0
51499	1739.0	1192.0
5788	7502.0	4837.0
5789	1455.0	1925.0
3145	1279.0	938.0
3142	1676.0	1146.0
3141	1431.0	1821.0
3140	4427.0	6156.0
100287055	0.0	0.0
3139	166.0	214.0
3138	460.0	420.0
3137	116.0	25.0
3136	188.0	129.0
3135	159.0	41.0
5797	8029.0	3264.0
5798	9.0	516.0
5799	1050.0	178.0
347376	1.0	2.0
3156	4928.0	2737.0
3155	2358.0	2662.0
100287045	2.0	0.0
3152	2.0	0.0
3151	7985.0	7248.0
3150	6357.0	6968.0
3149	779.0	1467.0
3148	2072.0	2576.0
3146	9669.0	11311.0
347365	0.0	1.0
648359	1.0	0.0
347363	1.0	0.0
3167	1.0	0.0
3166	0.0	0.0
100302119	0.0	0.0
3164	34997.0	1309.0
100302118	0.0	0.0
3163	3394.0	2427.0
100302117	0.0	0.0
3162	18176.0	2707.0
100302116	0.0	0.0
3161	128.0	543.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	0.0
100302112	0.0	0.0
100302111	0.0	0.0
3159	4405.0	8524.0
3158	1.0	1.0
3157	7834.0	5573.0
347359	0.0	1.0
3170	2351.0	54.0
120939	192.0	1154.0
3178	26973.0	22021.0
3177	1278.0	325.0
100287026	0.0	0.0
3176	2408.0	1676.0
100287029	2.0	0.0
3175	2.0	0.0
3174	34.0	32.0
3172	9.0	18.0
3171	49.0	47.0
100289682	0.0	0.0
3169	1345.0	67.0
120935	4.0	4.0
3181	37138.0	49931.0
347344	330.0	783.0
3189	7681.0	7340.0
3188	6684.0	4913.0
3187	19847.0	18009.0
100289678	1334.0	1320.0
3186	0.0	2.0
3185	15268.0	14360.0
100302139	0.0	0.0
3184	11656.0	11944.0
100302138	0.0	0.0
3183	22020.0	20131.0
100302137	0.0	0.0
100287013	6.0	3.0
3182	9461.0	7904.0
100302136	0.0	0.0
100302135	0.0	3.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	24695.0	24079.0
347333	1.0	3.0
3191	10478.0	14429.0
3190	31394.0	31009.0
3199	159.0	67.0
3198	43.0	1081.0
100302129	0.0	0.0
100289667	0.0	0.0
3196	2.0	33.0
100302128	0.0	0.0
3195	1.0	3.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	0.0	7.0
100302125	0.0	0.0
100289663	0.0	0.0
100302124	0.0	1.0
100302123	0.0	0.0
100302122	0.0	0.0
100302121	0.0	1.0
347442	0.0	2.0
132851	17.0	2.0
100131268	1.0	1.0
374946	44.0	44.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	32.0	23.0
100302156	0.0	0.0
120863	24.0	26.0
100302155	1.0	0.0
100302153	0.0	0.0
144832	9.0	4.0
100302152	0.0	1.0
100302150	0.0	0.0
51400	3122.0	4027.0
51406	2901.0	2302.0
51409	1975.0	1404.0
132864	2225.0	1907.0
100302149	10.0	21.0
100302148	0.0	1.0
100302146	0.0	2.0
100131250	0.0	1.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	0.0
100302140	0.0	0.0
51412	1.0	0.0
144847	0.0	6.0
51411	1958.0	964.0
541578	848.0	1167.0
374969	510.0	529.0
100131244	0.0	0.0
100302179	1.0	2.0
100302178	0.0	0.0
100302177	0.0	1.0
100302175	0.0	0.0
100302174	1.0	2.0
51421	12852.0	6154.0
100302172	0.0	0.0
51422	1358.0	1025.0
51427	319.0	594.0
51426	1808.0	1165.0
51429	5305.0	6988.0
51428	3899.0	5082.0
347411	0.0	1.0
541565	840.0	577.0
132884	473.0	813.0
100131236	0.0	0.0
100131234	5.0	8.0
100131230	0.0	0.0
374955	2.0	3.0
100302169	0.0	0.0
100302168	0.0	0.0
100302167	0.0	3.0
100302165	0.0	0.0
51430	2429.0	5325.0
100302164	0.0	0.0
100302163	0.0	0.0
100302161	0.0	0.0
51434	2619.0	2566.0
100302160	0.0	0.0
51433	6923.0	8177.0
51435	6182.0	1251.0
51438	0.0	66.0
347402	3.0	41.0
51439	3264.0	1972.0
347404	89.0	147.0
374986	1226.0	1737.0
100507381	0.0	0.0
132817	0.0	0.0
374987	23.0	13.0
51441	5535.0	5969.0
100302197	0.0	0.0
51440	54.0	22.0
100302196	0.0	0.0
100302195	0.0	0.0
51442	223.0	49.0
100302193	0.0	0.0
51444	1478.0	1125.0
100302192	0.0	0.0
51447	3026.0	2622.0
100302191	0.0	0.0
100302190	0.0	0.0
51449	7954.0	6795.0
144809	324.0	8.0
374973	2.0	6.0
100131213	141.0	368.0
100131211	472.0	603.0
374977	24.0	130.0
51450	363.0	1099.0
100302186	0.0	0.0
51451	1323.0	1513.0
100302185	0.0	0.0
51454	856.0	861.0
120892	17492.0	922.0
100302184	1.0	0.0
100302183	0.0	0.0
51455	2657.0	2267.0
100302181	0.0	0.0
51458	6.0	3428.0
100131208	17.0	13.0
100131207	0.0	0.0
100131205	109.0	71.0
100192204	2.0	1.0
51460	832.0	686.0
117246	3929.0	3519.0
51463	167.0	137.0
117245	151.0	3.0
144811	758.0	1502.0
117248	884.0	1211.0
51465	7997.0	6378.0
117247	651.0	778.0
51466	7948.0	7197.0
144817	1.0	3.0
100507392	167.0	37.0
100507398	61.0	125.0
120872	0.0	1.0
51471	5.0	12.0
51474	10013.0	15166.0
51473	306.0	7.0
51475	0.0	0.0
51478	774.0	515.0
51477	1973.0	1090.0
51479	6239.0	5740.0
100507347	174.0	113.0
101927992	0.0	14.0
101927994	1.0	2.0
100507341	0.0	1.0
203611	0.0	0.0
129285	1797.0	1981.0
100507331	9.0	3.0
100507361	0.0	5.0
26499	102.0	2054.0
100507362	0.0	0.0
117286	2.0	0.0
117285	1.0	0.0
26494	0.0	0.0
26493	0.0	0.0
26496	0.0	1.0
117289	1024.0	722.0
26495	0.0	0.0
26497	0.0	0.0
117283	115.0	324.0
100507357	0.0	3.0
100507354	2.0	2.0
100507303	281.0	163.0
100507300	13.0	18.0
26478	1.0	1.0
101927953	0.0	5.0
26479	0.0	88.0
101927957	5.0	112.0
26470	1437.0	4439.0
26472	3350.0	5311.0
26471	5941.0	6073.0
26473	0.0	0.0
26476	0.0	0.0
26475	0.0	0.0
100507308	186.0	15.0
100131291	0.0	1.0
100169834	6.0	1.0
100131281	0.0	0.0
101927980	7.0	3.0
154214	1384.0	4016.0
154215	17.0	81.0
100507316	88.0	109.0
101927983	17.0	20.0
100131279	0.0	0.0
26469	5540.0	3427.0
26468	628.0	88.0
100170841	202.0	299.0
129293	419.0	147.0
101927988	0.0	70.0
168850	1719.0	1268.0
5805	670.0	948.0
5806	1813.0	693.0
5800	923.0	433.0
130271	2395.0	968.0
5801	34.0	72.0
100169851	0.0	0.0
5802	5540.0	2873.0
100169850	0.0	1.0
5803	1090.0	7230.0
100507501	58.0	94.0
100507500	7.0	122.0
100422059	0.0	0.0
102723742	0.0	6.0
168374	410.0	480.0
5816	42.0	5.0
5817	5612.0	4971.0
5818	3336.0	32093.0
101927917	0.0	0.0
5819	9001.0	10933.0
5810	1545.0	1886.0
5813	2757.0	1976.0
100422055	0.0	0.0
5814	4161.0	8763.0
102466189	0.0	0.0
102723737	0.0	0.0
101927922	1.0	2.0
203228	1291.0	915.0
101927921	0.0	0.0
648283	0.0	0.0
5827	281.0	342.0
5828	2198.0	2431.0
5829	12921.0	14015.0
5820	586.0	877.0
5822	254.0	164.0
5824	3461.0	4807.0
5825	3594.0	3097.0
5826	3129.0	2397.0
100507526	0.0	0.0
100507524	170.0	23.0
102466199	0.0	0.0
168391	0.0	0.0
101927931	67.0	80.0
445571	36.0	39.0
203238	129.0	85.0
445573	0.0	0.0
648294	3.0	1.0
203245	691.0	567.0
102466190	0.0	0.0
5830	3743.0	3228.0
102466198	0.0	0.0
5831	2510.0	3689.0
102466197	0.0	0.0
5832	4981.0	9303.0
102466196	0.0	0.0
5833	2044.0	1655.0
100507528	0.0	0.0
102466195	0.0	0.0
5834	8747.0	8414.0
102466194	0.0	0.0
102466193	6.0	2.0
5836	3485.0	9380.0
102466192	2.0	0.0
5837	388.0	33.0
102466191	0.0	2.0
100289509	6.0	13.0
101927944	5.0	3.0
195977	1.0	1.0
5860	1721.0	1448.0
5861	11165.0	12849.0
5862	8551.0	9672.0
347088	1.0	39.0
3200	650.0	1122.0
144363	807.0	414.0
168330	0.0	0.0
144360	0.0	0.0
203259	2493.0	2596.0
203260	443.0	316.0
5858	202.0	8.0
5859	7124.0	7772.0
5870	9570.0	9452.0
5871	1866.0	2169.0
5872	6045.0	8708.0
5873	6678.0	2672.0
3211	1.0	4.0
3208	10.0	27.0
3207	1.0	42.0
3206	15.0	125.0
3205	40.0	9.0
3204	69.0	56.0
3203	101.0	44.0
3202	1163.0	291.0
3201	194.0	71.0
5863	5592.0	6607.0
132391	0.0	0.0
5864	191.0	128.0
5865	8.0	1444.0
5866	1932.0	2956.0
5867	1593.0	3287.0
5868	3840.0	3730.0
5869	13921.0	10858.0
3209	1.0	17.0
5880	7117.0	6250.0
266812	528.0	281.0
5881	92.0	424.0
5883	746.0	1016.0
5884	1457.0	1407.0
3222	19.0	3.0
3221	130.0	220.0
101805492	3.0	754.0
3219	7.0	8.0
3218	26.0	31.0
3217	255.0	417.0
3216	490.0	693.0
3215	374.0	615.0
203286	2397.0	1718.0
3214	430.0	521.0
3213	826.0	1538.0
3212	439.0	1114.0
5874	2107.0	2371.0
5875	2228.0	1903.0
254827	552.0	363.0
5876	3204.0	3096.0
5877	886.0	896.0
5878	7894.0	6818.0
5879	20825.0	36333.0
5890	262.0	254.0
5891	607.0	399.0
5892	974.0	753.0
5893	571.0	618.0
5894	7508.0	5502.0
101805488	0.0	7.0
3233	15.0	19.0
3232	6.0	15.0
3231	99.0	23.0
347051	37.0	17.0
101927900	0.0	0.0
3229	2.0	401.0
3228	0.0	1.0
3227	0.0	215.0
3226	0.0	66.0
3225	6.0	36.0
3224	19.0	88.0
3223	76.0	307.0
5885	8833.0	11722.0
5886	6542.0	5397.0
5887	10597.0	9691.0
5888	94.0	501.0
5889	603.0	564.0
3242	110.0	15.0
3241	8327.0	2289.0
3240	17730.0	2129.0
3239	0.0	0.0
3238	0.0	1.0
254887	581.0	792.0
3237	1.0	583.0
3236	14.0	1689.0
3235	58.0	660.0
3234	161.0	104.0
5896	176.0	410.0
5897	0.0	4.0
5898	5333.0	8833.0
5899	5483.0	5826.0
26609	2.0	43.0
26608	3476.0	2845.0
3255	0.0	0.0
