id	95aa5fa8-2945-4ffa-a38f-ee4a6326babb	3a238e45-6725-42d4-9ccb-378c0a198080
106481342	3.0	5.0
106481340	0.0	0.0
85458	1159.0	1402.0
106481345	0.0	0.0
85459	526.0	1213.0
106481346	0.0	0.0
85456	7851.0	21817.0
442910	0.0	0.0
106481343	0.0	0.0
85457	1811.0	2191.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	96.0	270.0
442913	0.0	0.0
85452	195.0	8.0
442914	0.0	0.0
50	3874.0	7146.0
85453	1272.0	424.0
442915	0.0	0.0
85450	5032.0	4657.0
51	4932.0	4947.0
442916	0.0	0.0
85451	1696.0	3088.0
52	5032.0	4738.0
442917	0.0	0.0
53	6309.0	6182.0
442918	0.0	1.0
54	25781.0	7506.0
442919	0.0	0.0
55	1048.0	494.0
442909	0.0	0.0
56	9.0	31.0
58	27.0	8.0
59	10012.0	11669.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	11.0	7.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	277.0	695.0
106481350	0.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	4.0	3.0
106481354	1.0	0.0
85446	187.0	200.0
442900	2.0	0.0
106481355	0.0	0.0
85443	9.0	21.0
442901	0.0	0.0
85444	1000.0	5455.0
442902	0.0	0.0
60	451213.0	583823.0
85441	2020.0	12479.0
442903	3.0	3.0
85442	892.0	5.0
442904	0.0	0.0
442905	0.0	0.0
62	10.0	16.0
85440	1596.0	4998.0
442907	3.0	1.0
442908	0.0	0.0
66	0.0	1.0
67	8.0	15.0
68	10.0	7.0
344595	343.0	146.0
69	3.0	6.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	3.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	290.0	102.0
106481321	0.0	0.0
85479	518.0	626.0
106481322	0.0	0.0
85476	2963.0	4689.0
85477	1252.0	424.0
70	29.0	2.0
85474	31.0	177.0
71	183764.0	441434.0
72	2048.0	633.0
73	7.0	35.0
74	0.0	0.0
75	20.0	44.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4793.0	5559.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	3.0	0.0
85465	1586.0	3582.0
81	22483.0	73245.0
85463	1131.0	1176.0
82	1.0	8.0
85464	2579.0	3312.0
83	1.0	4.0
85461	3514.0	4371.0
85462	2263.0	670.0
86	2081.0	4436.0
87	10728.0	59337.0
85460	885.0	405.0
88	80.0	9.0
89	11.0	11.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2525.0	3344.0
106481300	0.0	0.0
91	2693.0	3992.0
92	951.0	680.0
93	311.0	1711.0
94	7488.0	2735.0
95	259.0	436.0
97	272.0	357.0
98	1035.0	475.0
344561	0.0	0.0
728661	1030.0	2374.0
728664	0.0	0.0
106481305	0.0	0.0
261734	843.0	1468.0
106481306	0.0	0.0
106481303	1.0	0.0
106481304	0.0	0.0
728666	20.0	25.0
106481309	26.0	3.0
246119	6.0	5.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	19.0	0.0
3805	75.0	28.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	19.0
3809	123.0	17.0
246123	0.0	0.0
106481311	0.0	0.0
344558	684.0	743.0
3800	85.0	81.0
3801	3644.0	3978.0
3802	10.0	1.0
728695	1.0	0.0
285735	2.0	1.0
261726	3344.0	3447.0
728698	13.0	23.0
3814	16.0	5.0
3815	1909.0	367.0
3816	13.0	113.0
261729	1757.0	4442.0
3817	3.0	0.0
3818	80.0	21.0
222166	2459.0	2284.0
3811	40.0	2.0
3812	32.0	8.0
285740	0.0	1.0
285741	29.0	6.0
728689	3.0	16.0
3827	4.0	0.0
246100	0.0	0.0
3820	835.0	149.0
3821	90.0	44.0
3822	14.0	158.0
3823	3.0	20.0
3824	481.0	251.0
645402	0.0	0.0
403313	512.0	906.0
403314	75.0	0.0
728637	14.0	2.0
728638	89.0	827.0
728633	0.0	0.0
728632	17.0	17.0
728635	19.0	3.0
3836	2599.0	3868.0
222183	91.0	171.0
3837	10415.0	33403.0
3838	3874.0	13566.0
3839	4459.0	3885.0
728629	1.0	1.0
403304	0.0	1.0
403305	0.0	0.0
3831	1907.0	3243.0
3832	714.0	3828.0
3833	637.0	3728.0
3834	18.0	15.0
3835	1753.0	3870.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	263.0	130.0
3848	205.0	22.0
3849	1.0	0.0
222171	83.0	476.0
728619	7.0	3.0
3840	5271.0	8179.0
3841	802.0	869.0
3842	5400.0	10126.0
3843	8009.0	15213.0
3844	0.0	0.0
3845	2844.0	4082.0
3846	6.0	8.0
645423	0.0	0.0
3860	110.0	5.0
246126	1680.0	425.0
728658	584.0	313.0
728655	7.0	1.0
728657	0.0	1.0
728656	0.0	0.0
3858	1479.0	1686.0
3859	3.0	0.0
246135	0.0	0.0
3850	0.0	1.0
3851	257.0	117.0
3852	206.0	26.0
645414	2.0	0.0
3853	498.0	47150.0
3854	1.0	160.0
3855	38303.0	101049.0
3856	34383.0	252815.0
3857	0.0	1.0
728640	7.0	3.0
645431	32.0	102.0
728642	151.0	304.0
728641	28.0	18.0
645434	9.0	1.0
645432	46.0	29.0
285704	437.0	1228.0
728643	7.0	1.0
222194	2075.0	2160.0
285708	0.0	0.0
1204	0.0	0.0
1203	1804.0	900.0
1201	1733.0	1566.0
1200	26533.0	26060.0
3861	40.0	254.0
645426	37.0	31.0
645425	0.0	0.0
1209	7206.0	10497.0
3866	394.0	6293.0
1208	0.0	0.0
1207	3504.0	6651.0
3868	24.0	444.0
285311	0.0	0.0
3880	27287.0	160296.0
3881	0.0	2.0
285313	1516.0	93.0
100128537	313.0	146.0
3882	2.0	30.0
100128536	0.0	1.0
285314	0.0	7.0
285315	550.0	245.0
1215	83.0	2.0
100141515	6.0	0.0
1213	29926.0	45672.0
1212	4431.0	3648.0
1211	10673.0	9926.0
3872	1305.0	5392.0
3875	25771.0	168291.0
3876	5.0	38.0
3879	1.0	6.0
3890	0.0	0.0
3891	2.0	1.0
3892	88.0	1108.0
100128525	3.0	3.0
285326	0.0	0.0
1230	6918.0	4244.0
285329	2.0	5.0
440097	1.0	2.0
440093	14.0	17.0
3883	0.0	0.0
3884	2.0	0.0
3885	2.0	2.0
3886	0.0	0.0
100128521	0.0	1.0
3887	10.0	7386.0
3888	0.0	0.0
100631239	0.0	1.0
3889	1.0	28.0
100128516	51.0	17.0
285331	741.0	667.0
100128512	0.0	0.0
285335	13.0	33.0
100128514	0.0	0.0
1241	594.0	493.0
1240	7108.0	3451.0
1238	137.0	126.0
1237	71.0	144.0
1236	527.0	253.0
1235	25.0	14.0
1234	2167.0	2482.0
1233	552.0	246.0
1232	39.0	84.0
3895	11307.0	32664.0
100128511	45.0	40.0
100631247	2.0	5.0
3897	56.0	149.0
100631248	0.0	0.0
3898	3193.0	12013.0
100631249	0.0	0.0
3899	908.0	51.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	2454.0	2164.0
100631251	0.0	3.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	117.0	137.0
100631254	1.0	1.0
100128503	0.0	0.0
285349	177.0	74.0
574501	1.0	5.0
574502	0.0	0.0
1244	48.0	125.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1008.0	744.0
1263	2489.0	2164.0
1262	97.0	2.0
116966	192.0	490.0
100887755	2.0	1.0
1261	6.0	7.0
100887754	1.0	1.0
1260	1.0	0.0
116969	10.0	4.0
1259	12.0	22.0
1258	37.0	11.0
440061	0.0	0.0
100887750	28.0	47.0
100887746	2.0	0.0
100887744	0.0	1.0
1272	447.0	826.0
1271	90.0	2.0
100887749	23.0	9.0
1270	28.0	24.0
100887748	3.0	0.0
440044	36.0	56.0
1269	25.0	36.0
440051	0.0	0.0
1268	1082.0	152.0
440050	0.0	1.0
1267	5405.0	7727.0
1266	22585.0	14430.0
100887740	0.0	0.0
1265	14857.0	21348.0
1286	886.0	225.0
1285	1169.0	409.0
1284	23223.0	54799.0
1282	23169.0	55540.0
1281	267626.0	485363.0
1280	3.0	7.0
440078	95.0	36.0
440077	6.0	3.0
440087	110.0	14.0
1278	141477.0	324110.0
1277	195560.0	595087.0
440081	51.0	200.0
116938	0.0	0.0
1297	3.0	0.0
116931	69.0	30.0
1296	802.0	2552.0
1295	12473.0	8655.0
116933	0.0	0.0
1294	579.0	6108.0
1293	69111.0	151094.0
116935	37.0	26.0
1292	45065.0	95237.0
440068	9.0	18.0
1291	32645.0	69369.0
116937	6.0	8.0
440067	10.0	13.0
1290	11700.0	42661.0
440073	241.0	137.0
440072	0.0	4.0
1289	22859.0	65668.0
1288	82.0	30.0
1287	878.0	722.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4628.0	4874.0
440021	0.0	0.0
442673	0.0	5.0
10018	1632.0	3630.0
126328	3430.0	2141.0
442676	0.0	0.0
126326	388.0	346.0
1299	33.0	65.0
1298	484.0	398.0
10011	4036.0	2414.0
10010	4632.0	2354.0
10013	2677.0	3603.0
128989	3167.0	1738.0
10015	9885.0	16271.0
10014	2969.0	5379.0
10017	3.0	1.0
10016	5002.0	10325.0
10020	1521.0	1462.0
114335	0.0	0.0
114336	0.0	0.0
126321	3464.0	8027.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	0.0
10021	11.0	3.0
10024	358.0	1118.0
128977	1858.0	1254.0
103021165	2.0	0.0
10023	345.0	245.0
103021164	1.0	11.0
10026	2209.0	2473.0
10025	2947.0	6091.0
116986	542.0	739.0
116985	11617.0	19783.0
116988	5319.0	13440.0
116987	1408.0	3404.0
114327	999.0	450.0
440043	0.0	0.0
126308	3861.0	11407.0
440041	0.0	0.0
126306	64.0	149.0
151306	150.0	67.0
100128590	15.0	6.0
100128596	0.0	2.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	1.0	4.0
440027	13.0	22.0
440026	4076.0	2513.0
440023	0.0	0.0
10008	1791.0	697.0
10007	5893.0	5088.0
10009	1253.0	1693.0
116984	2383.0	3947.0
116983	1773.0	4008.0
151313	495.0	871.0
10000	1814.0	3765.0
128954	0.0	0.0
10002	12.0	15.0
10001	1382.0	1954.0
10004	537.0	260.0
10003	221.0	41.0
10006	5715.0	5887.0
10005	1387.0	2263.0
126370	0.0	0.0
285352	85.0	173.0
100128579	0.0	0.0
285359	51.0	41.0
126375	456.0	431.0
126374	1066.0	405.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4138.0	4033.0
285367	1409.0	2960.0
285368	221.0	283.0
100128569	105.0	367.0
126364	2231.0	2408.0
100128560	0.0	6.0
285370	0.0	0.0
285375	2.0	0.0
102682016	0.0	0.0
153932	4.0	4.0
344191	0.0	1.0
126353	2905.0	5456.0
751071	191.0	417.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	3.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	8.0	22.0
106481282	0.0	0.0
285381	3111.0	1784.0
106481283	0.0	0.0
285382	209.0	56.0
106481280	0.0	0.0
165918	997.0	1583.0
106481281	1.0	3.0
165904	44.0	376.0
285386	550.0	206.0
138307	3.0	5.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	3.0	1.0
100128542	3.0	2.0
106481290	0.0	0.0
100128541	1.0	1.0
138311	536.0	138.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	4.0	12.0
126299	1242.0	1172.0
106481259	0.0	0.0
728716	0.0	2.0
126298	1108.0	1750.0
728710	0.0	0.0
126295	265.0	226.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	5.0	5.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	433.0	1123.0
645318	0.0	0.0
645317	21.0	9.0
151242	299.0	16.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	15396.0	29937.0
100287908	0.0	0.0
645332	203.0	239.0
126282	1251.0	1843.0
100287902	11.0	7.0
163227	615.0	668.0
100287900	0.0	0.0
163223	32.0	11.0
106481275	0.0	0.0
106481276	1.0	2.0
106481273	2.0	1.0
106481274	0.0	1.0
106481279	0.0	5.0
106481277	0.0	0.0
151258	16.0	4.0
106481278	0.0	0.0
645328	6.0	3.0
151254	52.0	11.0
645326	4.0	6.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	7.0	71.0
163259	300.0	123.0
645345	141.0	181.0
200403	302.0	6.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	97.0	65.0
106481237	0.0	0.0
106481238	1.0	1.0
728737	2.0	9.0
728732	2.0	2.0
728734	2.0	2.0
126272	108.0	98.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	3084.0	2204.0
106481243	0.0	0.0
107133513	0.0	2.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	4.0	12.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	2.0	1.0
106481248	0.0	0.0
106481249	1.0	2.0
107133516	5.0	9.0
728723	254.0	93.0
106481253	0.0	0.0
107133522	6.0	13.0
106481254	0.0	1.0
107133524	5.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	1.0	0.0
106481258	0.0	0.0
126259	61.0	14.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	1.0	0.0
151276	9.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	57.0	252.0
645368	0.0	0.0
645367	0.0	9.0
106481217	0.0	0.0
200424	1621.0	2536.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	6.0	5.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	1.0	0.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	1.0
138241	619.0	440.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	0.0	1.0
106481236	1.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	145.0	2.0
645387	269.0	172.0
645382	0.0	0.0
645381	19.0	100.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	0.0
106481207	0.0	5.0
106481204	0.0	0.0
106481205	0.0	5.0
106481208	5.0	2.0
106481209	0.0	0.0
3902	361.0	918.0
3903	8618.0	5133.0
106481210	0.0	0.0
3904	54.0	21.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	4046.0	945.0
106481211	0.0	0.0
3909	3153.0	6191.0
106481212	0.0	0.0
684959	0.0	0.0
151234	3.0	10.0
151230	667.0	1606.0
728798	14.0	9.0
3913	11340.0	15336.0
3914	7123.0	33027.0
3915	10688.0	36020.0
3916	28227.0	32409.0
3918	7332.0	56965.0
3910	6686.0	7727.0
3911	7022.0	71821.0
3912	10167.0	65266.0
728782	30.0	14.0
728780	149.0	61.0
3924	4.0	9.0
3925	6879.0	11039.0
3927	14020.0	41015.0
3929	277.0	84.0
3920	15415.0	10244.0
3921	48653.0	38641.0
3923	0.0	2.0
100873174	0.0	3.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	28675.0	24530.0
3937	5829.0	9747.0
3938	8.0	5.0
3939	34707.0	110544.0
3930	3192.0	5862.0
100873179	0.0	0.0
3931	457.0	336.0
3932	1820.0	3726.0
3933	3.0	11.0
3934	4350.0	2941.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	2.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	2.0	1.0
3947	1.0	1.0
3948	3.0	0.0
3949	17948.0	12157.0
100873169	0.0	1.0
3940	0.0	1.0
100873168	0.0	0.0
3945	18513.0	35992.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	17.0
100873199	0.0	0.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	7.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	538.0	160.0
3958	38332.0	16713.0
3959	42165.0	87044.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	303.0	198.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	411.0	339.0
3952	1859.0	219.0
3953	2231.0	1768.0
3954	2709.0	10127.0
3955	1562.0	6123.0
3956	33402.0	39116.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	3.0	7.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	1.0
728747	8.0	15.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	562.0	1167.0
1303	3160.0	30777.0
107133502	3.0	0.0
1302	67.0	148.0
1301	84.0	15573.0
1300	409.0	4129.0
3960	77.0	16.0
3963	5.0	0.0
3964	4582.0	3614.0
1308	1091.0	156.0
3965	9373.0	7750.0
1307	3839.0	5098.0
151295	21.0	77.0
1306	4277.0	12469.0
100189589	1.0	5.0
728774	0.0	0.0
728773	0.0	0.0
3980	1117.0	3009.0
100287932	3619.0	3529.0
3981	1647.0	1429.0
728776	65.0	84.0
85508	1.0	0.0
105601840	0.0	1.0
85509	0.0	0.0
1316	24661.0	21983.0
1315	10522.0	11603.0
1314	13186.0	20484.0
1312	11497.0	9095.0
1311	179.0	731.0
100329135	17.0	0.0
1310	5.0	10.0
574537	0.0	0.0
3972	7.0	8.0
3973	3.0	0.0
3975	0.0	1.0
3976	2346.0	2978.0
3977	3489.0	5004.0
1318	297.0	227.0
3978	1088.0	3408.0
1317	6808.0	4485.0
728763	92.0	9.0
3990	86.0	67.0
645313	4.0	5.0
3991	214.0	152.0
645312	0.0	0.0
3992	5773.0	10418.0
645311	0.0	1.0
728769	549.0	386.0
1330	0.0	0.0
1327	19674.0	12326.0
1326	5102.0	799.0
1325	7.0	9.0
3982	5.0	3.0
3983	6789.0	15077.0
3984	3360.0	9011.0
3985	5865.0	4659.0
3987	6008.0	7838.0
3988	28738.0	13904.0
1329	5674.0	4571.0
116809	0.0	0.0
100128416	11.0	12.0
1340	9362.0	7309.0
1337	5418.0	3233.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	6886.0	9085.0
100128410	0.0	0.0
3995	2916.0	1026.0
100128412	0.0	0.0
3996	1610.0	6019.0
3998	8377.0	22256.0
1339	0.0	0.0
285440	3713.0	1168.0
285441	52.0	0.0
1352	1021.0	1205.0
1351	8321.0	9673.0
1350	14036.0	8461.0
1349	7560.0	3010.0
1348	0.0	0.0
1347	7041.0	3039.0
1346	951.0	310.0
1345	5196.0	8281.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	16.0	23.0
1363	1860.0	5920.0
1362	9260.0	28338.0
1361	359.0	1.0
1360	24.0	2.0
1359	6490.0	633.0
1358	3.0	2.0
1357	6.0	1.0
1356	3857.0	8014.0
1355	2566.0	3816.0
1353	2556.0	2422.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	2.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	70.0	157.0
285464	409.0	769.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6241.0	1747.0
1373	262.0	169.0
1371	1004.0	2758.0
1370	13.0	15.0
1369	0.0	0.0
1368	13774.0	2121.0
100873209	0.0	1.0
1366	6786.0	8093.0
1365	1118.0	648.0
1364	10628.0	20050.0
100873204	4.0	1.0
100873203	0.0	0.0
100873202	6.0	3.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	8.0	2.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	1.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2743.0	3731.0
116843	2063.0	670.0
1384	2754.0	3848.0
116842	31.0	37.0
1382	676.0	4986.0
116844	3283.0	391.0
1381	3.0	0.0
1380	28.0	316.0
440176	5.0	2.0
440184	3.0	10.0
1379	16.0	16.0
1378	1964.0	1402.0
1376	2482.0	1590.0
1375	52.0	183.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	5.0	16.0
100873239	4.0	1.0
100873222	0.0	2.0
100873221	0.0	0.0
285401	1.0	2.0
100873220	0.0	0.0
128820	0.0	0.0
116832	418.0	2590.0
1396	775.0	414.0
1395	52.0	8.0
1394	1.0	6.0
1393	61.0	4.0
1392	1.0	1.0
285407	25.0	21.0
116835	1034.0	311.0
1390	4014.0	1226.0
1389	5764.0	4007.0
1388	6198.0	11946.0
1387	4129.0	10299.0
116841	1679.0	3176.0
1386	2954.0	4012.0
116840	2555.0	3974.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	99.0	79.0
100873255	0.0	0.0
100873254	1.0	4.0
100873253	0.0	0.0
285412	3.0	3.0
100873252	0.0	0.0
100287898	39.0	27.0
100287895	0.0	0.0
285419	67.0	6.0
1399	4362.0	10445.0
1398	6447.0	6770.0
1397	7721.0	10625.0
100873259	1.0	0.0
100873258	3.0	2.0
100873257	1.0	1.0
100873256	0.0	0.0
100873240	2.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	1.0	0.0
100287887	293.0	352.0
285429	29.0	29.0
100287880	0.0	0.0
440193	2016.0	9881.0
100873248	0.0	1.0
100873247	0.0	2.0
100873246	0.0	0.0
100873245	4.0	2.0
100873249	0.0	0.0
128872	0.0	2.0
10130	12254.0	16761.0
153830	17815.0	15039.0
645280	4.0	0.0
440138	442.0	453.0
440132	3.0	1.0
440142	4.0	4.0
10139	2164.0	5924.0
126208	1423.0	2717.0
126206	0.0	0.0
126205	0.0	0.0
107133497	0.0	2.0
126204	0.0	0.0
107133499	0.0	0.0
128866	10097.0	18212.0
10131	1824.0	7577.0
10134	16329.0	13602.0
107133494	0.0	0.0
10133	5963.0	7525.0
128869	1262.0	3198.0
10136	0.0	0.0
10135	20882.0	30910.0
100128493	0.0	0.0
103021294	46.0	89.0
10138	1087.0	766.0
100128496	0.0	1.0
10137	4019.0	7397.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	2.0
10140	4363.0	1011.0
128864	11.0	43.0
440125	1.0	0.0
440131	0.0	2.0
10143	7.0	1.0
128854	203.0	115.0
10142	3820.0	8079.0
10144	1664.0	6439.0
10147	2598.0	3863.0
100128483	0.0	0.0
10146	9008.0	13074.0
128859	0.0	0.0
10149	319.0	505.0
10148	213.0	109.0
128853	163.0	32.0
440159	0.0	0.0
10117	49.0	3.0
440163	4.0	0.0
10110	30.0	50.0
10112	925.0	2534.0
10111	3307.0	5001.0
10114	6653.0	6752.0
10113	4900.0	4277.0
128848	0.0	0.0
10116	4631.0	3779.0
165829	41.0	20.0
100128469	11.0	2.0
153842	3.0	0.0
440145	1240.0	1626.0
10129	2331.0	1429.0
440153	0.0	0.0
10128	6930.0	17864.0
100033799	0.0	0.0
107133486	5.0	1.0
10121	10781.0	10931.0
100128465	2.0	0.0
10120	4706.0	6761.0
10123	6930.0	8468.0
138234	1.0	0.0
10125	901.0	681.0
10124	1069.0	2324.0
10127	1588.0	2463.0
10126	1394.0	2144.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	2.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	37.0	33.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	2.0	5.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	0.0
285489	91.0	386.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	2.0	5.0
10107	3.0	11.0
10106	16783.0	26329.0
106481199	0.0	0.0
10109	29955.0	22627.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	2.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2901.0	3740.0
10100	652.0	260.0
10103	5911.0	8347.0
106481194	0.0	0.0
10102	1460.0	1839.0
106481195	1.0	0.0
10105	4148.0	5757.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	302.0	22.0
440119	122.0	38.0
126235	0.0	0.0
126231	118.0	204.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	90.0	159.0
106481164	0.0	2.0
106481169	0.0	0.0
442777	22.0	28.0
106481167	1.0	2.0
106481168	0.0	0.0
106481161	0.0	2.0
106481162	0.0	0.0
106481160	1.0	0.0
100128427	0.0	0.0
440107	56.0	3.0
440104	905.0	879.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	2.0	0.0
106481179	1.0	0.0
128876	1.0	1.0
100128420	220.0	20.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	3.0	2.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	3.0	1.0
10090	1056.0	705.0
10093	11412.0	9454.0
10092	24490.0	14467.0
10095	24191.0	36026.0
645204	0.0	0.0
10094	22579.0	14149.0
645203	1.0	5.0
10097	22979.0	30473.0
10096	19384.0	36344.0
645201	0.0	0.0
163115	139.0	38.0
200504	4424.0	3.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	10.0	111.0
106481143	0.0	0.0
114194	0.0	0.0
138162	389.0	141.0
106481144	0.0	0.0
114195	28.0	20.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	24.0	18.0
106481145	0.0	0.0
151126	2788.0	48.0
106481146	0.0	0.0
10099	26531.0	22461.0
10098	976.0	8856.0
114190	0.0	0.0
106481140	0.0	0.0
114192	2.0	0.0
645212	391.0	557.0
106481149	1.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	17.0	16.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	37.0	3.0
106481156	0.0	0.0
