id	045e2535-012c-4cec-b386-9d6f62b91829	085bdf94-a24f-4511-8d3f-d0c91f7e6947
729515	1491.0	1273.0
106479440	0.0	0.0
9592	64260.0	6323.0
55172	1086.0	956.0
55179	1095.0	549.0
106480460	0.0	0.0
55178	1322.0	1292.0
402408	0.0	5.0
55177	10286.0	2051.0
80111	414.0	23.0
106480462	0.0	0.0
55176	517.0	465.0
80110	1440.0	712.0
106480461	21.0	0.0
80117	22.0	20.0
106480464	0.0	0.0
106480463	22.0	3.0
80115	131.0	91.0
106480466	3.0	0.0
80114	2186.0	848.0
106480465	0.0	0.0
100874359	0.0	0.0
100874358	1.0	0.0
100874356	6.0	0.0
644517	1.0	0.0
100874384	0.0	0.0
100874383	0.0	0.0
100874382	0.0	0.0
100874381	478.0	83.0
100874388	0.0	2.0
92129	13.0	0.0
100874387	1.0	0.0
92126	1877.0	119.0
729540	11.0	2.0
100874386	0.0	1.0
100874385	0.0	0.0
55182	7771.0	4074.0
106480424	0.0	0.0
106479479	0.0	0.0
55181	2007.0	1628.0
106480423	0.0	1.0
106479478	0.0	0.0
55180	1014.0	905.0
106480426	0.0	0.0
103352670	7.0	1.0
106479477	2.0	0.0
106480425	0.0	0.0
106479476	0.0	0.0
79153	432.0	129.0
55186	7478.0	4005.0
106480428	0.0	0.0
100874380	0.0	0.0
106479475	0.0	1.0
79152	1068.0	253.0
106480427	6.0	0.0
106479474	4.0	0.0
55184	453.0	108.0
79155	6348.0	2404.0
106479473	1.0	0.0
55183	5797.0	3945.0
106480429	322.0	29.0
106479472	3.0	0.0
79154	891.0	820.0
79157	3416.0	1464.0
80146	14728.0	3581.0
106479471	0.0	0.0
80145	3095.0	2100.0
79156	1413.0	239.0
284837	242.0	134.0
106479470	0.0	0.0
55188	1855.0	697.0
80144	10032.0	294.0
284836	5.0	1.0
79159	400.0	237.0
55187	15354.0	1845.0
80143	3169.0	1496.0
79158	13820.0	4592.0
257218	1402.0	584.0
284835	30.0	5.0
106480431	92.0	2.0
80149	15536.0	4028.0
106480430	0.0	0.0
80148	11226.0	1528.0
106480433	0.0	0.0
106480432	64.0	7.0
644524	2.0	0.0
100874389	1.0	2.0
80142	3924.0	3724.0
100874373	7.0	0.0
644540	0.0	0.0
729530	23.0	1.0
100874372	4.0	0.0
729533	49.0	72.0
100874371	0.0	0.0
100874370	0.0	0.0
100874377	0.0	0.0
341032	11.0	2.0
100874375	1.0	0.0
100874374	22.0	4.0
106479469	0.0	0.0
55193	8359.0	2395.0
106480435	0.0	0.0
106479468	33.0	1.0
55192	1944.0	407.0
106479467	1.0	0.0
106480434	0.0	0.0
79140	511.0	102.0
55191	5356.0	2132.0
106480437	0.0	0.0
106479466	0.0	1.0
80129	695.0	66.0
55190	94.0	370.0
106480436	0.0	0.0
106479465	0.0	0.0
79142	2403.0	2855.0
55197	5519.0	3362.0
729535	6.0	19.0
106480439	0.0	0.0
106479464	2.0	0.0
55196	5757.0	2663.0
106480438	0.0	0.0
106479463	0.0	0.0
55195	7.0	0.0
79144	43141.0	6181.0
106479462	2.0	2.0
79143	9667.0	4974.0
55194	2077.0	254.0
729536	2.0	2.0
106479461	0.0	0.0
80135	3003.0	2570.0
284827	0.0	0.0
106479460	3.0	0.0
79145	4029.0	1542.0
80133	48.0	2.0
55199	451.0	187.0
106480440	0.0	0.0
79148	11478.0	387.0
55198	4522.0	3924.0
79147	3058.0	754.0
80139	2448.0	5985.0
106480442	7.0	1.0
79149	919.0	411.0
106480441	0.0	0.0
284821	49.0	37.0
106480444	0.0	0.0
106480443	3.0	5.0
100874379	0.0	0.0
644534	0.0	1.0
100874378	0.0	0.0
80131	159.0	105.0
644538	1029.0	76.0
150082	128.0	41.0
107178919	0.0	0.0
107178918	0.0	0.0
106480409	15.0	0.0
149095	27.0	15.0
106479419	0.0	0.0
106479418	0.0	0.0
106479417	5.0	4.0
106479416	1.0	0.0
106479415	16.0	5.0
106479414	1.0	0.0
79171	10459.0	4029.0
106479413	4.0	2.0
106480402	0.0	0.0
79170	3235.0	609.0
106480401	0.0	0.0
106479412	0.0	0.0
79173	202.0	147.0
106480404	0.0	0.0
106479411	0.0	0.0
79172	1070.0	970.0
106480403	2.0	0.0
106479410	2.0	1.0
79175	1075.0	740.0
106480406	0.0	0.0
79174	4312.0	2335.0
106480405	0.0	0.0
79177	1359.0	746.0
92140	16723.0	10638.0
106480408	2.0	0.0
79176	2220.0	273.0
106480407	0.0	0.0
80168	0.0	5.0
80167	1239.0	408.0
79178	879.0	241.0
341019	48.0	21.0
162073	16422.0	3344.0
106480411	0.0	0.0
80169	5353.0	825.0
106480410	1.0	0.0
644548	2.0	0.0
80164	1376.0	139.0
80162	3014.0	802.0
80161	253.0	17.0
150094	7640.0	562.0
106479409	0.0	0.0
106479408	0.0	0.0
106479407	5.0	1.0
100874399	13.0	1.0
106479406	0.0	0.0
644566	0.0	1.0
100874398	0.0	0.0
106479405	0.0	0.0
100874397	0.0	0.0
106479404	0.0	0.0
100874396	0.0	0.0
106479403	1.0	0.0
106480413	0.0	0.0
106479402	0.0	0.0
106480412	0.0	0.0
106479401	0.0	0.0
100996746	0.0	0.0
106480415	3.0	3.0
106479400	0.0	0.0
79161	6627.0	714.0
106480414	0.0	0.0
106480417	4.0	0.0
100874390	0.0	0.0
106480416	0.0	0.0
79166	2.0	1.0
106480419	0.0	0.0
79165	1589.0	392.0
106480418	6.0	0.0
80157	31.0	36.0
79168	809.0	106.0
79167	2.0	0.0
80155	4381.0	3644.0
79169	1674.0	674.0
80154	591.0	126.0
284889	167.0	35.0
106480420	0.0	0.0
106480422	0.0	0.0
106480421	2.0	0.0
80153	4235.0	2728.0
80152	2931.0	754.0
150084	5.0	0.0
80150	6484.0	430.0
729500	51.0	3.0
644576	1.0	0.0
106479439	1.0	1.0
106479438	1.0	0.0
79191	3584.0	933.0
106479437	5.0	0.0
79190	313.0	445.0
106479436	1.0	1.0
106479435	0.0	0.0
79192	1272.0	34.0
729505	2.0	0.0
106479434	0.0	0.0
106479433	0.0	0.0
100996738	0.0	0.0
106479432	0.0	0.0
106479431	0.0	0.0
729501	0.0	0.0
106479430	0.0	0.0
92162	2341.0	58.0
80185	926.0	990.0
80184	1737.0	895.0
80183	380.0	130.0
106479429	0.0	0.0
106479428	0.0	0.0
644588	11.0	2.0
106479427	0.0	0.0
79180	13276.0	5944.0
106479426	0.0	0.0
106479425	0.0	0.0
106479424	1.0	0.0
106479423	0.0	0.0
79184	1711.0	1403.0
106479422	0.0	0.0
79183	2226.0	1584.0
106479421	0.0	0.0
595100	0.0	0.0
106479420	6.0	0.0
92154	5868.0	819.0
595101	99.0	21.0
79188	22893.0	6239.0
79187	17.0	18.0
80179	2474.0	3388.0
80178	64.0	422.0
100418905	0.0	1.0
80177	6119.0	250.0
402429	19.0	32.0
80176	7186.0	5536.0
162083	0.0	0.0
100418902	0.0	0.0
106480400	0.0	0.0
402424	0.0	0.0
343641	0.0	15.0
644578	0.0	0.0
80174	547.0	371.0
80173	1247.0	427.0
113419	13376.0	5050.0
55322	3009.0	2137.0
55321	1467.0	37.0
55320	1860.0	1132.0
55326	1812.0	3667.0
55325	2957.0	1113.0
284459	2778.0	921.0
55324	6386.0	6174.0
55323	1595.0	561.0
55329	233.0	147.0
55328	584.0	407.0
55327	3788.0	3606.0
284451	39.0	2.0
345930	168.0	7.0
729597	118.0	14.0
113402	4093.0	1564.0
729595	9.0	1.0
55333	8796.0	1658.0
55332	43466.0	2861.0
55331	5001.0	1515.0
55330	1494.0	913.0
55337	6203.0	545.0
55336	801.0	132.0
55335	234.0	52.0
55334	11809.0	6069.0
55339	10946.0	3482.0
284443	836.0	88.0
137406	1.0	0.0
333932	1.0	0.0
55340	2010.0	43.0
55344	5802.0	473.0
55343	6815.0	1786.0
79310	0.0	0.0
55342	2388.0	6668.0
79313	0.0	0.0
55341	4483.0	6921.0
284439	2188.0	287.0
79312	0.0	0.0
80304	508.0	535.0
79315	4.0	11.0
80303	1717.0	51.0
55347	1999.0	1305.0
79314	0.0	0.0
100996492	1773.0	16.0
55346	1463.0	485.0
79317	0.0	0.0
55345	319.0	140.0
79316	0.0	0.0
80301	16685.0	2259.0
284434	318.0	21.0
284433	0.0	0.0
79318	0.0	0.0
55349	1607.0	77.0
100996490	2.0	987.0
333929	321.0	39.0
548637	2.0	6.0
333926	103.0	95.0
55351	267.0	268.0
55350	88.0	19.0
100137047	29.0	8.0
55355	74.0	2311.0
79300	0.0	0.0
100996485	71.0	33.0
55353	17890.0	20022.0
79302	0.0	0.0
55352	2608.0	1450.0
284428	0.0	0.0
100137049	36.0	18.0
79301	0.0	0.0
55359	179.0	336.0
284427	5.0	1.0
55357	25149.0	11428.0
79306	0.0	0.0
55356	1636.0	298.0
284424	1.0	0.0
79308	0.0	0.0
548645	974.0	1120.0
284422	11.0	6.0
548644	479.0	294.0
79309	0.0	0.0
729564	13.0	23.0
729566	1.0	0.0
729565	5.0	3.0
113457	21.0	6.0
92304	7482.0	465.0
92305	9281.0	1658.0
729561	37.0	15.0
80319	830.0	50.0
80318	536.0	106.0
80317	872.0	222.0
80316	3.0	0.0
55362	26657.0	5366.0
55361	5656.0	2215.0
79331	0.0	1.0
55366	1104.0	2014.0
55365	3341.0	1532.0
80321	2627.0	1131.0
55364	4135.0	13165.0
80320	1208.0	269.0
55363	18.0	0.0
79334	0.0	0.0
80326	319.0	70.0
80325	8384.0	855.0
79336	2.0	0.0
80324	1606.0	1585.0
79339	15.0	1.0
80323	4074.0	223.0
55367	1743.0	419.0
284498	26.0	2.0
113444	5138.0	2688.0
80308	2761.0	8205.0
80307	222.0	117.0
80306	6396.0	2915.0
80305	5211.0	2079.0
55370	1206.0	253.0
80309	11.0	0.0
80311	2300.0	400.0
79322	0.0	0.0
80310	1087.0	117.0
79321	0.0	0.0
79324	0.0	0.0
100996466	0.0	0.0
55374	954.0	397.0
79323	3.0	1.0
80315	11532.0	1713.0
80314	5465.0	1370.0
55379	17257.0	14260.0
80313	1188.0	148.0
80312	225.0	165.0
113452	4871.0	5745.0
113451	702.0	116.0
284486	270.0	110.0
284485	58.0	1.0
729587	1.0	0.0
729582	54.0	431.0
729583	13.0	14.0
55380	0.0	8.0
80339	65.0	14.0
55384	5318.0	176.0
55388	65.0	1444.0
80344	13671.0	3640.0
80343	10.0	0.0
80342	440.0	219.0
80341	4.0	6.0
80347	6736.0	6451.0
80346	2863.0	4857.0
80345	440.0	153.0
729574	0.0	0.0
92312	224.0	536.0
80329	725.0	193.0
80328	495.0	834.0
80327	5.0	1.0
79342	2.0	0.0
80333	177.0	118.0
80332	1560.0	57.0
80331	17503.0	7346.0
79346	0.0	0.0
80336	1009.0	223.0
80335	19987.0	6522.0
284467	2.0	4.0
162427	11323.0	6042.0
619555	0.0	0.0
619552	0.0	0.0
619553	0.0	0.0
619556	0.0	0.0
162417	888.0	149.0
392302	103.0	32.0
125476	2287.0	830.0
392301	1.0	1.0
149465	341.0	46.0
149466	2542.0	393.0
149461	21.0	80.0
392305	4.0	0.0
392308	0.0	0.0
392307	46.0	9.0
392309	12.0	0.0
149478	2708.0	100.0
149473	723.0	515.0
137492	3627.0	3443.0
402193	6.0	1.0
402191	1.0	1.0
149483	364.0	18.0
150468	123.0	1615.0
150465	5424.0	3921.0
392335	10.0	4.0
619518	108.0	6.0
619519	10.0	10.0
441783	30.0	10.0
392343	1.0	0.0
149420	660.0	555.0
441775	2.0	1.0
619505	0.0	0.0
441771	7.0	0.0
441781	0.0	0.0
414189	806.0	100.0
9601	19528.0	26906.0
392311	3.0	0.0
9600	6698.0	2463.0
392310	6.0	0.0
392313	109.0	0.0
100526842	4.0	1.0
55300	3131.0	2030.0
149428	1446.0	1128.0
414196	42.0	3.0
414194	2.0	5.0
55304	4557.0	425.0
55303	10958.0	849.0
55301	27.0	3.0
55308	5630.0	2652.0
414197	17.0	1.0
9612	64234.0	6166.0
9610	1112.0	900.0
392322	0.0	0.0
9611	17444.0	4889.0
441795	0.0	0.0
55311	5281.0	738.0
55315	1396.0	386.0
55314	1598.0	672.0
55313	4023.0	1935.0
125488	983.0	5347.0
55312	2157.0	1657.0
9605	2515.0	602.0
55319	1010.0	1082.0
9603	3371.0	2266.0
55317	2266.0	1398.0
9604	5627.0	2067.0
55316	4316.0	936.0
9609	2049.0	485.0
9607	2.0	0.0
100874087	0.0	0.0
9620	25080.0	11212.0
100874086	2.0	0.0
100874085	17.0	1.0
100874084	0.0	0.0
9623	0.0	0.0
392256	14.0	4.0
100874089	0.0	0.0
392255	75.0	5.0
9622	4.0	3.0
100874088	0.0	0.0
162387	104.0	71.0
100526820	56.0	13.0
402146	7.0	1.0
100874083	0.0	0.0
100874082	0.0	0.0
402143	7.0	3.0
100874081	2.0	0.0
100874080	8.0	2.0
414130	8.0	0.0
100526825	110.0	1.0
9616	5604.0	4677.0
9617	545.0	213.0
414135	2.0	0.0
9615	55.0	3854.0
414133	5.0	0.0
414134	0.0	0.0
9618	9701.0	4875.0
414131	24.0	0.0
9619	8878.0	2592.0
414132	1.0	0.0
9630	2411.0	105.0
9631	4001.0	3675.0
100874075	0.0	0.0
644482	0.0	0.0
100874074	7.0	6.0
100874073	0.0	0.0
392262	0.0	0.0
392265	0.0	1.0
9635	134.0	33579.0
100874079	0.0	0.0
9632	8217.0	1816.0
100874078	5.0	0.0
392267	7.0	0.0
441736	56.0	3.0
9633	55.0	272.0
100874077	402.0	26.0
92292	1.0	0.0
92293	1631.0	2.0
441733	96.0	10.0
100526831	1.0	0.0
100526830	10.0	0.0
402135	25.0	0.0
92291	1569.0	451.0
402134	2.0	1.0
100874072	57.0	0.0
402133	1.0	0.0
100874071	11.0	8.0
100874070	3.0	4.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	138.0	63.0
100526835	153.0	5.0
9627	1170.0	417.0
414149	51.0	8.0
9628	299.0	391.0
9625	10669.0	127.0
9626	0.0	0.0
9629	8.0	18.0
644495	0.0	1.0
9641	1142.0	980.0
644496	0.0	0.0
9640	9413.0	2216.0
9645	28554.0	3021.0
404785	6.0	0.0
619499	0.0	0.0
9646	6710.0	3774.0
9643	20327.0	17890.0
9644	17309.0	4467.0
644498	3.0	1.0
402125	3.0	1.0
402123	0.0	0.0
644491	1.0	1.0
106480394	0.0	0.0
106480393	1.0	0.0
414152	22.0	4.0
106480396	0.0	0.0
106480395	3.0	0.0
106480398	0.0	0.0
106480397	0.0	0.0
402117	2.0	0.0
106480399	0.0	0.0
402116	2.0	0.0
9638	3018.0	1094.0
9639	13011.0	838.0
9636	27499.0	2243.0
414157	5.0	0.0
9637	5262.0	2930.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	42.0	48.0
106480391	0.0	0.0
9652	9657.0	8062.0
100874098	0.0	0.0
404770	0.0	0.0
9653	5260.0	3288.0
100874097	12.0	6.0
9650	1707.0	2296.0
100874096	1.0	0.0
9651	344.0	641.0
100874095	1.0	0.0
9656	6311.0	1912.0
9657	2186.0	1776.0
392242	0.0	0.0
9654	2288.0	1042.0
9655	4936.0	1776.0
100874090	8.0	1.0
402112	5.0	10.0
162394	31081.0	8254.0
100874094	22.0	11.0
100874093	2.0	0.0
100874092	7.0	1.0
100874091	32.0	63.0
9649	2738.0	452.0
9647	15069.0	1428.0
9648	4735.0	1113.0
414169	21.0	5.0
9663	15168.0	1161.0
402183	1.0	1.0
7002	46.0	19.0
149371	3835.0	924.0
7001	12546.0	14153.0
9662	1068.0	600.0
9667	8252.0	1618.0
7004	3412.0	1024.0
392298	3.0	5.0
7003	19264.0	4391.0
9668	1640.0	298.0
7006	786.0	107.0
9665	11429.0	2963.0
7005	7183.0	2798.0
9666	2156.0	446.0
106480369	1.0	0.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	0.0	0.0
106479373	6.0	0.0
106480372	0.0	0.0
106479372	0.0	0.0
106480371	1.0	0.0
106479371	3.0	0.0
137392	1608.0	1020.0
106479370	3.0	3.0
106480374	0.0	0.0
106480373	7.0	0.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	742.0	107.0
106480378	1.0	0.0
106480377	1.0	0.0
9658	5777.0	1061.0
150353	20.0	8.0
9659	10190.0	1989.0
150350	6.0	21.0
106480370	5.0	0.0
7011	4426.0	1314.0
9674	24882.0	3430.0
9675	2857.0	1940.0
7010	18059.0	221.0
7013	2859.0	1628.0
9672	24907.0	2677.0
9673	8936.0	3798.0
7012	6.0	0.0
9678	3654.0	1826.0
7015	6.0	6.0
7014	4271.0	2334.0
9679	10441.0	2667.0
619464	0.0	0.0
7016	5440.0	3090.0
9677	1090.0	413.0
106479369	0.0	0.0
106479368	43.0	1.0
106480379	1.0	0.0
106479367	1.0	0.0
162333	79.0	6.0
106479366	2.0	0.0
9670	4426.0	3429.0
106479365	3.0	0.0
9671	182.0	10.0
402176	28.0	0.0
106479364	0.0	0.0
402175	3.0	1.0
106479363	0.0	0.0
106479362	13.0	1.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	0.0
106479360	0.0	0.0
106480385	0.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	2556.0	1065.0
106480388	0.0	0.0
7008	6547.0	2129.0
150365	679.0	274.0
7007	415.0	14.0
9669	10569.0	11505.0
7009	145124.0	68263.0
106480381	1.0	1.0
106480380	0.0	0.0
7022	1596.0	1536.0
9685	13336.0	4810.0
7021	1.0	50.0
9686	6324.0	1901.0
343381	16.0	2.0
619452	0.0	0.0
9683	22515.0	7056.0
7024	4764.0	2686.0
402160	18.0	1.0
7023	730.0	1155.0
9684	4396.0	632.0
9689	12856.0	11040.0
7026	13594.0	1687.0
441727	1.0	1.0
619455	2.0	0.0
7025	16399.0	883.0
392275	30.0	6.0
9687	184.0	144.0
9688	5087.0	4720.0
7027	7680.0	5148.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	0.0	0.0
9681	1701.0	604.0
106479398	1.0	0.0
9682	8243.0	3097.0
106479397	2.0	0.0
7020	98.0	2169.0
106479396	316.0	1.0
106479395	12.0	0.0
106480350	135.0	85.0
106479394	0.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	0.0
106479391	0.0	0.0
106479390	1.0	0.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	0.0	1.0
150379	0.0	4.0
106480355	0.0	0.0
7019	3428.0	2061.0
7018	2371.0	399.0
150372	4057.0	400.0
392281	97.0	24.0
9696	4808.0	738.0
7033	1023.0	370.0
9697	10852.0	3926.0
7032	113.0	12.0
7035	26951.0	5206.0
9694	4141.0	2222.0
392285	2.0	1.0
9695	26932.0	5113.0
7037	22760.0	22030.0
7036	137.0	51.0
619445	26.0	13.0
9698	12549.0	5062.0
7039	2528.0	3869.0
7038	54.0	29.0
9699	2.0	273.0
392288	0.0	0.0
619448	1.0	0.0
106480358	7.0	0.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	1.0	0.0
106480359	0.0	0.0
106479388	2.0	0.0
9692	873.0	334.0
106479387	9.0	1.0
9693	15662.0	877.0
106479386	0.0	0.0
9690	12952.0	8468.0
7031	32.0	57.0
106479385	0.0	0.0
7030	12530.0	2425.0
402152	0.0	0.0
106479384	6.0	1.0
106480361	2.0	0.0
106479383	13.0	2.0
106480360	26.0	6.0
106479382	2.0	0.0
106480363	3.0	0.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	1.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	7996.0	2934.0
150383	904.0	303.0
150384	33.0	30.0
392292	0.0	0.0
150381	204.0	154.0
7044	216.0	4.0
7043	4404.0	761.0
7046	9239.0	6932.0
7045	18820.0	11634.0
7048	75178.0	2302.0
100874003	2.0	0.0
7047	88.0	29.0
106479339	0.0	0.0
100874002	40.0	2.0
100874001	19.0	3.0
103352539	173.0	224.0
106479338	0.0	0.0
7049	13068.0	891.0
106479337	1.0	0.0
55281	9446.0	1234.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	2417.0	1337.0
106480324	0.0	0.0
729648	240.0	232.0
106479335	0.0	0.0
100996438	0.0	0.0
106479334	1.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	1045.0	428.0
7040	17682.0	5739.0
106479332	0.0	0.0
100996435	18.0	2.0
106480329	0.0	0.0
55284	3647.0	2821.0
106480328	49.0	0.0
106479331	0.0	0.0
55283	980.0	568.0
7042	6623.0	309.0
106479330	1.0	0.0
7041	10338.0	925.0
55282	3847.0	28.0
55289	1967.0	49.0
55288	6791.0	2556.0
80243	4482.0	79.0
55287	73.0	1505.0
79258	392.0	13.0
106480330	0.0	0.0
55286	1628.0	231.0
106480332	1.0	5.0
106480331	0.0	0.0
106480334	1.0	4.0
106480333	0.0	0.0
100874007	542.0	3.0
100874006	5.0	3.0
100874005	11.0	12.0
100874004	0.0	0.0
100874009	4.0	1.0
404718	16.0	18.0
100874008	67.0	84.0
729630	0.0	0.0
7054	31.0	2.0
7057	142544.0	17804.0
92211	51.0	432.0
7056	52019.0	36204.0
7059	4680.0	850.0
106479329	0.0	0.0
7058	4341.0	12049.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	13.0	0.0
106480336	2.0	1.0
106479325	0.0	0.0
55291	13871.0	5006.0
106480335	2.0	7.0
106479324	1.0	0.0
55290	796.0	621.0
106480338	4.0	0.0
106479323	4.0	0.0
80228	4657.0	807.0
106479322	0.0	0.0
106480337	0.0	0.0
7051	633.0	1313.0
55296	696.0	557.0
106479321	0.0	0.0
55295	2616.0	667.0
7050	9646.0	7395.0
106479320	0.0	0.0
106480339	3.0	0.0
55294	3358.0	885.0
7053	17.0	816.0
55293	3076.0	2634.0
7052	106577.0	9846.0
729635	0.0	0.0
100996420	0.0	0.0
55299	2249.0	3301.0
80233	5989.0	1556.0
55298	2915.0	779.0
80232	19534.0	7605.0
106480341	4.0	0.0
80231	396.0	107.0
55297	2374.0	2338.0
106480340	0.0	0.0
106480343	0.0	3.0
80237	57.0	14.0
106480342	0.0	0.0
106480345	0.0	1.0
80235	1074.0	552.0
106480344	0.0	0.0
80230	6861.0	1497.0
7066	86.0	22.0
100874021	1.0	0.0
100874020	3.0	0.0
7068	3179.0	754.0
729665	1.0	0.0
7067	18430.0	1323.0
92249	3715.0	961.0
100874025	8.0	4.0
7069	14.0	0.0
100874024	0.0	0.0
100874023	0.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	2.0	0.0
106480303	15.0	1.0
106479357	42.0	4.0
106480302	0.0	0.0
7060	315.0	44.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	6.0	1.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	161.0	99.0
92241	4756.0	415.0
106479354	3.0	0.0
79274	0.0	0.0
729667	5.0	0.0
106480307	0.0	0.0
729666	8.0	8.0
106480306	0.0	0.0
79273	1.0	0.0
106479353	1.0	0.0
7064	3758.0	2286.0
106480309	2.0	1.0
106479352	0.0	0.0
106480308	1.0	1.0
106479351	7.0	0.0
729668	0.0	0.0
80267	4896.0	2727.0
106479350	0.0	0.0
80264	1010.0	485.0
106480310	2.0	0.0
106480312	1.0	2.0
106480311	0.0	0.0
100874029	4.0	0.0
100874028	1.0	0.0
100874027	2.0	10.0
730647	3.0	1.0
343332	3.0	5.0
644403	0.0	0.0
80263	419.0	177.0
80262	1731.0	2021.0
343338	0.0	0.0
7077	82836.0	10815.0
100874010	1.0	0.0
7076	21196.0	16709.0
92235	112.0	10.0
7079	51.0	62.0
7078	6708.0	349.0
100874014	13.0	2.0
100874013	3.0	1.0
729650	1.0	0.0
106479349	1.0	0.0
100874012	5.0	0.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	22.0	0.0
106480314	4.0	4.0
106480313	8.0	0.0
729659	1.0	3.0
106479346	96.0	2.0
7071	37595.0	4083.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	6870.0	5134.0
106480315	4.0	0.0
106479344	0.0	0.0
7073	7004.0	3471.0
103352540	1.0	8.0
106480318	0.0	0.0
106479343	8.0	0.0
7072	5594.0	3408.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	17529.0	543.0
729658	157.0	2.0
106479341	1.0	0.0
7074	1555.0	781.0
106480319	1.0	0.0
106479340	4.0	0.0
80256	4324.0	1815.0
80255	5311.0	5380.0
79269	4532.0	5514.0
80254	2689.0	1060.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	208.0	13.0
106480323	8.0	3.0
106480322	22.0	1.0
100874018	36.0	3.0
100874016	13.0	15.0
644414	0.0	0.0
100874015	0.0	0.0
343326	12.0	10.0
100874019	6.0	0.0
7088	5852.0	4574.0
100874043	88.0	38.0
7087	7066.0	83.0
100874042	37.0	5.0
100874041	6.0	0.0
7089	11013.0	357.0
100874040	0.0	0.0
100874047	0.0	0.0
100874046	0.0	0.0
100874045	4.0	0.0
79290	10.0	12.0
404766	0.0	0.0
100874044	5.0	0.0
7080	19110.0	806.0
79291	0.0	0.0
7082	39615.0	4234.0
79294	0.0	0.0
7084	7618.0	1278.0
402100	1.0	0.0
79296	0.0	0.0
7083	1126.0	6099.0
7086	39203.0	54656.0
79297	0.0	0.0
729602	10.0	2.0
104472714	2.0	0.0
104472715	5891.0	181.0
79299	0.0	0.0
104472716	59.0	1.0
104472717	11.0	494.0
104472718	0.0	0.0
284532	0.0	0.0
644425	1.0	0.0
100874048	86.0	61.0
644429	0.0	0.0
7099	6251.0	632.0
100874032	48.0	47.0
7098	4136.0	367.0
100874031	10.0	1.0
100874030	8.0	0.0
92255	2457.0	1025.0
644444	1.0	0.0
100874036	1.0	1.0
100874035	27.0	0.0
644442	0.0	0.0
100874034	12.0	1.0
92259	2252.0	634.0
100874033	0.0	3.0
7091	5343.0	2495.0
7090	10163.0	5517.0
7093	26.0	22.0
79283	3.0	0.0
7092	731.0	46.0
79282	0.0	0.0
7095	20700.0	13678.0
7094	114340.0	21348.0
7097	7633.0	1875.0
7096	1027.0	1028.0
104472713	25.0	3.0
79289	0.0	0.0
284525	22.0	2.0
106480301	0.0	0.0
80279	6928.0	3659.0
106480300	0.0	0.0
80270	1458.0	668.0
284521	1.0	0.0
100874039	6.0	0.0
644435	7.0	4.0
100874038	0.0	0.0
100874037	0.0	0.0
80274	1926.0	10.0
80273	3754.0	4017.0
80271	38177.0	6558.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	3.0	0.0
106479319	28.0	2.0
100874069	30.0	9.0
106479318	6.0	0.0
100874068	47.0	1.0
106479317	2.0	1.0
100874067	1.0	0.0
106479316	1.0	0.0
404744	0.0	20.0
100874066	14.0	0.0
106479315	1.0	0.0
729627	0.0	0.0
106479314	0.0	0.0
106479313	5.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	0.0	0.0
106479310	0.0	0.0
92285	1595.0	420.0
100874060	101.0	61.0
92283	638.0	211.0
404734	811.0	59.0
644449	0.0	1.0
100874054	17.0	18.0
100874053	0.0	0.0
106479309	8.0	0.0
100874052	2.0	3.0
729610	1.0	0.0
100874051	4.0	0.0
106479308	2.0	0.0
100874058	359.0	166.0
106479307	1.0	2.0
100874057	0.0	0.0
106479306	4.0	0.0
644464	10.0	9.0
100874056	0.0	0.0
106479305	0.0	0.0
100874055	13.0	0.0
106479304	1.0	0.0
92270	460.0	143.0
106479303	3.0	0.0
106479302	2.0	0.0
106479301	0.0	0.0
729617	22.0	15.0
106479300	0.0	0.0
729611	0.0	0.0
