id	93b1f14d-cdb5-474f-aeda-b20e3ea8f2fb	c021cbb0-388a-4c5d-8cf3-edc5335a0113
5452	331.0	617.0
5453	6.0	508.0
5454	0.0	229.0
646049	3.0	0.0
5455	0.0	2960.0
51151	2.0	21.0
51150	6932.0	8110.0
51155	1845.0	3069.0
51154	887.0	2523.0
51157	924.0	1251.0
51156	28.0	19.0
5445	4506.0	14641.0
5446	774.0	4316.0
5447	10003.0	4658.0
5449	2.0	0.0
286042	112.0	135.0
347487	0.0	0.0
5460	169.0	115.0
5462	28.0	19.0
5463	759.0	484.0
5464	5758.0	3293.0
5465	1157.0	4042.0
51160	5889.0	3589.0
100287399	0.0	0.0
646052	0.0	0.0
51162	7115.0	3403.0
51161	404.0	305.0
51164	3298.0	2229.0
51163	898.0	1076.0
51166	319.0	344.0
51168	141.0	90.0
51167	1263.0	424.0
5456	0.0	16.0
89778	0.0	3.0
5457	0.0	634.0
89777	2.0	28.0
5458	0.0	0.0
5459	1.0	3.0
120824	0.0	0.0
5470	2.0	1.0
5471	140.0	2403.0
347475	5.0	15.0
5473	260.0	0.0
5475	10.0	111.0
5476	8691.0	3142.0
100507097	0.0	3.0
100507096	0.0	0.0
51171	449.0	387.0
100287388	0.0	0.0
100507099	4.0	3.0
51170	5351.0	1420.0
100507098	200.0	28.0
51172	765.0	312.0
51175	597.0	586.0
51174	284.0	414.0
51177	4787.0	1415.0
51176	264.0	3203.0
51179	0.0	2.0
5467	2945.0	3838.0
5468	1974.0	135.0
89766	19.0	21.0
5469	1708.0	3602.0
89765	230.0	78.0
347468	0.0	2.0
89761	0.0	1.0
5481	646.0	955.0
89792	0.0	235.0
90780	2029.0	3544.0
89790	325.0	179.0
5483	27.0	23.0
646077	0.0	0.0
5485	6.0	1.0
5486	1.0	6.0
5487	0.0	2.0
5488	2.0	1.0
646070	0.0	2.0
51182	812.0	1757.0
646074	0.0	0.0
5480	1360.0	1016.0
51181	2305.0	2613.0
51184	876.0	983.0
51186	2630.0	2692.0
51185	2498.0	708.0
100287372	3.0	1.0
51188	397.0	283.0
51187	2872.0	3714.0
5478	12100.0	7761.0
5479	5277.0	7413.0
89797	5407.0	2143.0
89796	1304.0	3057.0
89795	321.0	159.0
89781	1704.0	4740.0
347454	158.0	65.0
5493	14081.0	3198.0
89780	1793.0	803.0
5494	3532.0	2339.0
5495	2656.0	2153.0
5496	4318.0	5791.0
5498	742.0	1034.0
5499	6298.0	8666.0
646080	89.0	47.0
100287369	1.0	0.0
51191	523.0	1030.0
646087	0.0	0.0
100287364	0.0	0.0
646086	0.0	2.0
51193	1357.0	4460.0
100287366	1.0	15.0
646085	0.0	0.0
51192	259.0	165.0
5491	8.0	5.0
51195	482.0	842.0
51194	816.0	792.0
100287362	3.0	4.0
51196	3142.0	1141.0
51199	2301.0	3549.0
51198	0.0	5.0
5489	1.0	0.0
89782	482.0	1287.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	15.0	20.0
28735	0.0	0.0
28732	0.0	0.0
100507062	47.0	11.0
28733	0.0	0.0
28738	0.0	0.0
100507067	0.0	3.0
28739	1.0	0.0
28736	0.0	0.0
100507066	1.0	4.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	0.0	4.0
119764	0.0	0.0
119765	0.0	0.0
144715	45.0	23.0
286094	0.0	0.0
100859921	0.0	0.0
100859920	0.0	0.0
286097	349.0	175.0
144717	1777.0	549.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	24.0	69.0
28743	1.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	15.0	56.0
28749	3.0	0.0
100507057	68.0	304.0
100507056	1.0	1.0
100507055	57.0	60.0
28747	0.0	0.0
28748	2.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	17.0
100859930	2207.0	535.0
347541	0.0	0.0
347544	3.0	4.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	8.0	17.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	0.0	0.0
28717	1.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	1.0	0.0
28721	0.0	0.0
130106	9.0	2.0
28722	0.0	0.0
28727	0.0	1.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	0.0	5.0
100507027	0.0	29.0
286046	78.0	132.0
648630	20.0	59.0
117143	542.0	1045.0
117145	618.0	594.0
117144	150.0	9.0
120787	0.0	0.0
492295	1.0	0.0
347517	30.0	7.0
347516	0.0	0.0
286053	630.0	572.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	0.0	46.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	7.0
286065	0.0	0.0
100131568	0.0	1.0
100131565	0.0	0.0
100131564	683.0	554.0
100507040	0.0	2.0
132719	0.0	0.0
100507046	1.0	5.0
100507044	0.0	1.0
100507043	0.0	155.0
51100	7386.0	3138.0
51102	649.0	974.0
51101	1161.0	454.0
51104	668.0	771.0
51103	532.0	309.0
51106	261.0	379.0
51105	1560.0	1956.0
51108	2989.0	5596.0
51107	10250.0	10955.0
286075	561.0	859.0
51109	2747.0	2708.0
286077	2751.0	3651.0
646000	0.0	0.0
132720	1068.0	685.0
132724	0.0	0.0
100131551	2.0	25.0
100131550	1.0	0.0
100507034	36.0	47.0
100507032	26.0	71.0
119774	1.0	0.0
119772	0.0	0.0
51111	2225.0	3052.0
51110	640.0	862.0
119775	0.0	0.0
51112	1980.0	1799.0
51115	2017.0	1448.0
51114	3205.0	2100.0
51117	1955.0	1159.0
51116	1302.0	2297.0
51119	7236.0	2002.0
51118	834.0	1925.0
26151	1020.0	1519.0
26150	16.0	524.0
26153	815.0	5074.0
26152	160.0	145.0
26155	2722.0	11364.0
26154	3.0	38.0
26157	977.0	68.0
26156	4462.0	8692.0
130162	114.0	130.0
100534611	1.0	1.0
100534612	5.0	16.0
26164	1339.0	1356.0
117178	612.0	1533.0
117177	1483.0	1325.0
26166	71.0	7.0
105379197	0.0	0.0
26165	0.0	0.0
26168	1020.0	782.0
26167	268.0	171.0
26160	1299.0	1926.0
100507003	0.0	2277.0
100507008	9.0	0.0
26137	83.0	82.0
26136	6508.0	1865.0
28798	2.0	0.0
28799	5.0	1.0
26138	0.0	13.0
28792	0.0	0.0
28793	824.0	27.0
28790	3.0	0.0
117166	138.0	61.0
26130	3318.0	1321.0
28791	643.0	3.0
26133	5536.0	3574.0
28796	1261.0	54.0
28797	426.0	37.0
26135	8250.0	18925.0
28794	0.0	0.0
28795	0.0	0.0
26134	78.0	88.0
154150	0.0	5.0
129138	771.0	1710.0
26148	156.0	343.0
26147	819.0	2182.0
26149	87.0	195.0
117154	3.0	3.0
26140	1337.0	372.0
553820	1.0	2.0
117153	18.0	0.0
120796	0.0	2.0
117156	12574.0	427.0
117155	118.0	144.0
117157	120.0	5.0
120793	0.0	0.0
26146	1376.0	1101.0
117159	0.0	0.0
26145	1234.0	3796.0
130195	0.0	0.0
154141	446.0	681.0
117151	3.0	4.0
26115	3015.0	2861.0
28778	184.0	95.0
28779	0.0	3.0
28776	118.0	5.0
28777	0.0	0.0
26119	2442.0	2543.0
26118	11774.0	4610.0
28770	0.0	18.0
28771	0.0	0.0
28774	56.0	23.0
28775	81.0	18.0
28772	25.0	26.0
26112	5429.0	369.0
28773	114.0	2.0
130120	0.0	0.0
28789	0.0	0.0
26128	1127.0	1078.0
28787	3.0	0.0
26127	1664.0	1699.0
132789	891.0	2359.0
28788	1.0	0.0
28781	27.0	3.0
201134	1228.0	353.0
28780	1.0	0.0
26122	1659.0	2175.0
28785	25.0	45.0
144766	0.0	60.0
26121	2149.0	3706.0
28786	1.0	0.0
28783	157.0	0.0
26123	2031.0	1769.0
28784	122.0	3.0
130132	347.0	140.0
28756	0.0	3.0
28757	0.0	0.0
28754	1.0	0.0
28755	672.0	128.0
100750326	3.0	0.0
28758	0.0	14.0
28759	0.0	0.0
28752	0.0	0.0
28753	0.0	0.0
28750	0.0	0.0
201140	0.0	0.0
28751	1.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	1.0	0.0
28768	0.0	0.0
28765	1.0	0.0
28766	0.0	15.0
26108	475.0	1323.0
28769	0.0	0.0
28760	0.0	0.0
26100	3792.0	3717.0
28763	3.0	0.0
28764	0.0	0.0
28761	0.0	21.0
28762	0.0	0.0
117194	2.0	53.0
117196	0.0	5.0
117195	1.0	22.0
154089	1.0	1.0
100287238	0.0	0.0
201158	136.0	121.0
100287234	0.0	0.0
201164	137.0	272.0
201161	358.0	835.0
201163	2719.0	1051.0
154091	364.0	261.0
154092	5.0	1.0
276719	0.0	0.0
100287229	1.0	1.0
100287227	32.0	98.0
100287226	0.0	0.0
201176	3435.0	1161.0
100287216	82.0	128.0
100287215	2.0	4.0
201181	104.0	760.0
129099	17.0	318.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	280.0	377.0
130075	0.0	0.0
5510	2507.0	2370.0
166012	12.0	149.0
5509	572.0	494.0
5500	11543.0	11939.0
5501	4849.0	7512.0
5502	11.0	235.0
5504	2454.0	4323.0
5506	0.0	0.0
5507	697.0	153.0
154043	1227.0	1993.0
5520	2549.0	1162.0
5521	78.0	135.0
193629	24.0	91.0
5519	1031.0	1157.0
26298	731.0	986.0
26297	637.0	509.0
5511	1653.0	2566.0
5512	1.0	5.0
5514	2902.0	4321.0
5515	4858.0	2912.0
26290	7.0	705.0
5516	7146.0	1804.0
154075	67.0	7.0
26292	924.0	697.0
26291	0.0	6.0
5518	10562.0	24884.0
5530	3627.0	3592.0
5531	3422.0	3990.0
5532	2436.0	2425.0
5522	10.0	780.0
5523	804.0	951.0
5524	6697.0	4226.0
5525	7101.0	1882.0
5526	1541.0	584.0
5527	6893.0	6256.0
5528	2208.0	2269.0
154064	0.0	21.0
5529	2282.0	2264.0
286122	51.0	75.0
5540	9.0	4.0
5542	1.0	0.0
286128	371.0	592.0
51241	807.0	670.0
89858	789.0	76.0
89857	1079.0	55.0
51244	1005.0	687.0
51247	2547.0	1870.0
5533	1307.0	340.0
51246	8088.0	4360.0
5534	2186.0	4358.0
51249	594.0	1435.0
5535	3.0	1.0
90835	40.0	43.0
89853	6552.0	912.0
5536	2960.0	6149.0
51248	800.0	844.0
5537	3978.0	1565.0
5538	10260.0	6327.0
5539	0.0	1.0
28907	281.0	0.0
286133	1269.0	135.0
28908	517.0	57.0
28905	0.0	1.0
100131418	0.0	0.0
5550	1858.0	3369.0
28906	3.0	0.0
286135	0.0	0.0
5551	2393.0	54.0
5552	10642.0	1118.0
100131415	0.0	1.0
5553	7.0	10.0
28909	0.0	0.0
5554	21.0	21.0
28900	12.0	0.0
28903	9.0	1.0
28904	10.0	0.0
28901	8.0	2.0
28902	80.0	9.0
51250	318.0	416.0
51252	13.0	282.0
51251	797.0	629.0
89849	2079.0	844.0
89848	876.0	462.0
51253	1788.0	3009.0
89846	2729.0	473.0
51256	390.0	853.0
89845	1305.0	1360.0
51255	2181.0	823.0
51258	2086.0	3112.0
5544	0.0	3.0
51257	2735.0	402.0
5545	1.0	0.0
5546	2672.0	3296.0
5547	4973.0	2084.0
51259	304.0	1276.0
90826	589.0	407.0
5549	20040.0	1017.0
286140	127.0	209.0
90827	0.0	0.0
286144	1663.0	865.0
5562	3733.0	5747.0
286148	1548.0	2261.0
5563	280.0	1033.0
90861	2287.0	6852.0
5564	3689.0	2739.0
90864	142.0	152.0
5565	1346.0	1806.0
51260	865.0	651.0
51263	671.0	1628.0
100287296	0.0	0.0
51265	44.0	23.0
51264	1014.0	1124.0
51267	801.0	71.0
51266	28.0	16.0
5555	5.0	7.0
51268	101.0	72.0
89876	212.0	245.0
5557	197.0	1192.0
5558	344.0	1395.0
89874	25.0	145.0
90859	7.0	8.0
89872	14.0	2.0
286151	10.0	104.0
89870	1.0	237.0
5570	49.0	145.0
5571	2027.0	2570.0
5573	17402.0	10713.0
90850	1806.0	5869.0
5574	1.0	1.0
90853	690.0	101.0
5575	1132.0	2669.0
5576	2469.0	1540.0
51270	0.0	2.0
100192378	0.0	284.0
51272	3478.0	4309.0
51271	4544.0	4596.0
51274	3505.0	2122.0
100287284	8.0	6.0
51276	202.0	347.0
89869	0.0	1.0
51275	930.0	641.0
51278	2034.0	944.0
51277	434.0	465.0
5566	4421.0	2479.0
89866	11.0	11.0
51279	3308.0	1902.0
5567	1601.0	1629.0
90843	1605.0	1689.0
5568	1.0	0.0
5569	820.0	508.0
89891	2337.0	2083.0
5580	5591.0	920.0
89890	335.0	1555.0
5581	4581.0	1152.0
5582	4.0	571.0
5583	3648.0	1295.0
5584	2225.0	7167.0
5585	10476.0	7915.0
5586	2595.0	4491.0
5587	1242.0	1192.0
100287279	0.0	0.0
51281	834.0	616.0
51280	1144.0	11374.0
51283	4146.0	2646.0
100287272	0.0	0.0
51282	1471.0	1291.0
51285	2221.0	1254.0
51284	427.0	30.0
51287	1036.0	2139.0
119722	1.0	2.0
51286	8.0	70.0
51289	2.0	1.0
100287270	0.0	0.0
5577	718.0	1243.0
5578	1836.0	2907.0
5579	1283.0	539.0
89894	588.0	391.0
5591	4381.0	23296.0
5592	1857.0	584.0
90871	1243.0	767.0
5593	844.0	324.0
5594	7039.0	12142.0
347598	0.0	0.0
5595	6310.0	3354.0
5596	1960.0	461.0
5597	1275.0	1949.0
90874	487.0	1372.0
5598	1547.0	956.0
51290	1174.0	2702.0
51292	2776.0	1918.0
5590	5807.0	1958.0
51291	1807.0	1075.0
100287266	2.0	3.0
51294	3275.0	384.0
100287261	0.0	0.0
51293	1141.0	1305.0
51296	4904.0	1031.0
51295	1618.0	944.0
51298	0.0	20.0
51297	0.0	0.0
51299	1728.0	2612.0
119710	280.0	353.0
5588	560.0	600.0
5589	12246.0	15463.0
90865	4844.0	165.0
89887	354.0	592.0
89886	10.0	17.0
89885	9.0	11.0
89884	51.0	87.0
89883	0.0	0.0
89882	1.0	1.0
286101	781.0	908.0
286102	0.0	0.0
286103	9.0	87.0
347584	0.0	0.0
5599	1236.0	1845.0
347687	1.0	5.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	1.0	0.0
28859	0.0	0.0
28850	3.0	1.0
53822	11.0	39.0
53820	67.0	942.0
53826	4509.0	6144.0
53827	3658.0	3307.0
345016	0.0	0.0
347673	1.0	1.0
53828	121.0	14.0
53829	433.0	19.0
347675	0.0	0.0
28866	0.0	1.0
100507173	12.0	170.0
26205	1048.0	1969.0
132625	34.0	0.0
28864	0.0	0.0
100507171	107.0	230.0
28865	5.0	0.0
26207	1597.0	2117.0
100507178	50.0	76.0
26206	87.0	183.0
28869	0.0	0.0
100131493	0.0	0.0
28862	14.0	2.0
28863	0.0	0.0
28861	3.0	2.0
53833	41.0	77.0
53834	1298.0	2158.0
53831	19.0	16.0
53832	1112.0	770.0
53838	1200.0	2020.0
53836	2.0	24.0
144608	60.0	78.0
28833	0.0	0.0
28834	83.0	4.0
28831	0.0	0.0
100750245	0.0	0.0
28832	10.0	0.0
100750246	1.0	1.0
100750247	5.0	8.0
100131481	0.0	0.0
53840	35.0	26.0
53841	36.0	103.0
28830	0.0	0.0
53842	0.0	0.0
100131478	3.0	2.0
28847	16.0	2.0
102060282	11.0	7.0
28819	1.0	4.0
28817	467.0	15.0
28818	1.0	1.0
100131469	0.0	0.0
28811	7.0	0.0
28812	4.0	0.0
28810	1.0	0.0
28815	501.0	56.0
28816	198.0	19.0
28813	707.0	59.0
100507143	0.0	0.0
28814	206.0	2.0
51201	2686.0	1869.0
119687	0.0	0.0
51200	12.0	7.0
51203	117.0	4007.0
51202	183.0	225.0
51205	793.0	1195.0
51204	587.0	666.0
51207	1.0	2.0
51206	27.0	5.0
119682	0.0	0.0
51209	66.0	168.0
51208	78711.0	731.0
28828	0.0	0.0
100507135	3.0	5.0
28829	0.0	0.0
100131457	0.0	0.0
28822	551.0	38.0
28823	673.0	42.0
28820	547.0	75.0
100131454	6.0	10.0
28821	22.0	5.0
28826	47.0	4.0
28827	0.0	0.0
100131451	0.0	0.0
28824	30.0	1.0
28825	796.0	59.0
119678	0.0	0.0
119679	0.0	0.0
89801	223.0	131.0
51214	3.0	121.0
51213	0.0	1.0
51218	1477.0	1867.0
286183	0.0	3.0
286184	0.0	1.0
286186	0.0	0.0
286187	7.0	1.0
286189	346.0	162.0
648532	0.0	0.0
100507163	0.0	1.0
100131442	0.0	0.0
100131440	1.0	6.0
89839	74.0	805.0
89838	2.0	5.0
89837	3.0	37.0
100507170	0.0	0.0
51222	2205.0	1647.0
51225	946.0	170.0
286190	12.0	26.0
89832	14.0	127.0
51224	0.0	22.0
51227	787.0	346.0
51226	791.0	357.0
51228	3088.0	2962.0
347613	16.0	19.0
28808	0.0	0.0
28809	229.0	28.0
28806	0.0	0.0
100131439	1.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	199.0	77.0
28800	0.0	0.0
28801	1.0	0.0
28804	157.0	97.0
28805	0.0	0.0
28802	1.0	0.0
28803	438.0	27.0
51230	2645.0	1769.0
90809	1902.0	1292.0
51232	13051.0	3493.0
51231	1499.0	2099.0
51234	2885.0	2837.0
51233	7.0	14.0
89822	278.0	234.0
51236	810.0	1498.0
51237	244.0	26.0
51239	368.0	359.0
90806	1128.0	1082.0
100507102	2.0	4.0
129049	362.0	805.0
154007	535.0	671.0
26279	33.0	9.0
203859	259.0	267.0
26272	469.0	1398.0
26271	155.0	996.0
26273	2235.0	2035.0
26276	811.0	909.0
26275	844.0	808.0
26278	458.0	2163.0
26277	3477.0	2263.0
26270	645.0	363.0
26285	0.0	0.0
26284	1788.0	2231.0
26287	45.0	6.0
26286	2127.0	4999.0
26289	9.0	156.0
26281	1.0	34.0
26280	0.0	11.0
100507127	4.0	4.0
100507125	2.0	5.0
129025	0.0	124.0
26258	2146.0	3020.0
26257	65.0	128.0
26259	815.0	2062.0
26251	4.0	26.0
168667	935.0	1793.0
26254	0.0	0.0
26253	602.0	14.0
26256	14.0	256.0
144699	761.0	859.0
26255	0.0	1.0
100507114	0.0	0.0
100507113	23.0	35.0
100507118	5.0	18.0
100507117	14.0	5.0
26269	1179.0	444.0
26268	2723.0	1337.0
201229	543.0	232.0
26261	20.0	69.0
119696	0.0	0.0
26260	2295.0	947.0
26263	617.0	1213.0
119694	0.0	0.0
26262	1848.0	1330.0
201232	184.0	226.0
119695	0.0	0.0
26267	358.0	651.0
26266	55.0	65.0
119692	0.0	0.0
130074	7280.0	9254.0
129080	783.0	1444.0
28899	0.0	0.0
26235	1217.0	1303.0
26238	71.0	86.0
28897	0.0	0.0
28898	2.0	0.0
100750225	9.0	9.0
26239	0.0	0.0
28891	13.0	0.0
28892	4.0	0.0
26230	459.0	1127.0
201243	1.0	1.0
28890	0.0	0.0
26232	586.0	1174.0
28895	0.0	0.0
26231	190.0	105.0
28896	1.0	0.0
26234	5729.0	1639.0
28893	3.0	1.0
26233	675.0	1761.0
28894	0.0	0.0
144638	8.0	9.0
132660	636.0	1263.0
26247	1.0	0.0
26246	0.0	0.0
26249	581.0	223.0
26248	1.0	0.0
100510707	0.0	3.0
201255	790.0	1333.0
26240	721.0	980.0
201254	1237.0	1301.0
26242	0.0	0.0
26245	0.0	0.0
252839	5061.0	5311.0
132671	321.0	498.0
130013	8.0	16.0
28877	0.0	0.0
28878	30.0	0.0
28875	6.0	1.0
28876	42.0	95.0
201259	3.0	0.0
28879	0.0	0.0
26219	0.0	3.0
492311	894.0	149.0
168620	10.0	515.0
28870	1.0	0.0
201266	873.0	1450.0
28873	0.0	0.0
28874	67.0	6.0
26212	0.0	22.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	250.0	326.0
26225	2964.0	1544.0
28888	0.0	0.0
26224	3270.0	1759.0
28889	0.0	0.0
26227	662.0	7375.0
28886	0.0	0.0
26226	34.0	164.0
28887	0.0	0.0
26229	1330.0	959.0
26228	38.0	1.0
28880	0.0	0.0
28881	1.0	0.0
28884	0.0	0.0
26220	18.0	178.0
28885	5.0	0.0
26223	1.0	284.0
28882	55.0	3.0
28883	4.0	0.0
492307	0.0	0.0
492303	16.0	89.0
105369550	2.0	12.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	0.0	1.0
5607	1041.0	861.0
5608	148.0	477.0
5609	2416.0	1581.0
5600	700.0	383.0
5601	2797.0	1124.0
5602	495.0	191.0
5603	4447.0	3303.0
5604	3276.0	2993.0
5605	4128.0	3010.0
5606	3703.0	1229.0
5620	0.0	0.0
5618	125.0	915.0
5619	0.0	0.0
5610	3249.0	3020.0
5611	4392.0	4244.0
5612	1786.0	1736.0
5613	891.0	1294.0
5616	636.0	790.0
5617	3.0	68.0
105370578	0.0	0.0
5630	28.0	4003.0
5631	1497.0	2554.0
166379	366.0	285.0
166378	516.0	1021.0
5629	107.0	321.0
100133941	1703.0	5458.0
5621	5982.0	4043.0
5623	128.0	30.0
5624	4.0	64.0
5625	1973.0	423.0
5626	1.0	2.0
5627	5866.0	867.0
5628	1.0	0.0
5641	8022.0	3781.0
5634	1082.0	2222.0
5635	1940.0	2059.0
100133957	11.0	12.0
5636	1034.0	1419.0
5638	796.0	320.0
5639	420.0	288.0
5650	57.0	231.0
5651	4.0	71.0
5652	12123.0	3807.0
5653	0.0	100.0
5644	0.0	3.0
5645	0.0	25.0
5646	1.0	1534.0
5648	788.0	69.0
5649	214.0	3319.0
100131309	0.0	0.0
5660	112884.0	40040.0
5662	175.0	1069.0
5663	4425.0	2759.0
5664	1718.0	603.0
3002	453.0	19.0
347281	0.0	0.0
100131302	0.0	0.0
3001	339.0	15.0
3000	57.0	197.0
51360	858.0	1339.0
51362	935.0	1898.0
51361	595.0	3311.0
51364	314.0	60.0
100287191	1.0	1.0
51363	1484.0	3535.0
51366	4483.0	5290.0
89978	270.0	467.0
100287193	1.0	6.0
51365	795.0	99.0
51368	2728.0	708.0
5654	4007.0	4410.0
5655	1363.0	629.0
51367	628.0	785.0
90956	1486.0	611.0
5657	3.0	22.0
90957	841.0	1714.0
89970	1207.0	1968.0
5670	0.0	0.0
5671	1.0	0.0
5672	1.0	5.0
347273	34.0	141.0
5673	4.0	0.0
90952	10337.0	912.0
5675	0.0	0.0
347275	0.0	0.0
3013	2.0	73.0
3012	4.0	210.0
3010	1.0	3.0
51371	2436.0	2644.0
3009	0.0	74.0
100287183	0.0	0.0
3008	12.0	123.0
51373	328.0	421.0
3007	5.0	161.0
51372	2447.0	944.0
51375	903.0	805.0
3006	1014.0	3017.0
51374	4303.0	4058.0
3005	6394.0	60664.0
51377	1325.0	1933.0
3004	194.0	135.0
3003	114.0	7.0
51379	844.0	1048.0
51378	503.0	20.0
5669	0.0	0.0
5680	0.0	0.0
5681	2311.0	1695.0
5682	1937.0	2069.0
5683	596.0	546.0
5684	2699.0	2054.0
5685	3278.0	3842.0
347265	24.0	13.0
5686	2261.0	3993.0
3024	0.0	1.0
3021	33455.0	29691.0
3020	853.0	1225.0
100287177	0.0	1.0
51380	923.0	777.0
100287178	0.0	0.0
51382	1995.0	2144.0
100287173	0.0	0.0
51384	7.0	151.0
3018	0.0	4.0
51386	6634.0	11565.0
3017	90.0	1037.0
51385	1173.0	432.0
51388	695.0	2271.0
3015	3689.0	8753.0
100287171	258.0	206.0
3014	569.0	3335.0
5676	0.0	0.0
51389	2232.0	1046.0
5678	0.0	3.0
5690	3699.0	4608.0
5691	3032.0	3911.0
5692	6111.0	6200.0
5693	3233.0	4934.0
347252	9.0	419.0
5694	3184.0	1790.0
5695	3666.0	4622.0
5696	3503.0	1902.0
5697	3.0	49.0
3035	2262.0	1353.0
3034	88.0	10.0
3033	1976.0	2964.0
3032	4586.0	2653.0
3031	1.0	2.0
3030	9304.0	7024.0
51390	1274.0	1018.0
51393	4016.0	622.0
3029	2953.0	655.0
3028	2081.0	2998.0
51397	703.0	841.0
3026	16.0	43.0
51399	1836.0	1975.0
51398	4451.0	2116.0
5687	1040.0	1330.0
5688	5896.0	5342.0
5689	4540.0	5848.0
129401	317.0	837.0
347240	57.0	1584.0
129402	0.0	1.0
3046	7.0	39.0
3045	4.0	0.0
3044	0.0	0.0
3043	9419.0	347.0
3042	1.0	5.0
3040	2865.0	118.0
374900	317.0	869.0
3039	49.0	1.0
3038	872.0	1568.0
3037	389.0	379.0
374907	1225.0	83.0
3036	2745.0	92.0
5698	2635.0	1030.0
5699	1512.0	279.0
90990	666.0	521.0
90993	2759.0	697.0
3055	4441.0	597.0
3054	4711.0	12984.0
3053	10.0	13.0
100287144	0.0	0.0
3052	776.0	860.0
3051	0.0	0.0
3050	1.0	3.0
100287140	1.0	0.0
3049	4.0	10.0
3048	5.0	2.0
3047	0.0	0.0
90987	719.0	871.0
3060	0.0	0.0
374920	718.0	994.0
3068	8400.0	19761.0
3067	245.0	25.0
374928	250.0	483.0
3066	2746.0	6597.0
3065	3089.0	7822.0
3064	6582.0	3567.0
3062	8.0	9.0
3061	8.0	5.0
3059	4435.0	901.0
3071	4592.0	317.0
3070	84.0	3183.0
3078	0.0	0.0
3077	825.0	394.0
100287128	3.0	1.0
3075	3333.0	2760.0
3074	5943.0	2671.0
3073	4907.0	2307.0
374918	0.0	20.0
3069	20316.0	33280.0
3082	1147.0	366.0
3081	43.0	4.0
3080	0.0	0.0
53938	542.0	986.0
28976	1783.0	1888.0
28977	1668.0	2385.0
28974	2242.0	1615.0
100131388	3.0	4.0
3087	477.0	252.0
28978	614.0	1007.0
3084	1052.0	167.0
3083	11.0	22.0
28972	2825.0	1817.0
53940	0.0	0.0
28973	2719.0	4097.0
28970	1832.0	604.0
28971	1032.0	158.0
53944	759.0	1284.0
53942	11.0	94.0
53947	1164.0	1289.0
3093	2754.0	1680.0
3092	7099.0	5977.0
3091	5279.0	6318.0
3090	635.0	311.0
28987	1188.0	3111.0
28988	7744.0	5462.0
132989	235.0	179.0
100131378	16.0	0.0
3099	3460.0	3396.0
28985	687.0	1063.0
3098	7606.0	7561.0
28986	1187.0	3637.0
3097	3197.0	2718.0
100507299	43.0	29.0
3096	1689.0	2187.0
100131374	0.0	0.0
28989	443.0	870.0
100507297	154.0	692.0
3094	5898.0	1858.0
337986	0.0	0.0
100131370	0.0	0.0
28983	3.0	17.0
28984	21883.0	1309.0
28981	626.0	697.0
374819	138.0	55.0
26322	0.0	0.0
28982	378.0	1064.0
129303	1415.0	141.0
100131369	24.0	269.0
28954	532.0	59.0
28955	339.0	259.0
28952	1352.0	885.0
100131366	8.0	365.0
65944	0.0	1.0
337979	0.0	0.0
28958	1780.0	1334.0
337978	0.0	1.0
28959	1731.0	2313.0
337977	0.0	0.0
28956	1260.0	871.0
337976	0.0	0.0
28957	400.0	598.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	2884.0	3517.0
337980	0.0	0.0
51300	2130.0	2265.0
51302	263.0	188.0
89910	2697.0	2138.0
51301	391.0	85.0
51304	5262.0	1450.0
51303	473.0	797.0
51306	1780.0	622.0
51305	8.0	160.0
51308	23.0	386.0
51307	1620.0	1734.0
51309	1515.0	1936.0
130340	825.0	281.0
100131358	1.0	1.0
28965	270.0	419.0
28966	1593.0	259.0
26301	698.0	636.0
337969	0.0	0.0
28964	3801.0	6038.0
337968	0.0	0.0
28969	1398.0	3638.0
