id	cf655a50-5d76-4625-a3d1-12643de2c2b3	88cf0020-b8b7-4d6e-a5e9-313ee7dcf479
106481345	0.0	0.0
85459	359.0	773.0
106481346	0.0	0.0
85456	8270.0	12628.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2386.0	1134.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	42.0	56.0
442913	0.0	0.0
85452	82.0	6.0
442914	0.0	0.0
50	3820.0	7224.0
85453	1578.0	2816.0
442915	0.0	0.0
85450	6682.0	6132.0
51	5209.0	7408.0
442916	0.0	0.0
85451	1447.0	1506.0
52	3898.0	4793.0
442917	0.0	0.0
53	2904.0	2125.0
442918	0.0	0.0
54	14423.0	3747.0
442919	0.0	0.0
55	565.0	839.0
442909	1.0	0.0
56	4.0	9.0
58	27.0	11.0
59	24000.0	14062.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	35.0	2.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	84.0	226.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	2.0	12.0
106481354	0.0	1.0
85446	148.0	85.0
442900	0.0	0.0
106481355	0.0	0.0
85443	34.0	61.0
442901	0.0	0.0
85444	1059.0	733.0
442902	0.0	0.0
60	508007.0	284542.0
85441	2149.0	2222.0
442903	2.0	2.0
85442	927.0	272.0
442904	0.0	0.0
442905	0.0	0.0
62	60.0	45.0
85440	1716.0	2780.0
442907	0.0	0.0
442908	0.0	0.0
66	1.0	1.0
67	18.0	15.0
68	26.0	19.0
344595	636.0	297.0
69	21.0	18.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	0.0	4.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	186.0	77.0
106481321	0.0	0.0
85479	64.0	31.0
106481322	0.0	0.0
85476	3598.0	9736.0
85477	1058.0	1266.0
70	36.0	12.0
85474	11.0	36.0
71	232526.0	244385.0
72	2661.0	1033.0
73	19.0	29.0
74	0.0	0.0
75	5.0	17.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4484.0	4104.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	1.0	0.0
106481333	0.0	1.0
85465	1362.0	10623.0
81	39717.0	33118.0
85463	2972.0	2576.0
82	24.0	19.0
85464	2586.0	2413.0
83	5.0	2.0
85461	6835.0	4636.0
85462	2884.0	1420.0
86	2439.0	11650.0
87	10873.0	18526.0
85460	1408.0	4345.0
88	401.0	10.0
89	5.0	7.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3056.0	7316.0
106481300	1.0	0.0
91	1951.0	5482.0
92	1220.0	869.0
93	781.0	667.0
94	17142.0	1314.0
95	130.0	112.0
97	178.0	204.0
98	428.0	444.0
344561	0.0	0.0
728661	1440.0	812.0
728664	4.0	2.0
106481305	0.0	0.0
261734	593.0	738.0
106481306	0.0	10.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	14.0	27.0
106481309	12.0	4.0
246119	1.0	1.0
106481307	0.0	0.0
261735	0.0	1.0
106481308	0.0	0.0
3804	69.0	2.0
3805	28.0	11.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	3.0	4.0
3809	94.0	3.0
246123	0.0	0.0
106481311	0.0	0.0
344558	912.0	971.0
3800	75.0	47.0
3801	1801.0	2281.0
3802	65.0	1.0
728695	0.0	89.0
285735	0.0	4.0
261726	2726.0	5154.0
728698	14.0	20.0
3814	2.0	16.0
3815	7531.0	497.0
3816	133.0	170.0
261729	1192.0	2868.0
3817	1.0	17.0
3818	5.0	6.0
222166	4241.0	2266.0
3811	197.0	2.0
3812	46.0	2.0
285740	0.0	2.0
285741	85.0	42.0
728689	11.0	16.0
3827	0.0	14.0
246100	0.0	0.0
3820	732.0	97.0
3821	46.0	11.0
3822	18.0	1.0
3823	10.0	0.0
3824	1158.0	169.0
645402	0.0	0.0
403313	616.0	893.0
403314	37.0	2.0
728637	0.0	0.0
728638	135.0	93.0
728633	0.0	0.0
728632	10.0	7.0
728635	27.0	15.0
3836	2966.0	6674.0
222183	24.0	1683.0
3837	11693.0	18962.0
3838	1321.0	8276.0
3839	5380.0	5623.0
728629	0.0	2.0
403304	0.0	0.0
403305	0.0	0.0
3831	1065.0	1254.0
3832	131.0	2502.0
3833	90.0	1379.0
3834	26.0	10.0
3835	883.0	1799.0
728620	0.0	3.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	196.0	116.0
3848	142.0	1060.0
3849	8.0	9.0
222171	54.0	117.0
728619	0.0	2.0
3840	6535.0	20251.0
3841	1159.0	426.0
3842	6764.0	13522.0
3843	8292.0	9272.0
3844	0.0	0.0
3845	3987.0	6770.0
3846	0.0	3.0
645423	0.0	0.0
3860	152.0	1212.0
246126	810.0	1326.0
728658	460.0	408.0
728655	0.0	1.0
728657	0.0	0.0
728656	0.0	0.0
3858	1101.0	5087.0
3859	0.0	1.0
246135	2.0	1.0
3850	0.0	29.0
3851	2799.0	617.0
3852	388.0	368429.0
645414	0.0	0.0
3853	154.0	362840.0
3854	23.0	21965.0
3855	24528.0	3595.0
3856	20988.0	12953.0
3857	0.0	18.0
728640	3.0	0.0
645431	23.0	16.0
728642	175.0	168.0
728641	33.0	220.0
645434	9.0	2.0
645432	9.0	3.0
285704	950.0	663.0
728643	20.0	7.0
222194	2590.0	2292.0
285708	0.0	140.0
1204	2.0	1.0
1203	1418.0	1195.0
1201	1621.0	1076.0
1200	15359.0	13153.0
3861	28.0	83646.0
645426	8.0	4.0
645425	0.0	3.0
1209	6525.0	7362.0
3866	351.0	7146.0
1208	0.0	0.0
1207	2788.0	5237.0
3868	69.0	29315.0
285311	0.0	0.0
3880	14686.0	22355.0
3881	0.0	111.0
285313	3024.0	643.0
100128537	85.0	129.0
3882	0.0	7.0
100128536	0.0	6.0
285314	3.0	7.0
285315	498.0	521.0
1215	1.0	0.0
100141515	0.0	46.0
1213	28520.0	42758.0
1212	2309.0	3846.0
1211	6486.0	5468.0
3872	300.0	300609.0
3875	19970.0	8378.0
3876	9.0	4.0
3879	7.0	0.0
3890	0.0	6.0
3891	0.0	1.0
3892	30.0	40.0
100128525	6.0	11.0
285326	0.0	0.0
1230	2163.0	891.0
285329	9.0	19.0
440097	1.0	1.0
440093	28.0	36.0
3883	0.0	7.0
3884	0.0	1.0
3885	1.0	30.0
3886	0.0	0.0
100128521	5.0	2.0
3887	9.0	24.0
3888	0.0	3.0
100631239	1.0	0.0
3889	0.0	1.0
100128516	51.0	19.0
285331	453.0	403.0
100128512	0.0	0.0
285335	12.0	21.0
100128514	0.0	0.0
1241	319.0	2684.0
1240	2347.0	781.0
1238	154.0	41.0
1237	12.0	62.0
1236	296.0	172.0
1235	6.0	12.0
1234	1030.0	573.0
1233	268.0	213.0
1232	24.0	14.0
3895	13033.0	17082.0
100128511	36.0	3.0
100631247	2.0	0.0
3897	142.0	285.0
100631248	0.0	0.0
3898	2434.0	29568.0
100631249	0.0	0.0
3899	2187.0	113.0
100128505	0.0	4.0
100631250	0.0	0.0
285343	2066.0	1064.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	89.0	80.0
100631254	0.0	3.0
100128503	0.0	0.0
285349	167.0	63.0
574501	0.0	3.0
574502	0.0	0.0
1244	19.0	151.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	2772.0	901.0
1263	2815.0	1362.0
1262	38.0	9.0
116966	266.0	61.0
100887755	0.0	1.0
1261	5.0	2.0
100887754	3.0	5.0
1260	0.0	0.0
116969	28.0	6.0
1259	101.0	591.0
1258	14.0	184.0
440061	0.0	0.0
100887750	11.0	31.0
100887746	0.0	0.0
100887744	0.0	1.0
1272	995.0	4470.0
1271	100.0	6.0
100887749	28.0	18.0
1270	12.0	35.0
100887748	0.0	0.0
440044	12.0	251.0
1269	22.0	32.0
440051	1.0	0.0
1268	1462.0	287.0
440050	0.0	3.0
1267	3527.0	5548.0
1266	18184.0	8301.0
100887740	0.0	0.0
1265	12381.0	13211.0
1286	2650.0	365.0
1285	1406.0	190.0
1284	24594.0	30472.0
1282	22201.0	37190.0
1281	12253.0	327038.0
1280	11.0	467.0
440078	96.0	83.0
440077	3.0	5.0
440087	148.0	24.0
1278	28595.0	208311.0
1277	9209.0	330541.0
440081	6.0	116.0
116938	0.0	0.0
1297	3.0	3.0
116931	37.0	162.0
1296	613.0	1488.0
1295	11578.0	10730.0
116933	0.0	1.0
1294	66.0	14203.0
1293	17136.0	78628.0
116935	73.0	69.0
1292	17121.0	25823.0
440068	1.0	47.0
1291	14184.0	19282.0
116937	0.0	5.0
440067	0.0	113.0
1290	2123.0	31609.0
440073	338.0	63.0
440072	1.0	1.0
1289	2965.0	33772.0
1288	122.0	1885.0
1287	1069.0	5371.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4509.0	1938.0
440021	0.0	0.0
442673	0.0	10.0
10018	1153.0	2441.0
126328	1678.0	1294.0
442676	0.0	0.0
126326	1085.0	242.0
1299	12.0	265.0
1298	143.0	529.0
10011	1802.0	1628.0
10010	3647.0	3500.0
10013	2291.0	1884.0
128989	1288.0	2521.0
10015	12116.0	8321.0
10014	4168.0	2748.0
10017	0.0	74.0
10016	3443.0	7204.0
10020	2432.0	1444.0
114335	0.0	0.0
114336	0.0	2.0
126321	1022.0	2029.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	40.0	2.0
10024	24.0	790.0
128977	2176.0	1231.0
103021165	0.0	47.0
10023	351.0	233.0
103021164	4.0	2.0
10026	3378.0	2053.0
10025	2837.0	1812.0
116986	242.0	230.0
116985	7566.0	5060.0
116988	3214.0	4860.0
116987	1993.0	2972.0
114327	659.0	623.0
440043	0.0	0.0
126308	3925.0	3048.0
440041	0.0	0.0
126306	18.0	49.0
151306	196.0	16.0
100128590	1.0	5.0
100128596	6.0	4.0
151300	0.0	2.0
100128595	0.0	0.0
100128589	2.0	1.0
440027	33.0	19.0
440026	4164.0	4342.0
440023	0.0	0.0
10008	800.0	1084.0
10007	2461.0	3685.0
10009	1976.0	3953.0
116984	3649.0	7515.0
116983	520.0	1522.0
151313	338.0	203.0
10000	3522.0	10013.0
128954	0.0	0.0
10002	22.0	9.0
10001	1111.0	854.0
10004	541.0	430.0
10003	152.0	83.0
10006	5128.0	6523.0
10005	990.0	836.0
126370	0.0	0.0
285352	33.0	26.0
100128579	0.0	0.0
285359	10.0	27.0
126375	675.0	260.0
126374	921.0	377.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3293.0	2057.0
285367	999.0	752.0
285368	122.0	129.0
100128569	9.0	43.0
126364	731.0	487.0
100128560	0.0	11.0
285370	1.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	2.0	6.0
344191	0.0	3.0
126353	4343.0	785.0
751071	131.0	141.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	27.0	57.0
106481282	0.0	0.0
285381	3018.0	1562.0
106481283	0.0	0.0
285382	415.0	769.0
106481280	0.0	0.0
165918	1237.0	11778.0
106481281	0.0	2.0
165904	25.0	44.0
285386	788.0	1521.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	2.0
100128542	4.0	2.0
106481290	0.0	1.0
100128541	1.0	0.0
138311	770.0	408.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	3.0	0.0
126299	640.0	481.0
106481259	0.0	0.0
728716	0.0	3.0
126298	1327.0	1738.0
728710	0.0	0.0
126295	216.0	250.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	264.0	755.0
645318	0.0	0.0
645317	20.0	18.0
151242	158.0	78.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	26182.0	33116.0
100287908	0.0	0.0
645332	195.0	187.0
126282	1222.0	1243.0
100287902	10.0	2.0
163227	737.0	356.0
100287900	0.0	0.0
163223	12.0	3.0
106481275	0.0	0.0
106481276	0.0	1.0
106481273	0.0	1.0
106481274	0.0	3.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	4.0	328.0
106481278	0.0	0.0
645328	0.0	0.0
151254	60.0	117.0
645326	2.0	7.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	4.0	1200.0
163259	378.0	2267.0
645345	80.0	95.0
200403	321.0	1.0
107133508	1.0	0.0
106481239	0.0	0.0
163255	176.0	18.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	5.0	11.0
728732	1.0	5.0
728734	0.0	0.0
126272	116.0	69.0
106481242	0.0	0.0
107133511	2.0	1.0
114294	1513.0	1637.0
106481243	0.0	0.0
107133513	1.0	1.0
106481240	0.0	0.0
106481241	1.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	12.0	53.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	2.0
728724	0.0	2.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	0.0	1.0
728723	41.0	32.0
106481253	2.0	0.0
107133522	1.0	2.0
106481254	0.0	0.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	23.0	8.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	11.0	17.0
645348	0.0	0.0
106481250	0.0	0.0
645369	27.0	103.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1128.0	4075.0
106481218	1.0	7.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	1.0	0.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	3.0	7.0
106481221	0.0	173.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	464.0	527.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	2.0
106481233	0.0	1.0
106481234	0.0	0.0
138255	54.0	0.0
645387	226.0	178.0
645382	0.0	0.0
645381	33.0	35.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	7.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	2.0
106481207	2.0	3.0
106481204	0.0	1.0
106481205	0.0	0.0
106481208	0.0	2.0
106481209	0.0	0.0
3902	222.0	153.0
3903	2397.0	1207.0
106481210	0.0	0.0
3904	61.0	25.0
3906	0.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	5886.0	2265.0
106481211	0.0	0.0
3909	8644.0	56212.0
106481212	0.0	0.0
684959	0.0	0.0
151234	0.0	1.0
151230	1304.0	1323.0
728798	0.0	0.0
3913	16494.0	5723.0
3914	9572.0	65744.0
3915	18003.0	33337.0
3916	23076.0	23319.0
3918	8316.0	352561.0
3910	11082.0	5256.0
3911	5247.0	10466.0
3912	12218.0	10141.0
728782	31.0	18.0
728780	58.0	13.0
3924	6.0	1.0
3925	4365.0	2308.0
3927	15471.0	13627.0
3929	2.0	12.0
3920	12606.0	19071.0
3921	23026.0	20409.0
3923	2.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	19043.0	9170.0
3937	3910.0	2362.0
3938	4.0	2.0
3939	23108.0	59276.0
3930	4895.0	6032.0
100873179	0.0	0.0
3931	316.0	158.0
3932	1222.0	443.0
3933	0.0	1.0
3934	1216.0	9546.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	2.0
100873165	0.0	3.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	5.0	7.0
3947	5.0	10.0
3948	9.0	5.0
3949	25958.0	17900.0
100873169	0.0	0.0
3940	2.0	4.0
100873168	1.0	0.0
3945	12334.0	18235.0
100873196	0.0	1.0
100631260	0.0	0.0
100873195	0.0	1.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	10.0	3.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	4.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	257.0	72.0
3958	26805.0	7547.0
3959	29147.0	23786.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	3.0
199223	191.0	82.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	124.0	1030.0
3952	1.0	104.0
3953	8775.0	1710.0
3954	2099.0	5857.0
3955	2680.0	651.0
3956	19861.0	10969.0
100873185	0.0	0.0
100873184	1.0	0.0
728741	4.0	8.0
100873183	0.0	1.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	1.0
728747	7.0	5.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	467.0	317.0
1303	10120.0	38827.0
107133502	1.0	0.0
1302	26.0	37.0
1301	5.0	9313.0
1300	234.0	5745.0
3960	130.0	14.0
3963	0.0	2202.0
3964	4412.0	5343.0
1308	69.0	12931.0
3965	4205.0	1865.0
1307	942.0	4879.0
151295	2.0	60.0
1306	983.0	3127.0
100189589	3.0	1.0
728774	0.0	0.0
728773	1.0	3.0
3980	882.0	2507.0
100287932	2071.0	2884.0
3981	1314.0	1099.0
728776	10.0	41.0
85508	0.0	4.0
105601840	0.0	0.0
85509	0.0	0.0
1316	48814.0	10760.0
1315	9363.0	10307.0
1314	12273.0	20568.0
1312	7721.0	12439.0
1311	381.0	866.0
100329135	3.0	1.0
1310	10.0	3.0
574537	0.0	0.0
3972	4.0	7.0
3973	2.0	0.0
3975	0.0	174.0
3976	1137.0	2096.0
3977	15068.0	910.0
1318	151.0	226.0
3978	503.0	1418.0
1317	2993.0	5364.0
728763	10.0	1.0
3990	30.0	33.0
645313	18.0	35.0
3991	260.0	178.0
645312	0.0	0.0
3992	7014.0	12983.0
645311	6.0	0.0
728769	318.0	215.0
1330	0.0	0.0
1327	13009.0	16720.0
1326	3015.0	980.0
1325	0.0	7.0
3982	10.0	0.0
3983	18604.0	17392.0
3984	1677.0	7299.0
3985	4409.0	8132.0
3987	5719.0	6765.0
3988	12945.0	7149.0
1329	3345.0	4346.0
116809	0.0	0.0
100128416	7.0	2.0
1340	6868.0	7944.0
1337	4940.0	6401.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	4179.0	2246.0
100128410	3.0	3.0
3995	2774.0	625.0
100128412	0.0	0.0
3996	1259.0	1817.0
3998	10442.0	16291.0
1339	3.0	0.0
285440	2033.0	661.0
285441	18.0	0.0
1352	690.0	872.0
1351	4905.0	5107.0
1350	11363.0	7901.0
1349	4157.0	5150.0
1348	2.0	2.0
1347	4948.0	5221.0
1346	1869.0	249.0
1345	4504.0	5838.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	8.0	9.0
1363	3710.0	3682.0
1362	10357.0	14422.0
1361	1668.0	7.0
1360	8.0	3.0
1359	15021.0	1231.0
1358	9.0	54.0
1357	8.0	0.0
1356	1008.0	6758.0
1355	2204.0	2599.0
1353	2268.0	1677.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	2.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	10.0	19.0
285464	327.0	627.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4435.0	8000.0
1373	155.0	96.0
1371	943.0	2265.0
1370	0.0	17.0
1369	0.0	0.0
1368	10485.0	1360.0
100873209	0.0	0.0
1366	6425.0	2173.0
1365	746.0	123.0
1364	9233.0	15419.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	13.0	4.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	3.0	0.0
100873205	0.0	3.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4251.0	4254.0
116843	761.0	1132.0
1384	2002.0	3037.0
116842	25.0	10.0
1382	117.0	4410.0
116844	2119.0	830.0
1381	5.0	3.0
1380	28.0	106.0
440176	9.0	2.0
440184	4.0	1.0
1379	12.0	4.0
1378	163.0	374.0
1376	1430.0	1200.0
1375	10.0	90.0
128821	0.0	0.0
100873237	1.0	0.0
128822	0.0	2.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	2.0	85.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	6.0
100873220	0.0	0.0
128820	0.0	0.0
116832	165.0	2196.0
1396	471.0	44.0
1395	10.0	17.0
1394	2.0	4.0
1393	20.0	3.0
1392	2.0	0.0
285407	6.0	13.0
116835	2290.0	177.0
1390	1399.0	1243.0
1389	7321.0	3149.0
1388	3975.0	5603.0
1387	6470.0	9465.0
116841	1262.0	2798.0
1386	3428.0	3099.0
116840	1626.0	1161.0
100873226	0.0	1.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	4.0
100873227	0.0	0.0
100873251	1.0	1.0
100873250	0.0	0.0
116828	37.0	51.0
100873255	0.0	0.0
100873254	9.0	11.0
100873253	0.0	2.0
285412	1.0	3.0
100873252	0.0	1.0
100287898	23.0	16.0
100287895	0.0	0.0
285419	89.0	16.0
1399	5709.0	37093.0
1398	8388.0	4771.0
1397	11326.0	1310.0
100873259	0.0	1.0
100873258	1.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	0.0	5.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	145.0	101.0
285429	7.0	15.0
100287880	0.0	0.0
440193	2069.0	2173.0
100873248	0.0	0.0
100873247	1.0	2.0
100873246	0.0	0.0
100873245	1.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	9204.0	19637.0
153830	17533.0	11298.0
645280	5.0	1.0
440138	447.0	532.0
440132	0.0	4.0
440142	0.0	5.0
10139	1330.0	1723.0
126208	720.0	1028.0
126206	0.0	0.0
126205	0.0	0.0
107133497	0.0	2.0
126204	0.0	0.0
107133499	0.0	0.0
128866	7639.0	9609.0
10131	1249.0	3784.0
10134	12456.0	24951.0
107133494	0.0	0.0
10133	7406.0	4445.0
128869	1286.0	2553.0
10136	0.0	0.0
10135	11719.0	40466.0
100128493	0.0	0.0
103021294	14.0	63.0
10138	982.0	1209.0
100128496	0.0	2.0
10137	6535.0	7576.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	5.0
10140	8498.0	4511.0
128864	4.0	12.0
440125	1.0	1.0
440131	0.0	0.0
10143	0.0	2.0
128854	252.0	297.0
10142	4198.0	3352.0
10144	1761.0	1339.0
10147	813.0	2312.0
100128483	4.0	1.0
10146	11297.0	16783.0
128859	0.0	0.0
10149	342.0	69.0
10148	42.0	91.0
128853	22.0	7.0
440159	0.0	0.0
10117	40.0	3.0
440163	0.0	0.0
10110	13.0	21.0
10112	76.0	882.0
10111	3198.0	4610.0
10114	10549.0	9822.0
10113	2236.0	3509.0
128848	0.0	0.0
10116	5377.0	12372.0
165829	20.0	114.0
100128469	6.0	3.0
153842	0.0	1.0
440145	1469.0	2512.0
10129	5711.0	1001.0
440153	0.0	0.0
10128	6420.0	13585.0
100033799	0.0	0.0
107133486	0.0	1.0
10121	10211.0	6730.0
100128465	2.0	0.0
10120	3550.0	3393.0
10123	4003.0	5785.0
138234	0.0	2.0
10125	807.0	1012.0
10124	1688.0	1240.0
10127	1755.0	2369.0
10126	1208.0	1175.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	31.0	23.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	4.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	0.0	2.0
285489	287.0	29.0
100128448	0.0	0.0
126242	0.0	6.0
106481198	0.0	0.0
10107	4.0	0.0
10106	21993.0	24829.0
106481199	0.0	0.0
10109	20781.0	22018.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	8.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1337.0	1767.0
10100	694.0	629.0
10103	6287.0	2381.0
106481194	0.0	0.0
10102	1251.0	1798.0
106481195	0.0	0.0
10105	1643.0	10032.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	168.0	70.0
440119	133.0	603.0
126235	1.0	0.0
126231	93.0	129.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	83.0	120.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	37.0	64.0
106481167	0.0	0.0
106481168	0.0	1.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	1.0
440107	24.0	11.0
440104	643.0	565.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	1.0
128876	0.0	1033.0
100128420	58.0	5.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	7.0	3.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	8.0	6.0
10090	1476.0	2096.0
10093	7929.0	5376.0
10092	17621.0	23359.0
10095	8985.0	10019.0
645204	0.0	3.0
10094	11119.0	9483.0
645203	4.0	5.0
10097	22509.0	29945.0
10096	16159.0	26432.0
645201	0.0	0.0
163115	143.0	13.0
200504	3883.0	28.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	41.0
106481143	0.0	0.0
114194	0.0	0.0
138162	142.0	45.0
106481144	0.0	0.0
114195	11.0	5.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	0.0	8.0
106481145	0.0	0.0
151126	2862.0	263.0
106481146	0.0	0.0
10099	21582.0	13910.0
10098	731.0	2576.0
114190	0.0	1.0
106481140	0.0	0.0
114192	0.0	0.0
645212	511.0	267.0
106481149	1.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	6.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	27.0	37.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	345.0	108.0
415116	7929.0	5287.0
