id	dde579e0-d792-456b-a66b-f7ec72969680	856b6c07-2b53-4a35-9722-fd9925793778
85456	5193.0	18585.0
442910	0.0	0.0
106481343	0.0	0.0
85457	1334.0	1696.0
442911	0.0	0.0
106481344	0.0	0.0
442912	1.0	0.0
85455	89.0	1118.0
442913	0.0	0.0
85452	148.0	37.0
442914	0.0	0.0
50	3057.0	5934.0
85453	747.0	2472.0
442915	0.0	0.0
85450	3583.0	4010.0
51	2849.0	5295.0
442916	0.0	0.0
85451	1252.0	2354.0
52	2620.0	2793.0
442917	0.0	0.0
53	1912.0	3247.0
442918	1.0	0.0
54	17628.0	12116.0
442919	0.0	1.0
55	352.0	863.0
442909	3.0	2.0
56	1.0	11.0
58	14.0	10.0
59	13454.0	7844.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	4.0	2.0
106481352	0.0	1.0
106481353	0.0	0.0
85449	192.0	82.0
106481350	0.0	0.0
106481351	0.0	2.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	5.0
106481354	2.0	5.0
85446	187.0	97.0
442900	1.0	0.0
106481355	0.0	0.0
85443	3.0	17.0
442901	0.0	0.0
85444	676.0	427.0
442902	0.0	0.0
60	227330.0	325588.0
85441	1268.0	3997.0
442903	2.0	6.0
85442	542.0	512.0
442904	0.0	0.0
442905	0.0	0.0
62	20.0	38.0
85440	918.0	2514.0
442907	5.0	0.0
442908	0.0	0.0
66	0.0	2.0
67	10.0	10.0
68	7.0	5.0
344595	232.0	276.0
69	6.0	10.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	1.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	8.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	222.0	107.0
106481321	0.0	0.0
85479	412.0	200.0
106481322	0.0	0.0
85476	1561.0	5834.0
85477	390.0	221.0
70	37.0	7.0
85474	18.0	53.0
71	94662.0	297302.0
72	2941.0	869.0
73	15.0	24.0
74	0.0	0.0
75	20.0	38.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	2970.0	2936.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	2.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	3.0	0.0
85465	779.0	3386.0
81	16445.0	26923.0
85463	930.0	592.0
82	4.0	4.0
85464	2333.0	2395.0
83	5.0	3.0
85461	2509.0	3732.0
85462	2604.0	3699.0
86	1301.0	4683.0
87	5974.0	34200.0
85460	519.0	2129.0
88	202.0	57.0
89	6.0	54.0
728675	0.0	0.0
106481301	0.0	1.0
106481302	0.0	0.0
90	1413.0	3021.0
106481300	0.0	0.0
91	1694.0	2821.0
92	555.0	496.0
93	276.0	492.0
94	6401.0	3129.0
95	118.0	160.0
97	181.0	365.0
98	555.0	321.0
344561	0.0	0.0
728661	1403.0	1487.0
728664	1.0	0.0
106481305	0.0	0.0
261734	435.0	1520.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	8.0	9.0
106481309	9.0	8.0
246119	9.0	4.0
106481307	0.0	1.0
261735	0.0	1.0
106481308	0.0	0.0
3804	6.0	3.0
3805	26.0	21.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	6.0	8.0
3809	4.0	7.0
246123	0.0	0.0
106481311	0.0	1.0
344558	432.0	375.0
3800	50.0	87.0
3801	2204.0	7181.0
3802	1.0	4.0
728695	0.0	0.0
285735	1.0	0.0
261726	1675.0	2372.0
728698	5.0	7.0
3814	15.0	2.0
3815	915.0	522.0
3816	82.0	191.0
261729	750.0	927.0
3817	1.0	4.0
3818	18.0	7.0
222166	2417.0	2263.0
3811	9.0	8.0
3812	4.0	2.0
285740	0.0	0.0
285741	41.0	24.0
728689	2.0	9.0
3827	3.0	2.0
246100	1.0	0.0
3820	439.0	99.0
3821	45.0	38.0
3822	14.0	6.0
3823	0.0	1.0
3824	287.0	131.0
645402	0.0	0.0
403313	390.0	373.0
403314	93.0	6.0
728637	1.0	0.0
728638	18.0	21.0
728633	0.0	0.0
728632	15.0	13.0
728635	25.0	17.0
3836	1356.0	3144.0
222183	47.0	433.0
3837	5355.0	15270.0
3838	1198.0	10093.0
3839	1910.0	2682.0
728629	0.0	2.0
403304	0.0	0.0
403305	0.0	0.0
3831	1361.0	4182.0
3832	202.0	1369.0
3833	203.0	1386.0
3834	9.0	5.0
3835	1032.0	2367.0
728620	0.0	0.0
403300	0.0	0.0
645412	3.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	210.0	120.0
3848	67.0	1490.0
3849	8.0	5.0
222171	143.0	15.0
728619	3.0	11.0
3840	2864.0	6913.0
3841	659.0	394.0
3842	3799.0	5170.0
3843	4393.0	7973.0
3844	0.0	0.0
3845	1508.0	3916.0
3846	5.0	4.0
645423	0.0	0.0
3860	75.0	63.0
246126	1387.0	2123.0
728658	701.0	425.0
728655	2.0	2.0
728657	0.0	1.0
728656	1.0	0.0
3858	724.0	5961.0
3859	4.0	0.0
246135	2.0	1.0
3850	0.0	50.0
3851	869.0	232.0
3852	1049.0	351645.0
645414	0.0	0.0
3853	456.0	281489.0
3854	112.0	79634.0
3855	9169.0	6511.0
3856	12576.0	9100.0
3857	1.0	149.0
728640	5.0	3.0
645431	35.0	12.0
728642	189.0	342.0
728641	24.0	590.0
645434	5.0	4.0
645432	41.0	10.0
285704	281.0	335.0
728643	0.0	6.0
222194	1313.0	1829.0
285708	2.0	89.0
1204	0.0	0.0
1203	990.0	565.0
1201	1052.0	997.0
1200	11667.0	23639.0
3861	437.0	245192.0
645426	10.0	8.0
645425	0.0	0.0
1209	4562.0	6123.0
3866	682.0	17347.0
1208	0.0	0.0
1207	2171.0	5483.0
3868	254.0	152163.0
285311	0.0	0.0
3880	9944.0	4697.0
3881	2.0	88.0
285313	986.0	686.0
100128537	702.0	436.0
3882	4.0	21.0
100128536	0.0	0.0
285314	1.0	6.0
285315	326.0	261.0
1215	7.0	1.0
100141515	6.0	115.0
1213	11808.0	31801.0
1212	2257.0	4121.0
1211	4959.0	8203.0
3872	2333.0	160817.0
3875	8563.0	6408.0
3876	4.0	3.0
3879	1.0	1.0
3890	0.0	6.0
3891	0.0	3.0
3892	67.0	76.0
100128525	5.0	23.0
285326	0.0	0.0
1230	1018.0	1649.0
285329	2.0	22.0
440097	0.0	0.0
440093	21.0	21.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	31.0
3886	0.0	1.0
100128521	1.0	1.0
3887	13.0	16.0
3888	2.0	8.0
100631239	1.0	0.0
3889	0.0	1.0
100128516	31.0	11.0
285331	592.0	567.0
100128512	1.0	0.0
285335	19.0	20.0
100128514	0.0	0.0
1241	513.0	3723.0
1240	1320.0	2912.0
1238	51.0	55.0
1237	32.0	14.0
1236	868.0	97.0
1235	42.0	7.0
1234	1126.0	532.0
1233	457.0	71.0
1232	45.0	47.0
3895	6893.0	18302.0
100128511	38.0	18.0
100631247	1.0	0.0
3897	135.0	355.0
100631248	0.0	0.0
3898	1549.0	21890.0
100631249	0.0	0.0
3899	995.0	547.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1336.0	852.0
100631251	0.0	1.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	106.0	104.0
100631254	1.0	7.0
100128503	0.0	0.0
285349	128.0	55.0
574501	4.0	4.0
574502	0.0	0.0
1244	37.0	34.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	2632.0	689.0
1263	1608.0	1774.0
1262	85.0	10.0
116966	211.0	85.0
100887755	2.0	0.0
1261	9.0	0.0
100887754	3.0	2.0
1260	0.0	0.0
116969	60.0	53.0
1259	18.0	68.0
1258	12.0	29.0
440061	0.0	0.0
100887750	28.0	20.0
100887746	0.0	1.0
100887744	1.0	1.0
1272	855.0	5259.0
1271	95.0	1024.0
100887749	27.0	24.0
1270	25.0	32.0
100887748	0.0	0.0
440044	28.0	1393.0
1269	272.0	15.0
440051	0.0	0.0
1268	895.0	438.0
440050	2.0	0.0
1267	2214.0	3779.0
1266	8474.0	5569.0
100887740	0.0	0.0
1265	9605.0	20105.0
1286	1520.0	1169.0
1285	1636.0	1249.0
1284	7595.0	25752.0
1282	4823.0	25911.0
1281	27674.0	145721.0
1280	26.0	36.0
440078	77.0	37.0
440077	3.0	0.0
440087	46.0	34.0
1278	28662.0	93805.0
1277	27693.0	168689.0
440081	46.0	125.0
116938	0.0	0.0
1297	1.0	2.0
116931	52.0	81.0
1296	808.0	690.0
1295	3443.0	5135.0
116933	0.0	1.0
1294	351.0	20065.0
1293	14522.0	44693.0
116935	41.0	57.0
1292	15442.0	18937.0
440068	10.0	4.0
1291	9987.0	12739.0
116937	5.0	6.0
440067	6.0	5.0
1290	1689.0	12432.0
440073	657.0	142.0
440072	0.0	0.0
1289	3143.0	21671.0
1288	112.0	6487.0
1287	715.0	5823.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2668.0	2862.0
440021	2.0	0.0
442673	1.0	5.0
10018	1174.0	1867.0
126328	1700.0	2547.0
442676	2.0	1.0
126326	273.0	225.0
1299	97.0	62.0
1298	458.0	1821.0
10011	1651.0	1514.0
10010	2501.0	1988.0
10013	1762.0	2530.0
128989	1655.0	2453.0
10015	5545.0	7183.0
10014	2769.0	2859.0
10017	4.0	211.0
10016	3097.0	8872.0
10020	1124.0	1653.0
114335	0.0	0.0
114336	0.0	0.0
126321	2045.0	5722.0
10029	2.0	1.0
442668	0.0	0.0
10022	1.0	0.0
10021	11.0	5.0
10024	70.0	1082.0
128977	1233.0	1209.0
103021165	0.0	5.0
10023	395.0	154.0
103021164	1.0	9.0
10026	1415.0	1450.0
10025	2102.0	3514.0
116986	414.0	521.0
116985	8084.0	11045.0
116988	3315.0	5958.0
116987	1166.0	2712.0
114327	861.0	1068.0
440043	0.0	0.0
126308	2904.0	6277.0
440041	0.0	0.0
126306	140.0	58.0
151306	162.0	57.0
100128590	6.0	3.0
100128596	0.0	4.0
151300	0.0	2.0
100128595	0.0	0.0
100128589	1.0	1.0
440027	29.0	19.0
440026	2335.0	2069.0
440023	0.0	0.0
10008	1003.0	539.0
10007	1814.0	2763.0
10009	717.0	2073.0
116984	1907.0	5114.0
116983	1153.0	3427.0
151313	303.0	309.0
10000	1292.0	896.0
128954	0.0	0.0
10002	12.0	10.0
10001	714.0	1103.0
10004	324.0	134.0
10003	96.0	24.0
10006	2867.0	6057.0
10005	754.0	1077.0
126370	0.0	1.0
285352	48.0	25.0
100128579	0.0	1.0
285359	45.0	15.0
126375	327.0	148.0
126374	857.0	461.0
153918	0.0	0.0
100128574	0.0	1.0
285362	2021.0	1595.0
285367	787.0	1348.0
285368	176.0	135.0
100128569	106.0	280.0
126364	922.0	828.0
100128560	0.0	9.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	9.0
344191	0.0	3.0
126353	1761.0	1267.0
751071	107.0	216.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	0.0	3.0
106481282	0.0	0.0
285381	1341.0	1057.0
106481283	0.0	0.0
285382	154.0	77.0
106481280	0.0	0.0
165918	710.0	2961.0
106481281	0.0	4.0
165904	16.0	31.0
285386	449.0	318.0
138307	1.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	129.0
100128542	1.0	2.0
106481290	0.0	1.0
100128541	1.0	0.0
138311	426.0	215.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	20.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	15.0
126299	732.0	883.0
106481259	0.0	0.0
728716	1.0	0.0
126298	640.0	1860.0
728710	0.0	0.0
126295	98.0	344.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	1.0
106481268	0.0	0.0
728706	3.0	6.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	131.0	831.0
645318	0.0	0.0
645317	21.0	33.0
151242	177.0	206.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	9251.0	18532.0
100287908	0.0	0.0
645332	160.0	292.0
126282	786.0	1500.0
100287902	3.0	3.0
163227	389.0	333.0
100287900	0.0	1.0
163223	15.0	4.0
106481275	0.0	1.0
106481276	1.0	2.0
106481273	1.0	2.0
106481274	0.0	1.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	22.0	18.0
106481278	0.0	0.0
645328	2.0	0.0
151254	31.0	176.0
645326	3.0	5.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	4.0	270.0
163259	206.0	1008.0
645345	142.0	344.0
200403	395.0	15.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	153.0	56.0
106481237	0.0	0.0
106481238	1.0	2.0
728737	7.0	1.0
728732	0.0	0.0
728734	2.0	0.0
126272	81.0	56.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1209.0	1785.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	2.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	2.0	1.0
114299	4.0	70.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	2.0
728724	1.0	2.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	8.0	9.0
728723	89.0	66.0
106481253	0.0	0.0
107133522	2.0	4.0
106481254	1.0	0.0
107133524	0.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	32.0	27.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	12.0
151276	4.0	6.0
645348	0.0	0.0
106481250	0.0	0.0
645369	47.0	22.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1026.0	5890.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	6.0	6.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	5.0	4.0
106481221	0.0	33.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	3.0
138241	412.0	542.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	1.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	136.0	9.0
645387	458.0	368.0
645382	0.0	0.0
645381	15.0	26.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	5.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	1.0
106481207	2.0	0.0
106481204	0.0	1.0
106481205	3.0	1.0
106481208	2.0	5.0
106481209	0.0	0.0
3902	270.0	270.0
3903	3762.0	5141.0
106481210	0.0	0.0
3904	18.0	10.0
3906	0.0	2.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1951.0	2625.0
106481211	0.0	0.0
3909	2880.0	10577.0
106481212	0.0	0.0
684959	0.0	0.0
151234	5.0	9.0
151230	469.0	389.0
728798	1.0	0.0
3913	8652.0	9328.0
3914	3356.0	10539.0
3915	4591.0	12768.0
3916	12653.0	28565.0
3918	3476.0	23331.0
3910	3309.0	3211.0
3911	5659.0	14914.0
3912	3901.0	8543.0
728782	11.0	10.0
728780	90.0	36.0
3924	8.0	10.0
3925	2460.0	7294.0
3927	8603.0	12223.0
3929	21.0	149.0
3920	7544.0	23459.0
3921	21109.0	23467.0
3923	0.0	3.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	20303.0	11366.0
3937	3071.0	3052.0
3938	6.0	4.0
3939	11324.0	60879.0
3930	2096.0	2661.0
100873179	0.0	0.0
3931	356.0	995.0
3932	1185.0	778.0
3933	0.0	1.0
3934	3034.0	290.0
100189512	0.0	0.0
105371027	1.0	4.0
100873166	1.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	2.0	8.0
3947	0.0	2.0
3948	0.0	0.0
3949	13475.0	16979.0
100873169	0.0	0.0
3940	0.0	2.0
100873168	0.0	0.0
3945	14153.0	22163.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	6.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	1.0
728758	3.0	2.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	295.0	123.0
3958	15085.0	11557.0
3959	22116.0	29219.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	0.0
199223	323.0	204.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	416.0	659.0
3952	1.0	33.0
3953	2348.0	839.0
3954	1339.0	6019.0
3955	1029.0	401.0
3956	8985.0	34748.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	2.0	3.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	1.0	0.0
728747	5.0	4.0
728746	0.0	0.0
728748	0.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	304.0	145.0
1303	1644.0	4230.0
107133502	1.0	0.0
1302	38.0	83.0
1301	47.0	1449.0
1300	110.0	1080.0
3960	245.0	33.0
3963	0.0	41.0
3964	2309.0	2896.0
1308	292.0	46351.0
3965	3872.0	3250.0
1307	1598.0	14878.0
151295	28.0	173.0
1306	1577.0	2235.0
100189589	4.0	4.0
728774	2.0	0.0
728773	0.0	1.0
3980	663.0	1262.0
100287932	1262.0	2447.0
3981	914.0	797.0
728776	3.0	9.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	30411.0	26014.0
1315	5249.0	7863.0
1314	6925.0	14128.0
1312	5873.0	7458.0
1311	821.0	409.0
100329135	2.0	4.0
1310	30.0	2.0
574537	0.0	0.0
3972	7.0	1.0
3973	3.0	0.0
3975	0.0	0.0
3976	1825.0	1592.0
3977	3466.0	1476.0
1318	276.0	346.0
3978	778.0	1481.0
1317	4455.0	4516.0
728763	123.0	18.0
3990	22.0	12.0
645313	4.0	8.0
3991	251.0	156.0
645312	0.0	0.0
3992	2598.0	1208.0
645311	2.0	0.0
728769	325.0	188.0
1330	0.0	0.0
1327	10389.0	7977.0
1326	3323.0	1290.0
1325	4.0	12.0
3982	2.0	3.0
3983	5199.0	9278.0
3984	1878.0	6237.0
3985	3280.0	6911.0
3987	3195.0	4673.0
3988	11819.0	10429.0
1329	2821.0	3361.0
116809	0.0	0.0
100128416	8.0	10.0
1340	4592.0	2499.0
1337	2951.0	4078.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3683.0	3116.0
100128410	2.0	1.0
3995	1302.0	727.0
100128412	0.0	0.0
3996	1061.0	2661.0
3998	4198.0	8258.0
1339	0.0	1.0
285440	1521.0	1367.0
285441	22.0	10.0
1352	450.0	714.0
1351	4451.0	9501.0
1350	8005.0	4504.0
1349	2974.0	1974.0
1348	1.0	0.0
1347	3419.0	2246.0
1346	505.0	165.0
1345	2577.0	5104.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	7.0	4.0
1363	2809.0	1025.0
1362	3722.0	5785.0
1361	932.0	40.0
1360	5.0	8.0
1359	2263.0	1067.0
1358	0.0	2.0
1357	7.0	2.0
1356	1862.0	2679.0
1355	1610.0	1611.0
1353	1586.0	1438.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	83.0	68.0
285464	337.0	564.0
100873200	0.0	0.0
777774	0.0	0.0
1374	2975.0	6487.0
1373	74.0	67.0
1371	699.0	2235.0
1370	0.0	14.0
1369	0.0	5.0
1368	9882.0	6144.0
100873209	0.0	0.0
1366	4009.0	1543.0
1365	914.0	229.0
1364	8162.0	4219.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	7.0	4.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	7.0	30.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	1.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1808.0	2564.0
116843	736.0	907.0
1384	1214.0	2933.0
116842	41.0	33.0
1382	284.0	1453.0
116844	1537.0	753.0
1381	4.0	25.0
1380	2172.0	30.0
440176	4.0	9.0
440184	2.0	3.0
1379	20.0	10.0
1378	662.0	840.0
1376	1085.0	1487.0
1375	61.0	156.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	2.0
102800310	9.0	28.0
100873239	0.0	1.0
100873222	0.0	0.0
100873221	1.0	1.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	194.0	739.0
1396	657.0	164.0
1395	46.0	14.0
1394	1.0	0.0
1393	30.0	12.0
1392	8.0	0.0
285407	2.0	16.0
116835	1031.0	882.0
1390	1748.0	1062.0
1389	3703.0	2630.0
1388	3723.0	4768.0
1387	3523.0	8454.0
116841	918.0	1394.0
1386	1828.0	1908.0
116840	1491.0	2701.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	3.0
100873227	0.0	1.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	72.0	60.0
100873255	0.0	0.0
100873254	2.0	4.0
100873253	0.0	0.0
285412	1.0	1.0
100873252	0.0	5.0
100287898	43.0	35.0
100287895	0.0	0.0
285419	65.0	19.0
1399	3327.0	10662.0
1398	3450.0	3991.0
1397	6416.0	6726.0
100873259	0.0	0.0
100873258	0.0	1.0
100873257	1.0	0.0
100873256	0.0	0.0
100873240	1.0	7.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	266.0	156.0
285429	13.0	26.0
100287880	0.0	1.0
440193	1976.0	5259.0
100873248	0.0	0.0
100873247	3.0	10.0
100873246	0.0	0.0
100873245	2.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	6071.0	9746.0
153830	9965.0	9031.0
645280	3.0	122.0
440138	286.0	291.0
440132	1.0	1.0
440142	2.0	2.0
10139	1294.0	3608.0
126208	711.0	1040.0
126206	0.0	1.0
126205	0.0	1.0
107133497	1.0	0.0
126204	0.0	0.0
107133499	0.0	0.0
128866	5870.0	8733.0
10131	1061.0	2769.0
10134	8800.0	15329.0
107133494	0.0	0.0
10133	3522.0	6149.0
128869	661.0	1566.0
10136	0.0	0.0
10135	11162.0	13014.0
100128493	0.0	0.0
103021294	17.0	46.0
10138	686.0	671.0
100128496	0.0	0.0
10137	2590.0	5584.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	4.0
10140	4519.0	2977.0
128864	7.0	34.0
440125	3.0	1.0
440131	3.0	0.0
10143	1.0	0.0
128854	165.0	168.0
10142	2483.0	6542.0
10144	1045.0	1669.0
10147	1574.0	3443.0
100128483	1.0	0.0
10146	3993.0	9915.0
128859	0.0	0.0
10149	151.0	68.0
10148	153.0	64.0
128853	62.0	37.0
440159	0.0	0.0
10117	79.0	18.0
440163	3.0	1.0
10110	36.0	26.0
10112	105.0	884.0
10111	1886.0	3228.0
10114	4756.0	6976.0
10113	2191.0	3675.0
128848	0.0	0.0
10116	2698.0	3952.0
165829	28.0	205.0
100128469	10.0	14.0
153842	1.0	6.0
440145	786.0	812.0
10129	2477.0	1129.0
440153	0.0	0.0
10128	3810.0	11147.0
100033799	0.0	0.0
107133486	2.0	5.0
10121	5082.0	6329.0
100128465	0.0	0.0
10120	3190.0	2852.0
10123	3200.0	18831.0
138234	3.0	0.0
10125	685.0	300.0
10124	864.0	1044.0
10127	964.0	1263.0
10126	950.0	1599.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	7.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	31.0	36.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	2.0	0.0
106481183	0.0	0.0
100128450	1.0	7.0
106481184	0.0	0.0
106481181	0.0	1.0
106481182	0.0	1.0
285489	196.0	85.0
100128448	0.0	0.0
126242	0.0	1.0
106481198	2.0	1.0
10107	4.0	3.0
10106	10384.0	18013.0
106481199	0.0	0.0
10109	15927.0	24543.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	1.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1831.0	2325.0
10100	494.0	208.0
10103	3984.0	1274.0
106481194	0.0	0.0
10102	850.0	1577.0
106481195	0.0	0.0
10105	1490.0	6911.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	121.0	52.0
440119	107.0	37.0
126235	1.0	0.0
126231	90.0	104.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	71.0	88.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	22.0	55.0
106481167	0.0	3.0
106481168	0.0	0.0
106481161	0.0	2.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	94.0	16.0
440104	782.0	1056.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	1.0	0.0
128876	4.0	1984.0
100128420	84.0	21.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	2.0	0.0
10090	702.0	1752.0
10093	6274.0	4479.0
10092	11138.0	9302.0
10095	11142.0	28320.0
645204	1.0	0.0
10094	9234.0	9744.0
645203	2.0	0.0
10097	10561.0	17483.0
10096	9064.0	15521.0
645201	0.0	0.0
163115	56.0	13.0
200504	2473.0	501.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	15.0
106481143	0.0	0.0
114194	0.0	0.0
138162	231.0	53.0
106481144	0.0	0.0
114195	15.0	27.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	27.0	17.0
106481145	0.0	1.0
151126	2050.0	709.0
106481146	0.0	0.0
10099	14561.0	8833.0
10098	679.0	474.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	2.0
645212	337.0	153.0
106481149	4.0	0.0
106481154	0.0	0.0
106481155	1.0	0.0
114184	8.0	11.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	13.0	20.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	194.0	51.0
415116	5267.0	5302.0
645207	0.0	2.0
645206	18.0	5.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	1.0	0.0
442709	5.0	3.0
114182	0.0	1.0
