id	c1edcfd5-32b1-40fd-b5e9-bbc4ab00625c	05997328-b037-4fe8-aa48-fd5a0fa4c235
106481346	1.0	0.0
85456	20025.0	17739.0
442910	0.0	0.0
106481343	0.0	0.0
85457	1650.0	946.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	62.0	36.0
442913	0.0	0.0
85452	399.0	4.0
442914	0.0	0.0
50	3853.0	10737.0
85453	979.0	2399.0
442915	0.0	0.0
85450	10554.0	1212.0
51	4296.0	3839.0
442916	0.0	0.0
85451	1063.0	2679.0
52	2456.0	4478.0
442917	0.0	0.0
53	1367.0	3275.0
442918	0.0	0.0
54	4905.0	1325.0
442919	0.0	0.0
55	312.0	2727.0
442909	1.0	0.0
56	2.0	121.0
58	83.0	12.0
59	15236.0	1716.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	30.0	3.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	110.0	35.0
106481350	0.0	0.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	7.0
106481354	0.0	6.0
85446	239.0	59.0
442900	0.0	0.0
106481355	0.0	0.0
85443	32.0	13.0
442901	0.0	0.0
85444	787.0	1687.0
442902	0.0	0.0
60	319515.0	122390.0
85441	7556.0	3376.0
442903	6.0	14.0
85442	788.0	156.0
442904	0.0	0.0
442905	0.0	0.0
62	40.0	9.0
85440	1233.0	1951.0
442907	2.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	8.0	2.0
68	3.0	2.0
344595	277.0	194.0
69	6.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	2.0	4.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	1.0
85478	520.0	65.0
106481321	1.0	0.0
85479	52.0	18.0
106481322	0.0	0.0
85476	2299.0	7028.0
85477	327.0	96.0
70	13.0	1.0
85474	7.0	24.0
71	162322.0	173744.0
72	3308.0	175.0
73	15.0	44.0
74	0.0	0.0
75	17.0	27.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	2918.0	3383.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	1.0
106481333	0.0	1.0
85465	1328.0	4052.0
81	39197.0	21422.0
85463	2369.0	1819.0
82	2.0	1.0
85464	2702.0	1413.0
83	4.0	7.0
85461	5517.0	4344.0
85462	1538.0	541.0
86	1136.0	7248.0
87	12786.0	9851.0
85460	835.0	2980.0
88	629.0	2.0
89	4.0	11.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1654.0	2932.0
106481300	0.0	0.0
91	4264.0	4296.0
92	520.0	1471.0
93	262.0	745.0
94	12334.0	692.0
95	84.0	96.0
97	121.0	256.0
98	406.0	447.0
344561	0.0	0.0
728661	1103.0	1882.0
728664	0.0	0.0
106481305	0.0	0.0
261734	807.0	939.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	16.0	18.0
106481309	29.0	6.0
246119	0.0	0.0
106481307	1.0	0.0
261735	0.0	2.0
106481308	0.0	0.0
3804	25.0	0.0
3805	46.0	2.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	7.0	4.0
3809	5.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1242.0	149.0
3800	101.0	21.0
3801	4861.0	659.0
3802	31.0	1.0
728695	0.0	0.0
285735	0.0	1.0
261726	1846.0	3442.0
728698	12.0	9.0
3814	19.0	3.0
3815	2474.0	5249.0
3816	31.0	4.0
261729	1748.0	2303.0
3817	0.0	0.0
3818	25.0	2.0
222166	4633.0	1034.0
3811	29.0	0.0
3812	21.0	1.0
285740	2.0	2.0
285741	27.0	6.0
728689	4.0	3.0
3827	5.0	2.0
246100	0.0	0.0
3820	285.0	25.0
3821	27.0	0.0
3822	12.0	0.0
3823	7.0	1.0
3824	886.0	42.0
645402	0.0	0.0
403313	267.0	36.0
403314	123.0	0.0
728637	0.0	0.0
728638	189.0	172.0
728633	0.0	0.0
728632	51.0	55.0
728635	10.0	6.0
3836	3038.0	6470.0
222183	26.0	366.0
3837	9828.0	17579.0
3838	2205.0	8981.0
3839	3189.0	2294.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2623.0	1730.0
3832	47.0	2458.0
3833	101.0	2476.0
3834	19.0	6.0
3835	772.0	2831.0
728620	0.0	1.0
403300	0.0	0.0
645412	2.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	251.0	82.0
3848	97.0	64.0
3849	2.0	5.0
222171	129.0	61.0
728619	5.0	3.0
3840	8264.0	10971.0
3841	666.0	816.0
3842	3519.0	4294.0
3843	8978.0	4722.0
3844	0.0	0.0
3845	3285.0	4320.0
3846	9.0	24.0
645423	0.0	0.0
3860	1330.0	2846.0
246126	0.0	0.0
728658	309.0	171.0
728655	4.0	2.0
728657	0.0	1.0
728656	1.0	4.0
3858	513.0	30840.0
3859	5.0	16.0
246135	0.0	0.0
3850	3.0	8.0
3851	2948.0	455.0
3852	1515.0	869540.0
645414	0.0	0.0
3853	1213.0	60865.0
3854	83.0	846.0
3855	35384.0	1786.0
3856	48832.0	35230.0
3857	0.0	13.0
728640	1.0	0.0
645431	6.0	41.0
728642	141.0	39.0
728641	9.0	116.0
645434	9.0	2.0
645432	14.0	6.0
285704	304.0	890.0
728643	40.0	16.0
222194	811.0	3660.0
285708	1.0	315.0
1204	0.0	0.0
1203	878.0	535.0
1201	827.0	684.0
1200	9472.0	10880.0
3861	470.0	172.0
645426	6.0	34.0
645425	0.0	0.0
1209	5450.0	5697.0
3866	572.0	278068.0
1208	0.0	0.0
1207	1274.0	4536.0
3868	413.0	2821.0
285311	1.0	0.0
3880	29060.0	242052.0
3881	1.0	488.0
285313	2366.0	3146.0
100128537	699.0	27.0
3882	1.0	105.0
100128536	1.0	5.0
285314	0.0	1.0
285315	176.0	518.0
1215	40.0	15.0
100141515	1.0	81.0
1213	16583.0	23778.0
1212	4434.0	1113.0
1211	3655.0	4567.0
3872	3697.0	149543.0
3875	45720.0	6207.0
3876	37.0	1.0
3879	2.0	0.0
3890	1.0	3.0
3891	1.0	13.0
3892	82.0	117.0
100128525	2.0	10.0
285326	0.0	0.0
1230	3010.0	182.0
285329	9.0	21.0
440097	0.0	3.0
440093	29.0	22.0
3883	0.0	135.0
3884	0.0	10.0
3885	0.0	82.0
3886	0.0	0.0
100128521	0.0	3.0
3887	23.0	57.0
3888	0.0	4.0
100631239	0.0	0.0
3889	0.0	14.0
100128516	49.0	1.0
285331	293.0	433.0
100128512	0.0	0.0
285335	62.0	15.0
100128514	0.0	0.0
1241	545.0	370.0
1240	1484.0	151.0
1238	143.0	64.0
1237	12.0	12.0
1236	283.0	87.0
1235	19.0	2.0
1234	712.0	81.0
1233	319.0	39.0
1232	43.0	2.0
3895	12616.0	10101.0
100128511	16.0	53.0
100631247	0.0	0.0
3897	86.0	13.0
100631248	0.0	2.0
3898	2906.0	10184.0
100631249	0.0	0.0
3899	1243.0	76.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1003.0	882.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	99.0	44.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	170.0	126.0
574501	1.0	0.0
574502	0.0	0.0
1244	34.0	18.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	3936.0	104.0
1263	7098.0	459.0
1262	104.0	4.0
116966	208.0	14.0
100887755	0.0	0.0
1261	19.0	3.0
100887754	4.0	0.0
1260	0.0	0.0
116969	69.0	29.0
1259	18.0	157.0
1258	24.0	19.0
440061	0.0	0.0
100887750	21.0	38.0
100887746	0.0	0.0
100887744	4.0	2.0
1272	584.0	15565.0
1271	189.0	17.0
100887749	36.0	30.0
1270	34.0	13.0
100887748	0.0	0.0
440044	43.0	105.0
1269	14.0	4.0
440051	0.0	0.0
1268	249.0	20.0
440050	2.0	0.0
1267	2792.0	8450.0
1266	18363.0	6586.0
100887740	0.0	0.0
1265	14786.0	11936.0
1286	2699.0	372.0
1285	3933.0	72.0
1284	32188.0	11104.0
1282	24115.0	11088.0
1281	6161.0	56599.0
1280	13.0	25.0
440078	88.0	3.0
440077	35.0	0.0
440087	69.0	13.0
1278	28273.0	39017.0
1277	11424.0	70353.0
440081	23.0	417.0
116938	0.0	0.0
1297	3.0	9.0
116931	28.0	717.0
1296	529.0	194.0
1295	7394.0	1558.0
116933	0.0	1.0
1294	290.0	53390.0
1293	14363.0	18380.0
116935	26.0	22.0
1292	27185.0	9869.0
440068	5.0	11.0
1291	16819.0	6329.0
116937	8.0	11.0
440067	0.0	10.0
1290	2691.0	14773.0
440073	242.0	16.0
440072	3.0	3.0
1289	4747.0	7949.0
1288	370.0	1317.0
1287	2135.0	9105.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4769.0	877.0
440021	1.0	0.0
442673	0.0	1.0
10018	1196.0	2540.0
126328	1329.0	2149.0
442676	0.0	0.0
126326	275.0	43.0
1299	17.0	12.0
1298	391.0	6484.0
10011	1626.0	1504.0
10010	2931.0	3322.0
10013	2431.0	3567.0
128989	1227.0	1297.0
10015	8275.0	4685.0
10014	3472.0	3430.0
10017	4.0	139.0
10016	2257.0	5184.0
10020	1753.0	1868.0
114335	0.0	0.0
114336	0.0	0.0
126321	1556.0	1191.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	29.0	8.0
10024	13.0	2008.0
128977	1048.0	1021.0
103021165	1.0	1.0
10023	202.0	149.0
103021164	0.0	7.0
10026	1523.0	1118.0
10025	2626.0	2767.0
116986	339.0	44.0
116985	7339.0	5458.0
116988	3942.0	3553.0
116987	2081.0	2171.0
114327	1082.0	673.0
440043	0.0	0.0
126308	3996.0	1549.0
440041	0.0	0.0
126306	26.0	41.0
151306	119.0	7.0
100128590	2.0	16.0
100128596	0.0	0.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	1.0	1.0
440027	13.0	23.0
440026	2015.0	3229.0
440023	2.0	1.0
10008	239.0	1560.0
10007	864.0	2419.0
10009	1216.0	3089.0
116984	7393.0	6445.0
116983	1547.0	1183.0
151313	190.0	328.0
10000	3016.0	231.0
128954	0.0	0.0
10002	19.0	11.0
10001	673.0	847.0
10004	315.0	76.0
10003	144.0	128.0
10006	3786.0	6590.0
10005	1077.0	1409.0
126370	0.0	0.0
285352	35.0	36.0
100128579	1.0	0.0
285359	37.0	24.0
126375	135.0	126.0
126374	1715.0	453.0
153918	0.0	0.0
100128574	1.0	0.0
285362	1605.0	1162.0
285367	348.0	915.0
285368	121.0	211.0
100128569	52.0	33.0
126364	1144.0	96.0
100128560	1.0	6.0
285370	0.0	0.0
285375	4.0	0.0
102682016	0.0	0.0
153932	1.0	9.0
344191	0.0	6.0
126353	3856.0	270.0
751071	101.0	118.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	2.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	5.0	3.0
106481282	0.0	0.0
285381	2793.0	683.0
106481283	0.0	0.0
285382	249.0	25.0
106481280	0.0	0.0
165918	728.0	2765.0
106481281	2.0	4.0
165904	635.0	4.0
285386	650.0	837.0
138307	0.0	0.0
106481297	0.0	2.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	35.0
100128542	15.0	1.0
106481290	0.0	0.0
100128541	1.0	4.0
138311	494.0	1132.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	2.0
126299	699.0	1137.0
106481259	0.0	0.0
728716	0.0	1.0
126298	1401.0	1669.0
728710	0.0	0.0
126295	140.0	195.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	3.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	1.0	0.0
106481267	0.0	0.0
151246	79.0	1087.0
645318	0.0	0.0
645317	12.0	23.0
151242	38.0	511.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	15608.0	24990.0
100287908	0.0	0.0
645332	102.0	386.0
126282	1323.0	1007.0
100287902	5.0	13.0
163227	328.0	377.0
100287900	0.0	0.0
163223	22.0	3.0
106481275	0.0	0.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	0.0	2.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	6.0	4.0
106481278	0.0	0.0
645328	4.0	21.0
151254	21.0	110.0
645326	3.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	8.0	4.0
163259	740.0	2220.0
645345	37.0	80.0
200403	663.0	102.0
107133508	0.0	0.0
106481239	4.0	0.0
163255	75.0	14.0
106481237	0.0	0.0
106481238	1.0	2.0
728737	5.0	5.0
728732	2.0	1.0
728734	3.0	0.0
126272	61.0	19.0
106481242	0.0	0.0
107133511	2.0	0.0
114294	3427.0	976.0
106481243	1.0	0.0
107133513	2.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	2.0	0.0
114299	53.0	3.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	3.0
107133516	6.0	13.0
728723	29.0	91.0
106481253	0.0	0.0
107133522	1.0	13.0
106481254	0.0	0.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	40.0	2.0
106481255	0.0	1.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	5.0
645348	0.0	0.0
106481250	0.0	0.0
645369	18.0	223.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	2318.0	8932.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	11.0	72.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	3.0	3.0
106481221	1.0	47.0
106481224	0.0	1.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	223.0	842.0
106481228	0.0	2.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	1.0
106481230	0.0	0.0
106481235	0.0	1.0
85569	0.0	0.0
106481236	1.0	6.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	126.0	3.0
645387	222.0	279.0
645382	0.0	0.0
645381	25.0	35.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	5.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	2.0
106481207	0.0	1.0
106481204	3.0	1.0
106481205	1.0	3.0
106481208	1.0	2.0
106481209	0.0	0.0
3902	213.0	85.0
3903	1577.0	333.0
106481210	0.0	0.0
3904	18.0	2.0
3906	0.0	5.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2854.0	459.0
106481211	0.0	0.0
3909	11712.0	5734.0
106481212	0.0	0.0
684959	0.0	0.0
151234	2.0	3.0
151230	596.0	2115.0
728798	8.0	1.0
3913	21057.0	5957.0
3914	19179.0	11780.0
3915	12736.0	12215.0
3916	16897.0	29486.0
3918	27222.0	19401.0
3910	8664.0	1183.0
3911	9910.0	40593.0
3912	12285.0	40422.0
728782	6.0	5.0
728780	94.0	69.0
3924	4.0	3.0
3925	1922.0	25302.0
3927	13190.0	15623.0
3929	13.0	91.0
3920	7725.0	17385.0
3921	13171.0	10927.0
3923	3.0	3.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	2.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	17651.0	1809.0
3937	7528.0	545.0
3938	5.0	1.0
3939	22334.0	32125.0
3930	2630.0	3854.0
100873179	0.0	0.0
3931	868.0	136.0
3932	440.0	137.0
3933	0.0	0.0
3934	2644.0	11832.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	1.0	0.0
3947	0.0	2.0
3948	3.0	0.0
3949	56402.0	5127.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	8090.0	20770.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	6.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	1.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	296.0	45.0
3958	16385.0	7282.0
3959	28179.0	61243.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	538.0	63.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	360.0	442.0
3952	3.0	3.0
3953	2370.0	86.0
3954	2267.0	4816.0
3955	1476.0	1091.0
3956	11428.0	6671.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	1.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	5.0	1.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	1701.0	90.0
1303	9000.0	4365.0
107133502	0.0	0.0
1302	87.0	102.0
1301	19.0	1066.0
1300	78.0	736.0
3960	85.0	11.0
3963	6.0	1.0
3964	3982.0	4394.0
1308	114.0	9361.0
3965	2495.0	4082.0
1307	2402.0	8909.0
151295	42.0	42.0
1306	1828.0	466.0
100189589	2.0	1.0
728774	1.0	1.0
728773	0.0	0.0
3980	1101.0	4111.0
100287932	1728.0	2572.0
3981	1756.0	428.0
728776	7.0	18.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	47804.0	6136.0
1315	5872.0	8990.0
1314	10674.0	14904.0
1312	5570.0	8381.0
1311	120.0	84.0
100329135	2.0	3.0
1310	7.0	284.0
574537	0.0	218.0
3972	0.0	4.0
3973	1.0	0.0
3975	1.0	0.0
3976	18229.0	517.0
3977	6711.0	1468.0
1318	267.0	50.0
3978	650.0	2108.0
1317	2448.0	3693.0
728763	229.0	8.0
3990	27.0	7.0
645313	1.0	0.0
3991	170.0	513.0
645312	0.0	0.0
3992	1611.0	1304.0
645311	0.0	1.0
728769	144.0	164.0
1330	0.0	0.0
1327	7004.0	5808.0
1326	5037.0	1157.0
1325	4.0	8.0
3982	2.0	0.0
3983	13282.0	8030.0
3984	1047.0	3288.0
3985	10231.0	10509.0
3987	6375.0	3523.0
3988	4837.0	2959.0
1329	1656.0	5186.0
116809	0.0	0.0
100128416	6.0	17.0
1340	2896.0	2993.0
1337	2387.0	6088.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	6089.0	4164.0
100128410	0.0	0.0
3995	5096.0	487.0
100128412	0.0	0.0
3996	1011.0	4454.0
3998	5569.0	16695.0
1339	3.0	0.0
285440	1498.0	102.0
285441	71.0	22.0
1352	447.0	1292.0
1351	3081.0	9405.0
1350	4465.0	4420.0
1349	2054.0	3302.0
1348	1.0	1.0
1347	2502.0	6766.0
1346	871.0	51.0
1345	1891.0	3930.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	9.0	5.0
1363	4302.0	9797.0
1362	6467.0	7828.0
1361	1408.0	9.0
1360	19.0	2.0
1359	4957.0	196.0
1358	4.0	3.0
1357	16.0	1.0
1356	1179.0	11265.0
1355	991.0	1612.0
1353	1342.0	1927.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	114.0	67.0
285464	459.0	323.0
100873200	0.0	0.0
777774	1.0	0.0
1374	5021.0	2832.0
1373	136.0	54.0
1371	254.0	1439.0
1370	17.0	1.0
1369	0.0	0.0
1368	8659.0	1204.0
100873209	0.0	0.0
1366	4658.0	1510.0
1365	737.0	863.0
1364	15253.0	17217.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	5.0	3.0
100873201	0.0	0.0
100873208	0.0	1.0
100873207	0.0	0.0
100873206	7.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	1.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2568.0	3174.0
116843	467.0	7128.0
1384	1391.0	4103.0
116842	28.0	24.0
1382	158.0	758.0
116844	4565.0	927.0
1381	3.0	1.0
1380	123.0	3.0
440176	1.0	1.0
440184	0.0	4.0
1379	15.0	1.0
1378	540.0	72.0
1376	668.0	1530.0
1375	59.0	158.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	2.0
100873236	0.0	0.0
100873235	1.0	0.0
100873234	1.0	0.0
128826	2.0	0.0
102800310	0.0	481.0
100873239	1.0	0.0
100873222	1.0	0.0
100873221	0.0	0.0
285401	1.0	5.0
100873220	0.0	0.0
128820	0.0	0.0
116832	94.0	1660.0
1396	766.0	25.0
1395	13.0	0.0
1394	2.0	2.0
1393	14.0	7.0
1392	2.0	1.0
285407	0.0	8.0
116835	1846.0	126.0
1390	2514.0	1209.0
1389	3623.0	2561.0
1388	3709.0	10844.0
1387	5766.0	5762.0
116841	845.0	2566.0
1386	2353.0	3543.0
116840	1976.0	3770.0
100873226	0.0	2.0
100873225	0.0	0.0
100873224	1.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	3.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	61.0	66.0
100873255	0.0	0.0
100873254	5.0	7.0
100873253	0.0	0.0
285412	2.0	3.0
100873252	0.0	0.0
100287898	106.0	20.0
100287895	0.0	0.0
285419	76.0	72.0
1399	3909.0	8314.0
1398	6287.0	5756.0
1397	13196.0	829.0
100873259	0.0	2.0
100873258	1.0	3.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	0.0	1.0
100873244	0.0	0.0
100873243	1.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	107.0	105.0
285429	12.0	39.0
100287880	0.0	0.0
440193	1989.0	3801.0
100873248	0.0	0.0
100873247	5.0	1.0
100873246	0.0	0.0
100873245	8.0	1.0
100873249	0.0	1.0
128872	0.0	0.0
10130	5321.0	16018.0
153830	13897.0	8936.0
645280	3.0	19.0
440138	327.0	383.0
440132	3.0	0.0
440142	1.0	0.0
10139	2466.0	3429.0
126208	1391.0	939.0
126206	1.0	0.0
126205	2.0	1.0
107133497	1.0	0.0
126204	0.0	0.0
107133499	0.0	0.0
128866	10680.0	7422.0
10131	1231.0	2694.0
10134	8551.0	22290.0
107133494	0.0	2.0
10133	6423.0	4995.0
128869	672.0	1928.0
10136	1.0	0.0
10135	59643.0	8554.0
100128493	0.0	0.0
103021294	54.0	40.0
10138	794.0	919.0
100128496	0.0	0.0
10137	5381.0	6119.0
128861	0.0	0.0
128862	0.0	0.0
10141	2.0	16.0
10140	1817.0	2616.0
128864	7.0	26.0
440125	0.0	1.0
440131	1.0	0.0
10143	0.0	0.0
128854	277.0	871.0
10142	3980.0	6005.0
10144	1278.0	2047.0
10147	1824.0	2628.0
100128483	0.0	0.0
10146	9422.0	9174.0
128859	0.0	0.0
10149	300.0	24.0
10148	296.0	93.0
128853	56.0	3.0
440159	0.0	0.0
10117	20.0	4.0
440163	7.0	0.0
10110	36.0	77.0
10112	12.0	1563.0
10111	2078.0	1875.0
10114	13282.0	6990.0
10113	1553.0	2449.0
128848	0.0	0.0
10116	3857.0	5647.0
165829	33.0	204.0
100128469	11.0	17.0
153842	1.0	9.0
440145	544.0	1680.0
10129	3444.0	195.0
440153	0.0	0.0
10128	3595.0	9738.0
100033799	0.0	0.0
107133486	0.0	8.0
10121	7480.0	4789.0
100128465	1.0	0.0
10120	2862.0	4080.0
10123	3575.0	5101.0
138234	0.0	1.0
10125	1064.0	371.0
10124	1235.0	552.0
10127	1707.0	931.0
10126	798.0	3240.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	14.0	25.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	8.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	0.0	2.0
106481182	4.0	0.0
285489	313.0	78.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	1.0	113.0
10106	13629.0	17475.0
106481199	0.0	0.0
10109	15006.0	30794.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	5.0
106481190	0.0	0.0
106481191	0.0	1.0
10101	1220.0	1897.0
10100	497.0	25.0
10103	2385.0	1956.0
106481194	0.0	0.0
10102	549.0	1881.0
106481195	0.0	0.0
10105	3534.0	2329.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	126.0	144.0
440119	120.0	20.0
126235	0.0	0.0
126231	50.0	84.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	173.0	202.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	15.0	47.0
106481167	0.0	3.0
106481168	2.0	0.0
106481161	0.0	1.0
106481162	0.0	1.0
106481160	0.0	1.0
100128427	0.0	0.0
440107	41.0	263.0
440104	840.0	1020.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	1.0	0.0
128876	2.0	1514.0
100128420	20.0	2.0
100128423	1.0	1.0
128879	0.0	1.0
106481172	2.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	3.0	1.0
10090	1214.0	4587.0
10093	5545.0	4513.0
10092	10648.0	10147.0
10095	9808.0	6016.0
645204	4.0	2.0
10094	6972.0	10587.0
645203	1.0	3.0
10097	13810.0	21308.0
10096	13516.0	15958.0
645201	0.0	1.0
163115	40.0	3.0
200504	1875.0	22.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	5.0	68.0
106481143	0.0	0.0
114194	0.0	0.0
138162	352.0	65.0
106481144	0.0	0.0
114195	12.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	26.0	18.0
106481145	0.0	1.0
151126	637.0	68.0
106481146	0.0	0.0
10099	18484.0	16225.0
10098	765.0	1876.0
114190	0.0	1.0
106481140	0.0	0.0
114192	0.0	1.0
645212	221.0	294.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	14.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	17.0	1.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	47.0	218.0
415116	13775.0	7400.0
645207	0.0	4.0
645206	21.0	5.0
442707	0.0	0.0
106481150	0.0	6.0
106481151	0.0	0.0
