id	1ea50a97-2adb-4252-aec8-2fe94d49b0a0	21454a1b-20e1-4a4d-99b6-8ee30b1c979d
106481339	0.0	0.0
106481336	0.0	0.0
106481337	0.0	0.0
106481341	0.0	0.0
106481342	7.0	7.0
106481340	0.0	0.0
85458	1282.0	2201.0
106481345	1.0	1.0
85459	455.0	609.0
106481346	0.0	0.0
85456	10233.0	15476.0
442910	0.0	0.0
106481343	0.0	0.0
85457	1429.0	2493.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	158.0	229.0
442913	0.0	0.0
85452	888.0	1880.0
442914	0.0	0.0
50	3886.0	6230.0
85453	1086.0	1520.0
442915	0.0	0.0
85450	3587.0	6272.0
51	2824.0	4626.0
442916	0.0	0.0
85451	1603.0	2587.0
52	2573.0	3804.0
442917	0.0	0.0
53	2597.0	4606.0
442918	0.0	0.0
54	18859.0	44025.0
442919	0.0	0.0
55	242.0	331.0
442909	1.0	2.0
56	4.0	4.0
58	20.0	22.0
59	11467.0	20062.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	15.0	32.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	166.0	217.0
106481350	1.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	1.0
106481354	0.0	0.0
85446	367.0	745.0
442900	0.0	1.0
106481355	0.0	0.0
85443	11.0	12.0
442901	0.0	0.0
85444	846.0	1169.0
442902	0.0	0.0
60	245281.0	397010.0
85441	3088.0	4197.0
442903	5.0	10.0
85442	1390.0	2616.0
442904	0.0	0.0
442905	0.0	0.0
62	23.0	40.0
85440	1035.0	1919.0
442907	10.0	6.0
442908	0.0	0.0
66	0.0	0.0
67	9.0	11.0
68	6.0	15.0
344595	389.0	547.0
69	5.0	15.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	2.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	585.0	1220.0
106481321	0.0	0.0
85479	137.0	475.0
106481322	0.0	0.0
85476	1657.0	2575.0
85477	477.0	936.0
70	23.0	22.0
85474	24.0	42.0
71	115376.0	183774.0
72	1475.0	1746.0
73	20.0	25.0
74	0.0	1.0
75	6.0	14.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3929.0	5976.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	0.0
85465	868.0	1399.0
81	26744.0	40572.0
85463	1228.0	1680.0
82	6.0	10.0
85464	3580.0	4637.0
83	5.0	2.0
85461	4044.0	5148.0
85462	2268.0	2551.0
86	1218.0	1919.0
87	9154.0	17440.0
85460	620.0	845.0
88	327.0	667.0
89	5.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1707.0	2832.0
106481300	0.0	0.0
91	1879.0	3075.0
92	445.0	793.0
93	368.0	616.0
94	10025.0	11140.0
95	154.0	195.0
97	301.0	519.0
98	502.0	844.0
344561	0.0	1.0
728661	2109.0	2937.0
728664	0.0	1.0
106481305	1.0	0.0
261734	1088.0	1938.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	20.0	36.0
106481309	7.0	23.0
246119	15.0	11.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	31.0	30.0
3805	15.0	7.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	2.0	18.0
3809	71.0	47.0
246123	0.0	0.0
106481311	0.0	0.0
344558	900.0	1476.0
3800	47.0	136.0
3801	4288.0	6015.0
3802	38.0	29.0
728695	0.0	1.0
285735	19.0	49.0
261726	1497.0	2399.0
728698	9.0	20.0
3814	25.0	19.0
3815	2006.0	2633.0
3816	45.0	87.0
261729	573.0	1051.0
3817	8.0	14.0
3818	74.0	85.0
222166	3406.0	4793.0
3811	120.0	67.0
3812	20.0	17.0
285740	0.0	0.0
285741	26.0	60.0
728689	12.0	18.0
3827	1.0	3.0
246100	0.0	0.0
3820	469.0	483.0
3821	36.0	53.0
3822	3.0	6.0
3823	8.0	4.0
3824	970.0	751.0
645402	0.0	0.0
403313	414.0	645.0
403314	299.0	784.0
728637	2.0	4.0
728638	70.0	91.0
728633	0.0	0.0
728632	25.0	33.0
728635	27.0	54.0
3836	1694.0	2671.0
222183	48.0	81.0
3837	6485.0	10193.0
3838	1115.0	1688.0
3839	2194.0	3282.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	2298.0	3076.0
3832	177.0	222.0
3833	209.0	247.0
3834	22.0	51.0
3835	1083.0	1588.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	536.0	903.0
3848	109.0	238.0
3849	7.0	3.0
222171	348.0	866.0
728619	2.0	2.0
3840	2971.0	4947.0
3841	700.0	1224.0
3842	3897.0	6198.0
3843	3942.0	6186.0
3844	0.0	0.0
3845	1856.0	2894.0
3846	5.0	18.0
645423	0.0	0.0
3860	125.0	148.0
246126	1507.0	1960.0
728658	383.0	696.0
728655	0.0	10.0
728657	0.0	0.0
728656	3.0	1.0
3858	588.0	988.0
3859	2.0	17.0
246135	0.0	3.0
3850	3.0	2.0
3851	3044.0	4462.0
3852	746.0	4686.0
645414	1.0	1.0
3853	12.0	753.0
3854	9.0	306.0
3855	24713.0	26740.0
3856	21666.0	30146.0
3857	0.0	0.0
728640	2.0	1.0
645431	22.0	28.0
728642	433.0	537.0
728641	14.0	42.0
645434	7.0	11.0
645432	26.0	29.0
285704	397.0	546.0
728643	28.0	36.0
222194	1256.0	1968.0
285708	0.0	2.0
1204	1.0	1.0
1203	844.0	1354.0
1201	1466.0	2476.0
1200	14056.0	25656.0
3861	90.0	1357.0
645426	15.0	31.0
645425	0.0	0.0
1209	5734.0	8780.0
3866	896.0	2468.0
1208	0.0	0.0
1207	1807.0	3108.0
3868	40.0	366.0
285311	0.0	0.0
3880	18420.0	25543.0
3881	0.0	2.0
285313	2420.0	4068.0
100128537	1250.0	1744.0
3882	0.0	0.0
100128536	1.0	0.0
285314	1.0	1.0
285315	235.0	400.0
1215	27.0	71.0
100141515	3.0	32.0
1213	14167.0	22242.0
1212	4176.0	5586.0
1211	5786.0	8916.0
3872	2627.0	8996.0
3875	13332.0	19396.0
3876	4.0	8.0
3879	2.0	2.0
3890	0.0	0.0
3891	3.0	1.0
3892	68.0	79.0
100128525	4.0	3.0
285326	0.0	0.0
1230	1570.0	3327.0
285329	8.0	9.0
440097	0.0	0.0
440093	14.0	32.0
3883	0.0	0.0
3884	1.0	0.0
3885	0.0	1.0
3886	0.0	0.0
100128521	0.0	1.0
3887	15.0	12.0
3888	0.0	0.0
100631239	0.0	0.0
3889	1.0	0.0
100128516	54.0	94.0
285331	792.0	1292.0
100128512	0.0	0.0
285335	48.0	48.0
100128514	1.0	0.0
1241	600.0	1070.0
1240	2055.0	3078.0
1238	78.0	121.0
1237	31.0	26.0
1236	436.0	712.0
1235	18.0	23.0
1234	1100.0	1613.0
1233	300.0	407.0
1232	31.0	31.0
3895	9374.0	13654.0
100128511	35.0	53.0
100631247	1.0	1.0
3897	89.0	92.0
100631248	0.0	0.0
3898	1396.0	2132.0
100631249	0.0	0.0
3899	1043.0	1314.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1249.0	2056.0
100631251	0.0	1.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	97.0	138.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	104.0	163.0
574501	2.0	2.0
574502	0.0	0.0
1244	45.0	80.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	1.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1535.0	2561.0
1263	2408.0	4724.0
1262	318.0	726.0
116966	201.0	346.0
100887755	1.0	0.0
1261	27.0	80.0
100887754	8.0	5.0
1260	0.0	1.0
116969	35.0	52.0
1259	4.0	19.0
1258	18.0	36.0
440061	0.0	0.0
100887750	40.0	36.0
100887746	1.0	1.0
100887744	0.0	1.0
1272	535.0	714.0
1271	111.0	347.0
100887749	13.0	37.0
1270	16.0	32.0
100887748	1.0	3.0
440044	33.0	65.0
1269	27.0	23.0
440051	0.0	2.0
1268	585.0	666.0
440050	1.0	3.0
1267	2690.0	4171.0
1266	8855.0	12290.0
100887740	0.0	0.0
1265	11718.0	20028.0
1286	3354.0	3728.0
1285	4217.0	4401.0
1284	22794.0	30291.0
1282	13779.0	19858.0
1281	28516.0	30457.0
1280	1.0	9.0
440078	102.0	195.0
440077	9.0	5.0
440087	74.0	169.0
1278	39079.0	64044.0
1277	25421.0	30460.0
440081	90.0	114.0
116938	0.0	0.0
1297	16.0	19.0
116931	53.0	75.0
1296	1312.0	3402.0
1295	5966.0	8143.0
116933	1.0	1.0
1294	477.0	1061.0
1293	20981.0	27183.0
116935	45.0	45.0
1292	20333.0	31703.0
440068	3.0	8.0
1291	13833.0	20154.0
116937	7.0	4.0
440067	9.0	12.0
1290	2890.0	3913.0
440073	1467.0	4254.0
440072	7.0	6.0
1289	5311.0	7181.0
1288	177.0	334.0
1287	1556.0	2196.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3365.0	6092.0
440021	0.0	1.0
442673	5.0	4.0
10018	1178.0	2040.0
126328	1628.0	2605.0
442676	0.0	0.0
126326	443.0	600.0
1299	55.0	75.0
1298	631.0	1395.0
10011	1417.0	2379.0
10010	1989.0	3352.0
10013	2954.0	4472.0
128989	1682.0	2649.0
10015	8201.0	13329.0
10014	4101.0	7215.0
10017	4.0	6.0
10016	3157.0	4725.0
10020	1226.0	2240.0
114335	0.0	0.0
114336	0.0	0.0
126321	2019.0	4685.0
10029	2.0	1.0
442668	0.0	0.0
10022	6.0	5.0
10021	63.0	134.0
10024	61.0	100.0
128977	1316.0	1754.0
103021165	1.0	1.0
10023	483.0	712.0
103021164	1.0	5.0
10026	1452.0	2403.0
10025	2315.0	3692.0
116986	548.0	851.0
116985	12155.0	20910.0
116988	5407.0	8791.0
116987	1800.0	2375.0
114327	2241.0	4692.0
440043	0.0	0.0
126308	3357.0	5781.0
440041	0.0	0.0
126306	118.0	123.0
151306	220.0	416.0
100128590	2.0	6.0
100128596	2.0	0.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	20.0	21.0
440026	2491.0	3266.0
440023	0.0	0.0
10008	951.0	1657.0
10007	1651.0	3164.0
10009	1111.0	1806.0
116984	3206.0	3933.0
116983	2200.0	3000.0
151313	328.0	491.0
10000	1773.0	2636.0
128954	0.0	0.0
10002	23.0	22.0
10001	707.0	1109.0
10004	412.0	568.0
10003	188.0	251.0
10006	3205.0	5308.0
10005	894.0	1390.0
126370	0.0	0.0
285352	80.0	101.0
100128579	0.0	0.0
285359	78.0	139.0
126375	368.0	497.0
126374	1017.0	1629.0
153918	0.0	0.0
100128574	1.0	0.0
285362	2006.0	3430.0
285367	860.0	1388.0
285368	322.0	577.0
100128569	123.0	183.0
126364	1189.0	1935.0
100128560	2.0	2.0
285370	0.0	0.0
285375	1.0	0.0
102682016	0.0	0.0
153932	2.0	2.0
344191	0.0	0.0
126353	3036.0	3903.0
751071	97.0	181.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	11.0	21.0
106481282	0.0	0.0
285381	1506.0	2582.0
106481283	0.0	0.0
285382	149.0	228.0
106481280	0.0	0.0
165918	840.0	1342.0
106481281	0.0	0.0
165904	7.0	23.0
285386	645.0	1044.0
138307	1.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	1.0
100128542	6.0	9.0
106481290	1.0	1.0
100128541	0.0	0.0
138311	789.0	772.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	2.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	1.0
126299	1224.0	1727.0
106481259	0.0	0.0
728716	0.0	4.0
126298	1203.0	2009.0
728710	0.0	0.0
126295	178.0	214.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	1.0
106481262	0.0	0.0
106481263	0.0	1.0
106481268	0.0	0.0
728706	5.0	5.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	153.0	250.0
645318	0.0	0.0
645317	25.0	35.0
151242	94.0	173.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	15496.0	22985.0
100287908	0.0	0.0
645332	159.0	275.0
126282	1903.0	3707.0
100287902	6.0	19.0
163227	436.0	651.0
100287900	0.0	0.0
163223	15.0	24.0
106481275	0.0	0.0
106481276	1.0	1.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	15.0	22.0
106481278	0.0	0.0
645328	0.0	2.0
151254	36.0	51.0
645326	6.0	7.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	11.0	18.0
163259	247.0	357.0
645345	96.0	164.0
200403	1239.0	2700.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	164.0	213.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	1.0	0.0
728732	2.0	7.0
728734	0.0	0.0
126272	140.0	231.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	1448.0	2780.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	3.0	3.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	14.0	6.0
106481245	0.0	0.0
645339	0.0	1.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	1.0
107133516	10.0	0.0
728723	88.0	121.0
106481253	0.0	0.0
107133522	0.0	0.0
106481254	0.0	0.0
107133524	0.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	64.0	56.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	1.0
151276	1.0	3.0
645348	0.0	3.0
106481250	0.0	0.0
645369	39.0	69.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	1541.0	2371.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	15.0	39.0
645360	4.0	5.0
106481219	0.0	0.0
106481220	2.0	4.0
106481221	0.0	1.0
106481224	0.0	0.0
106481225	0.0	1.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	335.0	524.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	268.0	562.0
645387	163.0	257.0
645382	0.0	0.0
645381	11.0	28.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	3.0
106481207	1.0	0.0
106481204	0.0	0.0
106481205	1.0	0.0
106481208	2.0	1.0
106481209	0.0	0.0
3902	337.0	674.0
3903	4778.0	11048.0
106481210	0.0	0.0
3904	85.0	112.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2587.0	3833.0
106481211	0.0	0.0
3909	7107.0	8523.0
106481212	0.0	0.0
684959	0.0	0.0
151234	6.0	14.0
151230	300.0	606.0
728798	24.0	58.0
3913	17263.0	24718.0
3914	9883.0	13625.0
3915	7883.0	10779.0
3916	20145.0	35870.0
3918	7781.0	9861.0
3910	6044.0	8389.0
3911	12663.0	14749.0
3912	7892.0	13920.0
728782	10.0	15.0
728780	257.0	364.0
3924	4.0	5.0
3925	3326.0	5748.0
3927	12115.0	19924.0
3929	1.0	11.0
3920	7401.0	13458.0
3921	15499.0	25224.0
3923	1.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	24781.0	41258.0
3937	3349.0	5184.0
3938	3.0	7.0
3939	11691.0	19835.0
3930	1935.0	2732.0
100873179	0.0	0.0
3931	885.0	1153.0
3932	1216.0	1545.0
3933	2.0	1.0
3934	2174.0	3039.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	1.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	3.0	3.0
3947	0.0	8.0
3948	62.0	109.0
3949	18620.0	26991.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	1.0
3945	12693.0	18769.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	4.0	5.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	3.0
100873192	1.0	0.0
100873191	1.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	286.0	606.0
3958	19776.0	38716.0
3959	35679.0	66119.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	994.0	1811.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	878.0	1864.0
3952	1.0	3.0
3953	1673.0	1981.0
3954	1581.0	2382.0
3955	2267.0	3408.0
3956	12024.0	22665.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	4.0	11.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	1.0	0.0
728747	0.0	1.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	923.0	1684.0
1303	4456.0	4554.0
107133502	0.0	2.0
1302	95.0	160.0
1301	17.0	37.0
1300	191.0	712.0
3960	49.0	93.0
3963	0.0	15.0
3964	3583.0	5669.0
1308	282.0	885.0
3965	6171.0	13389.0
1307	2977.0	5520.0
151295	58.0	63.0
1306	1629.0	2303.0
100189589	11.0	19.0
728774	1.0	2.0
728773	0.0	0.0
3980	946.0	1480.0
100287932	1226.0	2001.0
3981	1087.0	1637.0
728776	15.0	19.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	31882.0	56199.0
1315	4908.0	7751.0
1314	8499.0	13278.0
1312	7175.0	12652.0
1311	509.0	901.0
100329135	0.0	1.0
1310	8.0	10.0
574537	0.0	0.0
3972	12.0	9.0
3973	0.0	2.0
3975	0.0	0.0
3976	1689.0	5781.0
3977	6597.0	7182.0
1318	337.0	747.0
3978	1146.0	1881.0
1317	3820.0	7877.0
728763	614.0	1292.0
3990	47.0	57.0
645313	2.0	4.0
3991	245.0	401.0
645312	0.0	1.0
3992	3265.0	5019.0
645311	0.0	1.0
728769	263.0	417.0
1330	0.0	0.0
1327	9431.0	15498.0
1326	2723.0	5411.0
1325	11.0	15.0
3982	11.0	4.0
3983	10610.0	13894.0
3984	2480.0	4666.0
3985	4083.0	6503.0
3987	3563.0	5736.0
3988	10796.0	31516.0
1329	3189.0	4794.0
116809	0.0	0.0
100128416	13.0	15.0
1340	4574.0	7810.0
1337	3259.0	5237.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	6481.0	8437.0
100128410	1.0	2.0
3995	2610.0	3249.0
100128412	0.0	0.0
3996	1426.0	2318.0
3998	4724.0	7708.0
1339	3.0	2.0
285440	2187.0	3007.0
285441	58.0	86.0
1352	476.0	783.0
1351	4406.0	6762.0
1350	7745.0	11867.0
1349	2839.0	4425.0
1348	0.0	1.0
1347	3354.0	4937.0
1346	759.0	1124.0
1345	3244.0	4829.0
1343	0.0	1.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	1.0	0.0
285456	18.0	28.0
1363	2263.0	5460.0
1362	3702.0	6155.0
1361	859.0	1943.0
1360	20.0	8.0
1359	5222.0	8106.0
1358	3.0	3.0
1357	7.0	7.0
1356	2139.0	5000.0
1355	1401.0	2337.0
1353	1359.0	2176.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	108.0	142.0
285464	622.0	865.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3994.0	5608.0
1373	89.0	180.0
1371	746.0	1062.0
1370	0.0	4.0
1369	0.0	1.0
1368	8737.0	10961.0
100873209	0.0	0.0
1366	4173.0	6536.0
1365	1653.0	2463.0
1364	8412.0	17859.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	6.0	8.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	15.0	8.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	2.0	3.0
100873233	0.0	3.0
100873231	0.0	0.0
100873230	1.0	1.0
1385	1905.0	2917.0
116843	565.0	1267.0
1384	1456.0	2442.0
116842	61.0	80.0
1382	251.0	672.0
116844	1207.0	2693.0
1381	3.0	2.0
1380	218.0	16.0
440176	2.0	2.0
440184	1.0	3.0
1379	21.0	32.0
1378	416.0	702.0
1376	1222.0	2121.0
1375	92.0	133.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	4.0
102800310	11.0	6.0
100873239	2.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	140.0	245.0
1396	1170.0	1803.0
1395	22.0	18.0
1394	0.0	5.0
1393	29.0	53.0
1392	2.0	8.0
285407	7.0	7.0
116835	2600.0	2562.0
1390	896.0	1692.0
1389	3701.0	6353.0
1388	5258.0	8477.0
1387	4953.0	7433.0
116841	1014.0	1578.0
1386	1695.0	2556.0
116840	2272.0	3561.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	2.0
100873227	0.0	0.0
100873251	0.0	1.0
100873250	0.0	0.0
116828	104.0	128.0
100873255	0.0	0.0
100873254	6.0	11.0
100873253	0.0	0.0
285412	0.0	4.0
100873252	0.0	0.0
100287898	201.0	399.0
100287895	0.0	1.0
285419	157.0	226.0
1399	3675.0	5213.0
1398	3744.0	5133.0
1397	9359.0	13101.0
100873259	0.0	1.0
100873258	2.0	0.0
100873257	1.0	3.0
100873256	0.0	1.0
100873240	2.0	1.0
100873244	0.0	0.0
100873243	0.0	1.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	99.0	125.0
285429	24.0	39.0
100287880	0.0	0.0
440193	3801.0	5671.0
100873248	0.0	0.0
100873247	4.0	2.0
100873246	0.0	0.0
100873245	3.0	4.0
100873249	0.0	0.0
128872	0.0	1.0
10130	5591.0	8226.0
153830	10350.0	13667.0
645280	7.0	10.0
440138	323.0	397.0
440132	1.0	1.0
440142	0.0	0.0
10139	2020.0	3226.0
126208	946.0	1766.0
126206	0.0	0.0
126205	1.0	0.0
107133497	10.0	20.0
126204	0.0	0.0
107133499	0.0	0.0
128866	7056.0	11596.0
10131	1501.0	2667.0
10134	10763.0	18647.0
107133494	0.0	0.0
10133	5295.0	7288.0
128869	1000.0	1491.0
10136	0.0	1.0
10135	8128.0	19530.0
100128493	0.0	0.0
103021294	33.0	41.0
10138	472.0	806.0
100128496	1.0	0.0
10137	2700.0	4565.0
128861	1.0	0.0
128862	0.0	1.0
10141	1.0	3.0
10140	2794.0	4929.0
128864	6.0	15.0
440125	1.0	2.0
440131	2.0	2.0
10143	0.0	1.0
128854	235.0	356.0
10142	5001.0	7559.0
10144	1493.0	2685.0
10147	3159.0	4299.0
100128483	1.0	0.0
10146	5014.0	8070.0
128859	0.0	1.0
10149	203.0	293.0
10148	102.0	170.0
128853	63.0	94.0
440159	0.0	1.0
10117	32.0	47.0
440163	6.0	8.0
10110	56.0	101.0
10112	86.0	135.0
10111	2427.0	3497.0
10114	5165.0	8300.0
10113	2082.0	3183.0
128848	0.0	0.0
10116	2691.0	4458.0
165829	58.0	120.0
100128469	19.0	56.0
153842	4.0	6.0
440145	580.0	1004.0
10129	3917.0	4879.0
440153	0.0	0.0
10128	3350.0	5109.0
100033799	0.0	0.0
107133486	3.0	3.0
10121	6550.0	10097.0
100128465	0.0	0.0
10120	3543.0	5621.0
10123	2942.0	4516.0
138234	0.0	4.0
10125	825.0	976.0
10124	1235.0	2271.0
10127	1120.0	1771.0
10126	1295.0	2161.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	18.0	30.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	2.0
106481184	0.0	0.0
106481181	4.0	2.0
106481182	2.0	2.0
285489	326.0	365.0
100128448	0.0	0.0
126242	0.0	1.0
106481198	3.0	0.0
10107	4.0	9.0
10106	14152.0	20434.0
106481199	0.0	1.0
10109	17685.0	26674.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	2.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1759.0	2938.0
10100	320.0	450.0
10103	7045.0	12902.0
106481194	0.0	0.0
10102	750.0	1175.0
106481195	0.0	0.0
10105	1309.0	2670.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	155.0	217.0
440119	138.0	144.0
126235	0.0	0.0
126231	89.0	103.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	91.0	147.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	30.0	60.0
106481167	2.0	0.0
106481168	0.0	1.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	136.0	397.0
440104	1207.0	2017.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	0.0	4.0
100128420	74.0	79.0
100128423	0.0	3.0
128879	0.0	1.0
106481172	1.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	7.0	5.0
10090	655.0	862.0
10093	5407.0	8845.0
10092	10303.0	17263.0
10095	13344.0	24429.0
645204	1.0	1.0
10094	9510.0	16947.0
645203	3.0	4.0
10097	12126.0	20420.0
10096	8441.0	14026.0
645201	0.0	2.0
163115	92.0	112.0
200504	2087.0	1850.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	9.0	9.0
106481143	0.0	0.0
114194	0.0	0.0
138162	723.0	1558.0
106481144	0.0	0.0
114195	34.0	71.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	15.0	23.0
106481145	0.0	0.0
151126	1323.0	1782.0
106481146	0.0	0.0
10099	17198.0	26556.0
10098	689.0	770.0
114190	0.0	0.0
106481140	0.0	0.0
114192	3.0	1.0
645212	342.0	540.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	1.0	0.0
114184	9.0	25.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
