id	cd961e28-af13-4780-a068-35ff5548a3d2	f043e7c7-a439-422a-9424-4000d943faa9
106481342	5.0	2.0
106481340	0.0	0.0
85458	3504.0	735.0
106481345	0.0	0.0
85459	892.0	849.0
106481346	0.0	0.0
85456	21232.0	21797.0
442910	0.0	1.0
106481343	0.0	0.0
85457	3822.0	3872.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	287.0	755.0
442913	0.0	0.0
85452	658.0	432.0
442914	0.0	0.0
50	8890.0	8377.0
85453	2769.0	714.0
442915	0.0	0.0
85450	6653.0	4398.0
51	9773.0	4493.0
442916	0.0	0.0
85451	2488.0	1749.0
52	4832.0	4216.0
442917	0.0	0.0
53	4906.0	4098.0
442918	0.0	0.0
54	29543.0	9068.0
442919	0.0	0.0
55	894.0	1505.0
442909	1.0	0.0
56	4.0	6.0
58	50.0	14.0
59	50116.0	5079.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	33.0	13.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	394.0	75.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	2.0
106481354	0.0	1.0
85446	426.0	279.0
442900	0.0	0.0
106481355	1.0	0.0
85443	27.0	16.0
442901	0.0	0.0
85444	1329.0	777.0
442902	0.0	0.0
60	627755.0	362338.0
85441	5319.0	3686.0
442903	14.0	5.0
85442	1752.0	881.0
442904	0.0	0.0
442905	0.0	0.0
62	42.0	15.0
85440	4259.0	2228.0
442907	3.0	3.0
442908	0.0	0.0
66	0.0	1.0
67	10.0	8.0
68	10.0	5.0
344595	293.0	78.0
69	10.0	5.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	3.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	574.0	479.0
106481321	0.0	1.0
85479	361.0	145.0
106481322	0.0	0.0
85476	4260.0	4649.0
85477	804.0	612.0
70	246.0	12.0
85474	24.0	78.0
71	240834.0	165778.0
72	7716.0	721.0
73	32.0	36.0
74	0.0	0.0
75	22.0	9.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6145.0	4622.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	1.0
85465	2466.0	2812.0
81	68177.0	50835.0
85463	1684.0	747.0
82	8.0	6.0
85464	6799.0	2330.0
83	6.0	2.0
85461	9560.0	5445.0
85462	3805.0	2662.0
86	2921.0	5783.0
87	29585.0	17158.0
85460	1508.0	1157.0
88	741.0	32.0
89	9.0	4.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4811.0	3078.0
106481300	0.0	0.0
91	4806.0	7064.0
92	1666.0	1810.0
93	1332.0	562.0
94	16601.0	2935.0
95	185.0	309.0
97	201.0	377.0
98	746.0	674.0
344561	0.0	0.0
728661	3494.0	2190.0
728664	0.0	0.0
106481305	0.0	0.0
261734	1768.0	982.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	30.0	30.0
106481309	14.0	0.0
246119	3.0	0.0
106481307	0.0	0.0
261735	2.0	0.0
106481308	0.0	0.0
3804	27.0	1.0
3805	38.0	6.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	3.0	13.0
3809	174.0	33.0
246123	0.0	0.0
106481311	0.0	0.0
344558	2177.0	393.0
3800	178.0	30.0
3801	4715.0	2061.0
3802	58.0	10.0
728695	0.0	0.0
285735	4.0	18.0
261726	3130.0	3040.0
728698	4.0	6.0
3814	11.0	6.0
3815	5109.0	609.0
3816	58.0	70.0
261729	3175.0	957.0
3817	0.0	2.0
3818	38.0	9.0
222166	5602.0	929.0
3811	63.0	9.0
3812	66.0	14.0
285740	1.0	3.0
285741	18.0	24.0
728689	15.0	12.0
3827	5.0	7.0
246100	0.0	0.0
3820	404.0	110.0
3821	50.0	15.0
3822	33.0	5.0
3823	15.0	3.0
3824	1488.0	225.0
645402	0.0	0.0
403313	865.0	738.0
403314	277.0	453.0
728637	3.0	0.0
728638	283.0	329.0
728633	0.0	0.0
728632	21.0	37.0
728635	25.0	34.0
3836	4842.0	4156.0
222183	151.0	464.0
3837	19483.0	12772.0
3838	3333.0	5227.0
3839	6206.0	3197.0
728629	0.0	0.0
403304	2.0	0.0
403305	0.0	0.0
3831	2670.0	1895.0
3832	810.0	2265.0
3833	633.0	1800.0
3834	47.0	8.0
3835	1768.0	3709.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	463.0	228.0
3848	198.0	31.0
3849	2.0	7.0
222171	326.0	2365.0
728619	5.0	15.0
3840	9574.0	9425.0
3841	1099.0	382.0
3842	11865.0	5103.0
3843	13693.0	6268.0
3844	0.0	0.0
3845	4625.0	3633.0
3846	6.0	30.0
645423	0.0	0.0
3860	1133.0	199074.0
246126	1228.0	283.0
728658	667.0	951.0
728655	0.0	1.0
728657	0.0	0.0
728656	0.0	1.0
3858	984.0	5177.0
3859	4.0	13.0
246135	0.0	0.0
3850	1.0	43.0
3851	5188.0	45414.0
3852	12367.0	379558.0
645414	0.0	0.0
3853	1992.0	203063.0
3854	192.0	13282.0
3855	42944.0	40120.0
3856	43289.0	38209.0
3857	1.0	38.0
728640	2.0	3.0
645431	32.0	38.0
728642	339.0	373.0
728641	20.0	13.0
645434	16.0	0.0
645432	15.0	10.0
285704	1105.0	771.0
728643	18.0	4.0
222194	3409.0	3199.0
285708	2.0	1.0
1204	0.0	1.0
1203	1679.0	742.0
1201	2028.0	1619.0
1200	37302.0	17258.0
3861	1154.0	82925.0
645426	11.0	12.0
645425	0.0	0.0
1209	12577.0	10053.0
3866	2114.0	11473.0
1208	0.0	25.0
1207	3403.0	4763.0
3868	377.0	8052.0
285311	1.0	1.0
3880	29503.0	149675.0
3881	2.0	103.0
285313	10229.0	548.0
100128537	290.0	127.0
3882	13.0	8.0
100128536	0.0	0.0
285314	2.0	3.0
285315	469.0	215.0
1215	83.0	8.0
100141515	2.0	27.0
1213	56465.0	25288.0
1212	5861.0	4563.0
1211	8530.0	5906.0
3872	4006.0	60565.0
3875	30633.0	23856.0
3876	12.0	5.0
3879	1.0	3.0
3890	0.0	1.0
3891	5.0	0.0
3892	103.0	76.0
100128525	1.0	3.0
285326	0.0	0.0
1230	3677.0	1002.0
285329	18.0	8.0
440097	0.0	2.0
440093	18.0	15.0
3883	0.0	13.0
3884	0.0	1.0
3885	2.0	27.0
3886	0.0	1.0
100128521	0.0	0.0
3887	15.0	37.0
3888	1.0	0.0
100631239	0.0	0.0
3889	1.0	1.0
100128516	142.0	22.0
285331	747.0	351.0
100128512	0.0	0.0
285335	26.0	14.0
100128514	0.0	0.0
1241	369.0	4601.0
1240	4642.0	1094.0
1238	282.0	108.0
1237	29.0	7.0
1236	307.0	102.0
1235	32.0	16.0
1234	2428.0	484.0
1233	258.0	37.0
1232	36.0	20.0
3895	21661.0	10929.0
100128511	28.0	34.0
100631247	1.0	0.0
3897	153.0	57.0
100631248	0.0	0.0
3898	4069.0	26593.0
100631249	0.0	0.0
3899	2441.0	320.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	2404.0	1165.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	193.0	60.0
100631254	1.0	1.0
100128503	0.0	0.0
285349	386.0	67.0
574501	2.0	7.0
574502	0.0	0.0
1244	59.0	57.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	6719.0	403.0
1263	1083.0	1093.0
1262	333.0	141.0
116966	414.0	84.0
100887755	0.0	1.0
1261	6.0	8.0
100887754	4.0	0.0
1260	0.0	0.0
116969	36.0	14.0
1259	23.0	83.0
1258	18.0	27.0
440061	0.0	0.0
100887750	46.0	35.0
100887746	1.0	1.0
100887744	4.0	0.0
1272	2291.0	1170.0
1271	491.0	22.0
100887749	17.0	20.0
1270	34.0	24.0
100887748	1.0	1.0
440044	31.0	156.0
1269	24.0	17.0
440051	0.0	0.0
1268	1605.0	273.0
440050	1.0	1.0
1267	7191.0	5875.0
1266	20283.0	9452.0
100887740	0.0	0.0
1265	19562.0	31481.0
1286	6119.0	414.0
1285	4648.0	358.0
1284	87513.0	29227.0
1282	67381.0	25540.0
1281	195101.0	123514.0
1280	17.0	29.0
440078	170.0	37.0
440077	3.0	1.0
440087	196.0	24.0
1278	212312.0	81858.0
1277	172233.0	107444.0
440081	35.0	105.0
116938	0.0	0.0
1297	6.0	1.0
116931	80.0	67.0
1296	3031.0	611.0
1295	19998.0	4677.0
116933	1.0	0.0
1294	695.0	8911.0
1293	107614.0	41685.0
116935	30.0	21.0
1292	65905.0	18165.0
440068	2.0	14.0
1291	45099.0	13105.0
116937	1.0	5.0
440067	3.0	17.0
1290	14099.0	7697.0
440073	1118.0	160.0
440072	4.0	8.0
1289	24194.0	14753.0
1288	720.0	2531.0
1287	3469.0	6262.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	7929.0	2008.0
440021	0.0	0.0
442673	6.0	2.0
10018	2493.0	4200.0
126328	1901.0	2732.0
442676	1.0	1.0
126326	1574.0	342.0
1299	28.0	120.0
1298	785.0	895.0
10011	2294.0	1896.0
10010	3458.0	2354.0
10013	4743.0	3873.0
128989	2938.0	1625.0
10015	18681.0	8397.0
10014	6560.0	4244.0
10017	4.0	122.0
10016	4999.0	6896.0
10020	2948.0	3277.0
114335	0.0	0.0
114336	0.0	0.0
126321	3793.0	2286.0
10029	2.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	115.0	19.0
10024	149.0	741.0
128977	2412.0	1323.0
103021165	1.0	2.0
10023	794.0	532.0
103021164	4.0	5.0
10026	3551.0	1806.0
10025	4956.0	4497.0
116986	836.0	184.0
116985	21421.0	10854.0
116988	7240.0	8838.0
116987	4595.0	2939.0
114327	1918.0	1445.0
440043	0.0	0.0
126308	6791.0	4144.0
440041	0.0	0.0
126306	89.0	14.0
151306	226.0	62.0
100128590	5.0	5.0
100128596	0.0	2.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	13.0	15.0
440026	3661.0	2866.0
440023	0.0	0.0
10008	2118.0	973.0
10007	3981.0	3272.0
10009	3473.0	3440.0
116984	4561.0	1879.0
116983	2043.0	2950.0
151313	417.0	254.0
10000	5096.0	708.0
128954	0.0	0.0
10002	19.0	20.0
10001	1172.0	1585.0
10004	467.0	178.0
10003	243.0	39.0
10006	6431.0	10106.0
10005	1306.0	1422.0
126370	0.0	0.0
285352	119.0	55.0
100128579	0.0	0.0
285359	26.0	26.0
126375	1099.0	320.0
126374	1964.0	414.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3768.0	2258.0
285367	1355.0	959.0
285368	345.0	219.0
100128569	134.0	106.0
126364	1739.0	581.0
100128560	3.0	14.0
285370	0.0	0.0
285375	3.0	0.0
102682016	0.0	0.0
153932	0.0	3.0
344191	0.0	0.0
126353	4916.0	5740.0
751071	210.0	258.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	7.0	12.0
106481282	0.0	0.0
285381	3181.0	1242.0
106481283	0.0	0.0
285382	884.0	101.0
106481280	0.0	0.0
165918	2414.0	3432.0
106481281	1.0	2.0
165904	11.0	4.0
285386	734.0	564.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	11.0
100128542	6.0	0.0
106481290	0.0	0.0
100128541	0.0	0.0
138311	978.0	273.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	5.0
126299	1612.0	2101.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2395.0	4206.0
728710	0.0	0.0
126295	494.0	639.0
728712	1.0	0.0
106481264	0.0	0.0
106481265	1.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	477.0	770.0
645318	0.0	0.0
645317	37.0	24.0
151242	174.0	333.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	38528.0	27317.0
100287908	0.0	0.0
645332	343.0	476.0
126282	2688.0	3139.0
100287902	7.0	13.0
163227	775.0	413.0
100287900	0.0	1.0
163223	37.0	3.0
106481275	0.0	1.0
106481276	0.0	0.0
106481273	1.0	0.0
106481274	0.0	0.0
106481279	2.0	0.0
106481277	0.0	0.0
151258	16.0	9.0
106481278	0.0	0.0
645328	2.0	0.0
151254	52.0	22.0
645326	6.0	5.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	19.0	59.0
163259	506.0	4069.0
645345	199.0	226.0
200403	1602.0	645.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	215.0	54.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	0.0	1.0
728732	4.0	5.0
728734	0.0	2.0
126272	174.0	80.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	2679.0	1223.0
106481243	0.0	0.0
107133513	1.0	2.0
106481240	0.0	0.0
106481241	1.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	53.0	13.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	8.0	2.0
728723	117.0	48.0
106481253	0.0	0.0
107133522	5.0	6.0
106481254	1.0	0.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	11.0	12.0
106481255	1.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	8.0
645348	0.0	0.0
106481250	0.0	0.0
645369	66.0	25.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	3316.0	4182.0
106481218	2.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	25.0	10.0
645360	1.0	1.0
106481219	0.0	0.0
106481220	6.0	3.0
106481221	0.0	3.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	1.0
138241	737.0	908.0
106481228	0.0	1.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	257.0	216.0
645387	358.0	448.0
645382	0.0	0.0
645381	19.0	14.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	1.0
106481207	0.0	0.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	4.0	0.0
106481209	0.0	0.0
3902	417.0	118.0
3903	8019.0	2265.0
106481210	0.0	0.0
3904	15.0	16.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	9331.0	2065.0
106481211	0.0	0.0
3909	14018.0	11066.0
106481212	0.0	0.0
684959	0.0	0.0
151234	5.0	3.0
151230	1117.0	677.0
728798	12.0	10.0
3913	32901.0	6199.0
3914	19011.0	27665.0
3915	27730.0	11088.0
3916	43683.0	23548.0
3918	16988.0	25622.0
3910	15782.0	2783.0
3911	13664.0	26406.0
3912	21673.0	10025.0
728782	4.0	7.0
728780	161.0	128.0
3924	6.0	7.0
3925	7348.0	10553.0
3927	27525.0	16305.0
3929	20.0	77.0
3920	20212.0	12253.0
3921	26856.0	26559.0
3923	1.0	1.0
100873174	1.0	0.0
100873173	0.0	0.0
100873171	1.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	65304.0	9201.0
3937	6530.0	1509.0
3938	1.0	3.0
3939	32213.0	39137.0
3930	4304.0	3634.0
100873179	0.0	0.0
3931	563.0	435.0
3932	1190.0	305.0
3933	1.0	2.0
3934	5164.0	23486.0
100189512	0.0	0.0
105371027	1.0	0.0
100873166	0.0	0.0
100873165	2.0	1.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	0.0	2.0
3947	3.0	1.0
3948	2.0	2.0
3949	18580.0	6465.0
100873169	1.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	23596.0	25360.0
100873196	0.0	0.0
100631260	0.0	1.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	8.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	3.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	228.0	162.0
3958	37000.0	31955.0
3959	68909.0	34638.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	663.0	263.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	772.0	440.0
3952	1.0	3.0
3953	4566.0	527.0
3954	4716.0	3330.0
3955	3468.0	1342.0
3956	25438.0	10148.0
100873185	0.0	0.0
100873184	1.0	1.0
728741	0.0	7.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	13.0	10.0
728746	0.0	0.0
728748	1.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	1350.0	243.0
1303	16947.0	3992.0
107133502	1.0	0.0
1302	43.0	60.0
1301	116.0	143.0
1300	285.0	763.0
3960	64.0	41.0
3963	2.0	11.0
3964	5694.0	8753.0
1308	2912.0	25523.0
3965	10729.0	5429.0
1307	6975.0	4463.0
151295	13.0	96.0
1306	10747.0	2817.0
100189589	6.0	7.0
728774	2.0	0.0
728773	0.0	0.0
3980	2447.0	1762.0
100287932	2596.0	3130.0
3981	1547.0	625.0
728776	24.0	25.0
85508	2.0	0.0
105601840	0.0	1.0
85509	0.0	0.0
1316	23051.0	8369.0
1315	13786.0	9821.0
1314	25783.0	18441.0
1312	13728.0	13481.0
1311	4290.0	472.0
100329135	0.0	5.0
1310	18.0	2.0
574537	0.0	0.0
3972	4.0	12.0
3973	2.0	1.0
3975	1.0	76.0
3976	606.0	872.0
3977	13642.0	1468.0
1318	616.0	200.0
3978	2034.0	2450.0
1317	8988.0	5842.0
728763	213.0	308.0
3990	87.0	18.0
645313	8.0	1.0
3991	245.0	796.0
645312	0.0	0.0
3992	7809.0	1576.0
645311	0.0	0.0
728769	436.0	372.0
1330	0.0	0.0
1327	13322.0	14200.0
1326	1203.0	1501.0
1325	10.0	9.0
3982	2.0	1.0
3983	23095.0	15391.0
3984	5603.0	6204.0
3985	6728.0	14547.0
3987	9002.0	4449.0
3988	27389.0	11439.0
1329	4246.0	4960.0
116809	0.0	0.0
100128416	20.0	5.0
1340	7295.0	8593.0
1337	4425.0	5865.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	7260.0	5777.0
100128410	0.0	1.0
3995	2560.0	911.0
100128412	0.0	0.0
3996	3098.0	2623.0
3998	14525.0	8052.0
1339	2.0	0.0
285440	4158.0	767.0
285441	30.0	14.0
1352	1267.0	995.0
1351	6250.0	9800.0
1350	10042.0	7072.0
1349	4344.0	4697.0
1348	0.0	0.0
1347	4477.0	5132.0
1346	1071.0	188.0
1345	4371.0	4554.0
1343	1.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	15.0	8.0
1363	8551.0	1565.0
1362	14086.0	14757.0
1361	3845.0	326.0
1360	16.0	34.0
1359	8317.0	1090.0
1358	4.0	9.0
1357	12.0	46.0
1356	5279.0	11564.0
1355	3521.0	2479.0
1353	2592.0	1345.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	68.0	43.0
285464	501.0	319.0
100873200	0.0	0.0
777774	0.0	0.0
1374	9837.0	10772.0
1373	345.0	259.0
1371	1276.0	1593.0
1370	7.0	1.0
1369	0.0	0.0
1368	23684.0	4770.0
100873209	0.0	0.0
1366	7596.0	16305.0
1365	1084.0	1817.0
1364	9089.0	42366.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	7.0	4.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	3.0	3.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	1.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	5163.0	3382.0
116843	992.0	1527.0
1384	3667.0	2524.0
116842	28.0	23.0
1382	841.0	5188.0
116844	2608.0	5992.0
1381	23.0	4.0
1380	28.0	10.0
440176	2.0	0.0
440184	2.0	1.0
1379	17.0	3.0
1378	1122.0	490.0
1376	2538.0	2178.0
1375	29.0	103.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	6.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	6.0	92.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	2.0
100873220	0.0	0.0
128820	0.0	0.0
116832	256.0	530.0
1396	872.0	689.0
1395	21.0	11.0
1394	3.0	3.0
1393	52.0	10.0
1392	22.0	0.0
285407	7.0	8.0
116835	3427.0	550.0
1390	1173.0	874.0
1389	8781.0	3461.0
1388	7645.0	10039.0
1387	12458.0	9304.0
116841	2310.0	2276.0
1386	4603.0	2972.0
116840	3731.0	2747.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	14.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	68.0	37.0
100873255	0.0	1.0
100873254	4.0	0.0
100873253	0.0	0.0
285412	1.0	0.0
100873252	0.0	0.0
100287898	105.0	36.0
100287895	1.0	1.0
285419	170.0	103.0
1399	10194.0	8911.0
1398	8468.0	4958.0
1397	17710.0	11665.0
100873259	0.0	0.0
100873258	2.0	0.0
100873257	2.0	0.0
100873256	0.0	0.0
100873240	3.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	172.0	223.0
285429	18.0	8.0
100287880	0.0	0.0
440193	4910.0	8879.0
100873248	0.0	0.0
100873247	2.0	3.0
100873246	0.0	0.0
100873245	2.0	0.0
100873249	0.0	0.0
128872	1.0	0.0
10130	15607.0	12890.0
153830	26952.0	9762.0
645280	6.0	7.0
440138	842.0	410.0
440132	1.0	0.0
440142	4.0	0.0
10139	2814.0	2717.0
126208	1397.0	1670.0
126206	0.0	1.0
126205	0.0	0.0
107133497	2.0	9.0
126204	1.0	0.0
107133499	0.0	0.0
128866	12186.0	14016.0
10131	3032.0	4007.0
10134	21436.0	21534.0
107133494	0.0	0.0
10133	9605.0	4383.0
128869	1955.0	2388.0
10136	1.0	31.0
10135	11370.0	9354.0
100128493	0.0	0.0
103021294	65.0	65.0
10138	1058.0	647.0
100128496	0.0	0.0
10137	6795.0	5083.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	11.0
10140	4301.0	4109.0
128864	7.0	14.0
440125	1.0	1.0
440131	2.0	1.0
10143	0.0	0.0
128854	600.0	496.0
10142	10133.0	4250.0
10144	2836.0	1293.0
10147	2811.0	2164.0
100128483	0.0	0.0
10146	15609.0	11425.0
128859	0.0	0.0
10149	417.0	70.0
10148	128.0	57.0
128853	113.0	26.0
440159	0.0	0.0
10117	188.0	27.0
440163	2.0	1.0
10110	35.0	31.0
10112	606.0	1738.0
10111	6029.0	2465.0
10114	15746.0	6500.0
10113	4215.0	3620.0
128848	0.0	0.0
10116	7465.0	6350.0
165829	64.0	43.0
100128469	21.0	21.0
153842	5.0	5.0
440145	1110.0	963.0
10129	7815.0	989.0
440153	0.0	0.0
10128	10953.0	9152.0
100033799	0.0	0.0
107133486	3.0	6.0
10121	13795.0	8527.0
100128465	0.0	0.0
10120	5919.0	5914.0
10123	4268.0	6793.0
138234	0.0	1.0
10125	1972.0	487.0
10124	2273.0	2150.0
10127	2084.0	2023.0
10126	1828.0	3097.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	45.0	72.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	2.0	3.0
106481184	0.0	0.0
106481181	5.0	1.0
106481182	0.0	1.0
285489	380.0	225.0
100128448	1.0	0.0
126242	0.0	0.0
106481198	3.0	3.0
10107	6.0	0.0
10106	33432.0	22511.0
106481199	1.0	0.0
10109	32210.0	31138.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	2.0	0.0
106481190	0.0	0.0
106481191	0.0	1.0
10101	2803.0	3286.0
10100	1485.0	318.0
10103	8019.0	39928.0
106481194	0.0	0.0
10102	1360.0	1539.0
106481195	0.0	0.0
10105	2895.0	6002.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	270.0	55.0
440119	454.0	49.0
126235	1.0	0.0
126231	237.0	103.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	192.0	160.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	49.0	92.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	1.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	83.0	389.0
440104	982.0	1003.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	3.0	0.0
106481179	1.0	1.0
128876	1.0	2378.0
100128420	59.0	11.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	4.0	1.0
10090	2338.0	2034.0
10093	9193.0	6310.0
10092	20560.0	13994.0
10095	22128.0	14834.0
645204	2.0	1.0
10094	14733.0	15432.0
645203	5.0	1.0
10097	36126.0	21197.0
10096	21115.0	16522.0
645201	0.0	0.0
163115	139.0	39.0
200504	5499.0	574.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	11.0	32.0
106481143	0.0	0.0
114194	0.0	0.0
138162	621.0	720.0
106481144	0.0	0.0
114195	59.0	5.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	10.0	7.0
106481145	3.0	0.0
151126	2459.0	515.0
106481146	0.0	0.0
10099	35863.0	23039.0
10098	1267.0	1521.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	528.0	411.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	21.0	5.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	1.0	0.0
728819	25.0	31.0
