id	42646557-ce36-4faf-9340-ceb3fc0e969a	6976923e-a954-4ba0-9d1d-f97d7373ba48
106481346	2.0	0.0
85456	11357.0	5574.0
442910	0.0	0.0
106481343	0.0	0.0
85457	2433.0	1325.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	1.0
85455	77.0	28.0
442913	0.0	0.0
85452	648.0	5.0
442914	0.0	0.0
50	4879.0	8977.0
85453	1268.0	441.0
442915	0.0	0.0
85450	5264.0	2791.0
51	6067.0	3847.0
442916	0.0	0.0
85451	2346.0	2216.0
52	3944.0	4332.0
442917	0.0	0.0
53	4231.0	1537.0
442918	0.0	0.0
54	21129.0	1825.0
442919	0.0	0.0
55	303.0	1449.0
442909	1.0	0.0
56	6.0	5.0
58	28.0	15.0
59	18064.0	4168.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	36.0	1.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	422.0	133.0
106481350	0.0	0.0
106481351	1.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	0.0	1.0
85446	318.0	61.0
442900	2.0	0.0
106481355	0.0	0.0
85443	185.0	19.0
442901	0.0	0.0
85444	1168.0	551.0
442902	0.0	0.0
60	315253.0	176526.0
85441	2366.0	1354.0
442903	18.0	2.0
85442	743.0	5.0
442904	0.0	0.0
442905	0.0	0.0
62	50.0	25.0
85440	1844.0	1746.0
442907	4.0	1.0
442908	0.0	0.0
66	2.0	0.0
67	18.0	5.0
68	22.0	3.0
344595	514.0	266.0
69	28.0	4.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	3.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	709.0	50.0
106481321	0.0	0.0
85479	378.0	50.0
106481322	0.0	0.0
85476	3184.0	2928.0
85477	948.0	740.0
70	40.0	4.0
85474	45.0	7.0
71	170385.0	212848.0
72	3168.0	178.0
73	12.0	37.0
74	0.0	0.0
75	16.0	11.0
106481327	3.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4470.0	3493.0
106481326	0.0	0.0
106481329	1.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	6.0	0.0
85465	1625.0	15077.0
81	41880.0	20948.0
85463	2251.0	1534.0
82	20.0	5.0
85464	4836.0	2656.0
83	5.0	5.0
85461	7794.0	4963.0
85462	2172.0	1656.0
86	2537.0	6801.0
87	14016.0	8396.0
85460	923.0	1233.0
88	239.0	4.0
89	11.0	1.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3633.0	4750.0
106481300	0.0	0.0
91	2213.0	2766.0
92	1300.0	991.0
93	1230.0	762.0
94	10972.0	532.0
95	125.0	134.0
97	323.0	216.0
98	632.0	247.0
344561	0.0	0.0
728661	3666.0	516.0
728664	1.0	1.0
106481305	0.0	0.0
261734	1565.0	518.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	20.0	17.0
106481309	16.0	4.0
246119	14.0	2.0
106481307	0.0	0.0
261735	4.0	0.0
106481308	0.0	0.0
3804	55.0	3.0
3805	27.0	31.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	12.0	1.0
3809	36.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1310.0	430.0
3800	286.0	42.0
3801	5604.0	843.0
3802	17.0	5.0
728695	0.0	0.0
285735	14.0	0.0
261726	2665.0	2937.0
728698	18.0	11.0
3814	4.0	0.0
3815	10477.0	587.0
3816	14.0	498.0
261729	1110.0	1924.0
3817	0.0	11.0
3818	46.0	6.0
222166	3593.0	1171.0
3811	28.0	2.0
3812	18.0	1.0
285740	9.0	1.0
285741	101.0	16.0
728689	11.0	19.0
3827	1.0	1.0
246100	0.0	0.0
3820	476.0	57.0
3821	29.0	7.0
3822	23.0	17.0
3823	8.0	4.0
3824	703.0	147.0
645402	0.0	0.0
403313	725.0	704.0
403314	287.0	3.0
728637	0.0	1.0
728638	97.0	137.0
728633	0.0	0.0
728632	22.0	28.0
728635	25.0	52.0
3836	3317.0	4723.0
222183	167.0	873.0
3837	12465.0	20041.0
3838	1876.0	8959.0
3839	4386.0	4187.0
728629	1.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2966.0	1168.0
3832	448.0	2923.0
3833	325.0	1153.0
3834	40.0	4.0
3835	1462.0	1866.0
728620	3.0	2.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	536.0	51.0
3848	2.0	352.0
3849	6.0	3.0
222171	243.0	245.0
728619	21.0	4.0
3840	5641.0	7413.0
3841	1233.0	237.0
3842	9171.0	11243.0
3843	8739.0	10865.0
3844	0.0	0.0
3845	3115.0	3589.0
3846	19.0	3.0
645423	0.0	0.0
3860	29.0	1768.0
246126	2490.0	120.0
728658	525.0	564.0
728655	5.0	2.0
728657	2.0	0.0
728656	0.0	1.0
3858	1130.0	1585.0
3859	1.0	2.0
246135	2.0	0.0
3850	1.0	5.0
3851	318.0	25.0
3852	1282.0	495842.0
645414	1.0	0.0
3853	185.0	387521.0
3854	13.0	25927.0
3855	25486.0	50.0
3856	16376.0	23510.0
3857	0.0	8.0
728640	2.0	3.0
645431	20.0	22.0
728642	414.0	76.0
728641	25.0	36.0
645434	4.0	0.0
645432	36.0	5.0
285704	786.0	235.0
728643	15.0	0.0
222194	2700.0	2312.0
285708	2.0	91.0
1204	1.0	0.0
1203	1170.0	619.0
1201	1571.0	484.0
1200	19870.0	6825.0
3861	15.0	4649.0
645426	13.0	10.0
645425	0.0	0.0
1209	7787.0	6153.0
3866	422.0	9813.0
1208	0.0	0.0
1207	2978.0	5925.0
3868	10.0	61815.0
285311	0.0	0.0
3880	13063.0	86022.0
3881	0.0	60.0
285313	2076.0	394.0
100128537	1699.0	38.0
3882	2.0	12.0
100128536	1.0	4.0
285314	1.0	3.0
285315	305.0	174.0
1215	4.0	23.0
100141515	12.0	38.0
1213	32560.0	34137.0
1212	2684.0	1680.0
1211	6824.0	3875.0
3872	842.0	366818.0
3875	13830.0	12305.0
3876	6.0	4.0
3879	2.0	1.0
3890	0.0	12.0
3891	9.0	3.0
3892	88.0	101.0
100128525	3.0	2.0
285326	0.0	0.0
1230	1820.0	544.0
285329	15.0	11.0
440097	5.0	0.0
440093	30.0	27.0
3883	0.0	3.0
3884	0.0	0.0
3885	0.0	18.0
3886	0.0	2.0
100128521	2.0	0.0
3887	18.0	13.0
3888	0.0	0.0
100631239	1.0	1.0
3889	1.0	0.0
100128516	83.0	15.0
285331	1041.0	341.0
100128512	0.0	0.0
285335	73.0	8.0
100128514	0.0	0.0
1241	771.0	768.0
1240	3145.0	718.0
1238	135.0	2.0
1237	12.0	19.0
1236	307.0	68.0
1235	24.0	7.0
1234	992.0	309.0
1233	220.0	41.0
1232	43.0	13.0
3895	16553.0	17501.0
100128511	31.0	4.0
100631247	0.0	0.0
3897	105.0	46.0
100631248	0.0	0.0
3898	1330.0	16506.0
100631249	0.0	0.0
3899	1059.0	29.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	1831.0	556.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	205.0	64.0
100631254	1.0	4.0
100128503	0.0	0.0
285349	296.0	62.0
574501	9.0	0.0
574502	0.0	0.0
1244	69.0	81.0
574503	0.0	1.0
574504	0.0	0.0
574505	2.0	0.0
574506	2.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1104.0	128.0
1263	1342.0	391.0
1262	287.0	2.0
116966	345.0	4.0
100887755	1.0	0.0
1261	20.0	1.0
100887754	8.0	3.0
1260	0.0	1.0
116969	22.0	18.0
1259	14.0	48.0
1258	10.0	28.0
440061	0.0	0.0
100887750	63.0	9.0
100887746	5.0	0.0
100887744	0.0	0.0
1272	520.0	1239.0
1271	118.0	12.0
100887749	40.0	14.0
1270	36.0	11.0
100887748	0.0	0.0
440044	53.0	59.0
1269	65.0	0.0
440051	0.0	0.0
1268	683.0	33.0
440050	2.0	0.0
1267	4713.0	4605.0
1266	17345.0	2190.0
100887740	0.0	0.0
1265	13294.0	7383.0
1286	6928.0	126.0
1285	10121.0	17.0
1284	171820.0	14633.0
1282	184982.0	12832.0
1281	148449.0	49503.0
1280	23.0	34.0
440078	137.0	69.0
440077	7.0	0.0
440087	179.0	1.0
1278	204734.0	46136.0
1277	168427.0	69480.0
440081	97.0	121.0
116938	0.0	0.0
1297	18.0	1.0
116931	52.0	65.0
1296	1422.0	485.0
1295	19240.0	1586.0
116933	0.0	0.0
1294	384.0	3314.0
1293	95184.0	16471.0
116935	66.0	27.0
1292	47741.0	7598.0
440068	8.0	6.0
1291	27439.0	4659.0
116937	12.0	5.0
440067	4.0	20.0
1290	15878.0	3692.0
440073	721.0	17.0
440072	3.0	3.0
1289	34661.0	5771.0
1288	268.0	1231.0
1287	2112.0	5483.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	10394.0	1572.0
440021	1.0	0.0
442673	2.0	1.0
10018	2381.0	3799.0
126328	1923.0	1455.0
442676	0.0	0.0
126326	2652.0	120.0
1299	48.0	4.0
1298	397.0	43.0
10011	1889.0	862.0
10010	3378.0	2280.0
10013	4152.0	1696.0
128989	2099.0	1097.0
10015	12628.0	5660.0
10014	5942.0	1617.0
10017	0.0	60.0
10016	3965.0	3846.0
10020	2042.0	1033.0
114335	0.0	0.0
114336	0.0	0.0
126321	2465.0	1510.0
10029	0.0	0.0
442668	0.0	0.0
10022	3.0	0.0
10021	45.0	0.0
10024	140.0	1256.0
128977	1833.0	1515.0
103021165	1.0	4.0
10023	616.0	114.0
103021164	6.0	2.0
10026	2998.0	1006.0
10025	2907.0	1955.0
116986	528.0	118.0
116985	13051.0	5106.0
116988	7373.0	2086.0
116987	5179.0	2216.0
114327	2877.0	697.0
440043	0.0	0.0
126308	4920.0	1973.0
440041	0.0	0.0
126306	31.0	5.0
151306	161.0	5.0
100128590	5.0	18.0
100128596	5.0	2.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	3.0	3.0
440027	19.0	15.0
440026	3881.0	2213.0
440023	0.0	3.0
10008	7113.0	1980.0
10007	2857.0	2554.0
10009	2438.0	2972.0
116984	3304.0	2921.0
116983	2212.0	669.0
151313	302.0	351.0
10000	6384.0	5920.0
128954	0.0	0.0
10002	34.0	3.0
10001	1053.0	651.0
10004	444.0	47.0
10003	248.0	37.0
10006	5406.0	4546.0
10005	1076.0	761.0
126370	0.0	0.0
285352	125.0	32.0
100128579	0.0	0.0
285359	73.0	24.0
126375	937.0	219.0
126374	1804.0	179.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3344.0	1252.0
285367	1098.0	419.0
285368	217.0	65.0
100128569	98.0	11.0
126364	1043.0	362.0
100128560	0.0	1.0
285370	0.0	0.0
285375	1.0	0.0
102682016	0.0	0.0
153932	3.0	6.0
344191	0.0	3.0
126353	1598.0	714.0
751071	205.0	109.0
442660	4.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	16.0	24.0
106481282	0.0	0.0
285381	2171.0	738.0
106481283	0.0	0.0
285382	919.0	106.0
106481280	0.0	0.0
165918	1910.0	3767.0
106481281	3.0	0.0
165904	8.0	26.0
285386	746.0	1003.0
138307	0.0	0.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	15.0	1.0
106481290	0.0	0.0
100128541	1.0	3.0
138311	921.0	337.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	3.0	2.0
126299	974.0	308.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2219.0	1863.0
728710	0.0	0.0
126295	357.0	287.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	10.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	1.0	0.0
106481267	0.0	0.0
151246	401.0	787.0
645318	3.0	0.0
645317	25.0	12.0
151242	270.0	68.0
106481260	0.0	0.0
106481261	2.0	0.0
647979	31893.0	20796.0
100287908	0.0	0.0
645332	251.0	137.0
126282	9223.0	1254.0
100287902	8.0	8.0
163227	949.0	237.0
100287900	0.0	0.0
163223	34.0	3.0
106481275	0.0	1.0
106481276	2.0	1.0
106481273	2.0	1.0
106481274	1.0	2.0
106481279	0.0	0.0
106481277	1.0	0.0
151258	41.0	18.0
106481278	0.0	1.0
645328	0.0	11.0
151254	57.0	3.0
645326	8.0	1.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	247.0	274.0
163259	429.0	2070.0
645345	102.0	98.0
200403	1245.0	3.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	223.0	21.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	2.0	2.0
728732	1.0	0.0
728734	3.0	1.0
126272	140.0	97.0
106481242	0.0	0.0
107133511	2.0	1.0
114294	2036.0	1122.0
106481243	0.0	1.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	3.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	19.0	23.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	4.0	3.0
728723	99.0	14.0
106481253	1.0	0.0
107133522	0.0	1.0
106481254	9.0	1.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	17.0	4.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	11.0	25.0
645348	3.0	0.0
106481250	0.0	0.0
645369	27.0	161.0
645368	0.0	1.0
645367	0.0	1.0
106481217	0.0	0.0
200424	3184.0	4913.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	13.0	13.0
645360	2.0	0.0
106481219	2.0	1.0
106481220	8.0	1.0
106481221	0.0	42.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	3.0	0.0
138241	650.0	578.0
106481228	0.0	2.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	285.0	0.0
645387	196.0	235.0
645382	0.0	0.0
645381	28.0	17.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	12.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	6.0	1.0
106481207	4.0	2.0
106481204	0.0	2.0
106481205	3.0	1.0
106481208	4.0	3.0
106481209	0.0	0.0
3902	254.0	200.0
3903	5343.0	1094.0
106481210	0.0	0.0
3904	32.0	6.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	10425.0	991.0
106481211	0.0	0.0
3909	11218.0	16922.0
106481212	0.0	0.0
684959	0.0	0.0
151234	16.0	0.0
151230	1284.0	1454.0
728798	8.0	0.0
3913	28895.0	4122.0
3914	11933.0	33796.0
3915	45612.0	16336.0
3916	28124.0	11265.0
3918	8905.0	57831.0
3910	33524.0	1720.0
3911	23583.0	9860.0
3912	49467.0	5065.0
728782	19.0	7.0
728780	242.0	17.0
3924	10.0	6.0
3925	5410.0	6828.0
3927	19116.0	8145.0
3929	2.0	6.0
3920	13041.0	14947.0
3921	23087.0	18080.0
3923	1.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	2.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	20830.0	5666.0
3937	3940.0	1196.0
3938	10.0	12.0
3939	18854.0	46285.0
3930	4484.0	6484.0
100873179	0.0	0.0
3931	945.0	61.0
3932	1071.0	198.0
3933	6.0	0.0
3934	1514.0	5747.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	2.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	5.0
3947	4.0	8.0
3948	3.0	0.0
3949	9699.0	11637.0
100873169	2.0	1.0
3940	2.0	0.0
100873168	0.0	0.0
3945	15484.0	23339.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	7.0	10.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	3.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	334.0	28.0
3958	28243.0	6192.0
3959	33665.0	21299.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	2.0
199223	966.0	35.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	795.0	441.0
3952	54.0	4.0
3953	2918.0	113.0
3954	2759.0	2276.0
3955	1956.0	419.0
3956	23366.0	7195.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	7.0	3.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	8.0	5.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	405.0	55.0
1303	14030.0	5493.0
107133502	0.0	0.0
1302	61.0	8.0
1301	13.0	815.0
1300	1932.0	755.0
3960	67.0	6.0
3963	0.0	0.0
3964	6014.0	3451.0
1308	181.0	1531.0
3965	5499.0	1778.0
1307	5624.0	1081.0
151295	73.0	13.0
1306	7839.0	2333.0
100189589	6.0	2.0
728774	1.0	0.0
728773	0.0	1.0
3980	1644.0	3201.0
100287932	1926.0	1461.0
3981	1317.0	476.0
728776	21.0	9.0
85508	0.0	3.0
105601840	0.0	1.0
85509	0.0	0.0
1316	23753.0	5103.0
1315	9458.0	8393.0
1314	16599.0	12905.0
1312	8056.0	7097.0
1311	533.0	264.0
100329135	2.0	0.0
1310	28.0	0.0
574537	0.0	0.0
3972	3.0	3.0
3973	2.0	0.0
3975	0.0	28.0
3976	287.0	982.0
3977	4595.0	1383.0
1318	341.0	85.0
3978	1530.0	1877.0
1317	4916.0	3242.0
728763	217.0	0.0
3990	62.0	27.0
645313	3.0	5.0
3991	240.0	56.0
645312	0.0	0.0
3992	3345.0	5446.0
645311	0.0	0.0
728769	406.0	270.0
1330	0.0	0.0
1327	12413.0	11470.0
1326	1591.0	375.0
1325	13.0	13.0
3982	3.0	1.0
3983	32922.0	10584.0
3984	2888.0	3547.0
3985	5286.0	8085.0
3987	8541.0	8484.0
3988	33033.0	5547.0
1329	3180.0	4346.0
116809	0.0	0.0
100128416	14.0	2.0
1340	5713.0	6924.0
1337	3556.0	4825.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	5791.0	1083.0
100128410	2.0	1.0
3995	2978.0	323.0
100128412	0.0	0.0
3996	2380.0	1548.0
3998	10220.0	11111.0
1339	1.0	0.0
285440	2562.0	664.0
285441	64.0	0.0
1352	922.0	797.0
1351	3652.0	4441.0
1350	9286.0	4039.0
1349	3906.0	3889.0
1348	0.0	1.0
1347	4009.0	7229.0
1346	1311.0	84.0
1345	4048.0	8842.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	20.0	3.0
1363	2870.0	1710.0
1362	8787.0	12437.0
1361	1586.0	2.0
1360	12.0	5.0
1359	2722.0	665.0
1358	12.0	26.0
1357	6.0	0.0
1356	4151.0	4700.0
1355	2253.0	1520.0
1353	2577.0	1623.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	2.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	187.0	30.0
285464	960.0	341.0
100873200	0.0	0.0
777774	0.0	0.0
1374	8338.0	5100.0
1373	230.0	19.0
1371	1159.0	1715.0
1370	4.0	0.0
1369	0.0	0.0
1368	18607.0	967.0
100873209	4.0	1.0
1366	3672.0	1479.0
1365	961.0	19.0
1364	7975.0	12539.0
100873204	3.0	0.0
100873203	0.0	0.0
100873202	5.0	8.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	27.0	4.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	3.0	0.0
1385	4716.0	2685.0
116843	1321.0	580.0
1384	2512.0	1802.0
116842	71.0	61.0
1382	160.0	379.0
116844	862.0	529.0
1381	0.0	19.0
1380	816.0	12.0
440176	4.0	3.0
440184	1.0	0.0
1379	27.0	3.0
1378	474.0	109.0
1376	1443.0	786.0
1375	148.0	88.0
128821	0.0	0.0
100873237	0.0	1.0
128822	0.0	0.0
100873236	0.0	1.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	33.0	79.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	178.0	1976.0
1396	550.0	19.0
1395	26.0	15.0
1394	9.0	3.0
1393	25.0	13.0
1392	0.0	0.0
285407	16.0	14.0
116835	1402.0	61.0
1390	2923.0	721.0
1389	6191.0	3336.0
1388	7767.0	1888.0
1387	10268.0	6439.0
116841	1670.0	1576.0
1386	3563.0	3386.0
116840	3399.0	1334.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	3.0
100873250	0.0	1.0
116828	247.0	73.0
100873255	1.0	2.0
100873254	14.0	20.0
100873253	0.0	0.0
285412	3.0	3.0
100873252	0.0	1.0
100287898	191.0	27.0
100287895	0.0	1.0
285419	192.0	5.0
1399	5770.0	12506.0
1398	6718.0	3521.0
1397	18195.0	548.0
100873259	1.0	1.0
100873258	3.0	0.0
100873257	8.0	1.0
100873256	0.0	0.0
100873240	1.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	128.0	87.0
285429	30.0	11.0
100287880	0.0	1.0
440193	4464.0	1182.0
100873248	0.0	0.0
100873247	7.0	4.0
100873246	0.0	0.0
100873245	7.0	1.0
100873249	0.0	0.0
128872	0.0	1.0
10130	12228.0	16296.0
153830	13515.0	6518.0
645280	3.0	0.0
440138	575.0	287.0
440132	1.0	1.0
440142	13.0	0.0
10139	1864.0	723.0
126208	841.0	589.0
126206	0.0	0.0
126205	1.0	0.0
107133497	4.0	0.0
126204	3.0	0.0
107133499	0.0	0.0
128866	9170.0	5110.0
10131	2033.0	3223.0
10134	13428.0	12184.0
107133494	0.0	0.0
10133	6586.0	2845.0
128869	1449.0	1107.0
10136	0.0	0.0
10135	6356.0	61220.0
100128493	0.0	0.0
103021294	30.0	27.0
10138	908.0	995.0
100128496	0.0	0.0
10137	4822.0	5853.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	0.0
10140	4096.0	2182.0
128864	17.0	13.0
440125	4.0	3.0
440131	0.0	0.0
10143	0.0	0.0
128854	487.0	222.0
10142	6986.0	3511.0
10144	2064.0	1919.0
10147	3845.0	2709.0
100128483	2.0	0.0
10146	10726.0	14239.0
128859	0.0	0.0
10149	194.0	33.0
10148	146.0	66.0
128853	94.0	26.0
440159	0.0	0.0
10117	68.0	3.0
440163	7.0	0.0
10110	115.0	12.0
10112	304.0	2246.0
10111	4017.0	4320.0
10114	9202.0	8227.0
10113	2718.0	2507.0
128848	0.0	0.0
10116	5829.0	8992.0
165829	62.0	47.0
100128469	22.0	2.0
153842	9.0	1.0
440145	1091.0	2336.0
10129	4972.0	811.0
440153	0.0	0.0
10128	6797.0	11954.0
100033799	0.0	0.0
107133486	6.0	5.0
10121	9591.0	2580.0
100128465	1.0	1.0
10120	4761.0	3398.0
10123	4993.0	4367.0
138234	3.0	0.0
10125	1425.0	280.0
10124	1314.0	840.0
10127	1843.0	1372.0
10126	1562.0	1152.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	2.0
106481188	1.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	53.0	54.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	1.0	1.0
106481183	0.0	0.0
100128450	2.0	0.0
106481184	0.0	0.0
106481181	4.0	0.0
106481182	4.0	0.0
285489	340.0	16.0
100128448	0.0	0.0
126242	0.0	2.0
106481198	4.0	2.0
10107	0.0	3.0
10106	28512.0	13406.0
106481199	2.0	0.0
10109	21800.0	11129.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1880.0	939.0
10100	1170.0	85.0
10103	4377.0	144.0
106481194	0.0	0.0
10102	1064.0	1066.0
106481195	0.0	0.0
10105	1438.0	4866.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	277.0	8.0
440119	499.0	967.0
126235	3.0	0.0
126231	209.0	82.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	4.0	0.0
442775	70.0	92.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	31.0	30.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	1.0	0.0
100128427	0.0	0.0
440107	184.0	24.0
440104	1640.0	379.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	3.0	0.0
128876	1.0	363.0
100128420	92.0	1.0
100128423	2.0	0.0
128879	0.0	0.0
106481172	3.0	0.0
106481173	2.0	0.0
106481170	0.0	0.0
106481171	2.0	3.0
10090	1480.0	1345.0
10093	7181.0	3214.0
10092	17484.0	12156.0
10095	12833.0	5587.0
645204	3.0	0.0
10094	12113.0	10418.0
645203	3.0	1.0
10097	22203.0	25345.0
10096	14571.0	33485.0
645201	0.0	3.0
163115	161.0	5.0
200504	1846.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	7.0	49.0
106481143	0.0	0.0
114194	0.0	0.0
138162	439.0	49.0
106481144	0.0	0.0
114195	33.0	6.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	32.0	4.0
106481145	0.0	0.0
151126	2418.0	12.0
106481146	1.0	0.0
10099	21234.0	9820.0
10098	2387.0	681.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	0.0
645212	610.0	339.0
106481149	2.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	26.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	1.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	47.0	54.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	209.0	128.0
415116	4843.0	6782.0
645207	1.0	9.0
645206	25.0	3.0
442707	2.0	0.0
106481150	0.0	3.0
